id	78b598c7-f670-4cbc-8c75-ac29bde3bcf4	c62a4599-e1a7-41af-9820-a961c6473f34
100419521	1.0	0.0
220433	38.0	34.0
146378	0.0	0.0
100420519	3.0	2.0
5214	7178.0	7018.0
158373	145.0	123.0
7879	23358.0	19193.0
5216	17967.0	25133.0
100420512	0.0	0.0
5217	11776.0	7245.0
5218	3230.0	2089.0
158376	29.0	58.0
100505929	0.0	0.0
158358	2635.0	2564.0
5230	19393.0	14603.0
220429	0.0	0.0
5232	0.0	0.0
5233	17.0	5.0
101929467	0.0	0.0
219453	0.0	0.0
100270709	0.0	0.0
146395	11.0	13.0
100505919	0.0	1.0
100420527	9.0	13.0
100420526	6.0	1.0
5225	3.0	1.0
5226	8343.0	7170.0
100505911	105.0	105.0
5228	4021.0	4851.0
90507	4882.0	3813.0
5229	1521.0	1258.0
90506	255.0	223.0
5241	297.0	216.0
219469	1.0	0.0
101929471	0.0	0.0
5243	398.0	587.0
5244	49.0	113.0
101929478	0.0	0.0
5245	6396.0	5424.0
219464	0.0	0.0
5246	0.0	1.0
5236	3350.0	4509.0
5238	2269.0	2341.0
5239	1401.0	917.0
100505945	10.0	2.0
158399	390.0	249.0
5250	19762.0	19571.0
101929484	7.0	26.0
5251	264.0	1731.0
5252	8057.0	6739.0
219479	0.0	0.0
5253	5512.0	4589.0
5255	1439.0	1717.0
219477	0.0	0.0
5256	2496.0	2809.0
5257	8428.0	3912.0
220441	665.0	821.0
100419558	0.0	1.0
100419554	0.0	0.0
90525	694.0	1614.0
158383	2.0	8.0
100420546	6.0	3.0
90527	5141.0	6385.0
158381	17.0	12.0
100505933	76.0	20.0
90529	1022.0	1078.0
5261	1825.0	2122.0
5264	6047.0	1638.0
5265	3889.0	92613.0
5266	2.0	8.0
5267	0.0	0.0
219487	0.0	0.0
5268	5.0	6.0
101929410	38.0	7.0
219484	0.0	0.0
219482	0.0	0.0
5260	73.0	63.0
5258	0.0	0.0
5259	1.0	0.0
5272	1323.0	1176.0
5273	0.0	0.0
5274	524.0	404.0
28509	0.0	0.0
5275	1.0	2.0
5276	3.0	0.0
5277	525.0	881.0
101929423	171.0	36.0
5279	2000.0	1786.0
28503	0.0	0.0
28504	0.0	0.0
28501	0.0	0.0
28502	0.0	0.0
219493	0.0	0.0
28507	0.0	0.0
28508	0.0	0.0
5270	1244.0	6013.0
28505	0.0	0.0
101929428	0.0	0.0
5271	585.0	1211.0
28506	0.0	0.0
256435	2647.0	2508.0
28500	0.0	0.0
5269	7451.0	6989.0
105377617	1.0	0.0
5283	1584.0	1167.0
5284	82.0	35.0
100420450	1.0	5.0
5286	5922.0	4343.0
5287	1611.0	2220.0
5288	16.0	0.0
5289	2968.0	2891.0
101929437	0.0	0.0
5280	97.0	91.0
5281	896.0	673.0
5282	3.0	2.0
102723166	28.0	26.0
102723167	64.0	27.0
102723165	1.0	0.0
100420458	0.0	0.0
5294	143.0	224.0
100420462	2.0	0.0
5295	5385.0	5603.0
100419472	0.0	0.0
5296	27.0	63.0
5297	5036.0	5812.0
5298	6908.0	5817.0
100419471	0.0	0.0
5290	1739.0	1821.0
100419477	0.0	0.0
5291	6485.0	5618.0
5292	1998.0	1707.0
5293	1145.0	1472.0
100420473	0.0	0.0
100101932	0.0	0.0
100101938	0.0	0.0
256472	9.0	36.0
256471	1011.0	973.0
100419489	8.0	2.0
100101935	0.0	0.0
100270680	3.0	2.0
100420477	1.0	4.0
100420476	85.0	16.0
100420484	0.0	0.0
100270679	1.0	0.0
100270673	0.0	0.0
106614088	0.0	7.0
101929402	26.0	29.0
100270648	1.0	0.0
101929407	118.0	61.0
105375013	9.0	14.0
641365	0.0	0.0
641364	4.0	12.0
401696	0.0	5.0
28578	0.0	1.0
28579	1.0	3.0
401692	0.0	0.0
124944	162.0	151.0
28572	0.0	1.0
28573	1.0	0.0
28570	0.0	0.0
28571	0.0	0.0
28576	0.0	3.0
28577	4.0	0.0
653354	0.0	69.0
28574	0.0	0.0
401687	0.0	0.0
28575	2.0	1.0
641372	6.0	4.0
641371	346.0	209.0
112950	2336.0	2518.0
641373	1.0	0.0
28589	15.0	2.0
28583	5.0	0.0
28584	2.0	1.0
28581	1.0	5.0
28582	2.0	4.0
28587	1.0	1.0
124930	365.0	312.0
28588	0.0	0.0
28585	0.0	1.0
28586	8.0	3.0
28580	0.0	0.0
124935	4012.0	3253.0
124936	3255.0	1626.0
378805	1061.0	725.0
641380	0.0	0.0
112942	5154.0	3893.0
378807	5.0	7.0
641382	0.0	0.0
641384	1.0	1.0
401675	0.0	0.0
28558	9.0	0.0
28559	96.0	67.0
28556	0.0	0.0
28557	7.0	2.0
148930	0.0	1.0
401667	0.0	0.0
28555	0.0	0.0
401666	0.0	0.0
28552	0.0	0.0
148932	1677.0	1684.0
401665	0.0	0.0
641379	0.0	0.0
124925	1.0	1.0
401664	0.0	0.0
28569	5.0	2.0
401663	2.0	2.0
112939	3389.0	5191.0
401662	0.0	0.0
28567	21.0	6.0
401661	0.0	0.0
28568	16.0	10.0
112937	314.0	33.0
112936	4151.0	3228.0
449645	2.0	1.0
28561	0.0	0.0
124912	0.0	0.0
653361	33.0	46.0
28560	5.0	2.0
28565	0.0	0.0
653363	0.0	0.0
653364	11.0	7.0
28566	0.0	0.0
28563	0.0	1.0
28564	4.0	0.0
378828	0.0	0.0
378825	0.0	4.0
391804	0.0	0.0
124989	859.0	1222.0
391803	0.0	0.0
340286	2.0	0.0
653390	36.0	33.0
339290	2189.0	1339.0
339291	1.0	0.0
378818	0.0	0.0
378819	0.0	0.0
378810	0.0	0.0
391811	0.0	0.0
653381	905.0	824.0
124975	54.0	404.0
124976	529.0	597.0
391819	0.0	0.0
124974	6.0	4.0
340277	462.0	443.0
340274	2.0	0.0
340273	1.0	1.0
339287	4869.0	5300.0
28514	579.0	1203.0
28512	919.0	713.0
28513	55.0	0.0
28518	4.0	2.0
28519	0.0	0.0
28516	1.0	1.0
28517	0.0	4.0
28510	0.0	0.0
28511	1922.0	1985.0
124961	1334.0	784.0
340267	126.0	49.0
340260	0.0	0.0
112970	564.0	463.0
28525	0.0	0.0
28526	58.0	745.0
28523	0.0	0.0
378832	8.0	6.0
28524	0.0	0.0
28521	0.0	4.0
28522	0.0	0.0
28520	0.0	0.0
900	5849.0	7970.0
901	7384.0	6013.0
340252	2797.0	1815.0
902	1918.0	1931.0
904	2758.0	2507.0
905	2895.0	3010.0
908	6461.0	7271.0
909	13.0	122.0
340371	2697.0	3876.0
136895	695.0	439.0
51081	3113.0	2773.0
51083	5.0	1.0
51082	4508.0	3848.0
51085	110.0	1026.0
51084	3526.0	2131.0
51087	162.0	131.0
51086	17.0	6.0
146212	16.0	3.0
51088	856.0	1101.0
910	9.0	19.0
90678	1928.0	1297.0
911	58.0	69.0
912	155.0	285.0
913	59.0	66.0
914	331.0	174.0
915	103.0	67.0
916	334.0	200.0
917	81.0	32.0
919	123.0	132.0
90673	2005.0	796.0
51090	1476.0	724.0
51092	5073.0	4140.0
51091	1277.0	922.0
51094	5991.0	5407.0
51093	3158.0	2348.0
51096	2106.0	2190.0
51095	1240.0	1271.0
146225	18.0	14.0
51098	2813.0	2124.0
340359	6.0	10.0
51097	3977.0	3048.0
146223	19377.0	8782.0
51099	1543.0	819.0
920	1039.0	1653.0
146227	286.0	422.0
921	112.0	75.0
90668	101.0	40.0
922	0.0	0.0
923	203.0	134.0
340351	242.0	229.0
924	141.0	94.0
643941	0.0	0.0
925	848.0	260.0
926	67.0	95.0
927	0.0	0.0
928	27517.0	31760.0
100312775	8.0	4.0
929	1686.0	1782.0
158228	615.0	69.0
339366	122.0	165.0
26095	372.0	111.0
401825	0.0	0.0
26098	978.0	1377.0
340348	1433.0	217.0
26097	6325.0	5931.0
388324	416.0	398.0
26099	8241.0	8861.0
388325	55.0	85.0
930	17.0	18.0
148898	625.0	476.0
931	32.0	129.0
388323	87.0	40.0
932	0.0	0.0
933	1222.0	7394.0
643954	0.0	0.0
26090	12634.0	6630.0
134265	835.0	1894.0
26092	7773.0	5151.0
936	2.0	0.0
26091	2241.0	2354.0
158234	983.0	642.0
26094	1402.0	1032.0
643955	0.0	0.0
938	30.0	15.0
26093	2239.0	2081.0
939	381.0	202.0
401827	0.0	0.0
90693	737.0	426.0
158219	869.0	1399.0
134266	1265.0	940.0
643971	6.0	0.0
940	45.0	44.0
941	29.0	32.0
124872	1889.0	108.0
942	134.0	213.0
943	33.0	497.0
342994	6.0	9.0
944	43.0	38.0
643965	0.0	6.0
945	48.0	131.0
946	1.0	3014.0
7903	235.0	2098.0
947	6206.0	9719.0
158222	74.0	65.0
948	1709.0	1470.0
949	1420.0	1365.0
7905	33455.0	21043.0
136853	722.0	335.0
401895	0.0	0.0
339344	390.0	292.0
339345	1.0	0.0
653308	242.0	248.0
26074	54.0	23.0
7918	1942.0	1648.0
26073	5945.0	4444.0
7917	12530.0	17874.0
7919	4411.0	5730.0
950	16181.0	20267.0
951	349.0	454.0
952	197.0	73.0
388344	264.0	274.0
953	2446.0	29495.0
954	74.0	790.0
643976	0.0	0.0
955	3614.0	2966.0
641311	2.0	2.0
956	513.0	588.0
957	1100.0	796.0
958	2029.0	3834.0
959	48.0	15.0
7913	11054.0	8408.0
7916	15239.0	18640.0
7915	4033.0	2808.0
26071	3150.0	2614.0
388341	408.0	1185.0
26085	25.0	246.0
388339	17.0	15.0
26084	1045.0	1245.0
342979	938.0	2841.0
960	14108.0	39903.0
26086	985.0	1793.0
342977	38.0	85.0
388335	1385.0	299.0
961	11183.0	15778.0
26088	4552.0	5324.0
962	210.0	440.0
388336	123.0	3720.0
963	548.0	851.0
388333	3.0	1.0
965	550.0	695.0
966	32276.0	29537.0
7920	546.0	591.0
643987	0.0	0.0
967	43007.0	56436.0
7923	2453.0	1434.0
7922	12498.0	11850.0
968	29.0	53.0
969	166.0	113.0
26080	0.0	0.0
643988	862.0	823.0
26083	20.0	5.0
161835	40.0	36.0
134218	3591.0	3284.0
100312782	0.0	0.0
7941	1582.0	808.0
7940	149.0	303.0
26059	59.0	57.0
339324	1752.0	1649.0
339327	675.0	383.0
26052	217.0	321.0
26051	930.0	688.0
339318	1374.0	865.0
340307	0.0	0.0
26054	6536.0	5851.0
970	5.0	21.0
971	181.0	137.0
26053	1666.0	2928.0
972	36972.0	38979.0
26056	2399.0	2643.0
973	76.0	39.0
974	61.0	249.0
26058	6574.0	5686.0
975	44930.0	33953.0
26057	5994.0	6146.0
653333	51.0	35.0
976	2479.0	5864.0
7932	0.0	0.0
100312789	0.0	0.0
977	16678.0	30005.0
100312788	0.0	0.0
978	42.0	401.0
643996	0.0	0.0
7936	4571.0	4086.0
100312785	0.0	0.0
26050	289.0	36.0
100312787	0.0	0.0
641339	310.0	257.0
161823	1154.0	627.0
100312792	0.0	0.0
100312794	11.0	6.0
100312790	0.0	0.0
148870	27.0	19.0
388364	0.0	0.0
388363	170.0	154.0
653316	15.0	3.0
653319	1739.0	1476.0
148867	2203.0	2433.0
26063	487.0	399.0
122258	0.0	0.0
26062	1.0	0.0
102578074	3.0	1.0
26065	12709.0	11097.0
26064	2110.0	3180.0
983	184.0	340.0
984	1826.0	1927.0
146206	55.0	48.0
987	5736.0	6621.0
988	3018.0	3469.0
7942	2669.0	2131.0
989	9115.0	8758.0
26061	1758.0	1189.0
161829	2.0	2.0
100312798	16.0	0.0
26060	4222.0	2655.0
219525	0.0	0.0
5300	2585.0	2026.0
5301	2.0	0.0
339302	1.0	0.0
388394	0.0	0.0
990	73.0	281.0
991	93.0	357.0
100419609	0.0	0.0
342945	364.0	376.0
993	269.0	228.0
994	2327.0	5083.0
51001	750.0	679.0
100419606	1.0	2.0
51000	1935.0	1529.0
995	12.0	45.0
996	6866.0	5853.0
51003	439.0	379.0
100419608	20.0	7.0
997	2446.0	3048.0
51002	946.0	748.0
388389	2.0	1.0
998	12234.0	13819.0
51005	1492.0	853.0
999	45656.0	56137.0
51004	706.0	639.0
158293	5451.0	3633.0
51006	4360.0	5757.0
7955	174.0	192.0
51009	3490.0	2763.0
7957	515.0	352.0
51008	1659.0	1487.0
158297	6.0	2.0
219537	12.0	19.0
5310	4367.0	3035.0
5311	2908.0	2134.0
101929387	5.0	5.0
388387	17.0	10.0
100419614	1.0	0.0
388381	2.0	0.0
51010	933.0	761.0
100420608	0.0	0.0
342933	2.0	0.0
51012	2574.0	2963.0
51011	3801.0	1261.0
51014	7316.0	6145.0
51013	1359.0	1431.0
51016	674.0	735.0
7965	1398.0	716.0
51015	1742.0	2178.0
5303	1504.0	1459.0
51018	1152.0	1134.0
5304	10.0	0.0
5305	1533.0	1650.0
5306	7817.0	7579.0
5307	0.0	4.0
51019	2065.0	1135.0
342931	2.0	0.0
5308	8.0	4.0
101929390	1.0	1.0
5309	2.0	13.0
219527	28.0	22.0
101929397	0.0	0.0
7980	18.0	108.0
5320	94.0	291.0
7982	3499.0	1648.0
5321	320.0	195.0
5322	74.0	1373.0
7984	2032.0	1358.0
219541	1061.0	762.0
51021	3194.0	3128.0
51020	3779.0	3753.0
51023	846.0	620.0
51022	240.0	155.0
51025	364.0	376.0
342926	1154.0	1217.0
51024	9246.0	9034.0
7976	1553.0	1232.0
5313	3.0	1.0
51027	1304.0	717.0
100420613	0.0	0.0
51026	1906.0	2043.0
5314	9.0	0.0
7975	2299.0	2105.0
100420612	5.0	3.0
5315	35294.0	44864.0
51029	3844.0	2957.0
7978	693.0	503.0
51028	3550.0	2783.0
5316	3676.0	2943.0
5317	205.0	297.0
5318	36.0	352.0
7979	4114.0	3518.0
219539	88.0	368.0
5319	3.0	1.0
219557	8.0	0.0
7991	768.0	5683.0
5330	309.0	476.0
7994	3670.0	3740.0
5331	1739.0	1771.0
5332	4041.0	2401.0
7993	1293.0	1083.0
5333	2113.0	2531.0
5334	861.0	523.0
51030	2176.0	2026.0
51032	15.0	18.0
51031	4997.0	4125.0
342918	4.0	0.0
100420627	1.0	1.0
51035	8966.0	9339.0
5324	659.0	2331.0
5325	598.0	347.0
5326	1633.0	1871.0
5327	3094.0	8545.0
7988	1174.0	1281.0
100420621	0.0	1.0
5328	1078.0	4312.0
5329	287.0	1498.0
158248	81.0	9.0
5340	2.0	0.0
5341	481.0	897.0
5342	9.0	7.0
5343	20.0	21.0
101929335	12.0	96.0
5345	75.0	63.0
63027	1004.0	276.0
342909	230.0	204.0
342908	352.0	425.0
51043	2980.0	3454.0
51042	188.0	117.0
342900	0.0	0.0
100419649	0.0	0.0
51046	1.0	0.0
5335	5600.0	6969.0
90634	1076.0	1295.0
134285	3375.0	193.0
5336	898.0	984.0
5337	574.0	670.0
90637	1117.0	747.0
100420633	1.0	0.0
5338	1954.0	2080.0
5339	11301.0	15133.0
90639	1194.0	781.0
5350	384.0	470.0
5351	7095.0	8535.0
5352	10531.0	15046.0
219578	1213.0	3.0
100419650	6.0	4.0
134288	17.0	0.0
63035	2154.0	1866.0
5354	227.0	19.0
5355	2654.0	4442.0
63036	1.0	1.0
5356	4271.0	4491.0
90632	15.0	7.0
101929344	0.0	0.0
161882	495.0	291.0
51050	52.0	13.0
51052	3.0	0.0
643906	0.0	0.0
51054	85.0	198.0
643904	5.0	4.0
51053	707.0	564.0
643905	0.0	0.0
51056	3998.0	4312.0
51058	1145.0	888.0
51057	448.0	284.0
643909	0.0	0.0
5346	165.0	90.0
90624	2096.0	1040.0
51059	10.0	7.0
5347	103.0	240.0
5348	98.0	50.0
5349	64.0	352.0
90625	23.0	9.0
90627	4618.0	2237.0
5360	1570.0	1065.0
5361	2887.0	3544.0
5362	4657.0	6791.0
101929351	136.0	75.0
5364	12010.0	15641.0
5365	46.0	115.0
5366	192.0	265.0
90665	479.0	162.0
5367	0.0	0.0
51061	8143.0	5462.0
51060	4387.0	3383.0
51063	1070.0	1454.0
51062	463.0	388.0
146279	3.0	1.0
51065	3860.0	5942.0
643915	0.0	0.0
51067	746.0	730.0
51066	100.0	66.0
51069	2019.0	1464.0
51068	2626.0	2629.0
5357	989.0	972.0
5358	13167.0	16677.0
100420656	0.0	0.0
5359	1580.0	1804.0
643911	185.0	286.0
100420650	4.0	2.0
5371	4412.0	6431.0
100420660	4.0	1.0
5372	1183.0	1300.0
5373	291.0	534.0
158257	11.0	18.0
732448	0.0	0.0
5375	14.0	0.0
5376	6469.0	3537.0
90655	0.0	0.0
5378	1091.0	935.0
219595	4.0	8.0
101929369	0.0	0.0
51070	2954.0	2861.0
51072	156.0	189.0
51071	2483.0	2655.0
5370	1.0	2.0
51074	1829.0	1425.0
51073	2261.0	2078.0
51076	892.0	812.0
51075	4474.0	4175.0
51078	3390.0	3032.0
51077	4290.0	2880.0
51079	2548.0	2147.0
5368	1.0	3.0
5369	0.0	0.0
100420665	0.0	1.0
171222	4.0	3.0
171221	2.0	2.0
90649	6418.0	9197.0
171220	461.0	330.0
5382	345.0	177.0
5383	25.0	36.0
100419560	6.0	2.0
28619	5.0	4.0
5387	225.0	198.0
28613	0.0	0.0
28614	13.0	2.0
220594	5.0	0.0
28611	13.0	60.0
28612	0.0	0.0
28617	1.0	1.0
5380	0.0	0.0
28616	13.0	4.0
28610	4.0	5.0
5379	500.0	417.0
100420558	0.0	0.0
100420557	3.0	1.0
100420555	0.0	0.0
100420552	0.0	0.0
5393	1208.0	1180.0
5394	3202.0	3409.0
5395	699.0	493.0
5396	5749.0	1151.0
101929302	102.0	33.0
28624	0.0	0.0
28625	1.0	0.0
28622	4.0	2.0
28623	0.0	0.0
28628	0.0	1.0
28629	2.0	0.0
28626	0.0	1.0
28627	4.0	0.0
28620	6.0	1.0
28621	0.0	0.0
100420568	0.0	0.0
100420567	0.0	0.0
101929310	0.0	0.0
100420574	0.0	0.0
28608	0.0	2.0
28609	0.0	1.0
100419595	6.0	1.0
28602	4.0	12.0
28603	0.0	6.0
101929328	0.0	2.0
28600	1.0	3.0
28601	4.0	4.0
28606	8.0	3.0
101929329	0.0	0.0
100419599	0.0	0.0
256536	4182.0	18631.0
100420589	0.0	0.0
100420588	2.0	1.0
53615	5324.0	4344.0
53616	1433.0	172.0
100420591	0.0	1.0
100420590	1.0	0.0
112802	2.0	3.0
256586	326.0	432.0
171177	98.0	103.0
171169	1.0	1.0
53632	1.0	2.0
53630	24.0	2.0
53635	9321.0	10347.0
53637	27.0	182.0
112840	1184.0	1194.0
26038	40.0	63.0
26037	4756.0	5548.0
653226	8.0	4.0
28699	0.0	0.0
26039	1309.0	1317.0
112849	438.0	311.0
112846	10.0	10.0
26030	3384.0	2336.0
28693	1.0	1.0
28694	0.0	0.0
26032	767.0	421.0
28691	0.0	4.0
26031	2486.0	3780.0
28692	2.0	0.0
26034	5506.0	466.0
28697	0.0	0.0
26033	175.0	57.0
28698	0.0	0.0
653232	228.0	247.0
100312803	0.0	0.0
26036	2706.0	2204.0
100312806	0.0	0.0
28695	0.0	0.0
26035	878.0	1547.0
28696	0.0	0.0
653234	20.0	14.0
643898	0.0	0.0
100312801	9.0	0.0
28690	2.0	5.0
26049	588.0	421.0
26048	1378.0	1313.0
653214	1176.0	980.0
100312819	0.0	0.0
26040	2089.0	1252.0
26043	3596.0	4248.0
26045	39.0	18.0
653220	0.0	0.0
26047	8.0	52.0
100312817	1.0	0.0
26046	1811.0	1993.0
100312816	0.0	0.0
124817	50.0	57.0
148808	208.0	292.0
378925	2.0	3.0
28679	0.0	0.0
26015	1801.0	1545.0
653247	0.0	0.0
26018	7945.0	1674.0
28677	6.0	4.0
26017	5273.0	4500.0
28678	0.0	0.0
26019	3705.0	2665.0
124801	413.0	385.0
28671	6.0	4.0
28672	3.0	1.0
26010	7534.0	9773.0
28670	5.0	2.0
26012	3684.0	3616.0
28675	0.0	0.0
26011	3676.0	1394.0
28676	0.0	2.0
28673	3.0	2.0
148811	29.0	4.0
26013	833.0	834.0
28674	3.0	2.0
124808	1475.0	1535.0
148818	14.0	1.0
112812	194.0	213.0
26027	1921.0	498.0
653236	49.0	17.0
28688	4.0	1.0
28689	0.0	2.0
653238	49.0	32.0
112817	79.0	1.0
148823	5.0	3.0
28682	4.0	1.0
28683	3.0	1.0
148824	3.0	0.0
28680	5.0	4.0
653240	3.0	0.0
26020	11184.0	15885.0
28681	1.0	0.0
28686	0.0	0.0
26022	5573.0	17538.0
28684	9.0	1.0
26025	226.0	180.0
26024	415.0	398.0
28685	1.0	0.0
378948	0.0	0.0
378949	0.0	0.0
112885	248.0	368.0
28657	1.0	0.0
653268	7.0	12.0
653269	1.0	0.0
28658	3.0	3.0
28655	2.0	1.0
28656	4.0	1.0
28659	1.0	3.0
28650	0.0	0.0
653275	0.0	0.0
28653	3.0	2.0
28654	0.0	0.0
28651	0.0	0.0
28652	0.0	1.0
100312849	6.0	11.0
102157402	1487.0	1012.0
102157400	2.0	3.0
378938	19708.0	25752.0
641298	17.0	14.0
26005	2551.0	2894.0
28668	0.0	0.0
28669	3.0	5.0
26007	3460.0	2600.0
28666	6.0	3.0
653259	21.0	23.0
28667	1.0	1.0
26009	3935.0	2954.0
28660	5.0	1.0
124857	28.0	26.0
28661	2.0	1.0
26001	8854.0	7146.0
28664	10.0	13.0
26000	3445.0	3685.0
28665	6.0	11.0
26003	5247.0	7025.0
28662	15.0	4.0
26002	441.0	137.0
28663	8.0	2.0
100312850	57.0	20.0
340390	186.0	212.0
340393	0.0	1.0
28639	5.0	9.0
112869	1483.0	1139.0
28638	351.0	216.0
100312829	1.0	4.0
100312826	79.0	127.0
124842	71.0	71.0
100312825	12.0	13.0
100312828	52.0	39.0
100312827	0.0	0.0
100312821	0.0	0.0
100312824	0.0	0.0
340385	1289.0	885.0
100312823	0.0	1.0
339390	1.0	5.0
339396	0.0	0.0
28646	3.0	0.0
378950	0.0	0.0
28647	1.0	1.0
339398	174.0	162.0
378951	0.0	0.0
28644	2.0	1.0
378952	0.0	0.0
378953	0.0	0.0
28645	0.0	0.0
378955	0.0	0.0
112858	1078.0	1387.0
28648	0.0	0.0
378956	0.0	0.0
28649	0.0	1.0
653282	0.0	0.0
28642	3.0	5.0
100312837	0.0	0.0
28643	0.0	0.0
100312836	0.0	0.0
653288	0.0	0.0
28640	4.0	3.0
28641	0.0	0.0
100312838	0.0	0.0
100312833	0.0	0.0
100312832	0.0	3.0
100312835	1.0	1.0
100312830	32.0	50.0
646096	0.0	0.0
90799	2675.0	2167.0
100287345	0.0	0.0
87171	8.0	5.0
87178	1606.0	1608.0
100287327	0.0	0.0
100287325	4.0	3.0
100287314	8.0	34.0
26191	60.0	75.0
26190	5641.0	4767.0
100287302	0.0	0.0
26173	8370.0	6934.0
26175	946.0	677.0
154197	12.0	4.0
5411	7903.0	6228.0
5409	20.0	118.0
26184	1.0	3.0
26188	1.0	0.0
26189	0.0	0.0
5406	1.0	0.0
5407	11.0	5.0
5408	0.0	0.0
286002	32711.0	4944.0
5420	4952.0	11734.0
286006	84.0	75.0
100131546	4.0	0.0
646016	0.0	0.0
5422	836.0	918.0
51122	3019.0	2379.0
51121	906.0	773.0
51124	2227.0	3029.0
51123	4552.0	3202.0
5412	7309.0	6887.0
51126	4256.0	2681.0
51125	2686.0	2425.0
5413	1826.0	2307.0
5414	559.0	1361.0
51128	3184.0	3177.0
51127	164.0	236.0
51129	801.0	2764.0
646024	3.0	11.0
646023	18.0	8.0
100131539	7.0	4.0
5430	16552.0	22572.0
5431	5053.0	5476.0
286016	22.0	23.0
5432	4471.0	4125.0
100131535	1.0	0.0
5433	1568.0	1860.0
105369729	0.0	0.0
51131	3891.0	1763.0
51130	402.0	291.0
51133	4426.0	3390.0
51132	3738.0	3810.0
51135	1796.0	1889.0
51134	979.0	760.0
5423	816.0	790.0
90701	6505.0	3295.0
5424	1475.0	1852.0
51136	617.0	887.0
5425	4494.0	2895.0
51138	2460.0	2503.0
5426	972.0	1405.0
646019	14.0	10.0
5427	74.0	173.0
5428	2221.0	2599.0
5429	967.0	1433.0
100131528	0.0	0.0
5440	2693.0	2056.0
5441	5964.0	5757.0
5442	2542.0	2612.0
5443	322.0	104.0
5444	5.0	6.0
51142	12415.0	7902.0
51141	2487.0	1992.0
51144	7514.0	5420.0
51143	1701.0	1451.0
51146	11.0	3.0
89758	0.0	0.0
5434	8289.0	9380.0
51148	3799.0	2222.0
5435	11.0	28.0
51147	3841.0	3726.0
5436	2942.0	2460.0
90736	1225.0	539.0
51149	2086.0	1766.0
5437	2531.0	2593.0
5438	1631.0	1623.0
5439	2338.0	1724.0
90737	3.0	0.0
5450	117.0	111.0
5451	2229.0	1945.0
5452	131.0	157.0
5453	11.0	62.0
5454	8.0	1.0
646049	0.0	1.0
5455	0.0	1.0
51151	1.0	9.0
51150	10564.0	9963.0
51155	964.0	1402.0
51154	1777.0	1788.0
51157	2258.0	1292.0
51156	2.0	4.0
5445	2451.0	5540.0
5446	484.0	372.0
5447	15775.0	11337.0
5449	4.0	2.0
286042	266.0	186.0
347487	0.0	0.0
5460	22.0	19.0
5462	78.0	71.0
5463	1247.0	848.0
5464	11200.0	5914.0
5465	2572.0	2271.0
51160	9761.0	7332.0
100287399	0.0	0.0
646052	0.0	0.0
51162	2918.0	6350.0
51161	1277.0	535.0
51164	5343.0	4634.0
51163	1192.0	908.0
51166	676.0	280.0
51168	177.0	175.0
51167	642.0	696.0
5456	2.0	0.0
89778	0.0	0.0
5457	0.0	2.0
89777	0.0	0.0
5458	0.0	0.0
5459	4.0	10.0
120824	0.0	0.0
5470	1.0	1.0
5471	477.0	490.0
347475	23.0	5.0
5473	21.0	49.0
5475	7.0	15.0
5476	4597.0	7947.0
100507097	2.0	4.0
100507096	0.0	0.0
51171	2129.0	597.0
100287388	0.0	0.0
100507099	3.0	0.0
51170	1454.0	1370.0
100507098	210.0	406.0
51172	938.0	869.0
51175	1020.0	881.0
51174	919.0	668.0
51177	1392.0	1685.0
51176	1033.0	1602.0
51179	7.0	3.0
5467	6849.0	6184.0
5468	1240.0	456.0
89766	3.0	0.0
5469	2281.0	2464.0
89765	903.0	299.0
347468	0.0	0.0
89761	6.0	0.0
5481	1837.0	1401.0
89792	1534.0	689.0
90780	5372.0	5308.0
89790	24.0	72.0
5483	22.0	19.0
646077	0.0	0.0
5485	1.0	0.0
5486	3.0	5.0
5487	1.0	0.0
5488	5.0	3.0
646070	0.0	0.0
51182	1024.0	985.0
646074	0.0	0.0
5480	4855.0	2061.0
51181	4827.0	2022.0
51184	1301.0	1124.0
51186	7659.0	3385.0
51185	4140.0	3147.0
100287372	0.0	0.0
51188	899.0	619.0
51187	5948.0	5521.0
5478	15839.0	13001.0
5479	26715.0	19052.0
89797	7558.0	12323.0
89796	2010.0	4681.0
89795	157.0	44.0
89781	3050.0	2347.0
347454	12.0	19.0
5493	10453.0	19421.0
89780	13.0	5.0
5494	4170.0	3332.0
5495	2966.0	2625.0
5496	5728.0	5966.0
5498	1366.0	1072.0
5499	9262.0	11261.0
646080	101.0	120.0
100287369	0.0	0.0
51191	599.0	414.0
646087	0.0	0.0
100287364	0.0	0.0
646086	1.0	2.0
51193	2747.0	1547.0
100287366	0.0	0.0
646085	0.0	0.0
51192	270.0	434.0
5491	1.0	0.0
51195	202.0	419.0
51194	1191.0	1822.0
100287362	31.0	30.0
51196	3679.0	3552.0
51199	2045.0	2352.0
51198	0.0	0.0
5489	1.0	0.0
89782	1044.0	694.0
100859925	0.0	0.0
100859924	0.0	0.0
100859926	0.0	0.0
28734	0.0	0.0
100507064	6.0	40.0
28735	0.0	0.0
28732	0.0	0.0
100507062	23.0	26.0
28733	0.0	0.0
28738	0.0	0.0
100507067	13.0	2.0
28739	0.0	1.0
28736	0.0	0.0
100507066	15.0	3.0
28737	0.0	0.0
28730	0.0	0.0
28731	0.0	0.0
144712	4.0	4.0
119764	0.0	0.0
119765	0.0	0.0
144715	24.0	35.0
286094	0.0	0.0
