id	34b13a68-e96d-47f7-a766-ff9fdfcc2d81	26a85898-425a-40f2-a4c7-4a969e3ec909
776	606.0	323.0
777	39.0	1.0
778	42.0	44.0
100505869	17.0	15.0
779	1.0	0.0
7733	1131.0	349.0
7738	920.0	254.0
7737	774.0	468.0
340501	2.0	0.0
7739	7280.0	2123.0
158078	4059.0	1128.0
7750	7069.0	2950.0
7752	643.0	277.0
100505854	1913.0	645.0
100505855	0.0	0.0
100505852	0.0	0.0
7754	2322.0	676.0
7753	844.0	371.0
219793	0.0	0.0
219790	99.0	41.0
122060	992.0	317.0
100270846	2.0	0.0
339512	4.0	0.0
100270847	2.0	0.0
100270848	3.0	0.0
780	27121.0	19668.0
781	4306.0	623.0
100270853	4.0	0.0
782	377.0	473.0
339505	0.0	0.0
783	253.0	31.0
103689912	70.0	17.0
784	1018.0	499.0
103689911	10.0	0.0
785	327.0	23.0
786	1.0	1.0
100270850	6.0	2.0
100270851	3.0	2.0
788	1201.0	242.0
100270852	2.0	2.0
7745	3370.0	1613.0
789	0.0	0.0
103689918	0.0	0.0
103689917	1.0	1.0
732253	0.0	0.0
158062	31.0	58.0
7746	931.0	264.0
171024	1821.0	395.0
7748	1272.0	623.0
171023	3450.0	2465.0
103689913	0.0	0.0
171022	78.0	160.0
158067	808.0	384.0
103689915	0.0	1.0
7761	432.0	155.0
7760	1138.0	1470.0
7763	19738.0	6688.0
5100	28.0	23.0
7762	111.0	58.0
5101	244.0	47.0
7764	2132.0	3244.0
100270839	3.0	1.0
339500	1034.0	359.0
100270835	0.0	0.0
339501	0.0	1.0
100270836	1.0	0.0
790	2239.0	1901.0
100270837	0.0	0.0
100270838	0.0	0.0
793	71.0	3.0
794	1.0	0.0
100270844	0.0	0.0
795	0.0	0.0
796	11.0	35.0
797	15.0	6.0
100270840	18.0	8.0
798	0.0	0.0
799	4.0	5.0
100270841	19.0	1.0
7756	6941.0	3704.0
7755	1057.0	662.0
7757	255.0	144.0
101929580	11.0	16.0
158011	0.0	0.0
100505806	1268.0	101.0
7770	976.0	404.0
101929581	2.0	0.0
7772	1039.0	437.0
7771	673.0	213.0
5110	5378.0	2235.0
101929582	0.0	0.0
5111	2995.0	1710.0
7773	585.0	216.0
7776	846.0	609.0
7775	1158.0	569.0
101929589	0.0	0.0
100419416	0.0	0.0
100270832	4.0	6.0
100270833	12.0	7.0
100270834	0.0	0.0
100420406	0.0	0.0
100420405	0.0	0.0
5104	338.0	3.0
7767	686.0	441.0
5105	18.0	0.0
7766	165.0	75.0
5106	3684.0	1721.0
7769	1916.0	725.0
100420401	6.0	3.0
7768	544.0	182.0
5108	13258.0	7993.0
101929590	0.0	0.0
101929591	7.0	7.0
7781	41.0	137.0
7780	2374.0	5080.0
7783	2.0	0.0
7782	1225.0	447.0
5121	9213.0	1196.0
5122	11.0	14.0
7784	364.0	157.0
5125	1188.0	912.0
7786	366.0	285.0
90423	546.0	244.0
100419426	0.0	0.0
100419427	0.0	0.0
100419423	0.0	0.0
100270823	2.0	1.0
100420415	83.0	26.0
5116	2158.0	1319.0
100420414	15.0	5.0
100505826	37.0	7.0
90417	5385.0	766.0
5118	2045.0	416.0
90416	1313.0	494.0
7779	4660.0	2798.0
100420412	0.0	0.0
5119	7288.0	3493.0
158035	3.0	1.0
100420410	0.0	0.0
7791	3552.0	6280.0
5130	3776.0	1772.0
5132	2.0	2.0
90411	24204.0	7545.0
5133	50.0	31.0
5134	3639.0	1237.0
90410	2062.0	527.0
7798	2442.0	1785.0
5136	4403.0	2444.0
146053	41.0	20.0
146050	1365.0	679.0
146057	1126.0	610.0
103091864	28.0	72.0
103091863	0.0	0.0
5126	1102.0	1998.0
7789	552.0	276.0
5127	7419.0	4315.0
5128	1246.0	795.0
100505812	122.0	91.0
5129	1885.0	1628.0
90407	1434.0	1151.0
5140	35.0	66.0
100422971	0.0	1.0
5141	3165.0	896.0
100422972	0.0	0.0
5142	1692.0	403.0
100422973	0.0	0.0
5143	42.0	270.0
100422974	5.0	1.0
5144	10112.0	355.0
100422975	0.0	0.0
5145	0.0	1.0
5146	10.0	14.0
100422977	0.0	0.0
101929530	1.0	1.0
5147	1186.0	374.0
100422978	0.0	0.0
100422979	0.0	2.0
101929539	15.0	30.0
100419324	2.0	0.0
254128	745.0	345.0
254122	45.0	13.0
5137	137.0	392.0
7799	4180.0	2333.0
5138	1828.0	542.0
5139	313.0	148.0
100422970	0.0	0.0
5151	2004.0	841.0
100422982	0.0	0.0
5152	821.0	891.0
100422983	0.0	0.0
5153	210.0	102.0
100422984	0.0	0.0
5154	440.0	388.0
100422985	0.0	0.0
5155	611.0	445.0
100422986	0.0	1.0
5156	1725.0	146.0
100422987	0.0	0.0
5157	5295.0	1680.0
100422988	0.0	0.0
5158	1534.0	563.0
100422989	0.0	0.0
100419337	0.0	0.0
101929548	8.0	4.0
5150	1070.0	952.0
100049076	10.0	8.0
5148	5.0	18.0
5149	0.0	1.0
100422980	0.0	0.0
100422981	1.0	0.0
5162	4434.0	1510.0
100422993	0.0	0.0
5163	802.0	276.0
100422994	0.0	0.0
5164	3053.0	2102.0
100422995	0.0	0.0
5165	191.0	237.0
100422996	0.0	0.0
5166	26621.0	2417.0
100422997	0.0	0.0
5167	11560.0	8140.0
5168	900.0	257.0
5169	87.0	12.0
101929559	4.0	0.0
101929557	1.0	0.0
5160	6949.0	2071.0
5161	0.0	0.0
256764	12030.0	2997.0
254100	82.0	43.0
254102	736.0	1683.0
5159	4287.0	2296.0
100422990	0.0	1.0
100422991	0.0	0.0
100422992	0.0	0.0
5173	0.0	0.0
100420341	148.0	46.0
5174	23.0	7.0
5175	9726.0	6405.0
5176	4453.0	677.0
5178	3173.0	335.0
5179	17.0	3.0
5170	3094.0	1553.0
5172	51310.0	5021.0
100420342	0.0	0.0
5184	6251.0	2783.0
5187	17652.0	13319.0
5188	1333.0	541.0
5189	1947.0	973.0
254173	10.0	21.0
254170	2837.0	746.0
100420359	3.0	0.0
100420358	2.0	11.0
100420356	0.0	5.0
100420354	0.0	0.0
5195	1654.0	889.0
5196	9.0	1.0
5197	0.0	0.0
5198	1210.0	954.0
5199	23.0	44.0
254187	134.0	23.0
5190	2690.0	1839.0
5191	1134.0	502.0
5192	1619.0	902.0
5193	1429.0	447.0
5194	4310.0	1158.0
100270790	2.0	0.0
100420368	0.0	0.0
100420364	0.0	0.0
100420374	0.0	0.0
100420373	0.0	0.0
768239	0.0	0.0
105375380	0.0	0.0
53400	0.0	0.0
53405	1956.0	619.0
100420377	0.0	0.0
53409	3.0	0.0
100420376	0.0	0.0
53407	1845.0	729.0
100419392	0.0	1.0
100419391	9.0	5.0
101929520	0.0	0.0
768219	0.0	0.0
768218	0.0	0.0
768222	0.0	0.0
254158	11.0	8.0
53410	2.0	0.0
768220	3.0	1.0
100420393	2.0	0.0
100420392	0.0	0.0
112609	29.0	1.0
28457	4.0	1.0
28458	2.0	1.0
28452	2.0	0.0
28450	10.0	50.0
28455	2.0	20.0
28453	0.0	0.0
28454	6.0	8.0
90390	705.0	277.0
28468	23.0	233.0
653458	0.0	0.0
28469	0.0	0.0
101340251	0.0	4.0
101340250	0.0	0.0
101340252	0.0	0.0
28462	0.0	1.0
28463	0.0	1.0
28461	2.0	5.0
28466	0.0	0.0
28467	13.0	35.0
653464	258.0	141.0
28464	0.0	7.0
28465	12.0	74.0
653489	9.0	7.0
28438	0.0	0.0
28435	0.0	0.0
28439	27.0	62.0
653492	1.0	1.0
28430	0.0	1.0
28433	0.0	0.0
28434	16.0	46.0
28431	0.0	1.0
28432	1.0	2.0
28448	38.0	40.0
28449	7.0	5.0
28446	2.0	2.0
28447	0.0	0.0
28440	0.0	0.0
28441	0.0	0.0
653483	53.0	96.0
28444	40.0	74.0
28445	0.0	10.0
28442	44.0	129.0
653486	0.0	0.0
28443	0.0	0.0
28415	0.0	3.0
28416	0.0	0.0
28413	0.0	0.0
28414	4.0	7.0
28419	0.0	0.0
28417	0.0	2.0
28418	0.0	0.0
124626	0.0	1.0
388503	0.0	0.0
28411	0.0	1.0
28412	5.0	13.0
28410	5.0	4.0
388507	301.0	159.0
653499	15.0	1.0
28426	2.0	5.0
28427	0.0	0.0
28424	6.0	7.0
28425	0.0	1.0
28428	0.0	2.0
28429	0.0	3.0
28422	0.0	0.0
28423	31.0	28.0
28420	10.0	24.0
28421	0.0	0.0
102723099	11.0	3.0
388524	4.0	2.0
124602	241.0	12.0
388523	39.0	33.0
112611	895.0	243.0
28405	0.0	2.0
28408	11.0	83.0
28409	4.0	10.0
112616	800.0	580.0
28406	0.0	0.0
28407	0.0	0.0
388514	2.0	1.0
28400	1.0	12.0
388512	0.0	2.0
28401	1.0	11.0
134359	570.0	270.0
158326	116.0	3.0
339263	387.0	134.0
401730	0.0	1.0
146336	1.0	0.0
401725	4.0	0.0
401720	27.0	15.0
90557	403.0	217.0
90550	1089.0	585.0
158314	16.0	25.0
106478999	0.0	0.0
106478998	0.0	0.0
106478997	0.0	0.0
106478996	0.0	0.0
106478995	0.0	0.0
106478994	0.0	0.0
391850	0.0	1.0
106478993	0.0	0.0
339256	0.0	0.0
106478992	0.0	0.0
339257	0.0	0.0
106478991	3.0	3.0
339258	0.0	0.0
106478990	0.0	0.0
800	22079.0	12794.0
801	20357.0	7349.0
802	0.0	0.0
342892	216.0	66.0
804	1.0	0.0
805	31860.0	17528.0
342898	0.0	0.0
342897	101.0	4.0
806	18.0	20.0
401718	2.0	8.0
807	2.0	3.0
401717	16.0	11.0
808	19999.0	9879.0
158345	62.0	42.0
339240	0.0	0.0
90586	5.0	3.0
339241	0.0	0.0
90589	29.0	17.0
378884	124.0	102.0
339244	0.0	0.0
653404	0.0	0.0
90580	901.0	496.0
391825	2.0	0.0
391827	2.0	4.0
810	1.0	0.0
811	164420.0	30073.0
340221	3.0	3.0
813	13056.0	5286.0
814	32.0	63.0
815	4.0	2.0
816	2778.0	2190.0
401708	1.0	1.0
817	3153.0	2391.0
818	1551.0	901.0
819	3231.0	1731.0
90576	229.0	97.0
339230	1102.0	455.0
339231	2014.0	782.0
339229	1164.0	461.0
122335	1.0	0.0
124997	1511.0	1571.0
340217	0.0	0.0
124995	2787.0	1767.0
378881	0.0	0.0
820	44.0	22.0
821	90199.0	25158.0
822	12139.0	8265.0
823	17116.0	10680.0
824	20911.0	12259.0
825	14.0	53.0
826	24595.0	10794.0
827	1091.0	2.0
134391	0.0	0.0
829	7101.0	3373.0
106478969	0.0	0.0
106478968	0.0	0.0
106478967	5.0	6.0
106478966	0.0	2.0
106478965	3.0	2.0
161931	3.0	2.0
106478964	0.0	0.0
106478963	0.0	0.0
339221	0.0	0.0
106478962	4.0	3.0
653423	0.0	0.0
106478961	0.0	0.0
106478960	0.0	0.0
653427	0.0	0.0
340205	6.0	11.0
340206	0.0	2.0
388228	1219.0	391.0
830	8228.0	3970.0
831	16191.0	14160.0
832	16563.0	7406.0
833	4227.0	1712.0
834	138.0	230.0
835	1677.0	1045.0
836	1046.0	645.0
837	501.0	261.0
838	0.0	1.0
342865	0.0	0.0
340204	0.0	0.0
839	704.0	344.0
90594	590.0	275.0
100505993	0.0	0.0
106478959	0.0	0.0
106478958	1.0	0.0
100505994	18.0	74.0
106478957	6.0	1.0
106478956	0.0	0.0
641451	0.0	0.0
106478955	0.0	0.0
106478954	2.0	1.0
106478953	0.0	0.0
100505996	0.0	0.0
106478952	0.0	0.0
339210	71.0	23.0
106478951	1.0	0.0
106478950	0.0	0.0
146310	1.0	2.0
90592	545.0	297.0
7809	1.0	1.0
840	805.0	526.0
841	763.0	513.0
842	1790.0	475.0
843	739.0	538.0
844	10.0	7.0
136991	0.0	0.0
845	201.0	81.0
342850	2.0	0.0
846	0.0	1.0
7802	3495.0	269.0
847	10527.0	6188.0
7804	6832.0	845.0
7803	13437.0	4243.0
7805	2477.0	4825.0
106478949	0.0	0.0
106478989	0.0	0.0
106478988	0.0	0.0
106478987	0.0	0.0
376267	1362.0	1228.0
106478986	0.0	0.0
106478985	26.0	0.0
106478984	1.0	0.0
388254	1.0	3.0
106478983	0.0	0.0
388255	1.0	0.0
106478982	1.0	1.0
339201	638.0	379.0
653447	660.0	501.0
106478981	0.0	0.0
106478980	0.0	0.0
28594	3.0	5.0
7818	4809.0	2277.0
28595	2.0	5.0
148979	44.0	8.0
28592	1.0	6.0
28593	0.0	2.0
28599	1.0	0.0
401744	1.0	0.0
28597	0.0	4.0
401742	0.0	0.0
641455	0.0	0.0
7813	2071.0	862.0
857	29829.0	7981.0
641457	2.0	0.0
7812	57173.0	28220.0
858	18713.0	8505.0
641456	0.0	2.0
859	1.0	0.0
28591	2.0	3.0
106478979	0.0	0.0
106478978	0.0	0.0
106478977	4.0	2.0
106478976	0.0	0.0
106478975	0.0	2.0
106478974	0.0	1.0
106478973	9.0	17.0
106478972	4.0	5.0
653435	0.0	3.0
106478971	2.0	7.0
653436	0.0	0.0
106478970	0.0	0.0
653437	2.0	0.0
146330	3312.0	1892.0
146325	0.0	0.0
860	192.0	970.0
861	211.0	1708.0
862	557.0	74.0
653440	293.0	148.0
863	267.0	130.0
653441	81.0	53.0
864	85.0	179.0
865	2756.0	1991.0
866	3.0	0.0
867	1607.0	1517.0
868	1743.0	1249.0
869	108.0	158.0
134353	425.0	260.0
641467	40.0	22.0
7827	0.0	0.0
106478926	0.0	0.0
101929495	0.0	0.0
106478925	0.0	0.0
106478924	6.0	5.0
219402	2887.0	718.0
106478923	0.0	0.0
7840	2192.0	1380.0
106478922	0.0	1.0
100505964	0.0	0.0
106478921	1.0	0.0
106478920	3.0	0.0
7841	3405.0	1645.0
388276	0.0	0.0
388275	9.0	4.0
388272	557.0	178.0
871	4781.0	2300.0
873	4517.0	1197.0
874	167.0	258.0
875	204.0	121.0
7832	45069.0	8078.0
100505967	0.0	0.0
7837	690.0	560.0
106478919	1.0	0.0
106478918	0.0	0.0
106478917	0.0	0.0
106478916	0.0	0.0
106478915	0.0	0.0
106478914	0.0	0.0
106478913	1.0	0.0
106478912	0.0	0.0
7851	717.0	322.0
106478911	0.0	0.0
100505953	0.0	0.0
7850	44.0	21.0
106478910	1.0	0.0
7852	754.0	1315.0
100270754	0.0	0.0
881	6.0	3.0
100270755	0.0	0.0
883	551.0	314.0
885	8.0	0.0
886	0.0	0.0
887	37.0	22.0
100270753	0.0	0.0
7844	2905.0	1054.0
889	2955.0	1219.0
7846	2361.0	1379.0
106478909	0.0	0.0
219409	0.0	0.0
7849	63610.0	26205.0
220416	1.0	2.0
106478948	0.0	0.0
106478947	0.0	0.0
106478946	0.0	0.0
106478945	0.0	0.0
7862	2367.0	1056.0
106478944	0.0	0.0
100174857	0.0	0.0
106478943	97.0	90.0
5201	4847.0	2127.0
106478942	19.0	18.0
5202	2095.0	960.0
106478941	0.0	0.0
106478940	0.0	0.0
890	73.0	48.0
891	1056.0	262.0
892	5861.0	1973.0
894	15572.0	12305.0
342808	1.0	0.0
895	0.0	0.0
896	7258.0	6628.0
388289	4.0	1.0
897	2.0	4.0
898	137.0	67.0
899	232.0	102.0
7855	3156.0	1207.0
7857	25.0	10.0
171392	540.0	424.0
100505989	0.0	0.0
106478939	0.0	0.0
219417	0.0	0.0
106478938	0.0	0.0
219438	0.0	0.0
106478937	0.0	0.0
219437	0.0	0.0
106478936	0.0	0.0
7871	7956.0	2028.0
219436	0.0	0.0
106478935	0.0	0.0
106478934	0.0	0.0
100505970	10.0	11.0
5210	248.0	174.0
7873	9725.0	994.0
100505975	42.0	5.0
106478933	0.0	0.0
5211	10568.0	5700.0
106478932	0.0	0.0
219432	0.0	0.0
5212	512.0	0.0
106478931	0.0	0.0
5213	5030.0	1955.0
219431	0.0	0.0
7874	9319.0	3531.0
106478930	0.0	0.0
388284	220.0	28.0
171389	4.0	4.0
100420508	0.0	0.0
100420505	40.0	8.0
105377595	20.0	2.0
5203	848.0	218.0
7866	2901.0	1863.0
100420503	0.0	0.0
5204	24697.0	9089.0
100420502	3.0	5.0
5205	5945.0	4198.0
100420501	0.0	0.0
7867	8085.0	5460.0
5207	23.0	3.0
7869	4174.0	1079.0
5208	19009.0	3833.0
106478929	0.0	0.0
5209	549.0	1200.0
219429	0.0	0.0
106478928	0.0	0.0
219428	0.0	0.0
106478927	0.0	0.0
219447	0.0	0.0
7881	4313.0	180.0
7884	2546.0	1570.0
219445	0.0	0.0
5222	43.0	0.0
90523	123.0	47.0
5223	2170.0	754.0
5224	0.0	0.0
90522	1244.0	654.0
100419521	0.0	0.0
220433	20.0	33.0
146378	0.0	0.0
100420519	3.0	1.0
5214	6873.0	9197.0
158373	194.0	77.0
7879	24819.0	13701.0
5216	19341.0	10890.0
100420512	0.0	0.0
5217	17169.0	5193.0
5218	3392.0	2432.0
158376	72.0	9.0
100505929	0.0	0.0
158358	2682.0	1557.0
5230	23566.0	6573.0
220429	1.0	0.0
5232	0.0	0.0
5233	7.0	9.0
101929467	1.0	0.0
219453	0.0	0.0
100270709	0.0	0.0
146395	57.0	5.0
100505919	0.0	0.0
100420527	11.0	13.0
100420526	1.0	1.0
5225	1.0	0.0
5226	12962.0	3041.0
100505911	111.0	36.0
5228	28054.0	517.0
90507	5006.0	2708.0
5229	2462.0	554.0
90506	206.0	137.0
5241	160.0	496.0
219469	0.0	0.0
101929471	0.0	0.0
5243	188.0	98.0
5244	28.0	17.0
101929478	0.0	0.0
5245	6687.0	3114.0
219464	0.0	0.0
5246	0.0	1.0
5236	5065.0	1554.0
5238	3080.0	1228.0
5239	1980.0	166.0
100505945	2.0	1.0
158399	423.0	144.0
5250	27541.0	12561.0
101929484	5.0	5.0
5251	258.0	79.0
5252	8491.0	4494.0
219479	0.0	0.0
5253	5905.0	3220.0
5255	1743.0	1413.0
219477	0.0	0.0
5256	2378.0	1443.0
5257	8023.0	2404.0
220441	878.0	132.0
100419558	0.0	0.0
100419554	0.0	0.0
90525	604.0	587.0
158383	5.0	5.0
100420546	4.0	0.0
90527	6607.0	3063.0
158381	11.0	2.0
100505933	100.0	12.0
90529	792.0	456.0
5261	2182.0	1192.0
5264	6233.0	2247.0
5265	2573.0	74287.0
5266	1.0	2.0
5267	0.0	0.0
219487	0.0	0.0
5268	0.0	0.0
101929410	62.0	1.0
219484	0.0	0.0
219482	0.0	0.0
5260	33.0	23.0
5258	0.0	0.0
5259	0.0	0.0
5272	1192.0	486.0
5273	0.0	0.0
5274	753.0	168.0
28509	0.0	0.0
5275	0.0	0.0
5276	1.0	4.0
5277	1019.0	364.0
101929423	100.0	35.0
5279	1973.0	811.0
28503	0.0	0.0
28504	0.0	0.0
28501	0.0	0.0
28502	0.0	0.0
219493	0.0	0.0
28507	0.0	0.0
28508	0.0	0.0
5270	2453.0	612.0
28505	0.0	0.0
101929428	0.0	0.0
5271	760.0	442.0
28506	0.0	0.0
256435	2302.0	941.0
28500	1.0	2.0
5269	8855.0	3369.0
105377617	0.0	0.0
5283	2038.0	968.0
5284	37.0	102.0
100420450	1.0	0.0
5286	7122.0	3368.0
5287	1013.0	1350.0
5288	54.0	0.0
5289	3256.0	1471.0
101929437	0.0	0.0
5280	72.0	38.0
5281	840.0	337.0
5282	4.0	1.0
102723166	15.0	17.0
102723167	25.0	10.0
102723165	1.0	1.0
100420458	0.0	0.0
5294	55.0	164.0
100420462	0.0	0.0
5295	7066.0	3960.0
100419472	0.0	1.0
5296	38.0	27.0
5297	4862.0	4595.0
5298	8420.0	3640.0
100419471	0.0	0.0
5290	1678.0	1234.0
100419477	1.0	0.0
5291	5792.0	4170.0
5292	1202.0	449.0
5293	1508.0	446.0
100420473	0.0	0.0
100101932	0.0	0.0
100101938	0.0	0.0
256472	15.0	1.0
256471	1483.0	610.0
100419489	1.0	2.0
100101935	0.0	0.0
100270680	0.0	1.0
100420477	2.0	3.0
100420476	11.0	11.0
100420484	0.0	0.0
100270679	0.0	0.0
100270673	0.0	0.0
106614088	3.0	16.0
101929402	9.0	17.0
100270648	0.0	0.0
101929407	170.0	11.0
105375013	2.0	9.0
641365	0.0	0.0
641364	2.0	1.0
401696	0.0	3.0
28578	0.0	1.0
28579	0.0	0.0
401692	0.0	0.0
124944	139.0	51.0
28572	0.0	1.0
28573	1.0	2.0
28570	0.0	0.0
28571	0.0	0.0
28576	0.0	1.0
28577	0.0	3.0
653354	12.0	5.0
28574	3.0	0.0
401687	0.0	0.0
28575	0.0	6.0
641372	5.0	1.0
641371	234.0	136.0
112950	2904.0	932.0
641373	0.0	0.0
28589	1.0	8.0
28583	2.0	1.0
28584	0.0	4.0
28581	0.0	5.0
28582	0.0	2.0
28587	0.0	1.0
124930	208.0	133.0
28588	0.0	0.0
28585	0.0	0.0
28586	7.0	1.0
28580	0.0	0.0
124935	2703.0	1227.0
124936	3292.0	708.0
378805	1280.0	460.0
641380	0.0	0.0
112942	5813.0	2262.0
378807	2.0	2.0
641382	0.0	0.0
641384	0.0	1.0
401675	0.0	0.0
28558	4.0	3.0
28559	29.0	71.0
28556	0.0	0.0
28557	4.0	4.0
148930	0.0	0.0
401667	0.0	0.0
28555	0.0	0.0
401666	0.0	0.0
28552	0.0	0.0
148932	1947.0	1041.0
401665	0.0	0.0
641379	0.0	0.0
124925	3.0	1.0
401664	0.0	0.0
28569	0.0	6.0
401663	2.0	0.0
112939	5027.0	2822.0
401662	0.0	0.0
28567	42.0	28.0
401661	0.0	0.0
28568	6.0	13.0
112937	338.0	118.0
112936	4201.0	2209.0
449645	2.0	1.0
28561	0.0	0.0
124912	0.0	1.0
653361	17.0	95.0
28560	1.0	0.0
28565	0.0	1.0
653363	0.0	0.0
653364	6.0	6.0
28566	0.0	0.0
28563	0.0	1.0
28564	0.0	2.0
378828	0.0	0.0
378825	0.0	5.0
391804	0.0	0.0
124989	503.0	400.0
391803	0.0	1.0
340286	0.0	0.0
653390	20.0	9.0
339290	3150.0	1016.0
339291	0.0	0.0
378818	0.0	0.0
378819	0.0	0.0
378810	0.0	0.0
391811	0.0	0.0
653381	763.0	178.0
124975	79.0	79.0
124976	383.0	176.0
391819	1.0	3.0
124974	0.0	1.0
340277	424.0	215.0
340274	23.0	6.0
340273	1.0	0.0
339287	3812.0	2256.0
28514	468.0	261.0
28512	1199.0	494.0
28513	108.0	13.0
28518	16.0	2.0
28519	0.0	0.0
28516	0.0	0.0
28517	0.0	0.0
28510	0.0	0.0
28511	2680.0	890.0
124961	1628.0	388.0
340267	162.0	57.0
340260	0.0	0.0
112970	600.0	255.0
28525	0.0	0.0
28526	42.0	80.0
28523	0.0	0.0
378832	9.0	1.0
28524	0.0	0.0
28521	0.0	0.0
28522	0.0	0.0
28520	0.0	0.0
900	7133.0	4681.0
901	2364.0	2416.0
340252	3398.0	1171.0
902	2258.0	945.0
904	2952.0	1355.0
905	3057.0	1588.0
908	9856.0	3925.0
909	0.0	70.0
340371	1314.0	1403.0
136895	708.0	254.0
51081	4142.0	1548.0
51083	0.0	7.0
51082	3481.0	1587.0
51085	103.0	1048.0
51084	3628.0	2450.0
51087	121.0	34.0
51086	17.0	5.0
146212	5.0	3.0
51088	1525.0	846.0
910	0.0	15.0
90678	2098.0	1088.0
911	14.0	140.0
912	120.0	79.0
913	3.0	116.0
914	169.0	363.0
915	56.0	109.0
916	258.0	387.0
917	64.0	125.0
919	53.0	85.0
90673	1289.0	857.0
51090	2003.0	522.0
51092	4993.0	2319.0
51091	1003.0	497.0
51094	7649.0	3653.0
51093	3275.0	1410.0
51096	2962.0	1874.0
51095	1219.0	483.0
146225	11.0	10.0
51098	3275.0	1337.0
340359	6.0	3.0
51097	4899.0	1913.0
146223	19039.0	11024.0
51099	1452.0	519.0
920	513.0	1860.0
146227	206.0	338.0
921	44.0	199.0
90668	79.0	17.0
922	0.0	0.0
923	66.0	258.0
340351	244.0	153.0
924	68.0	76.0
643941	0.0	0.0
925	297.0	136.0
926	64.0	11.0
927	0.0	1.0
928	31309.0	16710.0
100312775	8.0	3.0
929	1338.0	1750.0
158228	344.0	76.0
339366	68.0	28.0
26095	95.0	1.0
401825	0.0	0.0
26098	789.0	441.0
340348	1890.0	438.0
26097	6235.0	2774.0
388324	456.0	206.0
26099	10799.0	5091.0
388325	13.0	114.0
930	5.0	3.0
148898	425.0	268.0
931	23.0	28.0
388323	43.0	16.0
932	0.0	0.0
933	707.0	1384.0
643954	0.0	1.0
26090	15585.0	8123.0
134265	1000.0	282.0
26092	9892.0	4536.0
936	4.0	1.0
26091	2110.0	1147.0
158234	754.0	368.0
26094	1318.0	609.0
643955	0.0	0.0
938	46.0	13.0
26093	2125.0	1306.0
939	153.0	55.0
401827	0.0	0.0
90693	1244.0	192.0
158219	1110.0	1316.0
134266	1208.0	415.0
643971	1.0	0.0
940	16.0	52.0
941	38.0	12.0
124872	611.0	6.0
942	49.0	247.0
943	24.0	22.0
342994	5.0	5.0
944	26.0	70.0
643965	0.0	0.0
945	13.0	88.0
946	0.0	10.0
7903	134.0	972.0
947	6708.0	1662.0
158222	46.0	45.0
948	3368.0	252.0
949	1444.0	668.0
7905	45310.0	17267.0
136853	589.0	84.0
401895	0.0	0.0
339344	351.0	169.0
339345	0.0	0.0
653308	251.0	115.0
26074	67.0	8.0
7918	1610.0	778.0
26073	8324.0	3151.0
7917	15275.0	10618.0
7919	2385.0	2566.0
950	21715.0	16121.0
951	118.0	599.0
952	341.0	38.0
388344	586.0	754.0
953	3500.0	4758.0
954	49.0	93.0
643976	0.0	0.0
955	4108.0	1859.0
641311	3.0	2.0
956	527.0	224.0
957	1255.0	497.0
958	911.0	1110.0
959	17.0	74.0
7913	12923.0	5963.0
7916	16551.0	12703.0
7915	3197.0	2645.0
26071	3134.0	1262.0
388341	637.0	453.0
26085	15.0	72.0
388339	17.0	11.0
26084	941.0	1011.0
342979	272.0	594.0
960	11099.0	19763.0
26086	800.0	406.0
342977	52.0	17.0
388335	1982.0	269.0
961	11180.0	9807.0
26088	4791.0	2553.0
962	138.0	267.0
388336	35.0	31.0
963	229.0	1018.0
388333	0.0	1.0
965	485.0	433.0
966	31465.0	22907.0
7920	471.0	282.0
643987	0.0	0.0
967	47201.0	31215.0
7923	2879.0	1083.0
7922	21703.0	4690.0
968	9.0	29.0
969	156.0	135.0
26080	0.0	0.0
643988	1019.0	323.0
26083	0.0	2.0
161835	50.0	19.0
134218	3483.0	1814.0
100312782	0.0	0.0
7941	2464.0	197.0
7940	58.0	255.0
26059	52.0	16.0
339324	2607.0	911.0
339327	503.0	289.0
26052	151.0	161.0
26051	1226.0	243.0
339318	1584.0	452.0
340307	1.0	0.0
26054	7553.0	3246.0
970	12.0	20.0
971	72.0	84.0
26053	720.0	443.0
972	27672.0	139149.0
26056	3339.0	1477.0
973	20.0	49.0
974	37.0	58.0
26058	6368.0	3884.0
975	58171.0	19775.0
26057	5716.0	3921.0
653333	7.0	5.0
976	2371.0	2467.0
7932	0.0	0.0
100312789	0.0	0.0
977	13281.0	6575.0
100312788	0.0	0.0
978	71.0	131.0
643996	1.0	1.0
7936	5618.0	2333.0
100312785	0.0	0.0
26050	227.0	3.0
100312787	0.0	0.0
641339	303.0	146.0
161823	1744.0	427.0
100312792	0.0	0.0
100312794	14.0	2.0
100312790	0.0	0.0
148870	13.0	8.0
388364	0.0	0.0
388363	159.0	73.0
653316	7.0	4.0
653319	674.0	253.0
148867	3017.0	1472.0
26063	599.0	355.0
122258	0.0	0.0
26062	0.0	0.0
102578074	0.0	0.0
26065	13177.0	7699.0
26064	1463.0	773.0
983	242.0	75.0
984	1973.0	953.0
146206	22.0	57.0
987	6629.0	5203.0
988	4408.0	1817.0
7942	3082.0	1233.0
989	9806.0	3379.0
26061	2304.0	713.0
161829	3.0	2.0
100312798	10.0	0.0
26060	4895.0	2155.0
219525	0.0	0.0
5300	2807.0	1256.0
5301	0.0	0.0
339302	0.0	0.0
