id	ae39a55a-0a70-4650-9a55-9e7a19e97376	0bcb13b2-14e8-42bb-949f-23123c2a2d44
106480474	0.0	0.0
140695	0.0	0.0
106480477	0.0	1.0
140696	0.0	5.0
140697	0.0	0.0
106480476	0.0	0.0
140699	208.0	195.0
9559	3314.0	3561.0
9575	3426.0	2089.0
9576	5.0	0.0
619562	0.0	0.0
9573	3.0	12.0
149041	3131.0	2002.0
619565	0.0	0.0
9577	1678.0	2199.0
164656	3.0	6452.0
619563	0.0	0.0
9578	8354.0	7608.0
619564	0.0	1.0
619569	0.0	0.0
106480479	0.0	0.0
106480478	0.0	0.0
619567	0.0	0.0
619568	0.0	0.0
9572	1700.0	5209.0
9570	1416.0	1115.0
106480482	3.0	4.0
106480481	0.0	1.0
106480484	0.0	2.0
106480483	1.0	2.0
221262	12.0	2.0
106480486	0.0	0.0
106480485	0.0	0.0
221264	620.0	909.0
106480488	0.0	0.0
106480487	0.0	0.0
152687	735.0	474.0
106480480	0.0	0.0
9586	143.0	914.0
100874362	13.0	25.0
9587	1044.0	997.0
100874361	0.0	0.0
9584	12273.0	14840.0
100874360	0.0	0.0
729522	1.0	1.0
9585	589.0	557.0
92106	698.0	756.0
100874366	0.0	0.0
644511	7.0	17.0
100874365	0.0	0.0
9588	11265.0	13516.0
92104	1939.0	380.0
100874364	0.0	0.0
106479459	1.0	0.0
9589	5727.0	5870.0
92105	1065.0	1362.0
106479458	0.0	0.0
100874363	1.0	0.0
55160	2624.0	3534.0
729528	0.0	0.0
106479457	0.0	0.0
106480446	0.0	0.0
402422	0.0	2.0
106480445	0.0	0.0
106479456	0.0	0.0
80119	15.0	44.0
106480448	0.0	0.0
106479455	0.0	0.0
402420	12.0	7.0
106479454	1.0	0.0
106480447	0.0	0.0
55164	1479.0	1373.0
9582	40.0	163.0
257240	1.0	1.0
729524	0.0	2.0
106479453	0.0	0.0
55163	2479.0	1506.0
9583	2135.0	2727.0
106479452	0.0	0.0
106480449	0.0	0.0
79133	417.0	454.0
9580	1867.0	2320.0
106479451	0.0	0.0
595135	41.0	36.0
79132	670.0	822.0
55161	3922.0	4274.0
9581	6797.0	4413.0
106479450	0.0	0.0
55168	838.0	1001.0
80124	1953.0	2037.0
79135	855.0	695.0
55167	3375.0	2491.0
79134	1669.0	1171.0
55166	258.0	334.0
79137	9706.0	11939.0
80122	3.0	3.0
106480451	0.0	0.0
644509	0.0	0.0
55165	26.0	162.0
106480450	0.0	0.0
79136	2.0	5.0
79139	4173.0	8215.0
80128	13.0	208.0
106480453	0.0	3.0
80127	1679.0	1076.0
221294	3774.0	3160.0
402415	21.0	997.0
106480452	0.0	0.0
106480455	0.0	0.0
80125	7.0	9.0
257236	326.0	169.0
106480454	0.0	0.0
100874369	0.0	0.0
100874368	0.0	1.0
644502	0.0	0.0
100874367	7.0	9.0
9597	1.0	1.0
100874351	0.0	0.0
100874350	5.0	1.0
9595	119.0	239.0
9596	0.0	2.0
100874355	0.0	1.0
100874354	26.0	12.0
106479449	0.0	0.0
100874353	4.0	2.0
106479448	0.0	0.0
100874352	2.0	0.0
106479447	0.0	0.0
55171	1004.0	913.0
106480457	0.0	1.0
106479446	0.0	0.0
9590	10376.0	1573.0
55170	1762.0	1226.0
106480456	0.0	0.0
106479445	1.0	0.0
80108	338.0	297.0
106480459	0.0	0.0
106479444	1.0	4.0
106480458	0.0	0.0
106479443	1.0	0.0
55175	400.0	128.0
106479442	0.0	0.0
55174	4865.0	4623.0
106479441	0.0	1.0
55173	2053.0	1865.0
729515	1211.0	1274.0
106479440	0.0	1.0
9592	60919.0	9551.0
55172	1066.0	1126.0
55179	810.0	1171.0
106480460	0.0	0.0
55178	585.0	705.0
402408	0.0	0.0
55177	3088.0	4101.0
80111	80.0	68.0
106480462	0.0	0.0
55176	352.0	470.0
80110	1509.0	1336.0
106480461	0.0	0.0
80117	14.0	32.0
106480464	0.0	0.0
106480463	1.0	0.0
80115	44.0	86.0
106480466	0.0	0.0
80114	842.0	412.0
106480465	0.0	0.0
100874359	0.0	0.0
100874358	0.0	0.0
100874356	0.0	0.0
644517	9.0	3.0
100874384	0.0	0.0
100874383	0.0	0.0
100874382	0.0	0.0
100874381	96.0	110.0
100874388	0.0	2.0
92129	1.0	14.0
100874387	0.0	0.0
92126	367.0	105.0
729540	2.0	0.0
100874386	1.0	1.0
100874385	0.0	1.0
55182	2850.0	4527.0
106480424	0.0	0.0
106479479	0.0	0.0
55181	1345.0	983.0
106480423	0.0	0.0
106479478	0.0	0.0
55180	1034.0	1020.0
106480426	0.0	0.0
103352670	0.0	0.0
106479477	2.0	2.0
106480425	0.0	0.0
106479476	1.0	0.0
79153	105.0	117.0
55186	4887.0	4189.0
106480428	0.0	0.0
100874380	0.0	1.0
106479475	0.0	0.0
79152	151.0	45.0
106480427	0.0	3.0
106479474	4.0	0.0
55184	886.0	488.0
79155	1320.0	2312.0
106479473	0.0	0.0
55183	6047.0	3676.0
106480429	6.0	23.0
106479472	1.0	2.0
79154	844.0	1267.0
79157	1412.0	1851.0
80146	3047.0	5002.0
106479471	0.0	0.0
80145	1520.0	1675.0
79156	136.0	229.0
284837	21.0	28.0
106479470	0.0	0.0
55188	2294.0	1161.0
80144	8428.0	1409.0
284836	0.0	0.0
79159	232.0	384.0
55187	12742.0	11581.0
80143	1742.0	1338.0
79158	2593.0	3008.0
257218	1872.0	829.0
284835	8.0	9.0
106480431	0.0	3.0
80149	329.0	433.0
106480430	0.0	0.0
80148	5007.0	2631.0
106480433	0.0	0.0
106480432	16.0	25.0
644524	0.0	1.0
100874389	0.0	0.0
80142	2015.0	2772.0
100874373	2.0	0.0
644540	0.0	0.0
729530	1.0	1.0
100874372	0.0	1.0
729533	1.0	13.0
100874371	0.0	0.0
100874370	0.0	0.0
100874377	0.0	9.0
341032	0.0	0.0
100874375	0.0	0.0
100874374	4.0	4.0
106479469	0.0	0.0
55193	6044.0	4469.0
106480435	0.0	0.0
106479468	0.0	3.0
55192	707.0	1410.0
106479467	1.0	1.0
106480434	0.0	0.0
79140	264.0	498.0
55191	1381.0	3033.0
106480437	0.0	0.0
106479466	0.0	0.0
80129	835.0	967.0
55190	132.0	218.0
106480436	0.0	0.0
106479465	0.0	0.0
79142	2622.0	3912.0
55197	3624.0	5202.0
729535	4.0	4.0
106480439	0.0	0.0
106479464	0.0	4.0
55196	2739.0	2271.0
106480438	0.0	0.0
106479463	0.0	0.0
55195	0.0	0.0
79144	10717.0	20113.0
106479462	0.0	2.0
79143	3154.0	7107.0
55194	385.0	936.0
729536	1.0	1.0
106479461	0.0	0.0
80135	1830.0	1964.0
284827	0.0	0.0
106479460	0.0	0.0
79145	1745.0	2399.0
80133	0.0	0.0
55199	545.0	572.0
106480440	0.0	0.0
79148	1219.0	174.0
55198	1712.0	2489.0
79147	1275.0	1486.0
80139	828.0	970.0
106480442	0.0	1.0
79149	289.0	179.0
106480441	0.0	0.0
284821	33.0	36.0
106480444	0.0	0.0
106480443	0.0	2.0
100874379	0.0	0.0
644534	0.0	0.0
100874378	0.0	0.0
80131	33.0	65.0
644538	569.0	256.0
150082	487.0	328.0
107178919	0.0	0.0
107178918	6.0	0.0
106480409	2.0	3.0
149095	5.0	39.0
106479419	0.0	0.0
106479418	0.0	0.0
106479417	1.0	5.0
106479416	1.0	1.0
106479415	9.0	20.0
106479414	0.0	0.0
79171	4015.0	4863.0
106479413	6.0	6.0
106480402	0.0	0.0
79170	5459.0	286.0
106480401	0.0	0.0
106479412	0.0	0.0
79173	66.0	181.0
106480404	0.0	0.0
106479411	0.0	0.0
79172	416.0	446.0
106480403	0.0	2.0
106479410	2.0	1.0
79175	724.0	595.0
106480406	0.0	0.0
79174	2466.0	1803.0
106480405	0.0	0.0
79177	893.0	891.0
92140	8716.0	7765.0
106480408	0.0	0.0
79176	1042.0	998.0
106480407	0.0	0.0
80168	0.0	0.0
80167	825.0	779.0
79178	577.0	627.0
341019	210.0	64.0
162073	2080.0	4996.0
106480411	0.0	0.0
80169	1507.0	2556.0
106480410	0.0	0.0
644548	1.0	0.0
80164	170.0	3259.0
80162	755.0	967.0
80161	62.0	211.0
150094	5.0	2.0
106479409	0.0	0.0
106479408	0.0	0.0
106479407	0.0	0.0
100874399	1.0	4.0
106479406	0.0	0.0
644566	0.0	0.0
100874398	0.0	0.0
106479405	0.0	0.0
100874397	0.0	0.0
106479404	0.0	0.0
100874396	1.0	0.0
106479403	0.0	0.0
106480413	0.0	0.0
106479402	0.0	0.0
106480412	0.0	0.0
106479401	0.0	0.0
100996746	1.0	0.0
106480415	3.0	1.0
106479400	0.0	0.0
79161	3098.0	3863.0
106480414	0.0	0.0
106480417	1.0	3.0
100874390	0.0	0.0
106480416	0.0	0.0
79166	0.0	4.0
106480419	0.0	0.0
79165	617.0	772.0
106480418	17.0	9.0
80157	1080.0	38.0
79168	10.0	27.0
79167	0.0	1.0
80155	2513.0	2232.0
79169	934.0	1467.0
80154	171.0	125.0
284889	33.0	32.0
106480420	0.0	0.0
106480422	0.0	0.0
106480421	2.0	0.0
80153	1629.0	2055.0
80152	1001.0	957.0
150084	42.0	8.0
80150	339.0	240.0
729500	4.0	13.0
644576	3.0	0.0
106479439	0.0	1.0
106479438	0.0	0.0
79191	265.0	1093.0
106479437	1.0	1.0
79190	69.0	6.0
106479436	0.0	0.0
106479435	0.0	0.0
79192	4.0	2.0
729505	1.0	3.0
106479434	1.0	0.0
106479433	0.0	1.0
100996738	0.0	0.0
106479432	0.0	0.0
106479431	0.0	0.0
729501	0.0	0.0
106479430	0.0	0.0
92162	358.0	278.0
80185	810.0	593.0
80184	1664.0	1403.0
80183	213.0	1458.0
106479429	0.0	0.0
106479428	0.0	0.0
644588	0.0	7.0
106479427	0.0	0.0
79180	6583.0	27284.0
106479426	0.0	0.0
106479425	0.0	0.0
106479424	0.0	0.0
106479423	0.0	0.0
79184	1651.0	1771.0
106479422	0.0	0.0
79183	1840.0	1787.0
106479421	0.0	0.0
595100	0.0	0.0
106479420	0.0	3.0
92154	413.0	1013.0
595101	83.0	56.0
79188	5397.0	22206.0
79187	0.0	9.0
80179	1060.0	1317.0
80178	42.0	129.0
100418905	0.0	1.0
80177	988.0	917.0
402429	12.0	10.0
80176	1144.0	1385.0
162083	0.0	4.0
100418902	2.0	3.0
106480400	0.0	1.0
402424	0.0	0.0
343641	0.0	0.0
644578	0.0	0.0
80174	392.0	753.0
80173	1767.0	1979.0
113419	9841.0	6700.0
55322	1143.0	1145.0
55321	35.0	104.0
55320	852.0	1198.0
55326	1108.0	1526.0
55325	2307.0	1990.0
284459	3078.0	3668.0
55324	3151.0	3386.0
55323	2353.0	2145.0
55329	304.0	258.0
55328	901.0	813.0
55327	2959.0	2887.0
284451	4.0	2.0
345930	25.0	71.0
729597	21.0	34.0
113402	2158.0	2821.0
729595	53.0	76.0
55333	3510.0	1724.0
55332	673.0	3531.0
55331	1303.0	1410.0
55330	551.0	1186.0
55337	1403.0	2386.0
55336	188.0	281.0
55335	225.0	490.0
55334	6534.0	3677.0
55339	4356.0	4380.0
284443	1451.0	1070.0
137406	0.0	0.0
333932	0.0	0.0
55340	76.0	89.0
55344	317.0	347.0
55343	1283.0	1547.0
79310	0.0	0.0
55342	2653.0	3947.0
79313	0.0	0.0
55341	2343.0	2715.0
284439	6051.0	1825.0
79312	0.0	0.0
80304	587.0	428.0
79315	40.0	27.0
80303	631.0	479.0
55347	2975.0	2953.0
79314	0.0	0.0
100996492	25.0	1455.0
55346	336.0	343.0
79317	0.0	0.0
55345	83.0	187.0
79316	0.0	0.0
80301	6459.0	3815.0
284434	1130.0	43.0
284433	0.0	0.0
79318	0.0	0.0
55349	770.0	748.0
100996490	0.0	0.0
333929	40.0	44.0
548637	4.0	2.0
333926	140.0	597.0
55351	44.0	25.0
55350	2.0	1.0
100137047	3.0	12.0
55355	11.0	154.0
79300	0.0	0.0
100996485	13.0	26.0
55353	5088.0	5924.0
79302	0.0	0.0
55352	3230.0	2203.0
284428	0.0	0.0
100137049	10.0	26.0
79301	0.0	0.0
55359	6.0	20.0
284427	27.0	33.0
55357	1356.0	11348.0
79306	0.0	0.0
55356	203.0	103.0
284424	4.0	6.0
79308	0.0	0.0
548645	666.0	624.0
284422	0.0	90.0
548644	299.0	277.0
79309	0.0	0.0
729564	31.0	35.0
729566	0.0	1.0
729565	6.0	12.0
113457	41.0	20.0
92304	28.0	223.0
92305	5904.0	4893.0
729561	32.0	39.0
80319	1027.0	323.0
80318	778.0	796.0
80317	605.0	223.0
80316	1.0	0.0
55362	1623.0	2782.0
55361	1387.0	2644.0
79331	0.0	0.0
55366	3035.0	2359.0
55365	227.0	609.0
80321	2129.0	1746.0
55364	4010.0	2346.0
80320	45.0	46.0
55363	14.0	1.0
79334	0.0	0.0
80326	11.0	1969.0
80325	802.0	1904.0
79336	0.0	0.0
80324	687.0	1071.0
79339	1.0	1.0
80323	171.0	58.0
55367	570.0	1152.0
284498	0.0	8.0
113444	1598.0	1914.0
80308	1260.0	2268.0
80307	17.0	1237.0
80306	3605.0	3883.0
80305	1539.0	1810.0
55370	691.0	884.0
80309	7.0	0.0
80311	1317.0	1252.0
79322	0.0	0.0
80310	2017.0	1677.0
79321	0.0	0.0
79324	0.0	0.0
100996466	0.0	0.0
55374	506.0	1012.0
79323	16.0	4.0
80315	8266.0	2400.0
80314	3207.0	2924.0
55379	5243.0	4958.0
80313	813.0	922.0
80312	178.0	176.0
113452	2094.0	3845.0
113451	338.0	668.0
284486	38.0	399.0
284485	0.0	0.0
729587	0.0	0.0
729582	118.0	1033.0
729583	5.0	28.0
55380	0.0	0.0
80339	5.0	18.0
55384	35.0	111.0
55388	11.0	72.0
80344	9141.0	8657.0
80343	1.0	4.0
80342	111.0	159.0
80341	2.0	1.0
80347	4068.0	4513.0
80346	756.0	1225.0
80345	267.0	426.0
729574	0.0	0.0
92312	209.0	1126.0
80329	15.0	356.0
80328	33.0	418.0
80327	0.0	4.0
79342	0.0	0.0
80333	772.0	503.0
80332	310.0	67.0
80331	8008.0	6641.0
79346	0.0	0.0
80336	496.0	1992.0
80335	11614.0	12240.0
284467	14.0	22.0
162427	3369.0	6060.0
619555	0.0	0.0
619552	0.0	0.0
619553	0.0	0.0
619556	0.0	0.0
162417	577.0	756.0
392302	21.0	6.0
125476	551.0	748.0
392301	0.0	1.0
149465	209.0	115.0
149466	1602.0	1114.0
149461	1.0	0.0
392305	6.0	1.0
392308	0.0	0.0
392307	8.0	15.0
392309	3.0	7.0
149478	370.0	748.0
149473	1177.0	1144.0
137492	1818.0	2904.0
402193	3.0	2.0
402191	0.0	0.0
149483	72.0	78.0
150468	9.0	94.0
150465	1114.0	2407.0
392335	1.0	0.0
619518	15.0	21.0
619519	19.0	2.0
441783	6.0	4.0
392343	0.0	0.0
149420	2636.0	1821.0
441775	1.0	2.0
619505	0.0	0.0
441771	0.0	0.0
441781	0.0	0.0
414189	181.0	280.0
9601	17837.0	17814.0
392311	0.0	3.0
9600	3478.0	5720.0
392310	0.0	1.0
392313	4.0	28.0
100526842	1.0	2.0
55300	2171.0	1150.0
149428	381.0	3058.0
414196	6.0	17.0
414194	0.0	0.0
55304	5527.0	2462.0
55303	1238.0	1499.0
55301	8.0	89.0
55308	2945.0	2917.0
414197	16.0	14.0
9612	9033.0	9774.0
9610	72.0	717.0
392322	0.0	0.0
9611	9830.0	10645.0
441795	0.0	0.0
55311	2134.0	3204.0
55315	473.0	887.0
55314	1661.0	1303.0
55313	1999.0	1014.0
125488	175.0	339.0
55312	1890.0	2569.0
9605	947.0	1412.0
55319	859.0	1200.0
9603	163.0	6702.0
55317	1115.0	1095.0
9604	3458.0	3069.0
55316	2291.0	2373.0
9609	3333.0	5139.0
9607	76.0	3.0
100874087	0.0	0.0
9620	2729.0	3771.0
100874086	0.0	0.0
100874085	1.0	2.0
100874084	1.0	0.0
9623	0.0	0.0
392256	6.0	7.0
100874089	1.0	1.0
392255	46.0	322.0
9622	118.0	12.0
100874088	0.0	0.0
162387	882.0	1229.0
100526820	27.0	24.0
402146	4.0	2.0
100874083	0.0	0.0
100874082	0.0	0.0
402143	3.0	3.0
100874081	1.0	0.0
100874080	2.0	1.0
414130	0.0	0.0
100526825	5.0	73.0
9616	2680.0	3946.0
9617	359.0	375.0
414135	0.0	0.0
9615	3.0	1.0
414133	0.0	0.0
414134	0.0	0.0
9618	3720.0	3678.0
414131	0.0	1.0
9619	922.0	1505.0
414132	1.0	2.0
9630	2963.0	195.0
9631	1171.0	1092.0
100874075	0.0	0.0
644482	0.0	0.0
100874074	4.0	4.0
100874073	1.0	0.0
392262	0.0	0.0
392265	0.0	0.0
9635	0.0	5.0
100874079	0.0	0.0
9632	4226.0	3318.0
100874078	3.0	4.0
392267	2.0	3.0
441736	69.0	39.0
9633	207.0	259.0
100874077	4.0	10.0
92292	1.0	5.0
92293	35.0	19.0
441733	49.0	30.0
100526831	0.0	1.0
100526830	7.0	2.0
402135	4.0	4.0
92291	4.0	0.0
402134	1.0	0.0
100874072	40.0	23.0
402133	0.0	0.0
100874071	2.0	0.0
100874070	0.0	1.0
595097	0.0	0.0
595098	0.0	0.0
595099	0.0	0.0
100526837	0.0	0.0
100526836	7.0	11.0
100526835	27.0	17.0
9627	85.0	226.0
414149	70.0	207.0
9628	476.0	235.0
9625	530.0	527.0
9626	0.0	0.0
9629	1.0	1.0
644495	0.0	0.0
9641	659.0	1972.0
644496	2.0	3.0
9640	3713.0	3895.0
9645	1368.0	4357.0
404785	0.0	1.0
619499	0.0	0.0
9646	5477.0	5327.0
9643	13118.0	13592.0
9644	2711.0	3336.0
644498	2.0	1.0
402125	3.0	2.0
402123	1.0	0.0
644491	0.0	0.0
106480394	0.0	0.0
106480393	0.0	0.0
414152	4.0	5.0
106480396	1.0	2.0
106480395	1.0	0.0
106480398	0.0	0.0
106480397	1.0	1.0
402117	6.0	3.0
106480399	0.0	0.0
402116	2.0	2.0
9638	303.0	265.0
9639	1940.0	1520.0
9636	554.0	1642.0
414157	1.0	0.0
9637	2295.0	2923.0
106480390	0.0	0.0
106480392	0.0	0.0
414153	22.0	27.0
106480391	0.0	0.0
9652	5796.0	5117.0
100874098	0.0	0.0
404770	0.0	0.0
9653	3001.0	4839.0
100874097	4.0	4.0
9650	1069.0	691.0
100874096	0.0	2.0
9651	254.0	838.0
100874095	0.0	0.0
9656	3932.0	2407.0
9657	853.0	1070.0
392242	0.0	0.0
9654	652.0	611.0
9655	1823.0	1942.0
100874090	0.0	0.0
402112	3.0	7.0
162394	2116.0	3647.0
100874094	34.0	14.0
100874093	4.0	3.0
100874092	3.0	10.0
100874091	0.0	12.0
9649	1822.0	1292.0
9647	2476.0	1737.0
9648	5015.0	3688.0
414169	5.0	3.0
9663	3589.0	4551.0
402183	0.0	1.0
7002	3.0	3.0
149371	1838.0	1363.0
7001	8245.0	11429.0
9662	506.0	634.0
9667	4642.0	6376.0
7004	1451.0	485.0
392298	2.0	1.0
7003	6932.0	9708.0
9668	1251.0	1346.0
7006	280.0	530.0
9665	7848.0	6791.0
7005	1238.0	2838.0
9666	2870.0	1932.0
106480369	0.0	0.0
106480368	0.0	0.0
106479379	0.0	0.0
106479378	0.0	0.0
106479377	0.0	0.0
106479376	0.0	0.0
106479375	0.0	0.0
106479374	0.0	0.0
106479373	0.0	0.0
106480372	0.0	0.0
106479372	0.0	1.0
106480371	0.0	0.0
106479371	0.0	0.0
137392	907.0	1118.0
106479370	0.0	0.0
106480374	0.0	0.0
106480373	1.0	1.0
106480376	0.0	0.0
106480375	0.0	0.0
150356	312.0	322.0
106480378	0.0	0.0
106480377	0.0	0.0
9658	2093.0	3470.0
150353	3.0	13.0
9659	2260.0	3015.0
150350	0.0	3.0
106480370	1.0	0.0
7011	2123.0	2904.0
9674	1862.0	2618.0
9675	2049.0	1888.0
7010	1758.0	1531.0
7013	1810.0	1632.0
9672	2190.0	21541.0
9673	2467.0	2046.0
7012	7.0	1.0
9678	2069.0	2338.0
7015	0.0	0.0
7014	2271.0	2561.0
9679	5817.0	3047.0
619464	0.0	0.0
7016	1890.0	2049.0
9677	661.0	1216.0
106479369	0.0	0.0
106479368	0.0	4.0
106480379	0.0	1.0
106479367	0.0	0.0
162333	0.0	93.0
106479366	0.0	0.0
9670	3802.0	4097.0
106479365	2.0	3.0
9671	5472.0	66.0
402176	2.0	0.0
106479364	0.0	0.0
402175	0.0	5.0
106479363	0.0	0.0
106479362	6.0	12.0
106480383	0.0	0.0
106479361	0.0	0.0
106480382	0.0	1.0
106479360	0.0	1.0
106480385	0.0	0.0
106480384	0.0	0.0
106480387	0.0	0.0
106480386	0.0	0.0
106480389	0.0	0.0
150368	411.0	712.0
106480388	0.0	0.0
7008	10248.0	4871.0
150365	43.0	47.0
7007	235.0	126.0
9669	8372.0	9969.0
7009	61810.0	67469.0
106480381	0.0	0.0
106480380	0.0	0.0
7022	570.0	590.0
9685	6663.0	3922.0
7021	1.0	0.0
9686	4360.0	3400.0
343381	87.0	86.0
619452	0.0	0.0
9683	3939.0	3639.0
7024	3493.0	2609.0
402160	2.0	4.0
7023	608.0	1176.0
9684	1811.0	1767.0
9689	4749.0	5543.0
7026	2435.0	3232.0
441727	16.0	1.0
619455	0.0	12.0
7025	804.0	1104.0
392275	0.0	8.0
9687	78.0	5008.0
9688	5430.0	2498.0
7027	4349.0	3208.0
106480347	0.0	0.0
106480346	0.0	0.0
619457	0.0	0.0
106480349	0.0	0.0
106479399	0.0	0.0
106480348	0.0	0.0
9681	1023.0	1247.0
106479398	0.0	0.0
9682	3787.0	4223.0
106479397	5.0	3.0
7020	49.0	47.0
106479396	4.0	3.0
106479395	0.0	0.0
106480350	36.0	20.0
106479394	0.0	0.0
106479393	0.0	0.0
106479392	0.0	0.0
106480352	0.0	0.0
106480351	0.0	0.0
106479391	0.0	0.0
106479390	0.0	0.0
106480354	0.0	0.0
106480353	0.0	0.0
106480356	0.0	16.0
150379	0.0	416.0
106480355	0.0	0.0
7019	3067.0	3194.0
7018	14.0	8.0
150372	136.0	932.0
392281	22.0	20.0
9696	791.0	2253.0
7033	29746.0	703.0
9697	5965.0	2618.0
7032	15.0	0.0
7035	1009.0	587.0
9694	2087.0	1956.0
392285	2.0	2.0
9695	2817.0	4850.0
7037	5765.0	2456.0
7036	3.0	74.0
619445	15.0	16.0
9698	7947.0	7655.0
7039	874.0	10530.0
7038	4236911.0	389900.0
9699	50.0	879.0
392288	0.0	0.0
619448	0.0	0.0
106480358	3.0	3.0
106480357	0.0	0.0
619449	0.0	0.0
106479389	0.0	0.0
106480359	0.0	0.0
106479388	0.0	0.0
9692	366.0	401.0
106479387	1.0	0.0
9693	6027.0	3590.0
106479386	0.0	0.0
9690	3389.0	4190.0
7031	11.0	0.0
106479385	0.0	0.0
7030	4749.0	7781.0
402152	0.0	0.0
106479384	0.0	1.0
106480361	0.0	0.0
106479383	0.0	4.0
106480360	9.0	4.0
106479382	0.0	0.0
106480363	20.0	9.0
106479381	0.0	0.0
106480362	0.0	0.0
106479380	0.0	0.0
106480365	0.0	0.0
106480364	0.0	0.0
106480367	0.0	0.0
106480366	0.0	0.0
7029	4609.0	5561.0
150383	587.0	572.0
150384	66.0	42.0
392292	0.0	0.0
150381	107.0	195.0
7044	12.0	12.0
7043	694.0	1477.0
7046	2326.0	7247.0
7045	750.0	9652.0
7048	8272.0	7276.0
100874003	0.0	0.0
7047	2.0	6.0
106479339	0.0	0.0
100874002	90.0	47.0
100874001	8.0	7.0
103352539	57.0	52.0
106479338	0.0	0.0
7049	2327.0	1364.0
106479337	0.0	0.0
55281	727.0	739.0
106479336	0.0	1.0
106480325	0.0	0.0
55280	1134.0	1232.0
106480324	1.0	1.0
729648	5.0	7.0
106479335	1.0	0.0
100996438	0.0	0.0
106479334	0.0	0.0
106480327	0.0	0.0
106479333	0.0	0.0
106480326	0.0	0.0
55285	866.0	714.0
7040	717.0	6787.0
106479332	0.0	1.0
100996435	3.0	2.0
106480329	0.0	0.0
55284	2117.0	2262.0
106480328	2.0	0.0
106479331	0.0	0.0
55283	189.0	103.0
7042	652.0	1913.0
106479330	0.0	0.0
7041	1180.0	3146.0
55282	7.0	31.0
55289	59.0	46.0
55288	3370.0	2500.0
80243	1525.0	691.0
55287	0.0	2.0
79258	72.0	12.0
106480330	0.0	0.0
55286	121.0	20.0
106480332	0.0	1.0
106480331	0.0	0.0
106480334	0.0	1.0
106480333	0.0	0.0
100874007	8.0	1.0
100874006	6.0	6.0
100874005	2.0	4.0
100874004	0.0	0.0
100874009	0.0	0.0
404718	0.0	0.0
100874008	25.0	35.0
729630	0.0	0.0
7054	4.0	25.0
7057	1202.0	2762.0
92211	8.0	16.0
7056	3952.0	2525.0
7059	1215.0	1522.0
106479329	0.0	0.0
7058	772.0	3767.0
106479328	0.0	0.0
106479327	0.0	0.0
106479326	1.0	0.0
106480336	0.0	0.0
106479325	0.0	0.0
55291	8654.0	6498.0
106480335	3.0	6.0
106479324	0.0	0.0
55290	579.0	479.0
106480338	5.0	0.0
106479323	0.0	0.0
80228	4288.0	6646.0
106479322	0.0	0.0
106480337	0.0	0.0
7051	153.0	270.0
55296	606.0	443.0
106479321	0.0	0.0
55295	1067.0	1601.0
7050	2653.0	7866.0
106479320	1.0	1.0
106480339	0.0	0.0
55294	1133.0	1444.0
7053	3.0	23.0
55293	1511.0	1341.0
7052	1998.0	3465.0
729635	0.0	0.0
100996420	0.0	0.0
55299	1181.0	1690.0
80233	1959.0	2734.0
55298	2013.0	2300.0
80232	7126.0	10263.0
106480341	0.0	0.0
80231	49.0	105.0
55297	1985.0	2762.0
106480340	0.0	0.0
106480343	0.0	0.0
80237	34.0	56.0
106480342	0.0	0.0
106480345	0.0	0.0
80235	122.0	174.0
106480344	0.0	0.0
80230	3458.0	5805.0
7066	8.0	8.0
100874021	0.0	0.0
100874020	0.0	1.0
7068	965.0	380.0
729665	2.0	2.0
7067	5842.0	4372.0
92249	2422.0	1875.0
100874025	1.0	0.0
7069	200.0	434.0
100874024	0.0	0.0
100874023	0.0	0.0
100874022	0.0	0.0
106479359	0.0	0.0
106479358	0.0	0.0
106480303	0.0	1.0
106479357	0.0	8.0
106480302	0.0	0.0
7060	392.0	3034.0
106480305	0.0	0.0
79272	0.0	0.0
106479356	1.0	2.0
106479355	0.0	0.0
106480304	0.0	0.0
7062	4.0	24.0
92241	376.0	639.0
106479354	0.0	0.0
79274	0.0	0.0
729667	1.0	0.0
106480307	0.0	0.0
729666	3.0	5.0
106480306	0.0	0.0
79273	0.0	0.0
106479353	0.0	0.0
7064	1012.0	1684.0
106480309	0.0	0.0
106479352	0.0	0.0
106480308	0.0	0.0
106479351	0.0	0.0
729668	0.0	0.0
80267	3277.0	2196.0
106479350	0.0	0.0
80264	1146.0	3678.0
106480310	0.0	4.0
106480312	4.0	5.0
106480311	0.0	0.0
100874029	0.0	0.0
100874028	0.0	0.0
100874027	0.0	2.0
730647	0.0	0.0
343332	1.0	1.0
644403	0.0	0.0
80263	603.0	132.0
80262	812.0	821.0
343338	4.0	5.0
7077	10544.0	23287.0
100874010	0.0	0.0
7076	2261.0	72605.0
92235	3.0	7.0
7079	171.0	5.0
7078	1809.0	479.0
100874014	20.0	36.0
100874013	1.0	2.0
729650	1.0	0.0
106479349	0.0	0.0
100874012	17.0	1.0
100874011	0.0	0.0
106479348	0.0	0.0
106479347	1.0	0.0
106480314	1.0	2.0
106480313	1.0	3.0
729659	0.0	2.0
106479346	7.0	2.0
7071	4869.0	3065.0
106480316	0.0	0.0
106479345	0.0	0.0
7070	2299.0	6720.0
106480315	0.0	0.0
106479344	0.0	0.0
7073	4678.0	4855.0
103352540	0.0	0.0
106480318	0.0	0.0
106479343	0.0	2.0
7072	2649.0	7816.0
106479342	0.0	0.0
