id	ae1ca60a-1b87-418f-94dd-e1b707352941	87eea66b-23f3-46ca-a0d6-7724b3d0da3d
219902	1252.0	1253.0
65244	3676.0	7355.0
100505683	61.0	74.0
65243	146.0	124.0
90204	1900.0	1059.0
100505687	869.0	1092.0
90203	1265.0	999.0
65249	1323.0	679.0
102723626	1.0	8.0
79890	529.0	799.0
100505681	258.0	250.0
79892	6000.0	4498.0
79891	2635.0	1598.0
120071	2127.0	2018.0
79894	5175.0	2585.0
79893	7371.0	5038.0
79896	2451.0	1263.0
79895	228.0	122.0
388789	2317.0	3838.0
79898	1326.0	1269.0
120065	0.0	0.0
120066	0.0	0.0
79897	404.0	536.0
28299	90.0	51.0
79899	370.0	302.0
92856	4542.0	3336.0
219931	986.0	552.0
100505678	61.0	31.0
100505679	1.0	0.0
100505676	22.0	10.0
220906	3282.0	1686.0
65258	4142.0	3893.0
80868	31.0	13.0
168002	273.0	60.0
653737	33.0	73.0
79883	34.0	49.0
79882	7474.0	5059.0
79885	5921.0	2989.0
79884	3121.0	1718.0
79887	851.0	956.0
79886	3786.0	2514.0
79888	2101.0	2085.0
219927	3245.0	4285.0
65251	2046.0	1769.0
65250	4444.0	2410.0
65264	17276.0	12757.0
65263	1962.0	1692.0
65266	23.0	5.0
65265	8180.0	6073.0
65268	686.0	80.0
65267	674.0	279.0
90226	0.0	1.0
102723605	0.0	0.0
220930	769.0	268.0
641776	0.0	0.0
219938	3.0	1.0
65260	2894.0	1346.0
100505696	949.0	783.0
219954	0.0	0.0
349158	0.0	0.0
219952	0.0	0.0
349152	363.0	55.0
653753	0.0	0.0
100505692	6.0	21.0
653758	51.0	28.0
388799	2.0	4.0
80896	330.0	945.0
388795	6.0	12.0
80895	2811.0	4510.0
388796	1441.0	1557.0
220929	2620.0	1218.0
132014	1089.0	701.0
349149	15.0	9.0
100505641	18969.0	13458.0
219965	0.0	0.0
219960	0.0	0.0
653789	15.0	11.0
653794	0.0	4.0
677763	1.0	1.0
100505648	671.0	551.0
219958	0.0	0.0
219957	0.0	0.0
219956	0.0	0.0
90231	7907.0	11784.0
349136	4000.0	3643.0
90233	1428.0	682.0
677769	0.0	0.0
677767	9.0	2.0
219972	567.0	594.0
677768	11.0	22.0
677765	0.0	0.0
219970	6.0	1.0
100505633	1.0	2.0
677766	0.0	0.0
205327	1597.0	918.0
146664	34.0	13.0
653781	1.0	0.0
653784	2817.0	3058.0
677774	0.0	1.0
677775	1.0	4.0
100505636	371.0	313.0
677772	4.0	6.0
677773	0.0	0.0
677770	2.0	1.0
677771	0.0	0.0
219968	0.0	0.0
219988	5068.0	2052.0
100505663	0.0	0.0
408029	0.0	0.0
220979	277.0	144.0
219986	0.0	0.0
90268	1573.0	1022.0
219983	0.0	0.0
219982	1.0	0.0
219981	0.0	0.0
220972	7376.0	2922.0
220974	0.0	0.0
28231	69.0	159.0
28232	4605.0	2892.0
28234	0.0	5.0
158674	8.0	20.0
340784	0.0	0.0
220965	333.0	183.0
349114	300.0	231.0
219995	0.0	0.0
146691	19242.0	7960.0
219990	0.0	0.0
339799	83.0	166.0
220963	4094.0	10181.0
501	13268.0	5016.0
651144	0.0	0.0
90249	162.0	5.0
504	0.0	3.0
506	67645.0	48345.0
100505659	0.0	0.0
507	1.0	0.0
509	15583.0	18434.0
101927195	0.0	0.0
168090	14.0	6.0
100505601	16.0	16.0
101978785	80.0	15.0
339781	3.0	3.0
594840	0.0	0.0
594842	9.0	24.0
220992	218.0	143.0
339788	1.0	1.0
339789	0.0	5.0
339779	0.0	1.0
79810	1912.0	916.0
55843	182.0	314.0
55841	10433.0	6497.0
79812	4398.0	3346.0
513	5225.0	4450.0
79811	12416.0	4638.0
55840	111.0	152.0
79814	160.0	190.0
55847	2557.0	1601.0
514	14973.0	26293.0
55846	6289.0	3595.0
515	14651.0	16372.0
79813	9059.0	3078.0
79816	859.0	1752.0
516	5970.0	7263.0
55845	15457.0	22650.0
79815	1507.0	1324.0
517	18952.0	23443.0
55844	3907.0	2130.0
518	14469.0	13437.0
79818	534.0	401.0
79817	3467.0	627.0
256949	715.0	657.0
55848	1863.0	4037.0
79819	1226.0	844.0
220988	30123.0	14141.0
594837	2.0	1.0
594838	6.0	3.0
594839	10.0	18.0
220980	18.0	34.0
339778	133.0	99.0
55850	1923.0	2347.0
339768	937.0	595.0
520	1.0	6.0
55854	6790.0	6651.0
521	5431.0	9393.0
522	6331.0	8903.0
55853	1.0	18.0
523	17845.0	10269.0
55852	14671.0	6098.0
79801	41.0	106.0
79800	1484.0	1112.0
55851	3581.0	6014.0
525	4.0	4.0
55858	4943.0	7221.0
79803	2218.0	1766.0
55857	4152.0	2138.0
79802	34.0	328.0
526	7777.0	9196.0
55856	2599.0	2608.0
79805	48.0	35.0
527	4261.0	3249.0
528	11157.0	6149.0
55855	29.0	36.0
79804	75.0	13.0
529	10180.0	8467.0
79807	1276.0	618.0
79809	1820.0	828.0
256957	1.0	2.0
55859	4354.0	2218.0
100505624	14.0	5.0
100505621	6.0	6.0
7500	0.0	0.0
339761	13.0	9.0
80818	5696.0	2808.0
80817	1428.0	939.0
80816	631.0	40.0
339766	364.0	305.0
55861	86.0	133.0
55860	6413.0	6927.0
79830	1364.0	655.0
105377240	0.0	0.0
340745	1.0	0.0
79832	5079.0	2273.0
80821	1445.0	1224.0
533	9833.0	19477.0
80820	271.0	305.0
79831	769.0	460.0
102723680	0.0	0.0
55863	2280.0	2655.0
79834	3078.0	1893.0
534	586.0	309.0
535	14868.0	7875.0
55862	5371.0	6882.0
79833	1174.0	1250.0
340749	3.0	6.0
105377243	0.0	0.0
55869	2134.0	2019.0
79836	824.0	1057.0
537	20490.0	19806.0
79838	412.0	135.0
538	2396.0	1470.0
55867	50.0	29.0
79837	5661.0	3343.0
539	7330.0	9625.0
79839	381.0	333.0
594855	0.0	0.0
7512	12.0	12.0
594857	0.0	0.0
7511	5376.0	3469.0
339751	15.0	5.0
55872	18.0	110.0
256933	2.0	2.0
540	736.0	197.0
55871	1383.0	1203.0
55870	16830.0	5071.0
541	10.0	26.0
542	0.0	0.0
55876	471.0	854.0
543	0.0	0.0
79820	29.0	6.0
544	0.0	0.0
79823	718.0	587.0
545	3398.0	1840.0
546	9996.0	4452.0
79822	532.0	468.0
79825	362.0	196.0
547	1543.0	165.0
7503	6295.0	10765.0
100505616	211.0	208.0
55879	30.0	197.0
549	3341.0	3061.0
79827	270.0	243.0
7504	354.0	874.0
79829	3727.0	2174.0
7507	2679.0	2478.0
79828	822.0	580.0
641700	433.0	882.0
7508	8132.0	5095.0
100505619	0.0	0.0
101927150	6.0	30.0
653707	0.0	0.0
101927152	0.0	0.0
101927155	423.0	459.0
7520	37442.0	25022.0
92822	1171.0	832.0
80835	5.0	109.0
101927158	5.0	24.0
80834	0.0	0.0
80833	1839.0	744.0
339742	2.0	0.0
653702	242.0	515.0
339745	3207.0	1539.0
550	8098.0	11830.0
79850	1236.0	1463.0
551	0.0	1.0
339736	0.0	3.0
79852	47.0	57.0
552	2646.0	205.0
256987	3779.0	3733.0
553	16.0	28.0
554	169.0	145.0
79854	50.0	20.0
79853	2.0	4.0
55885	11106.0	14057.0
79856	7690.0	14502.0
55884	8362.0	6832.0
100652885	0.0	0.0
7514	13162.0	9392.0
79858	2509.0	1418.0
558	4163.0	1815.0
92815	31.0	133.0
7516	39.0	50.0
55889	1.0	0.0
7515	4538.0	2698.0
55888	623.0	286.0
7518	543.0	548.0
7517	670.0	458.0
7532	8372.0	4368.0
100422821	3.0	0.0
7531	60708.0	54373.0
7534	58001.0	48534.0
100422823	0.0	0.0
7533	6215.0	5743.0
101927167	107.0	98.0
100422824	0.0	0.0
65217	4.0	4.0
80824	6582.0	3812.0
100422826	0.0	0.0
340719	1429.0	2795.0
80823	1478.0	597.0
100422827	0.0	0.0
100422828	0.0	0.0
55890	17300.0	12302.0
80829	8788.0	4335.0
100422829	0.0	0.0
144097	1283.0	1273.0
55894	0.0	0.0
55893	7202.0	2585.0
55892	1782.0	1303.0
563	74.0	14.0
79841	99.0	59.0
55891	5.0	2.0
79840	57.0	31.0
80832	135.0	229.0
79843	52.0	70.0
55898	9284.0	5297.0
80831	4.0	14.0
55897	163.0	155.0
566	3.0	5.0
79842	1718.0	607.0
79845	400.0	388.0
567	100123.0	195028.0
80830	4212.0	2493.0
79844	29.0	18.0
79847	1121.0	944.0
7525	6271.0	2886.0
79846	655.0	582.0
79849	6.0	28.0
79848	1619.0	616.0
7526	6.0	3.0
7529	32999.0	23832.0
7528	17493.0	9545.0
101927171	3.0	0.0
92806	872.0	469.0
65220	4591.0	3485.0
92840	1480.0	2002.0
7541	2726.0	1446.0
100422830	0.0	0.0
100422831	0.0	0.0
7543	6131.0	2366.0
7542	1123.0	811.0
101927176	0.0	0.0
100422833	0.0	0.0
7545	0.0	2.0
100422834	0.0	0.0
7544	2.0	5.0
100422835	0.0	0.0
102723647	37.0	26.0
653720	358.0	139.0
100422837	0.0	0.0
80856	2696.0	1419.0
100422838	0.0	0.0
100422839	0.0	0.0
102723644	0.0	0.0
570	5.0	7.0
79870	658.0	198.0
571	3298.0	1474.0
572	4213.0	5768.0
79872	3999.0	1495.0
573	10690.0	10450.0
79871	2990.0	1765.0
79874	2733.0	2059.0
102723641	45.0	46.0
575	161.0	166.0
79873	622.0	959.0
79876	4596.0	3750.0
576	670.0	1142.0
340706	132.0	62.0
577	125.0	94.0
79875	7797.0	3862.0
80864	46.0	41.0
578	1045.0	1320.0
80863	370.0	227.0
579	6.0	3.0
79877	7199.0	4353.0
80862	657.0	361.0
7536	27323.0	12961.0
79879	498.0	378.0
7535	51.0	54.0
7538	3480.0	9464.0
7539	744.0	608.0
7552	1255.0	698.0
101927186	1.0	0.0
100422841	0.0	1.0
7551	4754.0	2463.0
100422842	0.0	0.0
100422843	0.0	0.0
7554	1341.0	629.0
7553	2045.0	1593.0
100422844	0.0	0.0
100422845	0.0	0.0
7556	2411.0	1747.0
7555	37654.0	29848.0
100422846	0.0	1.0
100422847	0.0	0.0
100422848	0.0	0.0
100422849	0.0	0.0
580	477.0	414.0
581	1882.0	4466.0
582	491.0	253.0
583	4775.0	3966.0
79861	1.0	3.0
79863	1153.0	1024.0
585	3261.0	2783.0
100652899	1.0	10.0
586	159.0	687.0
79862	998.0	515.0
102723631	0.0	0.0
587	3713.0	2385.0
79865	7.0	0.0
80854	4141.0	2265.0
80853	1497.0	1111.0
79864	695.0	408.0
80852	52.0	24.0
79867	3710.0	1680.0
254312	0.0	0.0
79866	331.0	149.0
80851	3807.0	2444.0
79869	9953.0	5568.0
7547	0.0	0.0
7546	1.0	0.0
79868	2658.0	3331.0
7549	1014.0	453.0
256979	6.0	3.0
101927193	0.0	0.0
7561	2314.0	1558.0
7562	1530.0	965.0
7565	959.0	477.0
101927111	382.0	221.0
7564	2089.0	1326.0
7567	1276.0	827.0
7566	890.0	571.0
101927112	0.0	0.0
101927117	37.0	38.0
590	81.0	230.0
339822	14.0	14.0
593	1051.0	654.0
594	2874.0	1707.0
595	21518.0	33348.0
596	26549.0	9966.0
597	29.0	516.0
598	6441.0	7773.0
599	11157.0	4645.0
7559	5319.0	2475.0
7572	12851.0	6413.0
7571	118.0	67.0
7574	1487.0	999.0
101929780	156.0	84.0
7576	2179.0	1450.0
7577	1.0	0.0
101927126	119.0	77.0
101927125	1.0	1.0
101927129	0.0	0.0
7570	3153.0	1781.0
339804	568.0	483.0
7569	1651.0	918.0
7568	94.0	79.0
101978719	0.0	0.0
7582	7475.0	3372.0
7584	544.0	503.0
7587	4212.0	1811.0
7586	11055.0	3351.0
7589	751.0	387.0
101927134	0.0	0.0
7581	7434.0	3672.0
7580	4269.0	5597.0
100652988	93.0	15.0
7579	477.0	186.0
7594	2318.0	1920.0
7593	2811.0	1785.0
7596	2230.0	1169.0
7597	1765.0	1372.0
101927149	0.0	0.0
7592	1768.0	659.0
100652974	0.0	1.0
254359	3500.0	2572.0
100133005	30.0	25.0
101929730	9.0	3.0
101929736	38.0	43.0
55803	223.0	754.0
55802	3708.0	1790.0
55801	0.0	0.0
55800	850.0	329.0
55806	1628.0	323.0
100420113	0.0	1.0
55805	719.0	462.0
55809	845.0	235.0
55808	23.0	29.0
100652909	0.0	1.0
101929746	12.0	3.0
101929743	307.0	145.0
100133024	0.0	3.0
55810	5084.0	1512.0
55814	4789.0	1902.0
55813	3059.0	2911.0
55812	2072.0	2139.0
100652918	0.0	0.0
55811	7.0	22.0
55818	6768.0	4341.0
55816	340.0	88.0
55815	107.0	31.0
55819	5918.0	5379.0
254394	2525.0	1206.0
100419149	0.0	0.0
100133036	5.0	5.0
55821	0.0	2.0
101930749	0.0	3.0
100133037	1.0	5.0
100133038	10.0	5.0
55825	2235.0	7512.0
101930745	0.0	0.0
55824	851.0	924.0
101930746	0.0	0.0
55823	7401.0	4481.0
101930747	0.0	0.0
55829	7193.0	7728.0
55827	6382.0	5116.0
101930744	0.0	0.0
100420143	1.0	1.0
101929760	21.0	14.0
101927102	14.0	6.0
101927101	5.0	8.0
101929768	10.0	3.0
101929765	12.0	9.0
100133040	1.0	0.0
100419158	1.0	6.0
101929769	5.0	14.0
100133044	2.0	0.0
55832	14769.0	7461.0
254398	0.0	0.0
55831	8652.0	11421.0
55830	9617.0	9179.0
55835	1279.0	264.0
100652939	6465.0	3987.0
100420149	0.0	0.0
55833	4296.0	1136.0
55839	381.0	350.0
55837	5276.0	5518.0
90167	0.0	0.0
677679	1.0	1.0
90161	115.0	14125.0
134637	418.0	358.0
388701	2.0	4.0
100420159	14.0	7.0
100420158	14.0	5.0
388707	20.0	45.0
100420155	0.0	0.0
677681	1.0	0.0
100419178	0.0	1.0
43847	5.0	4.0
101929701	0.0	0.0
43849	66.0	223.0
28227	594.0	560.0
122631	0.0	0.0
90187	66.0	99.0
100419187	1.0	2.0
100419185	8.0	15.0
101929716	1.0	0.0
122622	1832.0	1202.0
388722	136.0	149.0
100420178	1.0	0.0
132001	737.0	548.0
388714	0.0	0.0
122618	113.0	134.0
388719	1.0	0.0
122616	2499.0	2440.0
100420190	1.0	1.0
100037280	8.0	22.0
388743	21.0	25.0
768097	4.0	2.0
768096	16.0	34.0
90199	5.0	2.0
90193	14.0	50.0
90196	7921.0	6483.0
100505591	2.0	3.0
100505592	5.0	69.0
388730	172.0	132.0
768086	0.0	1.0
119032	9128.0	5422.0
122665	1.0	0.0
388762	0.0	0.0
122664	9.0	1.0
388761	0.0	0.0
104413892	1.0	1.0
104413890	1.0	0.0
104413891	22.0	26.0
388753	1118.0	1906.0
122651	1.0	4.0
119016	144.0	81.0
388759	99.0	45.0
90321	3761.0	1726.0
90324	4459.0	2558.0
100270916	0.0	0.0
100270917	0.0	1.0
100270918	1.0	3.0
100270919	0.0	0.0
100270912	0.0	3.0
124790	440.0	419.0
100270913	0.0	0.0
100270914	0.0	1.0
100270915	0.0	0.0
388428	0.0	2.0
100270920	10.0	13.0
641638	2789.0	3535.0
401967	1.0	2.0
100270921	4.0	3.0
100270922	0.0	0.0
148753	89.0	10.0
148756	0.0	0.0
92979	3357.0	2147.0
90316	0.0	0.0
340485	191.0	584.0
134121	99.0	192.0
90317	2094.0	714.0
653619	0.0	0.0
161725	378.0	101.0
340481	2548.0	1786.0
100270909	0.0	0.0
92973	326.0	181.0
90313	2496.0	2576.0
100270905	1.0	10.0
124783	12.0	8.0
100270906	0.0	0.0
401960	2.0	0.0
100270907	0.0	0.0
100270908	0.0	1.0
146110	17.0	60.0
100270903	0.0	0.0
641649	298.0	489.0
124773	4.0	0.0
641648	0.0	0.0
388419	50.0	67.0
401959	2.0	1.0
158104	13.0	25.0
90342	59.0	45.0
161753	22.0	25.0
339483	543.0	1065.0
653643	0.0	0.0
339487	1544.0	2127.0
339488	27.0	24.0
653645	0.0	0.0
28396	31.0	6.0
28394	85.0	14.0
401944	146.0	88.0
28395	7.0	5.0
653650	61.0	22.0
90338	3853.0	2097.0
92999	4121.0	1359.0
641654	0.0	0.0
28392	58.0	17.0
28393	2.0	0.0
28391	1.0	1.0
653639	7.0	17.0
90332	1947.0	1827.0
134145	1276.0	1394.0
161742	8414.0	9875.0
90333	2782.0	2017.0
340460	1.0	0.0
134147	4465.0	4034.0
339476	0.0	1.0
653635	134.0	91.0
339479	77.0	25.0
401934	0.0	5.0
124751	132.0	59.0
148789	1500.0	1051.0
653641	1.0	0.0
90326	1512.0	3020.0
90362	1542.0	578.0
100505761	4445.0	5189.0
100505767	33.0	9.0
388474	20.0	95.0
148713	9.0	26.0
28374	0.0	0.0
28373	0.0	0.0
28378	0.0	0.0
388468	1.0	0.0
28376	0.0	0.0
28377	0.0	0.0
102216268	19.0	21.0
340441	0.0	0.0
100505768	2.0	1.0
28370	0.0	0.0
28371	0.0	0.0
90352	2.0	1.0
90353	205.0	160.0
100505755	8.0	3.0
90355	1230.0	945.0
100505753	0.0	0.0
339451	199.0	276.0
339453	87.0	104.0
653656	0.0	0.0
339456	58.0	25.0
653657	0.0	0.0
653658	36.0	124.0
28385	0.0	2.0
28383	1.0	0.0
600	14.0	11.0
28387	0.0	0.0
28388	49.0	10.0
601	4.0	1.0
602	1256.0	1161.0
604	3374.0	1744.0
605	4621.0	2436.0
100505758	11.0	18.0
28381	0.0	0.0
606	20.0	7.0
607	5221.0	3654.0
28382	0.0	0.0
608	10.0	4.0
28380	1.0	0.0
100505785	0.0	0.0
219623	52.0	44.0
100505783	1288.0	1619.0
219621	57.0	38.0
401994	0.0	1.0
401993	0.0	0.0
339442	0.0	0.0
401992	0.0	0.0
28358	0.0	0.0
653689	76.0	68.0
148741	58.0	12.0
28359	0.0	0.0
90381	75.0	65.0
339448	2451.0	1840.0
28352	0.0	0.0
28353	0.0	0.0
653691	4.0	0.0
148738	0.0	3.0
28351	0.0	0.0
122145	0.0	0.0
28356	0.0	0.0
610	8.0	9.0
28357	0.0	0.0
611	181.0	111.0
28354	0.0	0.0
28355	0.0	0.0
613	11952.0	7424.0
616	1.0	1.0
617	1636.0	1362.0
618	46.0	176.0
90378	2020.0	3458.0
376497	6420.0	3471.0
90379	1650.0	1296.0
100505776	0.0	0.0
401983	0.0	2.0
401982	0.0	0.0
401981	0.0	0.0
653677	44.0	21.0
28369	0.0	0.0
28363	0.0	0.0
28364	0.0	0.0
28361	0.0	0.0
28362	0.0	0.0
388478	0.0	1.0
28368	0.0	0.0
622	3811.0	2273.0
28365	0.0	0.0
623	82.0	23.0
340419	0.0	6.0
401973	0.0	0.0
28366	0.0	0.0
624	3930.0	1286.0
627	423.0	160.0
134111	516.0	2254.0
629	74.0	208.0
28360	0.0	0.0
101927074	0.0	1.0
101927075	4.0	0.0
146183	6.0	39.0
339416	25.0	32.0
79931	3.0	6.0
55964	294.0	296.0
631	530.0	395.0
79930	75.0	267.0
632	23.0	39.0
79933	9.0	5.0
633	11056.0	8409.0
634	331.0	83.0
79932	17052.0	12683.0
55968	8560.0	6212.0
79935	413.0	701.0
635	150.0	177.0
79934	3430.0	3147.0
636	2237.0	1914.0
55967	3331.0	4757.0
637	836.0	1645.0
79937	183.0	18.0
100505724	0.0	0.0
55966	278.0	231.0
158172	0.0	1.0
638	154.0	193.0
639	2536.0	4989.0
79939	9815.0	5501.0
101927081	0.0	0.0
55969	986.0	2023.0
101927084	61.0	63.0
158158	14985.0	5261.0
219654	3441.0	1503.0
100422900	0.0	0.0
100422901	0.0	0.0
100422902	0.0	0.0
100422903	0.0	0.0
100422904	6.0	3.0
100422905	0.0	1.0
100422907	0.0	0.0
146198	2934.0	1686.0
100422908	0.0	0.0
100422909	0.0	0.0
55971	4392.0	2475.0
55970	14503.0	11813.0
640	74.0	3.0
100270998	0.0	5.0
641	112.0	109.0
642	3000.0	2390.0
55975	2484.0	1964.0
100270992	0.0	0.0
158160	174.0	192.0
643	0.0	0.0
55974	3803.0	7355.0
122199	38.0	62.0
55973	12719.0	6754.0
644	2085.0	2390.0
100270994	0.0	0.0
79922	779.0	457.0
55972	1850.0	1024.0
645	4857.0	4604.0
79921	14495.0	10989.0
388499	0.0	6.0
79924	9272.0	901.0
646	57.0	56.0
79923	0.0	1.0
648	3353.0	2896.0
79925	2227.0	1231.0
649	3481.0	3998.0
79927	240.0	186.0
79929	112.0	97.0
100505718	2.0	2.0
100505741	35.0	26.0
7620	373.0	198.0
100422911	0.0	0.0
7621	1698.0	615.0
100422913	5.0	3.0
100422914	0.0	0.0
102725509	56.0	25.0
339400	227.0	61.0
100422916	0.0	0.0
100270978	0.0	0.0
100422917	0.0	0.0
100270979	2.0	3.0
100422918	0.0	0.0
339403	0.0	7.0
100422919	0.0	0.0
650	2547.0	1079.0
100270986	0.0	0.0
651	22.0	6.0
652	741.0	750.0
79953	2223.0	1022.0
653	88.0	80.0
100270981	0.0	0.0
654	168.0	176.0
100270982	0.0	0.0
655	33282.0	9625.0
79955	64.0	83.0
100270983	0.0	0.0
79954	3164.0	1941.0
656	1467.0	1037.0
100270984	0.0	0.0
657	10228.0	7047.0
79957	104.0	150.0
79956	16122.0	10523.0
658	45.0	6.0
79959	711.0	527.0
659	10723.0	6165.0
100505746	13.0	29.0
92912	7619.0	6277.0
79958	3095.0	1200.0
100270980	0.0	0.0
7617	126.0	64.0
100422920	0.0	0.0
7633	827.0	414.0
100422922	0.0	0.0
100422923	0.0	0.0
100422924	0.0	0.0
100422925	0.0	0.0
219670	77.0	41.0
100422926	0.0	0.0
100422927	0.0	0.0
100422929	0.0	0.0
122183	0.0	0.0
660	89.0	433.0
100270974	0.0	8.0
661	2581.0	1750.0
100270975	0.0	0.0
662	1169.0	1507.0
79940	369.0	193.0
100270976	2.0	2.0
663	3667.0	2639.0
100270977	0.0	0.0
55997	0.0	0.0
664	4299.0	2795.0
665	8981.0	6229.0
53335	641.0	129.0
79944	1609.0	804.0
666	1807.0	1179.0
100270972	1.0	3.0
667	7143.0	1925.0
79943	975.0	329.0
79946	139.0	456.0
668	5.0	3.0
53339	8707.0	7618.0
669	1703.0	1982.0
100505738	1192.0	1481.0
79948	3.0	3.0
53336	0.0	0.0
7626	3297.0	2782.0
55999	0.0	0.0
79947	4718.0	2957.0
55998	5.0	2.0
7625	1628.0	578.0
92906	4176.0	2995.0
7628	0.0	0.0
79949	1.0	26.0
7627	2832.0	1356.0
100505739	1.0	9.0
7629	6635.0	4088.0
161779	404.0	213.0
101929693	167.0	728.0
104533120	3.0	4.0
100422930	0.0	0.0
101927034	1.0	3.0
100422931	0.0	0.0
7644	3943.0	2043.0
106903081	110.0	52.0
7643	695.0	1037.0
100422934	0.0	0.0
100422935	0.0	0.0
100422936	0.0	2.0
219681	6.0	7.0
100422938	0.0	0.0
100422939	0.0	0.0
670	984.0	621.0
671	8.0	3.0
79971	4379.0	2129.0
100270963	1.0	14.0
672	521.0	443.0
79970	971.0	913.0
53342	153.0	117.0
100270964	31.0	166.0
673	5001.0	2190.0
79973	503.0	295.0
53340	1884.0	2246.0
675	83.0	122.0
53345	8.0	4.0
79974	543.0	257.0
53346	989.0	1223.0
676	4.0	2.0
79977	5701.0	2650.0
53343	5527.0	3864.0
677	12710.0	36549.0
100270961	0.0	0.0
678	46011.0	14955.0
53344	2390.0	1438.0
100270962	0.0	1.0
53349	5108.0	2065.0
79979	3152.0	1158.0
92935	889.0	566.0
158131	0.0	0.0
7634	0.0	0.0
53347	34.0	7.0
7637	4684.0	2314.0
7639	883.0	426.0
7638	175.0	80.0
158135	359.0	232.0
100422940	0.0	0.0
219699	1848.0	3570.0
100422942	0.0	0.0
7652	34.0	40.0
100422943	1.0	4.0
100422944	4.0	1.0
100422945	3.0	0.0
101927049	1.0	0.0
100422947	0.0	0.0
100422948	0.0	0.0
100422949	0.0	0.0
105375192	0.0	0.0
680	0.0	0.0
79960	12873.0	8778.0
682	53636.0	46800.0
401914	5.0	3.0
683	185.0	277.0
53353	4276.0	59.0
100270953	0.0	0.0
684	1214.0	2118.0
79962	4610.0	5641.0
79961	2871.0	2679.0
685	1284.0	2041.0
401911	1.0	5.0
686	5240.0	3434.0
687	7691.0	2942.0
79963	181.0	157.0
688	9125.0	5455.0
79966	11114.0	8272.0
53354	2946.0	551.0
100270950	1.0	1.0
689	34248.0	42547.0
100270951	2.0	0.0
79968	423.0	393.0
92922	1124.0	684.0
53358	183.0	388.0
79969	710.0	664.0
92960	549.0	907.0
100422950	0.0	0.0
100422951	0.0	0.0
5000	3849.0	3584.0
7661	4.0	0.0
100422952	0.0	0.0
5001	1346.0	1149.0
100422953	2.0	1.0
5002	2037.0	3619.0
100422954	0.0	0.0
5003	38.0	36.0
100422955	0.0	0.0
5004	9.0	11.0
100270938	0.0	0.0
100422957	1.0	0.0
100422959	0.0	0.0
146167	0.0	1.0
690	0.0	5.0
79991	1785.0	2421.0
653604	5.0	3.0
79990	2131.0	2225.0
100270937	0.0	0.0
79993	3506.0	2180.0
401903	0.0	0.0
694	4249.0	3424.0
641616	1.0	14.0
79992	11.0	4.0
695	51.0	329.0
100270943	0.0	0.0
696	6.0	3.0
699	44.0	157.0
79998	258.0	146.0
100505704	0.0	0.0
134187	2.0	2.0
100505702	43.0	94.0
641613	7.0	7.0
401904	33.0	68.0
641614	1.0	0.0
100422960	0.0	0.0
5010	116.0	175.0
7673	445.0	345.0
100422962	0.0	0.0
100422963	0.0	0.0
7675	2017.0	1228.0
101927067	65.0	102.0
100422964	0.0	0.0
5013	4.0	2.0
100422965	10.0	15.0
100422966	0.0	0.0
5015	0.0	0.0
100422967	0.0	0.0
100422969	0.0	0.0
100270923	2.0	0.0
53371	3923.0	2932.0
146177	12.0	4.0
100270924	0.0	0.0
79980	850.0	1447.0
100270925	0.0	0.0
100270926	8.0	11.0
79982	5355.0	3753.0
79981	4.0	2.0
79983	75.0	220.0
53373	15884.0	11533.0
80975	15.0	14.0
79986	1239.0	2317.0
100420308	0.0	1.0
100420307	21.0	8.0
79987	1020.0	65.0
5005	0.0	1.0
79989	1320.0	759.0
5007	15991.0	6192.0
100420303	0.0	0.0
5008	10.0	82.0
5009	23.0	4.0
100420300	45.0	133.0
92949	371.0	117.0
7682	7.0	10.0
100422850	0.0	0.0
5020	9.0	8.0
7681	60.0	7.0
100422851	0.0	1.0
5021	26.0	19.0
100422852	0.0	0.0
7683	3.0	6.0
100422853	0.0	0.0
5023	10.0	13.0
100422854	0.0	0.0
5024	4.0	10.0
100422855	0.0	0.0
5025	2296.0	2852.0
101929651	0.0	1.0
100422856	0.0	0.0
5026	0.0	2.0
100422857	0.0	0.0
100422858	0.0	0.0
100422859	0.0	0.0
101929655	44.0	126.0
5016	33.0	30.0
5017	935.0	858.0
7678	348.0	246.0
5018	12873.0	10229.0
5019	7941.0	3639.0
5030	6.0	4.0
7693	4183.0	1900.0
100422861	0.0	0.0
7692	1848.0	1438.0
5031	69.0	292.0
100422862	0.0	0.0
7695	2697.0	1788.0
5032	463.0	198.0
100422863	0.0	0.0
5033	3067.0	4417.0
7694	1468.0	751.0
100422864	1.0	0.0
5034	73728.0	62479.0
7697	936.0	877.0
101929664	3.0	0.0
7696	418.0	138.0
101929665	3.0	2.0
100422866	0.0	0.0
5036	11711.0	7886.0
7699	2468.0	1837.0
101927003	6.0	5.0
100422867	0.0	0.0
5037	157508.0	116142.0
101929663	0.0	0.0
100422868	0.0	0.0
100422869	0.0	0.0
101929669	0.0	0.0
101927007	0.0	0.0
101927006	5.0	7.0
7691	2137.0	897.0
7690	2630.0	1835.0
254013	887.0	305.0
100420207	1.0	2.0
5027	119.0	189.0
100420206	0.0	1.0
5028	294.0	217.0
5029	1548.0	1316.0
100420203	21.0	2.0
100420200	1.0	1.0
100422860	4.0	4.0
5042	44.0	38.0
100422873	0.0	1.0
100422874	0.0	0.0
5045	23788.0	13637.0
100422876	0.0	0.0
5046	257.0	60.0
