id	0751ff85-93a8-4d4b-a7bd-e1dc9abc07ea	68111fdd-653e-4185-ba74-6ae3cb221508
677811	3.0	3.0
90102	1655.0	2877.0
677812	0.0	0.0
677810	19.0	9.0
388695	676.0	569.0
80778	719.0	514.0
79791	2642.0	2661.0
677819	2.0	1.0
100505583	0.0	0.0
677817	0.0	0.0
79792	6101.0	4386.0
677818	0.0	0.0
79794	9316.0	23967.0
79797	860.0	762.0
79796	648.0	471.0
80781	5644.0	5581.0
79799	0.0	0.0
79798	1253.0	794.0
388685	306.0	298.0
119180	0.0	0.0
677826	0.0	3.0
219833	239.0	177.0
677827	1.0	1.0
100505576	103.0	68.0
100505573	1145.0	696.0
677825	0.0	0.0
92755	43.0	33.0
677822	0.0	0.0
677823	5.0	2.0
677820	0.0	2.0
677821	0.0	0.0
144193	57.0	20.0
79780	2254.0	1673.0
79782	4.0	1.0
144195	1.0	4.0
677828	9.0	4.0
79781	3103.0	3644.0
677829	1.0	0.0
79784	11260.0	17897.0
79783	157.0	321.0
80772	1263.0	1151.0
79786	6079.0	4770.0
79785	271.0	43.0
80777	4272.0	4196.0
79788	461.0	337.0
80776	392.0	232.0
388677	32.0	20.0
80775	448.0	407.0
80774	8229.0	3197.0
79789	2307.0	656.0
92749	26.0	3.0
92747	35.0	14.0
90121	4346.0	3604.0
219844	261.0	293.0
90120	2050.0	2053.0
158763	6.0	2811.0
651249	10.0	10.0
220832	7.0	3.0
146779	0.0	0.0
677885	19.0	22.0
677882	0.0	1.0
677883	1.0	0.0
651250	856.0	845.0
132141	0.0	0.0
219855	1099.0	1013.0
219854	1108.0	744.0
90113	62.0	31.0
653895	2.0	3.0
80789	2117.0	2175.0
144132	1637.0	724.0
144124	0.0	0.0
388698	7.0	9.0
388699	0.0	0.0
388697	39.0	95.0
100505518	5.0	0.0
80790	4430.0	2885.0
89122	4795.0	3629.0
158787	289.0	161.0
100505540	0.0	0.0
219865	0.0	0.0
100505547	1.0	5.0
132158	491.0	324.0
100505545	2.0	1.0
90141	709.0	514.0
132160	3783.0	2631.0
90139	2474.0	1776.0
340665	9.0	23.0
219858	0.0	0.0
100505532	32.0	25.0
90134	5.0	8.0
219875	0.0	0.0
90133	543.0	484.0
92799	5099.0	4232.0
219874	1.0	1.0
651258	1.0	1.0
90135	2577.0	2780.0
219873	0.0	0.0
100505536	6.0	2.0
92797	1234.0	710.0
219870	0.0	0.0
339674	4.0	1.0
339669	0.0	1.0
100505538	269.0	93.0
340654	19.0	45.0
219869	0.0	0.0
339665	149.0	104.0
100133053	0.0	0.0
55722	380.0	249.0
55721	486.0	407.0
55720	2517.0	2216.0
55726	1340.0	1208.0
55723	494.0	620.0
55729	9512.0	9370.0
55728	1970.0	1206.0
55727	4080.0	3418.0
105377108	11.0	8.0
219899	2081.0	1527.0
220869	268.0	204.0
102723578	0.0	0.0
100133064	0.0	0.0
102723574	6.0	2.0
55733	1142.0	1001.0
400	6379.0	7179.0
641808	85.0	40.0
55732	345.0	412.0
401	0.0	0.0
55731	2121.0	2158.0
402	2145.0	1648.0
403	2246.0	2538.0
55737	8017.0	8763.0
205251	514.0	327.0
405	4905.0	4011.0
55735	2063.0	1796.0
406	1856.0	6253.0
55734	1280.0	914.0
407	45.0	25.0
408	1742.0	1246.0
409	4125.0	2898.0
55739	4230.0	3047.0
55738	5267.0	4556.0
327658	0.0	0.0
327657	447.0	199.0
327659	0.0	0.0
653808	1.0	0.0
100133074	0.0	0.0
55740	2815.0	4171.0
102723562	0.0	0.0
100133079	0.0	0.0
410	3637.0	3216.0
55744	2895.0	1958.0
411	964.0	1203.0
80700	8603.0	7001.0
79711	274.0	340.0
55743	2049.0	1436.0
412	1587.0	1421.0
79710	1397.0	1768.0
79713	769.0	486.0
55742	3810.0	4755.0
414	5882.0	7191.0
55741	2226.0	2254.0
79712	1531.0	1710.0
55748	16134.0	17094.0
415	9.0	109.0
100505506	12.0	11.0
416	3.0	0.0
79714	942.0	734.0
55746	3770.0	3422.0
79717	3347.0	3212.0
417	12.0	5.0
55745	3488.0	2806.0
79716	999.0	552.0
418	3.0	1.0
79719	2788.0	2898.0
419	11.0	9.0
79718	13875.0	12708.0
55749	5794.0	5001.0
102723555	2.0	0.0
220885	11.0	18.0
55751	4530.0	2875.0
55750	2160.0	1860.0
420	735.0	158.0
102723553	0.0	1.0
421	2825.0	1933.0
55755	4851.0	5755.0
340618	0.0	0.0
55754	12645.0	15124.0
55753	4442.0	982.0
55752	3922.0	6625.0
79701	2754.0	2343.0
55759	1381.0	1297.0
427	34660.0	24321.0
55758	4699.0	3803.0
79703	665.0	1404.0
205272	1.0	1.0
55757	1431.0	1935.0
79706	2541.0	2042.0
55756	1699.0	1439.0
429	26.0	11.0
79705	3688.0	2437.0
79707	1615.0	1399.0
79709	4422.0	4769.0
256815	14.0	54.0
101927273	0.0	2.0
101927275	162.0	70.0
7402	17129.0	18649.0
7401	2.0	1.0
80714	1439.0	183.0
101927279	21.0	18.0
653820	50.0	22.0
100133093	0.0	0.0
80712	0.0	0.0
102723547	1.0	1.0
55762	733.0	630.0
55761	8176.0	6744.0
430	120.0	59.0
55760	1742.0	2626.0
79731	1269.0	1221.0
432	138.0	189.0
79730	785.0	679.0
340602	13.0	4.0
79733	152.0	115.0
433	115.0	62.0
55766	1846.0	1825.0
434	6.0	12.0
55765	45.0	386.0
79735	5223.0	3514.0
435	1420.0	1501.0
55764	2444.0	2203.0
55763	3079.0	2993.0
79734	981.0	1142.0
436	46.0	42.0
55769	4300.0	3752.0
79736	495.0	357.0
438	16.0	6.0
79739	407.0	160.0
55768	2619.0	2417.0
439	4329.0	3967.0
79738	1641.0	1142.0
340600	0.0	0.0
677804	0.0	0.0
677805	0.0	0.0
677802	0.0	1.0
80709	12496.0	6454.0
677803	1.0	0.0
7411	2037.0	2259.0
677800	6.0	0.0
7410	5447.0	4264.0
677801	1.0	1.0
101927289	157.0	35.0
7412	5082.0	2914.0
101927288	138.0	58.0
80704	68.0	38.0
102723538	0.0	0.0
80701	2.0	1.0
677808	0.0	0.0
677809	0.0	0.0
677806	0.0	0.0
80705	859.0	501.0
677807	3.0	3.0
55773	2507.0	2551.0
440	1996.0	1274.0
100652997	0.0	0.0
55771	436.0	328.0
79720	3094.0	2411.0
443	234.0	65.0
55770	3359.0	2783.0
79722	117.0	44.0
444	9632.0	6454.0
55777	1604.0	1270.0
55776	1331.0	1176.0
445	8656.0	11555.0
55775	1234.0	784.0
79724	2329.0	1930.0
79723	478.0	399.0
447	14.0	7.0
79726	4028.0	2941.0
7404	0.0	0.0
7403	4287.0	2859.0
79725	633.0	406.0
449	1.0	0.0
79728	1013.0	1009.0
55779	1133.0	612.0
55778	893.0	706.0
79727	0.0	0.0
7405	3016.0	1877.0
7408	5293.0	6420.0
7407	3760.0	3818.0
79729	1531.0	1275.0
7409	3308.0	1730.0
101927295	0.0	0.0
7422	30305.0	14358.0
100422711	0.0	0.0
7421	1019.0	1546.0
100422712	12.0	11.0
7424	2740.0	2243.0
7423	4169.0	3339.0
80737	313.0	462.0
80736	147.0	16.0
100422716	0.0	0.0
65109	1479.0	923.0
65108	14080.0	17155.0
55780	1660.0	1159.0
80739	64.0	42.0
450	1.0	0.0
55784	1986.0	3428.0
79751	1294.0	1041.0
80740	12.0	39.0
451	0.0	0.0
79750	237.0	130.0
55783	2544.0	2519.0
79753	1330.0	1185.0
55781	1660.0	1453.0
79752	2809.0	2027.0
454	1.0	1.0
79755	1111.0	835.0
55788	6637.0	8170.0
455	4.0	3.0
55787	2621.0	1993.0
79754	1367.0	946.0
55786	958.0	887.0
80742	1487.0	1079.0
55785	2639.0	2857.0
80741	186.0	133.0
92715	1883.0	1411.0
7415	18560.0	21564.0
79759	212.0	139.0
7414	9491.0	12824.0
79758	1118.0	777.0
7417	2974.0	2802.0
55789	273.0	1334.0
92714	2693.0	2047.0
7416	6281.0	7277.0
7419	5100.0	4076.0
7418	0.0	0.0
65110	3553.0	2624.0
7431	131800.0	123346.0
7430	24126.0	21000.0
7433	829.0	166.0
7432	38.0	36.0
7434	43.0	9.0
80726	1745.0	773.0
65117	6656.0	5757.0
80725	277.0	1166.0
80724	2441.0	1621.0
80723	322.0	317.0
102723518	0.0	0.0
55791	1510.0	1238.0
55790	13147.0	4136.0
80728	663.0	450.0
460	54.0	29.0
102723513	19.0	9.0
80727	4098.0	4167.0
462	8.0	7.0
55795	3007.0	2264.0
79740	1.0	4.0
463	5259.0	5423.0
55794	866.0	721.0
55793	5599.0	2904.0
79742	1728.0	1377.0
102723510	61.0	22.0
79744	1038.0	854.0
466	2067.0	1865.0
55799	313.0	159.0
467	2152.0	1202.0
55798	1240.0	1307.0
468	16705.0	13688.0
79746	1161.0	460.0
80731	135.0	108.0
55796	2826.0	1688.0
79745	3629.0	5862.0
469	0.0	0.0
79748	2.0	1.0
79747	7.0	3.0
7425	4.0	6.0
7428	4299.0	3345.0
92703	2227.0	2053.0
7429	3.0	1.0
7442	7.0	16.0
7441	6.0	1.0
7444	1311.0	1166.0
7443	913.0	672.0
101927233	95.0	55.0
254251	1000.0	738.0
471	3494.0	5750.0
472	13086.0	7844.0
473	14813.0	9954.0
103689844	0.0	0.0
474	0.0	0.0
103689843	0.0	0.0
475	2962.0	2203.0
103689846	0.0	0.0
476	96115.0	80676.0
103689845	0.0	0.0
477	252.0	199.0
478	238.0	115.0
479	7.0	0.0
100135756	0.0	0.0
7436	1926.0	887.0
7439	201.0	218.0
7451	13.0	16.0
7450	19563.0	13491.0
7453	25651.0	63264.0
7455	1.0	0.0
100147744	0.0	0.0
7454	3873.0	1857.0
100422624	0.0	0.0
101927242	1.0	0.0
100147745	0.0	0.0
100422625	0.0	0.0
100147746	3.0	1.0
7456	13137.0	8332.0
100147747	0.0	0.0
100147749	0.0	0.0
101927249	0.0	1.0
254263	35.0	26.0
480	41.0	13.0
481	30824.0	27328.0
482	902.0	456.0
483	2830.0	5406.0
484	1.0	2.0
100133100	1.0	0.0
485	5.0	2.0
486	53.0	38.0
487	124.0	59.0
488	14281.0	15613.0
100133103	0.0	0.0
489	13329.0	5235.0
7448	70.0	39.0
7447	37.0	41.0
7462	3134.0	2275.0
100147751	3.0	1.0
7461	1655.0	1493.0
100147752	0.0	2.0
7464	859.0	1992.0
100147754	0.0	0.0
7466	5767.0	2413.0
100147755	0.0	0.0
7465	2130.0	2758.0
100422635	6.0	0.0
100147756	0.0	0.0
7468	3954.0	4176.0
100147757	0.0	0.0
100422636	0.0	0.0
100147758	0.0	0.0
256892	0.0	0.0
101927258	1.0	4.0
100147759	1.0	0.0
490	4516.0	2768.0
491	19.0	8.0
492	4.0	0.0
493	10107.0	10420.0
495	54.0	16.0
254225	1597.0	1175.0
496	78.0	37.0
254228	364.0	451.0
498	27997.0	25131.0
7458	14051.0	12788.0
100147750	18.0	15.0
7473	136.0	523.0
100147762	0.0	0.0
7472	25.0	39.0
100422642	4.0	2.0
7475	12.0	5.0
134701	3.0	2.0
7474	1221.0	1886.0
100422644	0.0	0.0
7477	92.0	74.0
100147766	1.0	0.0
101927265	0.0	0.0
7476	34.0	86.0
100147767	0.0	2.0
7479	8.0	6.0
100147768	0.0	0.0
7478	1.0	1.0
100147769	0.0	0.0
254240	2.0	1.0
7471	45.0	9.0
100133121	0.0	0.0
100133122	0.0	0.0
100133123	0.0	0.0
7469	2381.0	1980.0
100147760	0.0	0.0
100147761	0.0	0.0
7484	25.0	19.0
7483	415.0	254.0
7486	1045.0	814.0
7485	1723.0	1770.0
100422656	0.0	0.0
100422657	0.0	0.0
100422658	0.0	0.0
254295	2314.0	1211.0
7480	131.0	46.0
100419004	0.0	0.0
7482	232.0	159.0
100419006	0.0	0.0
7481	460.0	84.0
100419005	0.0	0.0
100133139	2.0	1.0
100147770	0.0	0.0
100147771	0.0	0.0
7495	26.0	17.0
7494	0.0	0.0
100422666	8.0	7.0
7499	64.0	86.0
7498	42.0	59.0
7490	1.0	10.0
100420005	0.0	0.0
100420003	5.0	4.0
100422674	1.0	0.0
100419023	1.0	0.0
254272	0.0	0.0
100419029	0.0	0.0
101927215	55.0	194.0
101927217	53.0	30.0
100419028	17.0	39.0
101927219	0.0	0.0
55700	6013.0	6837.0
254268	7.0	2.0
55704	2914.0	2214.0
55703	843.0	675.0
122706	9.0	0.0
55702	1828.0	1389.0
55701	5065.0	3925.0
55707	5986.0	6275.0
55706	1730.0	1315.0
122704	1892.0	1601.0
55705	6207.0	5552.0
100420012	1.0	3.0
100422686	0.0	0.0
55709	835.0	714.0
101927221	706.0	424.0
101927220	2.0	1.0
100419031	22.0	12.0
101927222	1.0	0.0
101927224	0.0	0.0
100133161	71.0	36.0
100133162	0.0	3.0
100133163	0.0	0.0
100419038	0.0	0.0
100133168	49.0	12.0
55711	375.0	435.0
55715	1421.0	2310.0
55714	2053.0	1591.0
55713	1154.0	832.0
100420028	8.0	4.0
102723590	1.0	0.0
55719	3161.0	2896.0
55718	3196.0	2265.0
55717	5916.0	5135.0
55716	2757.0	2662.0
100420033	0.0	4.0
100420030	1.0	0.0
100419040	0.0	0.0
100419042	7.0	4.0
677798	0.0	0.0
158724	0.0	1.0
677799	8.0	4.0
100419041	0.0	0.0
120103	851.0	796.0
65080	1669.0	1624.0
65082	1403.0	1279.0
100422690	4.0	2.0
100422691	10.0	23.0
122769	402.0	361.0
65084	1480.0	1080.0
65083	3447.0	3112.0
100420044	1.0	0.0
100420043	1.0	1.0
100419054	0.0	0.0
100420042	0.0	0.0
100419056	7.0	7.0
92691	273.0	184.0
100420049	1.0	0.0
65095	3593.0	2403.0
65094	919.0	742.0
100420047	1.0	0.0
100420046	0.0	0.0
100420055	0.0	0.0
132112	0.0	1.0
100419068	0.0	0.0
158747	1919.0	1706.0
100420051	17.0	12.0
100419062	0.0	0.0
677778	68.0	42.0
677779	0.0	0.0
677776	0.0	0.0
677777	11.0	1.0
90060	1221.0	1425.0
146760	178.0	69.0
100419069	0.0	0.0
146754	52.0	48.0
122742	0.0	0.0
122740	0.0	0.0
100419070	10.0	4.0
677784	0.0	0.0
677781	0.0	0.0
100420058	0.0	0.0
388605	3.0	1.0
122748	1.0	0.0
677780	1.0	0.0
100420063	3.0	2.0
100419075	6.0	8.0
100419074	9.0	5.0
90050	138.0	78.0
144110	894.0	781.0
146771	3.0	5.0
144100	2247.0	1967.0
144106	24.0	15.0
677796	22.0	15.0
677797	5.0	1.0
144108	2380.0	2298.0
677794	1.0	0.0
677795	0.0	0.0
677792	0.0	0.0
677793	9.0	1.0
677790	3.0	2.0
100420075	0.0	0.0
100420072	0.0	0.0
100505483	223.0	91.0
120146	0.0	0.0
100505477	2.0	0.0
100419098	0.0	0.0
100505474	67.0	12.0
100505475	8.0	1.0
100419095	0.0	0.0
100420080	0.0	0.0
90070	0.0	0.0
90075	345.0	251.0
134728	626.0	496.0
388610	269.0	165.0
388611	30.0	197.0
146705	1307.0	704.0
388650	1207.0	743.0
122786	1739.0	1611.0
120126	0.0	0.0
388646	7.0	12.0
146713	18.0	4.0
146712	440.0	331.0
388649	9.0	4.0
349075	303.0	217.0
100505494	565.0	421.0
100505495	411.0	309.0
120114	25.0	13.0
388633	1.0	0.0
146723	0.0	1.0
388630	152.0	202.0
146722	418.0	622.0
122773	634.0	280.0
219902	671.0	846.0
65244	2209.0	2647.0
100505683	58.0	12.0
65243	106.0	194.0
90204	1039.0	793.0
100505687	556.0	442.0
90203	960.0	884.0
65249	928.0	1357.0
102723626	0.0	0.0
79890	2782.0	1771.0
100505681	157.0	126.0
79892	4254.0	4180.0
79891	1534.0	1137.0
120071	1689.0	909.0
79894	2818.0	2498.0
79893	5510.0	4776.0
79896	1218.0	671.0
79895	613.0	459.0
388789	1561.0	1448.0
79898	478.0	472.0
120065	0.0	0.0
120066	0.0	0.0
79897	475.0	416.0
28299	26162.0	15138.0
79899	940.0	617.0
92856	3343.0	2602.0
219931	1220.0	922.0
100505678	161.0	118.0
100505679	1.0	0.0
100505676	13.0	4.0
220906	2363.0	2008.0
65258	2238.0	1581.0
80868	77.0	61.0
168002	129.0	19.0
653737	52.0	39.0
79883	71.0	204.0
79882	4370.0	3762.0
79885	2606.0	1575.0
79884	1549.0	1447.0
79887	1206.0	1592.0
79886	1942.0	1683.0
79888	3113.0	3226.0
219927	1434.0	1404.0
65251	890.0	958.0
65250	2840.0	3076.0
65264	9575.0	10841.0
65263	830.0	538.0
65266	15.0	22.0
65265	3462.0	2572.0
65268	319.0	68.0
65267	243.0	168.0
90226	1.0	1.0
102723605	0.0	0.0
220930	663.0	456.0
641776	0.0	0.0
219938	3.0	1.0
65260	1228.0	1259.0
100505696	1968.0	920.0
219954	0.0	0.0
349158	0.0	0.0
219952	0.0	0.0
349152	279.0	106.0
653753	0.0	0.0
100505692	7.0	15.0
653758	37.0	14.0
388799	11.0	9.0
80896	960.0	833.0
388795	33.0	12.0
80895	2104.0	2112.0
388796	822.0	600.0
220929	1611.0	1097.0
132014	676.0	1066.0
349149	15.0	7.0
100505641	11866.0	12250.0
219965	0.0	0.0
219960	0.0	0.0
653789	3.0	1.0
653794	15.0	10.0
677763	3.0	2.0
100505648	1049.0	517.0
219958	0.0	0.0
219957	0.0	0.0
219956	0.0	0.0
90231	4504.0	5923.0
349136	2486.0	1757.0
90233	1073.0	658.0
677769	0.0	0.0
677767	1.0	3.0
219972	10498.0	5648.0
677768	27.0	29.0
677765	4.0	0.0
219970	13.0	4.0
100505633	8.0	7.0
677766	0.0	0.0
205327	993.0	866.0
146664	124.0	31.0
653781	0.0	0.0
653784	1296.0	807.0
677774	1.0	1.0
677775	4.0	3.0
100505636	305.0	105.0
677772	9.0	9.0
677773	0.0	0.0
677770	2.0	3.0
677771	0.0	0.0
219968	0.0	2.0
219988	4123.0	3757.0
100505663	0.0	0.0
408029	0.0	0.0
220979	164.0	152.0
219986	0.0	0.0
90268	2012.0	1547.0
219983	0.0	21.0
219982	0.0	10.0
219981	0.0	0.0
220972	5122.0	4085.0
220974	0.0	0.0
28231	225.0	611.0
28232	3034.0	2809.0
28234	6.0	0.0
158674	8.0	4.0
340784	0.0	0.0
220965	500.0	270.0
349114	453.0	375.0
219995	0.0	6.0
146691	8861.0	6252.0
219990	0.0	0.0
339799	544.0	466.0
220963	1798.0	3579.0
501	5860.0	3094.0
651144	0.0	0.0
90249	125.0	21.0
504	2.0	1.0
506	27920.0	23744.0
100505659	1.0	0.0
507	0.0	1.0
509	7129.0	7170.0
101927195	0.0	0.0
168090	8.0	0.0
100505601	15.0	6.0
101978785	87.0	1.0
339781	1.0	3.0
594840	0.0	0.0
594842	23.0	21.0
220992	239.0	151.0
339788	1.0	1.0
339789	23.0	15.0
339779	0.0	1.0
79810	1306.0	785.0
55843	2183.0	1157.0
55841	4765.0	4894.0
79812	3153.0	2366.0
513	2343.0	1601.0
79811	9209.0	6770.0
55840	731.0	434.0
79814	324.0	170.0
55847	1101.0	1111.0
514	9726.0	9441.0
55846	3448.0	2375.0
515	7239.0	6644.0
79813	5323.0	4022.0
79816	435.0	318.0
516	3423.0	3105.0
55845	9194.0	10261.0
79815	1528.0	2260.0
517	13015.0	10733.0
55844	2140.0	1911.0
518	6934.0	7103.0
79818	365.0	328.0
79817	1908.0	1060.0
256949	706.0	595.0
55848	1189.0	1533.0
79819	646.0	523.0
220988	18602.0	15858.0
594837	10.0	2.0
594838	28.0	11.0
594839	45.0	30.0
220980	30.0	28.0
339778	76.0	40.0
55850	1341.0	1330.0
339768	180.0	29.0
520	0.0	0.0
55854	4341.0	3862.0
521	3113.0	3075.0
522	3523.0	3523.0
55853	7.0	5.0
523	6216.0	9106.0
55852	5591.0	4127.0
79801	471.0	344.0
79800	1425.0	1075.0
55851	2418.0	2481.0
525	2.0	14.0
55858	3253.0	3790.0
79803	1345.0	1417.0
55857	2719.0	1141.0
79802	138.0	29.0
526	7100.0	10871.0
55856	1538.0	1472.0
79805	184.0	182.0
527	1886.0	1351.0
528	5246.0	5042.0
55855	12.0	12.0
79804	257.0	86.0
529	6061.0	7960.0
79807	671.0	671.0
79809	1525.0	1043.0
256957	17.0	5.0
55859	638.0	39.0
100505624	14.0	9.0
100505621	5.0	3.0
7500	0.0	0.0
339761	30.0	14.0
80818	2358.0	2238.0
80817	1365.0	1030.0
80816	549.0	79.0
339766	11.0	3.0
55861	135.0	139.0
55860	3519.0	3862.0
79830	1034.0	735.0
105377240	0.0	0.0
340745	1.0	0.0
79832	3092.0	3024.0
80821	2145.0	1389.0
533	4939.0	4969.0
80820	338.0	249.0
79831	630.0	400.0
102723680	0.0	0.0
55863	1911.0	1916.0
79834	3094.0	3672.0
534	379.0	138.0
535	5588.0	7230.0
55862	3988.0	3871.0
79833	895.0	742.0
340749	1.0	2.0
105377243	0.0	0.0
55869	1063.0	1402.0
79836	1152.0	379.0
537	11181.0	14916.0
79838	573.0	286.0
538	1542.0	1398.0
55867	8.0	6.0
79837	2792.0	3259.0
539	3916.0	3452.0
79839	397.0	427.0
594855	0.0	0.0
7512	149.0	105.0
594857	0.0	0.0
7511	3480.0	3505.0
339751	10.0	7.0
55872	111.0	122.0
256933	0.0	1.0
540	367.0	198.0
55871	572.0	495.0
55870	9474.0	6477.0
541	9.0	2.0
542	0.0	0.0
55876	1734.0	1293.0
543	0.0	0.0
79820	45.0	19.0
544	0.0	0.0
79823	405.0	360.0
545	2882.0	2330.0
546	8468.0	6532.0
79822	693.0	372.0
79825	228.0	113.0
547	237.0	41.0
7503	37405.0	19532.0
100505616	152.0	67.0
55879	8.0	6.0
549	1533.0	1250.0
79827	894.0	527.0
7504	167.0	72.0
79829	2685.0	1942.0
7507	1468.0	1148.0
79828	822.0	494.0
641700	368.0	203.0
7508	5413.0	5530.0
100505619	0.0	0.0
101927150	15.0	39.0
653707	0.0	0.0
101927152	0.0	0.0
101927155	239.0	172.0
7520	19463.0	20537.0
92822	3020.0	1665.0
80835	5.0	3.0
101927158	15.0	7.0
80834	1.0	0.0
80833	6131.0	4153.0
339742	1.0	0.0
653702	446.0	438.0
339745	2493.0	2002.0
550	7963.0	6568.0
79850	677.0	1371.0
551	0.0	0.0
339736	0.0	3.0
79852	16.0	52.0
552	1301.0	239.0
256987	2359.0	3220.0
553	14.0	26.0
554	99.0	42.0
79854	88.0	58.0
79853	4.0	0.0
55885	6860.0	21177.0
79856	5792.0	17587.0
55884	3955.0	4848.0
100652885	20.0	7.0
7514	13918.0	11453.0
79858	1271.0	826.0
558	3597.0	4643.0
92815	70.0	93.0
7516	129.0	131.0
55889	3.0	0.0
7515	3252.0	2967.0
55888	463.0	323.0
7518	426.0	468.0
7517	903.0	568.0
7532	6281.0	7296.0
100422821	1.0	0.0
7531	24341.0	29390.0
7534	32090.0	37757.0
100422823	0.0	0.0
7533	6129.0	9458.0
101927167	98.0	52.0
100422824	2.0	0.0
65217	76.0	16.0
80824	4168.0	3389.0
100422826	0.0	0.0
340719	430.0	834.0
80823	746.0	549.0
100422827	0.0	0.0
100422828	0.0	0.0
55890	6985.0	9758.0
80829	5020.0	5044.0
100422829	0.0	0.0
144097	1105.0	938.0
55894	0.0	0.0
55893	4610.0	3705.0
55892	1328.0	1053.0
563	3.0	2.0
79841	197.0	86.0
55891	8.0	1.0
79840	50.0	36.0
80832	819.0	1389.0
79843	239.0	157.0
55898	5939.0	5708.0
80831	4.0	12.0
55897	51.0	24.0
566	4.0	70.0
79842	590.0	519.0
79845	751.0	389.0
567	368692.0	442902.0
80830	9821.0	9670.0
79844	180.0	69.0
79847	910.0	767.0
7525	2703.0	3239.0
79846	607.0	330.0
79849	5.0	5.0
79848	1055.0	785.0
7526	10.0	11.0
7529	22476.0	24460.0
7528	9668.0	8225.0
101927171	3.0	1.0
92806	442.0	408.0
65220	4359.0	3584.0
92840	631.0	538.0
7541	2353.0	1600.0
100422830	0.0	0.0
100422831	0.0	0.0
7543	4240.0	2777.0
7542	622.0	534.0
101927176	1.0	0.0
100422833	1.0	0.0
7545	2.0	2.0
100422834	0.0	0.0
7544	0.0	0.0
100422835	0.0	0.0
102723647	14.0	4.0
653720	354.0	56.0
100422837	0.0	0.0
80856	2278.0	1940.0
100422838	0.0	0.0
100422839	0.0	0.0
102723644	0.0	0.0
570	3.0	1.0
79870	229.0	167.0
571	2859.0	3874.0
572	1691.0	1040.0
79872	2397.0	1830.0
573	4400.0	5302.0
79871	2095.0	1342.0
79874	2353.0	1515.0
102723641	34.0	31.0
575	202.0	40.0
79873	682.0	586.0
79876	2781.0	2413.0
576	562.0	803.0
340706	126.0	177.0
577	74.0	92.0
79875	2462.0	4468.0
80864	144.0	78.0
578	1124.0	1000.0
80863	294.0	112.0
579	36.0	74.0
79877	3248.0	3637.0
80862	1269.0	586.0
7536	18377.0	14979.0
79879	334.0	262.0
7535	5077.0	1484.0
7538	16209.0	7156.0
7539	484.0	546.0
7552	744.0	609.0
101927186	0.0	0.0
100422841	0.0	1.0
7551	2401.0	2171.0
100422842	0.0	0.0
100422843	0.0	0.0
7554	625.0	784.0
7553	1493.0	1260.0
100422844	1.0	0.0
100422845	0.0	0.0
7556	1517.0	1295.0
7555	23714.0	20888.0
100422846	0.0	1.0
100422847	0.0	0.0
100422848	0.0	0.0
100422849	0.0	0.0
580	603.0	550.0
581	2471.0	3967.0
582	336.0	234.0
583	3613.0	3431.0
79861	11.0	5.0
79863	900.0	840.0
585	1957.0	1335.0
100652899	0.0	0.0
586	867.0	1834.0
79862	422.0	329.0
102723631	0.0	0.0
587	2114.0	1602.0
79865	554.0	239.0
80854	3655.0	3991.0
80853	3022.0	2077.0
79864	583.0	437.0
80852	264.0	147.0
79867	1505.0	1186.0
254312	0.0	0.0
79866	351.0	244.0
80851	2779.0	2581.0
79869	8710.0	7284.0
7547	0.0	0.0
7546	5.0	1.0
79868	2828.0	1990.0
7549	553.0	403.0
256979	3.0	10.0
101927193	0.0	0.0
7561	1277.0	775.0
7562	1113.0	717.0
7565	603.0	457.0
101927111	121.0	48.0
7564	959.0	892.0
7567	623.0	476.0
7566	716.0	587.0
101927112	0.0	1.0
101927117	41.0	17.0
590	45.0	32.0
339822	15.0	1.0
593	570.0	414.0
594	1350.0	944.0
595	8184.0	26189.0
596	11909.0	3434.0
597	720.0	638.0
598	4513.0	10629.0
599	4437.0	3947.0
7559	2894.0	2107.0
7572	8407.0	6576.0
7571	171.0	109.0
7574	1033.0	879.0
101929780	124.0	124.0
7576	1270.0	1435.0
7577	3.0	2.0
101927126	34.0	16.0
101927125	16.0	6.0
101927129	0.0	0.0
7570	2513.0	1511.0
339804	317.0	263.0
7569	1376.0	959.0
7568	49.0	39.0
101978719	0.0	0.0
7582	4882.0	2975.0
7584	320.0	336.0
7587	2604.0	1925.0
7586	6212.0	5647.0
7589	459.0	318.0
101927134	0.0	0.0
7581	4693.0	3595.0
7580	2380.0	2034.0
100652988	69.0	48.0
7579	238.0	223.0
7594	1809.0	1396.0
7593	2564.0	1306.0
7596	1283.0	1023.0
7597	2090.0	1180.0
101927149	0.0	0.0
7592	1345.0	929.0
100652974	0.0	0.0
254359	1970.0	1406.0
100133005	20.0	5.0
101929730	22.0	8.0
101929736	61.0	38.0
55803	1012.0	1104.0
55802	3000.0	2332.0
55801	10.0	4.0
55800	590.0	215.0
55806	774.0	295.0
100420113	0.0	0.0
55805	328.0	298.0
55809	1565.0	762.0
55808	165.0	43.0
100652909	0.0	1.0
101929746	11.0	1.0
101929743	124.0	16.0
100133024	1.0	1.0
55810	2780.0	2450.0
55814	4082.0	3392.0
55813	3084.0	2646.0
55812	1082.0	821.0
100652918	0.0	0.0
55811	16.0	8.0
55818	5245.0	4056.0
55816	357.0	232.0
55815	131.0	44.0
55819	4723.0	4665.0
254394	1496.0	1101.0
100419149	0.0	0.0
100133036	13.0	2.0
55821	1.0	0.0
