id	118c17b3-6e4c-482c-9956-ead43ccb1929	c86209ed-c881-4677-b688-87651503fec0
106481339	0.0	0.0
106481336	0.0	0.0
106481337	3.0	2.0
106481341	0.0	0.0
106481342	3.0	5.0
106481340	0.0	0.0
85458	3775.0	1861.0
106481345	0.0	0.0
85459	1322.0	871.0
106481346	0.0	0.0
85456	9086.0	11835.0
442910	18.0	26.0
106481343	0.0	0.0
85457	2633.0	2467.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	1.0
85455	430.0	1277.0
442913	0.0	0.0
85452	8.0	18.0
442914	0.0	0.0
50	5709.0	4444.0
85453	2820.0	1583.0
442915	0.0	0.0
85450	3678.0	4003.0
51	3656.0	4960.0
442916	0.0	0.0
85451	2655.0	3196.0
52	4859.0	5093.0
442917	0.0	0.0
53	2367.0	3415.0
442918	0.0	0.0
54	2382.0	158.0
442919	0.0	0.0
55	203.0	391.0
442909	1.0	0.0
56	3.0	2.0
58	12.0	10.0
59	5614.0	3612.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	6.0	2.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	312.0	7.0
106481350	0.0	0.0
106481351	1.0	1.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	0.0	2.0
106481354	0.0	0.0
85446	438.0	414.0
442900	0.0	0.0
106481355	0.0	0.0
85443	3.0	39.0
442901	0.0	0.0
85444	2502.0	1106.0
442902	0.0	0.0
60	248403.0	84217.0
85441	3196.0	1669.0
442903	22.0	23.0
85442	714.0	1583.0
442904	0.0	0.0
442905	0.0	0.0
62	20.0	7.0
85440	2275.0	846.0
442907	10.0	27.0
442908	0.0	0.0
66	0.0	2.0
67	4.0	5.0
68	1.0	5.0
344595	567.0	240.0
69	2.0	4.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	1.0	1.0
106481315	1.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	220.0	151.0
106481321	1.0	0.0
85479	40.0	0.0
106481322	1.0	0.0
85476	3452.0	2698.0
85477	356.0	48.0
70	34.0	33.0
85474	30.0	100.0
71	220760.0	192100.0
72	520.0	221.0
73	47.0	27.0
74	1.0	0.0
75	34.0	24.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	5115.0	5354.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	3.0	1.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	0.0
85465	1956.0	1329.0
81	25913.0	28902.0
85463	3170.0	2220.0
82	2.0	2.0
85464	2489.0	1709.0
83	18.0	1.0
85461	5052.0	2952.0
85462	10356.0	2383.0
86	1903.0	1772.0
87	5427.0	4861.0
85460	2018.0	1098.0
88	36.0	14.0
89	9.0	3.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	5943.0	4849.0
106481300	0.0	0.0
91	2893.0	4745.0
92	1045.0	922.0
93	851.0	1007.0
94	2440.0	3255.0
95	291.0	622.0
97	855.0	900.0
98	1103.0	1230.0
344561	0.0	0.0
728661	4361.0	3814.0
728664	0.0	0.0
106481305	0.0	0.0
261734	2221.0	2296.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	10.0	26.0
106481309	12.0	1.0
246119	0.0	0.0
106481307	1.0	0.0
261735	2.0	1.0
106481308	0.0	0.0
3804	2.0	0.0
3805	13.0	1.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	3.0	4.0
3809	3.0	0.0
246123	0.0	0.0
106481311	0.0	0.0
344558	349.0	760.0
3800	407.0	47.0
3801	6578.0	8779.0
3802	4.0	2.0
728695	0.0	0.0
285735	1.0	0.0
261726	2529.0	1805.0
728698	4.0	0.0
3814	1.0	22.0
3815	10611.0	279.0
3816	628.0	1.0
261729	1398.0	133.0
3817	650.0	3.0
3818	188.0	163.0
222166	4534.0	3947.0
3811	1.0	3.0
3812	1.0	0.0
285740	0.0	0.0
285741	34.0	22.0
728689	14.0	24.0
3827	0.0	14.0
246100	0.0	0.0
3820	158.0	14.0
3821	41.0	1.0
3822	16.0	1.0
3823	2.0	0.0
3824	293.0	44.0
645402	0.0	0.0
403313	954.0	708.0
403314	2.0	0.0
728637	2.0	0.0
728638	193.0	61.0
728633	6.0	0.0
728632	75.0	56.0
728635	38.0	39.0
3836	2320.0	2126.0
222183	207.0	163.0
3837	9928.0	13198.0
3838	1158.0	1260.0
3839	2735.0	1982.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	2443.0	3032.0
3832	380.0	492.0
3833	168.0	349.0
3834	12.0	7.0
3835	4150.0	8841.0
728620	1.0	0.0
403300	0.0	0.0
645412	0.0	1.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	1163.0	623.0
3848	4.0	0.0
3849	2.0	4.0
222171	54.0	10334.0
728619	10.0	1.0
3840	4682.0	3757.0
3841	2366.0	1329.0
3842	12088.0	6895.0
3843	9524.0	6302.0
3844	0.0	1.0
3845	2258.0	1603.0
3846	16.0	56.0
645423	0.0	0.0
3860	190.0	0.0
246126	0.0	0.0
728658	423.0	453.0
728655	6.0	5.0
728657	9.0	6.0
728656	4.0	7.0
3858	2050.0	2837.0
3859	1.0	8.0
246135	2.0	0.0
3850	37.0	34.0
3851	9.0	2.0
3852	287.0	27.0
645414	0.0	0.0
3853	28.0	1.0
3854	6.0	0.0
3855	65633.0	26382.0
3856	76981.0	26704.0
3857	0.0	1.0
728640	5.0	1.0
645431	42.0	47.0
728642	329.0	408.0
728641	9.0	2.0
645434	26.0	1.0
645432	7.0	1.0
285704	1177.0	1281.0
728643	1.0	4.0
222194	3153.0	2481.0
285708	3.0	0.0
1204	0.0	0.0
1203	4573.0	3594.0
1201	1659.0	1311.0
1200	10606.0	18455.0
3861	125.0	176.0
645426	45.0	82.0
645425	0.0	0.0
1209	9240.0	12458.0
3866	50.0	172.0
1208	0.0	0.0
1207	4158.0	7212.0
3868	44.0	0.0
285311	0.0	0.0
3880	4157.0	6934.0
3881	0.0	0.0
285313	1356.0	22.0
100128537	1188.0	1561.0
3882	0.0	0.0
100128536	2.0	1.0
285314	2.0	2.0
285315	1027.0	680.0
1215	24.0	7.0
100141515	0.0	5.0
1213	22938.0	22021.0
1212	3649.0	6057.0
1211	9902.0	17078.0
3872	786.0	202.0
3875	28728.0	20909.0
3876	12.0	14.0
3879	1.0	2.0
3890	1.0	0.0
3891	12.0	0.0
3892	696.0	321.0
100128525	53.0	41.0
285326	0.0	0.0
1230	285.0	70.0
285329	4.0	2.0
440097	46.0	0.0
440093	22.0	18.0
3883	0.0	0.0
3884	0.0	0.0
3885	0.0	0.0
3886	0.0	0.0
100128521	0.0	0.0
3887	130.0	103.0
3888	2.0	0.0
100631239	0.0	0.0
3889	792.0	90.0
100128516	86.0	58.0
285331	1552.0	1342.0
100128512	0.0	0.0
285335	60.0	8.0
100128514	0.0	0.0
1241	517.0	520.0
1240	1287.0	153.0
1238	201.0	42.0
1237	10.0	3.0
1236	192.0	75.0
1235	15.0	4.0
1234	375.0	42.0
1233	46.0	5.0
1232	18.0	26.0
3895	19454.0	19278.0
100128511	341.0	420.0
100631247	6.0	0.0
3897	342.0	9.0
100631248	0.0	0.0
3898	475.0	1232.0
100631249	0.0	0.0
3899	138.0	7.0
100128505	1.0	0.0
100631250	0.0	0.0
285343	1594.0	1271.0
100631251	2.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	192.0	63.0
100631254	0.0	1.0
100128503	0.0	0.0
285349	523.0	423.0
574501	2.0	5.0
574502	0.0	0.0
1244	36.0	9.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	1.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	765.0	249.0
1263	1688.0	731.0
1262	15.0	19.0
116966	1072.0	424.0
100887755	2.0	0.0
1261	13.0	40.0
100887754	5.0	13.0
1260	0.0	0.0
116969	123.0	62.0
1259	40.0	21.0
1258	6.0	10.0
440061	0.0	0.0
100887750	71.0	50.0
100887746	31.0	23.0
100887744	0.0	1.0
1272	665.0	5.0
1271	721.0	2516.0
100887749	29.0	22.0
1270	46.0	16.0
100887748	3.0	5.0
440044	108.0	100.0
1269	25.0	39.0
440051	0.0	1.0
1268	83.0	11.0
440050	2.0	1.0
1267	4253.0	5605.0
1266	10047.0	5484.0
100887740	0.0	0.0
1265	12074.0	7952.0
1286	5040.0	3365.0
1285	6805.0	5094.0
1284	19103.0	20158.0
1282	11199.0	17358.0
1281	21470.0	5185.0
1280	0.0	8.0
440078	157.0	257.0
440077	2.0	1.0
440087	63.0	10.0
1278	24919.0	18079.0
1277	13870.0	4052.0
440081	69.0	110.0
116938	0.0	0.0
1297	51.0	251.0
116931	88.0	161.0
1296	1928.0	506.0
1295	7947.0	11406.0
116933	2.0	0.0
1294	335.0	658.0
1293	7235.0	2539.0
116935	32.0	21.0
1292	17579.0	5525.0
440068	1.0	0.0
1291	14610.0	4528.0
116937	7.0	0.0
440067	5.0	0.0
1290	2701.0	2658.0
440073	183.0	173.0
440072	8.0	13.0
1289	1937.0	802.0
1288	361.0	95.0
1287	3403.0	2726.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	1870.0	1683.0
440021	0.0	0.0
442673	3.0	3.0
10018	6133.0	1603.0
126328	2390.0	3974.0
442676	4.0	1.0
126326	251.0	461.0
1299	10391.0	598.0
1298	1600.0	174.0
10011	1836.0	2719.0
10010	3225.0	3839.0
10013	5032.0	3539.0
128989	3174.0	3845.0
10015	11209.0	8260.0
10014	5673.0	9406.0
10017	64.0	88.0
10016	6137.0	6693.0
10020	1839.0	812.0
114335	0.0	0.0
114336	0.0	0.0
126321	2314.0	2018.0
10029	0.0	0.0
442668	0.0	1.0
10022	1.0	2.0
10021	9.0	43.0
10024	53.0	165.0
128977	3343.0	2847.0
103021165	0.0	1.0
10023	405.0	552.0
103021164	7.0	9.0
10026	3128.0	2306.0
10025	3936.0	4089.0
116986	204.0	308.0
116985	9073.0	11316.0
116988	4761.0	3878.0
116987	2850.0	3263.0
114327	2957.0	2532.0
440043	0.0	0.0
126308	2390.0	3366.0
440041	0.0	0.0
126306	27.0	48.0
151306	17.0	10.0
100128590	9.0	0.0
100128596	0.0	2.0
151300	0.0	0.0
100128595	0.0	0.0
100128589	0.0	0.0
440027	11.0	25.0
440026	2822.0	4646.0
440023	0.0	0.0
10008	596.0	1919.0
10007	3540.0	4666.0
10009	1919.0	2559.0
116984	8370.0	1918.0
116983	2118.0	2242.0
151313	173.0	55.0
10000	4172.0	1279.0
128954	0.0	0.0
10002	40.0	27.0
10001	1635.0	1436.0
10004	144.0	71.0
10003	147.0	69.0
10006	4197.0	3145.0
10005	1173.0	1647.0
126370	0.0	0.0
285352	246.0	303.0
100128579	0.0	0.0
285359	288.0	225.0
126375	258.0	341.0
126374	1061.0	1123.0
153918	1.0	0.0
100128574	0.0	0.0
285362	4702.0	5238.0
285367	1113.0	2206.0
285368	806.0	928.0
100128569	317.0	199.0
126364	190.0	45.0
100128560	0.0	0.0
285370	0.0	0.0
285375	0.0	6.0
102682016	1.0	1.0
153932	1.0	1.0
344191	0.0	0.0
126353	25.0	3.0
751071	169.0	423.0
442660	0.0	2.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	1.0	2.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	10.0	6.0
106481282	0.0	0.0
285381	2027.0	1076.0
106481283	0.0	0.0
285382	163.0	241.0
106481280	0.0	0.0
165918	1020.0	639.0
106481281	0.0	0.0
165904	21.0	12.0
285386	175.0	60.0
138307	196.0	19.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	6.0	3.0
106481290	1.0	1.0
100128541	3.0	3.0
138311	1108.0	1173.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	1.0	5.0
106481291	1.0	0.0
106481292	0.0	0.0
645323	1.0	0.0
126299	2738.0	4368.0
106481259	0.0	0.0
728716	0.0	1.0
126298	1739.0	2032.0
728710	0.0	0.0
126295	190.0	263.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	4.0	4.0
106481269	0.0	0.0
100033603	1.0	0.0
106481266	2.0	0.0
106481267	0.0	0.0
151246	282.0	120.0
645318	0.0	0.0
645317	47.0	51.0
151242	131.0	130.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	28399.0	21363.0
100287908	0.0	0.0
645332	678.0	740.0
126282	480.0	574.0
100287902	7.0	13.0
163227	933.0	436.0
100287900	1.0	0.0
163223	354.0	242.0
106481275	1.0	2.0
106481276	2.0	1.0
106481273	0.0	0.0
106481274	0.0	0.0
106481279	0.0	2.0
106481277	0.0	0.0
151258	54.0	185.0
106481278	0.0	1.0
645328	0.0	3.0
151254	69.0	43.0
645326	6.0	4.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	5.0	5.0
163259	311.0	249.0
645345	6.0	3.0
200403	6.0	8.0
107133508	0.0	0.0
106481239	0.0	1.0
163255	1023.0	1052.0
106481237	0.0	0.0
106481238	1.0	0.0
728737	6.0	3.0
728732	2.0	2.0
728734	3.0	1.0
126272	305.0	399.0
106481242	0.0	0.0
107133511	0.0	1.0
114294	996.0	728.0
106481243	2.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	0.0	6.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	1.0	1.0
114299	73.0	4.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	33.0	40.0
728723	518.0	351.0
106481253	0.0	0.0
107133522	6.0	8.0
106481254	6.0	1.0
107133524	2.0	2.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	16.0	3.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	2.0	4.0
645348	0.0	0.0
106481250	0.0	0.0
645369	16.0	46.0
645368	1.0	0.0
645367	1.0	1.0
106481217	0.0	0.0
200424	1103.0	1433.0
106481218	4.0	2.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	29.0	11.0
645360	2.0	0.0
106481219	0.0	0.0
106481220	6.0	18.0
106481221	1.0	0.0
106481224	0.0	0.0
106481225	1.0	1.0
106481222	1.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	921.0	923.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	1.0
106481235	0.0	0.0
85569	1.0	0.0
106481236	1.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	3.0	5.0
645387	416.0	589.0
645382	0.0	0.0
645381	38.0	9.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	3.0	2.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	1.0	8.0
106481207	3.0	2.0
106481204	0.0	0.0
106481205	2.0	0.0
106481208	3.0	3.0
106481209	0.0	0.0
3902	237.0	19.0
3903	760.0	109.0
106481210	0.0	0.0
3904	18.0	2.0
3906	1.0	0.0
106481213	8.0	0.0
106481214	0.0	0.0
3908	2196.0	61.0
106481211	0.0	0.0
3909	205.0	58.0
106481212	0.0	0.0
684959	0.0	0.0
151234	39.0	24.0
151230	1206.0	1871.0
728798	21.0	36.0
3913	18418.0	22911.0
3914	662.0	1110.0
3915	15224.0	19030.0
3916	25335.0	28218.0
3918	6721.0	9813.0
3910	3165.0	3349.0
3911	13681.0	23661.0
3912	26801.0	14817.0
728782	9.0	8.0
728780	54.0	322.0
3924	15.0	16.0
3925	2656.0	7120.0
3927	8330.0	12177.0
3929	9.0	1.0
3920	12613.0	11386.0
3921	23846.0	30264.0
3923	0.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	3919.0	417.0
3937	1022.0	303.0
3938	2.0	2.0
3939	12897.0	9579.0
3930	2084.0	659.0
100873179	0.0	0.0
3931	813.0	638.0
3932	375.0	120.0
3933	0.0	1.0
3934	26.0	136.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	23.0	17.0
3947	3.0	1.0
3948	137.0	102.0
3949	1206.0	245.0
100873169	0.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	19302.0	21915.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	1.0
100873193	2.0	3.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	5.0	14.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	89.0	16.0
3958	4885.0	6055.0
3959	28008.0	70140.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	1.0
199223	801.0	606.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	512.0	305.0
3952	10.0	0.0
3953	1723.0	297.0
3954	2212.0	3347.0
3955	377.0	142.0
3956	5705.0	2830.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	36.0	36.0
100873183	1.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	34.0	8.0
728746	0.0	0.0
728748	5.0	7.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	83.0	3737.0
1303	3014.0	285.0
107133502	0.0	0.0
1302	488.0	780.0
1301	23.0	8.0
1300	97.0	23.0
3960	95.0	183.0
3963	0.0	0.0
3964	2986.0	2502.0
1308	2211.0	77.0
3965	1263.0	521.0
1307	9759.0	1995.0
151295	76.0	46.0
1306	5007.0	5203.0
100189589	3.0	4.0
728774	0.0	0.0
728773	0.0	0.0
3980	1933.0	1405.0
100287932	2300.0	2417.0
3981	1580.0	797.0
728776	20.0	35.0
85508	0.0	0.0
105601840	1.0	0.0
85509	0.0	0.0
1316	79520.0	2852.0
1315	8923.0	8093.0
1314	14108.0	12555.0
1312	5109.0	7061.0
1311	134.0	310.0
100329135	2.0	5.0
1310	5.0	1063.0
574537	0.0	0.0
3972	0.0	1.0
3973	168.0	1.0
3975	0.0	1.0
3976	572.0	53.0
3977	10746.0	1222.0
1318	114.0	58.0
3978	2205.0	2033.0
1317	1886.0	1810.0
728763	15.0	2.0
3990	368.0	15.0
645313	1.0	0.0
3991	392.0	775.0
645312	0.0	0.0
3992	805.0	702.0
645311	7.0	0.0
728769	1129.0	1087.0
1330	0.0	0.0
1327	15473.0	24657.0
1326	1074.0	352.0
1325	15.0	16.0
3982	0.0	0.0
3983	31426.0	11667.0
3984	2057.0	3629.0
3985	7742.0	3301.0
3987	4294.0	3355.0
3988	7414.0	2098.0
1329	7120.0	12087.0
116809	0.0	0.0
100128416	35.0	19.0
1340	6649.0	10195.0
1337	5310.0	10350.0
1336	0.0	0.0
1332	2.0	0.0
1331	0.0	0.0
3993	4429.0	6072.0
100128410	3.0	0.0
3995	989.0	459.0
100128412	0.0	0.0
3996	2060.0	1493.0
3998	13397.0	12777.0
1339	1.0	0.0
285440	4928.0	4525.0
285441	6.0	31.0
1352	880.0	818.0
1351	8721.0	15689.0
1350	14106.0	17678.0
1349	3951.0	4676.0
1348	1.0	1.0
1347	4333.0	5680.0
1346	961.0	5429.0
1345	5185.0	7814.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	1.0	0.0
285456	78.0	18.0
1363	41617.0	23513.0
1362	7113.0	9609.0
1361	12.0	15.0
1360	2.0	1.0
1359	147.0	16.0
1358	3.0	0.0
1357	1.0	0.0
1356	933.0	35.0
1355	2779.0	2643.0
1353	3006.0	3108.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	100.0	99.0
285464	1030.0	751.0
100873200	0.0	0.0
777774	0.0	0.0
1374	4695.0	3414.0
1373	394.0	410.0
1371	1154.0	1771.0
1370	2.0	1.0
1369	0.0	0.0
1368	1030.0	392.0
100873209	0.0	0.0
1366	8409.0	12213.0
1365	15522.0	15051.0
1364	26239.0	16729.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	12.0	9.0
100873201	0.0	1.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	1.0	1.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	1.0	2.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	1.0	0.0
1385	3443.0	2843.0
116843	1737.0	1157.0
1384	2948.0	2935.0
116842	106.0	111.0
1382	1610.0	3574.0
116844	90.0	137.0
1381	9205.0	121.0
1380	28.0	161.0
440176	2.0	5.0
440184	10.0	3.0
1379	6.0	0.0
1378	49.0	3.0
1376	1572.0	1882.0
1375	182.0	190.0
128821	0.0	0.0
100873237	0.0	0.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	2.0	0.0
102800310	2.0	10.0
100873239	0.0	2.0
100873222	0.0	0.0
100873221	1.0	0.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	199.0	210.0
1396	592.0	462.0
1395	117.0	401.0
1394	37.0	15.0
1393	262.0	84.0
1392	1.0	2.0
285407	18.0	17.0
116835	926.0	711.0
1390	1730.0	771.0
1389	8572.0	7159.0
1388	9460.0	9319.0
1387	10591.0	6594.0
116841	2227.0	2173.0
1386	4870.0	3082.0
116840	2988.0	2849.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	1.0
116828	110.0	119.0
100873255	4.0	0.0
100873254	27.0	19.0
100873253	0.0	0.0
285412	1.0	4.0
100873252	0.0	0.0
100287898	264.0	185.0
100287895	1.0	0.0
285419	79.0	39.0
1399	5252.0	4307.0
1398	6089.0	5007.0
1397	11815.0	13744.0
100873259	2.0	0.0
100873258	0.0	0.0
100873257	2.0	0.0
100873256	0.0	0.0
100873240	2.0	0.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	288.0	371.0
285429	20.0	14.0
100287880	0.0	0.0
440193	622.0	248.0
100873248	0.0	0.0
100873247	4.0	1.0
100873246	0.0	0.0
100873245	0.0	1.0
100873249	0.0	0.0
128872	0.0	0.0
10130	19755.0	21365.0
153830	4347.0	7146.0
645280	5.0	20.0
440138	753.0	276.0
440132	3.0	0.0
440142	8.0	15.0
10139	2633.0	3006.0
126208	1584.0	2105.0
126206	1.0	0.0
126205	0.0	0.0
107133497	199.0	100.0
126204	0.0	0.0
107133499	0.0	0.0
128866	9670.0	9732.0
10131	2614.0	1818.0
10134	12108.0	19567.0
107133494	0.0	0.0
10133	3746.0	2294.0
128869	1455.0	1665.0
10136	2.0	0.0
10135	2873.0	1529.0
100128493	2.0	0.0
103021294	16.0	8.0
10138	1172.0	1870.0
100128496	0.0	0.0
10137	6298.0	2625.0
128861	0.0	0.0
128862	0.0	0.0
10141	6.0	2.0
10140	25320.0	2153.0
128864	36.0	34.0
440125	1.0	0.0
440131	1.0	0.0
10143	0.0	0.0
128854	936.0	923.0
10142	7857.0	4858.0
10144	8984.0	5675.0
10147	9063.0	5756.0
100128483	0.0	0.0
10146	7489.0	4956.0
128859	0.0	0.0
10149	306.0	52.0
10148	33.0	43.0
128853	769.0	523.0
440159	0.0	1.0
10117	3.0	1.0
440163	4.0	5.0
10110	49.0	112.0
10112	90.0	342.0
10111	4843.0	2879.0
10114	10169.0	7119.0
10113	2889.0	2787.0
128848	0.0	0.0
10116	5076.0	2990.0
165829	10.0	27.0
100128469	44.0	21.0
153842	1.0	12.0
440145	1118.0	1017.0
10129	2566.0	1272.0
440153	0.0	0.0
10128	7583.0	5496.0
100033799	0.0	0.0
107133486	10.0	2.0
10121	5402.0	7023.0
100128465	2.0	0.0
10120	6460.0	7552.0
10123	1119.0	111.0
138234	0.0	1.0
10125	224.0	21.0
10124	1143.0	682.0
10127	2557.0	2051.0
10126	2740.0	1740.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	4.0	3.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	99.0	81.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	2.0	0.0
106481184	0.0	0.0
106481181	13.0	11.0
106481182	2.0	1.0
285489	24.0	17.0
100128448	1.0	0.0
126242	0.0	0.0
106481198	3.0	1.0
10107	1.0	0.0
10106	14962.0	10474.0
106481199	0.0	0.0
10109	9151.0	8911.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	2.0	0.0
106481191	0.0	0.0
10101	2589.0	3600.0
10100	549.0	47.0
10103	21059.0	1435.0
106481194	0.0	0.0
10102	1040.0	1443.0
106481195	0.0	0.0
10105	3141.0	2877.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	601.0	959.0
440119	376.0	79.0
126235	2.0	3.0
126231	300.0	111.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	210.0	168.0
106481164	0.0	1.0
106481169	0.0	0.0
442777	62.0	60.0
106481167	2.0	1.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	1.0	0.0
100128427	4.0	0.0
440107	1.0	0.0
440104	3212.0	1363.0
106481176	0.0	1.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	3.0	0.0
106481179	1.0	0.0
128876	3.0	1.0
100128420	16.0	0.0
100128423	1.0	0.0
128879	1.0	2.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	12.0	13.0
10090	7231.0	14138.0
10093	5261.0	7378.0
10092	8026.0	7462.0
10095	4885.0	4137.0
645204	3.0	5.0
10094	7088.0	11368.0
645203	5.0	5.0
10097	9362.0	6611.0
10096	7597.0	4969.0
645201	1.0	0.0
163115	267.0	207.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	6.0	3.0
106481143	0.0	0.0
114194	0.0	0.0
138162	417.0	279.0
106481144	0.0	0.0
114195	8.0	0.0
106481141	0.0	0.0
106481142	1.0	0.0
106481147	0.0	0.0
106481148	23.0	27.0
106481145	1.0	0.0
151126	73.0	2.0
106481146	1.0	0.0
10099	16956.0	30769.0
10098	4512.0	763.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	1316.0	1912.0
106481149	1.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	2.0	1.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	92.0	5.0
