id	64cdea2b-96fc-489f-bef5-ebfd6d7152bf	e89c96d6-a2ab-4bac-bbba-8c52d49a3edf
220	120.0	2093.0
221	290.0	504.0
55552	360.0	263.0
222	0.0	3.0
223	13298.0	15393.0
171586	1235.0	1428.0
340811	0.0	0.0
224	8437.0	13653.0
100652772	1045.0	1607.0
55556	4871.0	4202.0
225	15.0	7.0
79501	0.0	0.0
339829	293.0	405.0
226	37653.0	40355.0
79504	0.0	0.0
55554	56.0	6.0
9847	4530.0	4442.0
228	1.0	2.0
229	9.0	7.0
9848	251.0	227.0
55559	123.0	97.0
79508	0.0	0.0
9846	1684.0	2461.0
55558	2641.0	5029.0
352909	168.0	140.0
254439	0.0	0.0
9849	3687.0	3847.0
9861	3096.0	3528.0
9862	4481.0	3995.0
7200	4.0	1.0
9860	2232.0	2812.0
9865	642.0	625.0
9866	2538.0	2186.0
7201	2.0	80.0
7204	4311.0	3717.0
9863	2799.0	1758.0
7203	10909.0	11867.0
101927477	0.0	0.0
339942	162.0	359.0
230	638.0	67.0
231	4956.0	3725.0
100133330	0.0	0.0
100289099	0.0	0.0
100289095	0.0	0.0
236	0.0	0.0
238	18.0	118.0
239	70.0	73.0
9858	3483.0	2801.0
9859	2195.0	3502.0
100289092	3.0	3.0
9856	8.0	37.0
9857	4719.0	5571.0
100652846	14.0	9.0
9873	2991.0	4661.0
9870	3820.0	3956.0
9871	3377.0	4271.0
9877	10452.0	11627.0
9874	4656.0	5458.0
101927487	0.0	0.0
9875	2579.0	3199.0
101927489	1.0	10.0
240	58.0	365.0
241	102.0	439.0
242	6.0	47.0
100652831	6.0	2.0
243	3.0	2.0
100289087	0.0	0.0
245	287.0	491.0
246	0.0	6.0
339926	0.0	0.0
247	283.0	119.0
248	0.0	0.0
249	598.0	630.0
339929	171.0	104.0
9869	3645.0	3600.0
7205	6952.0	6240.0
9867	15187.0	21462.0
9868	5844.0	6557.0
7220	1230.0	1001.0
9883	3534.0	2884.0
9884	43.0	38.0
7222	19.0	7.0
9881	3213.0	4504.0
9882	12292.0	6722.0
7221	14.0	31.0
7224	23.0	419.0
9887	6547.0	7244.0
7223	49.0	157.0
9885	4569.0	5087.0
7226	33.0	119.0
101927498	31.0	32.0
9886	517.0	1042.0
7225	1064.0	926.0
250	0.0	1.0
9880	1138.0	948.0
251	0.0	6.0
340900	0.0	0.0
100652865	52.0	53.0
257	0.0	2.0
258	0.0	0.0
259	16.0	25.0
7216	1840.0	1882.0
9878	7044.0	6852.0
9879	5581.0	5862.0
9894	1849.0	1226.0
9895	3215.0	3415.0
9892	295.0	239.0
9898	10830.0	12921.0
9899	46.0	7.0
9896	1514.0	1679.0
9897	3878.0	4105.0
100422407	0.0	0.0
9890	140.0	36.0
9891	940.0	1051.0
262	10238.0	8511.0
263	1.0	0.0
100652853	177.0	80.0
265	1.0	1.0
266	0.0	0.0
267	7278.0	9506.0
100652856	0.0	0.0
268	29.0	10.0
269	2.0	6.0
339906	12.0	5.0
7227	2084.0	2202.0
9889	1184.0	719.0
100652857	1.0	4.0
100422411	1.0	1.0
7248	5275.0	5115.0
7247	4821.0	5083.0
101927433	0.0	0.0
270	0.0	0.0
271	2279.0	2204.0
100289059	1.0	0.0
272	630.0	1169.0
273	76.0	27.0
274	3999.0	2926.0
275	975.0	550.0
276	0.0	1.0
277	0.0	0.0
278	0.0	0.0
100652801	0.0	0.0
279	0.0	5.0
100289051	0.0	0.0
7253	52559.0	77999.0
7252	3.0	0.0
7257	2232.0	3590.0
7259	12908.0	20784.0
7258	0.0	0.0
280	638.0	922.0
281	0.0	0.0
101927449	0.0	1.0
283	382.0	303.0
7251	4950.0	5142.0
284	1163.0	938.0
285	321.0	1180.0
286	55.0	15.0
287	4668.0	1795.0
288	6010.0	6619.0
102723378	0.0	0.0
7249	8964.0	8002.0
7264	2084.0	3284.0
7263	1580.0	680.0
7266	4632.0	5439.0
7265	3157.0	2970.0
7268	245.0	204.0
7267	18499.0	22821.0
100422437	1.0	0.0
290	242.0	242.0
101927455	1.0	1.0
291	3698.0	4256.0
292	8128.0	7646.0
101927457	0.0	0.0
7260	1694.0	1947.0
293	44006.0	19019.0
352852	1.0	0.0
101927459	0.0	0.0
7262	86.0	56.0
100289034	5.0	5.0
100652824	1.0	1.0
100422431	1.0	0.0
7275	5762.0	2978.0
7274	2.0	3.0
7277	1009.0	1935.0
100422445	0.0	0.0
7276	2.0	0.0
7278	0.0	0.0
101927465	0.0	1.0
376818	0.0	0.0
100289028	0.0	0.0
7270	2251.0	2149.0
100289027	0.0	0.0
7273	767.0	1991.0
7272	32.0	51.0
102723356	5.0	3.0
7286	933.0	2313.0
376844	0.0	0.0
100529257	17.0	15.0
7288	13.0	2.0
7287	17.0	8.0
7289	2384.0	1686.0
134510	1795.0	1745.0
79490	0.0	0.0
7280	257.0	91.0
79492	0.0	0.0
79491	0.0	0.0
100529251	20.0	14.0
79494	0.0	0.0
7284	8841.0	7410.0
7283	998.0	1132.0
79498	0.0	0.0
122525	461.0	418.0
79499	0.0	0.0
100422450	0.0	0.0
100422452	0.0	0.0
7297	4519.0	4259.0
7296	3555.0	4918.0
7299	0.0	1.0
134526	0.0	7.0
7298	189.0	493.0
100422469	0.0	0.0
7291	62.0	4.0
100529261	14.0	12.0
7290	9599.0	4539.0
100529262	0.0	0.0
7293	31.0	58.0
79483	1.0	1.0
7292	72.0	55.0
100529264	1.0	1.0
79482	0.0	0.0
7295	3273.0	3395.0
352887	0.0	0.0
7294	94.0	65.0
79488	0.0	0.0
388818	0.0	0.0
100292680	8.0	11.0
388815	729.0	1258.0
158506	0.0	6.0
100529239	1.0	0.0
92483	7.0	4.0
352896	0.0	0.0
92482	1427.0	2214.0
122509	460.0	190.0
388849	49.0	27.0
134548	247.0	465.0
101927423	13.0	24.0
101927422	3.0	2.0
100529240	1.0	0.0
134549	753.0	905.0
100529241	2.0	3.0
388830	7.0	29.0
408050	257.0	321.0
100422486	15.0	31.0
100529215	51.0	102.0
100529211	31.0	37.0
100422496	0.0	0.0
122553	2515.0	3028.0
100133307	0.0	0.0
100133308	0.0	0.0
100133309	5.0	6.0
100133310	0.0	0.0
100133311	0.0	1.0
388886	2109.0	683.0
100133314	0.0	0.0
134505	8.0	6.0
100133321	2.0	1.0
100529209	21.0	22.0
65003	1857.0	1377.0
65005	2491.0	2110.0
65008	994.0	1086.0
171419	0.0	0.0
65009	777.0	214.0
55681	2690.0	4162.0
55680	1613.0	1988.0
79650	3050.0	4143.0
79652	2384.0	1678.0
79651	1220.0	1102.0
146456	41.0	38.0
55684	4455.0	4661.0
55683	6461.0	6480.0
79654	2955.0	3392.0
79656	625.0	564.0
55689	4078.0	5211.0
171416	0.0	0.0
79658	2189.0	1340.0
55687	1138.0	711.0
79657	1725.0	2082.0
55686	369.0	676.0
374395	2671.0	2410.0
79659	3922.0	3485.0
374393	9.0	80.0
65010	389.0	405.0
374378	6347.0	4010.0
65012	7.0	11.0
92610	1024.0	1190.0
122481	429.0	279.0
65018	4564.0	4781.0
55692	3361.0	3507.0
55691	1356.0	780.0
55690	10031.0	9756.0
79641	773.0	960.0
55696	4057.0	3922.0
55695	1133.0	850.0
79640	2320.0	1318.0
79643	1553.0	1332.0
79642	90.0	61.0
55693	137.0	84.0
79645	10.0	13.0
55699	6496.0	6748.0
79644	973.0	823.0
55698	274.0	48.0
79647	5153.0	5382.0
55697	3946.0	3740.0
79646	5411.0	6339.0
79649	2308.0	1817.0
374383	178.0	403.0
79648	2062.0	2137.0
92609	4220.0	3956.0
134490	0.0	0.0
134492	1490.0	1439.0
100302738	0.0	1.0
100302737	0.0	0.0
100302736	20.0	18.0
146481	0.0	0.0
79670	2466.0	2788.0
79672	2631.0	2386.0
79671	2038.0	2116.0
79674	168.0	81.0
79673	1579.0	1466.0
79676	107.0	97.0
79675	1004.0	973.0
79677	1471.0	1184.0
79679	4.0	80.0
158471	368.0	76.0
349391	0.0	0.0
79661	1222.0	1394.0
79660	2668.0	8756.0
79663	650.0	696.0
171424	0.0	0.0
171423	205.0	303.0
79665	4716.0	6005.0
171422	0.0	0.0
79664	3906.0	4102.0
171421	0.0	0.0
79667	636.0	631.0
79666	1119.0	1453.0
171427	33.0	60.0
79669	1340.0	1157.0
171425	652.0	702.0
79668	5672.0	6940.0
171420	0.0	0.0
158401	4.0	13.0
92667	1556.0	1600.0
158405	877.0	822.0
349386	0.0	0.0
79690	72.0	152.0
79692	709.0	679.0
79691	1966.0	2057.0
79694	1119.0	1571.0
79693	1028.0	978.0
79696	679.0	760.0
100302751	5.0	8.0
79695	2233.0	3709.0
79698	1786.0	310.0
205564	1933.0	2244.0
79697	775.0	805.0
79699	4817.0	5661.0
92659	191.0	232.0
65055	149.0	154.0
65057	1617.0	990.0
65056	9092.0	9546.0
65059	1906.0	1366.0
349372	0.0	0.0
100302743	3.0	0.0
79680	3157.0	1648.0
79683	517.0	385.0
100302742	0.0	0.0
79682	52.0	122.0
100302741	1.0	0.0
79685	4490.0	3147.0
79684	1679.0	1416.0
100216001	1.0	4.0
79689	2826.0	1368.0
146429	11.0	288.0
65065	1569.0	1422.0
92689	2396.0	2428.0
90025	402.0	471.0
158427	1682.0	1777.0
408263	1.0	1.0
92682	71.0	44.0
146434	633.0	1138.0
146433	390.0	599.0
146439	339.0	1177.0
90019	0.0	4.0
65062	1851.0	1384.0
158431	548.0	557.0
65061	16.0	17.0
90011	3.0	0.0
92675	2395.0	2690.0
65078	204.0	92.0
134466	532.0	262.0
90007	5343.0	4089.0
65072	108.0	99.0
100289019	497.0	453.0
100289017	0.0	0.0
100133172	27.0	22.0
55601	1825.0	2228.0
55600	94.0	26.0
55605	1707.0	1301.0
55604	1861.0	1424.0
55603	6747.0	2072.0
55602	2476.0	2144.0
55609	366.0	447.0
55608	4424.0	4309.0
55607	2418.0	2760.0
254528	3.0	0.0
349334	0.0	0.0
9910	2414.0	2883.0
100133180	11.0	7.0
641924	1.0	2.0
9908	12031.0	17765.0
9909	3040.0	2848.0
55612	595.0	710.0
55611	6191.0	6610.0
55610	1798.0	1766.0
254531	1030.0	1043.0
9902	948.0	4915.0
55616	4564.0	4360.0
171482	0.0	1.0
9903	3301.0	4293.0
55615	378.0	248.0
55614	2327.0	2138.0
9900	1115.0	2886.0
55613	73.0	73.0
340990	1.0	0.0
9901	1433.0	1586.0
9906	163.0	211.0
55619	276.0	2401.0
9907	2202.0	1361.0
9904	2365.0	2537.0
171484	1.0	0.0
55617	1041.0	1125.0
9905	6409.0	5607.0
641922	0.0	1.0
171483	1.0	2.0
9920	432.0	553.0
9921	9950.0	10349.0
100133190	723.0	755.0
102723449	0.0	0.0
100133193	0.0	0.0
9919	8785.0	8380.0
55623	5665.0	6441.0
55622	1472.0	1377.0
55621	1961.0	1509.0
55620	1379.0	1188.0
9913	3083.0	3564.0
55627	5424.0	4542.0
340980	1.0	1.0
9914	1973.0	955.0
55626	3239.0	4143.0
9911	414.0	442.0
55625	3883.0	4281.0
9912	3874.0	3124.0
55624	7547.0	5754.0
9917	6161.0	5455.0
9918	4210.0	3939.0
9915	3870.0	3164.0
55629	8426.0	9928.0
55628	1722.0	1828.0
9931	6411.0	5901.0
55630	1151.0	771.0
301	12005.0	26010.0
55634	1129.0	1042.0
55633	1640.0	2344.0
302	11743.0	12923.0
55632	1331.0	1550.0
303	8.0	4.0
55631	894.0	843.0
304	131.0	163.0
9924	4834.0	4595.0
55638	3294.0	1864.0
305	2.0	4.0
306	9808.0	2562.0
9925	2579.0	2522.0
340970	0.0	0.0
9922	4516.0	4167.0
55636	2473.0	2715.0
307	9069.0	7229.0
55635	14.0	23.0
308	13817.0	16360.0
9923	4250.0	4608.0
9928	6.0	21.0
309	9916.0	10491.0
9929	4689.0	2317.0
9926	12856.0	10810.0
9927	16104.0	18075.0
9942	102.0	51.0
9943	4525.0	4283.0
266553	0.0	0.0
101927396	1.0	0.0
9940	182.0	611.0
101927399	0.0	0.0
9941	693.0	836.0
339983	38.0	1395.0
102723423	0.0	0.0
102723426	1.0	0.0
339977	15.0	70.0
55640	360.0	1314.0
310	10752.0	13409.0
311	9937.0	8698.0
312	0.0	2.0
79612	1144.0	1215.0
55644	2184.0	2216.0
79611	2172.0	2321.0
313	95.0	92.0
314	82.0	47.0
55643	6524.0	3857.0
79613	1191.0	1204.0
494197	0.0	0.0
79616	427.0	600.0
316	3391.0	288.0
9935	13407.0	6553.0
317	1409.0	1496.0
9936	1896.0	1552.0
9933	1451.0	1433.0
55647	2435.0	2364.0
79618	1142.0	948.0
318	207.0	162.0
55646	625.0	513.0
9934	54.0	32.0
319	3.0	2.0
9939	7615.0	7349.0
9937	1122.0	1341.0
9938	262.0	322.0
9950	5332.0	5351.0
9953	92.0	122.0
9951	0.0	4.0
339970	9.0	4.0
339976	1.0	1.0
55652	5080.0	5677.0
320	1425.0	735.0
55651	2145.0	1952.0
339967	1.0	2.0
321	418.0	780.0
55650	1810.0	1547.0
322	4311.0	3314.0
323	12566.0	5647.0
55656	2190.0	2200.0
55655	1637.0	23.0
324	2755.0	2740.0
79600	4528.0	4297.0
494188	2.0	0.0
79603	9883.0	8690.0
325	0.0	0.0
55654	7057.0	8008.0
79602	8085.0	9194.0
55653	1523.0	1142.0
326	1.0	3.0
327	8315.0	9170.0
79605	1922.0	2144.0
9946	1816.0	1810.0
55659	587.0	427.0
328	9888.0	7502.0
9947	0.0	0.0
55658	1321.0	727.0
329	4192.0	4911.0
79607	823.0	929.0
9945	358.0	157.0
55657	1383.0	1202.0
79609	465.0	468.0
79608	1800.0	2388.0
9948	23415.0	24865.0
9949	947.0	865.0
9960	1453.0	1850.0
9961	4046.0	6205.0
7301	239.0	971.0
651302	126.0	150.0
7300	0.0	0.0
9965	0.0	0.0
9962	9172.0	5899.0
9963	26.0	29.0
7302	1.0	1.0
339965	203.0	495.0
330	486.0	304.0
55663	1174.0	863.0
79630	373.0	395.0
331	5101.0	7344.0
55662	4954.0	4732.0
332	10.0	44.0
79632	1370.0	2047.0
55661	4586.0	4651.0
333	198.0	896.0
79631	1571.0	1953.0
55660	7135.0	8296.0
334	171374.0	269052.0
55667	5754.0	6632.0
79634	1483.0	1240.0
335	38.0	19.0
55666	5363.0	6221.0
79633	5856.0	4302.0
55665	4193.0	3846.0
336	0.0	0.0
55664	2255.0	2570.0
337	2.0	3.0
79635	612.0	501.0
340947	4.0	4.0
9957	90.0	45.0
338	7.0	5.0
339	0.0	0.0
79637	821.0	749.0
9958	2993.0	4193.0
9955	8.0	1.0
55669	2839.0	2773.0
55668	3260.0	3011.0
9956	46.0	49.0
79639	741.0	586.0
641977	685.0	633.0
9971	1.0	1.0
9972	5080.0	4143.0
7310	7.0	7.0
9970	40.0	13.0
100422600	0.0	0.0
9975	6391.0	6147.0
9976	163.0	197.0
7311	22038.0	16788.0
100422602	0.0	0.0
7314	43650.0	42957.0
9973	2732.0	2560.0
100422603	17.0	13.0
100422605	1.0	2.0
100422608	0.0	0.0
55670	3227.0	2048.0
341	73.0	1329.0
342	0.0	5.0
343	2.0	3.0
79621	1711.0	2173.0
55672	649.0	940.0
55671	6457.0	7206.0
344	2.0	1.0
345	0.0	0.0
79623	261.0	83.0
254552	485.0	213.0
79622	1863.0	1739.0
55677	3056.0	3653.0
346	1.0	0.0
55676	2353.0	3039.0
79625	180.0	29.0
347	8737.0	115.0
348	1056.0	8997.0
79624	1916.0	3232.0
7305	179.0	415.0
79627	2028.0	2028.0
9968	5846.0	5172.0
9969	6766.0	9895.0
79626	18.0	35.0
79629	2115.0	893.0
7307	137.0	185.0
9966	82.0	553.0
9967	14401.0	17333.0
55679	2237.0	1246.0
7306	0.0	0.0
79628	36.0	45.0
254559	397.0	1643.0
9982	60.0	73.0
7321	834.0	1007.0
9980	907.0	1646.0
7320	4186.0	4618.0
101927350	1.0	0.0
7323	17140.0	20170.0
9986	1095.0	763.0
7322	4274.0	6098.0
9987	18741.0	15779.0
101927352	52.0	39.0
9984	1965.0	1807.0
7325	1429.0	1351.0
9985	259.0	492.0
7324	3216.0	4101.0
350	0.0	0.0
351	132666.0	115502.0
353	3699.0	3054.0
100133210	0.0	0.0
354	59.0	6.0
355	553.0	2265.0
100133212	0.0	0.0
356	4.0	8.0
357	784.0	963.0
358	6244.0	6510.0
359	1.0	2.0
7316	57464.0	48766.0
7315	30.0	44.0
7318	3825.0	3134.0
9978	2675.0	1496.0
7317	35783.0	37626.0
7319	2562.0	3508.0
9993	15921.0	8365.0
101927360	1.0	0.0
9994	1663.0	1746.0
9991	3736.0	4706.0
7332	4517.0	2568.0
9992	35.0	48.0
9997	348.0	238.0
7334	3641.0	3460.0
101927364	582.0	326.0
7333	4.0	5.0
7336	3264.0	3559.0
9995	0.0	1.0
100422505	0.0	0.0
7335	566.0	622.0
494150	4.0	7.0
9990	3769.0	3704.0
360	156.0	76.0
361	3292.0	4834.0
362	171.0	142.0
363	8.0	9.0
100133220	2.0	6.0
364	151.0	43.0
366	4.0	28.0
367	3029.0	2710.0
368	917.0	1585.0
369	5989.0	5391.0
494143	42.0	75.0
7327	7054.0	7682.0
7326	2146.0	2202.0
7329	5941.0	7056.0
9988	4882.0	6215.0
9989	4909.0	5836.0
7328	9345.0	11839.0
7341	5863.0	6550.0
7343	11961.0	11424.0
7342	4429.0	5580.0
7345	376.0	976.0
100422514	0.0	0.0
7347	587.0	638.0
100422517	3.0	5.0
372	13686.0	15625.0
373	1877.0	2489.0
374	129.0	265.0
375	28242.0	26374.0
377	15081.0	22083.0
100133234	0.0	0.0
378	10308.0	12461.0
379	6789.0	3147.0
100652740	2.0	2.0
7337	8487.0	9819.0
7339	0.0	1.0
100652748	568.0	721.0
101927380	9.0	9.0
100652749	0.0	0.0
7352	145.0	114.0
7351	1013.0	3767.0
101927381	1.0	2.0
7353	2863.0	1705.0
100422523	1.0	0.0
7356	0.0	0.0
7355	2178.0	1989.0
7358	2095.0	2348.0
7357	1375.0	1669.0
100422527	0.0	0.0
380	1.0	2.0
381	5239.0	4544.0
382	5151.0	5264.0
7350	20.0	15.0
383	17.0	29.0
384	4245.0	2990.0
387	30622.0	32814.0
388	27523.0	11149.0
389	7470.0	8050.0
100652730	0.0	1.0
7349	28.0	58.0
7348	8.0	11.0
100652736	27.0	10.0
100652739	1.0	1.0
101927390	0.0	0.0
7363	1.0	0.0
100422531	1.0	0.0
100422532	13.0	13.0
352954	614.0	699.0
7365	0.0	0.0
100422533	1.0	2.0
352957	5.0	3.0
7364	0.0	0.0
7367	0.0	1.0
100422535	2.0	0.0
7366	0.0	0.0
100422536	3.0	3.0
7369	0.0	0.0
7368	789.0	436.0
390	3456.0	853.0
391	1665.0	1507.0
392	8515.0	8910.0
393	421.0	351.0
394	10523.0	13850.0
100133251	0.0	0.0
395	3085.0	3364.0
7360	4793.0	6654.0
396	8840.0	7441.0
397	3101.0	6696.0
494115	2098.0	1872.0
398	2.0	1.0
399	35.0	30.0
100133259	0.0	0.0
388906	14.0	16.0
388907	62.0	46.0
494119	0.0	1.0
494118	0.0	0.0
7374	3653.0	2652.0
352966	23.0	22.0
7373	11495.0	40902.0
352965	7.0	3.0
7376	7380.0	5856.0
7375	3946.0	4656.0
352967	0.0	0.0
100422545	0.0	0.0
7378	710.0	975.0
101927320	0.0	1.0
100422546	0.0	0.0
101929983	0.0	0.0
100422547	1.0	2.0
7379	4.0	6.0
101927324	1.0	0.0
101927323	9.0	14.0
352962	81.0	120.0
101927327	1.0	0.0
7372	1987.0	2108.0
352964	5.0	11.0
100133262	0.0	0.0
7371	695.0	668.0
352963	0.0	0.0
100133265	3.0	14.0
100133268	0.0	0.0
105377532	0.0	0.0
102723495	0.0	0.0
100422540	0.0	0.0
7385	9509.0	8992.0
7384	8057.0	8705.0
7386	2519.0	2463.0
7389	6748.0	6595.0
376940	2310.0	2330.0
7388	3399.0	3326.0
100422558	14.0	8.0
101927332	0.0	0.0
7381	9692.0	8690.0
102723489	600.0	611.0
7380	71.0	7.0
102723487	8.0	7.0
102723483	2.0	2.0
100422550	0.0	0.0
388925	1.0	0.0
7398	3593.0	3264.0
7399	14.0	6.0
7390	2380.0	2195.0
101927347	2.0	0.0
7392	8923.0	7309.0
7391	2489.0	2085.0
100133285	5.0	2.0
102723475	0.0	1.0
388910	0.0	0.0
102723472	0.0	0.0
352999	17.0	19.0
352990	29.0	20.0
374308	15.0	0.0
122402	4720.0	2046.0
122409	0.0	2.0
388948	1.0	4.0
388946	1.0	1.0
100422588	0.0	0.0
100422589	0.0	0.0
92579	4276.0	5116.0
388931	10.0	13.0
388939	50.0	83.0
100422581	12.0	13.0
100422582	2.0	1.0
100422598	0.0	1.0
408187	0.0	0.0
388965	1.0	0.0
388962	541.0	433.0
388963	511.0	492.0
388960	0.0	0.0
100422591	1.0	1.0
100422595	0.0	0.0
388969	1884.0	2219.0
92597	2333.0	3108.0
92595	644.0	457.0
134429	645.0	882.0
92591	51.0	154.0
388951	1.0	3.0
134430	2316.0	2397.0
100147811	2.0	0.0
100147812	0.0	0.0
100147813	0.0	0.0
100147814	0.0	0.0
101362076	70.0	75.0
100147815	0.0	0.0
100147816	0.0	0.0
100147817	0.0	0.0
100147821	0.0	0.0
100147822	0.0	0.0
100147824	0.0	0.0
100147825	0.0	0.0
350383	97.0	1.0
100147827	5.0	4.0
100147828	0.0	0.0
100147830	0.0	1.0
100147832	5.0	5.0
100147833	0.0	0.0
103724390	7.0	2.0
100147834	0.0	3.0
100147835	2.0	6.0
100147836	3.0	6.0
100147837	1.0	0.0
100505385	73.0	35.0
100505383	0.0	0.0
374354	3227.0	4526.0
374355	0.0	0.0
103724389	1.0	37.0
103724388	0.0	0.0
103724387	16.0	6.0
103724386	7.0	0.0
100133203	0.0	0.0
100133204	38.0	31.0
100133205	140.0	134.0
100133206	0.0	1.0
122416	1200.0	1056.0
65121	0.0	0.0
677837	7.0	5.0
677838	0.0	0.0
65123	4959.0	5490.0
677835	0.0	0.0
65122	0.0	0.0
677836	2.0	0.0
65125	11023.0	13613.0
677833	1.0	1.0
102723508	67.0	96.0
92745	1948.0	3814.0
65124	2338.0	1567.0
677834	11.0	18.0
100505566	2.0	23.0
677831	1.0	0.0
677832	4.0	4.0
100505567	0.0	1.0
80759	325.0	133.0
80758	29.0	33.0
80757	58.0	23.0
144165	1114.0	882.0
100505561	1.0	7.0
677839	5.0	7.0
79770	6534.0	5556.0
80762	19574.0	40780.0
79772	288.0	451.0
80761	75.0	65.0
80760	11499.0	4172.0
388667	0.0	0.0
79774	261.0	271.0
79777	2080.0	1798.0
79776	145.0	92.0
80765	153.0	103.0
80764	2530.0	917.0
80763	2887.0	2301.0
79778	710.0	804.0
92737	4.0	12.0
677840	1.0	0.0
92736	0.0	0.0
158798	3.0	2.0
677848	0.0	0.0
677849	0.0	0.0
677846	0.0	0.0
677847	0.0	0.0
100505557	0.0	0.0
677844	0.0	0.0
677845	1.0	2.0
677842	0.0	0.0
677843	1.0	1.0
388662	100.0	239.0
80746	965.0	923.0
80745	1018.0	1085.0
653857	236.0	264.0
79760	596.0	495.0
79762	4407.0	5896.0
79763	1590.0	1283.0
80755	340.0	357.0
79768	1211.0	1212.0
79767	2437.0	3350.0
677850	0.0	0.0
677815	4.0	1.0
677816	0.0	0.0
677813	1.0	0.0
677814	10.0	10.0
677811	2.0	5.0
90102	1050.0	422.0
677812	0.0	0.0
677810	6.0	5.0
388695	809.0	1025.0
80778	1043.0	754.0
79791	2572.0	2771.0
677819	2.0	2.0
100505583	0.0	0.0
677817	0.0	0.0
79792	4558.0	3246.0
677818	0.0	1.0
79794	22321.0	47613.0
79797	949.0	674.0
79796	757.0	864.0
80781	10148.0	7694.0
79799	0.0	0.0
79798	1823.0	1079.0
388685	12.0	63.0
119180	0.0	0.0
677826	1.0	0.0
219833	113.0	156.0
677827	1.0	0.0
100505576	28.0	39.0
100505573	3515.0	4659.0
677825	0.0	0.0
92755	52.0	109.0
677822	0.0	0.0
677823	3.0	3.0
677820	0.0	1.0
677821	0.0	0.0
144193	72.0	105.0
79780	2289.0	2537.0
79782	5.0	4.0
144195	3.0	2.0
677828	6.0	5.0
79781	5099.0	6400.0
677829	0.0	0.0
79784	17901.0	15616.0
79783	263.0	174.0
80772	1180.0	760.0
79786	6635.0	6816.0
79785	747.0	21.0
80777	3793.0	4153.0
79788	483.0	482.0
80776	556.0	374.0
388677	31.0	33.0
80775	461.0	498.0
80774	101.0	148.0
79789	2696.0	799.0
92749	49.0	130.0
92747	0.0	7.0
90121	5461.0	6375.0
219844	220.0	154.0
90120	1726.0	1527.0
158763	17.0	730.0
651249	2.0	3.0
220832	11.0	9.0
146779	0.0	0.0
677885	11.0	16.0
677882	0.0	3.0
677883	0.0	0.0
651250	1035.0	1377.0
132141	0.0	0.0
219855	35.0	215.0
219854	922.0	796.0
90113	91.0	318.0
653895	1.0	1.0
80789	2925.0	2278.0
144132	828.0	810.0
144124	0.0	0.0
388698	6.0	0.0
388699	0.0	0.0
388697	79.0	3.0
100505518	2.0	1.0
80790	3131.0	2839.0
89122	4835.0	2278.0
158787	385.0	339.0
100505540	0.0	2.0
219865	0.0	1.0
100505547	0.0	0.0
132158	339.0	207.0
100505545	0.0	0.0
90141	890.0	882.0
132160	2360.0	1920.0
90139	1384.0	2846.0
340665	2.0	33.0
219858	0.0	0.0
100505532	41.0	20.0
90134	9.0	8.0
219875	0.0	1.0
90133	601.0	521.0
92799	2803.0	3478.0
219874	0.0	3.0
651258	1.0	0.0
90135	2731.0	2717.0
219873	0.0	0.0
100505536	16.0	42.0
92797	362.0	456.0
219870	0.0	0.0
339674	2.0	4.0
339669	1.0	0.0
100505538	270.0	230.0
340654	0.0	6.0
219869	0.0	0.0
339665	122.0	82.0
100133053	0.0	0.0
55722	344.0	246.0
55721	639.0	797.0
55720	2640.0	2401.0
55726	1172.0	1154.0
55723	55.0	166.0
55729	6262.0	11646.0
55728	1886.0	2147.0
55727	4931.0	6133.0
105377108	1.0	4.0
219899	2425.0	2585.0
220869	500.0	585.0
102723578	0.0	0.0
100133064	0.0	0.0
102723574	0.0	1.0
55733	1726.0	2193.0
400	7130.0	9033.0
641808	124.0	119.0
55732	294.0	254.0
401	0.0	1.0
55731	2172.0	2090.0
402	3169.0	1164.0
403	2982.0	3108.0
55737	7834.0	8573.0
205251	538.0	184.0
405	5055.0	4160.0
55735	2087.0	1940.0
406	1919.0	1656.0
55734	1026.0	1197.0
407	38.0	61.0
408	501.0	418.0
409	772.0	849.0
55739	4520.0	4585.0
55738	4097.0	3731.0
327658	0.0	0.0
327657	0.0	1.0
327659	0.0	0.0
653808	0.0	0.0
100133074	0.0	0.0
55740	2326.0	3276.0
102723562	0.0	1.0
100133079	0.0	0.0
410	3060.0	1060.0
55744	2263.0	2368.0
411	625.0	833.0
80700	15146.0	11173.0
79711	280.0	240.0
55743	1078.0	1153.0
412	1319.0	1242.0
79710	2264.0	1989.0
79713	44.0	34.0
55742	4175.0	2983.0
414	10541.0	10764.0
55741	1486.0	1509.0
79712	2177.0	1502.0
55748	18525.0	17215.0
415	10.0	15.0
100505506	4.0	3.0
416	2.0	4.0
79714	675.0	540.0
55746	3892.0	4245.0
79717	3273.0	3302.0
417	19.0	11.0
55745	2846.0	3623.0
79716	791.0	757.0
418	2.0	2.0
79719	3216.0	4026.0
419	22.0	3.0
79718	10656.0	16448.0
55749	5068.0	5646.0
102723555	1.0	0.0
220885	7.0	5.0
55751	9952.0	8505.0
55750	1510.0	1935.0
420	241.0	29.0
102723553	1.0	2.0
421	4339.0	1601.0
55755	5145.0	4423.0
340618	0.0	0.0
55754	15143.0	22011.0
55753	3817.0	3545.0
55752	4644.0	6479.0
79701	5174.0	3997.0
55759	1503.0	1273.0
427	60784.0	50192.0
55758	5081.0	6846.0
