id	091c501b-2b8d-407e-84f2-dd56eaf100cc	15c369c7-2a50-4c53-b5ef-deab8fbf2a61
548599	1.0	0.0
548596	51.0	113.0
729678	3466.0	3768.0
729677	5.0	8.0
79441	967.0	931.0
79443	7011.0	7122.0
79442	5740.0	4369.0
79444	15.0	1.0
79447	607.0	637.0
115992	596.0	824.0
79446	1343.0	1564.0
100996582	0.0	0.0
100874102	0.0	0.0
100874101	7.0	3.0
100874100	0.0	1.0
79470	0.0	0.0
79473	0.0	0.0
79476	0.0	0.0
100996570	94.0	18.0
100996571	4.0	6.0
100874106	0.0	0.0
100874104	0.0	0.0
100874103	0.0	0.0
100874109	0.0	0.0
284593	0.0	1.0
100874108	0.0	0.0
100874107	2.0	0.0
140909	0.0	0.0
100996567	2.0	5.0
100996569	22.0	16.0
79465	179.0	103.0
100996564	0.0	0.0
79469	55.0	40.0
127943	46.0	84.0
92427	13.0	3.0
140901	2398.0	2839.0
140902	2.0	0.0
619434	4.0	10.0
619431	0.0	1.0
149345	2795.0	3101.0
392428	7.0	1.0
137362	0.0	0.0
619418	0.0	0.0
125336	19.0	212.0
152992	1436.0	1150.0
9700	27.0	33.0
9701	5001.0	5394.0
392451	4.0	0.0
392454	0.0	0.0
392459	0.0	0.0
9711	1292.0	1584.0
9712	1542.0	1245.0
392465	80.0	105.0
9710	2827.0	1676.0
441899	0.0	2.0
441898	0.0	0.0
441897	0.0	0.0
441896	10.0	8.0
441893	1.0	1.0
9704	1735.0	1389.0
152940	9.0	20.0
9705	7.0	10.0
9702	3529.0	2740.0
9703	12320.0	12901.0
9708	31.0	13.0
9709	10985.0	17561.0
9706	1930.0	1810.0
9722	50.0	251.0
9723	88.0	16.0
9720	11.0	1.0
9721	405.0	189.0
392433	0.0	0.0
392437	47.0	9.0
55421	3952.0	3551.0
55425	2175.0	1819.0
55423	6.0	16.0
55422	3179.0	1833.0
9715	25.0	42.0
9716	4817.0	4296.0
9719	758.0	1692.0
9717	30.0	23.0
9718	540.0	916.0
9730	4609.0	3846.0
9733	4711.0	3880.0
9734	298.0	372.0
9731	3498.0	4007.0
9732	648.0	1501.0
55432	1704.0	1189.0
100	98.0	207.0
101	220.0	219.0
102	10114.0	7303.0
103	19265.0	19383.0
55435	1535.0	1069.0
104	674.0	923.0
105	57.0	690.0
107	974.0	2762.0
9726	1678.0	1427.0
108	30.0	12.0
9727	4004.0	4032.0
109	708.0	949.0
9724	4095.0	3476.0
55437	1053.0	1223.0
9725	2083.0	1957.0
9728	7927.0	7588.0
9729	4.0	0.0
150280	2.0	1.0
392371	113.0	71.0
9741	25242.0	22506.0
644353	15.0	6.0
100286948	0.0	0.0
9744	664.0	777.0
392375	0.0	0.0
9745	269.0	24.0
644357	1.0	0.0
392374	0.0	0.0
441869	213.0	260.0
9742	7027.0	4887.0
392377	0.0	1.0
9743	1553.0	842.0
392376	0.0	0.0
441864	0.0	0.0
106479299	0.0	0.0
106479298	0.0	0.0
149297	132.0	73.0
106479297	1.0	0.0
106479296	0.0	0.0
106480295	0.0	0.0
106479295	0.0	0.0
111	93.0	39.0
106480294	2.0	1.0
106479294	0.0	0.0
112	3260.0	2822.0
106480297	1.0	1.0
106479293	0.0	0.0
113	102.0	145.0
106479292	0.0	0.0
106480296	0.0	0.0
114	0.0	0.0
106479291	0.0	0.0
106480299	0.0	0.0
115	10744.0	9242.0
106480298	0.0	0.0
106479290	0.0	0.0
116	6.0	8.0
117	199.0	307.0
118	17202.0	15258.0
9737	6465.0	3851.0
119	104.0	116.0
9738	1923.0	1198.0
150275	273.0	158.0
9735	438.0	370.0
9736	7108.0	5440.0
414254	1.0	0.0
106480291	9.0	4.0
150274	677.0	678.0
106480290	3.0	2.0
9739	3491.0	3392.0
106480293	0.0	0.0
106480292	0.0	0.0
9751	1656.0	2370.0
100874197	1.0	5.0
150291	14.0	13.0
9752	11.0	1.0
100874196	0.0	0.0
100874195	0.0	0.0
100286938	0.0	0.0
619383	16.0	37.0
9750	224.0	317.0
150290	296.0	244.0
100874194	0.0	0.0
9755	972.0	860.0
9753	1067.0	476.0
100874199	2.0	2.0
9754	1186.0	1526.0
100874198	3.0	1.0
392387	3.0	14.0
106479289	0.0	0.0
106479288	0.0	0.0
100874193	0.0	0.0
100874192	0.0	0.0
106479287	1.0	0.0
100874191	1.0	0.0
106479286	1.0	0.0
120	19264.0	23366.0
100874190	0.0	0.0
106479285	0.0	1.0
106479284	0.0	1.0
106479283	1.0	0.0
123	1429.0	1371.0
106707175	3.0	0.0
106479282	2.0	0.0
124	5.0	2.0
414260	3.0	1.0
106479281	0.0	0.0
125	1350.0	138.0
106479280	2.0	6.0
126	27.0	10.0
127	3.0	2.0
402249	0.0	1.0
128	11363.0	11622.0
9748	8212.0	6614.0
9749	5929.0	2566.0
9746	3165.0	3529.0
9747	2038.0	1643.0
100286929	0.0	0.0
392391	0.0	0.0
392390	1.0	0.0
7101	1.0	4.0
9760	246.0	44.0
9761	32824.0	51997.0
619373	0.0	8.0
7100	363.0	283.0
392350	6.0	2.0
9766	7316.0	9509.0
7103	252.0	24.0
644378	1.0	1.0
9767	999.0	941.0
7102	3150.0	8605.0
7105	5290.0	4234.0
9764	708.0	920.0
9765	3490.0	2194.0
7104	9.0	7.0
106480269	0.0	0.0
402246	0.0	0.0
441884	0.0	0.0
130	14.0	9.0
131	0.0	0.0
402240	0.0	0.0
132	2493.0	2360.0
441891	1.0	0.0
106480273	0.0	0.0
133	293.0	293.0
106480272	0.0	0.0
134	442.0	3371.0
106480275	0.0	0.0
135	3.0	12.0
106480274	0.0	0.0
136	5.0	5.0
106480277	12.0	2.0
137	0.0	0.0
106480276	0.0	0.0
106480279	3.0	5.0
106480278	0.0	0.0
9759	2512.0	718.0
150297	1.0	0.0
9757	4056.0	3456.0
9758	2.0	0.0
100286918	0.0	0.0
106480271	0.0	0.0
106480270	0.0	0.0
7110	6319.0	4948.0
392360	0.0	0.0
9774	11653.0	5789.0
7112	3001.0	2878.0
9771	682.0	1450.0
7111	1732.0	3051.0
9772	7381.0	7292.0
644384	2.0	0.0
9777	6801.0	5269.0
7114	13606.0	13326.0
9778	8544.0	9283.0
7113	1418.0	388.0
9775	4507.0	4455.0
7116	5.0	1.0
9776	7359.0	7166.0
441878	3.0	0.0
7115	8.0	2.0
392368	1.0	0.0
402236	0.0	0.0
441873	0.0	0.0
9770	703.0	784.0
141	1323.0	1006.0
441871	0.0	0.0
142	7811.0	7860.0
441870	2.0	0.0
143	5886.0	4488.0
106480284	0.0	0.0
144	2.0	0.0
106480283	2.0	1.0
162282	8.0	0.0
106480286	26.0	14.0
146	27.0	32.0
106480285	1.0	0.0
147	21.0	30.0
106480288	0.0	0.0
148	3.0	1.0
106480287	0.0	0.0
106480289	1.0	0.0
402226	5.0	8.0
7107	1076.0	613.0
7106	3681.0	4462.0
7109	2357.0	1742.0
9768	122.0	192.0
7108	3911.0	6201.0
106480280	0.0	2.0
106480282	0.0	0.0
106480281	0.0	0.0
9784	8952.0	10099.0
9785	3896.0	3977.0
7120	0.0	0.0
644397	692.0	474.0
9782	797.0	582.0
7123	1029.0	562.0
9783	571.0	617.0
7122	1440.0	2179.0
619351	1.0	0.0
7125	27.0	24.0
9788	799.0	676.0
9789	4300.0	4471.0
414208	87.0	50.0
7124	36.0	13.0
9786	1341.0	868.0
7127	1268.0	2188.0
7126	4736.0	4951.0
9787	19.0	15.0
221002	69.0	136.0
106479259	0.0	0.0
106480248	0.0	0.0
106479258	1.0	0.0
106480247	0.0	0.0
106479257	1.0	2.0
106479256	0.0	0.0
106480249	0.0	0.0
9780	3812.0	4900.0
150	370.0	333.0
106479255	0.0	0.0
9781	715.0	633.0
106479254	0.0	0.0
151	34.0	86.0
152	35.0	634.0
106479253	11.0	13.0
644390	173.0	68.0
153	17.0	245.0
106479252	0.0	0.0
154	67.0	68.0
106480251	0.0	0.0
106479251	0.0	2.0
155	0.0	0.0
106479250	0.0	0.0
106480250	0.0	0.0
156	3254.0	4127.0
106480253	3.0	3.0
157	2165.0	1713.0
106480252	0.0	0.0
106480255	0.0	0.0
158	2852.0	2886.0
159	4059.0	3039.0
106480254	4.0	3.0
106480257	0.0	0.0
106480256	0.0	1.0
7118	27.0	18.0
7117	757.0	37.0
9779	7630.0	6130.0
414212	56.0	27.0
414213	7.0	2.0
7132	8742.0	8460.0
9796	215.0	308.0
441818	2.0	0.0
7134	763.0	100.0
9793	4183.0	3997.0
7133	792.0	1601.0
9794	3707.0	2930.0
7136	4.0	6.0
7135	78.0	112.0
7138	1.0	2.0
9797	2676.0	2899.0
619343	16.0	10.0
7137	1.0	5.0
9798	9432.0	9901.0
414217	0.0	0.0
106479249	0.0	0.0
619344	0.0	0.0
106480259	0.0	0.0
106479248	0.0	1.0
619349	11.0	1.0
106480258	1.0	0.0
106479247	0.0	0.0
106479246	0.0	0.0
160	4462.0	4893.0
106479245	0.0	0.0
9791	5243.0	3931.0
161	3389.0	2801.0
106479244	0.0	0.0
162	8302.0	8523.0
9792	2128.0	2050.0
106479243	0.0	0.0
163	21730.0	19713.0
7130	10.0	0.0
106479242	0.0	0.0
9790	3734.0	3282.0
164	9005.0	9542.0
106479241	1.0	0.0
165	6551.0	3743.0
106480262	0.0	0.0
106479240	1.0	0.0
166	28191.0	20862.0
106480261	1.0	0.0
167	0.0	0.0
106480264	0.0	0.0
106480263	0.0	0.0
150248	7.0	8.0
106480266	0.0	0.0
106480265	0.0	0.0
106480268	0.0	0.0
106480267	2.0	1.0
150244	43.0	28.0
7128	676.0	476.0
414224	27.0	22.0
106480260	0.0	0.0
7143	1.0	0.0
392392	0.0	0.0
7142	0.0	0.0
7145	28292.0	14503.0
441849	0.0	0.0
7146	8.0	3.0
392399	0.0	0.0
7148	2917.0	876.0
414228	0.0	0.0
106480226	1.0	0.0
106480225	7.0	0.0
441843	82.0	34.0
106480228	0.0	0.0
106479279	0.0	0.0
106480227	0.0	2.0
106479278	0.0	0.0
172	922.0	988.0
106479277	0.0	1.0
173	0.0	0.0
106479276	0.0	0.0
106480229	0.0	0.0
174	3.0	1.0
7141	12.0	3.0
106479275	0.0	0.0
175	2319.0	2110.0
7140	122.0	15.0
106479274	0.0	0.0
176	13.0	4.0
106479273	0.0	0.0
177	4515.0	533.0
137290	0.0	0.0
106479272	0.0	0.0
178	3178.0	2639.0
106480231	0.0	0.0
106479271	0.0	0.0
106479270	0.0	0.0
106480230	2.0	1.0
106480233	0.0	0.0
106480232	0.0	0.0
106480235	4.0	0.0
106480234	2.0	0.0
414236	7.0	20.0
7139	0.0	2.0
414235	9.0	3.0
414230	3.0	0.0
7153	309.0	234.0
149281	1.0	0.0
7156	1316.0	1106.0
7155	16401.0	11639.0
7158	5333.0	3956.0
7157	3364.0	2846.0
343495	1.0	0.0
162239	1186.0	1119.0
7159	5378.0	4131.0
106480237	0.0	0.0
106479269	2.0	4.0
106480236	0.0	0.0
181	2.0	0.0
106480239	0.0	0.0
106479268	0.0	0.0
182	2486.0	2336.0
106479267	0.0	0.0
106480238	0.0	0.0
183	275.0	73.0
7150	10399.0	9817.0
221017	1.0	0.0
106479266	1.0	0.0
106479265	1.0	0.0
185	260.0	209.0
106479264	0.0	0.0
186	0.0	0.0
402273	0.0	0.0
106479263	1.0	0.0
7151	0.0	0.0
187	692.0	889.0
106479262	0.0	0.0
106480240	23.0	9.0
106479261	0.0	0.0
189	1.0	0.0
106479260	0.0	0.0
106480242	1.0	0.0
106480241	0.0	0.0
104797537	1.0	0.0
106480244	0.0	0.0
104797536	7.0	4.0
106480243	0.0	0.0
106480246	0.0	0.0
104797538	2.0	2.0
106480245	0.0	0.0
414245	67.0	57.0
414246	0.0	0.0
414241	11.0	2.0
7165	6649.0	6971.0
92344	928.0	608.0
100874120	1.0	4.0
7164	2795.0	3335.0
92345	1037.0	920.0
7167	19748.0	22993.0
92342	775.0	696.0
729764	0.0	0.0
7166	62.0	21.0
7169	2049.0	1418.0
100874124	1.0	0.0
106479219	0.0	0.0
7168	8068.0	5569.0
100874123	0.0	0.0
106479218	0.0	0.0
92346	1.0	2.0
729760	0.0	0.0
100874122	0.0	0.0
106479217	5.0	2.0
106479216	0.0	0.0
100874121	0.0	0.0
190	0.0	1.0
106480204	2.0	1.0
106479215	2.0	0.0
191	12156.0	11036.0
106479214	0.0	0.0
729769	0.0	2.0
106480203	0.0	0.0
106480206	0.0	0.0
106479213	0.0	1.0
257000	2.0	3.0
79370	9.0	3.0
106479212	0.0	0.0
106480205	1.0	0.0
7161	41.0	37.0
106480208	0.0	1.0
92340	636.0	1408.0
106479211	0.0	0.0
106479210	1.0	1.0
106480207	0.0	0.0
7163	9908.0	8941.0
196	3784.0	3204.0
197	1.0	0.0
7162	1349.0	448.0
729767	0.0	0.0
106480209	0.0	0.0
284618	252.0	113.0
199	342.0	538.0
646929	0.0	0.0
284615	44.0	61.0
106480211	1.0	0.0
284613	2132.0	2529.0
106480210	0.0	0.0
284612	1149.0	1377.0
106480213	0.0	1.0
284611	1045.0	633.0
106480212	0.0	0.0
100874128	3.0	0.0
343477	51.0	8.0
100874127	0.0	0.0
730747	14.0	10.0
100874126	0.0	0.0
100874129	0.0	0.0
7175	12512.0	9610.0
7178	172332.0	117126.0
7177	30.0	9.0
106479209	3.0	0.0
646942	2.0	3.0
100874113	94.0	36.0
106479208	1.0	0.0
106479207	0.0	0.0
100874112	5.0	0.0
7179	0.0	0.0
343472	0.0	0.0
106479206	0.0	0.0
100874111	7.0	19.0
92335	667.0	559.0
106479205	0.0	0.0
100874110	8.0	0.0
221035	4468.0	5943.0
106479204	0.0	0.0
106480215	0.0	0.0
729759	0.0	0.0
106480214	1.0	1.0
106479203	0.0	0.0
7170	12402.0	12320.0
221037	6161.0	4093.0
106479202	2.0	0.0
106480217	0.0	0.0
80349	4653.0	3247.0
106480216	0.0	0.0
106479201	0.0	0.0
7172	15071.0	19202.0
106479200	2.0	0.0
106480219	0.0	0.0
7171	6288.0	3683.0
106480218	0.0	0.0
79364	2666.0	2196.0
7174	4980.0	4942.0
7173	436455.0	620717.0
79363	642.0	789.0
729756	47.0	46.0
79366	1169.0	949.0
100996541	12.0	5.0
79365	10103.0	12555.0
79368	1.0	0.0
106480220	0.0	0.0
80352	104.0	79.0
106480222	0.0	0.0
79369	41.0	22.0
106480221	0.0	0.0
221044	1.0	0.0
106480224	0.0	0.0
106480223	2.0	0.0
100874117	0.0	0.0
100874116	0.0	0.0
100874115	2.0	1.0
100874114	188.0	164.0
80351	8581.0	7689.0
80350	25.0	11.0
100874119	6.0	6.0
646936	1.0	0.0
100874118	2.0	3.0
7187	2538.0	2271.0
7186	1801.0	1799.0
7189	1502.0	826.0
729786	0.0	0.0
7188	194.0	151.0
100874146	2.0	0.0
100874145	0.0	0.0
100874144	0.0	0.0
106479239	0.0	0.0
92369	10.0	0.0
100874143	0.0	0.0
106479238	0.0	0.0
106479237	0.0	0.0
100996538	1.0	0.0
106479236	0.0	0.0
7181	2049.0	1351.0
106479235	2.0	0.0
7180	19.0	0.0
100996539	96.0	113.0
106479234	0.0	0.0
106479233	1.0	0.0
7182	4943.0	3298.0
106479232	0.0	0.0
7185	619.0	647.0
106479231	1.0	1.0
7184	200571.0	231728.0
729789	13.0	1.0
106479230	4.0	2.0
221074	0.0	0.0
80380	90.0	137.0
100874147	1.0	0.0
80381	2359.0	2349.0
646960	0.0	0.0
100874131	18.0	9.0
100874130	0.0	0.0
92359	920.0	672.0
100874135	0.0	0.0
100874134	3.0	0.0
106479229	1.0	1.0
343450	177.0	23.0
646962	217.0	181.0
106479228	0.0	0.0
106479227	1.0	0.0
100874132	14.0	33.0
106479226	0.0	0.0
7190	116.0	41.0
106479225	0.0	0.0
100286996	0.0	0.0
106479224	0.0	0.0
106479223	0.0	0.0
106479222	0.0	0.0
106479221	0.0	0.0
106479220	0.0	0.0
729779	0.0	1.0
221060	19.0	25.0
221061	1390.0	813.0
100996520	0.0	0.0
106480200	0.0	0.0
106480202	0.0	0.0
106480201	0.0	0.0
100874139	0.0	0.0
100874138	0.0	0.0
646956	4.0	1.0
414201	0.0	0.0
100874137	0.0	0.0
100874136	0.0	0.0
730755	0.0	0.0
414200	2.0	3.0
100874163	9.0	12.0
100874161	0.0	0.0
100874168	0.0	0.0
100874167	0.0	0.0
257044	174.0	137.0
729727	3.0	0.0
100874160	0.0	0.0
402220	0.0	0.0
100996511	896.0	785.0
729723	248.0	345.0
221092	5581.0	5661.0
284656	61.0	38.0
402216	2.0	0.0
102725045	0.0	0.0
284654	1.0	10.0
100874169	1.0	0.0
221091	191.0	11.0
646982	37.0	50.0
100874153	0.0	0.0
646981	3.0	1.0
100874152	0.0	0.0
100286979	0.0	2.0
100874151	0.0	0.0
100874150	0.0	0.0
115908	237.0	62.0
100874157	0.0	0.0
100874156	0.0	0.0
100874155	0.0	0.0
100874154	0.0	0.0
221079	1942.0	1368.0
92370	973.0	936.0
100286971	0.0	0.0
221078	941.0	604.0
100996501	1.0	0.0
100996500	0.0	0.0
284649	84.0	50.0
729708	72.0	38.0
100874159	0.0	0.0
644315	45.0	20.0
100874158	17.0	3.0
646993	42.0	23.0
100874186	0.0	0.0
100874185	0.0	0.0
100874184	0.0	0.0
100874183	0.0	0.0
100286965	0.0	0.0
100286964	0.0	0.0
646996	1.0	1.0
100874189	0.0	0.0
100874188	67.0	37.0
644333	3.0	0.0
100874187	1.0	0.0
729747	13.0	6.0
100874182	0.0	0.0
100874180	0.0	0.0
257019	2310.0	993.0
644325	0.0	0.0
343413	29.0	77.0
92399	2264.0	2213.0
100874175	0.0	0.0
100874174	0.0	0.0
100874173	1.0	0.0
100874172	0.0	0.0
100874179	1.0	0.0
100286954	0.0	0.0
100874178	4.0	3.0
100874176	0.0	0.0
343409	0.0	0.0
343406	0.0	0.0
644338	4.0	3.0
103911	11.0	2.0
103910	27766.0	27233.0
350297	0.0	0.0
79530	0.0	0.0
79533	0.0	0.0
55561	2241.0	3336.0
79532	0.0	0.0
55568	7465.0	5643.0
55567	25.0	10.0
79534	0.0	0.0
79537	0.0	0.0
55565	291.0	381.0
651452	0.0	1.0
79538	0.0	0.0
158572	340.0	323.0
55571	2487.0	2322.0
171523	36.0	38.0
55573	19072.0	9964.0
55572	1559.0	1987.0
79521	0.0	0.0
55578	3170.0	2796.0
79523	0.0	0.0
55577	3575.0	3889.0
79526	0.0	0.0
55576	158.0	7.0
79525	0.0	0.0
79528	0.0	0.0
100037417	99.0	80.0
79529	0.0	0.0
92521	569.0	879.0
374286	21.0	78.0
122592	1.0	0.0
55582	665.0	633.0
79550	0.0	0.0
55586	830.0	2451.0
55585	5759.0	5758.0
55584	13.0	93.0
55589	770.0	561.0
171559	11.0	7.0
55588	9970.0	13375.0
171558	2.0	1.0
374291	2101.0	1569.0
55593	5930.0	6525.0
205428	1455.0	1188.0
55592	1071.0	564.0
55591	9614.0	8889.0
79540	2.0	5.0
55596	2450.0	2310.0
79541	0.0	0.0
79544	0.0	0.0
79546	0.0	0.0
55599	1718.0	1375.0
171546	3755.0	3820.0
79547	1.0	0.0
92507	25.0	3.0
79549	0.0	0.0
158586	1467.0	922.0
158584	624.0	583.0
158521	0.0	0.0
134553	6235.0	4621.0
79571	1956.0	1703.0
79570	7.0	1.0
146540	1104.0	922.0
79573	729.0	672.0
79572	21931.0	16623.0
79575	1215.0	1140.0
79574	0.0	3.0
79577	4055.0	3038.0
79576	1842.0	1591.0
158511	4.0	3.0
146542	695.0	1001.0
79568	1153.0	1518.0
79567	4944.0	4539.0
146547	58.0	97.0
92565	690.0	634.0
79591	2257.0	2560.0
79590	3880.0	5081.0
146562	167.0	267.0
79595	2549.0	2014.0
79594	3428.0	2897.0
146556	35091.0	32940.0
100302652	4.0	6.0
79596	824.0	658.0
79598	932.0	630.0
92552	0.0	0.0
92558	1365.0	1289.0
79582	2032.0	2036.0
79581	2015.0	2270.0
79583	1128.0	1292.0
79586	9968.0	3873.0
100302640	108.0	29.0
79585	430.0	357.0
79587	1804.0	1646.0
79589	4923.0	5861.0
340895	88.0	42.0
102723346	34.0	26.0
100289137	265.0	276.0
100289133	13.0	5.0
340888	0.0	2.0
100289131	0.0	0.0
100170229	45.0	63.0
339894	20.0	10.0
339896	0.0	0.0
339897	0.0	0.0
100302666	19.0	11.0
100289124	0.0	1.0
102723332	12.0	9.0
100652796	0.0	0.0
339881	3.0	0.0
339883	46.0	42.0
102723320	2.0	0.0
339879	47.0	86.0
55502	136.0	101.0
100302692	399.0	265.0
55501	1383.0	1564.0
100302691	10.0	4.0
55500	5332.0	3972.0
55506	1278.0	1334.0
55505	2701.0	2959.0
55504	794.0	167.0
55503	328.0	247.0
55509	44.0	47.0
55508	1156.0	987.0
55507	45.0	53.0
9810	6047.0	6159.0
9811	2565.0	3904.0
102723318	0.0	0.0
100302689	0.0	0.0
102723314	0.0	0.0
100289102	0.0	2.0
55512	100.0	237.0
55511	0.0	2.0
55510	112.0	28.0
9804	23073.0	17043.0
55515	0.0	0.0
9801	2705.0	2571.0
9802	33120.0	28211.0
9807	4562.0	3614.0
9808	2.0	0.0
9805	3192.0	843.0
9806	1047.0	1033.0
9821	5107.0	4930.0
9820	3902.0	3730.0
55520	1357.0	1743.0
55521	28.0	52.0
9814	1458.0	1506.0
9815	2166.0	1791.0
55527	172.0	120.0
9812	5088.0	5057.0
55526	3407.0	4027.0
9813	15783.0	15339.0
9818	3964.0	2562.0
9819	2781.0	2158.0
9816	929.0	773.0
9817	5231.0	4235.0
55529	548.0	124.0
9832	5.0	8.0
9833	16.0	15.0
9830	668.0	413.0
9831	2271.0	1930.0
339855	477.0	533.0
55531	8.0	32.0
339845	1.0	1.0
55530	4.0	0.0
202	1442.0	636.0
203	1090.0	2299.0
55534	1613.0	1742.0
204	8559.0	8918.0
171568	5124.0	4785.0
205	619.0	445.0
55532	5.0	3.0
9825	2491.0	2015.0
55539	0.0	0.0
206	5.0	1.0
9826	5936.0	6598.0
207	8545.0	9846.0
208	33135.0	48661.0
9823	9134.0	11192.0
55536	2224.0	1476.0
9824	189.0	137.0
9829	215.0	181.0
100652759	0.0	0.0
9827	5198.0	4245.0
9828	7690.0	5302.0
171560	3.0	1.0
9840	50.0	42.0
9843	1013.0	262.0
9844	11811.0	7573.0
9841	1322.0	502.0
9842	2814.0	2547.0
100652781	5.0	2.0
339843	4.0	3.0
339834	126.0	106.0
210	7271.0	10917.0
211	4005.0	4308.0
55540	381.0	351.0
212	5.0	1.0
213	45.0	61.0
79513	0.0	0.0
214	16071.0	4595.0
55545	1.0	1.0
79512	0.0	0.0
215	834.0	770.0
55544	829.0	734.0
79515	0.0	0.0
216	28134.0	15459.0
79514	0.0	0.0
217	10041.0	15793.0
9836	1581.0	1519.0
9837	113.0	103.0
218	62.0	169.0
219	3191.0	3543.0
9834	1.0	1.0
79518	0.0	0.0
254428	9155.0	8185.0
254427	787.0	197.0
9839	1226.0	754.0
9851	1864.0	1599.0
9854	751.0	860.0
9855	1159.0	524.0
9852	9312.0	7733.0
9853	2576.0	2456.0
352905	0.0	0.0
100652770	17.0	29.0
55553	1030.0	572.0
220	180.0	117.0
221	366.0	413.0
55552	363.0	150.0
222	1.0	0.0
223	21106.0	25678.0
171586	1492.0	1612.0
340811	0.0	0.0
224	15625.0	31305.0
100652772	1515.0	1105.0
55556	4034.0	1840.0
225	18.0	33.0
79501	0.0	0.0
339829	435.0	342.0
226	53479.0	77078.0
79504	0.0	0.0
55554	121.0	133.0
9847	4108.0	3766.0
228	1.0	1.0
229	15.0	9.0
9848	640.0	383.0
55559	158.0	241.0
79508	0.0	0.0
9846	914.0	879.0
55558	1942.0	1910.0
352909	80.0	472.0
254439	0.0	0.0
9849	3992.0	2595.0
9861	4736.0	5078.0
9862	4179.0	3705.0
7200	1.0	1.0
9860	3094.0	2100.0
9865	559.0	655.0
9866	2206.0	1956.0
7201	2.0	0.0
7204	3033.0	2977.0
9863	1982.0	1137.0
7203	11309.0	10580.0
101927477	1.0	0.0
339942	135.0	122.0
230	208.0	96.0
231	3341.0	5315.0
100133330	0.0	0.0
100289099	0.0	0.0
100289095	0.0	1.0
236	0.0	0.0
238	22.0	34.0
239	61.0	61.0
9858	2997.0	3207.0
9859	4936.0	2607.0
100289092	3.0	25.0
9856	15.0	8.0
9857	4671.0	3628.0
100652846	4.0	7.0
9873	2321.0	1818.0
9870	5075.0	4855.0
9871	4284.0	2749.0
9877	10430.0	8889.0
9874	5063.0	3793.0
101927487	0.0	0.0
9875	2666.0	2374.0
101927489	16.0	10.0
240	218.0	458.0
241	262.0	446.0
242	3.0	6.0
100652831	3.0	5.0
243	0.0	1.0
100289087	0.0	0.0
245	451.0	605.0
246	3.0	1.0
339926	0.0	0.0
247	165.0	33.0
248	0.0	1.0
249	451.0	1109.0
339929	165.0	213.0
9869	2947.0	2874.0
7205	6861.0	5870.0
9867	19237.0	14962.0
9868	6623.0	5903.0
7220	909.0	444.0
9883	2938.0	2123.0
9884	52.0	26.0
7222	12.0	7.0
9881	2174.0	2318.0
9882	8262.0	8598.0
7221	12.0	16.0
7224	1.0	4.0
9887	6789.0	6089.0
7223	39.0	49.0
9885	4374.0	4173.0
7226	89.0	252.0
101927498	24.0	9.0
9886	653.0	481.0
7225	955.0	640.0
250	0.0	0.0
9880	1017.0	616.0
251	1.0	4.0
340900	1.0	0.0
100652865	53.0	48.0
257	0.0	0.0
258	0.0	0.0
259	24.0	36.0
7216	1730.0	1081.0
9878	6591.0	6005.0
9879	5737.0	4351.0
9894	1832.0	1869.0
9895	2877.0	2561.0
9892	35.0	0.0
9898	11264.0	10060.0
9899	123.0	35.0
9896	1461.0	717.0
9897	4157.0	3625.0
100422407	0.0	0.0
9890	158.0	205.0
9891	614.0	681.0
262	10071.0	3773.0
263	0.0	0.0
100652853	263.0	318.0
265	0.0	4.0
266	77.0	89.0
267	7956.0	12128.0
100652856	0.0	0.0
268	22.0	5.0
269	4.0	10.0
339906	5.0	4.0
7227	1433.0	903.0
9889	1439.0	1234.0
100652857	3.0	0.0
100422411	2.0	2.0
7248	3701.0	2758.0
7247	6413.0	5233.0
101927433	0.0	0.0
270	1.0	1.0
271	1751.0	1729.0
100289059	4.0	0.0
272	1006.0	1217.0
273	50.0	24.0
274	4209.0	5284.0
275	993.0	1011.0
276	0.0	0.0
277	3.0	0.0
278	0.0	0.0
100652801	0.0	0.0
279	3.0	0.0
100289051	1.0	0.0
7253	75998.0	58183.0
7252	1.0	1.0
7257	3855.0	3751.0
7259	16196.0	8249.0
7258	0.0	0.0
280	657.0	446.0
281	0.0	0.0
101927449	0.0	0.0
283	199.0	65.0
7251	5390.0	5397.0
284	470.0	246.0
285	735.0	2511.0
286	18.0	43.0
287	6742.0	217.0
288	6432.0	4633.0
102723378	0.0	0.0
7249	7972.0	5641.0
7264	2858.0	3890.0
7263	1464.0	2272.0
7266	5640.0	5422.0
7265	3330.0	3160.0
7268	205.0	158.0
7267	25687.0	19627.0
100422437	0.0	0.0
290	276.0	173.0
101927455	0.0	0.0
291	4955.0	5966.0
292	8890.0	7976.0
101927457	0.0	0.0
7260	2342.0	7282.0
293	37284.0	35792.0
352852	1.0	1.0
101927459	0.0	0.0
7262	211.0	726.0
100289034	5.0	1.0
100652824	3.0	4.0
100422431	0.0	0.0
7275	3788.0	4057.0
7274	1.0	0.0
7277	1022.0	827.0
100422445	0.0	0.0
7276	0.0	0.0
7278	0.0	0.0
101927465	0.0	0.0
376818	0.0	0.0
100289028	0.0	0.0
7270	1679.0	1458.0
100289027	0.0	0.0
7273	1256.0	351.0
7272	31.0	18.0
102723356	10.0	3.0
7286	640.0	598.0
376844	0.0	0.0
100529257	20.0	18.0
7288	9.0	5.0
7287	14.0	44.0
7289	1895.0	1395.0
134510	2348.0	1833.0
