id	7b33490c-6699-4393-8085-803afadbc344	864475a1-413c-46f8-8227-9ae03a71a5fc
388965	1.0	0.0
388962	1062.0	697.0
388963	680.0	491.0
388960	0.0	0.0
100422591	0.0	2.0
100422595	0.0	0.0
388969	2118.0	1587.0
92597	2506.0	1890.0
92595	462.0	446.0
134429	645.0	98.0
92591	71.0	6.0
388951	1.0	0.0
134430	2307.0	1533.0
100147811	0.0	0.0
100147812	0.0	0.0
100147813	0.0	0.0
100147814	0.0	0.0
101362076	102.0	41.0
100147815	0.0	0.0
100147816	0.0	0.0
100147817	0.0	0.0
100147821	0.0	0.0
100147822	1.0	0.0
100147824	0.0	0.0
100147825	0.0	0.0
350383	29.0	0.0
100147827	0.0	1.0
100147828	0.0	0.0
100147830	0.0	0.0
100147832	0.0	3.0
100147833	0.0	0.0
103724390	4.0	0.0
100147834	1.0	0.0
100147835	0.0	0.0
100147836	3.0	0.0
100147837	0.0	0.0
100505385	11.0	41.0
100505383	0.0	0.0
374354	3277.0	1888.0
374355	0.0	0.0
103724389	3.0	5.0
103724388	0.0	0.0
103724387	7.0	1.0
103724386	1.0	2.0
100133203	0.0	0.0
100133204	41.0	20.0
100133205	271.0	65.0
100133206	0.0	0.0
122416	1001.0	1126.0
65121	1.0	0.0
677837	11.0	9.0
677838	0.0	0.0
65123	3169.0	1679.0
677835	0.0	0.0
65122	0.0	0.0
677836	0.0	1.0
65125	5965.0	6480.0
677833	1.0	0.0
102723508	64.0	11.0
92745	2683.0	19341.0
65124	2095.0	667.0
677834	5.0	3.0
100505566	5.0	8.0
677831	0.0	0.0
677832	4.0	1.0
100505567	1.0	0.0
80759	414.0	136.0
80758	54.0	115.0
80757	118.0	283.0
144165	1225.0	1529.0
100505561	1.0	0.0
677839	2.0	0.0
79770	8763.0	5124.0
80762	22429.0	16162.0
79772	141.0	203.0
80761	78.0	246.0
80760	3892.0	667.0
388667	0.0	0.0
79774	264.0	264.0
79777	2399.0	2333.0
79776	81.0	24.0
80765	188.0	196.0
80764	2907.0	2888.0
80763	3243.0	305.0
79778	706.0	1235.0
92737	7.0	7.0
677840	0.0	0.0
92736	0.0	0.0
158798	1.0	0.0
677848	0.0	0.0
677849	0.0	0.0
677846	0.0	0.0
677847	0.0	0.0
100505557	0.0	0.0
677844	0.0	0.0
677845	0.0	0.0
677842	0.0	0.0
677843	4.0	1.0
388662	17.0	4.0
80746	948.0	726.0
80745	1038.0	516.0
653857	271.0	117.0
79760	629.0	508.0
79762	4579.0	6085.0
79763	3086.0	2818.0
80755	351.0	277.0
79768	1070.0	793.0
79767	2374.0	5486.0
677850	0.0	0.0
677815	2.0	0.0
677816	0.0	0.0
677813	0.0	0.0
677814	15.0	11.0
677811	2.0	0.0
90102	910.0	803.0
677812	0.0	0.0
677810	12.0	4.0
388695	724.0	653.0
80778	694.0	411.0
79791	1702.0	2387.0
677819	0.0	1.0
100505583	0.0	0.0
677817	0.0	0.0
79792	3074.0	3520.0
677818	0.0	0.0
79794	8641.0	20342.0
79797	856.0	984.0
79796	621.0	425.0
80781	6188.0	14167.0
79799	0.0	0.0
79798	1612.0	838.0
388685	88.0	291.0
119180	0.0	0.0
677826	1.0	2.0
219833	129.0	73.0
677827	0.0	1.0
100505576	18.0	14.0
100505573	2835.0	1056.0
677825	0.0	0.0
92755	83.0	35.0
677822	0.0	0.0
677823	3.0	0.0
677820	0.0	0.0
677821	0.0	0.0
144193	39.0	11.0
79780	2134.0	861.0
79782	4.0	3.0
144195	3.0	5.0
677828	2.0	1.0
79781	5010.0	3284.0
677829	0.0	0.0
79784	14382.0	30703.0
79783	228.0	93.0
80772	1442.0	3192.0
79786	4255.0	5420.0
79785	287.0	1.0
80777	4607.0	3905.0
79788	363.0	317.0
80776	675.0	287.0
388677	29.0	16.0
80775	654.0	526.0
80774	341.0	216.0
79789	2117.0	1213.0
92749	25.0	8.0
92747	2.0	4.0
90121	6438.0	4019.0
219844	247.0	201.0
90120	1549.0	2672.0
158763	5.0	0.0
651249	4.0	10.0
220832	7.0	2.0
146779	0.0	0.0
677885	14.0	9.0
677882	1.0	1.0
677883	1.0	0.0
651250	480.0	346.0
132141	1.0	0.0
219855	85.0	183.0
219854	989.0	547.0
90113	95.0	31.0
653895	1.0	0.0
80789	2076.0	1828.0
144132	560.0	222.0
144124	0.0	0.0
388698	7.0	1.0
388699	0.0	1.0
388697	23.0	31.0
100505518	1.0	0.0
80790	2800.0	1620.0
89122	3370.0	2812.0
158787	502.0	166.0
100505540	0.0	0.0
219865	0.0	0.0
100505547	3.0	2.0
132158	317.0	222.0
100505545	0.0	0.0
90141	954.0	619.0
132160	2527.0	1085.0
90139	1563.0	379.0
340665	4.0	23.0
219858	0.0	0.0
100505532	54.0	10.0
90134	2.0	95.0
219875	1.0	1.0
90133	810.0	470.0
92799	3312.0	3690.0
219874	0.0	1.0
651258	1.0	0.0
90135	1829.0	2328.0
219873	0.0	0.0
100505536	5.0	0.0
92797	368.0	114.0
219870	0.0	0.0
339674	2.0	0.0
339669	0.0	0.0
100505538	473.0	92.0
340654	3.0	17.0
219869	0.0	0.0
339665	182.0	114.0
100133053	0.0	0.0
55722	249.0	342.0
55721	678.0	377.0
55720	1859.0	1905.0
55726	1324.0	909.0
55723	70.0	841.0
55729	6495.0	4816.0
55728	1377.0	443.0
55727	3009.0	1925.0
105377108	2.0	1.0
219899	1775.0	732.0
220869	172.0	86.0
102723578	0.0	0.0
100133064	0.0	0.0
102723574	0.0	0.0
55733	1337.0	834.0
400	9539.0	7535.0
641808	79.0	32.0
55732	169.0	209.0
401	0.0	0.0
55731	1875.0	1134.0
402	4434.0	2137.0
403	3540.0	2906.0
55737	6510.0	7058.0
205251	1200.0	1326.0
405	3450.0	1997.0
55735	1322.0	1341.0
406	1186.0	744.0
55734	960.0	736.0
407	47.0	15.0
408	419.0	355.0
409	980.0	845.0
55739	4970.0	3474.0
55738	4505.0	4492.0
327658	0.0	0.0
327657	0.0	1.0
327659	0.0	0.0
653808	9.0	2.0
100133074	0.0	0.0
55740	1836.0	2598.0
102723562	0.0	0.0
100133079	0.0	0.0
410	3283.0	4059.0
55744	2507.0	2289.0
411	564.0	655.0
80700	14049.0	16682.0
79711	332.0	497.0
55743	1065.0	994.0
412	678.0	1332.0
79710	1562.0	1146.0
79713	64.0	18.0
55742	3858.0	3058.0
414	5157.0	5915.0
55741	1657.0	1815.0
79712	1562.0	1212.0
55748	18907.0	21090.0
415	11.0	6.0
100505506	14.0	10.0
416	2.0	0.0
79714	1029.0	1222.0
55746	2673.0	3408.0
79717	4494.0	4994.0
417	2.0	0.0
55745	3139.0	2166.0
79716	963.0	645.0
418	10.0	1.0
79719	3028.0	3000.0
419	6.0	0.0
79718	16010.0	10718.0
55749	4822.0	2524.0
102723555	2.0	0.0
220885	2.0	33.0
55751	4839.0	2369.0
55750	1834.0	1302.0
420	171.0	12.0
102723553	0.0	0.0
421	5353.0	4824.0
55755	3072.0	3201.0
340618	0.0	0.0
55754	13566.0	14808.0
55753	4618.0	1821.0
55752	2466.0	3562.0
79701	3441.0	4305.0
55759	1284.0	1924.0
427	50842.0	59215.0
55758	5271.0	2998.0
79703	343.0	1172.0
205272	0.0	0.0
55757	1763.0	1578.0
79706	2491.0	1968.0
55756	1541.0	1047.0
429	1.0	0.0
79705	663.0	926.0
79707	1215.0	876.0
79709	1459.0	1947.0
256815	42.0	68.0
101927273	1.0	0.0
101927275	191.0	38.0
7402	10971.0	11820.0
7401	0.0	0.0
80714	2976.0	172.0
101927279	11.0	4.0
653820	7.0	4.0
100133093	1.0	0.0
80712	0.0	0.0
102723547	0.0	0.0
55762	503.0	390.0
55761	6947.0	5514.0
430	92.0	32.0
55760	1816.0	2483.0
79731	1383.0	1468.0
432	732.0	131.0
79730	951.0	471.0
340602	3.0	0.0
79733	4.0	39.0
433	9.0	9.0
55766	3202.0	5729.0
434	7.0	6.0
55765	4.0	6.0
79735	5155.0	4749.0
435	1568.0	2955.0
55764	2848.0	1689.0
55763	2911.0	2347.0
79734	627.0	176.0
436	25.0	4.0
55769	4307.0	4502.0
79736	499.0	287.0
438	11.0	4.0
79739	320.0	32.0
55768	1711.0	1938.0
439	5568.0	5661.0
79738	1399.0	686.0
340600	0.0	0.0
677804	0.0	0.0
677805	0.0	0.0
677802	0.0	1.0
80709	1442.0	642.0
677803	0.0	0.0
7411	2062.0	2657.0
677800	2.0	2.0
7410	4373.0	4375.0
677801	0.0	0.0
101927289	70.0	9.0
7412	332.0	168.0
101927288	60.0	10.0
80704	6.0	10.0
102723538	0.0	0.0
80701	0.0	0.0
677808	1.0	1.0
677809	0.0	0.0
677806	2.0	1.0
80705	848.0	288.0
677807	1.0	0.0
55773	2131.0	1660.0
440	1219.0	1546.0
100652997	0.0	0.0
55771	118.0	86.0
79720	4902.0	3219.0
443	100.0	3.0
55770	2027.0	1878.0
79722	6.0	1.0
444	9538.0	4050.0
55777	1388.0	699.0
55776	1658.0	948.0
445	15298.0	23056.0
55775	609.0	655.0
79724	2748.0	3574.0
79723	440.0	251.0
447	10.0	0.0
79726	3844.0	2555.0
7404	2133.0	1202.0
7403	1552.0	1033.0
79725	988.0	361.0
449	0.0	1.0
79728	726.0	862.0
55779	1067.0	80.0
55778	640.0	556.0
79727	2.0	0.0
7405	1713.0	1759.0
7408	2491.0	5537.0
7407	2364.0	5439.0
79729	1189.0	920.0
7409	121.0	86.0
101927295	5.0	3.0
7422	36290.0	5527.0
100422711	1.0	0.0
7421	386.0	575.0
100422712	9.0	3.0
7424	6307.0	2481.0
7423	5622.0	6185.0
80737	258.0	222.0
80736	291.0	14.0
100422716	0.0	0.0
65109	1280.0	725.0
65108	19334.0	5455.0
55780	2136.0	1387.0
80739	56.0	27.0
450	1.0	0.0
55784	1217.0	2345.0
79751	1029.0	724.0
80740	30.0	128.0
451	0.0	2.0
79750	79.0	48.0
55783	2104.0	1311.0
79753	1708.0	868.0
55781	1809.0	1333.0
79752	3459.0	3035.0
454	1.0	2.0
79755	1170.0	2.0
55788	7543.0	8997.0
455	2.0	2.0
55787	1506.0	1256.0
79754	844.0	852.0
55786	1120.0	1040.0
80742	1395.0	819.0
55785	1927.0	1105.0
80741	167.0	43.0
92715	1520.0	1688.0
7415	13944.0	20691.0
79759	141.0	145.0
7414	7749.0	9416.0
79758	1833.0	1159.0
7417	3250.0	5248.0
55789	269.0	1859.0
92714	2473.0	7874.0
7416	6824.0	8717.0
7419	6978.0	4380.0
7418	0.0	1.0
65110	4751.0	3013.0
7431	106505.0	92941.0
7430	29601.0	24750.0
7433	315.0	73.0
7432	28.0	6.0
7434	18.0	10.0
80726	4198.0	269.0
65117	7105.0	4199.0
80725	107.0	986.0
80724	2101.0	1819.0
80723	431.0	213.0
102723518	0.0	0.0
55791	1314.0	795.0
55790	19028.0	439.0
80728	1063.0	643.0
460	4.0	0.0
102723513	24.0	5.0
80727	2397.0	1908.0
462	7.0	5.0
55795	2536.0	2376.0
79740	6.0	2.0
463	4151.0	1761.0
55794	874.0	1307.0
55793	6452.0	1943.0
79742	954.0	508.0
102723510	45.0	6.0
79744	840.0	706.0
466	1895.0	1889.0
55799	478.0	88.0
467	31894.0	3261.0
55798	1335.0	1283.0
468	19167.0	20344.0
79746	2658.0	2038.0
80731	36.0	3.0
55796	1364.0	1905.0
79745	3620.0	8593.0
469	0.0	1.0
79748	0.0	0.0
79747	1.0	0.0
7425	34.0	10.0
7428	2150.0	1539.0
92703	2345.0	2206.0
7429	1.0	1.0
7442	8.0	0.0
7441	0.0	0.0
7444	873.0	609.0
7443	658.0	516.0
101927233	89.0	22.0
254251	705.0	553.0
471	2361.0	7606.0
472	3419.0	1385.0
473	13739.0	5467.0
103689844	0.0	0.0
474	0.0	0.0
103689843	1.0	0.0
475	4681.0	2339.0
103689846	0.0	0.0
476	131252.0	73331.0
103689845	0.0	0.0
477	131.0	66.0
478	12.0	6.0
479	6.0	3.0
100135756	0.0	0.0
7436	3693.0	1258.0
7439	125.0	85.0
7451	2.0	4.0
7450	5935.0	8890.0
7453	6714.0	8279.0
7455	20.0	0.0
100147744	0.0	0.0
7454	206.0	115.0
100422624	0.0	0.0
101927242	0.0	0.0
100147745	0.0	0.0
100422625	0.0	0.0
100147746	2.0	0.0
7456	1950.0	1099.0
100147747	0.0	0.0
100147749	0.0	0.0
101927249	1.0	0.0
254263	38.0	16.0
480	2.0	3.0
481	58248.0	33000.0
482	996.0	134.0
483	2869.0	3797.0
484	2.0	1.0
100133100	0.0	0.0
485	4.0	2.0
486	36.0	160.0
487	95.0	29.0
488	9972.0	8373.0
100133103	0.0	0.0
489	817.0	1096.0
7448	42.0	9.0
7447	76.0	4.0
7462	176.0	161.0
100147751	1.0	0.0
7461	483.0	501.0
100147752	6.0	0.0
7464	349.0	1474.0
100147754	0.0	0.0
7466	9397.0	3105.0
100147755	0.0	0.0
7465	5470.0	3000.0
100422635	13.0	0.0
100147756	0.0	0.0
7468	3389.0	2665.0
100147757	0.0	0.0
100422636	0.0	0.0
100147758	0.0	0.0
256892	0.0	0.0
101927258	9.0	3.0
100147759	0.0	0.0
490	2098.0	1185.0
491	3.0	6.0
492	0.0	0.0
493	4693.0	2540.0
495	112.0	1.0
254225	567.0	313.0
496	71.0	60.0
254228	126.0	60.0
498	30366.0	44684.0
7458	13494.0	13475.0
100147750	30.0	11.0
7473	234.0	976.0
100147762	0.0	0.0
7472	11.0	4.0
100422642	4.0	0.0
7475	4.0	2.0
134701	10.0	1.0
7474	1401.0	3505.0
100422644	0.0	0.0
7477	155.0	537.0
100147766	0.0	0.0
101927265	0.0	0.0
7476	0.0	13.0
100147767	0.0	0.0
7479	0.0	3.0
100147768	0.0	0.0
7478	1.0	3.0
100147769	0.0	0.0
254240	0.0	0.0
7471	1.0	1.0
100133121	0.0	0.0
100133122	0.0	0.0
100133123	0.0	0.0
7469	2970.0	2888.0
100147760	0.0	0.0
100147761	0.0	0.0
7484	4.0	7.0
7483	457.0	185.0
7486	750.0	387.0
7485	2780.0	2085.0
100422656	0.0	1.0
100422657	0.0	0.0
100422658	0.0	0.0
254295	4926.0	977.0
7480	28.0	3.0
100419004	0.0	0.0
7482	153.0	30.0
100419006	0.0	0.0
7481	257.0	17.0
100419005	1.0	0.0
100133139	1.0	5.0
100147770	0.0	0.0
100147771	0.0	0.0
7495	13.0	1.0
7494	0.0	0.0
100422666	6.0	8.0
7499	8.0	0.0
7498	13.0	7.0
7490	2.0	0.0
100420005	0.0	0.0
100420003	7.0	0.0
100422674	2.0	1.0
100419023	1.0	1.0
254272	0.0	0.0
100419029	0.0	0.0
101927215	97.0	24.0
101927217	81.0	50.0
100419028	5.0	11.0
101927219	0.0	0.0
55700	3629.0	7568.0
254268	8.0	2.0
55704	1229.0	301.0
55703	756.0	537.0
122706	2.0	0.0
55702	2259.0	1640.0
55701	6018.0	3651.0
55707	3125.0	4259.0
55706	990.0	1128.0
122704	3070.0	2830.0
55705	4717.0	3806.0
100420012	0.0	1.0
100422686	0.0	0.0
55709	638.0	550.0
101927221	836.0	467.0
101927220	0.0	0.0
100419031	13.0	5.0
101927222	3.0	0.0
101927224	0.0	0.0
100133161	29.0	7.0
100133162	0.0	0.0
100133163	1.0	0.0
100419038	0.0	1.0
100133168	0.0	0.0
55711	165.0	111.0
55715	1354.0	974.0
55714	2060.0	184.0
55713	1625.0	162.0
100420028	4.0	3.0
102723590	0.0	0.0
55719	2081.0	1450.0
55718	3262.0	2943.0
55717	4225.0	3589.0
55716	1659.0	1472.0
100420033	0.0	0.0
100420030	0.0	0.0
100419040	0.0	0.0
100419042	0.0	0.0
677798	0.0	0.0
158724	0.0	0.0
677799	5.0	5.0
100419041	0.0	0.0
120103	1167.0	556.0
65080	1525.0	1501.0
65082	1051.0	1192.0
100422690	2.0	0.0
100422691	5.0	21.0
122769	265.0	353.0
65084	1817.0	1030.0
65083	2254.0	2676.0
100420044	0.0	0.0
100420043	3.0	0.0
100419054	0.0	0.0
100420042	0.0	0.0
100419056	12.0	2.0
92691	289.0	135.0
100420049	1.0	0.0
65095	2577.0	2287.0
65094	1117.0	1108.0
100420047	0.0	0.0
100420046	0.0	0.0
100420055	0.0	0.0
132112	0.0	0.0
100419068	0.0	0.0
158747	2443.0	957.0
100420051	13.0	0.0
100419062	0.0	0.0
677778	49.0	7.0
677779	0.0	0.0
677776	3.0	1.0
677777	3.0	1.0
90060	1093.0	980.0
146760	87.0	279.0
100419069	0.0	0.0
146754	59.0	16.0
122742	0.0	0.0
122740	0.0	0.0
100419070	1.0	4.0
677784	0.0	0.0
677781	0.0	0.0
100420058	0.0	0.0
388605	5.0	20.0
122748	0.0	0.0
677780	0.0	0.0
100420063	0.0	6.0
100419075	11.0	2.0
100419074	8.0	1.0
90050	274.0	4.0
144110	584.0	607.0
146771	6.0	2.0
144100	1527.0	782.0
144106	15.0	18.0
677796	10.0	4.0
677797	2.0	1.0
144108	2541.0	1449.0
677794	1.0	0.0
677795	0.0	0.0
677792	0.0	0.0
677793	8.0	2.0
677790	1.0	0.0
100420075	0.0	0.0
100420072	0.0	0.0
100505483	343.0	108.0
120146	0.0	0.0
100505477	0.0	0.0
100419098	0.0	0.0
100505474	159.0	0.0
100505475	14.0	0.0
100419095	0.0	0.0
100420080	0.0	0.0
90070	0.0	0.0
90075	313.0	220.0
134728	813.0	480.0
388610	412.0	316.0
388611	22.0	229.0
146705	721.0	489.0
388650	767.0	237.0
122786	788.0	354.0
120126	0.0	0.0
388646	12.0	0.0
146713	7.0	3.0
146712	390.0	398.0
388649	16.0	3.0
349075	234.0	105.0
100505494	394.0	50.0
100505495	325.0	99.0
120114	1.0	1.0
388633	2.0	2.0
146723	0.0	0.0
388630	64.0	126.0
146722	30.0	93.0
122773	991.0	293.0
219902	849.0	948.0
65244	1464.0	1480.0
100505683	131.0	19.0
65243	53.0	36.0
90204	1013.0	611.0
100505687	548.0	265.0
90203	1072.0	1099.0
65249	870.0	790.0
102723626	1.0	1.0
79890	369.0	728.0
100505681	179.0	151.0
79892	3301.0	3593.0
79891	1046.0	772.0
120071	2132.0	2348.0
79894	2504.0	3299.0
79893	4343.0	4955.0
79896	1757.0	783.0
79895	205.0	29.0
388789	2389.0	2181.0
79898	518.0	372.0
120065	0.0	0.0
120066	0.0	0.0
79897	641.0	527.0
28299	788.0	62.0
79899	327.0	54.0
92856	3197.0	3783.0
219931	727.0	533.0
100505678	89.0	13.0
100505679	1.0	0.0
100505676	17.0	0.0
220906	2866.0	1726.0
65258	2145.0	1803.0
80868	16.0	19.0
168002	39.0	3.0
653737	86.0	56.0
79883	37.0	75.0
79882	3988.0	3245.0
79885	3564.0	2876.0
79884	2045.0	779.0
79887	664.0	1145.0
79886	3457.0	2065.0
79888	1405.0	2257.0
219927	2912.0	2335.0
65251	928.0	964.0
65250	1959.0	2561.0
65264	7886.0	9121.0
65263	1400.0	999.0
65266	14.0	8.0
65265	3630.0	3393.0
65268	350.0	312.0
65267	462.0	105.0
90226	0.0	2.0
102723605	0.0	0.0
220930	669.0	228.0
641776	0.0	0.0
219938	7.0	0.0
65260	1259.0	1344.0
100505696	1503.0	224.0
219954	0.0	0.0
349158	0.0	0.0
219952	0.0	0.0
349152	399.0	69.0
653753	0.0	0.0
100505692	20.0	20.0
653758	38.0	28.0
388799	6.0	2.0
80896	297.0	383.0
388795	10.0	1.0
80895	2477.0	4155.0
388796	882.0	1110.0
220929	1733.0	920.0
132014	836.0	842.0
349149	5.0	3.0
100505641	11063.0	9192.0
219965	0.0	0.0
219960	0.0	0.0
653789	11.0	5.0
653794	20.0	9.0
677763	5.0	2.0
100505648	991.0	275.0
219958	0.0	0.0
219957	0.0	0.0
219956	0.0	0.0
90231	5254.0	7253.0
349136	2711.0	4335.0
90233	774.0	350.0
677769	0.0	0.0
677767	5.0	4.0
219972	499.0	253.0
677768	17.0	26.0
677765	0.0	0.0
219970	5.0	0.0
100505633	3.0	45.0
677766	0.0	0.0
205327	1057.0	740.0
146664	33.0	0.0
653781	1.0	3.0
653784	2498.0	2179.0
677774	1.0	0.0
677775	5.0	2.0
100505636	312.0	97.0
677772	2.0	0.0
677773	0.0	0.0
677770	1.0	0.0
677771	0.0	0.0
219968	0.0	0.0
219988	2661.0	2151.0
100505663	0.0	0.0
408029	0.0	1.0
220979	191.0	113.0
219986	0.0	0.0
90268	911.0	759.0
219983	0.0	0.0
219982	0.0	0.0
219981	0.0	0.0
220972	2803.0	2009.0
220974	0.0	0.0
28231	71.0	1812.0
28232	2878.0	2185.0
28234	0.0	1.0
158674	1.0	17.0
340784	0.0	0.0
220965	323.0	16.0
349114	233.0	120.0
219995	0.0	3.0
146691	12512.0	5216.0
219990	0.0	0.0
339799	425.0	665.0
220963	2708.0	1697.0
501	7458.0	4795.0
651144	0.0	0.0
90249	178.0	7.0
504	2.0	4.0
506	28544.0	47262.0
100505659	0.0	0.0
507	0.0	0.0
509	11771.0	10453.0
101927195	0.0	0.0
168090	35.0	5.0
100505601	22.0	10.0
101978785	60.0	0.0
339781	3.0	3.0
594840	0.0	0.0
594842	14.0	9.0
220992	157.0	111.0
339788	0.0	1.0
339789	0.0	0.0
339779	0.0	0.0
79810	1287.0	600.0
55843	258.0	84.0
55841	3456.0	3191.0
79812	1367.0	1437.0
513	4949.0	5107.0
79811	7719.0	3932.0
55840	145.0	79.0
79814	119.0	41.0
55847	1348.0	1556.0
514	13793.0	13266.0
55846	3641.0	2767.0
515	8793.0	8751.0
79813	3767.0	3252.0
79816	784.0	505.0
516	6861.0	5460.0
55845	11105.0	11726.0
79815	815.0	1301.0
517	15482.0	18168.0
55844	2592.0	2210.0
518	10897.0	13229.0
79818	269.0	216.0
79817	1584.0	530.0
256949	569.0	486.0
55848	1346.0	2944.0
79819	1090.0	497.0
220988	18856.0	13541.0
594837	1.0	4.0
594838	13.0	10.0
594839	49.0	40.0
220980	29.0	4.0
339778	123.0	22.0
55850	1760.0	1371.0
339768	106.0	2.0
520	2.0	3.0
55854	4386.0	3685.0
521	6654.0	5923.0
522	6819.0	4290.0
55853	3.0	0.0
523	7379.0	6985.0
55852	6695.0	3097.0
79801	26.0	101.0
79800	1366.0	767.0
55851	4361.0	2832.0
525	2.0	9.0
55858	4819.0	3159.0
79803	1258.0	1439.0
55857	2783.0	1626.0
79802	862.0	0.0
526	5374.0	8168.0
55856	1937.0	1772.0
79805	47.0	54.0
527	2571.0	2778.0
528	5334.0	5202.0
55855	9.0	8.0
79804	70.0	0.0
529	7253.0	14952.0
79807	619.0	463.0
79809	1103.0	738.0
256957	3.0	0.0
55859	5529.0	60.0
100505624	7.0	11.0
100505621	9.0	4.0
7500	0.0	0.0
339761	14.0	1.0
80818	1771.0	1020.0
80817	1309.0	699.0
80816	625.0	0.0
339766	848.0	0.0
55861	85.0	111.0
55860	4376.0	4781.0
79830	774.0	326.0
105377240	0.0	0.0
340745	3.0	0.0
79832	2343.0	1745.0
80821	1122.0	812.0
533	7973.0	8294.0
80820	173.0	83.0
79831	518.0	246.0
102723680	0.0	0.0
55863	2257.0	1647.0
79834	1145.0	1014.0
534	588.0	68.0
535	5909.0	6960.0
55862	3536.0	4882.0
79833	1004.0	621.0
340749	2.0	6.0
105377243	0.0	0.0
55869	1394.0	1152.0
79836	795.0	122.0
537	13051.0	24010.0
79838	220.0	37.0
538	1058.0	743.0
55867	5.0	0.0
79837	2573.0	3686.0
539	5813.0	6588.0
79839	339.0	216.0
594855	0.0	0.0
7512	29.0	0.0
594857	0.0	0.0
7511	2874.0	3075.0
339751	7.0	7.0
55872	24.0	151.0
256933	1.0	0.0
540	287.0	70.0
55871	1284.0	1082.0
55870	5366.0	3114.0
541	6.0	10.0
542	0.0	0.0
55876	701.0	342.0
543	0.0	0.0
79820	60.0	17.0
544	0.0	0.0
79823	646.0	546.0
545	1764.0	1305.0
546	4309.0	3083.0
79822	1110.0	25.0
79825	352.0	63.0
547	139.0	170.0
7503	7.0	15.0
100505616	200.0	100.0
55879	9.0	4.0
549	1856.0	1439.0
79827	190.0	27.0
7504	275.0	100.0
79829	2526.0	899.0
7507	2522.0	981.0
79828	630.0	362.0
641700	344.0	158.0
7508	3575.0	6037.0
100505619	0.0	0.0
101927150	5.0	3.0
653707	0.0	0.0
101927152	0.0	0.0
101927155	500.0	334.0
7520	16892.0	23296.0
92822	1095.0	1067.0
80835	6.0	4.0
101927158	31.0	13.0
80834	0.0	0.0
80833	1418.0	437.0
339742	3.0	0.0
653702	843.0	685.0
339745	1564.0	1209.0
550	8051.0	6446.0
79850	708.0	1101.0
551	0.0	5.0
339736	2.0	1.0
79852	21.0	49.0
552	3252.0	27.0
256987	1696.0	2975.0
553	8.0	1.0
554	73.0	25.0
79854	33.0	31.0
79853	0.0	0.0
55885	10004.0	32941.0
79856	3669.0	7154.0
55884	4379.0	5094.0
100652885	0.0	1.0
7514	9188.0	6864.0
79858	1687.0	593.0
558	1619.0	1114.0
92815	42.0	976.0
7516	33.0	51.0
55889	2.0	0.0
7515	3502.0	4300.0
55888	538.0	117.0
7518	318.0	342.0
7517	519.0	531.0
7532	4649.0	4818.0
100422821	0.0	0.0
7531	37405.0	36820.0
7534	33150.0	35572.0
100422823	0.0	0.0
7533	3768.0	4324.0
101927167	25.0	11.0
100422824	0.0	0.0
65217	4.0	1.0
80824	2170.0	2586.0
100422826	0.0	0.0
340719	818.0	319.0
80823	834.0	348.0
100422827	0.0	0.0
100422828	0.0	0.0
55890	12405.0	23782.0
80829	3529.0	4281.0
100422829	0.0	0.0
144097	990.0	805.0
55894	0.0	0.0
55893	4261.0	2650.0
55892	1694.0	788.0
563	3.0	1.0
79841	195.0	30.0
55891	2.0	0.0
79840	19.0	14.0
80832	166.0	80.0
79843	58.0	26.0
55898	5193.0	7088.0
80831	12.0	0.0
55897	132.0	304.0
566	3.0	10.0
79842	449.0	224.0
79845	360.0	73.0
567	149560.0	225658.0
80830	2872.0	2250.0
79844	164.0	23.0
79847	1113.0	633.0
7525	3094.0	2113.0
79846	1009.0	182.0
79849	8.0	2.0
79848	1047.0	441.0
7526	5.0	1.0
7529	17681.0	17837.0
7528	10448.0	8472.0
101927171	4.0	0.0
92806	331.0	322.0
65220	2239.0	3022.0
92840	1152.0	366.0
7541	1721.0	867.0
100422830	0.0	0.0
100422831	0.0	0.0
7543	1929.0	906.0
7542	714.0	589.0
101927176	0.0	1.0
100422833	1.0	0.0
7545	0.0	0.0
100422834	0.0	0.0
7544	1595.0	520.0
100422835	0.0	0.0
102723647	13.0	16.0
653720	304.0	15.0
100422837	0.0	0.0
80856	1625.0	1675.0
100422838	0.0	0.0
100422839	0.0	0.0
102723644	0.0	0.0
570	2.0	2.0
79870	279.0	14.0
571	1575.0	1666.0
572	3665.0	3251.0
79872	1776.0	1252.0
573	5579.0	14562.0
79871	1606.0	994.0
79874	1704.0	2280.0
102723641	32.0	2.0
575	51.0	1.0
79873	656.0	757.0
79876	2900.0	1988.0
576	823.0	1026.0
340706	174.0	73.0
577	58.0	63.0
79875	2294.0	2433.0
80864	135.0	24.0
578	635.0	736.0
80863	332.0	92.0
579	2.0	7.0
79877	5335.0	3917.0
80862	632.0	152.0
7536	15994.0	11316.0
79879	138.0	182.0
7535	227.0	41.0
7538	29435.0	11320.0
7539	466.0	207.0
7552	1085.0	147.0
101927186	0.0	0.0
100422841	1.0	1.0
7551	2696.0	1823.0
100422842	0.0	0.0
100422843	0.0	0.0
7554	489.0	350.0
7553	1257.0	1221.0
100422844	0.0	0.0
100422845	0.0	0.0
7556	2668.0	946.0
7555	24167.0	27327.0
100422846	0.0	0.0
100422847	0.0	0.0
100422848	0.0	0.0
100422849	0.0	0.0
580	367.0	383.0
581	1945.0	4819.0
582	253.0	99.0
583	3995.0	4538.0
79861	3.0	0.0
