id	6546c35d-64c9-43bb-b68d-9258161c3b1f	35ab4cea-1680-483e-90fb-94c129a2c7a5
340719	887.0	998.0
80823	1071.0	435.0
100422827	0.0	0.0
100422828	0.0	0.0
55890	13772.0	7424.0
80829	5059.0	3453.0
100422829	1.0	0.0
144097	1467.0	1391.0
55894	0.0	0.0
55893	5723.0	3579.0
55892	1501.0	1050.0
563	19.0	1.0
79841	188.0	121.0
55891	9.0	3.0
79840	25.0	29.0
80832	246.0	505.0
79843	16.0	125.0
55898	7323.0	6226.0
80831	8.0	19.0
55897	108.0	121.0
566	6.0	5.0
79842	502.0	423.0
79845	674.0	571.0
567	107358.0	135625.0
80830	3799.0	3758.0
79844	140.0	85.0
79847	1302.0	931.0
7525	3780.0	2072.0
79846	1138.0	576.0
79849	23.0	1.0
79848	1558.0	700.0
7526	6.0	12.0
7529	24667.0	24034.0
7528	10927.0	8259.0
101927171	1.0	1.0
92806	487.0	317.0
65220	4069.0	3142.0
92840	942.0	1508.0
7541	1653.0	1413.0
100422830	0.0	0.0
100422831	0.0	0.0
7543	2257.0	1273.0
7542	813.0	569.0
101927176	1.0	1.0
100422833	3.0	0.0
7545	0.0	0.0
100422834	0.0	0.0
7544	1493.0	783.0
100422835	0.0	0.0
102723647	28.0	20.0
653720	359.0	58.0
100422837	0.0	0.0
80856	2113.0	1210.0
100422838	0.0	0.0
100422839	0.0	0.0
102723644	0.0	1.0
570	2.0	5.0
79870	172.0	123.0
571	2617.0	1771.0
572	3796.0	3956.0
79872	1997.0	1402.0
573	7194.0	7048.0
79871	2350.0	1189.0
79874	2229.0	2745.0
102723641	22.0	44.0
575	63.0	97.0
79873	771.0	790.0
79876	3219.0	2204.0
576	1986.0	1172.0
340706	148.0	106.0
577	93.0	68.0
79875	5524.0	2316.0
80864	114.0	143.0
578	801.0	676.0
80863	310.0	391.0
579	2.0	7.0
79877	5247.0	5412.0
80862	744.0	467.0
7536	25605.0	14109.0
79879	288.0	171.0
7535	169.0	443.0
7538	92570.0	24826.0
7539	395.0	350.0
7552	1071.0	516.0
101927186	0.0	0.0
100422841	1.0	0.0
7551	2986.0	2368.0
100422842	0.0	0.0
100422843	0.0	0.0
7554	494.0	489.0
7553	1483.0	1224.0
100422844	0.0	0.0
100422845	0.0	0.0
7556	2723.0	1783.0
7555	28345.0	22036.0
100422846	0.0	0.0
100422847	0.0	0.0
100422848	0.0	0.0
100422849	0.0	1.0
580	304.0	275.0
581	2420.0	4217.0
582	365.0	181.0
583	4637.0	3584.0
79861	1.0	12.0
79863	1117.0	914.0
585	2556.0	1307.0
100652899	2.0	0.0
586	308.0	961.0
79862	360.0	134.0
102723631	0.0	0.0
587	2741.0	1956.0
79865	6.0	14.0
80854	2282.0	1799.0
80853	1034.0	1039.0
79864	905.0	415.0
80852	71.0	205.0
79867	2804.0	1415.0
254312	0.0	2.0
79866	202.0	132.0
80851	3056.0	2684.0
79869	10428.0	6267.0
7547	0.0	0.0
7546	0.0	3.0
79868	2381.0	1608.0
7549	565.0	430.0
256979	3.0	5.0
101927193	0.0	0.0
7561	1268.0	912.0
7562	896.0	513.0
7565	730.0	373.0
101927111	184.0	42.0
7564	975.0	1076.0
7567	572.0	576.0
7566	773.0	628.0
101927112	0.0	0.0
101927117	43.0	34.0
590	56.0	17.0
339822	6.0	6.0
593	579.0	263.0
594	1879.0	1003.0
595	10922.0	17093.0
596	14369.0	3207.0
597	192.0	526.0
598	5012.0	7549.0
599	6938.0	3241.0
7559	2127.0	1727.0
7572	9000.0	5132.0
7571	147.0	135.0
7574	1022.0	692.0
101929780	88.0	73.0
7576	1423.0	820.0
7577	0.0	1.0
101927126	58.0	12.0
101927125	0.0	3.0
101927129	0.0	0.0
7570	2408.0	1679.0
339804	490.0	477.0
7569	1143.0	913.0
7568	82.0	55.0
101978719	2.0	2.0
7582	4379.0	2248.0
7584	323.0	270.0
7587	3279.0	1657.0
7586	5139.0	3663.0
7589	528.0	368.0
101927134	5.0	0.0
7581	4034.0	2759.0
7580	3589.0	3249.0
100652988	37.0	56.0
7579	241.0	123.0
7594	1423.0	1486.0
7593	3812.0	2787.0
7596	1700.0	777.0
7597	1284.0	744.0
101927149	0.0	0.0
7592	1102.0	434.0
100652974	0.0	0.0
254359	2248.0	2345.0
100133005	22.0	40.0
101929730	3.0	3.0
101929736	33.0	25.0
55803	290.0	670.0
55802	3679.0	1343.0
55801	0.0	2.0
55800	495.0	205.0
55806	506.0	528.0
100420113	0.0	0.0
55805	695.0	415.0
55809	460.0	355.0
55808	10.0	85.0
100652909	0.0	0.0
101929746	8.0	10.0
101929743	301.0	70.0
100133024	2.0	0.0
55810	2907.0	2093.0
55814	4705.0	1826.0
55813	3359.0	2358.0
55812	1580.0	966.0
100652918	0.0	0.0
55811	12.0	13.0
55818	6272.0	3703.0
55816	564.0	191.0
55815	220.0	109.0
55819	4909.0	5689.0
254394	1534.0	850.0
100419149	0.0	0.0
100133036	10.0	2.0
55821	1.0	1.0
101930749	0.0	0.0
100133037	3.0	1.0
100133038	13.0	4.0
55825	1952.0	1646.0
101930745	0.0	0.0
55824	926.0	990.0
101930746	0.0	0.0
55823	5508.0	4584.0
101930747	0.0	0.0
55829	4571.0	3751.0
55827	4355.0	3266.0
101930744	0.0	0.0
100420143	1.0	1.0
101929760	29.0	21.0
101927102	4.0	3.0
101927101	10.0	0.0
101929768	20.0	9.0
101929765	11.0	6.0
100133040	0.0	0.0
100419158	9.0	2.0
101929769	8.0	29.0
100133044	0.0	0.0
55832	8611.0	6029.0
254398	0.0	0.0
55831	6089.0	5542.0
55830	7063.0	4931.0
55835	1309.0	413.0
100652939	36349.0	39227.0
100420149	0.0	0.0
55833	3313.0	1997.0
55839	311.0	137.0
55837	3870.0	3448.0
90167	0.0	0.0
677679	2.0	0.0
90161	114.0	298.0
134637	530.0	315.0
388701	7.0	2.0
100420159	55.0	9.0
100420158	0.0	1.0
388707	32.0	28.0
100420155	0.0	0.0
677681	0.0	0.0
100419178	0.0	1.0
43847	8.0	11.0
101929701	0.0	0.0
43849	60.0	216.0
28227	1130.0	1165.0
122631	0.0	0.0
90187	63.0	118.0
100419187	1.0	1.0
100419185	11.0	11.0
101929716	1.0	0.0
122622	960.0	815.0
388722	117.0	97.0
100420178	0.0	0.0
132001	778.0	661.0
388714	0.0	0.0
122618	163.0	435.0
388719	3.0	0.0
122616	2865.0	2060.0
100420190	0.0	0.0
100037280	22.0	3.0
388743	35.0	35.0
768097	4.0	8.0
768096	15.0	30.0
90199	12.0	5.0
90193	18.0	31.0
90196	5804.0	3844.0
100505591	2.0	1.0
100505592	13.0	45.0
388730	126.0	178.0
768086	18.0	6.0
119032	6833.0	3203.0
122665	0.0	0.0
388762	1.0	0.0
122664	7.0	1.0
388761	0.0	0.0
104413892	6.0	1.0
104413890	1.0	0.0
104413891	16.0	13.0
388753	846.0	948.0
122651	0.0	0.0
119016	193.0	129.0
388759	78.0	46.0
90321	1685.0	1265.0
90324	4180.0	3081.0
100270916	0.0	0.0
100270917	0.0	0.0
100270918	6.0	1.0
100270919	0.0	0.0
100270912	0.0	1.0
124790	407.0	455.0
100270913	0.0	0.0
100270914	0.0	1.0
100270915	0.0	0.0
388428	4.0	0.0
100270920	4.0	2.0
641638	2581.0	3876.0
401967	1.0	0.0
100270921	2.0	5.0
100270922	0.0	0.0
148753	228.0	54.0
148756	1.0	3.0
92979	2796.0	2195.0
90316	0.0	0.0
340485	124.0	59.0
134121	416.0	248.0
90317	857.0	570.0
653619	0.0	0.0
161725	352.0	198.0
340481	2430.0	1390.0
100270909	0.0	0.0
92973	233.0	106.0
90313	2739.0	3803.0
100270905	5.0	1.0
124783	21.0	11.0
100270906	0.0	0.0
401960	2.0	1.0
100270907	1.0	1.0
100270908	0.0	0.0
146110	6.0	11.0
100270903	0.0	0.0
641649	414.0	648.0
124773	4.0	1.0
641648	0.0	0.0
388419	46.0	2.0
401959	3.0	1.0
158104	8.0	8.0
90342	108.0	22.0
161753	797.0	236.0
339483	941.0	1322.0
653643	0.0	0.0
339487	1245.0	1284.0
339488	33.0	56.0
653645	0.0	0.0
28396	2.0	124.0
28394	130.0	590.0
401944	112.0	188.0
28395	54.0	238.0
653650	38.0	7.0
90338	3273.0	2113.0
92999	4248.0	1894.0
641654	0.0	0.0
28392	42.0	311.0
28393	4.0	28.0
28391	11.0	186.0
653639	6.0	1.0
90332	948.0	3439.0
134145	1139.0	669.0
161742	6225.0	5143.0
90333	1644.0	1016.0
340460	2.0	0.0
134147	2451.0	1079.0
339476	0.0	0.0
653635	105.0	138.0
339479	66.0	19.0
401934	4.0	13.0
124751	97.0	20.0
148789	864.0	143.0
653641	0.0	0.0
90326	1061.0	1281.0
90362	1386.0	2342.0
100505761	2615.0	3066.0
100505767	22.0	22.0
388474	25.0	31.0
148713	49.0	26.0
28374	0.0	0.0
28373	0.0	0.0
28378	1.0	6.0
388468	0.0	0.0
28376	0.0	0.0
28377	0.0	0.0
102216268	9.0	3.0
340441	0.0	0.0
100505768	0.0	0.0
28370	0.0	0.0
28371	0.0	0.0
90352	1.0	1.0
90353	219.0	272.0
100505755	6.0	1.0
90355	842.0	508.0
100505753	2.0	0.0
339451	237.0	470.0
339453	87.0	95.0
653656	0.0	0.0
339456	65.0	36.0
653657	0.0	0.0
653658	88.0	91.0
28385	0.0	29.0
28383	0.0	1.0
600	18.0	14.0
28387	0.0	6.0
28388	39.0	568.0
601	5.0	1.0
602	3114.0	4344.0
604	4616.0	3605.0
605	4023.0	2689.0
100505758	32.0	29.0
28381	1.0	0.0
606	49.0	20.0
607	4306.0	3796.0
28382	1.0	3.0
608	7.0	39.0
28380	0.0	5.0
100505785	3.0	1.0
219623	72.0	111.0
100505783	1043.0	1140.0
219621	50.0	21.0
401994	0.0	0.0
401993	0.0	0.0
339442	0.0	1.0
401992	0.0	0.0
28358	0.0	0.0
653689	95.0	87.0
148741	58.0	103.0
28359	0.0	0.0
90381	87.0	59.0
339448	1892.0	1402.0
28352	0.0	0.0
28353	0.0	0.0
653691	0.0	0.0
148738	1.0	2.0
28351	0.0	0.0
122145	0.0	0.0
28356	0.0	0.0
610	6.0	14.0
28357	0.0	0.0
611	125.0	76.0
28354	0.0	0.0
28355	0.0	0.0
613	8602.0	7224.0
616	22.0	2.0
617	1676.0	1375.0
618	41.0	35.0
90378	1617.0	2961.0
376497	3852.0	3709.0
90379	1320.0	2175.0
100505776	0.0	0.0
401983	2.0	2.0
401982	1.0	0.0
401981	0.0	0.0
653677	57.0	27.0
28369	0.0	0.0
28363	0.0	0.0
28364	0.0	0.0
28361	0.0	1.0
28362	0.0	0.0
388478	0.0	0.0
28368	0.0	0.0
622	2474.0	1804.0
28365	0.0	0.0
623	17.0	34.0
340419	0.0	0.0
401973	0.0	0.0
28366	0.0	0.0
624	896.0	1764.0
627	550.0	584.0
134111	284.0	1197.0
629	158.0	546.0
28360	1.0	0.0
101927074	1.0	0.0
101927075	5.0	0.0
146183	11.0	67.0
339416	40.0	32.0
79931	10.0	13.0
55964	108.0	172.0
631	356.0	193.0
79930	188.0	541.0
632	65.0	97.0
79933	6.0	8.0
633	10018.0	33136.0
634	213.0	125.0
79932	11323.0	7429.0
55968	6751.0	6026.0
79935	198.0	340.0
635	20.0	40.0
79934	2833.0	2928.0
636	1843.0	1482.0
55967	3169.0	2953.0
637	567.0	2867.0
79937	157.0	29.0
100505724	0.0	0.0
55966	56.0	348.0
158172	0.0	1.0
638	143.0	89.0
639	1026.0	4507.0
79939	5031.0	3117.0
101927081	0.0	0.0
55969	751.0	836.0
101927084	107.0	61.0
158158	6556.0	2373.0
219654	2624.0	2389.0
100422900	1.0	0.0
100422901	0.0	0.0
100422902	0.0	0.0
100422903	1.0	0.0
100422904	2.0	1.0
100422905	0.0	0.0
100422907	0.0	0.0
146198	2328.0	1633.0
100422908	0.0	0.0
100422909	0.0	0.0
55971	3224.0	1694.0
55970	9713.0	5342.0
640	27.0	48.0
100270998	3.0	2.0
641	99.0	150.0
642	1958.0	1985.0
55975	1753.0	1202.0
100270992	1.0	0.0
158160	250.0	173.0
643	3.0	2.0
55974	2908.0	3486.0
122199	27.0	13.0
55973	9974.0	5233.0
644	2113.0	2332.0
100270994	0.0	0.0
79922	601.0	625.0
55972	1146.0	649.0
645	3902.0	3242.0
79921	11681.0	10406.0
388499	1.0	1.0
79924	3003.0	788.0
646	9.0	126.0
79923	4.0	0.0
648	2257.0	2295.0
79925	2234.0	917.0
649	3066.0	6178.0
79927	217.0	536.0
79929	91.0	101.0
100505718	0.0	0.0
100505741	36.0	41.0
7620	270.0	341.0
100422911	0.0	0.0
7621	851.0	448.0
100422913	2.0	3.0
100422914	0.0	0.0
102725509	67.0	48.0
339400	438.0	365.0
100422916	0.0	0.0
100270978	0.0	0.0
100422917	0.0	0.0
100270979	1.0	2.0
100422918	0.0	0.0
339403	7.0	5.0
100422919	0.0	0.0
650	14959.0	3401.0
100270986	1.0	0.0
651	8.0	5.0
652	1773.0	1223.0
79953	969.0	322.0
653	78.0	65.0
100270981	0.0	0.0
654	52.0	147.0
100270982	0.0	0.0
655	19457.0	8105.0
79955	42.0	78.0
100270983	0.0	0.0
79954	2346.0	1864.0
656	1028.0	388.0
100270984	0.0	0.0
657	7359.0	2907.0
79957	167.0	316.0
79956	8541.0	3793.0
658	63.0	16.0
79959	441.0	300.0
659	6191.0	4824.0
100505746	56.0	242.0
92912	3640.0	2267.0
79958	2032.0	1345.0
100270980	1.0	0.0
7617	91.0	44.0
100422920	0.0	0.0
7633	479.0	347.0
100422922	0.0	0.0
100422923	0.0	0.0
100422924	0.0	0.0
100422925	0.0	0.0
219670	139.0	48.0
100422926	0.0	0.0
100422927	0.0	0.0
100422929	0.0	0.0
122183	0.0	0.0
660	45.0	160.0
100270974	6.0	3.0
661	2189.0	1337.0
100270975	0.0	0.0
662	886.0	678.0
79940	455.0	156.0
100270976	3.0	0.0
663	2612.0	2865.0
100270977	1.0	0.0
55997	0.0	0.0
664	2957.0	1763.0
665	6294.0	4354.0
53335	564.0	385.0
79944	1173.0	411.0
666	2286.0	1975.0
100270972	1.0	2.0
667	6856.0	3807.0
79943	562.0	510.0
79946	137.0	240.0
668	1.0	5.0
53339	5346.0	3719.0
669	1190.0	1209.0
100505738	1015.0	971.0
79948	4.0	4.0
53336	0.0	0.0
7626	2222.0	1858.0
55999	0.0	0.0
79947	3008.0	2127.0
55998	0.0	0.0
7625	1259.0	751.0
92906	4077.0	2457.0
7628	0.0	0.0
79949	14.0	15.0
7627	2236.0	1403.0
100505739	2.0	0.0
7629	6553.0	3910.0
161779	349.0	134.0
101929693	214.0	487.0
104533120	4.0	5.0
100422930	0.0	0.0
101927034	1.0	9.0
100422931	0.0	0.0
7644	3095.0	1354.0
106903081	119.0	49.0
7643	583.0	1305.0
100422934	0.0	0.0
100422935	0.0	0.0
100422936	2.0	1.0
219681	167.0	47.0
100422938	0.0	0.0
100422939	0.0	0.0
670	808.0	442.0
671	13.0	15.0
79971	3534.0	2502.0
100270963	0.0	0.0
672	924.0	351.0
79970	1446.0	1124.0
53342	219.0	148.0
100270964	31.0	43.0
673	3805.0	2423.0
79973	227.0	185.0
53340	1454.0	1206.0
675	70.0	96.0
53345	5.0	6.0
79974	304.0	214.0
53346	766.0	342.0
676	9.0	3.0
79977	4305.0	2100.0
53343	4360.0	2718.0
677	50558.0	36013.0
100270961	0.0	0.0
678	38398.0	18301.0
53344	1708.0	1124.0
100270962	0.0	0.0
53349	3663.0	2282.0
79979	1894.0	1054.0
92935	386.0	242.0
158131	0.0	0.0
7634	5.0	16.0
53347	51.0	120.0
7637	3380.0	2342.0
7639	772.0	443.0
7638	108.0	25.0
158135	252.0	172.0
100422940	0.0	0.0
219699	672.0	2854.0
100422942	0.0	0.0
7652	19.0	23.0
100422943	0.0	6.0
100422944	4.0	6.0
100422945	0.0	3.0
101927049	3.0	0.0
100422947	0.0	0.0
100422948	0.0	0.0
100422949	0.0	0.0
105375192	0.0	0.0
680	5.0	1.0
79960	11515.0	8789.0
682	44824.0	45505.0
401914	4.0	4.0
683	138.0	174.0
53353	3091.0	348.0
100270953	1.0	1.0
684	1437.0	3376.0
79962	2676.0	1412.0
79961	2101.0	2296.0
685	956.0	831.0
401911	3.0	2.0
686	2954.0	1753.0
687	11893.0	4767.0
79963	159.0	138.0
688	7211.0	5779.0
79966	12336.0	13941.0
53354	1321.0	518.0
100270950	0.0	1.0
689	25025.0	20815.0
100270951	0.0	1.0
79968	242.0	182.0
92922	949.0	1182.0
53358	181.0	301.0
79969	1092.0	976.0
92960	506.0	522.0
100422950	0.0	0.0
100422951	0.0	0.0
5000	2924.0	1839.0
7661	0.0	0.0
100422952	0.0	0.0
5001	912.0	768.0
100422953	0.0	0.0
5002	1263.0	2136.0
100422954	0.0	0.0
5003	40.0	63.0
100422955	0.0	0.0
5004	10.0	19.0
100270938	0.0	0.0
100422957	0.0	1.0
100422959	0.0	0.0
146167	1.0	0.0
690	0.0	0.0
79991	1473.0	1614.0
653604	6.0	4.0
79990	2030.0	2984.0
100270937	0.0	0.0
79993	2269.0	1237.0
401903	0.0	0.0
694	10018.0	7399.0
641616	7.0	4.0
79992	18.0	9.0
695	160.0	478.0
100270943	2.0	0.0
696	12.0	3.0
699	28.0	91.0
79998	451.0	185.0
100505704	0.0	0.0
134187	4.0	2.0
100505702	58.0	142.0
641613	2.0	3.0
401904	25.0	23.0
641614	2.0	1.0
100422960	0.0	0.0
5010	64.0	231.0
7673	296.0	228.0
100422962	0.0	0.0
100422963	0.0	0.0
7675	1170.0	1452.0
101927067	63.0	33.0
100422964	0.0	0.0
5013	1.0	2.0
100422965	7.0	3.0
100422966	0.0	0.0
5015	0.0	0.0
100422967	0.0	0.0
100422969	0.0	0.0
100270923	2.0	0.0
53371	2792.0	1709.0
146177	46.0	25.0
100270924	1.0	0.0
79980	944.0	732.0
100270925	0.0	0.0
100270926	13.0	8.0
79982	3482.0	2230.0
79981	3.0	0.0
79983	44.0	78.0
53373	14678.0	7271.0
80975	25.0	48.0
79986	558.0	305.0
100420308	3.0	2.0
100420307	24.0	14.0
79987	853.0	749.0
5005	4.0	3.0
79989	1153.0	548.0
5007	7927.0	4252.0
100420303	1.0	1.0
5008	107.0	188.0
5009	4.0	1.0
100420300	32.0	37.0
92949	195.0	314.0
7682	3.0	7.0
100422850	0.0	0.0
5020	7.0	13.0
7681	18.0	4.0
100422851	0.0	0.0
5021	36.0	61.0
100422852	0.0	1.0
7683	4.0	4.0
100422853	0.0	0.0
5023	18.0	80.0
100422854	0.0	0.0
5024	6.0	4.0
100422855	0.0	0.0
5025	1709.0	1594.0
101929651	7.0	2.0
100422856	0.0	0.0
5026	7.0	43.0
100422857	0.0	0.0
100422858	1.0	0.0
100422859	1.0	0.0
101929655	36.0	23.0
5016	73.0	152.0
5017	1233.0	321.0
7678	360.0	156.0
5018	8185.0	6955.0
5019	3982.0	1423.0
5030	10.0	17.0
7693	1827.0	1630.0
100422861	0.0	1.0
7692	1592.0	1285.0
5031	148.0	346.0
100422862	0.0	0.0
7695	1242.0	1020.0
5032	419.0	555.0
100422863	0.0	0.0
5033	2787.0	1707.0
7694	1177.0	764.0
100422864	0.0	0.0
5034	38816.0	37797.0
7697	766.0	357.0
101929664	3.0	1.0
7696	379.0	120.0
101929665	8.0	4.0
100422866	0.0	0.0
5036	8735.0	7874.0
7699	1724.0	1229.0
101927003	23.0	8.0
100422867	0.0	0.0
5037	108660.0	79896.0
101929663	0.0	0.0
100422868	0.0	0.0
100422869	0.0	0.0
101929669	0.0	0.0
101927007	0.0	0.0
101927006	2.0	3.0
7691	989.0	555.0
7690	2047.0	1343.0
254013	679.0	359.0
100420207	1.0	2.0
5027	170.0	344.0
100420206	0.0	0.0
5028	160.0	195.0
5029	1499.0	754.0
100420203	19.0	8.0
100420200	0.0	0.0
100422860	16.0	8.0
5042	22.0	15.0
100422873	2.0	0.0
100422874	0.0	0.0
5045	17285.0	13980.0
100422876	0.0	0.0
5046	116.0	84.0
5047	0.0	2.0
100292290	0.0	1.0
100422878	0.0	0.0
5048	13121.0	7769.0
100422879	0.0	0.0
101927015	1.0	7.0
101927017	0.0	0.0
105377880	0.0	0.0
256646	0.0	4.0
256643	1043.0	901.0
55902	2477.0	1890.0
55901	178.0	646.0
55900	2549.0	2163.0
55906	1140.0	530.0
100420213	1.0	0.0
55905	7514.0	5430.0
55904	7343.0	4980.0
5052	33921.0	22782.0
100422883	0.0	0.0
55909	1468.0	1166.0
5053	45.0	16.0
100422884	0.0	0.0
5054	1748.0	6669.0
55908	10.0	11.0
55907	2345.0	2154.0
5055	4.0	34.0
100422886	0.0	0.0
100422887	0.0	0.0
100422888	0.0	0.0
5058	8481.0	6208.0
101929684	0.0	0.0
100422889	0.0	0.0
101929685	66.0	10.0
101929688	1.0	1.0
5050	795.0	1534.0
5051	3311.0	1685.0
5049	7905.0	7088.0
55911	454.0	1105.0
55917	1396.0	1753.0
100420224	0.0	4.0
55916	1005.0	564.0
100420223	0.0	1.0
101929690	1.0	0.0
100422880	1.0	0.0
55915	2800.0	1977.0
100422881	0.0	0.0
55914	7267.0	4879.0
5063	2620.0	697.0
100422894	0.0	0.0
5064	1096.0	5824.0
100422895	1.0	0.0
100422896	0.0	0.0
5066	15042.0	19839.0
5067	427.0	104.0
100422898	0.0	0.0
5068	0.0	0.0
100422899	0.0	0.0
5069	115.0	199.0
100419246	0.0	0.0
254050	338.0	137.0
5062	5155.0	4403.0
55920	4834.0	7242.0
254048	3546.0	1988.0
55924	831.0	837.0
55922	866.0	725.0
100422891	0.0	0.0
100422892	1.0	0.0
5074	5278.0	3024.0
5075	127.0	2.0
5076	5.0	4.0
5077	2.0	0.0
55929	4355.0	3985.0
5078	0.0	0.0
101929620	0.0	0.0
5079	11.0	31.0
101929624	5.0	2.0
254065	1621.0	851.0
101929623	6.0	48.0
5071	487.0	235.0
5073	4904.0	5253.0
55930	6950.0	3092.0
55937	331.0	257.0
100420253	14.0	5.0
5087	11666.0	7927.0
5088	9.0	1.0
5089	8767.0	5813.0
5080	164.0	84.0
5081	1.0	0.0
101929639	66.0	51.0
5082	1497.0	1323.0
256691	1335.0	516.0
5083	92.0	96.0
101929637	0.0	0.0
102725541	4.0	3.0
79913	687.0	539.0
79912	1318.0	851.0
79915	172.0	110.0
100420259	2.0	3.0
100420258	12.0	10.0
100420257	3.0	4.0
79917	803.0	552.0
79919	2.0	15.0
79918	1364.0	843.0
5096	3596.0	2069.0
5097	4080.0	3310.0
5098	667.0	472.0
5099	2305.0	2063.0
100420260	0.0	0.0
254042	452.0	285.0
5090	5982.0	8057.0
5091	1820.0	2996.0
5092	7148.0	5890.0
5093	14713.0	9260.0
5094	29383.0	22779.0
5095	3409.0	1981.0
100270899	0.0	0.0
100270895	1.0	1.0
79902	1945.0	2003.0
55957	333.0	295.0
79901	49925.0	20930.0
100270891	0.0	0.0
55954	1417.0	1283.0
79903	1835.0	2186.0
100420269	0.0	0.0
79906	2116.0	1120.0
79905	45.0	172.0
79908	72.0	47.0
55959	2847.0	6816.0
55958	3832.0	2503.0
112724	1633.0	708.0
100420275	1.0	0.0
90288	357.0	217.0
28338	0.0	0.0
28339	0.0	1.0
254099	1.0	2.0
28337	0.0	0.0
106736475	0.0	0.0
653590	17.0	62.0
28334	0.0	0.0
28335	0.0	0.0
100420281	0.0	0.0
28349	0.0	0.0
28347	0.0	0.0
653579	0.0	1.0
28348	0.0	0.0
90271	528.0	699.0
90273	20.0	87.0
112714	6.0	2.0
28341	0.0	0.0
28342	0.0	3.0
28340	0.0	0.0
653583	709.0	682.0
28345	0.0	0.0
28346	0.0	0.0
28343	0.0	2.0
28344	0.0	0.0
100420287	1.0	0.0
100420295	0.0	0.0
100420293	1.0	0.0
28316	37.0	33.0
28317	0.0	1.0
28314	0.0	0.0
28315	0.0	2.0
28318	0.0	1.0
112703	238.0	276.0
28312	0.0	0.0
28313	0.0	1.0
101929602	5.0	3.0
653598	3.0	1.0
28327	0.0	0.0
28328	0.0	0.0
28326	0.0	0.0
90293	84.0	43.0
28329	0.0	0.0
28320	0.0	0.0
401898	0.0	0.0
112770	2305.0	2272.0
105377820	0.0	0.0
112755	38.0	47.0
112752	2545.0	2301.0
28305	0.0	2.0
28306	0.0	4.0
28304	0.0	0.0
28309	1.0	0.0
28307	0.0	2.0
28301	0.0	0.0
28300	0.0	0.0
124739	375.0	249.0
112744	1.0	0.0
388403	3300.0	2881.0
388401	1.0	2.0
388407	9.0	29.0
376412	56.0	25.0
653509	3.0	20.0
90441	2647.0	2149.0
388551	2.0	0.0
388552	632.0	975.0
122011	2.0	5.0
148641	118.0	206.0
102216342	0.0	1.0
388550	1.0	6.0
102216341	0.0	0.0
653505	0.0	0.0
641518	24.0	66.0
641517	0.0	0.0
641515	0.0	1.0
388536	529.0	412.0
388533	43.0	17.0
388531	25.0	7.0
148645	1.0	4.0
388532	4.0	1.0
340595	35.0	573.0
340596	105.0	41.0
90427	3877.0	3445.0
340598	0.0	2.0
161635	14.0	1.0
340591	455.0	305.0
388574	18.0	24.0
388569	405.0	287.0
388566	906.0	766.0
388567	212.0	85.0
388564	196.0	358.0
124641	0.0	0.0
90459	778.0	696.0
653519	215.0	160.0
388561	1082.0	672.0
388559	30.0	11.0
124637	499.0	107.0
388558	1101.0	466.0
388555	0.0	1.0
388553	2.0	1.0
701	42.0	102.0
340571	0.0	0.0
705	679.0	582.0
706	3115.0	7023.0
340578	2.0	0.0
708	3589.0	2864.0
100505881	3070.0	1781.0
90485	242.0	209.0
90488	6291.0	3648.0
220717	181.0	172.0
100529855	10.0	7.0
388595	1.0	1.0
653543	0.0	0.0
653544	0.0	0.0
653545	0.0	0.0
388591	715.0	796.0
90480	3235.0	4828.0
653548	0.0	0.0
28495	0.0	0.0
28496	0.0	1.0
28493	0.0	0.0
28494	0.0	0.0
122046	1.0	0.0
653550	0.0	0.0
28499	0.0	1.0
388588	369.0	874.0
710	11842.0	17522.0
28497	0.0	0.0
28498	0.0	0.0
653553	81.0	70.0
711	0.0	0.0
712	1608.0	7576.0
340562	0.0	1.0
713	1736.0	6504.0
714	1248.0	5365.0
641556	0.0	0.0
715	5456.0	8224.0
716	5631.0	7336.0
28491	0.0	1.0
717	138.0	794.0
28492	0.0	0.0
718	5346.0	36893.0
719	320.0	759.0
28490	0.0	0.0
100505876	3606.0	3121.0
219731	442.0	273.0
100505877	0.0	3.0
100505875	24.0	22.0
122042	1.0	3.0
388585	0.0	10.0
388581	12.0	118.0
122038	0.0	1.0
388579	1.0	0.0
720	1990.0	2787.0
721	3218.0	4317.0
722	14.0	6.0
724	1.0	1.0
725	6.0	5.0
726	1107.0	915.0
100505879	0.0	0.0
727	395.0	260.0
728	688.0	973.0
729	73.0	38.0
340554	418.0	133.0
219743	2610.0	1774.0
339562	0.0	5.0
653566	63.0	40.0
653567	7.0	22.0
28479	1.0	72.0
339559	351.0	227.0
28473	2.0	20.0
28474	35.0	374.0
28471	0.0	6.0
340547	14.0	34.0
730	4817.0	4853.0
28477	0.0	0.0
731	0.0	4.0
28478	1.0	1.0
732	0.0	0.0
28475	0.0	0.0
124685	6.0	0.0
733	58.0	80.0
28476	0.0	0.0
734	2509.0	1519.0
735	3.0	10.0
738	8026.0	7475.0
340544	79.0	50.0
219738	760.0	687.0
28470	2.0	2.0
340542	2019.0	1702.0
219736	510.0	256.0
340543	544.0	127.0
136647	1627.0	1580.0
100505894	558.0	469.0
100505892	1.0	0.0
100505893	1.0	3.0
219752	0.0	0.0
7710	1602.0	929.0
653557	3.0	11.0
100505890	0.0	0.0
7709	2419.0	2521.0
28484	0.0	0.0
28485	0.0	0.0
28482	0.0	0.0
740	7830.0	4815.0
28483	0.0	2.0
