id	84f524b2-4e5b-46bf-aa8a-81779ab29f90	48a39e37-0380-4465-8311-6c5c6aff522a
100505919	1.0	0.0
100420527	16.0	11.0
100420526	0.0	0.0
5225	78995.0	155.0
5226	16886.0	10059.0
100505911	60.0	168.0
5228	302.0	3796.0
90507	2411.0	944.0
5229	2865.0	989.0
90506	548.0	29.0
5241	966.0	285.0
219469	0.0	0.0
101929471	1.0	0.0
5243	1399.0	106.0
5244	44.0	45.0
101929478	0.0	0.0
5245	7219.0	5509.0
219464	0.0	0.0
5246	0.0	0.0
5236	16215.0	7046.0
5238	3232.0	4168.0
5239	3693.0	101.0
100505945	4.0	1.0
158399	111.0	40.0
5250	28143.0	17691.0
101929484	8.0	91.0
5251	1381.0	73.0
5252	5367.0	3228.0
219479	0.0	0.0
5253	9298.0	2747.0
5255	807.0	1964.0
219477	0.0	0.0
5256	2639.0	1526.0
5257	8163.0	5813.0
220441	1469.0	5097.0
100419558	0.0	0.0
100419554	0.0	0.0
90525	423.0	345.0
158383	11.0	19.0
100420546	0.0	7.0
90527	7464.0	1033.0
158381	270.0	7.0
100505933	31.0	14.0
90529	1480.0	1212.0
5261	1753.0	1588.0
5264	2492.0	958.0
5265	143431.0	20229.0
5266	179.0	841.0
5267	0.0	27.0
219487	0.0	0.0
5268	10.0	9559.0
101929410	7.0	9.0
219484	0.0	0.0
219482	0.0	0.0
5260	195.0	41.0
5258	0.0	0.0
5259	1.0	0.0
5272	3071.0	1689.0
5273	8.0	1.0
5274	452.0	308.0
28509	0.0	1.0
5275	2.0	476.0
5276	39.0	1.0
5277	2796.0	1081.0
101929423	68.0	8.0
5279	2047.0	1484.0
28503	0.0	3.0
28504	0.0	1.0
28501	6.0	12.0
28502	0.0	1.0
219493	0.0	0.0
28507	0.0	1.0
28508	0.0	0.0
5270	552.0	5542.0
28505	2.0	7.0
101929428	2.0	1.0
5271	3219.0	1155.0
28506	0.0	1.0
256435	871.0	83.0
28500	2.0	13.0
5269	13436.0	2338.0
105377617	0.0	0.0
5283	1059.0	614.0
5284	93268.0	1628.0
100420450	6.0	2.0
5286	7918.0	4553.0
5287	3512.0	1221.0
5288	112.0	325.0
5289	3305.0	1662.0
101929437	0.0	0.0
5280	270.0	229.0
5281	701.0	575.0
5282	5.0	12.0
102723166	14.0	11.0
102723167	4.0	5.0
102723165	47.0	1.0
100420458	6.0	1.0
5294	1673.0	911.0
100420462	8.0	0.0
5295	13916.0	7205.0
100419472	0.0	1.0
5296	34.0	93.0
5297	11785.0	7008.0
5298	8454.0	5805.0
100419471	0.0	1.0
5290	2991.0	3029.0
100419477	0.0	1.0
5291	3692.0	3057.0
5292	7845.0	4229.0
5293	3841.0	3452.0
100420473	0.0	0.0
100101932	0.0	0.0
100101938	1.0	1.0
256472	6.0	209.0
256471	1181.0	691.0
100419489	0.0	13.0
100101935	0.0	0.0
100270680	7.0	3.0
100420477	0.0	3.0
100420476	0.0	0.0
100420484	3.0	9.0
100270679	0.0	0.0
100270673	0.0	0.0
106614088	10.0	7.0
101929402	12.0	14.0
100270648	2.0	0.0
101929407	103.0	28.0
105375013	5.0	0.0
641365	6.0	1.0
641364	26.0	22.0
401696	0.0	0.0
28578	0.0	0.0
28579	0.0	0.0
401692	0.0	0.0
124944	117.0	106.0
28572	4.0	1.0
28573	11.0	3.0
28570	0.0	0.0
28571	0.0	0.0
28576	23.0	15.0
28577	15.0	5.0
653354	0.0	0.0
28574	13.0	8.0
401687	0.0	0.0
28575	14.0	1.0
641372	1.0	0.0
641371	576.0	121.0
112950	2761.0	2153.0
641373	1.0	0.0
28589	31.0	26.0
28583	10.0	10.0
28584	1.0	8.0
28581	15.0	5.0
28582	0.0	2.0
28587	2.0	1.0
124930	180.0	473.0
28588	0.0	0.0
28585	1.0	2.0
28586	44.0	14.0
28580	1.0	1.0
124935	9488.0	4824.0
124936	1706.0	626.0
378805	754.0	212.0
641380	0.0	0.0
112942	2731.0	989.0
378807	1.0	0.0
641382	0.0	0.0
641384	0.0	1.0
401675	0.0	0.0
28558	43.0	16.0
28559	487.0	358.0
28556	0.0	1.0
28557	21.0	18.0
148930	2.0	0.0
401667	0.0	0.0
28555	0.0	0.0
401666	0.0	0.0
28552	0.0	0.0
148932	4658.0	1193.0
401665	0.0	0.0
641379	0.0	0.0
124925	65.0	12.0
401664	0.0	0.0
28569	21.0	14.0
401663	0.0	0.0
112939	6665.0	7053.0
401662	0.0	0.0
28567	94.0	84.0
401661	0.0	0.0
28568	53.0	50.0
112937	6.0	66.0
112936	4677.0	3526.0
449645	0.0	1.0
28561	0.0	0.0
124912	3.0	2.0
653361	1462.0	292.0
28560	7.0	1.0
28565	0.0	0.0
653363	0.0	0.0
653364	6.0	35.0
28566	3.0	2.0
28563	9.0	8.0
28564	1.0	5.0
378828	0.0	0.0
378825	62.0	0.0
391804	0.0	0.0
124989	83.0	81.0
391803	0.0	0.0
340286	13.0	3.0
653390	211.0	72.0
339290	2955.0	1157.0
339291	0.0	0.0
378818	0.0	7.0
378819	0.0	0.0
378810	0.0	0.0
391811	1.0	44.0
653381	36.0	110.0
124975	1103.0	85.0
124976	5744.0	448.0
391819	0.0	0.0
124974	2.0	1.0
340277	338.0	81.0
340274	6.0	3.0
340273	43.0	8.0
339287	6133.0	4215.0
28514	919.0	962.0
28512	645.0	357.0
28513	355.0	7.0
28518	8.0	0.0
28519	0.0	0.0
28516	1.0	0.0
28517	2.0	0.0
28510	0.0	1.0
28511	3369.0	3426.0
124961	1048.0	228.0
340267	138.0	145.0
340260	0.0	0.0
112970	646.0	480.0
28525	0.0	0.0
28526	259.0	23.0
28523	0.0	0.0
378832	3.0	0.0
28524	0.0	0.0
28521	1.0	0.0
28522	0.0	0.0
28520	0.0	0.0
900	4568.0	2931.0
901	2469.0	2127.0
340252	476.0	301.0
902	2085.0	717.0
904	3450.0	1851.0
905	2848.0	1352.0
908	9577.0	11268.0
909	67.0	664.0
340371	3796.0	1454.0
136895	566.0	288.0
51081	4095.0	2949.0
51083	1.0	43.0
51082	5601.0	3528.0
51085	413.0	42.0
51084	2811.0	1015.0
51087	19.0	34.0
51086	8.0	0.0
146212	56.0	1.0
51088	3348.0	8085.0
910	49.0	90.0
90678	2145.0	957.0
911	490.0	184.0
912	261.0	228.0
913	257.0	245.0
914	1713.0	762.0
915	564.0	353.0
916	2212.0	1382.0
917	464.0	287.0
919	1432.0	346.0
90673	780.0	505.0
51090	8427.0	591.0
51092	14327.0	4765.0
51091	766.0	576.0
51094	16148.0	12032.0
51093	2474.0	1306.0
51096	2065.0	1712.0
51095	1247.0	592.0
146225	381.0	13.0
51098	2227.0	1763.0
340359	14.0	295.0
51097	3983.0	2118.0
146223	8666.0	2986.0
51099	3179.0	1245.0
920	19807.0	10835.0
146227	91.0	135.0
921	937.0	618.0
90668	65.0	51.0
922	466.0	1.0
923	1241.0	661.0
340351	145.0	45.0
924	1062.0	608.0
643941	0.0	0.0
925	2071.0	606.0
926	305.0	104.0
927	2.0	25.0
928	49059.0	33319.0
100312775	8.0	2.0
929	13474.0	10505.0
158228	168.0	44.0
339366	253.0	220.0
26095	75.0	2.0
401825	0.0	0.0
26098	884.0	571.0
340348	925.0	1283.0
26097	5552.0	3132.0
388324	388.0	179.0
26099	13528.0	9634.0
388325	2096.0	374.0
930	29.0	208.0
148898	90.0	81.0
931	95.0	231.0
388323	61.0	23.0
932	12.0	9.0
933	674.0	265.0
643954	0.0	0.0
26090	4937.0	1939.0
134265	3684.0	1015.0
26092	10529.0	4502.0
936	0.0	0.0
26091	2496.0	2478.0
158234	749.0	274.0
26094	906.0	696.0
643955	0.0	0.0
938	2.0	6.0
26093	3613.0	1952.0
939	620.0	618.0
401827	50.0	0.0
90693	757.0	506.0
158219	3120.0	1909.0
134266	1243.0	799.0
643971	0.0	0.0
940	238.0	303.0
941	273.0	293.0
124872	20.0	7862.0
942	2962.0	1624.0
943	337.0	281.0
342994	3.0	1.0
944	522.0	216.0
643965	1.0	1.0
945	1474.0	338.0
946	527.0	80.0
7903	2361.0	960.0
947	18740.0	2168.0
158222	86.0	158.0
948	30450.0	15392.0
949	6377.0	4419.0
7905	19185.0	5114.0
136853	103.0	91.0
401895	0.0	0.0
339344	405.0	598.0
339345	0.0	1.0
653308	110.0	112.0
26074	166.0	12.0
7918	1432.0	855.0
26073	7415.0	7840.0
7917	24898.0	14056.0
7919	5302.0	2787.0
950	33631.0	23683.0
951	7231.0	1311.0
952	7275.0	1252.0
388344	972.0	616.0
953	4757.0	3575.0
954	135.0	388.0
643976	1.0	0.0
955	4948.0	5930.0
641311	5.0	6.0
956	818.0	2082.0
957	1685.0	1439.0
958	4330.0	6775.0
959	177.0	29.0
7913	8644.0	5555.0
7916	29020.0	27832.0
7915	1469.0	480.0
26071	3371.0	1529.0
388341	439.0	29.0
26085	44.0	5.0
388339	12.0	13.0
26084	10021.0	86.0
342979	215.0	16.0
960	74240.0	85627.0
26086	2311.0	1411.0
342977	25.0	24.0
388335	722.0	82.0
961	26714.0	6733.0
26088	5225.0	3270.0
962	2023.0	877.0
388336	54.0	6.0
963	14118.0	4207.0
388333	2.0	2.0
965	1622.0	644.0
966	58934.0	28970.0
7920	511.0	272.0
643987	0.0	0.0
967	65532.0	32406.0
7923	1629.0	473.0
7922	14562.0	21155.0
968	382.0	106.0
969	1204.0	1143.0
26080	0.0	0.0
643988	884.0	1390.0
26083	0.0	6.0
161835	40.0	101.0
134218	5846.0	8075.0
100312782	0.0	0.0
7941	250.0	1344.0
7940	3426.0	740.0
26059	40.0	71.0
339324	1382.0	1862.0
339327	340.0	144.0
26052	1771.0	505.0
26051	4783.0	1013.0
339318	967.0	506.0
340307	0.0	0.0
26054	6536.0	3764.0
970	26.0	174.0
971	262.0	272.0
26053	6171.0	4209.0
972	562835.0	142368.0
26056	5661.0	6975.0
973	807.0	3588.0
974	330.0	493.0
26058	7514.0	4641.0
975	99592.0	49399.0
26057	10497.0	7951.0
653333	12.0	4.0
976	43152.0	3593.0
7932	1.0	4.0
100312789	0.0	0.0
977	46177.0	25131.0
100312788	0.0	0.0
978	783.0	372.0
643996	1.0	0.0
7936	4948.0	4801.0
100312785	0.0	0.0
26050	19.0	251.0
100312787	0.0	0.0
641339	267.0	125.0
161823	586.0	407.0
100312792	0.0	0.0
100312794	5.0	4.0
100312790	0.0	0.0
148870	2.0	3.0
388364	3.0	0.0
388363	458.0	400.0
653316	28.0	2.0
653319	844.0	606.0
148867	3065.0	4126.0
26063	817.0	400.0
122258	0.0	0.0
26062	0.0	0.0
102578074	0.0	0.0
26065	10033.0	7199.0
26064	9096.0	30453.0
983	349.0	1519.0
984	3142.0	1831.0
146206	251.0	311.0
987	9244.0	10582.0
988	4540.0	4838.0
7942	3249.0	1574.0
989	13632.0	7453.0
26061	1543.0	470.0
161829	11.0	5.0
100312798	1.0	0.0
26060	5539.0	2242.0
219525	1.0	0.0
5300	3452.0	1928.0
5301	1.0	0.0
339302	1.0	1.0
388394	0.0	0.0
990	135.0	1223.0
991	95.0	2217.0
100419609	0.0	0.0
342945	596.0	337.0
993	49.0	529.0
994	6164.0	10418.0
51001	811.0	1072.0
100419606	0.0	0.0
51000	1566.0	1662.0
995	12.0	117.0
996	4817.0	4865.0
51003	367.0	170.0
100419608	7.0	2.0
997	2733.0	2695.0
51002	770.0	616.0
388389	2.0	2.0
998	24831.0	16758.0
51005	1141.0	522.0
999	23378.0	53389.0
51004	604.0	400.0
158293	4245.0	1559.0
51006	5485.0	4009.0
7955	48.0	43.0
51009	2464.0	1584.0
7957	979.0	367.0
51008	2073.0	2915.0
158297	7.0	7.0
219537	88.0	40.0
5310	9281.0	4291.0
5311	5459.0	2599.0
101929387	11.0	6.0
388387	36.0	6.0
100419614	2.0	0.0
388381	1.0	0.0
51010	894.0	550.0
100420608	0.0	0.0
342933	3.0	3.0
51012	4884.0	2569.0
51011	1073.0	952.0
51014	8610.0	5750.0
51013	1264.0	1442.0
51016	337.0	422.0
7965	1054.0	779.0
51015	2488.0	643.0
5303	1158.0	871.0
51018	2223.0	1080.0
5304	17.0	1.0
5305	6380.0	1786.0
5306	12798.0	5493.0
5307	15.0	1773.0
51019	1645.0	842.0
342931	1.0	0.0
5308	2.0	178.0
101929390	0.0	0.0
5309	4.0	18.0
219527	61.0	85.0
101929397	1.0	12.0
7980	1480.0	13194.0
5320	832.0	16.0
7982	6080.0	2140.0
5321	931.0	1271.0
5322	295.0	137.0
7984	2182.0	2601.0
219541	774.0	761.0
51021	4220.0	4456.0
51020	3427.0	1685.0
51023	854.0	336.0
51022	342.0	193.0
51025	546.0	263.0
342926	1035.0	571.0
51024	7725.0	4084.0
7976	354.0	318.0
5313	0.0	0.0
51027	595.0	490.0
100420613	0.0	0.0
51026	3204.0	5142.0
5314	121.0	613.0
7975	7432.0	1451.0
100420612	2.0	5.0
5315	78377.0	283045.0
51029	9015.0	4672.0
7978	493.0	352.0
51028	6336.0	2721.0
5316	2054.0	1122.0
5317	906.0	28948.0
5318	777.0	3069.0
7979	3086.0	3761.0
219539	273.0	90.0
5319	3111.0	6.0
219557	0.0	0.0
7991	3194.0	7821.0
5330	3241.0	852.0
7994	12234.0	7413.0
5331	3245.0	4691.0
5332	1627.0	304.0
7993	613.0	226.0
5333	2640.0	730.0
5334	1395.0	1052.0
51030	1890.0	1399.0
51032	19.0	9.0
51031	3790.0	2284.0
342918	21.0	2.0
100420627	1.0	0.0
51035	7088.0	5705.0
5324	314.0	267.0
5325	2858.0	631.0
5326	5514.0	6199.0
5327	5813.0	18494.0
7988	1116.0	1240.0
100420621	0.0	0.0
5328	2308.0	74275.0
5329	8225.0	7497.0
158248	153.0	14.0
5340	5.0	5.0
5341	5089.0	2672.0
5342	1.0	4.0
5343	2.0	1.0
101929335	662.0	19.0
5345	5501.0	187.0
63027	8311.0	4888.0
342909	173.0	108.0
342908	94.0	135.0
51043	6656.0	2087.0
51042	261.0	223.0
342900	0.0	1.0
100419649	0.0	0.0
51046	2.0	0.0
5335	7853.0	5372.0
90634	1759.0	547.0
134285	13.0	126.0
5336	3826.0	3036.0
5337	1070.0	3573.0
90637	1195.0	543.0
100420633	0.0	0.0
5338	2634.0	2073.0
5339	66131.0	83415.0
90639	956.0	610.0
5350	746.0	1162.0
5351	10138.0	42670.0
5352	1853.0	8465.0
219578	1.0	0.0
100419650	0.0	0.0
134288	0.0	0.0
63035	1561.0	1496.0
5354	29.0	25.0
5355	9608.0	13872.0
63036	1.0	2.0
5356	3901.0	2577.0
90632	3.0	1.0
101929344	0.0	1.0
161882	448.0	356.0
51050	27.0	1419.0
51052	5.0	0.0
643906	0.0	0.0
51054	367.0	159.0
643904	1.0	20.0
51053	333.0	639.0
643905	0.0	0.0
51056	13798.0	7451.0
51058	577.0	328.0
51057	414.0	258.0
643909	0.0	0.0
5346	35.0	13.0
90624	1348.0	1045.0
51059	27.0	5.0
5347	170.0	2721.0
5348	657.0	22.0
5349	8945.0	11905.0
90625	19.0	10.0
90627	6811.0	1918.0
5360	8000.0	37249.0
5361	14229.0	16252.0
5362	13801.0	5841.0
101929351	22.0	7.0
5364	9107.0	5553.0
5365	195.0	1168.0
5366	300.0	2166.0
90665	0.0	0.0
5367	5.0	3.0
51061	11399.0	4710.0
51060	5420.0	6451.0
51063	2955.0	1061.0
51062	871.0	310.0
146279	5.0	7.0
51065	3433.0	1592.0
643915	0.0	0.0
51067	833.0	1098.0
51066	15.0	12.0
51069	1574.0	2510.0
51068	3244.0	3543.0
5357	3283.0	141.0
5358	12653.0	9381.0
100420656	0.0	0.0
5359	5992.0	1809.0
643911	862.0	354.0
100420650	2.0	1.0
5371	12893.0	10445.0
100420660	2.0	1.0
5372	4730.0	1752.0
5373	1004.0	1447.0
158257	9.0	4.0
732448	1.0	0.0
5375	2.0	2.0
5376	17344.0	7488.0
90655	0.0	0.0
5378	743.0	412.0
219595	1.0	1.0
101929369	0.0	8.0
51070	2866.0	2352.0
51072	181.0	256.0
51071	2794.0	2063.0
5370	11.0	5.0
51074	1573.0	665.0
51073	2660.0	2983.0
51076	1233.0	736.0
51075	6564.0	3956.0
51078	3904.0	2976.0
51077	3296.0	2221.0
51079	1663.0	886.0
5368	44.0	148.0
5369	1.0	0.0
100420665	0.0	1.0
171222	5.0	5.0
171221	2.0	2.0
90649	389.0	171.0
171220	703.0	165.0
5382	154.0	92.0
5383	31.0	22.0
100419560	8.0	0.0
28619	31.0	7.0
5387	138.0	81.0
28613	0.0	0.0
28614	22.0	21.0
220594	0.0	1.0
28611	14.0	27.0
28612	1.0	0.0
28617	21.0	12.0
5380	7.0	2.0
28616	32.0	13.0
28610	4.0	6.0
5379	421.0	538.0
100420558	0.0	0.0
100420557	2.0	1.0
100420555	1.0	0.0
100420552	4.0	0.0
5393	1534.0	926.0
5394	5138.0	3664.0
5395	653.0	567.0
5396	2294.0	11340.0
101929302	41.0	18.0
28624	0.0	0.0
28625	1.0	1.0
28622	12.0	7.0
28623	0.0	0.0
28628	4.0	2.0
28629	3.0	0.0
28626	10.0	3.0
28627	9.0	4.0
28620	20.0	8.0
28621	1.0	0.0
100420568	1.0	0.0
100420567	0.0	1.0
101929310	0.0	0.0
100420574	0.0	0.0
28608	1.0	2.0
28609	10.0	14.0
100419595	1.0	0.0
28602	9.0	18.0
28603	2.0	1.0
101929328	0.0	7.0
28600	0.0	1.0
28601	10.0	10.0
28606	16.0	16.0
101929329	1.0	0.0
100419599	0.0	0.0
256536	1.0	3.0
100420589	0.0	0.0
100420588	1.0	1.0
53615	6991.0	4626.0
53616	548.0	257.0
100420591	0.0	0.0
100420590	0.0	4.0
112802	1.0	13.0
256586	862.0	514.0
171177	86.0	535.0
171169	47.0	5.0
53632	6.0	2.0
53630	32.0	2.0
53635	6815.0	6920.0
53637	448.0	413.0
112840	959.0	451.0
26038	49.0	4.0
26037	6652.0	5693.0
653226	13.0	5.0
28699	0.0	0.0
26039	1065.0	626.0
112849	431.0	406.0
112846	4.0	4.0
26030	2461.0	4730.0
28693	6.0	5.0
28694	0.0	0.0
26032	256.0	1023.0
28691	15.0	24.0
26031	2176.0	1921.0
28692	9.0	4.0
26034	602.0	256.0
28697	0.0	0.0
26033	24.0	695.0
28698	0.0	0.0
653232	157.0	105.0
100312803	1.0	1.0
26036	3091.0	2538.0
100312806	0.0	0.0
28695	0.0	0.0
26035	2602.0	2614.0
28696	0.0	0.0
653234	16.0	5.0
643898	0.0	0.0
100312801	3.0	4.0
28690	19.0	13.0
26049	85.0	182.0
26048	911.0	737.0
653214	1191.0	1209.0
100312819	0.0	0.0
26040	2892.0	1004.0
26043	3644.0	3947.0
26045	61.0	16.0
653220	1.0	1.0
26047	89.0	5356.0
100312817	0.0	0.0
26046	2708.0	3714.0
100312816	0.0	0.0
124817	91.0	37.0
148808	1758.0	93.0
378925	23.0	1.0
28679	0.0	0.0
26015	3371.0	3661.0
653247	6.0	12.0
26018	12469.0	5690.0
28677	16.0	12.0
26017	6166.0	3371.0
28678	0.0	0.0
26019	3383.0	1668.0
124801	642.0	799.0
28671	25.0	23.0
28672	48.0	16.0
26010	7865.0	8390.0
28670	12.0	6.0
26012	2319.0	2379.0
28675	0.0	0.0
26011	471.0	5164.0
28676	2.0	8.0
28673	55.0	15.0
148811	108.0	38.0
26013	307.0	230.0
28674	12.0	10.0
124808	1748.0	1334.0
148818	0.0	0.0
112812	146.0	93.0
26027	220.0	501.0
653236	24.0	36.0
28688	11.0	4.0
28689	14.0	8.0
653238	50.0	27.0
112817	86.0	46.0
148823	232.0	22.0
28682	16.0	25.0
28683	23.0	28.0
148824	0.0	0.0
28680	24.0	24.0
653240	0.0	0.0
26020	35818.0	25189.0
28681	13.0	4.0
28686	0.0	0.0
26022	6627.0	2940.0
28684	14.0	19.0
26025	611.0	2035.0
26024	448.0	377.0
28685	9.0	12.0
378948	0.0	0.0
378949	0.0	0.0
112885	10.0	45.0
28657	4.0	5.0
653268	13.0	8.0
653269	3.0	4.0
28658	4.0	2.0
28655	9.0	5.0
28656	13.0	3.0
28659	0.0	3.0
28650	0.0	0.0
653275	0.0	0.0
28653	23.0	9.0
28654	0.0	0.0
28651	0.0	0.0
28652	12.0	3.0
100312849	0.0	0.0
102157402	1093.0	562.0
102157400	1.0	4.0
378938	11094.0	5669.0
641298	13.0	21.0
26005	3147.0	3685.0
28668	0.0	0.0
28669	12.0	3.0
26007	2758.0	1870.0
28666	44.0	6.0
653259	27.0	22.0
28667	7.0	10.0
26009	2397.0	1921.0
28660	6.0	5.0
124857	79.0	99.0
28661	7.0	14.0
26001	8996.0	4249.0
28664	18.0	7.0
26000	5810.0	6028.0
28665	5.0	2.0
26003	10661.0	10100.0
28662	12.0	11.0
26002	3234.0	4316.0
28663	7.0	8.0
100312850	26.0	8.0
340390	45.0	172.0
340393	2.0	24.0
28639	66.0	30.0
112869	1661.0	552.0
28638	1499.0	938.0
100312829	0.0	0.0
100312826	25.0	12.0
124842	25.0	25.0
100312825	1.0	0.0
100312828	33.0	5.0
100312827	0.0	0.0
100312821	0.0	0.0
100312824	0.0	0.0
340385	887.0	515.0
100312823	0.0	0.0
339390	28.0	16.0
339396	0.0	0.0
28646	12.0	7.0
378950	0.0	0.0
28647	7.0	3.0
339398	40.0	4.0
378951	0.0	0.0
28644	4.0	0.0
378952	0.0	0.0
378953	0.0	0.0
28645	0.0	0.0
378955	0.0	0.0
112858	1953.0	1195.0
28648	1.0	0.0
378956	0.0	0.0
28649	0.0	0.0
653282	0.0	0.0
28642	13.0	8.0
100312837	0.0	0.0
28643	0.0	0.0
100312836	0.0	0.0
653288	0.0	0.0
28640	24.0	6.0
28641	1.0	0.0
100312838	0.0	0.0
100312833	0.0	0.0
100312832	0.0	0.0
100312835	0.0	0.0
100312830	4.0	0.0
646096	0.0	2.0
90799	1207.0	680.0
100287345	0.0	0.0
87171	7.0	3.0
87178	2190.0	1209.0
100287327	0.0	0.0
100287325	0.0	2.0
100287314	16.0	331.0
26191	734.0	359.0
26190	9810.0	4514.0
100287302	0.0	0.0
26173	12796.0	11771.0
26175	908.0	488.0
154197	24.0	10.0
5411	5072.0	3768.0
5409	104.0	10.0
26184	0.0	4.0
26188	0.0	0.0
26189	0.0	0.0
5406	0.0	0.0
5407	0.0	0.0
5408	0.0	0.0
286002	13.0	13.0
5420	25557.0	10292.0
286006	98.0	65.0
100131546	23.0	2.0
646016	0.0	0.0
5422	1475.0	1141.0
51122	3237.0	946.0
51121	912.0	704.0
51124	3457.0	1810.0
51123	3837.0	3691.0
5412	13215.0	2102.0
51126	3019.0	2385.0
51125	4196.0	5352.0
5413	1478.0	2098.0
5414	2650.0	499.0
51128	5234.0	2259.0
51127	85.0	97.0
51129	2385.0	3673.0
646024	3.0	12.0
646023	71.0	33.0
100131539	9.0	5.0
5430	30423.0	22989.0
5431	7097.0	4292.0
286016	22.0	89.0
5432	7539.0	4822.0
100131535	2.0	0.0
5433	2657.0	2000.0
105369729	0.0	0.0
51131	2197.0	786.0
51130	173.0	119.0
51133	4571.0	2428.0
51132	6385.0	4066.0
51135	1725.0	1622.0
51134	529.0	486.0
5423	814.0	2060.0
90701	3807.0	2411.0
5424	2086.0	2466.0
51136	857.0	405.0
5425	5414.0	6193.0
51138	2616.0	1384.0
5426	2410.0	2613.0
646019	10.0	6.0
5427	90.0	256.0
5428	5078.0	5315.0
5429	1046.0	1324.0
100131528	0.0	0.0
5440	2701.0	2360.0
5441	7449.0	4475.0
5442	2768.0	2223.0
5443	123.0	47.0
5444	14.0	8.0
51142	9877.0	7144.0
51141	2992.0	1541.0
51144	11845.0	6254.0
51143	3862.0	1451.0
51146	4.0	1.0
89758	0.0	2.0
5434	11204.0	7274.0
51148	2194.0	15037.0
5435	26.0	7.0
51147	1807.0	1026.0
5436	2967.0	3306.0
90736	935.0	509.0
51149	1175.0	431.0
5437	1784.0	1782.0
5438	1229.0	1388.0
5439	1715.0	1751.0
90737	2.0	0.0
5450	635.0	4086.0
5451	2609.0	1742.0
5452	1069.0	2447.0
5453	19.0	527.0
5454	1.0	1.0
646049	1.0	0.0
5455	1.0	0.0
51151	4.0	25.0
51150	13386.0	14592.0
51155	2844.0	3167.0
51154	2431.0	2243.0
51157	1508.0	818.0
51156	53.0	30.0
5445	7885.0	5919.0
5446	1385.0	1152.0
5447	19860.0	7393.0
5449	18.0	2.0
286042	221.0	55.0
347487	0.0	0.0
5460	133.0	168.0
5462	41.0	34.0
5463	1544.0	639.0
5464	11968.0	5783.0
5465	2341.0	4104.0
51160	8716.0	4748.0
100287399	0.0	0.0
646052	0.0	0.0
51162	6515.0	879.0
51161	758.0	369.0
51164	7853.0	3067.0
51163	1575.0	579.0
51166	401.0	159.0
51168	227.0	57.0
51167	2273.0	1192.0
5456	1.0	0.0
89778	1.0	70.0
5457	1.0	18.0
89777	0.0	38.0
5458	0.0	3.0
5459	3.0	4.0
120824	0.0	0.0
5470	3.0	2.0
5471	435.0	714.0
347475	19.0	1.0
5473	1439.0	10.0
5475	16.0	202.0
5476	14382.0	18733.0
100507097	1.0	2.0
100507096	0.0	0.0
51171	887.0	1082.0
100287388	1.0	0.0
100507099	2.0	0.0
51170	9309.0	1388.0
100507098	382.0	30.0
51172	1366.0	1185.0
51175	1004.0	625.0
51174	630.0	395.0
51177	4663.0	3459.0
51176	425.0	1425.0
51179	3.0	1.0
5467	6621.0	7688.0
5468	4774.0	224.0
89766	22.0	5.0
5469	5208.0	3175.0
89765	754.0	42.0
347468	0.0	0.0
89761	1.0	0.0
5481	1469.0	1900.0
89792	1.0	6.0
90780	3880.0	2566.0
89790	1339.0	2834.0
5483	12.0	25.0
646077	0.0	0.0
5485	0.0	0.0
5486	1.0	0.0
5487	0.0	0.0
5488	2.0	1.0
646070	0.0	0.0
51182	1588.0	1019.0
646074	1.0	0.0
5480	2832.0	4358.0
51181	3833.0	1874.0
51184	1546.0	818.0
51186	3529.0	7362.0
51185	3470.0	861.0
100287372	12.0	28.0
51188	631.0	413.0
51187	5241.0	2943.0
5478	18776.0	15765.0
5479	13313.0	26819.0
89797	8398.0	5213.0
89796	3850.0	16193.0
89795	519.0	928.0
89781	2719.0	4384.0
347454	269.0	41.0
5493	21409.0	7520.0
89780	2102.0	110.0
5494	5854.0	3863.0
5495	5243.0	2267.0
5496	8960.0	10821.0
5498	878.0	466.0
5499	13444.0	11412.0
646080	167.0	71.0
100287369	0.0	1.0
51191	1213.0	660.0
646087	0.0	0.0
100287364	0.0	0.0
646086	0.0	1.0
51193	2950.0	2147.0
100287366	1.0	6.0
646085	0.0	0.0
51192	540.0	366.0
5491	1.0	2.0
51195	433.0	998.0
51194	2045.0	1329.0
100287362	2.0	0.0
51196	4948.0	375.0
51199	4851.0	5875.0
51198	1.0	0.0
5489	0.0	0.0
89782	1085.0	1331.0
100859925	0.0	0.0
100859924	0.0	0.0
100859926	0.0	0.0
28734	0.0	0.0
100507064	27.0	17.0
28735	1.0	0.0
28732	0.0	0.0
100507062	103.0	17.0
28733	0.0	0.0
28738	0.0	2.0
100507067	0.0	4.0
28739	0.0	1.0
28736	1.0	0.0
100507066	3.0	0.0
28737	0.0	0.0
28730	0.0	0.0
28731	0.0	0.0
144712	7.0	7.0
119764	0.0	0.0
119765	0.0	0.0
144715	75.0	52.0
286094	1.0	0.0
100859921	0.0	49.0
100859920	0.0	0.0
286097	357.0	152.0
144717	2473.0	984.0
100507059	0.0	2.0
100507058	0.0	0.0
28745	0.0	0.0
119749	0.0	0.0
28746	0.0	0.0
724102	37.0	57.0
28743	1.0	1.0
724101	0.0	0.0
28744	1.0	1.0
100507050	68.0	180.0
28749	0.0	0.0
100507057	26.0	65.0
100507056	4.0	104.0
100507055	51.0	5.0
28747	0.0	0.0
28748	0.0	0.0
119750	0.0	0.0
28741	0.0	0.0
