id	7e45a7f3-2613-498c-aa3b-d8cdc5001386	73848cca-19bf-4de1-90ea-1725f617c550
677771	0.0	0.0
219968	0.0	0.0
219988	1952.0	5054.0
100505663	0.0	0.0
408029	1.0	0.0
220979	227.0	128.0
219986	0.0	0.0
90268	906.0	4267.0
219983	1.0	0.0
219982	0.0	0.0
219981	0.0	0.0
220972	1584.0	2087.0
220974	0.0	0.0
28231	563.0	1037.0
28232	2396.0	2349.0
28234	0.0	0.0
158674	4.0	6.0
340784	0.0	0.0
220965	325.0	152.0
349114	191.0	316.0
219995	2138.0	58.0
146691	3354.0	2637.0
219990	0.0	0.0
339799	38.0	39.0
220963	140.0	272.0
501	1512.0	2816.0
651144	0.0	0.0
90249	22.0	88.0
504	1.0	2.0
506	16091.0	22996.0
100505659	0.0	0.0
507	1.0	0.0
509	3543.0	5488.0
101927195	0.0	0.0
168090	925.0	18.0
100505601	8.0	10.0
101978785	7.0	3.0
339781	0.0	1.0
594840	0.0	1.0
594842	10.0	55.0
220992	50.0	66.0
339788	0.0	2.0
339789	6.0	36.0
339779	0.0	0.0
79810	334.0	467.0
55843	708.0	932.0
55841	3974.0	3585.0
79812	2518.0	1486.0
513	1386.0	1971.0
79811	3508.0	3854.0
55840	101.0	677.0
79814	25.0	169.0
55847	577.0	869.0
514	6371.0	7927.0
55846	1105.0	905.0
515	4055.0	4691.0
79813	1872.0	5313.0
79816	112.0	45.0
516	1208.0	2617.0
55845	4867.0	4724.0
79815	1153.0	1607.0
517	6586.0	8756.0
55844	934.0	1919.0
518	4291.0	6718.0
79818	425.0	368.0
79817	1675.0	1720.0
256949	1354.0	304.0
55848	557.0	779.0
79819	2018.0	213.0
220988	7691.0	16551.0
594837	5.0	2.0
594838	7.0	10.0
594839	23.0	18.0
220980	3.0	7.0
339778	117.0	1.0
55850	521.0	742.0
339768	10.0	68.0
520	0.0	0.0
55854	1650.0	3876.0
521	1856.0	2785.0
522	2031.0	2495.0
55853	3.0	5.0
523	3195.0	5915.0
55852	3136.0	3883.0
79801	132.0	400.0
79800	437.0	443.0
55851	2976.0	1935.0
525	149.0	17.0
55858	2574.0	5068.0
79803	875.0	1118.0
55857	593.0	640.0
79802	6.0	4.0
526	6957.0	8937.0
55856	876.0	755.0
79805	101.0	834.0
527	2338.0	2659.0
528	2051.0	3319.0
55855	8.0	3.0
79804	3.0	1.0
529	5249.0	6069.0
79807	262.0	684.0
79809	1227.0	919.0
256957	2.0	35.0
55859	119.0	16.0
100505624	11.0	23.0
100505621	5.0	3.0
7500	0.0	0.0
339761	11.0	360.0
80818	546.0	1811.0
80817	832.0	1022.0
80816	70.0	25.0
339766	76.0	2014.0
55861	160.0	130.0
55860	2220.0	1559.0
79830	258.0	672.0
105377240	0.0	0.0
340745	1.0	0.0
79832	905.0	2801.0
80821	1194.0	1458.0
533	5907.0	5512.0
80820	523.0	1263.0
79831	304.0	296.0
102723680	0.0	0.0
55863	985.0	1087.0
79834	4602.0	2601.0
534	20.0	26.0
535	3420.0	3010.0
55862	3142.0	1995.0
79833	352.0	523.0
340749	0.0	2.0
105377243	0.0	0.0
55869	556.0	873.0
79836	477.0	94.0
537	12753.0	10383.0
79838	6257.0	662.0
538	828.0	937.0
55867	1.0	2.0
79837	2441.0	3561.0
539	1996.0	2156.0
79839	717.0	389.0
594855	0.0	0.0
7512	39.0	27.0
594857	0.0	0.0
7511	1630.0	4349.0
339751	12.0	17.0
55872	48.0	355.0
256933	1.0	2.0
540	665.0	370.0
55871	317.0	295.0
55870	2468.0	5212.0
541	6.0	2.0
542	0.0	0.0
55876	378.0	1022.0
543	0.0	0.0
79820	54.0	75.0
544	0.0	0.0
79823	204.0	207.0
545	965.0	2939.0
546	2562.0	4269.0
79822	448.0	2067.0
79825	1045.0	191.0
547	10.0	82.0
7503	1.0	1.0
100505616	35.0	28.0
55879	2.0	3.0
549	518.0	623.0
79827	537.0	862.0
7504	206.0	348.0
79829	1010.0	2048.0
7507	414.0	519.0
79828	344.0	1242.0
641700	417.0	106.0
7508	2360.0	2019.0
100505619	0.0	0.0
101927150	7.0	27.0
653707	0.0	0.0
101927152	1.0	3.0
101927155	25.0	18.0
7520	7809.0	16448.0
92822	868.0	1272.0
80835	24.0	4.0
101927158	3.0	15.0
80834	0.0	0.0
80833	3652.0	5569.0
339742	1.0	1.0
653702	198.0	169.0
339745	1183.0	2310.0
550	3999.0	5941.0
79850	470.0	2588.0
551	0.0	0.0
339736	1.0	1.0
79852	157.0	587.0
552	164.0	74.0
256987	2668.0	2404.0
553	0.0	0.0
554	61.0	11.0
79854	21.0	35.0
79853	1.0	0.0
55885	3099.0	462.0
79856	827.0	785.0
55884	2463.0	4063.0
100652885	0.0	3.0
7514	4941.0	9610.0
79858	1377.0	658.0
558	5001.0	5153.0
92815	115.0	47.0
7516	34.0	437.0
55889	0.0	0.0
7515	1646.0	3185.0
55888	122.0	114.0
7518	291.0	375.0
7517	376.0	581.0
7532	5975.0	13806.0
100422821	1.0	3.0
7531	17646.0	18552.0
7534	19542.0	45463.0
100422823	0.0	0.0
7533	10067.0	11724.0
101927167	158.0	28.0
100422824	0.0	0.0
65217	175.0	13.0
80824	1993.0	4764.0
100422826	0.0	0.0
340719	44.0	281.0
80823	173.0	203.0
100422827	0.0	0.0
100422828	0.0	0.0
55890	2068.0	1342.0
80829	2548.0	4544.0
100422829	0.0	0.0
144097	553.0	1585.0
55894	0.0	0.0
55893	1696.0	3322.0
55892	526.0	1565.0
563	261.0	17.0
79841	677.0	143.0
55891	0.0	0.0
79840	27.0	37.0
80832	1095.0	1776.0
79843	507.0	70.0
55898	2903.0	3798.0
80831	0.0	1.0
55897	40.0	25.0
566	65.0	18.0
79842	184.0	303.0
79845	465.0	664.0
567	277183.0	230919.0
80830	4966.0	5896.0
79844	450.0	88.0
79847	744.0	738.0
7525	1723.0	8999.0
79846	499.0	182.0
79849	11.0	1.0
79848	1424.0	1087.0
7526	9.0	7.0
7529	13187.0	17818.0
7528	3224.0	4934.0
101927171	47.0	23.0
92806	222.0	225.0
65220	2836.0	3587.0
92840	250.0	111.0
7541	617.0	1272.0
100422830	0.0	0.0
100422831	0.0	0.0
7543	926.0	1731.0
7542	280.0	469.0
101927176	0.0	0.0
100422833	0.0	0.0
7545	0.0	17.0
100422834	0.0	0.0
7544	515.0	825.0
100422835	0.0	0.0
102723647	5.0	4.0
653720	12.0	5.0
100422837	0.0	0.0
80856	1016.0	2107.0
100422838	0.0	0.0
100422839	0.0	0.0
102723644	0.0	0.0
570	17.0	74.0
79870	304.0	141.0
571	2226.0	2571.0
572	1552.0	2495.0
79872	854.0	1626.0
573	4058.0	1886.0
79871	554.0	1059.0
79874	1077.0	1926.0
102723641	38.0	7.0
575	69.0	127.0
79873	600.0	643.0
79876	1136.0	2310.0
576	255.0	919.0
340706	317.0	165.0
577	143.0	178.0
79875	2233.0	1736.0
80864	43.0	53.0
578	817.0	1842.0
80863	115.0	136.0
579	1.0	34.0
79877	1231.0	3804.0
80862	253.0	242.0
7536	7627.0	12582.0
79879	152.0	241.0
7535	400.0	1945.0
7538	33670.0	8559.0
7539	73.0	204.0
7552	115.0	548.0
101927186	1.0	0.0
100422841	0.0	1.0
7551	1264.0	1602.0
100422842	0.0	0.0
100422843	0.0	0.0
7554	267.0	697.0
7553	611.0	1008.0
100422844	0.0	0.0
100422845	0.0	0.0
7556	325.0	573.0
7555	11580.0	17999.0
100422846	0.0	1.0
100422847	0.0	0.0
100422848	0.0	0.0
100422849	0.0	0.0
580	269.0	896.0
581	2676.0	3198.0
582	102.0	143.0
583	2102.0	1397.0
79861	8.0	35.0
79863	550.0	1110.0
585	1183.0	651.0
100652899	1.0	1.0
586	1610.0	1634.0
79862	78.0	230.0
102723631	0.0	0.0
587	1435.0	2288.0
79865	47.0	52.0
80854	2639.0	2010.0
80853	1123.0	1596.0
79864	593.0	106.0
80852	76.0	68.0
79867	1951.0	2275.0
254312	3.0	0.0
79866	84.0	238.0
80851	1447.0	2325.0
79869	3098.0	5803.0
7547	0.0	18.0
7546	2.0	260.0
79868	843.0	1293.0
7549	187.0	305.0
256979	2.0	4.0
101927193	1.0	10.0
7561	255.0	462.0
7562	240.0	352.0
7565	186.0	238.0
101927111	45.0	34.0
7564	284.0	533.0
7567	267.0	106.0
7566	366.0	434.0
101927112	0.0	0.0
101927117	11.0	9.0
590	260.0	264.0
339822	1.0	3.0
593	205.0	266.0
594	567.0	1119.0
595	10960.0	18316.0
596	465.0	3365.0
597	1106.0	367.0
598	6260.0	4100.0
599	2774.0	1893.0
7559	779.0	1572.0
7572	2555.0	2760.0
7571	54.0	60.0
7574	539.0	837.0
101929780	29.0	37.0
7576	495.0	887.0
7577	0.0	1.0
101927126	3.0	75.0
101927125	0.0	3.0
101927129	0.0	0.0
7570	927.0	931.0
339804	144.0	172.0
7569	346.0	531.0
7568	39.0	18.0
101978719	5.0	34.0
7582	1202.0	684.0
7584	198.0	267.0
7587	625.0	968.0
7586	2475.0	5137.0
7589	179.0	304.0
101927134	0.0	0.0
7581	1645.0	2147.0
7580	907.0	655.0
100652988	125.0	52.0
7579	88.0	185.0
7594	486.0	1176.0
7593	1022.0	1075.0
7596	454.0	701.0
7597	521.0	837.0
101927149	0.0	0.0
7592	409.0	596.0
100652974	0.0	0.0
254359	1116.0	1416.0
100133005	7.0	8.0
101929730	40.0	9.0
101929736	5.0	15.0
55803	727.0	761.0
55802	1143.0	1211.0
55801	3.0	3.0
55800	78.0	58.0
55806	77.0	280.0
100420113	0.0	0.0
55805	547.0	184.0
55809	626.0	1560.0
55808	2417.0	453.0
100652909	0.0	0.0
101929746	1.0	2.0
101929743	1.0	0.0
100133024	3.0	3.0
55810	1230.0	2113.0
55814	1207.0	1073.0
55813	1219.0	2883.0
55812	363.0	193.0
100652918	0.0	0.0
55811	8.0	27.0
55818	2441.0	6485.0
55816	20.0	88.0
55815	619.0	48.0
55819	5505.0	4353.0
254394	721.0	806.0
100419149	0.0	0.0
100133036	12.0	19.0
55821	0.0	0.0
101930749	0.0	0.0
100133037	0.0	0.0
100133038	3.0	5.0
55825	792.0	358.0
101930745	0.0	1.0
55824	2464.0	1954.0
101930746	1.0	0.0
55823	2742.0	2903.0
101930747	0.0	0.0
55829	2774.0	2617.0
55827	2813.0	8002.0
101930744	0.0	0.0
100420143	1.0	0.0
101929760	5.0	38.0
101927102	5.0	4.0
101927101	2.0	0.0
101929768	20.0	28.0
101929765	2.0	2.0
100133040	1.0	0.0
100419158	4.0	0.0
101929769	4.0	11.0
100133044	0.0	0.0
55832	3084.0	9383.0
254398	0.0	2.0
55831	2316.0	1722.0
55830	2077.0	2183.0
55835	244.0	717.0
100652939	5823.0	3981.0
100420149	0.0	0.0
55833	1502.0	1674.0
55839	133.0	324.0
55837	1298.0	1246.0
90167	0.0	5.0
677679	0.0	0.0
90161	216.0	44.0
134637	237.0	368.0
388701	493.0	3.0
100420159	24.0	66.0
100420158	0.0	0.0
388707	5.0	7.0
100420155	0.0	0.0
677681	2.0	0.0
100419178	1.0	0.0
43847	35.0	4.0
101929701	0.0	0.0
43849	27.0	2.0
28227	398.0	775.0
122631	0.0	0.0
90187	5.0	25.0
100419187	0.0	0.0
100419185	15.0	30.0
101929716	2.0	0.0
122622	346.0	382.0
388722	56.0	46.0
100420178	0.0	0.0
132001	314.0	329.0
388714	65.0	242.0
122618	166.0	385.0
388719	3.0	0.0
122616	917.0	542.0
100420190	0.0	1.0
100037280	4.0	7.0
388743	1110.0	460.0
768097	9.0	2.0
768096	46.0	22.0
90199	0.0	0.0
90193	12.0	5.0
90196	2247.0	2226.0
100505591	3.0	2.0
100505592	57.0	29.0
388730	52.0	115.0
768086	3.0	1.0
119032	1410.0	703.0
122665	0.0	0.0
388762	0.0	0.0
122664	2.0	2.0
388761	0.0	0.0
104413892	0.0	0.0
104413890	0.0	0.0
104413891	31.0	4.0
388753	493.0	530.0
122651	0.0	0.0
119016	67.0	59.0
388759	13.0	2.0
90321	556.0	1343.0
90324	1871.0	2885.0
100270916	0.0	0.0
100270917	0.0	0.0
100270918	0.0	3.0
100270919	0.0	0.0
100270912	0.0	2.0
124790	69.0	131.0
100270913	0.0	0.0
100270914	1.0	0.0
100270915	0.0	0.0
388428	1.0	0.0
100270920	2.0	2.0
641638	1394.0	2358.0
401967	1.0	3.0
100270921	0.0	0.0
100270922	0.0	0.0
148753	0.0	51.0
148756	2.0	1.0
92979	765.0	1344.0
90316	0.0	61.0
340485	221.0	104.0
134121	2025.0	127.0
90317	393.0	581.0
653619	0.0	0.0
161725	112.0	163.0
340481	996.0	842.0
100270909	0.0	0.0
92973	87.0	25.0
90313	1436.0	1392.0
100270905	1.0	2.0
124783	18.0	34.0
100270906	0.0	0.0
401960	1.0	1.0
100270907	0.0	0.0
100270908	0.0	0.0
146110	2.0	5.0
100270903	0.0	0.0
641649	431.0	260.0
124773	6.0	4.0
641648	0.0	0.0
388419	0.0	0.0
401959	0.0	6.0
158104	5.0	9.0
90342	77.0	22.0
161753	212.0	182.0
339483	384.0	231.0
653643	0.0	0.0
339487	669.0	1144.0
339488	70.0	76.0
653645	0.0	0.0
28396	864.0	4606.0
28394	259.0	9082.0
401944	126.0	641.0
28395	57.0	2315.0
653650	8.0	9.0
90338	1221.0	2149.0
92999	1054.0	597.0
641654	0.0	0.0
28392	195.0	9820.0
28393	23.0	270.0
28391	12.0	346.0
653639	3.0	5.0
90332	133.0	82.0
134145	256.0	710.0
161742	2523.0	3541.0
90333	520.0	817.0
340460	1.0	1.0
134147	650.0	1131.0
339476	0.0	1.0
653635	59.0	96.0
339479	6.0	4.0
401934	31.0	8.0
124751	29.0	4.0
148789	207.0	602.0
653641	0.0	0.0
90326	501.0	723.0
90362	308.0	1197.0
100505761	580.0	357.0
100505767	9.0	12.0
388474	18.0	18.0
148713	7.0	87.0
28374	0.0	0.0
28373	0.0	1.0
28378	3.0	18.0
388468	0.0	0.0
28376	0.0	0.0
28377	0.0	0.0
102216268	0.0	0.0
340441	0.0	0.0
100505768	0.0	2.0
28370	0.0	0.0
28371	0.0	0.0
90352	0.0	0.0
90353	70.0	107.0
100505755	1.0	4.0
90355	267.0	906.0
100505753	0.0	1.0
339451	250.0	521.0
339453	31.0	29.0
653656	0.0	0.0
339456	28.0	36.0
653657	0.0	0.0
653658	36.0	37.0
28385	2.0	1174.0
28383	2.0	9.0
600	7.0	3.0
28387	2.0	38.0
28388	245.0	18789.0
601	1.0	0.0
602	1434.0	5930.0
604	4337.0	3111.0
605	864.0	1501.0
100505758	11.0	11.0
28381	0.0	0.0
606	2.0	5.0
607	885.0	2905.0
28382	0.0	13.0
608	22.0	283.0
28380	1.0	13.0
100505785	0.0	1.0
219623	102.0	407.0
100505783	268.0	310.0
219621	1028.0	34.0
401994	0.0	0.0
401993	0.0	0.0
339442	0.0	1.0
401992	0.0	0.0
28358	0.0	0.0
653689	108.0	73.0
148741	270.0	81.0
28359	0.0	0.0
90381	38.0	256.0
339448	752.0	1471.0
28352	0.0	0.0
28353	0.0	0.0
653691	11.0	10.0
148738	1.0	2.0
28351	0.0	1.0
122145	0.0	0.0
28356	0.0	0.0
610	15.0	62.0
28357	0.0	0.0
611	44.0	143.0
28354	0.0	0.0
28355	0.0	0.0
613	3050.0	6088.0
616	0.0	0.0
617	608.0	850.0
618	24.0	45.0
90378	1231.0	1885.0
376497	1904.0	2904.0
90379	1141.0	1521.0
100505776	0.0	0.0
401983	0.0	0.0
401982	0.0	0.0
401981	1.0	2.0
653677	12.0	34.0
28369	0.0	2.0
28363	0.0	0.0
28364	0.0	0.0
28361	0.0	0.0
28362	0.0	1.0
388478	0.0	4.0
28368	0.0	0.0
622	882.0	502.0
28365	0.0	0.0
623	8.0	34.0
340419	430.0	10.0
401973	0.0	0.0
28366	0.0	0.0
624	428.0	167.0
627	371.0	40.0
134111	10.0	149.0
629	556.0	827.0
28360	0.0	0.0
101927074	0.0	1.0
101927075	2.0	1.0
146183	10.0	14.0
339416	305.0	100.0
79931	116.0	180.0
55964	54.0	177.0
631	140.0	170.0
79930	1414.0	1301.0
632	15.0	11.0
79933	37.0	4.0
633	16705.0	38048.0
634	495.0	1667.0
79932	5457.0	5356.0
55968	3436.0	4763.0
79935	11.0	4.0
635	3.0	1.0
79934	2043.0	2161.0
636	610.0	923.0
55967	1073.0	1540.0
637	1143.0	2166.0
79937	114.0	343.0
100505724	0.0	0.0
55966	89.0	1940.0
158172	0.0	4.0
638	130.0	387.0
639	1544.0	4791.0
79939	2561.0	5784.0
101927081	0.0	1.0
55969	595.0	1025.0
101927084	16.0	11.0
158158	1424.0	570.0
219654	1324.0	1412.0
100422900	0.0	0.0
100422901	0.0	0.0
100422902	0.0	0.0
100422903	0.0	0.0
100422904	1.0	1.0
100422905	0.0	0.0
100422907	0.0	0.0
146198	1028.0	1026.0
100422908	0.0	0.0
100422909	0.0	0.0
55971	2284.0	3950.0
55970	4066.0	7247.0
640	16.0	155.0
100270998	0.0	4.0
641	126.0	414.0
642	1236.0	3266.0
55975	1076.0	1309.0
100270992	0.0	1.0
158160	118.0	152.0
643	1.0	27.0
55974	1361.0	2456.0
122199	15.0	17.0
55973	2119.0	1636.0
644	2990.0	3416.0
100270994	0.0	0.0
79922	213.0	263.0
55972	759.0	1474.0
645	3113.0	2139.0
79921	2849.0	2853.0
388499	0.0	4.0
79924	37.0	1416.0
646	12.0	2470.0
79923	5.0	2.0
648	1368.0	1923.0
79925	1606.0	598.0
649	1018.0	5439.0
79927	54.0	13.0
79929	36.0	72.0
100505718	1.0	25.0
100505741	30.0	48.0
7620	189.0	121.0
100422911	0.0	0.0
7621	270.0	368.0
100422913	3.0	5.0
100422914	0.0	0.0
102725509	110.0	182.0
339400	33.0	27.0
100422916	0.0	0.0
100270978	0.0	0.0
100422917	0.0	0.0
100270979	3.0	0.0
100422918	0.0	0.0
339403	2.0	6.0
100422919	0.0	0.0
650	899.0	5096.0
100270986	0.0	0.0
651	527.0	156.0
652	433.0	149.0
79953	23.0	986.0
653	1192.0	142.0
100270981	0.0	0.0
654	342.0	137.0
100270982	0.0	0.0
655	178.0	99.0
79955	114.0	32.0
100270983	0.0	0.0
79954	762.0	1596.0
656	141.0	157.0
100270984	0.0	0.0
657	1221.0	1068.0
79957	84.0	176.0
79956	2157.0	1093.0
658	750.0	264.0
79959	176.0	428.0
659	7324.0	4940.0
100505746	88.0	556.0
92912	1770.0	1432.0
79958	1594.0	1806.0
100270980	0.0	0.0
7617	41.0	30.0
100422920	0.0	0.0
7633	164.0	332.0
100422922	0.0	0.0
100422923	0.0	0.0
100422924	0.0	0.0
100422925	0.0	4.0
219670	1930.0	791.0
100422926	0.0	0.0
100422927	0.0	0.0
100422929	0.0	1.0
122183	0.0	0.0
660	235.0	129.0
100270974	9.0	1.0
661	793.0	1548.0
100270975	0.0	0.0
662	370.0	249.0
79940	82.0	16.0
100270976	1.0	1.0
663	3621.0	3640.0
100270977	0.0	0.0
55997	4.0	0.0
664	1308.0	2554.0
665	5204.0	9272.0
53335	166.0	1643.0
79944	209.0	297.0
666	1674.0	647.0
100270972	0.0	0.0
667	11830.0	34262.0
79943	159.0	263.0
79946	582.0	36.0
668	0.0	1.0
53339	2675.0	2811.0
669	977.0	1305.0
100505738	107.0	239.0
79948	461.0	6.0
53336	2.0	1.0
7626	758.0	731.0
55999	0.0	1.0
79947	1257.0	1911.0
55998	1.0	0.0
7625	316.0	479.0
92906	1508.0	2556.0
7628	1.0	0.0
79949	2606.0	210.0
7627	536.0	931.0
100505739	0.0	2.0
7629	1379.0	1606.0
161779	100.0	144.0
101929693	286.0	125.0
104533120	10.0	1.0
100422930	0.0	0.0
101927034	3.0	3.0
100422931	0.0	0.0
7644	564.0	845.0
106903081	43.0	47.0
7643	169.0	192.0
100422934	0.0	1.0
100422935	0.0	0.0
100422936	2.0	1.0
219681	1881.0	10.0
100422938	0.0	0.0
100422939	0.0	0.0
670	532.0	268.0
671	14.0	5.0
79971	4959.0	7600.0
100270963	2.0	1.0
672	360.0	1010.0
79970	518.0	628.0
53342	130.0	23.0
100270964	10.0	36.0
673	1155.0	1615.0
79973	80.0	32.0
53340	1657.0	327.0
675	193.0	440.0
53345	5.0	35.0
79974	1425.0	344.0
53346	498.0	322.0
676	2.0	6.0
79977	1351.0	5097.0
53343	1651.0	1587.0
677	14630.0	25650.0
100270961	0.0	0.0
678	9311.0	21453.0
53344	348.0	535.0
100270962	0.0	0.0
53349	1063.0	1182.0
79979	785.0	1234.0
92935	187.0	323.0
158131	0.0	3.0
7634	14.0	66.0
53347	51.0	616.0
7637	830.0	1662.0
7639	102.0	257.0
7638	24.0	60.0
158135	217.0	220.0
100422940	1.0	0.0
219699	1509.0	4989.0
100422942	0.0	1.0
7652	1.0	0.0
100422943	5.0	2.0
100422944	0.0	1.0
100422945	1.0	2.0
101927049	1.0	1.0
100422947	0.0	0.0
100422948	0.0	1.0
100422949	0.0	0.0
105375192	0.0	0.0
680	0.0	0.0
79960	2731.0	2385.0
682	18660.0	33258.0
401914	1.0	3.0
683	763.0	301.0
53353	6.0	29.0
100270953	0.0	0.0
684	7528.0	14160.0
79962	37.0	145.0
79961	1530.0	3519.0
685	524.0	237.0
401911	3.0	3.0
686	1077.0	611.0
687	7940.0	6805.0
79963	46.0	83.0
688	3259.0	6093.0
79966	2103.0	10556.0
53354	137.0	229.0
100270950	0.0	0.0
689	9061.0	10036.0
100270951	1.0	0.0
79968	185.0	500.0
92922	472.0	562.0
53358	501.0	316.0
79969	325.0	436.0
92960	261.0	194.0
100422950	0.0	0.0
100422951	0.0	0.0
5000	1101.0	1768.0
7661	2.0	3.0
100422952	0.0	0.0
5001	420.0	728.0
100422953	0.0	0.0
5002	779.0	807.0
100422954	0.0	0.0
5003	27.0	41.0
100422955	0.0	0.0
5004	74.0	52.0
100270938	0.0	0.0
100422957	1.0	1.0
100422959	0.0	0.0
146167	0.0	0.0
690	0.0	0.0
79991	1224.0	852.0
653604	5.0	1.0
79990	815.0	2996.0
100270937	0.0	4.0
79993	296.0	514.0
401903	0.0	0.0
694	6689.0	17879.0
641616	2.0	2.0
79992	45.0	9.0
695	1907.0	1043.0
100270943	0.0	0.0
696	3.0	9.0
699	142.0	970.0
79998	69.0	50.0
100505704	0.0	0.0
134187	4.0	5.0
100505702	350.0	382.0
641613	0.0	1.0
401904	13.0	21.0
641614	0.0	0.0
100422960	0.0	0.0
5010	319.0	1158.0
7673	66.0	150.0
100422962	0.0	0.0
100422963	0.0	0.0
7675	571.0	1788.0
101927067	17.0	39.0
100422964	0.0	0.0
5013	104.0	620.0
100422965	7.0	8.0
100422966	0.0	0.0
5015	0.0	6.0
100422967	0.0	0.0
100422969	0.0	0.0
100270923	1.0	0.0
53371	921.0	3194.0
146177	1229.0	11.0
100270924	0.0	0.0
79980	448.0	1028.0
100270925	0.0	0.0
100270926	8.0	8.0
79982	1579.0	2364.0
79981	1.0	46.0
79983	260.0	792.0
53373	1910.0	2755.0
80975	20.0	13.0
79986	335.0	519.0
100420308	2.0	0.0
100420307	5.0	16.0
79987	3394.0	715.0
5005	47.0	66.0
79989	1173.0	571.0
5007	2485.0	4298.0
100420303	1.0	0.0
5008	58.0	145.0
5009	47.0	2.0
100420300	113.0	84.0
92949	68.0	414.0
7682	3.0	2.0
100422850	0.0	1.0
5020	0.0	4.0
7681	4.0	20.0
100422851	0.0	0.0
5021	97.0	50.0
100422852	0.0	0.0
7683	1.0	2.0
100422853	0.0	0.0
5023	662.0	412.0
100422854	0.0	0.0
5024	2.0	1.0
100422855	0.0	0.0
5025	2181.0	3700.0
101929651	0.0	1.0
100422856	0.0	0.0
5026	30.0	289.0
100422857	0.0	0.0
100422858	0.0	0.0
100422859	0.0	0.0
101929655	7.0	13.0
5016	82.0	111.0
5017	23.0	63.0
7678	122.0	163.0
5018	3233.0	3887.0
5019	692.0	1877.0
5030	1.0	7.0
7693	707.0	1752.0
100422861	0.0	0.0
7692	550.0	694.0
5031	127.0	233.0
100422862	0.0	0.0
7695	422.0	798.0
5032	159.0	456.0
100422863	0.0	0.0
5033	2315.0	5782.0
7694	195.0	611.0
100422864	0.0	0.0
5034	23312.0	87661.0
7697	151.0	247.0
101929664	9.0	3.0
7696	72.0	90.0
101929665	2.0	6.0
100422866	0.0	0.0
5036	2908.0	5418.0
7699	479.0	1091.0
101927003	0.0	18.0
100422867	0.0	0.0
5037	12346.0	8667.0
101929663	0.0	0.0
100422868	0.0	0.0
100422869	0.0	0.0
101929669	0.0	0.0
101927007	0.0	0.0
101927006	1.0	1.0
7691	222.0	348.0
7690	708.0	1998.0
254013	182.0	169.0
100420207	1.0	0.0
5027	877.0	701.0
100420206	0.0	0.0
5028	807.0	1932.0
5029	220.0	413.0
100420203	10.0	13.0
100420200	0.0	1.0
100422860	2.0	38.0
5042	9.0	34.0
100422873	0.0	1.0
100422874	0.0	0.0
5045	5660.0	6669.0
100422876	0.0	0.0
5046	211.0	654.0
5047	1.0	18.0
100292290	1.0	2.0
100422878	0.0	1.0
5048	5588.0	6619.0
100422879	0.0	0.0
101927015	26.0	4.0
101927017	1.0	0.0
105377880	1.0	0.0
256646	0.0	5.0
256643	615.0	709.0
55902	3216.0	1726.0
55901	743.0	286.0
55900	713.0	740.0
55906	403.0	135.0
100420213	0.0	0.0
55905	2588.0	4993.0
55904	3233.0	5651.0
5052	12357.0	10316.0
100422883	0.0	0.0
55909	717.0	1080.0
5053	2.0	96.0
100422884	0.0	0.0
5054	4138.0	17521.0
55908	8.0	1.0
55907	1219.0	2680.0
5055	126.0	17.0
100422886	0.0	0.0
100422887	0.0	0.0
100422888	0.0	0.0
5058	2117.0	4761.0
101929684	0.0	0.0
100422889	0.0	0.0
101929685	0.0	0.0
101929688	0.0	0.0
5050	312.0	905.0
5051	1072.0	621.0
5049	3641.0	6057.0
55911	4530.0	2253.0
55917	2178.0	3844.0
100420224	1.0	1.0
55916	542.0	936.0
100420223	0.0	0.0
101929690	1.0	3.0
100422880	0.0	0.0
55915	574.0	738.0
100422881	0.0	0.0
55914	3265.0	3471.0
5063	31.0	219.0
100422894	0.0	1.0
5064	1113.0	603.0
100422895	0.0	0.0
100422896	0.0	0.0
5066	7403.0	7415.0
5067	180.0	299.0
100422898	0.0	0.0
5068	2.0	0.0
100422899	0.0	0.0
5069	68.0	194.0
100419246	0.0	0.0
254050	708.0	20.0
5062	4628.0	9906.0
55920	3816.0	17957.0
254048	943.0	1540.0
55924	524.0	518.0
55922	320.0	500.0
100422891	0.0	0.0
100422892	0.0	0.0
5074	1867.0	1852.0
5075	5.0	0.0
5076	0.0	1.0
5077	1.0	28.0
55929	1303.0	1919.0
5078	0.0	6.0
101929620	0.0	0.0
5079	18.0	151.0
101929624	0.0	1.0
254065	641.0	1347.0
101929623	28.0	305.0
5071	123.0	168.0
5073	2039.0	3399.0
55930	3114.0	682.0
55937	76.0	44.0
100420253	9.0	12.0
5087	3017.0	6920.0
5088	5.0	3.0
5089	2742.0	2855.0
5080	77.0	117.0
5081	1.0	0.0
101929639	54.0	23.0
5082	1293.0	1502.0
256691	2251.0	1555.0
5083	267.0	597.0
101929637	0.0	0.0
102725541	1.0	1.0
79913	307.0	471.0
79912	641.0	522.0
79915	99.0	433.0
100420259	1.0	3.0
100420258	2.0	8.0
100420257	0.0	15.0
79917	454.0	182.0
79919	1023.0	545.0
79918	395.0	393.0
5096	971.0	2129.0
5097	2692.0	1215.0
5098	1409.0	585.0
5099	317.0	2376.0
100420260	0.0	0.0
254042	127.0	261.0
5090	1243.0	1626.0
5091	633.0	1064.0
5092	2275.0	1191.0
5093	6454.0	10027.0
5094	9451.0	13259.0
5095	775.0	546.0
100270899	1.0	0.0
100270895	2.0	1.0
79902	1219.0	2534.0
