id	c81a6334-9098-4add-8e64-186606676c93	f29ec34d-6066-425a-bccf-1dae2afb43a8
25814	3067.0	3907.0
693133	0.0	0.0
693134	0.0	0.0
25817	105.0	242.0
25816	1013.0	2000.0
100130988	0.0	0.0
693135	0.0	0.0
25819	511.0	540.0
693136	0.0	0.0
100129998	0.0	0.0
130940	35.0	7.0
25818	9.0	0.0
693137	0.0	0.0
693138	0.0	0.0
693139	1.0	0.0
100130980	2.0	3.0
25813	1486.0	1757.0
392209	2.0	0.0
25812	0.0	0.0
106480086	0.0	0.0
106480085	0.0	0.0
106480088	0.0	0.0
115330	158.0	33.0
106480087	0.0	1.0
106480089	0.0	0.0
100129994	0.0	0.0
106480080	0.0	0.0
100129995	4.0	7.0
106480082	0.0	0.0
693140	0.0	3.0
106480081	0.0	0.0
106480084	0.0	0.0
693141	1.0	0.0
693142	0.0	0.0
106480083	0.0	0.0
11180	5508.0	3196.0
154881	587.0	466.0
11182	526.0	2047.0
11181	43.0	5.0
646770	0.0	0.0
11184	671.0	791.0
392133	0.0	0.0
11183	1806.0	2002.0
392132	2.0	0.0
11186	1966.0	1095.0
139249	2.0	0.0
11185	9294.0	62.0
23166	3003.0	10849.0
23167	3152.0	4036.0
106480049	0.0	0.0
23168	2278.0	2954.0
106479059	0.0	1.0
23169	857.0	1283.0
166863	1.0	0.0
392138	0.0	0.0
106479058	0.0	1.0
729920	113.0	28.0
106479057	0.0	0.0
106479056	0.0	0.0
106479055	0.0	0.0
127262	3253.0	2650.0
106479054	1.0	0.0
142891	1474.0	1608.0
106480053	0.0	0.0
106479053	0.0	0.0
106480052	0.0	0.0
106479052	0.0	0.0
23160	1015.0	4419.0
106480055	0.0	0.0
106479051	0.0	0.0
23161	1826.0	1524.0
115286	824.0	716.0
106480054	0.0	0.0
106479050	0.0	0.0
23162	1933.0	1672.0
106480057	0.0	0.0
23163	2480.0	2265.0
106480056	0.0	0.0
152217	293.0	523.0
23164	10471.0	7354.0
106480059	0.0	0.0
23165	1656.0	3902.0
106480058	0.0	0.0
11188	5679.0	2799.0
11187	1087.0	4659.0
11189	9.0	0.0
106480051	0.0	0.0
644109	0.0	0.0
106480050	0.0	0.0
646784	2.0	0.0
11191	50.0	100.0
392140	2.0	2.0
11190	1349.0	1911.0
404672	719.0	621.0
11193	934.0	858.0
154872	0.0	0.0
11194	1403.0	1644.0
11197	12729.0	1.0
11196	1665.0	3888.0
23177	1343.0	1034.0
402016	5.0	1.0
23178	417.0	467.0
106479049	0.0	0.0
23179	2769.0	1300.0
106479048	0.0	0.0
127255	10.0	7.0
106479047	2.0	0.0
127254	249.0	29.0
106479046	0.0	0.0
646780	1.0	6.0
127253	731.0	795.0
106479045	0.0	0.0
106479044	0.0	0.0
729911	0.0	0.0
106479043	0.0	0.0
106480064	0.0	0.0
106479042	11.0	1.0
23170	1279.0	4277.0
115273	114.0	257.0
106480063	0.0	0.0
729909	3.0	1.0
106479041	0.0	0.0
23171	5678.0	433.0
106479040	0.0	0.0
106480066	2.0	0.0
23172	642.0	1482.0
106480065	0.0	0.0
23173	1294.0	2200.0
106480068	1.0	0.0
23174	2077.0	1668.0
106480067	0.0	0.0
23175	1657.0	1667.0
23176	1803.0	3287.0
106480069	0.0	0.0
11199	3.0	1.0
11198	3557.0	7646.0
106480060	0.0	0.0
106480062	0.0	0.0
106480061	0.0	0.0
11160	2071.0	2532.0
644131	1032.0	39.0
404663	0.0	0.0
11162	71.0	53.0
646799	0.0	0.0
11161	2586.0	1029.0
404665	9.0	8.0
11164	1918.0	2261.0
11163	1358.0	806.0
23144	914.0	1842.0
127247	0.0	0.0
106480028	0.0	0.0
23145	96.0	24.0
106480027	1.0	5.0
106480029	0.0	0.0
23148	192.0	181.0
106479079	0.0	0.0
646791	2.0	1.0
23149	331.0	1389.0
441641	0.0	0.0
106479078	0.0	0.0
106479077	2.0	2.0
106479076	0.0	0.0
84108	175.0	660.0
106480031	0.0	0.0
106479075	0.0	0.0
84107	1.0	0.0
106479074	0.0	0.0
106480030	0.0	0.0
106479073	0.0	0.0
106480033	1.0	0.0
84109	1.0	0.0
106480032	0.0	0.0
106479072	0.0	0.0
23140	3927.0	2382.0
115265	23.0	6.0
106480035	0.0	0.0
106479071	0.0	2.0
84103	0.0	0.0
23141	2988.0	3982.0
106480034	0.0	0.0
106479070	0.0	0.0
23142	816.0	802.0
84106	1362.0	401.0
106480037	0.0	0.0
84105	287.0	208.0
23143	1579.0	2584.0
106480036	0.0	0.0
84100	255.0	118.0
11166	13.0	12.0
140258	0.0	0.0
644129	0.0	0.0
11165	805.0	1287.0
84102	568.0	671.0
11168	2464.0	1869.0
84101	437.0	13.0
11167	8524.0	27520.0
644128	53.0	33.0
11169	204.0	1129.0
11171	3190.0	6277.0
11170	25845.0	146.0
11173	261.0	787.0
441639	0.0	0.0
11172	3.0	0.0
343296	0.0	0.0
11174	63.0	124.0
644146	42.0	51.0
23155	768.0	609.0
106480039	0.0	0.0
106480038	0.0	0.0
23157	1236.0	3459.0
23158	3643.0	2094.0
106479069	0.0	0.0
441631	285.0	850.0
106479068	0.0	0.0
106479067	0.0	0.0
106479066	0.0	0.0
106479065	0.0	0.0
106480042	0.0	0.0
106479064	0.0	0.0
106480041	0.0	0.0
106479063	0.0	0.0
106479062	0.0	0.0
106480044	0.0	0.0
23150	2819.0	1340.0
106480043	1.0	0.0
106479061	0.0	0.0
23151	2983.0	1488.0
106479060	0.0	0.0
106480046	0.0	0.0
23152	4251.0	3526.0
106480045	0.0	0.0
106480048	0.0	0.0
23154	1173.0	1553.0
106480047	0.0	0.0
11177	2535.0	4631.0
11176	6300.0	6893.0
11179	858.0	703.0
644138	1.0	2.0
11178	192.0	796.0
644139	5.0	0.0
139285	252.0	501.0
106480040	1.0	0.0
103695364	2.0	0.0
103695363	0.0	0.0
644153	0.0	0.0
11140	6258.0	7466.0
644159	0.0	0.0
103695365	2.0	0.0
11142	2656.0	2578.0
166824	202.0	239.0
106479019	0.0	0.0
11141	3.0	0.0
130872	1466.0	1041.0
106479018	0.0	0.0
644157	26.0	6.0
23122	2046.0	1270.0
106480006	0.0	0.0
106479017	1.0	0.0
106479016	0.0	0.0
106480005	0.0	0.0
25784	4.0	1.0
106479015	0.0	0.0
106480008	1.0	0.0
25787	16.0	4.0
23125	3209.0	2380.0
106480007	0.0	0.0
25786	111.0	112.0
106479014	0.0	0.0
25789	13.0	17.0
644150	50.0	90.0
23126	3535.0	2195.0
106479013	0.0	0.0
25788	36.0	182.0
23127	226.0	72.0
106479012	0.0	0.0
106480009	0.0	0.0
106479011	0.0	0.0
23129	10433.0	9997.0
106479010	0.0	0.0
84129	33.0	17.0
106480011	2.0	0.0
106480010	0.0	0.0
84126	7.0	4.0
106480013	0.0	0.0
84125	113.0	21.0
25780	434.0	691.0
106480012	0.0	0.0
84128	866.0	2370.0
23120	7.0	25.0
106480015	0.0	0.0
25782	1517.0	2181.0
106480014	0.0	0.0
11144	22.0	8.0
11143	1650.0	1846.0
139212	43.0	4.0
84124	943.0	758.0
11146	201.0	382.0
11145	2874.0	1147.0
11148	131.0	3.0
86781	27.0	48.0
11147	188.0	67.0
11149	98.0	53.0
392181	0.0	2.0
127294	22.0	13.0
644165	203.0	15.0
11151	4426.0	7277.0
166815	205.0	303.0
392188	0.0	0.0
106479009	0.0	0.0
11153	307.0	313.0
106479008	0.0	0.0
644168	14.0	1.0
11152	1732.0	1878.0
106479007	0.0	0.0
25796	1376.0	2230.0
130888	188.0	54.0
23133	1556.0	1478.0
106479006	3.0	5.0
106480017	0.0	0.0
106480016	0.0	0.0
106479005	0.0	0.0
23135	6880.0	3353.0
25798	6402.0	2960.0
106479004	0.0	0.0
106480019	0.0	0.0
23136	3537.0	1856.0
25797	449.0	1129.0
106479003	0.0	0.0
106480018	1.0	0.0
23137	1781.0	995.0
106479002	0.0	0.0
25799	391.0	312.0
402055	425.0	1566.0
23138	242.0	433.0
106479001	0.0	0.0
23139	1439.0	2149.0
106479000	0.0	0.0
644160	4.0	1.0
106480020	0.0	0.0
25790	244.0	96.0
106480022	0.0	0.0
106480021	0.0	0.0
25792	3966.0	4099.0
106480024	0.0	0.0
25791	15.0	76.0
23130	1970.0	2656.0
106480023	0.0	0.0
23131	2494.0	3345.0
25794	52.0	4.0
106480026	0.0	0.0
25793	5306.0	5162.0
23132	1613.0	1094.0
106480025	1.0	0.0
11155	134.0	29.0
11154	429.0	418.0
11157	517.0	594.0
11156	1657.0	1957.0
11159	382.0	153.0
139221	47.0	3.0
11158	765.0	376.0
392193	0.0	1.0
23108	1161.0	574.0
23109	8.0	27.0
127281	976.0	960.0
441608	0.0	0.0
154860	3.0	0.0
11120	1580.0	1179.0
343263	155.0	2.0
154865	68.0	13.0
25763	0.0	0.0
106479039	0.0	0.0
23101	49.0	185.0
106479038	65.0	14.0
23102	4405.0	4850.0
106479037	3.0	9.0
25764	116.0	55.0
106479036	1.0	0.0
106479035	1.0	0.0
23105	83.0	3.0
25766	296.0	326.0
106479034	2.0	0.0
25769	1.0	140.0
106479033	0.0	0.0
23107	1802.0	3149.0
106479032	0.0	0.0
106479031	0.0	0.0
11129	1271.0	1510.0
106479030	0.0	0.0
84148	1973.0	921.0
84144	509.0	190.0
11122	131.0	25.0
84146	1483.0	1668.0
11124	1601.0	2115.0
11123	1041.0	1798.0
11126	44.0	11.0
84140	114.0	125.0
11128	977.0	1952.0
84142	272.0	200.0
84141	1430.0	2187.0
139231	1370.0	2085.0
11127	895.0	631.0
23119	445.0	6326.0
644186	9.0	5.0
11131	37.0	17.0
11130	179.0	1611.0
106479029	0.0	0.0
23111	2913.0	1677.0
106479028	0.0	0.0
25774	3.0	0.0
23112	2174.0	1175.0
106479027	0.0	0.0
25776	856.0	394.0
23113	1460.0	1064.0
106479026	2.0	0.0
25775	3.0	1.0
23114	1121.0	643.0
106479025	8.0	0.0
25778	1150.0	943.0
106479024	0.0	0.0
25777	11048.0	5894.0
23116	725.0	646.0
106479023	1.0	0.0
23117	32.0	27.0
106479022	0.0	0.0
23118	3968.0	3615.0
106479021	0.0	0.0
115294	2985.0	1822.0
106479020	5.0	1.0
106480000	0.0	0.0
25770	0.0	0.0
106480002	0.0	0.0
106480001	0.0	0.0
152206	85.0	24.0
106480004	0.0	0.0
25771	2089.0	1426.0
84138	160.0	202.0
106480003	1.0	0.0
11133	286.0	498.0
84133	11.0	13.0
84132	528.0	967.0
11132	854.0	687.0
11135	4935.0	2559.0
84135	333.0	764.0
84134	442.0	781.0
11137	1358.0	3248.0
115290	263.0	354.0
11136	5.0	2.0
84131	503.0	762.0
11138	1197.0	2789.0
730993	0.0	0.0
102465249	0.0	0.0
102465248	0.0	0.0
102465247	0.0	0.0
102465246	0.0	1.0
100272147	0.0	0.0
345895	216.0	29.0
729993	3.0	2.0
50717	2813.0	1539.0
102465257	2.0	1.0
102465256	0.0	0.0
102465255	2.0	0.0
729991	732.0	511.0
102465254	1.0	0.0
102465253	0.0	0.0
164284	3.0	256.0
100884155	0.0	0.0
102465252	0.0	0.0
730978	0.0	1.0
102465251	0.0	0.0
102465250	4.0	0.0
730974	0.0	0.0
392194	0.0	0.0
392197	1.0	0.0
646702	1.0	0.0
646701	5.0	0.0
646721	0.0	1.0
729962	0.0	3.0
729967	316.0	223.0
2504	24.0	22.0
2503	74.0	60.0
284418	0.0	0.0
2502	17.0	21.0
284417	496.0	243.0
2501	78.0	66.0
2500	275.0	112.0
284415	14.0	16.0
404635	0.0	1.0
619190	0.0	0.0
404636	410.0	954.0
2509	24.0	19.0
646723	1.0	1.0
2508	67.0	61.0
2507	11.0	20.0
619189	0.0	1.0
164237	8.0	0.0
729956	1.0	2.0
140290	10.0	7.0
729952	1.0	6.0
2515	0.0	0.0
284408	37.0	17.0
2512	288009.0	154893.0
284406	103.0	79.0
2510	0.0	1.0
284403	138.0	654.0
284402	51.0	4.0
2519	2249.0	2479.0
2518	0.0	0.0
2517	3001.0	3314.0
2516	1.0	1.0
646755	2.0	4.0
646754	0.0	0.0
646753	0.0	4.0
260434	0.0	1.0
23189	2565.0	341.0
260436	68.0	39.0
23180	4394.0	3828.0
2526	449.0	561.0
23181	1845.0	1106.0
2525	230.0	346.0
2524	96.0	261.0
2523	350.0	192.0
23184	1962.0	4453.0
2521	9043.0	9259.0
23185	4425.0	3514.0
23186	3619.0	2556.0
2520	0.0	3.0
23187	2716.0	2792.0
2529	54.0	67.0
2528	12.0	6.0
2527	0.0	0.0
152273	3542.0	1166.0
644100	7.0	5.0
646766	15.0	5.0
644101	5.0	9.0
23199	4971.0	1882.0
260425	4023.0	338.0
729974	0.0	0.0
260429	8.0	2.0
2537	2085.0	3029.0
23191	5984.0	9624.0
23192	2552.0	1756.0
23193	13682.0	25594.0
2535	300.0	773.0
2534	2407.0	3057.0
23194	647.0	375.0
2533	1964.0	4270.0
23195	2425.0	1742.0
23196	6964.0	8024.0
2532	2784.0	82.0
23197	2422.0	4165.0
2531	2972.0	3929.0
2530	954.0	2439.0
23198	2823.0	5591.0
345829	2.0	2.0
646759	0.0	0.0
646758	2.0	0.0
2539	3203.0	2905.0
2538	0.0	0.0
23190	4270.0	4908.0
25903	705.0	4693.0
25902	446.0	3323.0
25904	895.0	971.0
100129866	0.0	0.0
25907	23.0	405.0
100130855	33.0	14.0
25906	468.0	412.0
25909	1761.0	2154.0
100127206	0.0	0.0
100129867	0.0	1.0
2551	1096.0	1526.0
2550	1119.0	1191.0
25901	1439.0	778.0
25900	1061.0	831.0
2548	7276.0	5065.0
223075	6.0	0.0
2547	9423.0	12121.0
100874409	0.0	0.0
100874408	0.0	0.0
2543	0.0	0.0
100379345	23.0	11.0
2542	724.0	1213.0
100874403	0.0	0.0
100874402	1.0	2.0
100874401	0.0	0.0
100874400	0.0	0.0
100129863	0.0	0.0
100874407	0.0	0.0
100874406	1.0	0.0
100874405	0.0	0.0
2549	2648.0	367.0
100874404	0.0	0.0
25914	464.0	507.0
100130848	0.0	0.0
25913	589.0	740.0
100129858	49.0	11.0
25915	1730.0	1353.0
25917	885.0	1081.0
2562	43.0	16.0
2561	9.0	1.0
2560	4.0	0.0
25912	7375.0	6084.0
25911	461.0	478.0
2559	0.0	0.0
2558	0.0	0.0
2557	9.0	0.0
2556	2.0	45.0
2555	4.0	1.0
2554	0.0	0.0
2553	1228.0	1348.0
100129853	0.0	0.0
100874421	0.0	0.0
100874420	0.0	0.0
100129845	12.0	3.0
2572	0.0	0.0
2571	4.0	156.0
2570	10.0	12.0
2569	0.0	12.0
2568	65.0	32.0
2567	1.0	3.0
2566	0.0	3.0
2565	0.0	0.0
2564	532.0	933.0
2563	20.0	261.0
100874425	0.0	0.0
100874424	0.0	0.0
100874423	0.0	0.0
100129842	138.0	48.0
100874422	0.0	0.0
100874429	0.0	0.0
100874428	0.0	0.0
100874427	0.0	0.0
100874426	0.0	0.0
100130827	7.0	18.0
100129836	2.0	3.0
100874410	0.0	0.0
286676	584.0	107.0
100130821	0.0	0.0
100130820	0.0	1.0
2584	622.0	1041.0
2583	22.0	98.0
2582	1364.0	1017.0
2581	2576.0	1337.0
2580	4077.0	4087.0
100874419	0.0	0.0
100874414	1.0	0.0
100874413	0.0	1.0
100874412	0.0	0.0
100874411	0.0	0.0
100874418	0.0	0.0
223082	609.0	818.0
100874417	2.0	3.0
100874416	0.0	0.0
100874415	0.0	0.0
100129827	8.0	1.0
100874443	0.0	0.0
100874442	0.0	0.0
100129824	0.0	0.0
100874441	0.0	0.0
100874440	0.0	0.0
2595	2221.0	855.0
2593	169.0	115.0
100379300	0.0	0.0
2592	950.0	1395.0
2591	1137.0	2025.0
441389	33.0	1.0
2590	3693.0	9099.0
441386	6.0	9.0
127617	3.0	0.0
2589	2790.0	6047.0
2588	967.0	891.0
2587	0.0	0.0
441391	1.0	7.0
284018	230.0	212.0
2585	575.0	379.0
100874447	0.0	0.0
100874446	0.0	1.0
100874445	0.0	0.0
284013	398.0	213.0
100874444	0.0	0.0
100874449	0.0	0.0
100874448	3.0	4.0
100129815	0.0	0.0
100130803	0.0	0.0
100874432	0.0	0.0
100874431	4.0	0.0
100874430	0.0	0.0
100129813	2.0	2.0
441377	1.0	1.0
441376	381.0	9.0
441381	0.0	0.0
127602	132.0	99.0
2597	24016.0	212314.0
2596	6.0	147.0
100874436	0.0	0.0
284004	1060.0	1082.0
100874435	0.0	0.0
100874434	2.0	2.0
100874433	2.0	1.0
284001	1530.0	643.0
100874439	0.0	1.0
100874438	0.0	0.0
127608	0.0	0.0
100874465	0.0	0.0
100129800	3.0	1.0
100874464	0.0	1.0
100874462	0.0	0.0
100129801	0.0	1.0
100874469	0.0	0.0
100874468	0.0	0.0
100874467	2.0	1.0
100874466	0.0	0.0
100874450	0.0	0.0
50937	554.0	510.0
100874454	0.0	0.0
50939	11.0	12.0
100874453	0.0	0.0
100874452	0.0	0.0
100874451	0.0	0.0
100874457	0.0	0.0
100874456	1.0	1.0
50940	6.0	10.0
100874455	1.0	1.0
50943	56.0	564.0
50945	0.0	0.0
50944	8.0	47.0
100874459	0.0	0.0
23328	4555.0	731.0
23329	577.0	156.0
84281	133.0	43.0
84280	871.0	2024.0
644076	0.0	0.0
11340	555.0	1138.0
644079	1.0	1.0
25983	965.0	1578.0
127665	1.0	0.0
23321	1081.0	1074.0
115677	1059.0	80.0
644070	0.0	0.0
23322	198.0	197.0
25984	64.0	220.0
23324	4396.0	2651.0
25987	662.0	4283.0
23325	2488.0	4099.0
23326	7870.0	7944.0
25989	1622.0	1788.0
23327	11568.0	4400.0
25988	601.0	735.0
25981	1053.0	297.0
25980	1926.0	2607.0
11342	4462.0	3159.0
84287	1592.0	1735.0
84286	1039.0	605.0
11341	4.0	1.0
284058	2207.0	2395.0
84289	1334.0	575.0
11344	2006.0	3068.0
11343	13859.0	2043.0
84288	565.0	232.0
84283	194.0	292.0
11346	15906.0	7397.0
11345	3249.0	1885.0
84282	1025.0	996.0
84285	749.0	1073.0
84284	1216.0	1258.0
23339	5275.0	2921.0
84270	773.0	767.0
23331	2026.0	424.0
25994	1271.0	1115.0
23332	2276.0	3904.0
25996	1623.0	1774.0
23333	1582.0	1141.0
23334	2403.0	1591.0
25998	2008.0	1890.0
23335	1108.0	839.0
23336	812.0	304.0
441332	0.0	0.0
644082	0.0	0.0
23338	2875.0	2883.0
25999	511.0	911.0
441331	1.0	0.0
84279	481.0	474.0
25992	1852.0	798.0
84276	958.0	387.0
84275	375.0	324.0
284047	56.0	9.0
84278	117.0	103.0
84277	426.0	342.0
84272	2533.0	2788.0
84271	3826.0	2598.0
84274	789.0	1120.0
84273	735.0	1066.0
23306	700.0	2201.0
23307	3098.0	3303.0
284040	27.0	17.0
23308	25.0	100.0
23309	2400.0	3178.0
25961	120.0	51.0
25960	1438.0	2950.0
25963	7233.0	3920.0
23300	1665.0	2018.0
23301	1841.0	1308.0
25962	1926.0	3287.0
23302	283.0	191.0
23303	3454.0	1242.0
644096	242.0	384.0
23304	2827.0	2550.0
25966	1354.0	976.0
23305	49.0	28.0
644094	0.0	0.0
11328	4821.0	8451.0
11329	2417.0	2506.0
11320	3283.0	2253.0
137012	0.0	0.0
113000	463.0	936.0
11322	3401.0	4009.0
11321	1100.0	2915.0
284034	3.0	0.0
11326	16142.0	5867.0
11325	5166.0	7301.0
23317	2338.0	3171.0
84290	11.0	30.0
25979	1158.0	862.0
23318	1535.0	1793.0
84292	259.0	277.0
25972	1215.0	1325.0
23310	754.0	2491.0
441359	0.0	0.0
25974	186.0	382.0
23312	2043.0	2046.0
25973	61.0	292.0
23313	3479.0	5030.0
25976	11940.0	1289.0
23314	99.0	94.0
25975	518.0	586.0
441355	2.0	4.0
25978	2077.0	1629.0
23315	1593.0	932.0
25977	1519.0	1460.0
23316	9.0	7.0
11339	14.0	240.0
11338	4211.0	7373.0
441362	0.0	0.0
441361	0.0	0.0
140660	5.0	6.0
115650	61.0	150.0
127623	34.0	0.0
25970	2989.0	1380.0
284029	153.0	163.0
115653	0.0	0.0
84298	681.0	1489.0
11331	5220.0	14058.0
11330	4.0	2.0
11333	3132.0	4433.0
152641	40.0	9.0
11332	1123.0	4315.0
84299	1236.0	1611.0
11335	3279.0	8792.0
84294	551.0	785.0
11334	977.0	689.0
84293	2025.0	2898.0
84296	60.0	643.0
11337	3072.0	2996.0
284021	220.0	528.0
84295	622.0	1306.0
11336	2730.0	3634.0
25946	2209.0	6339.0
25949	2027.0	2237.0
25948	2790.0	2366.0
441308	0.0	0.0
139604	0.0	0.0
100130898	0.0	0.0
100130894	4.0	8.0
25941	3200.0	2974.0
25940	884.0	1716.0
100130892	4.0	16.0
25943	2684.0	1433.0
25942	2569.0	5063.0
100130890	54.0	29.0
25945	733.0	92.0
11309	9979.0	9062.0
284099	3.0	2.0
284098	206.0	660.0
25957	3563.0	2309.0
140609	4379.0	2388.0
25959	9509.0	2411.0
100130889	36.0	13.0
100130887	11.0	10.0
25950	102.0	158.0
25953	4636.0	3825.0
25956	467.0	231.0
11317	2.0	2.0
11316	3449.0	6351.0
11319	951.0	1952.0
11318	19.0	20.0
100379378	0.0	0.0
11311	1210.0	1061.0
11313	2000.0	4534.0
140603	0.0	0.0
11315	4436.0	6760.0
284086	461.0	296.0
11314	807.0	1517.0
25925	386.0	284.0
284085	2.0	10.0
25924	158.0	5.0
25927	656.0	336.0
284083	0.0	7.0
100130879	0.0	0.0
25926	999.0	3390.0
139628	1.0	0.0
25929	1091.0	1537.0
25928	1064.0	5.0
441328	0.0	0.0
127687	571.0	1735.0
100130873	0.0	0.0
441327	0.0	0.0
441326	0.0	0.0
100130871	0.0	0.0
441324	0.0	0.0
25921	4436.0	6173.0
441323	0.0	0.0
25920	2790.0	3075.0
25923	4202.0	3225.0
140612	321.0	63.0
100129880	0.0	0.0
284076	68.0	9.0
100129882	1.0	8.0
25936	722.0	752.0
25938	1381.0	773.0
25937	5722.0	2862.0
284071	8.0	8.0
100130866	0.0	0.0
25939	13388.0	9131.0
113026	1142.0	674.0
441317	0.0	0.0
441315	0.0	0.0
25930	3006.0	2623.0
441314	0.0	0.0
441313	0.0	0.0
25932	9167.0	15881.0
127671	0.0	0.0
25934	991.0	553.0
127670	1.0	0.0
284069	27.0	241.0
140623	10.0	15.0
140625	0.0	0.0
284067	1.0	4.0
100129871	0.0	0.0
140628	39.0	21.0
406982	0.0	0.0
406981	0.0	0.0
406984	1.0	0.0
406983	0.0	2.0
406986	0.0	0.0
406985	0.0	0.0
406988	0.0	4.0
406987	0.0	0.0
23287	2103.0	509.0
23288	1504.0	1036.0
406980	0.0	0.0
84206	77.0	392.0
23281	28.0	56.0
84203	4.0	9.0
23283	1208.0	1469.0
23284	192.0	8.0
140596	0.0	0.0
23285	240.0	124.0
152579	406.0	391.0
140597	118.0	1.0
23286	5228.0	1583.0
152578	0.0	0.0
406979	0.0	0.0
406978	0.0	0.0
152573	175.0	6.0
644000	0.0	0.0
646663	0.0	0.0
406971	0.0	0.0
406970	0.0	0.0
406973	0.0	0.0
406972	0.0	11.0
406974	0.0	0.0
406977	0.0	1.0
406976	2.0	0.0
23299	2679.0	2076.0
201725	200.0	479.0
23291	2384.0	2223.0
23293	1403.0	1023.0
23294	6404.0	1679.0
23295	5053.0	2913.0
406968	1.0	1.0
406967	0.0	0.0
646658	206.0	5.0
152586	2.0	0.0
406969	0.0	0.0
406960	0.0	0.0
11281	4.0	65.0
406962	11.0	2.0
646672	1.0	3.0
11280	25.0	8.0
406961	0.0	0.0
11283	0.0	0.0
406964	0.0	0.0
11282	3986.0	4943.0
406963	0.0	0.0
644016	0.0	0.0
11285	825.0	1374.0
406966	0.0	0.0
11284	822.0	1449.0
406965	0.0	0.0
23265	2809.0	2030.0
23266	3840.0	2291.0
23268	1223.0	1905.0
23269	1592.0	1734.0
84229	82.0	10.0
164592	8.0	49.0
59269	716.0	2201.0
84225	863.0	435.0
23261	916.0	1326.0
84224	201.0	227.0
23262	1540.0	1429.0
23263	1010.0	378.0
23264	6409.0	3927.0
84226	36.0	61.0
84221	126.0	117.0
406957	0.0	0.0
84220	0.0	1.0
406956	0.0	0.0
84223	558.0	1346.0
406959	0.0	0.0
406958	0.0	0.0
84222	72.0	123.0
646685	0.0	1.0
644022	0.0	0.0
406951	0.0	0.0
406950	0.0	0.0
406953	0.0	0.0
646688	2.0	6.0
406952	0.0	0.0
406955	0.0	0.0
406954	0.0	0.0
23276	972.0	881.0
23277	2769.0	7662.0
23279	2071.0	3731.0
59277	5922.0	474.0
59272	155.0	25.0
59271	1308.0	390.0
59274	1285.0	2138.0
84218	0.0	0.0
84217	109.0	17.0
23270	843.0	844.0
23271	2147.0	3071.0
84219	471.0	480.0
23272	2892.0	2053.0
23274	2214.0	1252.0
84216	86.0	565.0
84215	31.0	6.0
23275	1371.0	952.0
406946	0.0	0.0
84210	4.0	0.0
406945	0.0	0.0
644017	0.0	0.0
406948	0.0	0.0
406947	0.0	0.0
406949	0.0	0.0
644032	0.0	0.0
646693	0.0	0.0
11261	10366.0	4812.0
644037	7.0	15.0
11260	1846.0	5288.0
646698	4.0	1.0
11262	292.0	367.0
23243	2567.0	1297.0
23244	4340.0	4659.0
59286	3058.0	3054.0
23245	105.0	142.0
23246	771.0	6991.0
23247	1315.0	549.0
59283	7.0	5.0
23248	2580.0	1717.0
644030	0.0	1.0
59285	57.0	21.0
59284	0.0	0.0
84247	1741.0	1156.0
23240	1182.0	1238.0
84246	728.0	2421.0
84249	3.0	5.0
23241	3402.0	1447.0
23242	3501.0	21.0
84248	2076.0	3996.0
84243	1813.0	2609.0
11264	3321.0	716.0
84245	657.0	1138.0
11267	1581.0	2770.0
11266	367.0	695.0
11269	828.0	450.0
84240	571.0	974.0
11270	475.0	1215.0
644042	0.0	2.0
11272	11.0	14.0
11274	215.0	253.0
11273	4425.0	5830.0
23254	874.0	704.0
23255	350.0	1016.0
23256	1325.0	2268.0
23258	4991.0	3093.0
23259	1664.0	1756.0
644041	19.0	0.0
84239	5086.0	17.0
23250	13740.0	3630.0
84236	1149.0	827.0
23251	10.0	52.0
23252	995.0	430.0
140564	177.0	503.0
23253	2316.0	1491.0
84232	4486.0	5911.0
11276	2364.0	2508.0
11275	1490.0	723.0
84231	2482.0	4204.0
49861	4.0	6.0
11278	519.0	376.0
49860	0.0	0.0
84233	409.0	633.0
11277	0.0	0.0
11279	621.0	381.0
84230	1465.0	2043.0
23229	1022.0	492.0
49856	698.0	985.0
644054	0.0	0.0
49855	1226.0	434.0
644059	0.0	0.0
49854	2071.0	538.0
11240	634.0	1190.0
23221	10545.0	1016.0
25884	47.0	138.0
23223	1332.0	3902.0
25886	123.0	469.0
23224	7794.0	7585.0
25885	1857.0	2530.0
23225	2436.0	2953.0
25888	328.0	486.0
23228	571.0	516.0
644050	1.0	0.0
201780	20.0	0.0
84269	682.0	651.0
152559	408.0	633.0
25880	241.0	257.0
84268	978.0	894.0
23220	3710.0	2677.0
140576	2596.0	11518.0
84265	1341.0	686.0
11243	1206.0	1077.0
139599	14.0	2.0
84264	68.0	159.0
140578	17.0	183.0
84267	744.0	525.0
11245	281.0	1046.0
84266	912.0	1200.0
11244	1266.0	1600.0
84261	299.0	469.0
11247	4.0	41.0
139596	469.0	437.0
84260	664.0	1006.0
84263	2919.0	753.0
11249	1.0	0.0
84262	512.0	2192.0
11248	642.0	57.0
345557	238.0	6.0
406993	0.0	0.0
406992	0.0	1.0
406995	0.0	0.0
406994	0.0	0.0
11250	1.0	3.0
406997	0.0	0.0
406996	0.0	0.0
11252	5650.0	2765.0
406999	0.0	0.0
11251	64.0	6.0
406998	0.0	0.0
23232	454.0	514.0
25895	241.0	730.0
23233	1274.0	1563.0
25894	566.0	361.0
25897	3955.0	3058.0
23234	303.0	1259.0
