id	118933b6-86c7-4668-9973-424ece352a60	8d8c6603-58cf-4402-81f5-1eb8d5bb2e87
100874354	0.0	0.0
106479449	0.0	0.0
100874353	6.0	100.0
106479448	0.0	0.0
100874352	0.0	4.0
106479447	0.0	0.0
55171	593.0	2928.0
106480457	0.0	0.0
106479446	0.0	0.0
9590	3083.0	1841.0
55170	970.0	3336.0
106480456	0.0	0.0
106479445	1.0	0.0
80108	144.0	75.0
106480459	0.0	0.0
106479444	0.0	3.0
106480458	0.0	0.0
106479443	0.0	0.0
55175	90.0	396.0
106479442	0.0	0.0
55174	4090.0	8642.0
106479441	0.0	0.0
55173	2152.0	10819.0
729515	1187.0	2423.0
106479440	1.0	0.0
9592	16318.0	4381.0
55172	1092.0	1545.0
55179	619.0	1612.0
106480460	0.0	0.0
55178	764.0	726.0
402408	1.0	0.0
55177	6139.0	2095.0
80111	28.0	10.0
106480462	0.0	0.0
55176	184.0	1716.0
80110	896.0	1235.0
106480461	1.0	1.0
80117	8.0	2.0
106480464	0.0	2.0
106480463	3.0	1.0
80115	36.0	229.0
106480466	2.0	15.0
80114	799.0	1059.0
106480465	0.0	0.0
100874359	0.0	0.0
100874358	2.0	0.0
100874356	0.0	1.0
644517	0.0	4.0
100874384	0.0	0.0
100874383	0.0	0.0
100874382	0.0	0.0
100874381	81.0	298.0
100874388	0.0	3.0
92129	2.0	3.0
100874387	1.0	2.0
92126	440.0	67.0
729540	2.0	3.0
100874386	0.0	0.0
100874385	1.0	1.0
55182	2465.0	10955.0
106480424	0.0	0.0
106479479	0.0	0.0
55181	928.0	2589.0
106480423	0.0	0.0
106479478	0.0	0.0
55180	522.0	1036.0
106480426	0.0	0.0
103352670	0.0	3.0
106479477	0.0	1.0
106480425	0.0	0.0
106479476	0.0	0.0
79153	303.0	437.0
55186	4318.0	9392.0
106480428	0.0	0.0
100874380	0.0	0.0
106479475	0.0	0.0
79152	148.0	1793.0
106480427	1.0	0.0
106479474	0.0	0.0
55184	173.0	1375.0
79155	2010.0	2004.0
106479473	0.0	0.0
55183	1444.0	12269.0
106480429	91.0	12.0
106479472	0.0	0.0
79154	270.0	868.0
79157	1530.0	2696.0
80146	5107.0	2415.0
106479471	0.0	0.0
80145	3346.0	2546.0
79156	478.0	138.0
284837	132.0	771.0
106479470	0.0	0.0
55188	759.0	2525.0
80144	891.0	4201.0
284836	0.0	3.0
79159	195.0	520.0
55187	2849.0	4259.0
80143	1681.0	5804.0
79158	5112.0	11665.0
257218	487.0	2337.0
284835	16.0	181.0
106480431	2.0	30.0
80149	994.0	6849.0
106480430	0.0	0.0
80148	2847.0	3469.0
106480433	0.0	0.0
106480432	7.0	38.0
644524	0.0	0.0
100874389	0.0	0.0
80142	1484.0	3722.0
100874373	0.0	0.0
644540	0.0	0.0
729530	4.0	2.0
100874372	0.0	1.0
729533	15.0	308.0
100874371	1.0	1.0
100874370	0.0	0.0
100874377	0.0	1.0
341032	19.0	1288.0
100874375	0.0	0.0
100874374	8.0	3.0
106479469	0.0	0.0
55193	2076.0	9195.0
106480435	0.0	0.0
106479468	9.0	2.0
55192	1146.0	964.0
106479467	0.0	10.0
106480434	0.0	0.0
79140	315.0	446.0
55191	2725.0	3532.0
106480437	0.0	0.0
106479466	1.0	0.0
80129	771.0	40.0
55190	59.0	15.0
106480436	0.0	0.0
106479465	0.0	0.0
79142	2066.0	2162.0
55197	3514.0	9782.0
729535	4.0	10.0
106480439	0.0	0.0
106479464	0.0	0.0
55196	1911.0	2928.0
106480438	0.0	0.0
106479463	0.0	0.0
55195	1.0	9.0
79144	10868.0	14480.0
106479462	0.0	1.0
79143	2153.0	4585.0
55194	1038.0	242.0
729536	0.0	1.0
106479461	0.0	1.0
80135	1983.0	2745.0
284827	0.0	0.0
106479460	0.0	5.0
79145	2471.0	1688.0
80133	40.0	15.0
55199	158.0	467.0
106480440	0.0	0.0
79148	2774.0	39.0
55198	1845.0	6182.0
79147	531.0	1395.0
80139	591.0	5359.0
106480442	3.0	4.0
79149	236.0	1019.0
106480441	0.0	0.0
284821	48.0	19.0
106480444	0.0	0.0
106480443	1.0	1.0
100874379	0.0	0.0
644534	0.0	0.0
100874378	0.0	2.0
80131	30.0	69.0
644538	602.0	437.0
150082	117.0	458.0
107178919	0.0	0.0
107178918	0.0	0.0
106480409	0.0	3.0
149095	14.0	117.0
106479419	0.0	0.0
106479418	0.0	0.0
106479417	1.0	17.0
106479416	0.0	0.0
106479415	6.0	70.0
106479414	0.0	0.0
79171	3150.0	5073.0
106479413	1.0	14.0
106480402	0.0	0.0
79170	1670.0	1040.0
106480401	0.0	0.0
106479412	0.0	0.0
79173	39.0	659.0
106480404	0.0	0.0
106479411	0.0	0.0
79172	250.0	2714.0
106480403	0.0	0.0
106479410	0.0	2.0
79175	330.0	1664.0
106480406	0.0	0.0
79174	1699.0	1146.0
106480405	0.0	0.0
79177	785.0	1420.0
92140	5604.0	11802.0
106480408	0.0	0.0
79176	1311.0	358.0
106480407	0.0	0.0
80168	2.0	10.0
80167	736.0	1520.0
79178	502.0	517.0
341019	38.0	160.0
162073	1956.0	998.0
106480411	0.0	0.0
80169	1214.0	1807.0
106480410	0.0	0.0
644548	1.0	3.0
80164	123.0	3936.0
80162	1045.0	11069.0
80161	50.0	381.0
150094	92.0	84.0
106479409	0.0	0.0
106479408	0.0	0.0
106479407	2.0	10.0
100874399	2.0	2.0
106479406	2.0	0.0
644566	0.0	0.0
100874398	0.0	0.0
106479405	0.0	0.0
100874397	0.0	0.0
106479404	0.0	0.0
100874396	0.0	2.0
106479403	0.0	0.0
106480413	0.0	0.0
106479402	0.0	0.0
106480412	0.0	0.0
106479401	0.0	0.0
100996746	0.0	0.0
106480415	1.0	3.0
106479400	0.0	0.0
79161	3330.0	234.0
106480414	0.0	0.0
106480417	0.0	0.0
100874390	0.0	0.0
106480416	0.0	0.0
79166	1.0	3.0
106480419	0.0	0.0
79165	926.0	587.0
106480418	0.0	8.0
80157	48.0	47.0
79168	316.0	126.0
79167	21.0	4.0
80155	1577.0	8182.0
79169	886.0	3141.0
80154	190.0	896.0
284889	45.0	13.0
106480420	0.0	0.0
106480422	0.0	0.0
106480421	0.0	1.0
80153	1192.0	4186.0
80152	1169.0	3454.0
150084	5.0	330.0
80150	820.0	1470.0
729500	28.0	4.0
644576	0.0	7.0
106479439	0.0	1.0
106479438	1.0	0.0
79191	3301.0	2991.0
106479437	2.0	1.0
79190	630.0	290.0
106479436	0.0	0.0
106479435	0.0	0.0
79192	513.0	617.0
729505	2.0	1.0
106479434	0.0	0.0
106479433	1.0	2.0
100996738	0.0	1.0
106479432	0.0	0.0
106479431	0.0	0.0
729501	0.0	0.0
106479430	0.0	0.0
92162	401.0	145.0
80185	604.0	2140.0
80184	589.0	1935.0
80183	260.0	540.0
106479429	0.0	0.0
106479428	1.0	0.0
644588	0.0	23.0
106479427	0.0	0.0
79180	6696.0	4690.0
106479426	0.0	0.0
106479425	0.0	1.0
106479424	0.0	0.0
106479423	0.0	0.0
79184	1044.0	4427.0
106479422	0.0	0.0
79183	529.0	3606.0
106479421	0.0	0.0
595100	0.0	0.0
106479420	2.0	3.0
92154	744.0	4145.0
595101	38.0	72.0
79188	6718.0	5445.0
79187	8.0	37.0
80179	679.0	7038.0
80178	47.0	1613.0
100418905	0.0	0.0
80177	2321.0	256.0
402429	4.0	10.0
80176	652.0	1976.0
162083	0.0	0.0
100418902	1.0	12.0
106480400	0.0	0.0
402424	0.0	0.0
343641	0.0	1.0
644578	0.0	0.0
80174	188.0	1511.0
80173	665.0	3068.0
113419	2837.0	9425.0
55322	987.0	6451.0
55321	504.0	185.0
55320	1372.0	4081.0
55326	835.0	6847.0
55325	1001.0	1754.0
284459	1092.0	5064.0
55324	2060.0	7483.0
55323	493.0	583.0
55329	128.0	662.0
55328	520.0	638.0
55327	1726.0	2165.0
284451	24.0	3.0
345930	160.0	40.0
729597	20.0	108.0
113402	3602.0	4199.0
729595	18.0	17.0
55333	2859.0	2155.0
55332	20809.0	1215.0
55331	2676.0	4553.0
55330	699.0	1081.0
55337	1277.0	748.0
55336	281.0	397.0
55335	124.0	371.0
55334	3765.0	3346.0
55339	2539.0	9731.0
284443	719.0	978.0
137406	0.0	0.0
333932	0.0	0.0
55340	337.0	53.0
55344	550.0	6219.0
55343	1967.0	1533.0
79310	0.0	1.0
55342	883.0	7952.0
79313	0.0	0.0
55341	1660.0	17622.0
284439	729.0	587.0
79312	0.0	1.0
80304	337.0	2067.0
79315	1.0	35.0
80303	394.0	7986.0
55347	2354.0	2001.0
79314	0.0	0.0
100996492	455.0	13.0
55346	422.0	817.0
79317	0.0	0.0
55345	113.0	1182.0
79316	0.0	0.0
80301	4458.0	1818.0
284434	199.0	374.0
284433	0.0	0.0
79318	0.0	0.0
55349	635.0	1856.0
100996490	0.0	0.0
333929	376.0	50.0
548637	0.0	7.0
333926	33.0	103.0
55351	75.0	1042.0
55350	71.0	1.0
100137047	14.0	21.0
55355	83.0	4430.0
79300	0.0	0.0
100996485	24.0	113.0
55353	5180.0	29505.0
79302	0.0	0.0
55352	2488.0	2071.0
284428	0.0	0.0
100137049	51.0	83.0
79301	0.0	0.0
55359	78.0	707.0
284427	13.0	13.0
55357	3455.0	885.0
79306	0.0	0.0
55356	743.0	988.0
284424	0.0	0.0
79308	0.0	0.0
548645	508.0	549.0
284422	8.0	23.0
548644	102.0	329.0
79309	0.0	1.0
729564	5.0	17.0
729566	0.0	0.0
729565	5.0	5.0
113457	8.0	56.0
92304	27097.0	8.0
92305	2685.0	2519.0
729561	11.0	36.0
80319	182.0	4050.0
80318	324.0	760.0
80317	401.0	1278.0
80316	4.0	0.0
55362	4626.0	6565.0
55361	1602.0	1573.0
79331	0.0	1.0
55366	376.0	1285.0
55365	2882.0	2016.0
80321	960.0	5263.0
55364	2401.0	4107.0
80320	140.0	1433.0
55363	5.0	3.0
79334	0.0	0.0
80326	140.0	135.0
80325	2862.0	1602.0
79336	0.0	0.0
80324	515.0	2096.0
79339	0.0	0.0
80323	1268.0	106.0
55367	466.0	2480.0
284498	8.0	8.0
113444	3039.0	1752.0
80308	1526.0	6002.0
80307	68.0	624.0
80306	4063.0	7755.0
80305	1611.0	875.0
55370	413.0	832.0
80309	5.0	97.0
80311	530.0	1002.0
79322	0.0	0.0
80310	873.0	462.0
79321	0.0	0.0
79324	0.0	0.0
100996466	0.0	0.0
55374	453.0	736.0
79323	4.0	23.0
80315	2145.0	1500.0
80314	1711.0	4923.0
55379	4446.0	6379.0
80313	531.0	667.0
80312	62.0	1649.0
113452	2535.0	3636.0
113451	152.0	389.0
284486	52.0	592.0
284485	47.0	0.0
729587	1.0	0.0
729582	12.0	37.0
729583	11.0	6.0
55380	1.0	1.0
80339	97.0	160.0
55384	877.0	332.0
55388	59.0	2575.0
80344	3677.0	8984.0
80343	12.0	1.0
80342	564.0	186.0
80341	2.0	0.0
80347	2696.0	7183.0
80346	1324.0	4057.0
80345	324.0	1569.0
729574	0.0	0.0
92312	93.0	24716.0
80329	106.0	55.0
80328	165.0	56.0
80327	0.0	1.0
79342	0.0	0.0
80333	64.0	105.0
80332	402.0	19.0
80331	2986.0	8219.0
79346	0.0	0.0
80336	295.0	6891.0
80335	4989.0	13439.0
284467	4.0	151.0
162427	3819.0	6855.0
619555	0.0	0.0
619552	0.0	0.0
619553	0.0	0.0
619556	0.0	0.0
162417	430.0	166.0
392302	12.0	120.0
125476	1096.0	2071.0
392301	0.0	3.0
149465	154.0	194.0
149466	1143.0	2483.0
149461	3.0	158.0
392305	3.0	12.0
392308	0.0	0.0
392307	19.0	55.0
392309	0.0	3.0
149478	211.0	138.0
149473	398.0	2314.0
137492	1693.0	4066.0
402193	4.0	1.0
402191	1.0	0.0
149483	266.0	304.0
150468	69.0	1836.0
150465	2290.0	5187.0
392335	0.0	2.0
619518	20.0	198.0
619519	2.0	23.0
441783	0.0	25.0
392343	0.0	0.0
149420	695.0	2410.0
441775	0.0	2.0
619505	0.0	0.0
441771	0.0	8.0
441781	0.0	0.0
414189	204.0	817.0
9601	7175.0	54233.0
392311	0.0	0.0
9600	1301.0	1527.0
392310	1.0	0.0
392313	17.0	1.0
100526842	4.0	5.0
55300	1671.0	2183.0
149428	490.0	128.0
414196	22.0	7.0
414194	2.0	18.0
55304	1570.0	1126.0
55303	5080.0	717.0
55301	24.0	13.0
55308	1461.0	5678.0
414197	4.0	36.0
9612	7836.0	13324.0
9610	334.0	120.0
392322	0.0	0.0
9611	3720.0	8538.0
441795	0.0	2.0
55311	1476.0	3184.0
55315	1170.0	701.0
55314	898.0	585.0
55313	1647.0	3028.0
125488	886.0	3875.0
55312	2854.0	1866.0
9605	697.0	2124.0
55319	926.0	1767.0
9603	821.0	2014.0
55317	874.0	2184.0
9604	4131.0	2191.0
55316	1646.0	2855.0
9609	360.0	1368.0
9607	0.0	0.0
100874087	0.0	0.0
9620	2888.0	6586.0
100874086	1.0	0.0
100874085	0.0	5.0
100874084	0.0	0.0
9623	0.0	1.0
392256	11.0	3.0
100874089	0.0	5.0
392255	44.0	6.0
9622	4.0	52.0
100874088	0.0	0.0
162387	51.0	376.0
100526820	30.0	6.0
402146	2.0	11.0
100874083	0.0	2.0
100874082	0.0	0.0
402143	4.0	4.0
100874081	0.0	0.0
100874080	0.0	3.0
414130	3.0	5.0
100526825	24.0	2.0
9616	5116.0	5353.0
9617	429.0	1093.0
414135	0.0	0.0
9615	14.0	15.0
414133	0.0	0.0
414134	0.0	0.0
9618	3323.0	8728.0
414131	0.0	0.0
9619	7559.0	2160.0
414132	2.0	4.0
9630	504.0	613.0
9631	972.0	15872.0
100874075	0.0	1.0
644482	0.0	0.0
100874074	6.0	41.0
100874073	0.0	0.0
392262	0.0	0.0
392265	0.0	0.0
9635	52.0	6.0
100874079	2.0	0.0
9632	1840.0	7343.0
100874078	0.0	5.0
392267	3.0	10.0
441736	2.0	5.0
9633	39.0	2209.0
100874077	6.0	23.0
92292	1.0	181.0
92293	86.0	21.0
441733	37.0	87.0
100526831	1.0	0.0
100526830	3.0	6.0
402135	3.0	1.0
92291	961.0	9422.0
402134	0.0	1.0
100874072	8.0	8.0
402133	0.0	0.0
100874071	4.0	11.0
100874070	0.0	1.0
595097	0.0	0.0
595098	0.0	0.0
595099	0.0	0.0
100526837	0.0	0.0
100526836	31.0	11.0
100526835	43.0	23.0
9627	217.0	234.0
414149	5.0	213.0
9628	55.0	402.0
9625	1043.0	39.0
9626	0.0	0.0
9629	0.0	1.0
644495	0.0	0.0
9641	460.0	467.0
644496	0.0	0.0
9640	1491.0	5675.0
9645	3265.0	6691.0
404785	0.0	3.0
619499	0.0	0.0
9646	2567.0	6498.0
9643	10914.0	21389.0
9644	3381.0	7186.0
644498	0.0	6.0
402125	0.0	1.0
402123	0.0	0.0
644491	0.0	2.0
106480394	0.0	0.0
106480393	0.0	0.0
414152	11.0	2.0
106480396	0.0	0.0
106480395	0.0	0.0
106480398	0.0	0.0
106480397	0.0	0.0
402117	2.0	3.0
106480399	0.0	0.0
402116	0.0	0.0
9638	2637.0	210.0
9639	2609.0	5254.0
9636	3338.0	2299.0
414157	0.0	1.0
9637	3295.0	2579.0
106480390	0.0	0.0
106480392	0.0	0.0
414153	27.0	139.0
106480391	0.0	2.0
9652	3009.0	4816.0
100874098	0.0	0.0
404770	0.0	0.0
9653	1829.0	6435.0
100874097	0.0	15.0
9650	1195.0	2275.0
100874096	0.0	0.0
9651	148.0	58.0
100874095	0.0	0.0
9656	1126.0	15853.0
9657	1304.0	5450.0
392242	0.0	0.0
9654	677.0	15258.0
9655	1506.0	2653.0
100874090	7.0	3.0
402112	2.0	7.0
162394	4977.0	18003.0
100874094	21.0	44.0
100874093	0.0	24.0
100874092	4.0	20.0
100874091	23.0	84.0
9649	609.0	1907.0
9647	2859.0	1085.0
9648	1919.0	4107.0
414169	1.0	2.0
9663	3134.0	9485.0
402183	0.0	0.0
7002	10.0	48.0
149371	786.0	1740.0
7001	9705.0	14322.0
9662	445.0	1338.0
9667	1596.0	4939.0
7004	599.0	1406.0
392298	0.0	7.0
7003	2104.0	7366.0
9668	831.0	1996.0
7006	418.0	109.0
9665	2992.0	12937.0
7005	1163.0	5450.0
9666	641.0	2001.0
106480369	0.0	1.0
106480368	0.0	0.0
106479379	0.0	0.0
106479378	0.0	0.0
106479377	0.0	0.0
106479376	0.0	2.0
106479375	0.0	0.0
106479374	0.0	0.0
106479373	1.0	1.0
106480372	0.0	0.0
106479372	0.0	0.0
106480371	0.0	0.0
106479371	0.0	0.0
137392	997.0	1787.0
106479370	0.0	7.0
106480374	0.0	1.0
106480373	0.0	1.0
106480376	0.0	0.0
106480375	0.0	0.0
150356	297.0	314.0
106480378	0.0	0.0
106480377	0.0	0.0
9658	834.0	2619.0
150353	4.0	30.0
9659	3236.0	3915.0
150350	20.0	60.0
106480370	0.0	0.0
7011	1463.0	2049.0
9674	4562.0	1840.0
9675	812.0	8026.0
7010	4475.0	232.0
7013	964.0	3079.0
9672	2967.0	17508.0
9673	1255.0	4076.0
7012	2.0	4.0
9678	1496.0	9876.0
7015	1.0	57.0
7014	1016.0	4102.0
9679	1331.0	3043.0
619464	0.0	0.0
7016	1152.0	2925.0
9677	288.0	1031.0
106479369	0.0	1.0
106479368	6.0	0.0
106480379	0.0	0.0
106479367	0.0	0.0
162333	49.0	117.0
106479366	0.0	0.0
9670	1278.0	8895.0
106479365	0.0	2.0
9671	36.0	1.0
402176	5.0	8.0
106479364	0.0	0.0
402175	0.0	1.0
106479363	0.0	0.0
106479362	4.0	46.0
106480383	0.0	0.0
106479361	0.0	0.0
106480382	1.0	0.0
106479360	0.0	0.0
106480385	0.0	0.0
106480384	0.0	0.0
106480387	0.0	0.0
106480386	0.0	0.0
106480389	0.0	0.0
150368	1403.0	1758.0
106480388	0.0	0.0
7008	2158.0	1910.0
150365	349.0	121.0
7007	63.0	104.0
9669	4565.0	18898.0
7009	66709.0	43822.0
106480381	0.0	0.0
106480380	0.0	0.0
7022	288.0	5785.0
9685	4719.0	4038.0
7021	17.0	851.0
9686	1496.0	3584.0
343381	14.0	33.0
619452	0.0	1.0
9683	3964.0	3699.0
7024	1389.0	5326.0
402160	17.0	1.0
7023	430.0	2387.0
9684	823.0	2632.0
9689	5902.0	12834.0
7026	4160.0	1350.0
441727	5.0	5.0
619455	2.0	9.0
7025	2766.0	348.0
392275	4.0	13.0
9687	48.0	1190.0
9688	1797.0	8117.0
7027	3003.0	24278.0
106480347	0.0	0.0
106480346	0.0	0.0
619457	0.0	0.0
106480349	0.0	0.0
106479399	0.0	0.0
106480348	0.0	0.0
9681	475.0	2393.0
106479398	0.0	0.0
9682	1935.0	20043.0
106479397	0.0	7.0
7020	47.0	5889.0
106479396	12.0	3.0
106479395	3.0	1.0
106480350	37.0	669.0
106479394	1.0	0.0
106479393	0.0	0.0
106479392	0.0	0.0
106480352	0.0	0.0
106480351	0.0	0.0
106479391	0.0	0.0
106479390	0.0	0.0
106480354	0.0	0.0
106480353	0.0	0.0
106480356	1.0	0.0
150379	1.0	0.0
106480355	0.0	0.0
7019	2121.0	5732.0
7018	61.0	573.0
150372	1013.0	314.0
392281	1.0	12.0
9696	866.0	3541.0
7033	2418.0	227.0
9697	1388.0	6591.0
7032	0.0	1.0
7035	10222.0	636.0
9694	2709.0	3526.0
392285	1.0	1.0
9695	4745.0	2296.0
7037	30722.0	30526.0
7036	25.0	47.0
619445	38.0	6.0
9698	3412.0	15691.0
7039	816.0	4382.0
7038	37.0	62.0
9699	8.0	28.0
392288	0.0	0.0
619448	0.0	0.0
106480358	4.0	7.0
106480357	0.0	0.0
619449	0.0	0.0
106479389	0.0	0.0
106480359	0.0	0.0
106479388	1.0	1.0
9692	301.0	396.0
106479387	1.0	2.0
9693	2140.0	2866.0
106479386	0.0	0.0
9690	3202.0	8039.0
7031	9.0	5.0
106479385	0.0	0.0
7030	2785.0	3999.0
402152	0.0	1.0
106479384	3.0	9.0
106480361	0.0	0.0
106479383	3.0	2.0
106480360	12.0	13.0
106479382	1.0	0.0
106480363	1.0	3.0
106479381	0.0	0.0
106480362	0.0	1.0
106479380	0.0	0.0
106480365	0.0	0.0
106480364	0.0	1.0
106480367	0.0	0.0
106480366	0.0	0.0
7029	1642.0	8490.0
150383	567.0	954.0
150384	13.0	149.0
392292	0.0	0.0
150381	287.0	291.0
7044	140.0	123.0
7043	1663.0	1024.0
7046	2673.0	6972.0
7045	9518.0	4814.0
7048	21988.0	1821.0
100874003	0.0	0.0
7047	14.0	1.0
106479339	0.0	0.0
100874002	30.0	96.0
100874001	4.0	21.0
103352539	127.0	920.0
106479338	0.0	0.0
7049	3010.0	197.0
106479337	0.0	1.0
55281	3054.0	1420.0
106479336	1.0	0.0
106480325	0.0	0.0
55280	1793.0	1645.0
106480324	2.0	0.0
729648	32.0	9.0
106479335	0.0	0.0
100996438	0.0	0.0
106479334	0.0	0.0
106480327	0.0	0.0
106479333	0.0	0.0
106480326	0.0	0.0
55285	414.0	1525.0
7040	4286.0	1473.0
106479332	0.0	0.0
100996435	6.0	1.0
106480329	0.0	0.0
55284	2721.0	2920.0
106480328	6.0	1.0
106479331	0.0	0.0
55283	383.0	1096.0
7042	1197.0	521.0
106479330	3.0	0.0
7041	1944.0	600.0
55282	1242.0	73.0
55289	798.0	72.0
55288	3769.0	3684.0
80243	1017.0	73.0
55287	59.0	59.0
79258	129.0	156.0
106480330	0.0	0.0
55286	392.0	1496.0
106480332	0.0	6.0
106480331	0.0	0.0
106480334	2.0	7.0
106480333	0.0	0.0
100874007	70.0	20.0
100874006	2.0	8.0
100874005	4.0	23.0
100874004	0.0	0.0
100874009	0.0	0.0
404718	0.0	0.0
100874008	10.0	8.0
729630	1.0	0.0
7054	2.0	22.0
7057	9983.0	5380.0
92211	92.0	18.0
7056	11634.0	480.0
7059	758.0	3519.0
106479329	0.0	0.0
7058	1805.0	13849.0
106479328	0.0	0.0
106479327	0.0	0.0
106479326	0.0	0.0
106480336	0.0	0.0
106479325	0.0	0.0
55291	3750.0	10018.0
106480335	3.0	2.0
106479324	0.0	0.0
55290	681.0	1270.0
106480338	0.0	10.0
106479323	0.0	0.0
80228	1209.0	7153.0
106479322	0.0	0.0
106480337	0.0	0.0
7051	545.0	219.0
55296	296.0	534.0
106479321	0.0	0.0
55295	409.0	663.0
7050	4156.0	7253.0
106479320	0.0	3.0
106480339	0.0	0.0
55294	837.0	4548.0
7053	12.0	4.0
55293	1566.0	1627.0
7052	30298.0	6517.0
729635	0.0	0.0
100996420	0.0	0.0
55299	1270.0	8005.0
80233	1209.0	3494.0
55298	1162.0	1728.0
80232	4784.0	10727.0
106480341	2.0	0.0
80231	558.0	79.0
55297	1282.0	1906.0
106480340	0.0	0.0
106480343	0.0	19.0
80237	28.0	46.0
106480342	0.0	0.0
106480345	0.0	0.0
80235	226.0	569.0
106480344	0.0	0.0
80230	2194.0	2683.0
7066	13.0	12.0
100874021	0.0	0.0
100874020	0.0	0.0
7068	693.0	132.0
729665	0.0	2.0
7067	2898.0	6834.0
92249	796.0	1659.0
100874025	1.0	2.0
7069	4.0	133.0
100874024	0.0	0.0
100874023	0.0	0.0
100874022	0.0	0.0
106479359	0.0	0.0
106479358	0.0	0.0
106480303	1.0	0.0
106479357	6.0	27.0
106480302	0.0	0.0
7060	426.0	279.0
106480305	0.0	0.0
79272	0.0	1.0
106479356	5.0	3.0
106479355	0.0	0.0
106480304	0.0	0.0
7062	56.0	453.0
92241	2082.0	362.0
106479354	0.0	0.0
79274	0.0	1.0
729667	0.0	2.0
106480307	0.0	12.0
729666	4.0	22.0
106480306	0.0	0.0
79273	7.0	0.0
106479353	0.0	0.0
7064	999.0	2976.0
106480309	0.0	3.0
106479352	0.0	0.0
106480308	0.0	2.0
106479351	0.0	1.0
729668	0.0	0.0
80267	1848.0	3703.0
106479350	0.0	1.0
80264	720.0	758.0
106480310	1.0	7.0
106480312	2.0	10.0
106480311	0.0	0.0
100874029	0.0	2.0
100874028	0.0	1.0
100874027	0.0	0.0
730647	2.0	8.0
343332	0.0	0.0
644403	0.0	0.0
80263	167.0	3142.0
80262	694.0	2477.0
343338	2.0	3.0
7077	15500.0	15860.0
100874010	0.0	0.0
7076	10116.0	7713.0
92235	18.0	7.0
7079	55.0	10.0
7078	896.0	258.0
100874014	51.0	12.0
100874013	0.0	2.0
729650	0.0	0.0
106479349	0.0	0.0
100874012	0.0	1.0
100874011	0.0	0.0
106479348	0.0	3.0
106479347	1.0	6.0
106480314	1.0	2.0
106480313	0.0	0.0
729659	0.0	0.0
106479346	3.0	17.0
7071	6240.0	6027.0
106480316	0.0	0.0
106479345	0.0	1.0
7070	2699.0	4117.0
106480315	0.0	1.0
106479344	0.0	0.0
7073	3724.0	4467.0
103352540	2.0	0.0
106480318	0.0	0.0
106479343	0.0	0.0
7072	3492.0	16099.0
106479342	0.0	0.0
106480317	0.0	0.0
7075	4612.0	878.0
729658	26.0	0.0
106479341	2.0	0.0
7074	822.0	4405.0
106480319	0.0	0.0
106479340	1.0	1.0
80256	1177.0	3246.0
80255	3236.0	2508.0
79269	1440.0	5015.0
80254	994.0	3245.0
106480321	0.0	0.0
106480320	0.0	0.0
80258	229.0	173.0
106480323	1.0	8.0
106480322	6.0	17.0
100874018	2.0	1.0
100874016	3.0	74.0
644414	0.0	0.0
100874015	0.0	0.0
343326	3.0	3.0
100874019	2.0	0.0
7088	1083.0	8261.0
100874043	45.0	29.0
7087	439.0	44.0
100874042	14.0	5.0
100874041	0.0	0.0
7089	2172.0	4182.0
100874040	1.0	0.0
100874047	0.0	0.0
100874046	0.0	0.0
100874045	0.0	10.0
79290	9.0	304.0
404766	0.0	0.0
100874044	7.0	0.0
7080	5092.0	10.0
79291	0.0	0.0
7082	7337.0	5326.0
79294	0.0	0.0
7084	1873.0	1863.0
402100	2.0	0.0
79296	0.0	0.0
7083	664.0	3054.0
7086	15503.0	8814.0
79297	0.0	0.0
729602	1.0	2.0
104472714	1.0	2.0
104472715	1587.0	3980.0
79299	0.0	1.0
104472716	12.0	127.0
104472717	6.0	402.0
104472718	0.0	0.0
284532	0.0	1.0
644425	0.0	0.0
100874048	82.0	222.0
644429	0.0	1.0
7099	3090.0	416.0
100874032	43.0	52.0
7098	1079.0	348.0
100874031	4.0	3.0
100874030	1.0	0.0
92255	1221.0	4516.0
644444	0.0	0.0
100874036	0.0	1.0
100874035	5.0	0.0
644442	0.0	0.0
100874034	1.0	5.0
92259	2092.0	611.0
100874033	0.0	1.0
7091	1014.0	768.0
7090	1401.0	7757.0
7093	18.0	62.0
79283	0.0	0.0
7092	239.0	45.0
79282	0.0	0.0
7095	11902.0	10903.0
7094	15901.0	43487.0
7097	3098.0	455.0
7096	764.0	475.0
104472713	20.0	2.0
79289	0.0	7.0
284525	22.0	5.0
106480301	0.0	1.0
80279	2778.0	10020.0
106480300	0.0	0.0
80270	737.0	562.0
284521	1.0	0.0
100874039	1.0	3.0
644435	3.0	1.0
100874038	0.0	0.0
100874037	0.0	0.0
80274	1528.0	198.0
80273	1660.0	2394.0
80271	1402.0	1993.0
100874065	0.0	0.0
100874064	0.0	0.0
100874063	0.0	6.0
106479319	2.0	15.0
100874069	9.0	88.0
106479318	0.0	0.0
100874068	24.0	27.0
106479317	3.0	6.0
100874067	0.0	0.0
106479316	0.0	0.0
404744	0.0	4.0
100874066	0.0	0.0
106479315	0.0	0.0
729627	0.0	7.0
106479314	0.0	0.0
106479313	1.0	0.0
106479312	0.0	0.0
106479311	0.0	0.0
100874061	0.0	0.0
106479310	0.0	0.0
92285	506.0	1667.0
100874060	38.0	3.0
92283	527.0	713.0
404734	177.0	216.0
644449	0.0	1.0
100874054	8.0	26.0
100874053	0.0	0.0
106479309	0.0	5.0
