id	fa77c95f-1ec9-439f-81bd-7ec7a62ecbe0	59e3ac5c-e962-4ce6-90fd-a9466e06c8c6
55744	1315.0	2045.0
411	956.0	980.0
80700	5254.0	6369.0
79711	89.0	128.0
55743	1413.0	2146.0
412	2550.0	937.0
79710	1099.0	1125.0
79713	115.0	133.0
55742	5229.0	4068.0
414	3399.0	3134.0
55741	1883.0	1807.0
79712	1091.0	938.0
55748	6994.0	5490.0
415	181.0	104.0
100505506	4.0	6.0
416	6.0	7.0
79714	436.0	499.0
55746	1982.0	2827.0
79717	1771.0	2362.0
417	22.0	0.0
55745	1547.0	2166.0
79716	575.0	900.0
418	1.0	0.0
79719	1357.0	3630.0
419	1.0	17.0
79718	4413.0	23956.0
55749	2307.0	3186.0
102723555	0.0	0.0
220885	10.0	4.0
55751	1599.0	2288.0
55750	862.0	1255.0
420	657.0	47.0
102723553	1.0	1.0
421	1393.0	517.0
55755	2611.0	2727.0
340618	0.0	0.0
55754	12776.0	20459.0
55753	18.0	16.0
55752	7121.0	5072.0
79701	1770.0	2147.0
55759	564.0	2506.0
427	21096.0	7376.0
55758	1946.0	1395.0
79703	447.0	739.0
205272	0.0	0.0
55757	833.0	951.0
79706	1100.0	1260.0
55756	868.0	864.0
429	9.0	12.0
79705	2043.0	2541.0
79707	917.0	1776.0
79709	4660.0	11431.0
256815	110.0	4.0
101927273	0.0	2.0
101927275	73.0	47.0
7402	14065.0	2718.0
7401	0.0	0.0
80714	142.0	141.0
101927279	41.0	35.0
653820	21.0	168.0
100133093	0.0	0.0
80712	0.0	0.0
102723547	0.0	0.0
55762	299.0	606.0
55761	3203.0	3346.0
430	67.0	112.0
55760	1447.0	1883.0
79731	698.0	1167.0
432	233.0	244.0
79730	188.0	350.0
340602	3.0	1.0
79733	21.0	798.0
433	39.0	95.0
55766	1973.0	2215.0
434	17.0	3.0
55765	338.0	2631.0
79735	3000.0	2444.0
435	1291.0	1456.0
55764	1577.0	1389.0
55763	1900.0	2201.0
79734	863.0	866.0
436	13.0	18.0
55769	1361.0	2469.0
79736	179.0	215.0
438	2.0	3.0
79739	999.0	168.0
55768	1238.0	1082.0
439	2277.0	3826.0
79738	861.0	751.0
340600	0.0	0.0
677804	0.0	0.0
677805	0.0	0.0
677802	1.0	2.0
80709	4638.0	3326.0
677803	0.0	0.0
7411	1407.0	2367.0
677800	4.0	1.0
7410	2592.0	3376.0
677801	1.0	1.0
101927289	29.0	32.0
7412	2774.0	2783.0
101927288	22.0	27.0
80704	258.0	36.0
102723538	0.0	0.0
80701	2.0	0.0
677808	2.0	0.0
677809	0.0	0.0
677806	0.0	2.0
80705	196.0	187.0
677807	0.0	1.0
55773	1571.0	1475.0
440	753.0	1221.0
100652997	2.0	1.0
55771	184.0	2174.0
79720	2547.0	1920.0
443	500.0	33.0
55770	1888.0	2563.0
79722	55.0	12.0
444	8460.0	17998.0
55777	991.0	870.0
55776	824.0	1044.0
445	3194.0	6965.0
55775	461.0	1228.0
79724	1598.0	1858.0
79723	155.0	726.0
447	3.0	4.0
79726	1537.0	2508.0
7404	0.0	0.0
7403	2007.0	1054.0
79725	196.0	365.0
449	0.0	0.0
79728	470.0	1546.0
55779	425.0	243.0
55778	383.0	515.0
79727	0.0	0.0
7405	2198.0	1348.0
7408	5179.0	5826.0
7407	2572.0	6638.0
79729	275.0	441.0
7409	1732.0	1099.0
101927295	0.0	0.0
7422	10534.0	6447.0
100422711	0.0	2.0
7421	1019.0	3950.0
100422712	10.0	15.0
7424	763.0	290.0
7423	4038.0	2831.0
80737	235.0	154.0
80736	1800.0	882.0
100422716	0.0	0.0
65109	643.0	1144.0
65108	3215.0	3887.0
55780	757.0	745.0
80739	150.0	6.0
450	0.0	0.0
55784	1457.0	1944.0
79751	797.0	1360.0
80740	5.0	5.0
451	0.0	0.0
79750	193.0	110.0
55783	1021.0	1390.0
79753	645.0	888.0
55781	814.0	687.0
79752	1429.0	2115.0
454	0.0	0.0
79755	212.0	2504.0
55788	4162.0	1974.0
455	2.0	1.0
55787	1110.0	966.0
79754	1079.0	1906.0
55786	398.0	555.0
80742	559.0	434.0
55785	1620.0	3109.0
80741	141.0	75.0
92715	692.0	990.0
7415	13166.0	19740.0
79759	183.0	316.0
7414	11434.0	7082.0
79758	669.0	252.0
7417	2018.0	2143.0
55789	43.0	1325.0
92714	2389.0	2047.0
7416	4380.0	7375.0
7419	2610.0	10804.0
7418	0.0	0.0
65110	1492.0	2226.0
7431	110641.0	27712.0
7430	23680.0	21117.0
7433	7215.0	103.0
7432	31.0	5.0
7434	68.0	6.0
80726	725.0	182.0
65117	2949.0	3456.0
80725	109.0	82.0
80724	882.0	1381.0
80723	344.0	186.0
102723518	0.0	0.0
55791	502.0	1209.0
55790	2201.0	660.0
80728	212.0	722.0
460	128.0	19.0
102723513	4.0	1.0
80727	2975.0	12636.0
462	9.0	233.0
55795	1455.0	1925.0
79740	25.0	22.0
463	3125.0	1952.0
55794	458.0	686.0
55793	1621.0	1340.0
79742	2846.0	810.0
102723510	12.0	6.0
79744	366.0	511.0
466	1185.0	1472.0
55799	154.0	29.0
467	5512.0	1680.0
55798	726.0	1091.0
468	14122.0	12997.0
79746	758.0	1223.0
80731	94.0	102.0
55796	1298.0	1211.0
79745	2126.0	2040.0
469	0.0	0.0
79748	1.0	0.0
79747	35.0	11.0
7425	1.0	2.0
7428	1621.0	2205.0
92703	1183.0	2233.0
7429	6.0	9.0
7442	9.0	8.0
7441	1.0	0.0
7444	563.0	1898.0
7443	349.0	1177.0
101927233	37.0	11.0
254251	503.0	404.0
471	1778.0	3986.0
472	3461.0	2712.0
473	7733.0	7767.0
103689844	0.0	0.0
474	0.0	0.0
103689843	0.0	0.0
475	1382.0	1146.0
103689846	2.0	1.0
476	33518.0	77050.0
103689845	0.0	0.0
477	1284.0	274.0
478	79.0	59.0
479	8.0	8.0
100135756	0.0	0.0
7436	1742.0	1273.0
7439	291.0	168.0
7451	46.0	14.0
7450	56206.0	15481.0
7453	18533.0	10247.0
7455	0.0	23.0
100147744	0.0	0.0
7454	1723.0	1433.0
100422624	0.0	0.0
101927242	0.0	0.0
100147745	0.0	0.0
100422625	0.0	0.0
100147746	4.0	3.0
7456	6891.0	4363.0
100147747	0.0	0.0
100147749	0.0	0.0
101927249	5.0	1.0
254263	18.0	76.0
480	19.0	12.0
481	7631.0	13824.0
482	562.0	219.0
483	5108.0	17090.0
484	0.0	3.0
100133100	1.0	0.0
485	1.0	3.0
486	56.0	30.0
487	29.0	104.0
488	9568.0	33479.0
100133103	0.0	0.0
489	6075.0	3713.0
7448	61.0	351.0
7447	228.0	4908.0
7462	1390.0	1133.0
100147751	1.0	0.0
7461	2251.0	2832.0
100147752	4.0	3.0
7464	1284.0	4945.0
100147754	0.0	0.0
7466	8298.0	2132.0
100147755	0.0	0.0
7465	1088.0	1867.0
100422635	0.0	0.0
100147756	0.0	0.0
7468	2266.0	9737.0
100147757	0.0	0.0
100422636	0.0	0.0
100147758	0.0	0.0
256892	0.0	0.0
101927258	5.0	3.0
100147759	0.0	0.0
490	3075.0	2747.0
491	30.0	12.0
492	3.0	3.0
493	16897.0	13448.0
495	3.0	0.0
254225	919.0	1308.0
496	3.0	0.0
254228	935.0	458.0
498	14678.0	10899.0
7458	9414.0	15768.0
100147750	8.0	3.0
7473	81.0	310.0
100147762	0.0	0.0
7472	1008.0	376.0
100422642	0.0	1.0
7475	36.0	7.0
134701	2.0	0.0
7474	1415.0	727.0
100422644	0.0	0.0
7477	588.0	11005.0
100147766	0.0	0.0
101927265	0.0	0.0
7476	504.0	11.0
100147767	0.0	0.0
7479	0.0	0.0
100147768	0.0	0.0
7478	0.0	2.0
100147769	0.0	0.0
254240	0.0	0.0
7471	3.0	1.0
100133121	0.0	0.0
100133122	0.0	0.0
100133123	0.0	1.0
7469	1300.0	2117.0
100147760	1.0	0.0
100147761	0.0	0.0
7484	8.0	7.0
7483	915.0	893.0
7486	621.0	515.0
7485	983.0	787.0
100422656	0.0	1.0
100422657	0.0	0.0
100422658	0.0	0.0
254295	1227.0	245.0
7480	97.0	63.0
100419004	1.0	0.0
7482	600.0	1953.0
100419006	0.0	0.0
7481	331.0	41.0
100419005	0.0	0.0
100133139	0.0	1.0
100147770	0.0	0.0
100147771	0.0	0.0
7495	1.0	4.0
7494	0.0	0.0
100422666	4.0	4.0
7499	106.0	1308.0
7498	40.0	1221.0
7490	39.0	84.0
100420005	0.0	1.0
100420003	3.0	1.0
100422674	0.0	0.0
100419023	0.0	2.0
254272	0.0	0.0
100419029	0.0	0.0
101927215	31.0	8.0
101927217	10.0	22.0
100419028	14.0	47.0
101927219	0.0	0.0
55700	7517.0	8488.0
254268	33.0	5.0
55704	2495.0	5141.0
55703	498.0	986.0
122706	2.0	1.0
55702	847.0	1400.0
55701	3307.0	1354.0
55707	4530.0	4506.0
55706	779.0	2840.0
122704	991.0	1182.0
55705	3568.0	6364.0
100420012	1.0	1.0
100422686	0.0	0.0
55709	444.0	506.0
101927221	239.0	231.0
101927220	1.0	4.0
100419031	20.0	17.0
101927222	0.0	0.0
101927224	0.0	0.0
100133161	16.0	137.0
100133162	0.0	1.0
100133163	0.0	0.0
100419038	0.0	0.0
100133168	6.0	2.0
55711	608.0	208.0
55715	2928.0	1571.0
55714	396.0	407.0
55713	200.0	45.0
100420028	11.0	3.0
102723590	0.0	0.0
55719	1529.0	1708.0
55718	1384.0	2204.0
55717	3027.0	3251.0
55716	1044.0	928.0
100420033	1.0	0.0
100420030	0.0	0.0
100419040	0.0	0.0
100419042	1.0	0.0
677798	0.0	0.0
158724	0.0	0.0
677799	3.0	1.0
100419041	1.0	1.0
120103	640.0	312.0
65080	911.0	1230.0
65082	713.0	929.0
100422690	1.0	0.0
100422691	11.0	22.0
122769	220.0	749.0
65084	867.0	821.0
65083	1673.0	2443.0
100420044	0.0	0.0
100420043	1.0	0.0
100419054	0.0	0.0
100420042	0.0	0.0
100419056	3.0	2.0
92691	70.0	23.0
100420049	0.0	0.0
65095	1603.0	3512.0
65094	500.0	1029.0
100420047	0.0	0.0
100420046	0.0	0.0
100420055	0.0	0.0
132112	1.0	3.0
100419068	0.0	0.0
158747	1116.0	806.0
100420051	5.0	7.0
100419062	0.0	1.0
677778	6.0	29.0
677779	0.0	0.0
677776	2.0	2.0
677777	1.0	2.0
90060	655.0	1394.0
146760	533.0	292.0
100419069	0.0	0.0
146754	128.0	107.0
122742	0.0	0.0
122740	0.0	0.0
100419070	7.0	2.0
677784	0.0	0.0
677781	0.0	0.0
100420058	0.0	0.0
388605	17.0	65.0
122748	0.0	1.0
677780	0.0	0.0
100420063	5.0	2.0
100419075	5.0	6.0
100419074	0.0	0.0
90050	12.0	6.0
144110	473.0	334.0
146771	5.0	336.0
144100	985.0	1619.0
144106	11.0	12.0
677796	7.0	11.0
677797	0.0	0.0
144108	1361.0	2053.0
677794	1.0	1.0
677795	0.0	0.0
677792	0.0	0.0
677793	2.0	5.0
677790	1.0	1.0
100420075	0.0	0.0
100420072	0.0	0.0
100505483	91.0	112.0
120146	0.0	0.0
100505477	0.0	1.0
100419098	0.0	0.0
100505474	16.0	4.0
100505475	2.0	0.0
100419095	0.0	0.0
100420080	0.0	1.0
90070	0.0	0.0
90075	198.0	167.0
134728	533.0	278.0
388610	720.0	241.0
388611	61.0	197.0
146705	515.0	729.0
388650	479.0	521.0
122786	2176.0	5749.0
120126	1.0	0.0
388646	10.0	15.0
146713	57.0	3.0
146712	174.0	284.0
388649	3.0	1.0
349075	104.0	109.0
100505494	146.0	156.0
100505495	1414.0	177.0
120114	646.0	1036.0
388633	139.0	102.0
146723	0.0	0.0
388630	475.0	95.0
146722	661.0	289.0
122773	257.0	148.0
219902	392.0	165.0
65244	948.0	2600.0
100505683	12.0	21.0
65243	31.0	112.0
90204	434.0	602.0
100505687	255.0	90.0
90203	1257.0	764.0
65249	765.0	1246.0
102723626	3.0	6.0
79890	3445.0	3288.0
100505681	63.0	75.0
79892	3107.0	5226.0
79891	378.0	346.0
120071	302.0	1012.0
79894	1706.0	2030.0
79893	2858.0	3879.0
79896	216.0	826.0
79895	220.0	215.0
388789	845.0	764.0
79898	196.0	361.0
120065	1.0	0.0
120066	1.0	0.0
79897	212.0	455.0
28299	8004.0	26256.0
79899	1578.0	348.0
92856	1590.0	3224.0
219931	961.0	1105.0
100505678	90.0	116.0
100505679	3.0	3.0
100505676	6.0	4.0
220906	1108.0	1204.0
65258	1125.0	1103.0
80868	20.0	31.0
168002	406.0	8.0
653737	20.0	7.0
79883	142.0	711.0
79882	2213.0	2297.0
79885	1340.0	793.0
79884	743.0	202.0
79887	3011.0	5819.0
79886	687.0	664.0
79888	24958.0	7244.0
219927	747.0	947.0
65251	386.0	461.0
65250	1009.0	1173.0
65264	4802.0	7558.0
65263	403.0	2254.0
65266	75.0	201.0
65265	2080.0	5042.0
65268	133.0	3427.0
65267	33.0	33.0
90226	5.0	88.0
102723605	0.0	0.0
220930	247.0	185.0
641776	0.0	0.0
219938	2.0	0.0
65260	483.0	2451.0
100505696	433.0	145.0
219954	0.0	0.0
349158	0.0	0.0
219952	0.0	0.0
349152	57.0	27.0
653753	0.0	0.0
100505692	28.0	20.0
653758	22.0	82.0
388799	5.0	12.0
80896	1900.0	2359.0
388795	5.0	8.0
80895	934.0	1550.0
388796	450.0	899.0
220929	941.0	561.0
132014	1172.0	532.0
349149	5.0	1.0
100505641	8777.0	6218.0
219965	0.0	0.0
219960	0.0	0.0
653789	2.0	2.0
653794	2.0	0.0
677763	2.0	6.0
100505648	141.0	109.0
219958	0.0	0.0
219957	0.0	0.0
219956	0.0	0.0
90231	2946.0	3952.0
349136	125.0	83.0
90233	244.0	1026.0
677769	0.0	0.0
677767	2.0	1.0
219972	4066.0	2760.0
677768	4.0	7.0
677765	0.0	0.0
219970	15.0	3.0
100505633	102.0	414.0
677766	0.0	0.0
205327	711.0	1006.0
146664	55.0	23.0
653781	2.0	0.0
653784	659.0	1544.0
677774	0.0	0.0
677775	0.0	2.0
100505636	116.0	57.0
677772	4.0	0.0
677773	0.0	0.0
677770	0.0	0.0
677771	0.0	0.0
219968	1.0	0.0
219988	2459.0	5806.0
100505663	0.0	0.0
408029	0.0	0.0
220979	251.0	50.0
219986	0.0	0.0
90268	1099.0	2001.0
219983	0.0	0.0
219982	0.0	0.0
219981	0.0	0.0
220972	2645.0	1791.0
220974	0.0	0.0
28231	346.0	791.0
28232	2418.0	2427.0
28234	0.0	1.0
158674	2.0	3.0
340784	0.0	1.0
220965	782.0	299.0
349114	173.0	230.0
219995	3711.0	40.0
146691	5098.0	3737.0
219990	0.0	0.0
339799	289.0	168.0
220963	228.0	846.0
501	2141.0	484.0
651144	1.0	1.0
90249	32.0	38.0
504	1.0	0.0
506	15850.0	23068.0
100505659	0.0	0.0
507	0.0	0.0
509	4287.0	7268.0
101927195	0.0	0.0
168090	36.0	29.0
100505601	4.0	6.0
101978785	2.0	1.0
339781	0.0	0.0
594840	0.0	0.0
594842	53.0	253.0
220992	66.0	55.0
339788	2.0	0.0
339789	25.0	29.0
339779	0.0	0.0
79810	389.0	1734.0
55843	1083.0	548.0
55841	5633.0	3091.0
79812	5495.0	1252.0
513	1792.0	3117.0
79811	4597.0	4414.0
55840	221.0	294.0
79814	57.0	235.0
55847	583.0	871.0
514	6632.0	6371.0
55846	1646.0	1059.0
515	4179.0	6789.0
79813	2567.0	3667.0
79816	128.0	93.0
516	1325.0	2716.0
55845	5620.0	4220.0
79815	1663.0	4169.0
517	6963.0	7084.0
55844	1205.0	1460.0
518	4457.0	8178.0
79818	304.0	787.0
79817	1256.0	1387.0
256949	2560.0	256.0
55848	591.0	562.0
79819	209.0	81.0
220988	11517.0	20526.0
594837	3.0	6.0
594838	5.0	14.0
594839	9.0	32.0
220980	10.0	2.0
339778	11.0	9.0
55850	676.0	892.0
339768	147.0	174.0
520	0.0	1.0
55854	2198.0	4491.0
521	2105.0	3010.0
522	2240.0	1436.0
55853	6.0	7.0
523	3688.0	6146.0
55852	2736.0	3415.0
79801	88.0	1082.0
79800	498.0	451.0
55851	1149.0	1672.0
525	32.0	122.0
55858	2765.0	5587.0
79803	762.0	1476.0
55857	660.0	612.0
79802	13.0	3.0
526	5471.0	4328.0
55856	965.0	1436.0
79805	203.0	120.0
527	2095.0	2760.0
528	2174.0	3819.0
55855	4.0	6.0
79804	10.0	1.0
529	5379.0	4800.0
79807	361.0	784.0
79809	1081.0	1062.0
256957	10.0	7.0
55859	49.0	5.0
100505624	5.0	27.0
100505621	2.0	2.0
7500	0.0	1.0
339761	29.0	489.0
80818	878.0	2708.0
80817	738.0	830.0
80816	123.0	21.0
339766	5.0	6.0
55861	196.0	82.0
55860	2501.0	2751.0
79830	448.0	790.0
105377240	0.0	0.0
340745	1.0	2.0
79832	1321.0	3561.0
80821	1223.0	559.0
533	3744.0	4881.0
80820	754.0	539.0
79831	260.0	249.0
102723680	0.0	0.0
55863	1181.0	1334.0
79834	7036.0	3031.0
534	59.0	20.0
535	3485.0	2907.0
55862	3004.0	3169.0
79833	404.0	999.0
340749	2.0	0.0
105377243	0.0	0.0
55869	652.0	855.0
79836	355.0	74.0
537	9467.0	8408.0
79838	1600.0	904.0
538	915.0	1272.0
55867	8.0	0.0
79837	1957.0	4063.0
539	2287.0	2627.0
79839	1117.0	615.0
594855	0.0	0.0
7512	236.0	113.0
594857	0.0	0.0
7511	1975.0	3548.0
339751	14.0	10.0
55872	37.0	674.0
256933	5.0	3.0
540	381.0	107.0
55871	291.0	262.0
55870	4055.0	4927.0
541	1.0	1.0
542	0.0	0.0
55876	296.0	799.0
543	0.0	0.0
79820	30.0	36.0
544	0.0	0.0
79823	228.0	355.0
545	1001.0	1954.0
546	4531.0	3646.0
79822	813.0	378.0
79825	1617.0	58.0
547	17.0	6.0
7503	5531.0	4871.0
100505616	57.0	49.0
55879	7.0	176.0
549	601.0	510.0
79827	1553.0	930.0
7504	146.0	111.0
79829	844.0	2322.0
7507	656.0	862.0
79828	636.0	1489.0
641700	725.0	129.0
7508	2744.0	1347.0
100505619	0.0	0.0
101927150	42.0	17.0
653707	0.0	0.0
101927152	0.0	0.0
101927155	5.0	16.0
7520	9906.0	17213.0
92822	1126.0	1473.0
80835	10.0	4.0
101927158	1.0	9.0
80834	0.0	0.0
80833	5811.0	3098.0
339742	0.0	0.0
653702	256.0	296.0
339745	1705.0	1692.0
550	4644.0	8036.0
79850	484.0	1433.0
551	0.0	0.0
339736	0.0	1.0
79852	183.0	1405.0
552	112.0	193.0
256987	3174.0	3611.0
553	2.0	0.0
554	301.0	38.0
79854	16.0	27.0
79853	0.0	2.0
55885	3305.0	623.0
79856	813.0	177.0
55884	3094.0	5584.0
100652885	5.0	1.0
7514	6033.0	12002.0
79858	308.0	231.0
558	3865.0	2837.0
92815	69.0	179.0
7516	27.0	767.0
55889	0.0	1.0
7515	1826.0	2542.0
55888	147.0	43.0
7518	236.0	292.0
7517	297.0	1551.0
7532	7042.0	10920.0
100422821	2.0	1.0
7531	17214.0	16206.0
7534	22622.0	53809.0
100422823	0.0	0.0
7533	8281.0	8578.0
101927167	455.0	14.0
100422824	0.0	1.0
65217	192.0	7.0
80824	3032.0	2378.0
100422826	0.0	0.0
340719	66.0	32.0
80823	318.0	174.0
100422827	0.0	0.0
100422828	0.0	0.0
55890	2047.0	3531.0
80829	3549.0	5815.0
100422829	0.0	0.0
144097	705.0	1230.0
55894	0.0	0.0
55893	3106.0	3225.0
55892	729.0	1603.0
563	1327.0	385.0
79841	53.0	73.0
55891	1.0	1.0
79840	40.0	72.0
80832	611.0	532.0
79843	356.0	92.0
55898	3885.0	5931.0
80831	1.0	2.0
55897	24.0	29.0
566	22.0	4.0
79842	168.0	222.0
79845	841.0	524.0
567	229183.0	150834.0
80830	4411.0	7690.0
79844	214.0	130.0
79847	739.0	559.0
7525	2545.0	5498.0
79846	214.0	125.0
79849	2.0	4.0
79848	801.0	981.0
7526	5.0	2.0
7529	14839.0	18790.0
7528	5262.0	9083.0
101927171	6.0	16.0
92806	189.0	620.0
65220	3199.0	4306.0
92840	121.0	717.0
7541	1036.0	735.0
100422830	0.0	0.0
100422831	0.0	0.0
7543	2108.0	1654.0
7542	294.0	459.0
101927176	0.0	0.0
100422833	0.0	0.0
7545	320.0	0.0
100422834	0.0	0.0
7544	0.0	0.0
100422835	0.0	1.0
102723647	13.0	8.0
653720	8.0	4.0
100422837	0.0	0.0
80856	1763.0	2897.0
100422838	0.0	0.0
100422839	0.0	0.0
102723644	0.0	0.0
570	20.0	98.0
79870	511.0	54.0
571	2636.0	3463.0
572	1810.0	2193.0
79872	1067.0	1688.0
573	4205.0	2281.0
79871	664.0	1594.0
79874	1414.0	1498.0
102723641	81.0	7.0
575	108.0	146.0
79873	431.0	322.0
79876	1503.0	1478.0
576	223.0	312.0
340706	315.0	112.0
577	181.0	24.0
79875	7187.0	2048.0
80864	39.0	45.0
578	716.0	3356.0
80863	151.0	313.0
579	2.0	6.0
79877	1319.0	4374.0
80862	191.0	251.0
7536	9143.0	13310.0
79879	111.0	425.0
7535	917.0	818.0
7538	32169.0	15301.0
7539	147.0	38.0
7552	271.0	294.0
101927186	1.0	0.0
100422841	0.0	2.0
7551	912.0	1311.0
100422842	0.0	0.0
100422843	0.0	0.0
7554	305.0	861.0
7553	798.0	1426.0
100422844	0.0	0.0
100422845	0.0	0.0
7556	432.0	484.0
7555	15088.0	16337.0
100422846	0.0	1.0
100422847	0.0	0.0
100422848	0.0	0.0
100422849	0.0	0.0
580	247.0	924.0
581	1988.0	3179.0
582	89.0	108.0
583	1951.0	2192.0
79861	29.0	10.0
79863	567.0	812.0
585	988.0	1405.0
100652899	0.0	2.0
586	1772.0	785.0
79862	154.0	211.0
102723631	1.0	0.0
587	1865.0	2262.0
79865	78.0	70.0
80854	5331.0	4187.0
80853	1559.0	1357.0
79864	476.0	108.0
80852	176.0	79.0
79867	1005.0	618.0
254312	3.0	0.0
79866	84.0	624.0
80851	1626.0	2358.0
79869	3923.0	6322.0
7547	0.0	0.0
7546	293.0	8.0
79868	1110.0	970.0
7549	217.0	253.0
256979	3.0	2.0
101927193	0.0	9.0
7561	336.0	208.0
7562	303.0	183.0
7565	266.0	471.0
101927111	34.0	22.0
7564	370.0	630.0
7567	202.0	38.0
7566	395.0	372.0
101927112	0.0	1.0
101927117	25.0	5.0
590	1153.0	131.0
339822	2.0	1.0
593	252.0	521.0
594	789.0	1304.0
595	16540.0	11712.0
596	1805.0	895.0
597	849.0	654.0
598	4693.0	3937.0
599	4052.0	2490.0
7559	1211.0	1433.0
7572	3677.0	2983.0
7571	66.0	41.0
7574	511.0	653.0
101929780	55.0	38.0
7576	497.0	1747.0
7577	0.0	1.0
101927126	3.0	36.0
101927125	2.0	4.0
101927129	0.0	0.0
7570	1153.0	606.0
339804	129.0	214.0
7569	450.0	312.0
7568	5.0	19.0
101978719	1.0	86.0
7582	1548.0	752.0
7584	232.0	271.0
7587	1124.0	1323.0
7586	3354.0	3910.0
7589	251.0	193.0
101927134	1.0	0.0
7581	1533.0	1446.0
7580	1113.0	780.0
100652988	219.0	71.0
7579	127.0	107.0
7594	694.0	187.0
7593	879.0	1358.0
7596	570.0	876.0
7597	675.0	770.0
101927149	0.0	0.0
7592	645.0	563.0
100652974	0.0	0.0
254359	1246.0	1193.0
100133005	11.0	4.0
101929730	54.0	5.0
101929736	11.0	7.0
55803	757.0	855.0
55802	1676.0	1222.0
55801	3.0	10.0
55800	253.0	52.0
55806	239.0	1745.0
100420113	0.0	0.0
55805	287.0	77.0
55809	970.0	1601.0
55808	337.0	1780.0
100652909	1.0	0.0
101929746	4.0	3.0
101929743	2.0	0.0
100133024	2.0	1.0
55810	2071.0	2404.0
55814	2237.0	3411.0
55813	1497.0	1307.0
55812	395.0	203.0
100652918	0.0	0.0
55811	5.0	8.0
55818	2768.0	3003.0
55816	87.0	105.0
55815	62.0	39.0
55819	6226.0	3626.0
254394	888.0	1073.0
100419149	0.0	0.0
100133036	5.0	3.0
55821	20.0	0.0
101930749	0.0	0.0
100133037	0.0	0.0
100133038	6.0	6.0
55825	575.0	153.0
101930745	0.0	0.0
55824	2528.0	929.0
101930746	0.0	0.0
55823	3058.0	2818.0
101930747	0.0	0.0
55829	2588.0	2750.0
55827	3166.0	4059.0
101930744	0.0	0.0
100420143	1.0	1.0
101929760	13.0	6.0
101927102	2.0	6.0
101927101	0.0	0.0
101929768	10.0	22.0
101929765	1.0	3.0
100133040	0.0	0.0
100419158	5.0	0.0
101929769	5.0	34.0
100133044	0.0	0.0
55832	3815.0	7536.0
254398	0.0	0.0
55831	2538.0	1879.0
55830	2345.0	1758.0
55835	456.0	716.0
100652939	8425.0	3815.0
100420149	0.0	0.0
55833	1781.0	1828.0
55839	150.0	1468.0
55837	1579.0	1602.0
90167	1.0	2.0
677679	0.0	0.0
90161	80.0	78.0
134637	256.0	448.0
388701	8.0	10.0
100420159	5.0	8.0
100420158	0.0	0.0
388707	8.0	3.0
100420155	0.0	0.0
677681	0.0	0.0
100419178	0.0	0.0
43847	18.0	6.0
101929701	0.0	0.0
43849	6.0	10.0
28227	450.0	1134.0
122631	0.0	0.0
90187	84.0	7.0
100419187	0.0	0.0
100419185	10.0	10.0
101929716	3.0	3.0
122622	181.0	649.0
388722	73.0	53.0
100420178	1.0	0.0
132001	346.0	223.0
388714	8.0	207.0
122618	361.0	378.0
388719	0.0	0.0
122616	420.0	612.0
100420190	0.0	0.0
100037280	4.0	8.0
388743	1482.0	296.0
768097	11.0	3.0
768096	42.0	17.0
90199	1.0	0.0
90193	6.0	5.0
90196	2402.0	1938.0
100505591	4.0	7.0
100505592	41.0	10.0
388730	79.0	112.0
768086	11.0	3.0
119032	1889.0	989.0
122665	0.0	0.0
388762	0.0	0.0
122664	4.0	1.0
388761	0.0	0.0
104413892	0.0	0.0
104413890	0.0	0.0
104413891	7.0	7.0
388753	461.0	1039.0
122651	0.0	0.0
119016	81.0	52.0
388759	31.0	7.0
90321	744.0	1408.0
90324	2107.0	4787.0
100270916	0.0	0.0
100270917	0.0	0.0
100270918	1.0	3.0
100270919	0.0	0.0
100270912	0.0	1.0
124790	89.0	111.0
100270913	0.0	0.0
100270914	0.0	0.0
100270915	0.0	0.0
388428	0.0	0.0
100270920	0.0	1.0
641638	1910.0	2572.0
401967	3.0	1.0
100270921	0.0	0.0
100270922	0.0	0.0
148753	35.0	16.0
148756	4.0	0.0
92979	1093.0	734.0
90316	0.0	0.0
340485	146.0	41.0
134121	95.0	82.0
90317	471.0	939.0
653619	0.0	0.0
161725	120.0	143.0
340481	1115.0	356.0
100270909	0.0	0.0
92973	78.0	31.0
90313	1244.0	1143.0
100270905	0.0	0.0
124783	10.0	12.0
100270906	0.0	0.0
401960	1.0	0.0
100270907	0.0	0.0
100270908	0.0	0.0
146110	0.0	5.0
100270903	0.0	0.0
641649	468.0	235.0
124773	4.0	1.0
641648	0.0	0.0
388419	0.0	0.0
401959	0.0	6.0
158104	4.0	12.0
90342	33.0	17.0
161753	95.0	69.0
339483	703.0	217.0
653643	0.0	0.0
339487	664.0	1022.0
339488	83.0	186.0
653645	0.0	0.0
28396	1406.0	3785.0
28394	2196.0	3945.0
401944	195.0	178.0
28395	2233.0	7182.0
653650	9.0	17.0
90338	1209.0	1855.0
92999	1673.0	574.0
641654	0.0	0.0
28392	3788.0	6270.0
28393	171.0	305.0
28391	479.0	452.0
653639	1.0	0.0
90332	205.0	282.0
134145	343.0	660.0
161742	4444.0	2031.0
90333	725.0	2711.0
340460	0.0	0.0
134147	1224.0	919.0
339476	0.0	0.0
653635	34.0	31.0
339479	153.0	23.0
401934	54.0	30.0
124751	31.0	21.0
148789	389.0	1057.0
653641	0.0	0.0
