id	5774022a-7bf2-4fdd-a4a5-f9aa33c2174d	8cc54da6-dadc-48b1-9dd0-535cf2ac58b1
402135	11.0	3.0
92291	1441.0	676.0
402134	0.0	2.0
100874072	16.0	2.0
402133	0.0	0.0
100874071	1.0	2.0
100874070	1.0	0.0
595097	0.0	0.0
595098	0.0	0.0
595099	0.0	0.0
100526837	0.0	0.0
100526836	61.0	15.0
100526835	30.0	7.0
9627	443.0	583.0
414149	3.0	75.0
9628	129.0	30.0
9625	3659.0	85.0
9626	0.0	1.0
9629	0.0	135.0
644495	0.0	0.0
9641	798.0	4580.0
644496	0.0	0.0
9640	3403.0	2958.0
9645	9087.0	840.0
404785	2.0	2.0
619499	0.0	0.0
9646	3813.0	5908.0
9643	8904.0	19578.0
9644	6387.0	7019.0
644498	1.0	1.0
402125	0.0	0.0
402123	0.0	0.0
644491	2.0	0.0
106480394	0.0	0.0
106480393	0.0	0.0
414152	18.0	2.0
106480396	0.0	0.0
106480395	1.0	0.0
106480398	0.0	0.0
106480397	1.0	3.0
402117	0.0	1.0
106480399	0.0	0.0
402116	1.0	0.0
9638	3778.0	4173.0
9639	3193.0	337.0
9636	2929.0	1522.0
414157	2.0	4.0
9637	3564.0	3540.0
106480390	0.0	0.0
106480392	0.0	0.0
414153	21.0	97.0
106480391	0.0	0.0
9652	3627.0	2708.0
100874098	0.0	0.0
404770	0.0	0.0
9653	2271.0	3244.0
100874097	5.0	2.0
9650	839.0	4794.0
100874096	0.0	0.0
9651	84.0	1606.0
100874095	1.0	2.0
9656	2574.0	1774.0
9657	1155.0	7783.0
392242	0.0	0.0
9654	893.0	1111.0
9655	1979.0	1616.0
100874090	0.0	0.0
402112	5.0	5.0
162394	9607.0	9736.0
100874094	11.0	41.0
100874093	1.0	0.0
100874092	3.0	4.0
100874091	6.0	111.0
9649	818.0	761.0
9647	8083.0	2933.0
9648	2821.0	1835.0
414169	0.0	9.0
9663	6063.0	1273.0
402183	1.0	1.0
7002	10.0	15.0
149371	1518.0	1239.0
7001	7865.0	33429.0
9662	407.0	643.0
9667	3114.0	2410.0
7004	1375.0	1311.0
392298	0.0	0.0
7003	5687.0	3005.0
9668	669.0	602.0
7006	357.0	111.0
9665	5546.0	2691.0
7005	2666.0	3551.0
9666	725.0	1442.0
106480369	1.0	1.0
106480368	0.0	0.0
106479379	0.0	0.0
106479378	0.0	0.0
106479377	0.0	0.0
106479376	0.0	0.0
106479375	0.0	0.0
106479374	1.0	0.0
106479373	1.0	0.0
106480372	0.0	0.0
106479372	0.0	0.0
106480371	0.0	0.0
106479371	2.0	0.0
137392	905.0	1587.0
106479370	1.0	7.0
106480374	0.0	0.0
106480373	0.0	0.0
106480376	0.0	0.0
106480375	0.0	0.0
150356	480.0	225.0
106480378	0.0	0.0
106480377	0.0	0.0
9658	1529.0	1625.0
150353	4.0	3.0
9659	5958.0	1494.0
150350	13.0	5.0
106480370	0.0	0.0
7011	1878.0	748.0
9674	7675.0	882.0
9675	1439.0	4139.0
7010	10584.0	376.0
7013	1385.0	2335.0
9672	8430.0	2615.0
9673	3085.0	3569.0
7012	0.0	4.0
9678	1783.0	2386.0
7015	0.0	21.0
7014	2032.0	2247.0
9679	3744.0	2134.0
619464	0.0	0.0
7016	2880.0	1298.0
9677	443.0	1366.0
106479369	0.0	0.0
106479368	3.0	2.0
106480379	0.0	0.0
106479367	0.0	0.0
162333	10.0	82.0
106479366	0.0	0.0
9670	2195.0	5251.0
106479365	1.0	0.0
9671	47.0	1704.0
402176	5.0	1.0
106479364	0.0	0.0
402175	0.0	2.0
106479363	0.0	0.0
106479362	3.0	3.0
106480383	0.0	0.0
106479361	0.0	0.0
106480382	0.0	0.0
106479360	0.0	1.0
106480385	0.0	0.0
106480384	0.0	0.0
106480387	0.0	0.0
106480386	0.0	1.0
106480389	0.0	0.0
150368	1650.0	1365.0
106480388	0.0	0.0
7008	4075.0	6803.0
150365	291.0	131.0
7007	134.0	65.0
9669	8926.0	7870.0
7009	82305.0	106689.0
106480381	0.0	0.0
106480380	0.0	0.0
7022	549.0	3776.0
9685	5645.0	12410.0
7021	0.0	46.0
9686	3024.0	3378.0
343381	32.0	52.0
619452	0.0	0.0
9683	9079.0	5455.0
7024	2167.0	3646.0
402160	1.0	18.0
7023	538.0	2681.0
9684	1429.0	1514.0
9689	4975.0	11906.0
7026	6631.0	1283.0
441727	5.0	4.0
619455	2.0	0.0
7025	4073.0	689.0
392275	4.0	7.0
9687	89.0	179.0
9688	2381.0	9028.0
7027	3569.0	9166.0
106480347	0.0	0.0
106480346	0.0	0.0
619457	0.0	0.0
106480349	0.0	0.0
106479399	0.0	0.0
106480348	0.0	0.0
9681	729.0	1183.0
106479398	0.0	0.0
9682	3797.0	5715.0
106479397	0.0	0.0
7020	19.0	1488.0
106479396	11.0	0.0
106479395	0.0	1.0
106480350	37.0	119.0
106479394	1.0	0.0
106479393	0.0	0.0
106479392	0.0	0.0
106480352	0.0	0.0
106480351	0.0	1.0
106479391	0.0	0.0
106479390	0.0	0.0
106480354	0.0	0.0
106480353	0.0	0.0
106480356	0.0	1.0
150379	0.0	5.0
106480355	0.0	0.0
7019	1871.0	5005.0
7018	40.0	693.0
150372	1266.0	312.0
392281	40.0	22.0
9696	1423.0	1728.0
7033	1775.0	7072.0
9697	3920.0	3035.0
7032	0.0	5.0
7035	26049.0	21704.0
9694	2307.0	3143.0
392285	0.0	2.0
9695	11004.0	4518.0
7037	11733.0	288982.0
7036	23.0	182.0
619445	29.0	18.0
9698	5719.0	5198.0
7039	1068.0	6854.0
7038	16.0	118.0
9699	9.0	509.0
392288	0.0	0.0
619448	0.0	0.0
106480358	4.0	0.0
106480357	0.0	0.0
619449	0.0	0.0
106479389	0.0	0.0
106480359	0.0	0.0
106479388	0.0	0.0
9692	360.0	373.0
106479387	3.0	0.0
9693	4879.0	676.0
106479386	0.0	0.0
9690	5163.0	11763.0
7031	1.0	506.0
106479385	0.0	0.0
7030	6558.0	4167.0
402152	0.0	2.0
106479384	3.0	2.0
106480361	0.0	0.0
106479383	2.0	4.0
106480360	9.0	14.0
106479382	0.0	0.0
106480363	0.0	0.0
106479381	0.0	0.0
106480362	0.0	0.0
106479380	0.0	0.0
106480365	0.0	0.0
106480364	0.0	0.0
106480367	0.0	0.0
106480366	0.0	0.0
7029	3546.0	8236.0
150383	685.0	917.0
150384	34.0	142.0
392292	0.0	0.0
150381	219.0	400.0
7044	267.0	5.0
7043	1857.0	637.0
7046	3406.0	4734.0
7045	5841.0	9610.0
7048	37242.0	2204.0
100874003	0.0	0.0
7047	7.0	183.0
106479339	0.0	0.0
100874002	19.0	18.0
100874001	4.0	7.0
103352539	51.0	238.0
106479338	0.0	1.0
7049	7109.0	2540.0
106479337	0.0	0.0
55281	3329.0	992.0
106479336	0.0	0.0
106480325	0.0	0.0
55280	1577.0	5214.0
106480324	0.0	0.0
729648	136.0	2585.0
106479335	0.0	0.0
100996438	0.0	0.0
106479334	0.0	0.0
106480327	0.0	0.0
106479333	0.0	0.0
106480326	0.0	0.0
55285	430.0	632.0
7040	6326.0	5331.0
106479332	0.0	0.0
100996435	9.0	16.0
106480329	0.0	0.0
55284	2094.0	4462.0
106480328	6.0	2.0
106479331	0.0	0.0
55283	560.0	2116.0
7042	2148.0	1474.0
106479330	0.0	0.0
7041	3005.0	291.0
55282	1242.0	41.0
55289	1755.0	12.0
55288	3418.0	5226.0
80243	1606.0	217.0
55287	33.0	5626.0
79258	149.0	37.0
106480330	0.0	0.0
55286	607.0	2006.0
106480332	0.0	3.0
106480331	0.0	2.0
106480334	0.0	0.0
106480333	0.0	0.0
100874007	150.0	13.0
100874006	2.0	1.0
100874005	4.0	46.0
100874004	0.0	0.0
100874009	2.0	0.0
404718	8.0	4.0
100874008	22.0	102.0
729630	1.0	0.0
7054	9.0	4.0
7057	30339.0	3232.0
92211	114.0	734.0
7056	14835.0	13419.0
7059	1097.0	472.0
106479329	0.0	0.0
7058	1820.0	694.0
106479328	0.0	0.0
106479327	0.0	0.0
106479326	1.0	0.0
106480336	0.0	0.0
106479325	0.0	0.0
55291	6285.0	8167.0
106480335	0.0	0.0
106479324	0.0	0.0
55290	483.0	4616.0
106480338	0.0	2.0
106479323	1.0	0.0
80228	2441.0	747.0
106479322	0.0	0.0
106480337	0.0	0.0
7051	727.0	2145.0
55296	347.0	354.0
106479321	0.0	0.0
55295	965.0	928.0
7050	4187.0	14186.0
106479320	1.0	0.0
106480339	0.0	0.0
55294	1374.0	975.0
7053	11.0	2426.0
55293	1380.0	2476.0
7052	75323.0	3814.0
729635	0.0	0.0
100996420	0.0	0.0
55299	1110.0	5303.0
80233	2227.0	2287.0
55298	1553.0	2480.0
80232	7971.0	7615.0
106480341	1.0	6.0
80231	203.0	73.0
55297	1470.0	1827.0
106480340	0.0	0.0
106480343	0.0	3.0
80237	21.0	112.0
106480342	0.0	0.0
106480345	0.0	0.0
80235	410.0	692.0
106480344	0.0	0.0
80230	3599.0	1323.0
7066	22.0	7.0
100874021	0.0	0.0
100874020	0.0	0.0
7068	1375.0	1174.0
729665	1.0	0.0
7067	7607.0	2612.0
92249	1639.0	994.0
100874025	1.0	2.0
7069	6.0	0.0
100874024	0.0	0.0
100874023	0.0	0.0
100874022	0.0	0.0
106479359	0.0	0.0
106479358	0.0	0.0
106480303	2.0	1.0
106479357	2.0	2.0
106480302	0.0	0.0
7060	363.0	193.0
106480305	0.0	0.0
79272	0.0	0.0
106479356	3.0	0.0
106479355	0.0	0.0
106480304	0.0	0.0
7062	39.0	111.0
92241	2466.0	492.0
106479354	0.0	0.0
79274	0.0	0.0
729667	1.0	0.0
106480307	0.0	0.0
729666	6.0	15.0
106480306	1.0	0.0
79273	10.0	2.0
106479353	1.0	0.0
7064	1349.0	5086.0
106480309	2.0	0.0
106479352	0.0	0.0
106480308	0.0	0.0
106479351	1.0	3.0
729668	0.0	0.0
80267	2204.0	3796.0
106479350	0.0	1.0
80264	520.0	910.0
106480310	1.0	0.0
106480312	1.0	1.0
106480311	0.0	1.0
100874029	0.0	1.0
100874028	1.0	0.0
100874027	0.0	5.0
730647	2.0	0.0
343332	1.0	0.0
644403	0.0	0.0
80263	141.0	688.0
80262	805.0	2746.0
343338	0.0	0.0
7077	33954.0	2473.0
100874010	0.0	0.0
7076	15489.0	4310.0
92235	17.0	2.0
7079	223.0	273.0
7078	3063.0	168.0
100874014	107.0	1.0
100874013	2.0	0.0
729650	0.0	0.0
106479349	0.0	0.0
100874012	4.0	0.0
100874011	0.0	0.0
106479348	0.0	0.0
106479347	0.0	0.0
106480314	2.0	0.0
106480313	0.0	0.0
729659	0.0	1.0
106479346	6.0	2.0
7071	7627.0	3986.0
106480316	0.0	0.0
106479345	0.0	0.0
7070	2696.0	3591.0
106480315	1.0	0.0
106479344	0.0	0.0
7073	3256.0	4335.0
103352540	1.0	0.0
106480318	0.0	0.0
106479343	0.0	1.0
7072	2126.0	5672.0
106479342	0.0	0.0
106480317	0.0	0.0
7075	10158.0	473.0
729658	73.0	1.0
106479341	2.0	0.0
7074	1048.0	1114.0
106480319	0.0	0.0
106479340	0.0	0.0
80256	1902.0	1267.0
80255	2148.0	6316.0
79269	2162.0	2346.0
80254	1399.0	2244.0
106480321	0.0	0.0
106480320	0.0	0.0
80258	60.0	459.0
106480323	1.0	2.0
106480322	6.0	1.0
100874018	3.0	1.0
100874016	2.0	141.0
644414	0.0	0.0
100874015	0.0	0.0
343326	4.0	2.0
100874019	0.0	1.0
7088	1513.0	1535.0
100874043	28.0	35.0
7087	616.0	50.0
100874042	20.0	12.0
100874041	0.0	0.0
7089	4655.0	385.0
100874040	0.0	1.0
100874047	0.0	1.0
100874046	0.0	0.0
100874045	0.0	0.0
79290	4.0	117.0
404766	1.0	0.0
100874044	2.0	4.0
7080	8193.0	8.0
79291	0.0	0.0
7082	15325.0	8076.0
79294	0.0	0.0
7084	3819.0	1266.0
402100	0.0	0.0
79296	0.0	0.0
7083	467.0	14251.0
7086	27338.0	38574.0
79297	0.0	0.0
729602	2.0	4.0
104472714	0.0	0.0
104472715	2539.0	690.0
79299	0.0	0.0
104472716	8.0	76.0
104472717	24.0	16.0
104472718	0.0	0.0
284532	0.0	0.0
644425	0.0	1.0
100874048	70.0	653.0
644429	0.0	0.0
7099	2671.0	479.0
100874032	45.0	180.0
7098	2058.0	418.0
100874031	4.0	1.0
100874030	1.0	1.0
92255	1116.0	1401.0
644444	0.0	0.0
100874036	0.0	7.0
100874035	4.0	0.0
644442	0.0	0.0
100874034	1.0	4.0
92259	1412.0	1356.0
100874033	1.0	0.0
7091	2352.0	2015.0
7090	3215.0	5405.0
7093	15.0	205.0
79283	1.0	1.0
7092	799.0	109.0
79282	0.0	0.0
7095	12990.0	29435.0
7094	47020.0	5530.0
7097	6442.0	1192.0
7096	645.0	816.0
104472713	4.0	6.0
79289	0.0	5.0
284525	6.0	9.0
106480301	0.0	0.0
80279	3817.0	4726.0
106480300	0.0	0.0
80270	787.0	245.0
284521	2.0	0.0
100874039	2.0	0.0
644435	2.0	3.0
100874038	0.0	0.0
100874037	0.0	0.0
80274	5921.0	64.0
80273	1974.0	5545.0
80271	5704.0	7164.0
100874065	0.0	0.0
100874064	0.0	0.0
100874063	0.0	0.0
106479319	6.0	8.0
100874069	9.0	18.0
106479318	0.0	1.0
100874068	61.0	3.0
106479317	0.0	1.0
100874067	0.0	0.0
106479316	0.0	0.0
404744	0.0	88.0
100874066	2.0	0.0
106479315	0.0	0.0
729627	0.0	1.0
106479314	0.0	0.0
106479313	1.0	0.0
106479312	0.0	0.0
106479311	0.0	0.0
100874061	0.0	0.0
106479310	0.0	0.0
92285	712.0	173.0
100874060	61.0	2.0
92283	286.0	425.0
404734	346.0	68.0
644449	0.0	0.0
100874054	3.0	8.0
100874053	0.0	0.0
106479309	0.0	2.0
100874052	1.0	0.0
729610	0.0	0.0
100874051	0.0	0.0
106479308	0.0	0.0
100874058	183.0	183.0
106479307	0.0	1.0
100874057	0.0	0.0
106479306	0.0	0.0
644464	5.0	17.0
100874056	1.0	0.0
106479305	0.0	0.0
100874055	10.0	0.0
106479304	0.0	0.0
92270	111.0	60.0
106479303	2.0	1.0
106479302	0.0	1.0
106479301	0.0	0.0
729617	10.0	6.0
106479300	0.0	0.0
729611	0.0	1.0
80298	657.0	662.0
729608	0.0	2.0
644459	92.0	139.0
100874059	0.0	0.0
79412	6.0	274.0
79411	514.0	313.0
79414	935.0	1232.0
127933	6083.0	8429.0
79413	1167.0	314.0
79415	4417.0	5498.0
284576	1.0	3.0
55449	1572.0	2675.0
284573	0.0	3.0
140913	0.0	0.0
115948	23.0	115.0
55450	7398.0	205.0
152905	1.0	2.0
55454	2121.0	583.0
79400	19.0	28.0
55451	1.0	3.0
115950	412.0	228.0
284565	558.0	295.0
92400	2130.0	3465.0
115939	2994.0	5421.0
55466	744.0	3410.0
284551	0.0	0.0
752014	0.0	0.0
55472	6.0	15.0
55471	495.0	1108.0
152926	3577.0	1196.0
284546	0.0	0.0
284541	4.0	2.0
140947	0.0	0.0
92421	825.0	2940.0
729687	0.0	0.0
729686	0.0	1.0
729682	0.0	26.0
729689	4.0	0.0
548594	0.0	0.0
548593	0.0	2.0
55486	2974.0	17628.0
100996597	0.0	0.0
100996590	0.0	0.0
548599	0.0	1.0
548596	14.0	1405.0
729678	1064.0	1719.0
729677	3.0	9.0
79441	670.0	1012.0
79443	5285.0	1310.0
79442	330.0	10.0
79444	49.0	9.0
79447	295.0	623.0
115992	1209.0	718.0
79446	829.0	698.0
100996582	0.0	0.0
100874102	0.0	0.0
100874101	0.0	0.0
100874100	0.0	6.0
79470	0.0	0.0
79473	0.0	0.0
79476	0.0	0.0
100996570	97.0	0.0
100996571	0.0	1.0
100874106	0.0	0.0
100874104	0.0	0.0
100874103	0.0	0.0
100874109	0.0	0.0
284593	4.0	0.0
100874108	0.0	1.0
100874107	0.0	9.0
140909	0.0	0.0
100996567	0.0	3.0
100996569	1.0	3.0
79465	77.0	449.0
100996564	0.0	0.0
79469	13.0	13.0
127943	144.0	170.0
92427	4.0	6.0
140901	2670.0	5368.0
140902	20.0	0.0
619434	0.0	66.0
619431	3.0	1.0
149345	1137.0	256.0
392428	0.0	26.0
137362	0.0	3.0
619418	0.0	0.0
125336	164.0	2.0
152992	678.0	837.0
9700	58.0	1491.0
9701	4670.0	4868.0
392451	3.0	8.0
392454	0.0	1.0
392459	0.0	1.0
9711	2542.0	2005.0
9712	1895.0	3858.0
392465	105.0	6.0
9710	3357.0	1095.0
441899	2.0	0.0
441898	0.0	2.0
441897	0.0	0.0
441896	1.0	4.0
441893	0.0	0.0
9704	803.0	2373.0
152940	7.0	2.0
9705	3.0	28.0
9702	2316.0	3914.0
9703	10372.0	11206.0
9708	20.0	6.0
9709	12443.0	5430.0
9706	3130.0	595.0
9722	127.0	144.0
9723	1044.0	53.0
9720	35.0	3.0
9721	2427.0	27.0
392433	0.0	0.0
392437	62.0	37.0
55421	2750.0	1771.0
55425	1232.0	1082.0
55423	119.0	119.0
55422	4353.0	758.0
9715	79.0	88.0
9716	2758.0	4143.0
9719	2287.0	241.0
9717	47.0	66.0
9718	168.0	11292.0
9730	1964.0	2326.0
9733	2878.0	4767.0
9734	1736.0	1463.0
9731	2576.0	1409.0
9732	4209.0	485.0
55432	725.0	997.0
100	328.0	4853.0
101	1003.0	361.0
102	7603.0	11873.0
103	22043.0	18061.0
55435	1041.0	2288.0
104	4104.0	204.0
105	174.0	98.0
107	614.0	184.0
9726	1814.0	1448.0
108	28.0	487.0
9727	4410.0	2407.0
109	2324.0	5850.0
9724	2032.0	1721.0
55437	874.0	1044.0
9725	3430.0	1718.0
9728	11296.0	1874.0
9729	110.0	0.0
150280	3.0	9.0
392371	3.0	2.0
9741	26448.0	26828.0
644353	18.0	9.0
100286948	0.0	0.0
9744	999.0	339.0
392375	0.0	1.0
9745	16.0	5.0
644357	0.0	0.0
392374	0.0	0.0
441869	2573.0	1174.0
9742	3261.0	1357.0
392377	0.0	0.0
9743	2094.0	6994.0
392376	0.0	1.0
441864	0.0	0.0
106479299	0.0	0.0
106479298	2.0	0.0
149297	79.0	21.0
106479297	0.0	0.0
106479296	0.0	0.0
106480295	0.0	0.0
106479295	0.0	0.0
111	444.0	72.0
106480294	3.0	0.0
106479294	0.0	0.0
112	4315.0	1105.0
106480297	1.0	2.0
106479293	0.0	0.0
113	1876.0	412.0
106479292	0.0	0.0
106480296	0.0	1.0
114	314.0	5.0
106479291	0.0	0.0
106480299	0.0	0.0
115	8203.0	2619.0
106480298	0.0	0.0
106479290	0.0	0.0
116	322.0	11.0
117	135.0	6.0
118	24330.0	12153.0
9737	699.0	84.0
119	263.0	1347.0
9738	1672.0	1277.0
150275	166.0	497.0
9735	251.0	2786.0
9736	3259.0	3453.0
414254	2.0	2.0
106480291	0.0	0.0
150274	578.0	1554.0
106480290	0.0	0.0
9739	2515.0	2722.0
106480293	0.0	1.0
106480292	0.0	0.0
9751	572.0	121.0
100874197	0.0	8.0
150291	16.0	7.0
9752	4.0	0.0
100874196	0.0	0.0
100874195	0.0	0.0
100286938	0.0	0.0
619383	23.0	4.0
9750	1096.0	404.0
150290	585.0	350.0
100874194	0.0	1.0
9755	1441.0	582.0
9753	438.0	499.0
100874199	2.0	0.0
9754	2565.0	181.0
100874198	3.0	0.0
392387	0.0	1.0
106479289	0.0	0.0
106479288	0.0	0.0
100874193	0.0	0.0
100874192	0.0	0.0
106479287	0.0	0.0
100874191	0.0	0.0
106479286	0.0	0.0
120	5320.0	11281.0
100874190	1.0	9.0
106479285	0.0	0.0
106479284	0.0	0.0
106479283	1.0	0.0
123	6272.0	736.0
106707175	1.0	1.0
106479282	0.0	0.0
124	42.0	5.0
414260	6.0	1.0
106479281	0.0	1.0
125	37592.0	409.0
106479280	0.0	0.0
126	221.0	6804.0
127	3.0	5.0
402249	0.0	0.0
128	12365.0	18790.0
9748	6936.0	5404.0
9749	7464.0	2089.0
9746	6571.0	1482.0
9747	1397.0	865.0
100286929	0.0	0.0
392391	1.0	0.0
392390	0.0	0.0
7101	0.0	9.0
9760	1806.0	138.0
9761	12916.0	10912.0
619373	22.0	8.0
7100	1081.0	2055.0
392350	1.0	0.0
9766	12378.0	7227.0
7103	1129.0	751.0
644378	3.0	1.0
9767	994.0	1024.0
7102	10826.0	2695.0
7105	1712.0	9350.0
9764	2491.0	2438.0
9765	2094.0	1633.0
7104	23.0	35.0
106480269	0.0	0.0
402246	2.0	1.0
441884	1.0	2.0
130	60.0	46.0
131	6.0	17282.0
402240	0.0	0.0
132	2585.0	5942.0
441891	1.0	0.0
106480273	0.0	0.0
133	932.0	7088.0
106480272	0.0	2.0
134	161.0	31.0
106480275	0.0	0.0
135	22.0	11.0
106480274	0.0	0.0
136	338.0	1595.0
106480277	4.0	4.0
137	6.0	0.0
106480276	0.0	0.0
106480279	1.0	0.0
106480278	0.0	0.0
9759	1404.0	800.0
150297	0.0	11.0
9757	3163.0	3352.0
9758	19.0	9.0
100286918	0.0	17.0
106480271	0.0	0.0
106480270	0.0	0.0
7110	2880.0	1734.0
392360	0.0	14.0
9774	6746.0	6360.0
7112	4011.0	17693.0
9771	5161.0	3167.0
7111	953.0	42.0
9772	6446.0	4937.0
644384	0.0	0.0
9777	6186.0	12688.0
7114	173561.0	350364.0
9778	3507.0	2305.0
7113	17394.0	1712.0
9775	3680.0	12245.0
7116	18.0	27.0
9776	5956.0	7327.0
441878	0.0	0.0
7115	23.0	38.0
392368	7.0	0.0
402236	0.0	0.0
441873	0.0	0.0
9770	4704.0	645.0
141	3078.0	695.0
441871	0.0	0.0
142	6948.0	13649.0
441870	0.0	0.0
143	5470.0	2772.0
106480284	0.0	0.0
144	1.0	2.0
106480283	0.0	0.0
162282	14.0	97.0
106480286	13.0	35.0
146	137.0	8.0
106480285	0.0	0.0
147	96.0	3.0
106480288	0.0	0.0
148	135.0	2.0
106480287	0.0	0.0
106480289	0.0	0.0
402226	0.0	2.0
7107	935.0	2911.0
7106	9476.0	568.0
7109	1456.0	1359.0
9768	92.0	3486.0
7108	2573.0	5636.0
106480280	0.0	0.0
106480282	0.0	0.0
106480281	0.0	0.0
9784	10871.0	18078.0
9785	4235.0	2600.0
7120	0.0	0.0
644397	395.0	87.0
9782	110.0	225.0
7123	17724.0	132.0
9783	1124.0	153.0
7122	9984.0	750.0
619351	2.0	25.0
7125	123.0	22.0
9788	3963.0	5158.0
9789	2202.0	3633.0
414208	26.0	18.0
7124	110.0	37.0
9786	951.0	678.0
7127	3122.0	6562.0
7126	9682.0	12927.0
9787	33.0	1475.0
221002	273.0	204.0
106479259	0.0	0.0
106480248	0.0	0.0
106479258	0.0	0.0
106480247	0.0	0.0
106479257	0.0	0.0
106479256	0.0	0.0
106480249	0.0	0.0
9780	11656.0	3020.0
150	259.0	43.0
106479255	0.0	1.0
9781	1777.0	1237.0
106479254	0.0	0.0
151	30.0	373.0
152	194.0	46.0
106479253	2.0	9.0
644390	59.0	37.0
153	1806.0	186.0
106479252	0.0	0.0
154	4037.0	1755.0
106480251	0.0	0.0
106479251	1.0	0.0
155	9.0	5.0
106479250	0.0	0.0
106480250	0.0	0.0
156	7815.0	7665.0
106480253	0.0	1.0
157	1690.0	1839.0
106480252	0.0	0.0
106480255	0.0	1.0
158	2518.0	10921.0
159	2750.0	5930.0
106480254	0.0	6.0
106480257	0.0	0.0
106480256	1.0	0.0
7118	168.0	227.0
7117	502.0	984.0
9779	4966.0	3389.0
414212	15.0	13.0
414213	1.0	1.0
7132	12614.0	15493.0
9796	104.0	91.0
441818	2.0	1.0
7134	6516.0	32.0
9793	3411.0	10262.0
7133	7353.0	1195.0
9794	3341.0	2296.0
7136	253.0	156.0
7135	163.0	232.0
7138	59.0	194.0
9797	1750.0	1494.0
619343	4.0	0.0
7137	33.0	43.0
9798	9308.0	10066.0
414217	0.0	0.0
106479249	0.0	0.0
619344	1.0	1.0
106480259	0.0	0.0
106479248	0.0	1.0
619349	1.0	2.0
106480258	0.0	0.0
106479247	0.0	0.0
106479246	0.0	0.0
160	5068.0	8561.0
106479245	0.0	0.0
9791	5508.0	17563.0
161	8196.0	5119.0
106479244	0.0	0.0
162	9974.0	19658.0
9792	3040.0	4016.0
106479243	0.0	0.0
163	20383.0	5216.0
7130	108.0	133.0
106479242	0.0	1.0
9790	2731.0	3162.0
164	6448.0	8787.0
106479241	0.0	0.0
165	23059.0	1334.0
106480262	0.0	0.0
106479240	0.0	0.0
166	36348.0	30003.0
106480261	0.0	0.0
167	0.0	0.0
106480264	0.0	0.0
106480263	0.0	2.0
150248	21.0	196.0
106480266	0.0	0.0
106480265	0.0	0.0
106480268	0.0	0.0
106480267	0.0	0.0
150244	42.0	37.0
7128	10779.0	2955.0
414224	9.0	9.0
106480260	0.0	0.0
7143	101.0	6.0
392392	1.0	0.0
7142	2.0	0.0
7145	94963.0	1746.0
441849	0.0	0.0
7146	7.0	0.0
392399	0.0	0.0
7148	8856.0	73.0
414228	0.0	0.0
106480226	0.0	0.0
106480225	0.0	0.0
441843	0.0	0.0
106480228	0.0	0.0
106479279	0.0	0.0
106480227	0.0	0.0
106479278	0.0	0.0
172	483.0	483.0
106479277	0.0	2.0
173	1.0	1.0
106479276	0.0	0.0
106480229	0.0	1.0
174	0.0	33.0
7141	0.0	0.0
106479275	0.0	0.0
175	1027.0	1644.0
7140	22.0	585.0
106479274	0.0	0.0
176	33.0	97.0
106479273	0.0	0.0
177	264218.0	88.0
137290	0.0	0.0
106479272	0.0	0.0
178	1632.0	2452.0
106480231	0.0	0.0
106479271	0.0	0.0
106479270	0.0	0.0
106480230	4.0	0.0
106480233	0.0	0.0
106480232	0.0	0.0
106480235	0.0	1.0
106480234	0.0	1.0
414236	20.0	163.0
7139	353.0	217.0
414235	64.0	34.0
414230	0.0	1.0
7153	193.0	14189.0
149281	0.0	22.0
7156	1284.0	1245.0
7155	8475.0	7772.0
7158	1709.0	2301.0
7157	3308.0	6432.0
343495	0.0	2.0
162239	346.0	675.0
7159	4594.0	3569.0
106480237	0.0	0.0
106479269	2.0	2.0
106480236	0.0	0.0
181	181.0	1.0
106480239	0.0	0.0
106479268	0.0	0.0
182	5579.0	28517.0
106479267	0.0	0.0
106480238	0.0	0.0
183	539.0	149.0
7150	5714.0	7106.0
221017	4.0	1.0
106479266	0.0	0.0
106479265	0.0	0.0
185	585.0	9.0
106479264	0.0	0.0
186	7172.0	7.0
402273	0.0	0.0
106479263	0.0	0.0
7151	0.0	0.0
187	952.0	398.0
106479262	0.0	0.0
106480240	0.0	0.0
106479261	0.0	0.0
189	0.0	3.0
106479260	0.0	0.0
106480242	0.0	0.0
106480241	0.0	0.0
104797537	0.0	3.0
106480244	0.0	0.0
104797536	0.0	1.0
106480243	0.0	0.0
106480246	0.0	0.0
104797538	4.0	1266.0
106480245	0.0	1.0
414245	3.0	12.0
414246	0.0	0.0
414241	1.0	2.0
7165	8757.0	9147.0
92344	486.0	890.0
100874120	0.0	0.0
7164	1230.0	16112.0
92345	600.0	577.0
7167	20532.0	63727.0
92342	359.0	544.0
729764	0.0	1.0
7166	32.0	22.0
7169	8468.0	1126.0
100874124	0.0	0.0
106479219	0.0	0.0
7168	11683.0	4621.0
100874123	0.0	0.0
106479218	0.0	0.0
92346	5.0	0.0
729760	0.0	0.0
100874122	0.0	0.0
106479217	1.0	11.0
106479216	0.0	0.0
100874121	0.0	0.0
190	0.0	12.0
106480204	2.0	1.0
106479215	0.0	0.0
191	7093.0	73452.0
106479214	0.0	0.0
729769	0.0	2.0
106480203	0.0	0.0
106480206	0.0	0.0
106479213	0.0	0.0
257000	867.0	2657.0
79370	102.0	181.0
106479212	0.0	0.0
106480205	0.0	0.0
7161	20.0	846.0
