id	631f56be-6fde-4e67-8ce1-83f01325d489	47190c04-2d8f-4b9b-b0a7-b3ae9b6c26b2
100507056	9.0	525.0
100507055	166.0	0.0
28747	3.0	0.0
28748	5.0	0.0
119750	0.0	0.0
28741	3.0	0.0
28742	9.0	0.0
347549	0.0	0.0
100859930	3655.0	583.0
347541	0.0	1.0
347544	8.0	2.0
28718	1.0	0.0
28719	0.0	0.0
28712	2.0	0.0
100507086	15.0	37.0
28713	1.0	0.0
28710	2.0	0.0
28711	1.0	0.0
28716	3.0	0.0
28717	4.0	1.0
28714	4.0	0.0
28715	0.0	0.0
28729	2.0	0.0
28723	0.0	0.0
28724	0.0	0.0
28721	3.0	0.0
130106	24.0	1.0
28722	3.0	0.0
28727	2.0	0.0
28728	1.0	0.0
28725	0.0	0.0
28726	3.0	0.0
28720	8.0	0.0
144742	0.0	0.0
347527	1.0	7.0
100507027	3.0	0.0
286046	179.0	16.0
648630	84.0	77.0
117143	949.0	990.0
117145	1966.0	759.0
117144	171.0	10.0
120787	0.0	0.0
492295	0.0	0.0
347517	45.0	18.0
347516	2.0	1.0
286053	1554.0	797.0
28709	2.0	0.0
28707	0.0	0.0
28708	1.0	0.0
28701	0.0	0.0
100131577	0.0	0.0
28702	2.0	0.0
28700	0.0	0.0
28705	0.0	0.0
28706	2.0	0.0
100507012	1.0	0.0
28703	0.0	0.0
28704	0.0	0.0
120775	0.0	0.0
120776	0.0	2.0
347509	0.0	0.0
286065	2.0	0.0
100131568	0.0	0.0
100131565	0.0	0.0
100131564	2112.0	461.0
100507040	7.0	3.0
132719	0.0	0.0
100507046	19.0	5.0
100507044	0.0	0.0
100507043	0.0	0.0
51100	14698.0	4283.0
51102	1607.0	474.0
51101	1408.0	1254.0
51104	1665.0	1961.0
51103	1626.0	597.0
51106	820.0	795.0
51105	4305.0	3939.0
51108	6641.0	5949.0
51107	23238.0	11880.0
286075	1464.0	885.0
51109	6726.0	6197.0
286077	6114.0	9798.0
646000	0.0	0.0
132720	1820.0	241.0
132724	3.0	14.0
100131551	6.0	11.0
100131550	2.0	0.0
100507034	175.0	61.0
100507032	159.0	68.0
119774	5.0	0.0
119772	0.0	0.0
51111	5408.0	2390.0
51110	1362.0	937.0
119775	4.0	0.0
51112	5033.0	2721.0
51115	3982.0	1360.0
51114	9586.0	4844.0
51117	5126.0	2241.0
51116	3432.0	2592.0
51119	9250.0	3257.0
51118	2737.0	1245.0
26151	3331.0	1222.0
26150	122.0	8.0
26153	1684.0	520.0
26152	443.0	287.0
26155	8280.0	3607.0
26154	71.0	1837.0
26157	1909.0	88.0
26156	12442.0	8097.0
130162	366.0	427.0
100534611	5.0	6.0
100534612	5.0	5.0
26164	2750.0	1211.0
117178	831.0	965.0
117177	2414.0	903.0
26166	340.0	14.0
105379197	2.0	0.0
26165	0.0	0.0
26168	2640.0	2053.0
26167	454.0	39.0
26160	3904.0	945.0
100507003	0.0	2.0
100507008	14.0	1.0
26137	332.0	42.0
26136	10124.0	4385.0
28798	15.0	0.0
28799	490.0	1.0
26138	0.0	0.0
28792	1.0	0.0
28793	41967.0	282.0
28790	73.0	0.0
117166	212.0	96.0
26130	7708.0	5841.0
28791	2500.0	304.0
26133	16250.0	5087.0
28796	34369.0	270.0
28797	19986.0	59.0
26135	20885.0	11004.0
28794	6.0	0.0
28795	86.0	0.0
26134	185.0	122.0
154150	1.0	1.0
129138	2527.0	1695.0
26148	433.0	431.0
26147	2802.0	1433.0
26149	198.0	143.0
117154	2.0	1.0
26140	3944.0	784.0
553820	6.0	0.0
117153	17.0	1.0
120796	0.0	0.0
117156	47539.0	44.0
117155	546.0	214.0
117157	88.0	19.0
120793	0.0	0.0
26146	2327.0	1136.0
117159	0.0	0.0
26145	2800.0	1461.0
130195	0.0	0.0
154141	1149.0	219.0
117151	3.0	4.0
26115	10410.0	2335.0
28778	75173.0	121.0
28779	70.0	3.0
28776	4029.0	28.0
28777	18.0	1.0
26119	4837.0	1702.0
26118	34933.0	6426.0
28770	4.0	0.0
28771	0.0	0.0
28774	2272.0	32.0
28775	6244.0	36.0
28772	7017.0	13.0
26112	13597.0	375.0
28773	3306.0	5.0
130120	0.0	0.0
28789	24.0	0.0
26128	3081.0	1372.0
28787	106.0	0.0
26127	5086.0	2923.0
132789	1427.0	926.0
28788	10.0	0.0
28781	2646.0	22.0
201134	1980.0	554.0
28780	116.0	0.0
26122	3891.0	1229.0
28785	3200.0	8.0
144766	2.0	6.0
26121	4946.0	2154.0
28786	22.0	0.0
28783	67.0	3.0
26123	5460.0	1927.0
28784	13321.0	52.0
130132	803.0	249.0
28756	5.0	2.0
28757	0.0	0.0
28754	5.0	0.0
28755	5835.0	374.0
100750326	0.0	0.0
28758	0.0	0.0
28759	0.0	0.0
28752	6.0	0.0
28753	6.0	0.0
28750	4.0	0.0
201140	0.0	0.0
28751	2.0	0.0
144776	0.0	0.0
28767	0.0	0.0
26103	0.0	0.0
28768	0.0	0.0
28765	10.0	1.0
28766	22.0	0.0
26108	1072.0	1283.0
28769	4.0	0.0
28760	0.0	0.0
26100	8293.0	4732.0
28763	117.0	2.0
28764	0.0	0.0
28761	0.0	0.0
28762	0.0	0.0
117194	6.0	1.0
117196	1.0	0.0
117195	0.0	4.0
154089	0.0	2.0
100287238	0.0	0.0
201158	359.0	285.0
100287234	0.0	0.0
201164	346.0	320.0
201161	1035.0	550.0
201163	5970.0	3000.0
154091	494.0	2466.0
154092	146.0	123.0
276719	0.0	0.0
100287229	3.0	0.0
100287227	42.0	28.0
100287226	2.0	0.0
201176	9397.0	3776.0
100287216	171.0	85.0
100287215	5.0	1.0
201181	166.0	54.0
129099	106.0	82.0
100287205	0.0	0.0
100287200	0.0	0.0
201191	459.0	192.0
130075	3.0	0.0
5510	5718.0	1726.0
166012	36.0	4.0
5509	1265.0	1228.0
5500	23056.0	20565.0
5501	11793.0	8345.0
5502	72.0	5.0
5504	5712.0	3700.0
5506	0.0	0.0
5507	829.0	144.0
154043	3850.0	1509.0
5520	6021.0	3582.0
5521	288.0	714.0
193629	53.0	1.0
5519	4010.0	2619.0
26298	4777.0	4680.0
26297	1540.0	628.0
5511	3908.0	1842.0
5512	4.0	1.0
5514	17434.0	3681.0
5515	15068.0	6533.0
26290	32.0	43.0
5516	12293.0	4123.0
154075	380.0	9.0
26292	2040.0	857.0
26291	0.0	2.0
5518	30232.0	11703.0
5530	6694.0	2994.0
5531	8893.0	6319.0
5532	6381.0	1889.0
5522	96.0	4462.0
5523	1739.0	3292.0
5524	16347.0	8789.0
5525	12223.0	8721.0
5526	3534.0	1050.0
5527	15428.0	9958.0
5528	5949.0	2346.0
154064	16.0	563.0
5529	4525.0	5647.0
286122	297.0	75.0
5540	44.0	2.0
5542	0.0	24.0
286128	762.0	567.0
51241	1626.0	1234.0
89858	148.0	11.0
89857	8822.0	240.0
51244	2100.0	747.0
51247	7198.0	2858.0
5533	2565.0	714.0
51246	25514.0	5334.0
5534	5115.0	4757.0
51249	1761.0	1249.0
5535	4.0	0.0
90835	153.0	49.0
89853	5483.0	1176.0
5536	5436.0	4097.0
51248	2326.0	1841.0
5537	8313.0	5020.0
5538	33159.0	5191.0
5539	2.0	2.0
28907	356.0	0.0
286133	2209.0	97.0
28908	42738.0	278.0
28905	63.0	0.0
100131418	0.0	0.0
5550	4066.0	2693.0
28906	1057.0	8.0
286135	0.0	0.0
5551	5618.0	109.0
5552	40202.0	892.0
100131415	0.0	0.0
5553	42.0	0.0
28909	0.0	0.0
5554	24.0	23.0
28900	399.0	3.0
28903	566.0	1.0
28904	763.0	4.0
28901	244.0	4.0
28902	4510.0	57.0
51250	740.0	478.0
51252	53.0	41.0
51251	1704.0	1405.0
89849	8028.0	865.0
89848	3415.0	1325.0
51253	4195.0	2922.0
89846	4764.0	409.0
51256	1088.0	614.0
89845	3877.0	1779.0
51255	5563.0	2825.0
51258	4834.0	6244.0
5544	10.0	19.0
51257	5863.0	731.0
5545	3.0	2.0
5546	6930.0	4680.0
5547	13530.0	5823.0
51259	1373.0	901.0
90826	1716.0	506.0
5549	37690.0	2342.0
286140	36.0	19.0
90827	0.0	0.0
286144	2848.0	810.0
5562	7149.0	7450.0
286148	2468.0	2702.0
5563	483.0	781.0
90861	6612.0	7917.0
5564	8070.0	1965.0
90864	236.0	84.0
5565	1930.0	1867.0
51260	2428.0	930.0
51263	2051.0	1812.0
100287296	0.0	0.0
51265	71.0	35.0
51264	2476.0	1499.0
51267	1037.0	49.0
51266	76.0	1.0
5555	10.0	3.0
51268	341.0	93.0
89876	892.0	312.0
5557	543.0	661.0
5558	879.0	835.0
89874	31.0	95.0
90859	16.0	10.0
89872	57.0	28.0
286151	14.0	73.0
89870	2.0	8.0
5570	240.0	46.0
5571	5131.0	2487.0
5573	36949.0	13574.0
90850	5269.0	3655.0
5574	1.0	1.0
90853	3076.0	410.0
5575	2905.0	1475.0
5576	7152.0	2832.0
51270	2.0	1.0
100192378	3.0	2.0
51272	9955.0	3587.0
51271	11064.0	3712.0
51274	8852.0	7206.0
100287284	32.0	20.0
51276	409.0	124.0
89869	0.0	1.0
51275	1144.0	736.0
51278	11256.0	1697.0
51277	1231.0	431.0
5566	12809.0	4325.0
89866	26.0	9.0
51279	11158.0	3774.0
5567	5510.0	1684.0
90843	3577.0	2255.0
5568	2.0	1.0
5569	953.0	473.0
89891	4137.0	2509.0
5580	14783.0	2407.0
89890	759.0	984.0
5581	3331.0	342.0
5582	32.0	2.0
5583	8903.0	4092.0
5584	5578.0	7866.0
5585	18658.0	5101.0
5586	5174.0	3142.0
5587	2120.0	721.0
100287279	0.0	0.0
51281	2031.0	537.0
51280	5135.0	4434.0
51283	8003.0	5458.0
100287272	4.0	1.0
51282	3221.0	1190.0
51285	4774.0	368.0
51284	1764.0	41.0
51287	3077.0	1816.0
119722	0.0	0.0
51286	58.0	33.0
51289	1.0	6.0
100287270	0.0	0.0
5577	1840.0	184.0
5578	3917.0	2208.0
5579	4776.0	119.0
89894	1461.0	1378.0
5591	12136.0	23334.0
5592	2530.0	1137.0
90871	2766.0	834.0
5593	544.0	667.0
5594	16761.0	16151.0
347598	0.0	0.0
5595	9495.0	2864.0
5596	992.0	33.0
5597	5774.0	7236.0
90874	1250.0	670.0
5598	4280.0	1344.0
51290	3607.0	5230.0
51292	6724.0	3976.0
5590	5372.0	960.0
51291	8200.0	1005.0
100287266	3.0	0.0
51294	5708.0	388.0
100287261	0.0	0.0
51293	2311.0	609.0
51296	24166.0	829.0
51295	3641.0	2047.0
51298	9.0	82.0
51297	8871.0	97.0
51299	2011.0	1260.0
119710	638.0	233.0
5588	1854.0	38.0
5589	33306.0	15248.0
90865	5868.0	19.0
89887	943.0	388.0
89886	35.0	9.0
89885	10.0	6.0
89884	108.0	92.0
89883	2.0	2.0
89882	0.0	0.0
286101	2163.0	1287.0
286102	0.0	0.0
286103	23.0	16.0
347584	0.0	0.0
5599	3419.0	922.0
347687	8.0	0.0
347686	0.0	0.0
132612	0.0	0.0
28855	2.0	0.0
28854	220.0	0.0
28859	39.0	0.0
28850	194.0	1.0
53822	61.0	14.0
53820	28.0	548.0
53826	7662.0	1459.0
53827	21600.0	2191.0
345016	0.0	0.0
347673	0.0	2.0
53828	34.0	0.0
53829	1150.0	13.0
347675	3.0	1.0
28866	97.0	1.0
100507173	43.0	37.0
26205	3494.0	1984.0
132625	9.0	0.0
28864	26.0	0.0
100507171	254.0	106.0
28865	324.0	1.0
26207	2640.0	747.0
100507178	217.0	42.0
26206	331.0	40.0
28869	4.0	0.0
100131493	0.0	0.0
28862	2665.0	10.0
28863	121.0	0.0
28861	85.0	0.0
53833	140.0	398.0
53834	4483.0	978.0
53831	305.0	36.0
53832	2636.0	676.0
53838	4612.0	2395.0
53836	114.0	3056.0
144608	143.0	62.0
28833	15.0	0.0
28834	516.0	61.0
28831	52.0	0.0
100750245	0.0	0.0
28832	84.0	6.0
100750246	9.0	22.0
100750247	80.0	42.0
100131481	0.0	0.0
53840	120.0	8.0
53841	200.0	20.0
28830	0.0	0.0
53842	0.0	0.0
100131478	2.0	0.0
28847	153.0	1.0
102060282	45.0	3.0
28819	21.0	0.0
28817	15776.0	49.0
28818	105.0	0.0
100131469	0.0	0.0
28811	339.0	0.0
28812	288.0	2.0
28810	397.0	0.0
28815	34035.0	153.0
28816	14142.0	49.0
28813	44423.0	162.0
100507143	0.0	0.0
28814	1537.0	10.0
51201	5703.0	4568.0
119687	0.0	0.0
51200	77.0	182.0
51203	669.0	3647.0
51202	461.0	436.0
51205	1097.0	459.0
51204	1382.0	1140.0
51207	1.0	40.0
51206	56.0	8.0
119682	0.0	0.0
51209	143.0	36.0
51208	61341.0	77.0
28828	2.0	0.0
100507135	23.0	20.0
28829	0.0	0.0
100131457	3.0	1.0
28822	30400.0	186.0
28823	41149.0	417.0
28820	42031.0	129.0
100131454	53.0	32.0
28821	1580.0	3.0
28826	4187.0	14.0
28827	0.0	0.0
100131451	0.0	0.0
28824	229.0	1.0
28825	63453.0	302.0
119678	0.0	0.0
119679	0.0	0.0
89801	687.0	232.0
51214	6.0	41.0
51213	0.0	1.0
51218	2847.0	3506.0
286183	1.0	6.0
286184	0.0	2.0
286186	0.0	1.0
286187	41.0	2.0
286189	1872.0	6.0
648532	1.0	3.0
100507163	0.0	0.0
100131442	0.0	0.0
100131440	4.0	2.0
89839	310.0	571.0
89838	4.0	0.0
89837	10.0	0.0
100507170	0.0	0.0
51222	4225.0	3175.0
51225	4577.0	154.0
286190	51.0	12.0
89832	66.0	5.0
51224	0.0	10.0
51227	1535.0	557.0
51226	1749.0	2524.0
51228	7705.0	16314.0
347613	52.0	12.0
28808	2.0	0.0
28809	8376.0	173.0
28806	16.0	0.0
100131439	6.0	0.0
28807	1.0	0.0
100507157	0.0	0.0
100131434	677.0	207.0
28800	5.0	0.0
28801	98.0	2.0
28804	4555.0	41.0
28805	0.0	1.0
28802	120.0	1.0
28803	18041.0	57.0
51230	6586.0	2180.0
90809	4400.0	2716.0
51232	19522.0	5945.0
51231	4482.0	1336.0
51234	6354.0	4036.0
51233	66.0	32.0
89822	443.0	30.0
51236	2199.0	862.0
51237	19534.0	113.0
51239	878.0	579.0
90806	2905.0	1447.0
100507102	2.0	2.0
129049	606.0	2.0
154007	1176.0	837.0
26279	593.0	1.0
203859	866.0	11.0
26272	1026.0	727.0
26271	513.0	700.0
26273	3835.0	2697.0
26276	2146.0	1243.0
26275	2005.0	376.0
26278	1413.0	1173.0
26277	9253.0	3231.0
26270	2309.0	347.0
26285	0.0	7.0
26284	4175.0	3313.0
26287	16.0	182.0
26286	8391.0	3502.0
26289	26.0	114.0
26281	8.0	1.0
26280	1.0	89.0
100507127	23.0	38.0
100507125	4.0	1.0
129025	1.0	15.0
26258	6306.0	4010.0
26257	232.0	271.0
26259	2654.0	1477.0
26251	25.0	3.0
168667	659.0	32.0
26254	1.0	2.0
26253	1185.0	20.0
26256	108.0	2755.0
144699	2155.0	754.0
26255	6.0	1.0
100507114	1.0	2.0
100507113	162.0	18.0
100507118	24.0	23.0
100507117	39.0	9.0
26269	2002.0	787.0
26268	7128.0	2263.0
201229	787.0	299.0
26261	81.0	57.0
119696	0.0	0.0
26260	3214.0	1490.0
26263	2181.0	2029.0
119694	0.0	0.0
26262	4321.0	2506.0
201232	663.0	762.0
119695	0.0	0.0
26267	1134.0	276.0
26266	351.0	317.0
119692	0.0	0.0
130074	13684.0	6737.0
129080	1994.0	1090.0
28899	3.0	0.0
26235	2567.0	1548.0
26238	73.0	8.0
28897	4.0	0.0
28898	299.0	5.0
100750225	27.0	19.0
26239	0.0	13.0
28891	142.0	0.0
28892	207.0	1.0
26230	571.0	584.0
201243	0.0	5.0
28890	0.0	0.0
26232	730.0	376.0
28895	11.0	0.0
26231	572.0	90.0
28896	125.0	0.0
26234	16341.0	5295.0
28893	964.0	1.0
26233	2020.0	781.0
28894	7.0	0.0
144638	14.0	10.0
132660	1410.0	1008.0
26247	2.0	0.0
26246	0.0	0.0
26249	1254.0	369.0
26248	0.0	0.0
100510707	1.0	0.0
201255	1932.0	1272.0
26240	969.0	554.0
201254	1887.0	1625.0
26242	0.0	0.0
26245	0.0	0.0
252839	8499.0	4184.0
132671	1889.0	267.0
130013	65.0	3.0
28877	113.0	0.0
28878	6001.0	10.0
28875	2023.0	41.0
28876	873.0	6.0
201259	0.0	0.0
28879	3.0	0.0
26219	0.0	1.0
492311	1378.0	418.0
168620	375.0	18.0
28870	74.0	20.0
201266	4458.0	2061.0
28873	4.0	0.0
28874	2789.0	7.0
26212	4.0	8.0
28871	0.0	0.0
26211	0.0	0.0
28872	0.0	0.0
130026	475.0	237.0
26225	5908.0	5180.0
28888	2.0	0.0
26224	6041.0	3685.0
28889	0.0	0.0
26227	2346.0	3773.0
28886	0.0	0.0
26226	135.0	113.0
28887	0.0	0.0
26229	4923.0	1996.0
26228	317.0	12.0
28880	1.0	0.0
28881	135.0	0.0
28884	7.0	0.0
26220	77.0	238.0
28885	937.0	1.0
26223	1.0	9.0
28882	2532.0	29.0
28883	90.0	0.0
492307	1.0	0.0
492303	35.0	54.0
105369550	5.0	1.0
100287114	0.0	2.0
100509927	0.0	0.0
100287102	0.0	0.0
203477	3.0	4.0
5607	2288.0	1101.0
5608	510.0	192.0
5609	4596.0	2217.0
5600	1909.0	1706.0
5601	5136.0	1754.0
5602	1609.0	802.0
5603	13008.0	6407.0
5604	7907.0	3905.0
5605	12759.0	6702.0
5606	16004.0	2565.0
5620	0.0	0.0
5618	199.0	481.0
5619	0.0	0.0
5610	8662.0	4734.0
5611	12671.0	5009.0
5612	4447.0	2670.0
5613	2355.0	7691.0
5616	1730.0	127.0
5617	4.0	0.0
105370578	14.0	143.0
5630	58.0	43.0
5631	4096.0	1660.0
166379	535.0	184.0
166378	1052.0	630.0
5629	674.0	106.0
100133941	5868.0	9030.0
5621	19130.0	15352.0
5623	467.0	163.0
5624	44.0	15.0
5625	1185.0	411.0
5626	2.0	1.0
5627	8961.0	1799.0
5628	4.0	0.0
5641	41011.0	4624.0
5634	3480.0	3001.0
5635	3953.0	3026.0
100133957	27.0	22.0
5636	2218.0	2594.0
5638	1403.0	348.0
5639	773.0	307.0
5650	90.0	2837.0
5651	2.0	20.0
5652	10923.0	3198.0
5653	31.0	1897.0
5644	30.0	0.0
5645	440.0	1.0
5646	25.0	675.0
5648	1225.0	41.0
5649	1240.0	97.0
100131309	0.0	0.0
5660	485223.0	42560.0
5662	635.0	401.0
5663	11507.0	7602.0
5664	3233.0	368.0
3002	2248.0	81.0
347281	0.0	0.0
100131302	0.0	0.0
3001	1946.0	35.0
3000	120.0	71.0
51360	2078.0	2225.0
51362	2397.0	2184.0
51361	1589.0	623.0
51364	1748.0	25.0
100287191	6.0	0.0
51363	7577.0	2847.0
51366	9366.0	11155.0
89978	668.0	542.0
100287193	5.0	2.0
51365	1294.0	86.0
51368	5830.0	1793.0
5654	13594.0	7369.0
5655	1274.0	10423.0
51367	1743.0	970.0
90956	4210.0	2030.0
5657	15.0	0.0
90957	2084.0	2046.0
89970	3721.0	2682.0
5670	0.0	0.0
5671	0.0	0.0
5672	0.0	8.0
347273	83.0	51.0
5673	0.0	1.0
90952	18351.0	727.0
5675	2.0	0.0
347275	3.0	3.0
3013	16.0	18.0
3012	24.0	45.0
3010	4.0	0.0
51371	6202.0	5273.0
3009	8.0	3.0
100287183	0.0	0.0
3008	68.0	13.0
51373	722.0	420.0
3007	49.0	12.0
51372	4690.0	2001.0
51375	1214.0	782.0
3006	1388.0	444.0
51374	9833.0	5290.0
3005	14845.0	49899.0
51377	2272.0	2059.0
3004	982.0	8.0
3003	1794.0	10.0
51379	3271.0	1710.0
51378	508.0	3.0
5669	0.0	0.0
5680	0.0	0.0
5681	6237.0	1382.0
5682	4860.0	4848.0
5683	1145.0	1038.0
5684	5961.0	7056.0
5685	8139.0	7800.0
347265	73.0	143.0
5686	6454.0	3156.0
3024	0.0	0.0
3021	71389.0	24321.0
3020	4049.0	2290.0
100287177	0.0	0.0
51380	3022.0	997.0
100287178	0.0	0.0
51382	5115.0	3509.0
100287173	1.0	0.0
51384	16.0	66.0
3018	1.0	0.0
51386	22415.0	12509.0
3017	286.0	457.0
51385	3697.0	2120.0
51388	2517.0	1239.0
3015	9814.0	11280.0
100287171	937.0	336.0
3014	2333.0	3533.0
5676	0.0	0.0
51389	4281.0	1951.0
5678	0.0	2.0
5690	9327.0	4061.0
5691	7146.0	4806.0
5692	15563.0	11760.0
5693	7137.0	9313.0
347252	34.0	62.0
5694	8356.0	5927.0
5695	8946.0	6723.0
5696	10260.0	1090.0
5697	5.0	6.0
3035	5991.0	2567.0
3034	413.0	438.0
3033	5991.0	1903.0
3032	12377.0	5771.0
3031	15.0	0.0
3030	25821.0	11189.0
51390	2900.0	1261.0
51393	17434.0	626.0
3029	4774.0	1747.0
3028	5136.0	3605.0
51397	1912.0	832.0
3026	281.0	1.0
51399	4225.0	2214.0
51398	9814.0	3761.0
5687	2668.0	2247.0
5688	17938.0	9885.0
5689	11755.0	9111.0
129401	924.0	584.0
347240	337.0	621.0
129402	0.0	0.0
3046	26.0	1.0
3045	106.0	0.0
3044	3.0	0.0
3043	194408.0	377.0
3042	37.0	0.0
3040	34854.0	125.0
374900	670.0	170.0
3039	592.0	1.0
3038	6539.0	13857.0
3037	4992.0	677.0
374907	3111.0	451.0
3036	909.0	20.0
5698	5485.0	383.0
5699	5386.0	336.0
90990	1904.0	1734.0
90993	11058.0	1847.0
3055	16008.0	2032.0
3054	15086.0	8175.0
3053	670.0	4.0
100287144	0.0	0.0
3052	2144.0	1310.0
3051	0.0	0.0
3050	4.0	0.0
100287140	0.0	1.0
3049	22.0	1.0
3048	188.0	1.0
3047	1.0	0.0
90987	1830.0	932.0
3060	1.0	0.0
374920	954.0	454.0
3068	20957.0	22341.0
3067	2541.0	127.0
374928	508.0	273.0
3066	6792.0	7576.0
3065	9594.0	6673.0
3064	16472.0	4831.0
3062	16.0	189.0
3061	43.0	22.0
3059	18128.0	506.0
3071	22238.0	375.0
3070	361.0	1759.0
3078	2.0	8.0
3077	2497.0	956.0
100287128	859.0	7.0
3075	11497.0	2851.0
3074	25278.0	3995.0
3073	18755.0	4946.0
374918	13.0	98.0
3069	66325.0	23392.0
3082	3801.0	93.0
3081	212.0	16.0
3080	0.0	0.0
53938	1629.0	387.0
28976	4291.0	4119.0
28977	3666.0	2996.0
28974	5902.0	3196.0
100131388	7.0	0.0
3087	758.0	441.0
28978	1269.0	2040.0
3084	819.0	1117.0
3083	14.0	28.0
28972	8612.0	2697.0
53940	0.0	0.0
28973	5317.0	1570.0
28970	4278.0	981.0
28971	1549.0	234.0
53944	2606.0	2893.0
53942	40.0	444.0
53947	3346.0	2686.0
3093	6339.0	6305.0
3092	11219.0	5168.0
3091	29818.0	25625.0
3090	2605.0	390.0
28987	3104.0	1860.0
28988	23737.0	8530.0
132989	548.0	104.0
100131378	125.0	10.0
3099	9173.0	13531.0
28985	2042.0	1909.0
3098	21314.0	30384.0
28986	3178.0	1188.0
3097	9906.0	3094.0
100507299	101.0	13.0
3096	7354.0	1317.0
100131374	0.0	0.0
28989	1458.0	1267.0
100507297	349.0	388.0
3094	12264.0	5659.0
337986	0.0	0.0
100131370	3.0	0.0
28983	31.0	1760.0
28984	29456.0	962.0
28981	1201.0	1193.0
374819	454.0	533.0
26322	0.0	0.0
28982	1392.0	1188.0
129303	3356.0	529.0
100131369	35.0	6.0
28954	585.0	32.0
28955	917.0	336.0
28952	3889.0	1651.0
100131366	28.0	3.0
65944	1.0	0.0
337979	0.0	0.0
28958	3597.0	1695.0
337978	0.0	0.0
28959	13968.0	995.0
337977	0.0	0.0
28956	3743.0	1493.0
337976	0.0	3.0
28957	890.0	996.0
337975	0.0	0.0
337985	0.0	0.0
337984	0.0	0.0
337983	0.0	0.0
337982	0.0	0.0
28950	0.0	0.0
337981	0.0	0.0
28951	6798.0	5830.0
337980	0.0	0.0
51300	5002.0	4817.0
51302	695.0	28.0
89910	7467.0	3340.0
51301	433.0	270.0
51304	14839.0	6376.0
51303	8347.0	813.0
51306	3489.0	921.0
51305	4.0	65.0
51308	110.0	199.0
51307	7846.0	2366.0
51309	2706.0	601.0
130340	663.0	468.0
100131358	3.0	0.0
28965	34.0	12.0
28966	2062.0	412.0
26301	3097.0	475.0
337969	0.0	0.0
28964	9236.0	9137.0
337968	0.0	0.0
28969	6016.0	3490.0
337967	0.0	0.0
337966	0.0	0.0
337965	0.0	0.0
28968	511.0	54.0
337964	0.0	0.0
26307	0.0	0.0
337974	0.0	0.0
144983	443.0	304.0
337973	0.0	0.0
337972	0.0	1.0
360200	112.0	59.0
337971	0.0	0.0
337970	0.0	0.0
28962	5243.0	1709.0
51311	2259.0	63.0
51310	2490.0	1243.0
28960	2071.0	673.0
51313	4471.0	2554.0
51312	8623.0	1504.0
51315	3100.0	1992.0
51314	92.0	9.0
51317	5543.0	2470.0
360205	1.0	0.0
51316	4087.0	526.0
51319	1684.0	2908.0
360203	0.0	0.0
51318	2446.0	2302.0
374864	48.0	0.0
28938	2770.0	60.0
100507267	6.0	0.0
28939	275.0	0.0
374860	0.0	0.0
28932	4.0	0.0
337959	0.0	1.0
100507261	0.0	0.0
28933	299.0	1.0
28930	1274.0	4.0
28931	21.0	0.0
374868	4507.0	1167.0
100507266	165.0	91.0
28936	1.0	0.0
28937	2145.0	29.0
28934	1.0	0.0
28935	11069.0	80.0
337963	0.0	0.0
337960	0.0	0.0
51320	3820.0	4131.0
51322	15340.0	6175.0
53981	6090.0	6586.0
51321	4687.0	3301.0
51324	12867.0	5979.0
89932	6059.0	633.0
51326	209.0	67.0
51327	21.0	1.0
51329	363.0	153.0
28949	0.0	0.0
100507257	43.0	27.0
132946	23.0	21.0
100507251	0.0	0.0
28943	5450.0	42.0
65975	760.0	247.0
28941	10691.0	35.0
65977	2112.0	650.0
28942	2212.0	10.0
28947	0.0	0.0
132949	1327.0	781.0
65979	6174.0	2243.0
28948	0.0	0.0
100507254	36.0	3.0
28946	151.0	1.0
89927	1631.0	787.0
144920	0.0	0.0
51330	9338.0	2256.0
28940	193.0	6.0
51333	195.0	167.0
51332	1149.0	478.0
51335	4259.0	3009.0
51334	209.0	157.0
51337	3277.0	1442.0
360227	8.0	4.0
51339	1659.0	799.0
51338	12151.0	272.0
360226	10.0	1.0
28918	0.0	0.0
28919	1093.0	3.0
374887	450.0	211.0
65981	2174.0	2684.0
28916	39.0	0.0
65980	4991.0	4127.0
28917	0.0	0.0
374882	6685.0	2655.0
65983	1789.0	387.0
100131328	2.0	4.0
65982	5241.0	419.0
100131327	0.0	0.0
65985	2758.0	2807.0
65987	643.0	63.0
28910	1.0	0.0
65986	2360.0	1244.0
28911	4.0	0.0
65989	282.0	351.0
132954	3.0	2.0
65988	1394.0	746.0
100131320	21.0	2.0
28914	43623.0	371.0
28915	674.0	4.0
28912	70607.0	614.0
28913	21806.0	250.0
51340	2913.0	2921.0
100287098	27.0	17.0
89958	236.0	3255.0
51341	7667.0	3498.0
100287091	1.0	0.0
100507290	2199.0	682.0
51343	7837.0	4221.0
89953	4320.0	790.0
51348	61.0	10.0
51347	7707.0	1395.0
90933	5134.0	1704.0
100302090	8.0	2.0
65990	865.0	276.0
374875	590.0	161.0
28929	101.0	0.0
65992	6558.0	2964.0
28927	0.0	0.0
65991	6528.0	2091.0
28928	9.0	0.0
65993	3597.0	3007.0
374872	232.0	7.0
65996	3368.0	1563.0
65998	2823.0	1603.0
28921	175.0	0.0
65997	122.0	93.0
28922	42.0	0.0
65999	1205.0	587.0
28920	144.0	2.0
374879	347.0	104.0
28925	0.0	0.0
28926	25.0	1.0
374877	14.0	18.0
28923	3275.0	14.0
100507274	0.0	0.0
