id	7fd4d7c0-5dd2-4ce8-a1ec-3f0271bf04d2	254b71a7-176c-4258-8fa9-2985223138ff
28652	6.0	4.0
100312849	1.0	6.0
102157402	1093.0	852.0
102157400	2.0	1.0
378938	10252.0	19472.0
641298	9.0	37.0
26005	1870.0	2528.0
28668	1.0	0.0
28669	19.0	4.0
26007	3234.0	6964.0
28666	21.0	6.0
653259	9.0	16.0
28667	23.0	10.0
26009	2228.0	3429.0
28660	10.0	0.0
124857	38.0	89.0
28661	29.0	3.0
26001	10378.0	5939.0
28664	49.0	9.0
26000	4644.0	10656.0
28665	0.0	0.0
26003	11956.0	10926.0
28662	27.0	5.0
26002	11441.0	5265.0
28663	23.0	5.0
100312850	10.0	21.0
340390	9.0	83.0
340393	1.0	8.0
28639	84.0	10.0
112869	1141.0	988.0
28638	2313.0	451.0
100312829	1.0	2.0
100312826	13.0	21.0
124842	51.0	47.0
100312825	3.0	1.0
100312828	8.0	11.0
100312827	0.0	0.0
100312821	0.0	0.0
100312824	0.0	0.0
340385	520.0	844.0
100312823	0.0	0.0
339390	226.0	19.0
339396	0.0	0.0
28646	24.0	1.0
378950	0.0	0.0
28647	6.0	2.0
339398	24.0	1.0
378951	3.0	0.0
28644	9.0	2.0
378952	0.0	0.0
378953	0.0	0.0
28645	1.0	0.0
378955	0.0	105.0
112858	2051.0	3096.0
28648	10.0	1.0
378956	0.0	0.0
28649	0.0	0.0
653282	0.0	0.0
28642	18.0	11.0
100312837	0.0	0.0
28643	0.0	0.0
100312836	0.0	0.0
653288	0.0	0.0
28640	59.0	4.0
28641	2.0	0.0
100312838	0.0	0.0
100312833	0.0	0.0
100312832	0.0	0.0
100312835	0.0	0.0
100312830	2.0	0.0
646096	0.0	34.0
90799	792.0	1442.0
100287345	0.0	0.0
87171	12.0	12.0
87178	2652.0	3226.0
100287327	0.0	0.0
100287325	17.0	3.0
100287314	25.0	112.0
26191	989.0	185.0
26190	9377.0	6755.0
100287302	0.0	0.0
26173	8670.0	20728.0
26175	1368.0	888.0
154197	69.0	75.0
5411	3402.0	5755.0
5409	21.0	36.0
26184	0.0	0.0
26188	0.0	0.0
26189	0.0	0.0
5406	0.0	1.0
5407	1.0	1.0
5408	0.0	1.0
286002	36.0	34.0
5420	14098.0	5737.0
286006	40.0	32.0
100131546	8.0	1.0
646016	0.0	0.0
5422	1509.0	2827.0
51122	3757.0	5552.0
51121	1555.0	1710.0
51124	4355.0	3085.0
51123	4132.0	4123.0
5412	9455.0	2797.0
51126	4758.0	1578.0
51125	5135.0	3697.0
5413	911.0	2312.0
5414	2128.0	838.0
51128	6018.0	3281.0
51127	38.0	333.0
51129	1268.0	1054.0
646024	4.0	15.0
646023	11.0	46.0
100131539	0.0	2.0
5430	16692.0	24787.0
5431	8571.0	20928.0
286016	32.0	146.0
5432	10757.0	8273.0
100131535	9.0	6.0
5433	2300.0	4156.0
105369729	0.0	0.0
51131	2588.0	906.0
51130	167.0	177.0
51133	3685.0	5408.0
51132	5443.0	4124.0
51135	1701.0	1329.0
51134	371.0	795.0
5423	1008.0	1212.0
90701	7316.0	1451.0
5424	1938.0	6323.0
51136	907.0	362.0
5425	8416.0	20038.0
51138	4017.0	4843.0
5426	1294.0	6613.0
646019	6.0	4.0
5427	157.0	693.0
5428	4009.0	7878.0
5429	820.0	1515.0
100131528	0.0	0.0
5440	3749.0	2903.0
5441	12264.0	5321.0
5442	2296.0	5664.0
5443	70.0	334.0
5444	14.0	6.0
51142	16886.0	144367.0
51141	3301.0	1536.0
51144	12129.0	7083.0
51143	4500.0	3895.0
51146	9.0	1.0
89758	0.0	0.0
5434	12539.0	16377.0
51148	2824.0	21827.0
5435	7.0	45.0
51147	2007.0	2565.0
5436	5222.0	6921.0
90736	911.0	615.0
51149	525.0	519.0
5437	2344.0	4658.0
5438	1648.0	1766.0
5439	1909.0	3894.0
90737	1.0	2.0
5450	365.0	460.0
5451	1703.0	2897.0
5452	730.0	1710.0
5453	8.0	1793.0
5454	0.0	94.0
646049	2.0	0.0
5455	0.0	16.0
51151	3.0	13.0
51150	16522.0	14690.0
51155	5897.0	6954.0
51154	3735.0	5748.0
51157	1542.0	1771.0
51156	23.0	22.0
5445	11099.0	3675.0
5446	2440.0	839.0
5447	18925.0	16575.0
5449	6.0	4.0
286042	128.0	150.0
347487	0.0	0.0
5460	98.0	100.0
5462	27.0	105.0
5463	687.0	477.0
5464	17325.0	8386.0
5465	1903.0	2652.0
51160	9240.0	6107.0
100287399	0.0	0.0
646052	0.0	0.0
51162	4585.0	469.0
51161	514.0	585.0
51164	7441.0	5970.0
51163	1906.0	1730.0
51166	698.0	350.0
51168	102.0	113.0
51167	3705.0	1705.0
5456	0.0	0.0
89778	0.0	2.0
5457	0.0	0.0
89777	1.0	5.0
5458	0.0	0.0
5459	3.0	3.0
120824	0.0	0.0
5470	1.0	1.0
5471	577.0	5000.0
347475	11.0	9.0
5473	5184.0	4.0
5475	23.0	82.0
5476	22626.0	18675.0
100507097	0.0	1.0
100507096	0.0	0.0
51171	894.0	557.0
100287388	0.0	0.0
100507099	1.0	5.0
51170	10883.0	2569.0
100507098	114.0	18.0
51172	1919.0	2211.0
51175	687.0	690.0
51174	320.0	701.0
51177	5593.0	3782.0
51176	441.0	1316.0
51179	3.0	1.0
5467	5401.0	7091.0
5468	3941.0	2416.0
89766	59.0	8.0
5469	3602.0	5174.0
89765	92.0	59.0
347468	0.0	3.0
89761	2.0	4.0
5481	1400.0	2521.0
89792	3.0	24.0
90780	3380.0	4527.0
89790	2865.0	510.0
5483	50.0	44.0
646077	0.0	0.0
5485	2.0	8.0
5486	6.0	0.0
5487	2.0	5.0
5488	4.0	6.0
646070	0.0	0.0
51182	2000.0	2068.0
646074	0.0	1.0
5480	5218.0	2436.0
51181	4012.0	3634.0
51184	2471.0	2132.0
51186	4861.0	4971.0
51185	2764.0	2142.0
100287372	16.0	7.0
51188	890.0	949.0
51187	5990.0	6711.0
5478	37470.0	40433.0
5479	33906.0	18123.0
89797	4132.0	7202.0
89796	3004.0	9877.0
89795	693.0	605.0
89781	1856.0	4141.0
347454	218.0	30.0
5493	11181.0	23841.0
89780	651.0	106.0
5494	5651.0	5408.0
5495	3849.0	3535.0
5496	10616.0	14234.0
5498	658.0	715.0
5499	20964.0	30974.0
646080	72.0	55.0
100287369	3.0	2.0
51191	919.0	1013.0
646087	0.0	0.0
100287364	0.0	0.0
646086	10.0	10.0
51193	2392.0	5353.0
100287366	0.0	2.0
646085	1.0	5.0
51192	832.0	489.0
5491	11.0	13.0
51195	304.0	2481.0
51194	2566.0	3235.0
100287362	1.0	0.0
51196	2133.0	2010.0
51199	3049.0	5617.0
51198	1.0	23.0
5489	0.0	3.0
89782	669.0	972.0
100859925	0.0	0.0
100859924	0.0	0.0
100859926	0.0	1.0
28734	0.0	0.0
100507064	34.0	13.0
28735	0.0	0.0
28732	0.0	0.0
100507062	28.0	19.0
28733	0.0	2.0
28738	1.0	0.0
100507067	0.0	8.0
28739	0.0	1.0
28736	0.0	0.0
100507066	2.0	3.0
28737	1.0	1.0
28730	0.0	0.0
28731	0.0	0.0
144712	4.0	15.0
119764	0.0	0.0
119765	0.0	0.0
144715	69.0	85.0
286094	0.0	0.0
100859921	0.0	3.0
100859920	0.0	0.0
286097	309.0	133.0
144717	1601.0	989.0
100507059	1.0	0.0
100507058	0.0	0.0
28745	0.0	1.0
119749	0.0	0.0
28746	1.0	0.0
724102	69.0	338.0
28743	1.0	0.0
724101	0.0	0.0
28744	0.0	0.0
100507050	217.0	50.0
28749	1.0	0.0
100507057	27.0	208.0
100507056	4.0	42.0
100507055	11.0	3.0
28747	0.0	0.0
28748	1.0	0.0
119750	0.0	0.0
28741	0.0	0.0
28742	0.0	1.0
347549	0.0	0.0
100859930	2972.0	1524.0
347541	0.0	0.0
347544	7.0	9.0
28718	0.0	0.0
28719	0.0	2.0
28712	0.0	0.0
100507086	10.0	14.0
28713	1.0	0.0
28710	3.0	1.0
28711	2.0	0.0
28716	0.0	4.0
28717	0.0	0.0
28714	0.0	0.0
28715	0.0	0.0
28729	0.0	1.0
28723	0.0	0.0
28724	1.0	0.0
28721	0.0	0.0
130106	6.0	0.0
28722	0.0	0.0
28727	1.0	0.0
28728	1.0	1.0
28725	0.0	0.0
28726	0.0	1.0
28720	0.0	0.0
144742	1.0	2.0
347527	0.0	14.0
100507027	0.0	20.0
286046	121.0	309.0
648630	34.0	34.0
117143	986.0	1009.0
117145	1459.0	691.0
117144	242.0	35.0
120787	0.0	1.0
492295	0.0	1.0
347517	36.0	39.0
347516	1.0	1.0
286053	1472.0	1097.0
28709	0.0	1.0
28707	0.0	0.0
28708	0.0	0.0
28701	0.0	0.0
100131577	0.0	0.0
28702	0.0	0.0
28700	0.0	0.0
28705	1.0	0.0
28706	0.0	0.0
100507012	0.0	11.0
28703	0.0	0.0
28704	0.0	0.0
120775	0.0	0.0
120776	0.0	0.0
347509	0.0	3.0
286065	0.0	2.0
100131568	1.0	2.0
100131565	0.0	2.0
100131564	200.0	282.0
100507040	0.0	2.0
132719	0.0	0.0
100507046	2.0	6.0
100507044	0.0	0.0
100507043	0.0	0.0
51100	16322.0	8089.0
51102	1869.0	2117.0
51101	1103.0	739.0
51104	1431.0	1530.0
51103	1079.0	965.0
51106	653.0	597.0
51105	2764.0	3708.0
51108	6856.0	10646.0
51107	25207.0	17358.0
286075	542.0	826.0
51109	12175.0	18172.0
286077	5580.0	12680.0
646000	0.0	0.0
132720	2071.0	460.0
132724	1.0	0.0
100131551	3.0	44.0
100131550	0.0	0.0
100507034	37.0	34.0
100507032	63.0	102.0
119774	1.0	0.0
119772	0.0	0.0
51111	3387.0	5996.0
51110	2270.0	665.0
119775	0.0	0.0
51112	3328.0	3127.0
51115	3252.0	2689.0
51114	14569.0	5266.0
51117	3734.0	3116.0
51116	2452.0	3766.0
51119	11279.0	4435.0
51118	2605.0	2357.0
26151	1482.0	2307.0
26150	39.0	237.0
26153	670.0	554.0
26152	106.0	248.0
26155	7229.0	10588.0
26154	23.0	968.0
26157	1587.0	291.0
26156	8483.0	17686.0
130162	108.0	141.0
100534611	3.0	2.0
100534612	0.0	4.0
26164	1907.0	4846.0
117178	1171.0	2614.0
117177	1857.0	2388.0
26166	81.0	21.0
105379197	1.0	0.0
26165	0.0	0.0
26168	1618.0	2083.0
26167	455.0	4774.0
26160	1574.0	3543.0
100507003	0.0	13.0
100507008	5.0	0.0
26137	63.0	106.0
26136	11377.0	9927.0
28798	3.0	0.0
28799	36.0	671.0
26138	7.0	0.0
28792	0.0	0.0
28793	2401.0	997.0
28790	0.0	1.0
117166	58.0	20.0
26130	5389.0	4659.0
28791	1032.0	217.0
26133	13264.0	20484.0
28796	4650.0	3054.0
28797	2216.0	1103.0
26135	21545.0	24921.0
28794	0.0	0.0
28795	1.0	1.0
26134	151.0	112.0
154150	0.0	2.0
129138	1389.0	2126.0
26148	220.0	601.0
26147	2419.0	5176.0
26149	159.0	159.0
117154	7.0	27.0
26140	376.0	529.0
553820	1.0	0.0
117153	17.0	0.0
120796	0.0	0.0
117156	13198.0	83.0
117155	99.0	214.0
117157	186.0	22.0
120793	0.0	0.0
26146	1358.0	1905.0
117159	0.0	4.0
26145	1565.0	3094.0
130195	0.0	0.0
154141	825.0	670.0
117151	2.0	8.0
26115	6746.0	7786.0
28778	894.0	949.0
28779	6.0	1.0
28776	229.0	58.0
28777	0.0	0.0
26119	4024.0	5333.0
26118	8921.0	4931.0
28770	0.0	3.0
28771	0.0	0.0
28774	599.0	929.0
28775	241.0	327.0
28772	176.0	132.0
26112	14667.0	1012.0
28773	247.0	1216.0
130120	0.0	0.0
28789	3.0	0.0
26128	2268.0	2080.0
28787	3.0	1.0
26127	3124.0	2818.0
132789	1385.0	1147.0
28788	1.0	0.0
28781	138.0	15.0
201134	914.0	497.0
28780	7.0	0.0
26122	2555.0	2293.0
28785	343.0	186.0
144766	0.0	271.0
26121	4174.0	6305.0
28786	35.0	79.0
28783	3.0	1.0
26123	5977.0	4833.0
28784	1080.0	614.0
130132	357.0	364.0
28756	1.0	1.0
28757	0.0	0.0
28754	1.0	2.0
28755	3449.0	1741.0
100750326	0.0	0.0
28758	0.0	5.0
28759	0.0	0.0
28752	0.0	0.0
28753	1.0	0.0
28750	1.0	0.0
201140	0.0	0.0
28751	1.0	0.0
144776	0.0	0.0
28767	0.0	0.0
26103	1.0	0.0
28768	0.0	0.0
28765	3.0	2.0
28766	0.0	7.0
26108	945.0	1657.0
28769	0.0	0.0
28760	0.0	0.0
26100	6369.0	7712.0
28763	15.0	3.0
28764	0.0	0.0
28761	0.0	8.0
28762	0.0	0.0
117194	1.0	1.0
117196	0.0	0.0
117195	0.0	29.0
154089	0.0	0.0
100287238	0.0	0.0
201158	132.0	146.0
100287234	0.0	0.0
201164	296.0	541.0
201161	650.0	1471.0
201163	3249.0	2710.0
154091	334.0	483.0
154092	251.0	7.0
276719	0.0	0.0
100287229	2.0	5.0
100287227	21.0	135.0
100287226	0.0	0.0
201176	3344.0	1293.0
100287216	98.0	69.0
100287215	4.0	4.0
201181	52.0	168.0
129099	7.0	50.0
100287205	0.0	0.0
100287200	0.0	0.0
201191	506.0	223.0
130075	11.0	3.0
5510	5678.0	3929.0
166012	138.0	18.0
5509	1223.0	6666.0
5500	28554.0	27804.0
5501	11906.0	17419.0
5502	10.0	79.0
5504	5831.0	5596.0
5506	0.0	0.0
5507	755.0	1152.0
154043	1680.0	2944.0
5520	4309.0	6670.0
5521	195.0	58.0
193629	61.0	8.0
5519	3059.0	2230.0
26298	2878.0	4973.0
26297	1093.0	1008.0
5511	3919.0	4097.0
5512	2.0	1.0
5514	5387.0	6699.0
5515	14024.0	10538.0
26290	24.0	327.0
5516	13962.0	8353.0
154075	172.0	24.0
26292	2010.0	1516.0
26291	0.0	2.0
5518	29781.0	36213.0
5530	7631.0	13583.0
5531	8615.0	12694.0
5532	5563.0	4328.0
5522	48.0	586.0
5523	1384.0	2586.0
5524	18110.0	16246.0
5525	11251.0	3053.0
5526	2178.0	2647.0
5527	16205.0	20550.0
5528	4716.0	6353.0
154064	1.0	59.0
5529	4533.0	5651.0
286122	81.0	52.0
5540	17.0	3.0
5542	0.0	0.0
286128	393.0	748.0
51241	1989.0	1880.0
89858	402.0	104.0
89857	1114.0	182.0
51244	1162.0	1278.0
51247	6598.0	4125.0
5533	1951.0	1150.0
51246	22654.0	36781.0
5534	5318.0	6232.0
51249	1495.0	2584.0
5535	2.0	0.0
90835	29.0	58.0
89853	3350.0	1939.0
5536	5528.0	6460.0
51248	2719.0	2719.0
5537	8315.0	4774.0
5538	34269.0	14071.0
5539	1.0	0.0
28907	70.0	20.0
286133	3427.0	38.0
28908	8124.0	10013.0
28905	1.0	8.0
100131418	0.0	0.0
5550	5504.0	6693.0
28906	238.0	412.0
286135	0.0	0.0
5551	3554.0	407.0
5552	62313.0	4292.0
100131415	0.0	0.0
5553	12.0	2.0
28909	0.0	1.0
5554	7.0	17.0
28900	330.0	361.0
28903	13.0	16.0
28904	126.0	92.0
28901	91.0	65.0
28902	36.0	124.0
51250	487.0	583.0
51252	21.0	25.0
51251	2006.0	4538.0
89849	965.0	508.0
89848	992.0	1138.0
51253	5687.0	8182.0
89846	2229.0	482.0
51256	988.0	727.0
89845	2520.0	3231.0
51255	6184.0	4106.0
51258	5346.0	7907.0
5544	7.0	23.0
51257	5893.0	1488.0
5545	0.0	0.0
5546	4012.0	5178.0
5547	15448.0	6802.0
51259	1074.0	1095.0
90826	1781.0	1057.0
5549	12048.0	5714.0
286140	141.0	89.0
90827	0.0	0.0
286144	2767.0	2143.0
5562	6631.0	12620.0
286148	1746.0	3384.0
5563	442.0	267.0
90861	7454.0	16918.0
5564	6413.0	2606.0
90864	73.0	74.0
5565	1699.0	1835.0
51260	2220.0	1203.0
51263	1651.0	2551.0
100287296	0.0	0.0
51265	32.0	54.0
51264	2989.0	2661.0
51267	1163.0	67.0
51266	89.0	10.0
5555	8.0	8.0
51268	146.0	221.0
89876	104.0	60.0
5557	411.0	1682.0
5558	698.0	1834.0
89874	44.0	73.0
90859	1.0	2.0
89872	34.0	14.0
286151	5.0	392.0
89870	1.0	5.0
5570	339.0	1552.0
5571	6206.0	5549.0
5573	36342.0	25049.0
90850	2028.0	4828.0
5574	1.0	2.0
90853	2165.0	1154.0
5575	3500.0	4289.0
5576	7462.0	5271.0
51270	1.0	11.0
100192378	5.0	208.0
51272	7309.0	6536.0
51271	8481.0	5259.0
51274	7156.0	5800.0
100287284	9.0	3.0
51276	477.0	266.0
89869	0.0	9.0
51275	1020.0	1332.0
51278	4437.0	2019.0
51277	587.0	361.0
5566	9848.0	8286.0
89866	5.0	10.0
51279	8002.0	5846.0
5567	5650.0	2504.0
90843	4663.0	4311.0
5568	0.0	0.0
5569	1927.0	2145.0
89891	3986.0	4917.0
5580	7426.0	4339.0
89890	799.0	1945.0
5581	4744.0	627.0
5582	4.0	15.0
5583	5782.0	3339.0
5584	4671.0	8935.0
5585	16584.0	7700.0
5586	3773.0	4967.0
5587	1592.0	918.0
100287279	0.0	2.0
51281	708.0	612.0
51280	5973.0	8548.0
51283	7577.0	7724.0
100287272	10.0	6.0
51282	2879.0	5509.0
51285	4442.0	557.0
51284	933.0	135.0
51287	3194.0	2748.0
119722	4.0	0.0
51286	16.0	312.0
51289	2.0	7.0
100287270	0.0	0.0
5577	1457.0	666.0
5578	2564.0	6544.0
5579	4285.0	315.0
89894	1144.0	700.0
5591	12907.0	42245.0
5592	1807.0	1359.0
90871	2935.0	2558.0
5593	945.0	344.0
5594	19956.0	21858.0
347598	0.0	0.0
5595	9343.0	7749.0
5596	678.0	24.0
5597	4448.0	9341.0
90874	569.0	1100.0
5598	1786.0	2343.0
51290	3734.0	3785.0
51292	6198.0	5305.0
5590	6416.0	1477.0
51291	4045.0	1564.0
100287266	0.0	1.0
51294	4161.0	1361.0
100287261	0.0	0.0
51293	3814.0	4006.0
51296	12420.0	1755.0
51295	2537.0	4318.0
51298	1.0	2.0
51297	27.0	1.0
51299	1595.0	395.0
119710	478.0	480.0
5588	1063.0	69.0
5589	20602.0	56481.0
90865	9446.0	1343.0
89887	519.0	1021.0
89886	103.0	71.0
89885	31.0	14.0
89884	18.0	59.0
89883	1.0	0.0
89882	0.0	0.0
286101	1779.0	2179.0
286102	0.0	0.0
286103	9.0	22.0
347584	0.0	0.0
5599	2569.0	1790.0
347687	9.0	3.0
347686	0.0	0.0
132612	0.0	2.0
28855	1.0	0.0
28854	3.0	1.0
28859	0.0	7.0
28850	9.0	7.0
53822	8.0	20.0
53820	26.0	113.0
53826	6614.0	5860.0
53827	10370.0	9010.0
345016	0.0	1.0
347673	0.0	0.0
53828	35.0	0.0
53829	1833.0	55.0
347675	0.0	0.0
28866	9.0	16.0
100507173	11.0	53.0
26205	1774.0	4728.0
132625	29.0	0.0
28864	4.0	1.0
100507171	211.0	362.0
28865	24.0	13.0
26207	2250.0	1315.0
100507178	19.0	108.0
26206	56.0	100.0
28869	3.0	0.0
100131493	0.0	1.0
28862	121.0	42.0
28863	4.0	1.0
28861	4.0	0.0
53833	63.0	1078.0
53834	2566.0	1552.0
53831	490.0	207.0
53832	1365.0	2378.0
53838	3457.0	4886.0
53836	5.0	3803.0
144608	121.0	93.0
28833	0.0	0.0
28834	35.0	18.0
28831	1.0	2.0
100750245	0.0	0.0
28832	12.0	9.0
100750246	7.0	8.0
100750247	4.0	19.0
100131481	0.0	1.0
53840	75.0	32.0
53841	5.0	24.0
28830	0.0	0.0
53842	0.0	0.0
100131478	6.0	2.0
28847	34.0	60.0
102060282	21.0	21.0
28819	0.0	0.0
28817	680.0	1004.0
28818	7.0	2.0
100131469	0.0	0.0
28811	8.0	1.0
28812	14.0	8.0
28810	17.0	5.0
28815	5548.0	4902.0
28816	5445.0	2079.0
28813	3989.0	1507.0
100507143	0.0	0.0
28814	54.0	43.0
51201	4893.0	1974.0
119687	0.0	0.0
51200	1432.0	2660.0
51203	394.0	6688.0
51202	95.0	174.0
51205	814.0	1269.0
51204	1454.0	1932.0
51207	3.0	5.0
51206	139.0	19.0
119682	0.0	0.0
51209	127.0	78.0
51208	77946.0	48.0
28828	0.0	0.0
100507135	12.0	10.0
28829	0.0	0.0
100131457	3.0	1.0
28822	1322.0	1283.0
28823	1407.0	1161.0
28820	1904.0	1922.0
100131454	17.0	51.0
28821	13.0	9.0
28826	417.0	44.0
28827	0.0	0.0
100131451	0.0	1.0
28824	7.0	26.0
28825	3790.0	2337.0
119678	0.0	0.0
119679	0.0	0.0
89801	326.0	215.0
51214	1.0	9.0
51213	0.0	2.0
51218	2853.0	4373.0
286183	1.0	7.0
286184	0.0	0.0
286186	1.0	0.0
286187	3.0	4.0
286189	2097.0	1.0
648532	0.0	0.0
100507163	0.0	1.0
100131442	0.0	1.0
100131440	0.0	4.0
89839	92.0	941.0
89838	0.0	0.0
89837	3.0	1.0
100507170	0.0	0.0
51222	3447.0	2388.0
51225	3308.0	543.0
286190	30.0	17.0
89832	10.0	21.0
51224	1.0	1.0
51227	1332.0	937.0
51226	1781.0	1627.0
51228	6381.0	9957.0
347613	23.0	2.0
28808	0.0	0.0
28809	1963.0	778.0
28806	4.0	0.0
100131439	6.0	0.0
28807	0.0	0.0
100507157	0.0	0.0
100131434	24.0	79.0
28800	0.0	0.0
28801	2.0	1.0
28804	73.0	84.0
28805	0.0	0.0
28802	33.0	196.0
28803	180.0	548.0
51230	4282.0	7278.0
90809	3249.0	2235.0
51232	14155.0	14119.0
51231	2811.0	2279.0
51234	6930.0	6794.0
51233	4.0	15.0
89822	394.0	28.0
51236	2526.0	3149.0
51237	1161.0	667.0
51239	860.0	777.0
90806	1907.0	2071.0
100507102	54.0	64.0
129049	277.0	13.0
154007	711.0	1755.0
26279	235.0	61.0
203859	640.0	161.0
26272	966.0	1271.0
26271	396.0	1440.0
26273	3442.0	2600.0
26276	1412.0	1023.0
26275	1365.0	1746.0
26278	1046.0	6061.0
26277	8040.0	3736.0
26270	1541.0	467.0
26285	0.0	11.0
26284	3980.0	7078.0
26287	28.0	25.0
26286	6013.0	3514.0
26289	15.0	206.0
26281	3.0	5.0
26280	0.0	5.0
100507127	12.0	14.0
100507125	8.0	3.0
129025	0.0	27.0
26258	6439.0	6314.0
26257	45.0	15.0
26259	1643.0	2097.0
26251	17.0	9.0
168667	1152.0	890.0
26254	1.0	1.0
26253	1417.0	149.0
26256	39.0	469.0
144699	1337.0	1136.0
26255	0.0	1.0
100507114	0.0	0.0
100507113	12.0	16.0
100507118	1.0	23.0
100507117	28.0	8.0
26269	2113.0	1478.0
26268	6103.0	3864.0
201229	577.0	282.0
26261	25.0	54.0
119696	0.0	0.0
26260	3408.0	2594.0
26263	1934.0	2276.0
119694	0.0	0.0
26262	5575.0	3088.0
201232	828.0	932.0
119695	0.0	0.0
26267	436.0	347.0
26266	29.0	193.0
119692	0.0	0.0
130074	12439.0	14684.0
129080	1410.0	953.0
28899	0.0	0.0
26235	1847.0	2127.0
26238	33.0	4.0
28897	0.0	0.0
28898	15.0	18.0
100750225	19.0	59.0
26239	0.0	0.0
28891	59.0	79.0
28892	44.0	165.0
26230	281.0	906.0
201243	0.0	1.0
28890	0.0	0.0
26232	832.0	4501.0
28895	1.0	2.0
26231	254.0	690.0
28896	201.0	2.0
26234	16642.0	6677.0
28893	52.0	6.0
26233	1313.0	1094.0
28894	2.0	1.0
144638	14.0	25.0
132660	1017.0	2681.0
26247	0.0	0.0
26246	0.0	0.0
26249	685.0	765.0
26248	2.0	0.0
100510707	0.0	0.0
201255	1004.0	1403.0
26240	832.0	892.0
201254	2398.0	2041.0
26242	0.0	0.0
26245	0.0	0.0
252839	12477.0	9406.0
132671	943.0	1733.0
130013	12.0	12.0
28877	3.0	1.0
28878	380.0	123.0
28875	60.0	69.0
28876	115.0	134.0
201259	2.0	8.0
28879	0.0	0.0
26219	0.0	9.0
492311	947.0	518.0
168620	51.0	24.0
28870	35.0	815.0
201266	3538.0	3807.0
28873	0.0	0.0
28874	175.0	243.0
26212	2.0	5.0
28871	0.0	0.0
26211	0.0	0.0
28872	0.0	0.0
130026	253.0	191.0
26225	6711.0	4171.0
28888	1.0	1.0
26224	5989.0	3311.0
28889	0.0	0.0
26227	1534.0	15430.0
28886	0.0	0.0
26226	40.0	107.0
28887	0.0	0.0
26229	2713.0	5828.0
26228	72.0	19.0
28880	1.0	0.0
28881	21.0	96.0
28884	4.0	8.0
26220	59.0	241.0
28885	17.0	247.0
26223	0.0	0.0
28882	201.0	3217.0
28883	5.0	4.0
492307	4.0	14.0
492303	42.0	111.0
105369550	2.0	4.0
100287114	0.0	0.0
100509927	0.0	0.0
100287102	1.0	1.0
203477	4.0	13.0
5607	1395.0	2212.0
5608	513.0	601.0
5609	2124.0	3250.0
5600	1421.0	1398.0
5601	5370.0	3333.0
5602	654.0	494.0
5603	11386.0	5969.0
5604	7110.0	6870.0
5605	9626.0	13021.0
5606	6906.0	5332.0
5620	0.0	0.0
5618	152.0	496.0
5619	0.0	0.0
5610	4408.0	5817.0
5611	14886.0	6521.0
5612	4757.0	3904.0
5613	1782.0	3542.0
5616	417.0	2339.0
5617	5.0	6.0
105370578	0.0	0.0
5630	8.0	102.0
5631	5005.0	5805.0
166379	492.0	732.0
166378	671.0	2241.0
5629	344.0	309.0
100133941	4916.0	10093.0
5621	20177.0	30966.0
5623	196.0	216.0
5624	25.0	26.0
5625	2032.0	350.0
5626	2.0	0.0
5627	11700.0	1864.0
5628	3.0	2.0
5641	35792.0	14329.0
5634	3374.0	7015.0
5635	3436.0	3520.0
100133957	16.0	24.0
5636	2100.0	2420.0
5638	1490.0	348.0
5639	844.0	657.0
5650	289.0	254.0
5651	0.0	638.0
5652	10230.0	6345.0
5653	5.0	67.0
5644	1.0	8.0
5645	111.0	139.0
5646	9.0	99.0
5648	3276.0	443.0
5649	1564.0	97.0
100131309	0.0	0.0
5660	422986.0	110574.0
5662	360.0	834.0
5663	10141.0	6805.0
5664	3827.0	986.0
3002	1503.0	156.0
347281	0.0	0.0
100131302	0.0	0.0
3001	1296.0	438.0
3000	72.0	224.0
51360	2467.0	2335.0
51362	1928.0	2460.0
51361	1199.0	3437.0
51364	74.0	389.0
100287191	0.0	1.0
51363	5796.0	4728.0
51366	5931.0	10397.0
89978	656.0	1445.0
100287193	1.0	0.0
51365	2590.0	44.0
51368	5275.0	3755.0
5654	12157.0	15057.0
5655	832.0	11218.0
51367	1559.0	1726.0
90956	3614.0	3815.0
5657	35.0	3.0
90957	1789.0	3627.0
89970	3183.0	4065.0
5670	0.0	0.0
5671	0.0	2.0
5672	0.0	76.0
347273	23.0	87.0
5673	0.0	6.0
90952	20002.0	1909.0
5675	0.0	2.0
347275	0.0	4.0
3013	11.0	29.0
3012	9.0	147.0
3010	0.0	1.0
51371	7949.0	4502.0
3009	0.0	21.0
100287183	0.0	0.0
3008	8.0	20.0
51373	852.0	19044.0
3007	1.0	42.0
51372	4706.0	5221.0
51375	1879.0	2171.0
3006	1110.0	1276.0
51374	9924.0	9132.0
3005	14399.0	18809.0
51377	2813.0	2889.0
3004	672.0	75.0
3003	561.0	109.0
51379	2739.0	2187.0
51378	206.0	9.0
5669	0.0	5.0
5680	0.0	0.0
5681	6137.0	6342.0
5682	5579.0	4177.0
5683	1338.0	1288.0
5684	7301.0	5207.0
5685	10084.0	8343.0
347265	451.0	169.0
5686	8344.0	5252.0
3024	0.0	0.0
3021	67841.0	69874.0
3020	3445.0	3241.0
100287177	1.0	1.0
51380	362.0	1245.0
100287178	0.0	0.0
51382	6000.0	5041.0
100287173	0.0	1.0
51384	10.0	47.0
3018	1.0	6.0
51386	16402.0	27618.0
3017	271.0	746.0
51385	710.0	2184.0
