id	da7e58d4-34e4-4809-95d1-becd983d1da4	b2a41a93-9530-49b8-964d-d58df94fef9f
106481370	0.0	0.0
41	66.0	573.0
106481371	0.0	0.0
43	62.0	44.0
645486	0.0	0.0
47	6149.0	8076.0
48	3418.0	4144.0
49	17.0	11.0
106481338	0.0	0.0
106481339	1.0	0.0
106481336	0.0	0.0
106481337	2.0	0.0
106481341	0.0	0.0
106481342	11.0	20.0
106481340	0.0	0.0
85458	2945.0	608.0
106481345	1.0	0.0
85459	497.0	1093.0
106481346	1.0	0.0
85456	5881.0	7680.0
442910	0.0	0.0
106481343	0.0	0.0
85457	1853.0	2582.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	84.0	78.0
442913	0.0	0.0
85452	56.0	37.0
442914	0.0	0.0
50	2963.0	5765.0
85453	1446.0	1224.0
442915	0.0	0.0
85450	2793.0	2708.0
51	4962.0	6777.0
442916	0.0	0.0
85451	1219.0	1947.0
52	3313.0	4472.0
442917	0.0	0.0
53	2050.0	3735.0
442918	0.0	0.0
54	13612.0	3266.0
442919	0.0	0.0
55	336.0	2128.0
442909	0.0	1.0
56	1.0	14.0
58	20.0	19.0
59	7318.0	6395.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	54.0	13.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	134.0	72.0
106481350	0.0	0.0
106481351	1.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	2.0	2.0
106481354	1.0	7.0
85446	122.0	329.0
442900	2.0	0.0
106481355	0.0	0.0
85443	4.0	12.0
442901	0.0	0.0
85444	1194.0	1828.0
442902	0.0	0.0
60	219391.0	184862.0
85441	1462.0	1424.0
442903	10.0	0.0
85442	412.0	359.0
442904	0.0	0.0
442905	0.0	0.0
62	28.0	16.0
85440	1674.0	3182.0
442907	5.0	1.0
442908	0.0	0.0
66	0.0	1.0
67	7.0	10.0
68	14.0	5.0
344595	412.0	138.0
69	4.0	3.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	4.0	1.0
106481315	0.0	1.0
106481318	0.0	0.0
106481319	2.0	3.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	205.0	146.0
106481321	0.0	0.0
85479	112.0	86.0
106481322	0.0	1.0
85476	2494.0	6833.0
85477	1431.0	498.0
70	3.0	8.0
85474	11.0	263.0
71	121275.0	277422.0
72	928.0	706.0
73	6.0	45.0
74	0.0	0.0
75	2.0	34.0
106481327	1.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	3137.0	6676.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	1.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	2.0	0.0
106481333	0.0	2.0
85465	1158.0	6308.0
81	20099.0	37272.0
85463	1913.0	725.0
82	6.0	10.0
85464	3632.0	2851.0
83	2.0	5.0
85461	4489.0	7027.0
85462	2751.0	1031.0
86	1626.0	16094.0
87	6912.0	19489.0
85460	1327.0	2264.0
88	363.0	36.0
89	3.0	29.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	2227.0	7544.0
106481300	0.0	0.0
91	1636.0	4800.0
92	1000.0	4085.0
93	798.0	2053.0
94	6793.0	1438.0
95	70.0	88.0
97	161.0	438.0
98	516.0	963.0
344561	0.0	2.0
728661	3095.0	1784.0
728664	0.0	2.0
106481305	0.0	0.0
261734	671.0	428.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	14.0	25.0
106481309	18.0	0.0
246119	0.0	0.0
106481307	0.0	0.0
261735	2.0	1.0
106481308	0.0	0.0
3804	21.0	5.0
3805	10.0	23.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	0.0	4.0
3809	14.0	5.0
246123	0.0	0.0
106481311	0.0	0.0
344558	669.0	611.0
3800	101.0	85.0
3801	1862.0	521.0
3802	18.0	5.0
728695	1.0	0.0
285735	0.0	0.0
261726	1919.0	2641.0
728698	5.0	26.0
3814	0.0	2.0
3815	3834.0	1787.0
3816	88.0	775.0
261729	1286.0	1714.0
3817	0.0	0.0
3818	48.0	30.0
222166	6964.0	1055.0
3811	78.0	5.0
3812	8.0	5.0
285740	0.0	2.0
285741	45.0	26.0
728689	11.0	15.0
3827	2.0	21.0
246100	0.0	0.0
3820	439.0	124.0
3821	66.0	23.0
3822	9.0	13.0
3823	4.0	1.0
3824	800.0	211.0
645402	0.0	0.0
403313	487.0	641.0
403314	22.0	12.0
728637	1.0	1.0
728638	61.0	190.0
728633	0.0	0.0
728632	29.0	42.0
728635	12.0	57.0
3836	2252.0	6765.0
222183	29.0	784.0
3837	9443.0	26419.0
3838	972.0	14548.0
3839	3825.0	4482.0
728629	0.0	1.0
403304	0.0	0.0
403305	0.0	0.0
3831	1346.0	858.0
3832	143.0	6905.0
3833	141.0	3126.0
3834	14.0	9.0
3835	829.0	2577.0
728620	1.0	1.0
403300	0.0	0.0
645412	1.0	4.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	267.0	192.0
3848	44.0	465.0
3849	1.0	0.0
222171	155.0	219.0
728619	19.0	13.0
3840	5353.0	19916.0
3841	981.0	1269.0
3842	5844.0	8189.0
3843	7914.0	14229.0
3844	0.0	0.0
3845	2808.0	8219.0
3846	1.0	12.0
645423	0.0	0.0
3860	41.0	24880.0
246126	0.0	0.0
728658	366.0	604.0
728655	4.0	0.0
728657	2.0	0.0
728656	0.0	3.0
3858	622.0	33600.0
3859	0.0	43.0
246135	1.0	1.0
3850	1.0	6.0
3851	2405.0	4583.0
3852	1379.0	173485.0
645414	0.0	0.0
3853	152.0	154829.0
3854	4.0	2278.0
3855	14823.0	2457.0
3856	10822.0	27735.0
3857	0.0	62.0
728640	7.0	6.0
645431	4.0	30.0
728642	89.0	28.0
728641	36.0	50.0
645434	7.0	6.0
645432	18.0	6.0
285704	730.0	743.0
728643	19.0	7.0
222194	2335.0	3896.0
285708	0.0	149.0
1204	0.0	0.0
1203	1207.0	671.0
1201	1143.0	857.0
1200	16701.0	14735.0
3861	2.0	6407.0
645426	7.0	32.0
645425	0.0	0.0
1209	5117.0	10041.0
3866	100.0	12435.0
1208	0.0	0.0
1207	2288.0	8802.0
3868	8.0	1623.0
285311	2.0	0.0
3880	11576.0	34580.0
3881	8.0	41881.0
285313	4226.0	1321.0
100128537	742.0	43.0
3882	0.0	53.0
100128536	1.0	12.0
285314	0.0	6.0
285315	317.0	328.0
1215	29.0	14.0
100141515	1.0	467.0
1213	21563.0	34947.0
1212	1605.0	3453.0
1211	4415.0	8993.0
3872	107.0	48574.0
3875	14060.0	13866.0
3876	8.0	7.0
3879	0.0	0.0
3890	0.0	2.0
3891	4.0	1.0
3892	60.0	122.0
100128525	0.0	6.0
285326	0.0	0.0
1230	1378.0	977.0
285329	6.0	20.0
440097	1.0	1.0
440093	4.0	13.0
3883	0.0	1946.0
3884	0.0	12.0
3885	1.0	1080.0
3886	0.0	3.0
100128521	0.0	3.0
3887	7.0	31.0
3888	0.0	8.0
100631239	0.0	1.0
3889	0.0	1.0
100128516	36.0	22.0
285331	878.0	833.0
100128512	0.0	1.0
285335	41.0	13.0
100128514	0.0	0.0
1241	358.0	2167.0
1240	2051.0	753.0
1238	144.0	521.0
1237	7.0	17.0
1236	165.0	124.0
1235	9.0	8.0
1234	510.0	453.0
1233	121.0	91.0
1232	18.0	20.0
3895	15885.0	24437.0
100128511	21.0	34.0
100631247	0.0	3.0
3897	62.0	297.0
100631248	0.0	0.0
3898	1211.0	6406.0
100631249	0.0	0.0
3899	2575.0	351.0
100128505	1.0	0.0
100631250	0.0	0.0
285343	1865.0	1141.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	116.0	105.0
100631254	0.0	1.0
100128503	0.0	0.0
285349	252.0	130.0
574501	1.0	0.0
574502	0.0	0.0
1244	40.0	121.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	1.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	818.0	513.0
1263	895.0	559.0
1262	29.0	10.0
116966	301.0	115.0
100887755	0.0	0.0
1261	0.0	70.0
100887754	2.0	4.0
1260	0.0	0.0
116969	30.0	4.0
1259	14.0	73.0
1258	9.0	7.0
440061	0.0	0.0
100887750	47.0	23.0
100887746	0.0	0.0
100887744	1.0	1.0
1272	954.0	13442.0
1271	196.0	16.0
100887749	30.0	23.0
1270	32.0	41.0
100887748	0.0	0.0
440044	19.0	92.0
1269	36.0	18.0
440051	0.0	0.0
1268	594.0	65.0
440050	1.0	3.0
1267	2152.0	3247.0
1266	12206.0	9550.0
100887740	0.0	0.0
1265	8010.0	14551.0
1286	4301.0	683.0
1285	4012.0	554.0
1284	17025.0	11967.0
1282	11448.0	14078.0
1281	17535.0	45905.0
1280	10.0	47.0
440078	116.0	231.0
440077	3.0	5.0
440087	141.0	27.0
1278	28262.0	45869.0
1277	19414.0	65332.0
440081	22.0	192.0
116938	0.0	0.0
1297	1.0	7.0
116931	61.0	602.0
1296	792.0	559.0
1295	9069.0	4283.0
116933	1.0	1.0
1294	56.0	993.0
1293	13950.0	20474.0
116935	37.0	54.0
1292	12474.0	7186.0
440068	3.0	22.0
1291	8764.0	5867.0
116937	5.0	5.0
440067	4.0	54.0
1290	2199.0	9200.0
440073	511.0	35.0
440072	1.0	3.0
1289	2352.0	9187.0
1288	214.0	545.0
1287	2061.0	3707.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	3672.0	2050.0
440021	0.0	0.0
442673	3.0	4.0
10018	1995.0	4770.0
126328	1059.0	1775.0
442676	0.0	0.0
126326	530.0	176.0
1299	34.0	7.0
1298	84.0	673.0
10011	1218.0	1898.0
10010	2764.0	3340.0
10013	2357.0	1587.0
128989	1367.0	2011.0
10015	12000.0	8443.0
10014	3286.0	2267.0
10017	4.0	20.0
10016	2784.0	9107.0
10020	1583.0	850.0
114335	0.0	0.0
114336	0.0	0.0
126321	881.0	2491.0
10029	0.0	0.0
442668	0.0	0.0
10022	1.0	0.0
10021	5.0	3.0
10024	32.0	1698.0
128977	1674.0	2169.0
103021165	0.0	121.0
10023	340.0	210.0
103021164	3.0	10.0
10026	2249.0	2719.0
10025	2021.0	2194.0
116986	206.0	113.0
116985	8080.0	5029.0
116988	3575.0	2918.0
116987	2010.0	2038.0
114327	1070.0	651.0
440043	0.0	0.0
126308	3653.0	4350.0
440041	0.0	0.0
126306	3.0	2.0
151306	154.0	19.0
100128590	7.0	88.0
100128596	1.0	0.0
151300	0.0	1.0
100128595	0.0	0.0
100128589	0.0	3.0
440027	13.0	29.0
440026	4211.0	3268.0
440023	0.0	21.0
10008	1458.0	1651.0
10007	1834.0	3842.0
10009	2197.0	5720.0
116984	5396.0	3238.0
116983	850.0	737.0
151313	207.0	486.0
10000	3644.0	998.0
128954	0.0	0.0
10002	38.0	8.0
10001	858.0	2063.0
10004	198.0	64.0
10003	183.0	29.0
10006	3753.0	12667.0
10005	733.0	636.0
126370	0.0	0.0
285352	58.0	87.0
100128579	0.0	0.0
285359	51.0	53.0
126375	440.0	451.0
126374	1178.0	572.0
153918	0.0	0.0
100128574	1.0	0.0
285362	2427.0	1602.0
285367	841.0	699.0
285368	72.0	135.0
100128569	20.0	25.0
126364	945.0	354.0
100128560	1.0	5.0
285370	0.0	0.0
285375	4.0	1.0
102682016	0.0	0.0
153932	3.0	7.0
344191	0.0	7.0
126353	1997.0	681.0
751071	130.0	297.0
442660	0.0	3.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	2.0	1.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	2.0	2.0
106481282	0.0	0.0
285381	1973.0	1106.0
106481283	0.0	0.0
285382	244.0	102.0
106481280	0.0	1.0
165918	1520.0	13463.0
106481281	1.0	1.0
165904	8.0	25.0
285386	869.0	8423.0
138307	0.0	1.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	1.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	1.0	0.0
100128542	14.0	2.0
106481290	0.0	0.0
100128541	2.0	1.0
138311	484.0	283.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	0.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	0.0	3.0
126299	407.0	618.0
106481259	0.0	0.0
728716	0.0	0.0
126298	1380.0	2613.0
728710	0.0	0.0
126295	243.0	892.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	2.0	5.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	289.0	2136.0
645318	1.0	1.0
645317	15.0	8.0
151242	94.0	316.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	28432.0	18472.0
100287908	0.0	0.0
645332	122.0	488.0
126282	577.0	1109.0
100287902	6.0	19.0
163227	622.0	187.0
100287900	0.0	2.0
163223	39.0	2.0
106481275	0.0	0.0
106481276	0.0	0.0
106481273	0.0	0.0
106481274	0.0	2.0
106481279	3.0	1.0
106481277	0.0	0.0
151258	9.0	11.0
106481278	0.0	0.0
645328	1.0	6.0
151254	35.0	98.0
645326	4.0	7.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	17.0	859.0
163259	328.0	1295.0
645345	16.0	24.0
200403	121.0	45.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	249.0	68.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	1.0	4.0
728732	2.0	3.0
728734	0.0	3.0
126272	105.0	92.0
106481242	0.0	0.0
107133511	0.0	1.0
114294	1404.0	1348.0
106481243	0.0	0.0
107133513	0.0	1.0
106481240	0.0	0.0
106481241	1.0	1.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	18.0	125.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	1.0	0.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	0.0	1.0
107133516	0.0	3.0
728723	103.0	58.0
106481253	1.0	0.0
107133522	4.0	13.0
106481254	5.0	2.0
107133524	1.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	1.0	1.0
106481258	0.0	0.0
126259	14.0	2.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	2.0	0.0
645348	0.0	0.0
106481250	0.0	0.0
645369	14.0	26.0
645368	0.0	1.0
645367	1.0	0.0
106481217	0.0	1.0
200424	1755.0	9584.0
106481218	0.0	2.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	4.0	28.0
645360	0.0	0.0
106481219	1.0	0.0
106481220	6.0	3.0
106481221	1.0	81.0
106481224	0.0	0.0
106481225	1.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	452.0	565.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	1.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	0.0	1.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	39.0	10.0
645387	211.0	322.0
645382	0.0	0.0
645381	17.0	23.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	3.0	32.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	3.0	1.0
106481207	3.0	0.0
106481204	0.0	0.0
106481205	4.0	1.0
106481208	0.0	1.0
106481209	0.0	0.0
3902	100.0	221.0
3903	3639.0	1344.0
106481210	0.0	0.0
3904	37.0	12.0
3906	0.0	2.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	4224.0	1505.0
106481211	0.0	0.0
3909	14383.0	9293.0
106481212	0.0	0.0
684959	0.0	0.0
151234	2.0	7.0
151230	611.0	2653.0
728798	0.0	0.0
3913	13385.0	5169.0
3914	5758.0	14621.0
3915	14732.0	17437.0
3916	18371.0	26287.0
3918	8091.0	13232.0
3910	11770.0	2977.0
3911	6774.0	9154.0
3912	14451.0	21582.0
728782	11.0	8.0
728780	70.0	84.0
3924	3.0	2.0
3925	3565.0	17988.0
3927	9609.0	18259.0
3929	2.0	22.0
3920	10862.0	34827.0
3921	18381.0	27717.0
3923	0.0	1.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	1.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	1.0	1.0
3936	21255.0	7450.0
3937	2350.0	1445.0
3938	5.0	34.0
3939	14839.0	52495.0
3930	2843.0	5631.0
100873179	0.0	0.0
3931	468.0	194.0
3932	388.0	232.0
3933	0.0	0.0
3934	726.0	773.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	0.0	1.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	2.0	5.0
3947	2.0	8.0
3948	3.0	1.0
3949	10771.0	7840.0
100873169	0.0	0.0
3940	0.0	2.0
100873168	0.0	0.0
3945	13298.0	80741.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	8.0	32.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	1.0	6.0
100873192	2.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	1.0	0.0
3957	176.0	36.0
3958	18852.0	16391.0
3959	28266.0	45684.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	1.0
199223	273.0	95.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	245.0	424.0
3952	1.0	24.0
3953	6922.0	1788.0
3954	1814.0	2526.0
3955	1424.0	702.0
3956	7413.0	5927.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	5.0	22.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	0.0	1.0
728746	0.0	0.0
728748	2.0	5.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	457.0	84.0
1303	10723.0	5025.0
107133502	0.0	0.0
1302	26.0	122.0
1301	106.0	1442.0
1300	48.0	1871.0
3960	208.0	40.0
3963	0.0	19.0
3964	5536.0	4843.0
1308	174.0	17339.0
3965	3348.0	2118.0
1307	897.0	833.0
151295	30.0	25.0
1306	1419.0	2095.0
100189589	9.0	6.0
728774	0.0	0.0
728773	0.0	5.0
3980	903.0	3345.0
100287932	1227.0	4030.0
3981	988.0	770.0
728776	10.0	22.0
85508	0.0	1.0
105601840	0.0	0.0
85509	0.0	1.0
1316	15278.0	5390.0
1315	6581.0	11785.0
1314	11111.0	17111.0
1312	5199.0	9763.0
1311	117.0	517.0
100329135	0.0	1.0
1310	5.0	2.0
574537	0.0	0.0
3972	6.0	0.0
3973	4.0	1.0
3975	0.0	0.0
3976	1421.0	220.0
3977	17993.0	4873.0
1318	195.0	139.0
3978	569.0	1233.0
1317	3300.0	3692.0
728763	20.0	1.0
3990	55.0	17.0
645313	2.0	2.0
3991	109.0	56.0
645312	0.0	1.0
3992	2703.0	4425.0
645311	0.0	0.0
728769	289.0	259.0
1330	0.0	0.0
1327	7955.0	11092.0
1326	2063.0	604.0
1325	3.0	10.0
3982	1.0	1.0
3983	18509.0	20855.0
3984	1130.0	3179.0
3985	3500.0	13267.0
3987	4656.0	10001.0
3988	8327.0	8706.0
1329	1772.0	7485.0
116809	0.0	0.0
100128416	16.0	6.0
1340	3937.0	7662.0
1337	2798.0	5433.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	3286.0	2824.0
100128410	0.0	1.0
3995	1648.0	1207.0
100128412	0.0	0.0
3996	1062.0	1784.0
3998	8262.0	10353.0
1339	0.0	1.0
285440	2680.0	1526.0
285441	86.0	1.0
1352	510.0	1010.0
1351	2894.0	6268.0
1350	6783.0	7611.0
1349	2260.0	6368.0
1348	0.0	0.0
1347	2685.0	5428.0
1346	701.0	166.0
1345	2457.0	5109.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	10.0	5.0
1363	8827.0	2847.0
1362	8368.0	12745.0
1361	854.0	20.0
1360	1321.0	0.0
1359	4785.0	2223.0
1358	0.0	215.0
1357	7.0	2.0
1356	355.0	9612.0
1355	2017.0	3290.0
1353	2020.0	2427.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	1.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	52.0	30.0
285464	526.0	281.0
100873200	0.0	0.0
777774	0.0	0.0
1374	7016.0	10809.0
1373	150.0	65.0
1371	740.0	2933.0
1370	1.0	5.0
1369	0.0	0.0
1368	20812.0	5502.0
100873209	2.0	1.0
1366	2612.0	4336.0
1365	256.0	380.0
1364	4001.0	5159.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	5.0	6.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	6.0	6.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	1.0	0.0
100873233	1.0	0.0
100873231	0.0	0.0
100873230	0.0	1.0
1385	3639.0	5014.0
116843	634.0	975.0
1384	1346.0	826.0
116842	42.0	39.0
1382	166.0	1143.0
116844	871.0	340.0
1381	0.0	189.0
1380	132.0	27.0
440176	1.0	6.0
440184	1.0	1.0
1379	3.0	9.0
1378	402.0	224.0
1376	1222.0	2773.0
1375	35.0	69.0
128821	0.0	2.0
100873237	0.0	0.0
128822	0.0	1.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	8.0	267.0
100873239	0.0	3.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	2.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	94.0	4817.0
1396	441.0	27.0
1395	15.0	46.0
1394	8.0	25.0
1393	36.0	24.0
1392	1.0	2.0
285407	2.0	20.0
116835	1109.0	189.0
1390	1586.0	804.0
1389	6270.0	6555.0
1388	4004.0	4366.0
1387	6311.0	8044.0
116841	958.0	1267.0
1386	2929.0	5000.0
116840	2192.0	2174.0
100873226	0.0	1.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	1.0	0.0
100873228	0.0	0.0
128817	0.0	24.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	143.0	92.0
100873255	0.0	1.0
100873254	9.0	11.0
100873253	0.0	0.0
285412	4.0	7.0
100873252	0.0	0.0
100287898	26.0	30.0
100287895	0.0	0.0
285419	58.0	23.0
1399	5606.0	19237.0
1398	5904.0	7054.0
1397	4673.0	1161.0
100873259	0.0	0.0
100873258	0.0	1.0
100873257	3.0	0.0
100873256	0.0	0.0
100873240	2.0	0.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	56.0	117.0
285429	18.0	10.0
100287880	0.0	0.0
440193	1609.0	3855.0
100873248	0.0	0.0
100873247	3.0	14.0
100873246	0.0	0.0
100873245	1.0	3.0
100873249	0.0	1.0
128872	0.0	0.0
10130	6389.0	32874.0
153830	14553.0	15916.0
645280	2.0	1.0
440138	413.0	406.0
440132	5.0	1.0
440142	0.0	3.0
10139	750.0	396.0
126208	372.0	480.0
126206	0.0	0.0
126205	0.0	0.0
107133497	0.0	1.0
126204	0.0	0.0
107133499	0.0	0.0
128866	5650.0	4975.0
10131	1153.0	2433.0
10134	8985.0	13700.0
107133494	0.0	0.0
10133	5082.0	9412.0
128869	832.0	1073.0
10136	0.0	0.0
10135	11764.0	9983.0
100128493	0.0	0.0
103021294	13.0	22.0
10138	762.0	1698.0
100128496	0.0	0.0
10137	4119.0	6158.0
128861	0.0	0.0
128862	0.0	0.0
10141	1.0	48.0
10140	5511.0	3236.0
128864	2.0	12.0
440125	1.0	3.0
440131	1.0	2.0
10143	0.0	1.0
128854	376.0	1150.0
10142	6257.0	10147.0
10144	2030.0	2748.0
10147	1949.0	2575.0
100128483	1.0	0.0
10146	8343.0	23355.0
128859	0.0	0.0
10149	254.0	107.0
10148	37.0	55.0
128853	29.0	27.0
440159	0.0	0.0
10117	52.0	7.0
440163	2.0	0.0
10110	34.0	58.0
10112	53.0	6243.0
10111	3434.0	3351.0
10114	9032.0	7785.0
10113	1727.0	4292.0
128848	0.0	0.0
10116	4634.0	9008.0
165829	8.0	225.0
100128469	8.0	13.0
153842	2.0	1.0
440145	911.0	2286.0
10129	5680.0	1739.0
440153	0.0	0.0
10128	5677.0	19268.0
100033799	0.0	0.0
107133486	2.0	7.0
10121	7016.0	6631.0
100128465	0.0	0.0
10120	2759.0	4412.0
10123	2749.0	3452.0
138234	1.0	0.0
10125	634.0	1021.0
10124	1032.0	1415.0
10127	1478.0	1294.0
10126	793.0	1032.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	24.0	74.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	1.0	0.0
106481183	0.0	0.0
100128450	1.0	1.0
106481184	0.0	0.0
106481181	0.0	1.0
106481182	0.0	0.0
285489	223.0	17.0
100128448	0.0	0.0
126242	0.0	0.0
106481198	0.0	1.0
10107	1.0	7.0
10106	20840.0	23655.0
106481199	0.0	0.0
10109	15556.0	17620.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	822.0	811.0
10100	631.0	255.0
10103	1468.0	3037.0
106481194	0.0	0.0
10102	791.0	1461.0
106481195	0.0	0.0
10105	1148.0	5362.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	161.0	83.0
440119	130.0	44.0
126235	1.0	4.0
126231	157.0	209.0
106481165	0.0	0.0
106481166	0.0	1.0
106481163	0.0	1.0
442775	74.0	71.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	27.0	56.0
106481167	0.0	4.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	2.0
100128427	1.0	0.0
440107	12.0	16.0
440104	703.0	790.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	1.0	0.0
106481179	0.0	1.0
128876	0.0	11.0
100128420	25.0	14.0
100128423	0.0	0.0
128879	0.0	1.0
106481172	5.0	2.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	3.0	1.0
10090	1095.0	4327.0
10093	4802.0	4545.0
10092	12546.0	8918.0
10095	5909.0	12957.0
645204	1.0	1.0
10094	7874.0	11072.0
645203	1.0	4.0
10097	16496.0	27426.0
10096	10907.0	32887.0
645201	0.0	1.0
163115	122.0	58.0
200504	1992.0	94.0
106481138	0.0	0.0
106481139	0.0	2.0
728833	1.0	25.0
106481143	0.0	0.0
114194	0.0	0.0
138162	88.0	40.0
106481144	0.0	0.0
114195	22.0	7.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	12.0	9.0
106481145	0.0	0.0
151126	3413.0	653.0
106481146	0.0	0.0
10099	15846.0	10817.0
10098	949.0	1991.0
114190	0.0	0.0
106481140	0.0	0.0
114192	2.0	0.0
645212	439.0	536.0
106481149	1.0	0.0
106481154	0.0	2.0
106481155	0.0	0.0
114184	20.0	5.0
106481152	0.0	0.0
