id	03611591-08da-45c5-bfe5-ce511a2cc341	ab4d305d-81cd-4fa7-96c4-f6d5308eef12
55894	0.0	0.0
55893	4376.0	2589.0
55892	1100.0	623.0
563	9339.0	34509.0
79841	210.0	74.0
55891	2.0	14.0
79840	37.0	41.0
80832	1949.0	413.0
79843	251.0	19.0
55898	6490.0	4867.0
80831	0.0	0.0
55897	56.0	225.0
566	70.0	4.0
79842	403.0	475.0
79845	1387.0	466.0
567	255379.0	123739.0
80830	6851.0	4949.0
79844	247.0	121.0
79847	1517.0	1530.0
7525	3975.0	1683.0
79846	255.0	20.0
79849	17.0	4.0
79848	1158.0	1152.0
7526	63.0	22.0
7529	25374.0	17149.0
7528	7901.0	5238.0
101927171	6.0	2.0
92806	392.0	329.0
65220	5303.0	7198.0
92840	346.0	106.0
7541	1199.0	958.0
100422830	0.0	0.0
100422831	0.0	0.0
7543	2864.0	868.0
7542	449.0	685.0
101927176	0.0	0.0
100422833	2.0	1.0
7545	1.0	204.0
100422834	0.0	0.0
7544	0.0	0.0
100422835	1.0	0.0
102723647	21.0	10.0
653720	5.0	0.0
100422837	0.0	0.0
80856	2127.0	861.0
100422838	0.0	0.0
100422839	0.0	0.0
102723644	0.0	0.0
570	32.0	40.0
79870	810.0	39.0
571	3164.0	1117.0
572	3184.0	2069.0
79872	1886.0	1580.0
573	7391.0	5750.0
79871	1000.0	1558.0
79874	1821.0	1214.0
102723641	79.0	0.0
575	90.0	27.0
79873	731.0	191.0
79876	1899.0	1879.0
576	202.0	3199.0
340706	791.0	489.0
577	140.0	83.0
79875	3286.0	148.0
80864	66.0	110.0
578	1598.0	2504.0
80863	132.0	163.0
579	2.0	60.0
79877	2195.0	9031.0
80862	268.0	392.0
7536	18772.0	19462.0
79879	196.0	340.0
7535	785.0	357.0
7538	34500.0	5822.0
7539	180.0	129.0
7552	161.0	661.0
101927186	0.0	0.0
100422841	2.0	1.0
7551	1901.0	1716.0
100422842	0.0	0.0
100422843	0.0	0.0
7554	596.0	1464.0
7553	1075.0	2515.0
100422844	0.0	0.0
100422845	0.0	0.0
7556	617.0	1102.0
7555	24004.0	19334.0
100422846	1.0	5.0
100422847	0.0	0.0
100422848	0.0	0.0
100422849	0.0	0.0
580	373.0	1091.0
581	4171.0	6011.0
582	148.0	142.0
583	2675.0	1543.0
79861	17.0	8.0
79863	1078.0	2384.0
585	1349.0	823.0
100652899	0.0	0.0
586	4140.0	368.0
79862	280.0	323.0
102723631	1.0	0.0
587	3510.0	2793.0
79865	67.0	26.0
80854	6055.0	4721.0
80853	2574.0	633.0
79864	657.0	148.0
80852	33.0	42.0
79867	1596.0	973.0
254312	5.0	0.0
79866	152.0	195.0
80851	2764.0	5738.0
79869	5728.0	9285.0
7547	0.0	75.0
7546	1.0	57.0
79868	1356.0	736.0
7549	436.0	434.0
256979	1.0	24.0
101927193	1.0	0.0
7561	676.0	542.0
7562	399.0	284.0
7565	374.0	289.0
101927111	56.0	31.0
7564	640.0	1636.0
7567	330.0	99.0
7566	566.0	558.0
101927112	0.0	0.0
101927117	11.0	4.0
590	613.0	1.0
339822	0.0	3.0
593	381.0	547.0
594	976.0	467.0
595	22239.0	816.0
596	1533.0	12293.0
597	1420.0	153.0
598	12202.0	3524.0
599	5652.0	1169.0
7559	1552.0	1169.0
7572	5518.0	4249.0
7571	60.0	71.0
7574	821.0	1750.0
101929780	62.0	338.0
7576	788.0	1331.0
7577	0.0	0.0
101927126	3.0	7.0
101927125	4.0	65.0
101927129	0.0	0.0
7570	1663.0	2379.0
339804	255.0	28.0
7569	558.0	407.0
7568	62.0	40.0
101978719	2.0	0.0
7582	2068.0	1275.0
7584	505.0	385.0
7587	1432.0	1430.0
7586	3529.0	3285.0
7589	381.0	371.0
101927134	0.0	3.0
7581	2495.0	3080.0
7580	2059.0	2002.0
100652988	304.0	13.0
7579	164.0	219.0
7594	660.0	1449.0
7593	1423.0	1969.0
7596	974.0	1221.0
7597	1010.0	559.0
101927149	0.0	0.0
7592	788.0	259.0
100652974	0.0	0.0
254359	1788.0	920.0
100133005	15.0	12.0
101929730	63.0	18.0
101929736	13.0	21.0
55803	1168.0	404.0
55802	2685.0	1227.0
55801	4.0	6.0
55800	147.0	16.0
55806	140.0	1523.0
100420113	0.0	0.0
55805	868.0	121.0
55809	823.0	1135.0
55808	1433.0	18.0
100652909	0.0	0.0
101929746	8.0	3.0
101929743	0.0	0.0
100133024	1.0	2.0
55810	2787.0	1425.0
55814	2027.0	782.0
55813	2188.0	4582.0
55812	512.0	163.0
100652918	0.0	0.0
55811	8.0	32.0
55818	2970.0	2356.0
55816	36.0	35.0
55815	277.0	30.0
55819	8600.0	6761.0
254394	1261.0	854.0
100419149	0.0	0.0
100133036	14.0	31.0
55821	2.0	6.0
101930749	0.0	0.0
100133037	1.0	0.0
100133038	16.0	4.0
55825	863.0	561.0
101930745	0.0	0.0
55824	4094.0	899.0
101930746	1.0	0.0
55823	4408.0	1954.0
101930747	0.0	0.0
55829	5126.0	2000.0
55827	4518.0	5211.0
101930744	0.0	0.0
100420143	0.0	2.0
101929760	11.0	17.0
101927102	4.0	7.0
101927101	0.0	0.0
101929768	14.0	5.0
101929765	1.0	15.0
100133040	0.0	0.0
100419158	6.0	0.0
101929769	4.0	25.0
100133044	0.0	0.0
55832	5834.0	10234.0
254398	0.0	0.0
55831	4892.0	1925.0
55830	2929.0	2089.0
55835	418.0	794.0
100652939	11458.0	3286.0
100420149	0.0	0.0
55833	2837.0	5998.0
55839	193.0	555.0
55837	2354.0	1184.0
90167	0.0	0.0
677679	0.0	0.0
90161	162.0	299.0
134637	369.0	617.0
388701	212.0	8.0
100420159	21.0	27.0
100420158	0.0	0.0
388707	34.0	17.0
100420155	0.0	0.0
677681	4.0	1.0
100419178	0.0	0.0
43847	39.0	18.0
101929701	1.0	0.0
43849	14.0	0.0
28227	443.0	1303.0
122631	0.0	0.0
90187	69.0	65.0
100419187	0.0	0.0
100419185	22.0	10.0
101929716	4.0	0.0
122622	514.0	52.0
388722	114.0	225.0
100420178	0.0	0.0
132001	435.0	421.0
388714	24.0	1.0
122618	324.0	47.0
388719	0.0	1.0
122616	702.0	373.0
100420190	0.0	0.0
100037280	9.0	7.0
388743	2311.0	80.0
768097	16.0	1.0
768096	92.0	12.0
90199	0.0	0.0
90193	8.0	6.0
90196	4611.0	1662.0
100505591	3.0	0.0
100505592	267.0	11.0
388730	174.0	278.0
768086	10.0	0.0
119032	1771.0	373.0
122665	3.0	0.0
388762	0.0	0.0
122664	3.0	2.0
388761	0.0	0.0
104413892	0.0	1.0
104413890	1.0	0.0
104413891	16.0	2.0
388753	711.0	1758.0
122651	0.0	0.0
119016	61.0	93.0
388759	19.0	10.0
90321	1297.0	1474.0
90324	4343.0	5595.0
100270916	0.0	0.0
100270917	0.0	0.0
100270918	4.0	5.0
100270919	0.0	0.0
100270912	1.0	0.0
124790	92.0	517.0
100270913	0.0	1.0
100270914	0.0	0.0
100270915	0.0	0.0
388428	0.0	0.0
100270920	2.0	0.0
641638	2794.0	9289.0
401967	13.0	1.0
100270921	1.0	4.0
100270922	0.0	0.0
148753	1.0	4.0
148756	0.0	0.0
92979	1998.0	1183.0
90316	0.0	0.0
340485	192.0	65.0
134121	1189.0	4.0
90317	714.0	413.0
653619	0.0	0.0
161725	179.0	120.0
340481	1623.0	1307.0
100270909	0.0	0.0
92973	219.0	227.0
90313	1810.0	1856.0
100270905	0.0	4.0
124783	26.0	47.0
100270906	0.0	0.0
401960	0.0	1.0
100270907	1.0	0.0
100270908	0.0	0.0
146110	9.0	10.0
100270903	0.0	0.0
641649	719.0	413.0
124773	14.0	17.0
641648	0.0	0.0
388419	1.0	0.0
401959	3.0	5.0
158104	10.0	20.0
90342	28.0	6.0
161753	144.0	4.0
339483	486.0	184.0
653643	1.0	1.0
339487	1152.0	1958.0
339488	144.0	49.0
653645	0.0	0.0
28396	841.0	2977.0
28394	18676.0	13952.0
401944	285.0	64.0
28395	3479.0	8207.0
653650	14.0	19.0
90338	1933.0	1331.0
92999	2186.0	576.0
641654	0.0	0.0
28392	1687.0	4125.0
28393	205.0	411.0
28391	646.0	1410.0
653639	1.0	2.0
90332	349.0	115.0
134145	512.0	747.0
161742	6442.0	485.0
90333	841.0	1112.0
340460	0.0	0.0
134147	1333.0	1600.0
339476	0.0	0.0
653635	84.0	98.0
339479	77.0	3.0
401934	100.0	3.0
124751	23.0	14.0
148789	442.0	695.0
653641	0.0	0.0
90326	835.0	971.0
90362	459.0	59.0
100505761	1242.0	1691.0
100505767	32.0	6.0
388474	23.0	34.0
148713	12.0	61.0
28374	3.0	0.0
28373	0.0	0.0
28378	10.0	18.0
388468	0.0	0.0
28376	0.0	0.0
28377	0.0	0.0
102216268	5.0	2.0
340441	0.0	0.0
100505768	0.0	0.0
28370	0.0	0.0
28371	0.0	0.0
90352	0.0	0.0
90353	182.0	343.0
100505755	5.0	6.0
90355	606.0	541.0
100505753	0.0	0.0
339451	304.0	294.0
339453	56.0	14.0
653656	0.0	0.0
339456	78.0	18.0
653657	0.0	0.0
653658	48.0	47.0
28385	47.0	407.0
28383	7.0	3.0
600	12.0	7.0
28387	89.0	109.0
28388	4596.0	8946.0
601	0.0	0.0
602	11279.0	3834.0
604	8219.0	2066.0
605	1545.0	2275.0
100505758	12.0	22.0
28381	1.0	2.0
606	6.0	18.0
607	1328.0	1625.0
28382	1.0	4.0
608	188.0	233.0
28380	9.0	10.0
100505785	1.0	0.0
219623	135.0	21.0
100505783	536.0	653.0
219621	552.0	6.0
401994	0.0	0.0
401993	0.0	0.0
339442	0.0	2.0
401992	0.0	0.0
28358	0.0	0.0
653689	315.0	27.0
148741	313.0	42.0
28359	0.0	0.0
90381	50.0	1037.0
339448	1305.0	1583.0
28352	0.0	0.0
28353	0.0	0.0
653691	6.0	2.0
148738	1.0	14.0
28351	0.0	0.0
122145	0.0	0.0
28356	1.0	1.0
610	40.0	42.0
28357	0.0	0.0
611	212.0	61.0
28354	3.0	0.0
28355	0.0	0.0
613	7412.0	3935.0
616	0.0	0.0
617	933.0	2173.0
618	40.0	76.0
90378	2096.0	9014.0
376497	3470.0	624.0
90379	1799.0	3776.0
100505776	0.0	0.0
401983	2.0	0.0
401982	0.0	0.0
401981	0.0	3.0
653677	28.0	7.0
28369	0.0	0.0
28363	0.0	1.0
28364	0.0	0.0
28361	3.0	3.0
28362	0.0	0.0
388478	0.0	0.0
28368	0.0	0.0
622	926.0	2137.0
28365	0.0	0.0
623	22.0	10.0
340419	477.0	5.0
401973	0.0	0.0
28366	0.0	0.0
624	876.0	217.0
627	266.0	5.0
134111	48.0	1366.0
629	463.0	128.0
28360	0.0	0.0
101927074	0.0	0.0
101927075	9.0	0.0
146183	77.0	54.0
339416	136.0	86.0
79931	1342.0	85.0
55964	366.0	3733.0
631	254.0	48.0
79930	1844.0	540.0
632	47.0	37.0
79933	174.0	11.0
633	36053.0	25415.0
634	990.0	432.0
79932	9710.0	4543.0
55968	5535.0	10129.0
79935	12.0	52.0
635	7.0	2.0
79934	2440.0	3743.0
636	691.0	645.0
55967	1736.0	3102.0
637	1747.0	2404.0
79937	70.0	14.0
100505724	0.0	0.0
55966	103.0	1.0
158172	1.0	7.0
638	142.0	1351.0
639	2208.0	1118.0
79939	7090.0	6804.0
101927081	0.0	0.0
55969	1096.0	1115.0
101927084	40.0	18.0
158158	2389.0	288.0
219654	3342.0	314.0
100422900	0.0	0.0
100422901	0.0	0.0
100422902	0.0	0.0
100422903	0.0	0.0
100422904	1.0	0.0
100422905	0.0	3.0
100422907	0.0	0.0
146198	1786.0	1072.0
100422908	0.0	0.0
100422909	0.0	0.0
55971	2994.0	3587.0
55970	6735.0	2334.0
640	215.0	52.0
100270998	5.0	1.0
641	135.0	1647.0
642	2389.0	8692.0
55975	1627.0	1942.0
100270992	0.0	0.0
158160	85.0	76.0
643	22.0	7.0
55974	2187.0	2152.0
122199	24.0	7.0
55973	4293.0	1325.0
644	5000.0	5470.0
100270994	0.0	0.0
79922	421.0	781.0
55972	789.0	685.0
645	6737.0	1288.0
79921	5166.0	1950.0
388499	1.0	1.0
79924	307.0	1344.0
646	11.0	2.0
79923	2.0	1.0
648	2579.0	1414.0
79925	593.0	165.0
649	3560.0	774.0
79927	436.0	80.0
79929	107.0	170.0
100505718	0.0	6.0
100505741	27.0	16.0
7620	376.0	572.0
100422911	0.0	0.0
7621	488.0	364.0
100422913	8.0	5.0
100422914	0.0	0.0
102725509	120.0	43.0
339400	45.0	2.0
100422916	0.0	0.0
100270978	0.0	0.0
100422917	0.0	0.0
100270979	9.0	2.0
100422918	0.0	0.0
339403	8.0	35.0
100422919	0.0	0.0
650	5070.0	43.0
100270986	0.0	0.0
651	1854.0	143.0
652	753.0	72.0
79953	83.0	152.0
653	1584.0	106.0
100270981	0.0	0.0
654	950.0	95.0
100270982	0.0	0.0
655	304.0	1145.0
79955	57.0	41.0
100270983	0.0	0.0
79954	1515.0	4187.0
656	373.0	679.0
100270984	0.0	0.0
657	2558.0	819.0
79957	113.0	305.0
79956	3249.0	5041.0
658	422.0	28.0
79959	317.0	603.0
659	13411.0	2480.0
100505746	79.0	63.0
92912	2390.0	744.0
79958	2735.0	981.0
100270980	0.0	0.0
7617	45.0	59.0
100422920	0.0	0.0
7633	429.0	478.0
100422922	1.0	0.0
100422923	0.0	1.0
100422924	0.0	0.0
100422925	1.0	6.0
219670	603.0	6.0
100422926	0.0	0.0
100422927	0.0	0.0
100422929	0.0	2.0
122183	0.0	0.0
660	211.0	17.0
100270974	2.0	8.0
661	1624.0	1749.0
100270975	0.0	0.0
662	779.0	1054.0
79940	106.0	3.0
100270976	1.0	0.0
663	6289.0	2514.0
100270977	0.0	0.0
55997	2.0	0.0
664	2357.0	1567.0
665	8431.0	2891.0
53335	403.0	6515.0
79944	386.0	491.0
666	5335.0	309.0
100270972	1.0	0.0
667	13519.0	1629.0
79943	422.0	761.0
79946	334.0	85.0
668	2.0	3.0
53339	4060.0	1692.0
669	2445.0	636.0
100505738	210.0	828.0
79948	377.0	5.0
53336	4.0	0.0
7626	1147.0	337.0
55999	0.0	0.0
79947	2625.0	2940.0
55998	2.0	13.0
7625	829.0	2339.0
92906	2503.0	1967.0
7628	0.0	0.0
79949	1142.0	14.0
7627	996.0	1151.0
100505739	0.0	0.0
7629	2621.0	3373.0
161779	156.0	306.0
101929693	302.0	122.0
104533120	15.0	5.0
100422930	0.0	0.0
101927034	9.0	9.0
100422931	0.0	0.0
7644	967.0	1176.0
106903081	69.0	83.0
7643	244.0	97.0
100422934	0.0	0.0
100422935	0.0	0.0
100422936	2.0	6.0
219681	664.0	18.0
100422938	0.0	0.0
100422939	0.0	0.0
670	643.0	1113.0
671	20.0	3.0
79971	6300.0	489.0
100270963	4.0	0.0
672	340.0	2437.0
79970	528.0	256.0
53342	256.0	20.0
100270964	22.0	8.0
673	2393.0	761.0
79973	225.0	50.0
53340	1007.0	415.0
675	183.0	470.0
53345	15.0	14.0
79974	2305.0	69.0
53346	754.0	59.0
676	1.0	1.0
79977	1982.0	1553.0
53343	2950.0	2125.0
677	22125.0	5160.0
100270961	0.0	0.0
678	15972.0	3464.0
53344	673.0	171.0
100270962	0.0	0.0
53349	2112.0	1701.0
79979	1368.0	1408.0
92935	445.0	621.0
158131	0.0	3.0
7634	5.0	10.0
53347	313.0	158.0
7637	1453.0	2387.0
7639	153.0	405.0
7638	20.0	66.0
158135	395.0	72.0
100422940	0.0	0.0
219699	4097.0	2862.0
100422942	1.0	0.0
7652	4.0	0.0
100422943	12.0	1.0
100422944	1.0	3.0
100422945	4.0	2.0
101927049	1.0	0.0
100422947	0.0	3.0
100422948	0.0	0.0
100422949	0.0	0.0
105375192	0.0	0.0
680	0.0	3.0
79960	4386.0	7042.0
682	31306.0	20523.0
401914	1.0	32.0
683	864.0	446.0
53353	17.0	314.0
100270953	0.0	0.0
684	8234.0	3376.0
79962	19.0	25.0
79961	3828.0	713.0
685	517.0	12.0
401911	1.0	1.0
686	1824.0	833.0
687	9610.0	583.0
79963	63.0	145.0
688	6922.0	1111.0
79966	3014.0	2104.0
53354	402.0	615.0
100270950	0.0	0.0
689	18415.0	20261.0
100270951	0.0	0.0
79968	263.0	3429.0
92922	862.0	1226.0
53358	1819.0	69.0
79969	443.0	2087.0
92960	435.0	141.0
100422950	1.0	0.0
100422951	0.0	0.0
5000	1564.0	1175.0
7661	1.0	1.0
100422952	0.0	0.0
5001	722.0	861.0
100422953	0.0	0.0
5002	1146.0	515.0
100422954	0.0	0.0
5003	53.0	23.0
100422955	0.0	0.0
5004	529.0	19.0
100270938	0.0	0.0
100422957	2.0	0.0
100422959	0.0	0.0
146167	3.0	1.0
690	0.0	0.0
79991	2024.0	794.0
653604	5.0	8.0
79990	1779.0	1398.0
100270937	0.0	0.0
79993	722.0	1108.0
401903	0.0	0.0
694	13058.0	15078.0
641616	2.0	7.0
79992	81.0	29.0
695	2678.0	409.0
100270943	0.0	0.0
696	6.0	4.0
699	208.0	2955.0
79998	114.0	11.0
100505704	0.0	0.0
134187	2.0	2.0
100505702	351.0	65.0
641613	2.0	2.0
401904	18.0	40.0
641614	0.0	0.0
100422960	0.0	0.0
5010	627.0	24.0
7673	170.0	288.0
100422962	0.0	0.0
100422963	0.0	0.0
7675	1599.0	3156.0
101927067	13.0	23.0
100422964	0.0	0.0
5013	28.0	475.0
100422965	12.0	12.0
100422966	0.0	0.0
5015	0.0	1067.0
100422967	0.0	0.0
100422969	0.0	2.0
100270923	0.0	0.0
53371	1857.0	2595.0
146177	520.0	6.0
100270924	0.0	0.0
79980	692.0	2987.0
100270925	0.0	0.0
100270926	5.0	9.0
79982	2661.0	1354.0
79981	11.0	0.0
79983	451.0	80.0
53373	5879.0	909.0
80975	19.0	40.0
79986	271.0	179.0
100420308	0.0	0.0
100420307	16.0	11.0
79987	5532.0	316.0
5005	159.0	15.0
79989	725.0	232.0
5007	5754.0	3620.0
100420303	0.0	0.0
5008	145.0	169.0
5009	66.0	1.0
100420300	69.0	28.0
92949	253.0	6.0
7682	8.0	1.0
100422850	1.0	0.0
5020	0.0	3.0
7681	0.0	304.0
100422851	0.0	1.0
5021	224.0	19.0
100422852	0.0	0.0
7683	5.0	0.0
100422853	0.0	0.0
5023	1001.0	139.0
100422854	0.0	0.0
5024	5.0	5.0
100422855	0.0	0.0
5025	3189.0	1014.0
101929651	2.0	2.0
100422856	0.0	0.0
5026	100.0	36.0
100422857	0.0	0.0
100422858	2.0	0.0
100422859	0.0	0.0
101929655	11.0	13.0
5016	124.0	38.0
5017	98.0	264.0
7678	227.0	426.0
5018	7002.0	3583.0
5019	1127.0	5176.0
5030	1.0	1.0
7693	1411.0	1285.0
100422861	0.0	0.0
7692	965.0	1183.0
5031	148.0	113.0
100422862	0.0	0.0
7695	856.0	381.0
5032	550.0	759.0
100422863	0.0	0.0
5033	4241.0	4640.0
7694	337.0	1429.0
100422864	0.0	3.0
5034	48614.0	36803.0
7697	232.0	629.0
101929664	24.0	2.0
7696	109.0	167.0
101929665	1.0	9.0
100422866	0.0	0.0
5036	7232.0	17225.0
7699	1040.0	1066.0
101927003	1.0	4.0
100422867	0.0	0.0
5037	27728.0	27586.0
101929663	0.0	0.0
100422868	0.0	0.0
100422869	0.0	0.0
101929669	0.0	0.0
101927007	0.0	0.0
101927006	0.0	2.0
7691	388.0	379.0
7690	1521.0	2621.0
254013	320.0	199.0
100420207	0.0	0.0
5027	1185.0	194.0
100420206	0.0	0.0
5028	1058.0	196.0
5029	547.0	11.0
100420203	16.0	2.0
100420200	2.0	0.0
100422860	8.0	5.0
5042	15.0	64.0
100422873	0.0	0.0
100422874	0.0	0.0
5045	17261.0	6196.0
100422876	0.0	0.0
5046	614.0	935.0
5047	2.0	2.0
100292290	0.0	2.0
100422878	0.0	0.0
5048	12923.0	5458.0
100422879	0.0	0.0
101927015	16.0	0.0
101927017	0.0	2.0
105377880	0.0	11.0
256646	2.0	0.0
256643	941.0	233.0
55902	10897.0	4293.0
55901	991.0	49.0
55900	1409.0	4025.0
55906	575.0	229.0
100420213	0.0	0.0
55905	5852.0	4595.0
55904	6594.0	2342.0
5052	16549.0	34380.0
100422883	0.0	0.0
55909	1000.0	452.0
5053	6.0	1.0
100422884	0.0	0.0
5054	4979.0	1650.0
55908	4.0	2.0
55907	1663.0	2431.0
5055	27.0	62.0
100422886	0.0	0.0
100422887	0.0	0.0
100422888	0.0	0.0
5058	3017.0	7719.0
101929684	0.0	0.0
100422889	0.0	0.0
101929685	0.0	0.0
101929688	1.0	1.0
5050	599.0	9231.0
5051	2048.0	1173.0
5049	7146.0	5535.0
55911	4976.0	294.0
55917	3538.0	699.0
100420224	2.0	0.0
55916	966.0	495.0
100420223	0.0	0.0
101929690	1.0	0.0
100422880	0.0	0.0
55915	1242.0	1247.0
100422881	1.0	1.0
55914	5052.0	3339.0
5063	90.0	10.0
100422894	0.0	0.0
5064	2667.0	261.0
100422895	3.0	0.0
100422896	0.0	0.0
5066	12135.0	2652.0
5067	130.0	15.0
100422898	0.0	0.0
5068	17.0	0.0
100422899	0.0	0.0
5069	210.0	14.0
100419246	0.0	0.0
254050	303.0	47.0
5062	7713.0	7184.0
55920	6435.0	42287.0
254048	1529.0	895.0
55924	1539.0	915.0
55922	564.0	2635.0
100422891	0.0	0.0
100422892	0.0	0.0
5074	2881.0	2328.0
5075	4.0	1.0
5076	3.0	2.0
5077	2.0	24.0
55929	2348.0	3937.0
5078	0.0	0.0
101929620	0.0	0.0
5079	180.0	215.0
101929624	2.0	0.0
254065	853.0	1112.0
101929623	71.0	13.0
5071	300.0	23.0
5073	3967.0	4087.0
55930	6057.0	2650.0
55937	159.0	225.0
100420253	9.0	1.0
5087	4903.0	8644.0
5088	7.0	0.0
5089	4884.0	3058.0
5080	244.0	790.0
5081	0.0	0.0
101929639	71.0	12.0
5082	1764.0	1364.0
256691	3678.0	33.0
5083	149.0	89.0
101929637	0.0	1.0
102725541	0.0	0.0
79913	705.0	514.0
79912	749.0	577.0
79915	150.0	1387.0
100420259	0.0	4.0
100420258	4.0	8.0
100420257	9.0	1.0
79917	557.0	239.0
79919	4130.0	61.0
79918	671.0	1328.0
5096	2030.0	4626.0
5097	7658.0	583.0
5098	2313.0	170.0
5099	583.0	140.0
100420260	0.0	0.0
254042	301.0	344.0
5090	2257.0	11484.0
5091	794.0	1464.0
5092	4839.0	2832.0
5093	14162.0	16715.0
5094	20385.0	19239.0
5095	1448.0	355.0
100270899	0.0	4.0
100270895	2.0	0.0
79902	1936.0	5340.0
55957	215.0	623.0
79901	24789.0	1102.0
100270891	0.0	0.0
55954	1047.0	1229.0
79903	2774.0	1487.0
100420269	0.0	0.0
79906	542.0	630.0
79905	383.0	93.0
79908	33.0	1.0
55959	1772.0	1421.0
55958	3303.0	2258.0
112724	896.0	908.0
100420275	0.0	1.0
90288	456.0	23.0
28338	0.0	0.0
28339	1.0	0.0
254099	8.0	16.0
28337	1.0	0.0
106736475	0.0	0.0
653590	4.0	0.0
28334	0.0	0.0
28335	0.0	0.0
100420281	0.0	0.0
28349	0.0	0.0
28347	0.0	0.0
653579	1.0	1.0
28348	0.0	0.0
90271	574.0	502.0
90273	411.0	43.0
112714	1.0	0.0
28341	0.0	0.0
28342	2.0	2.0
28340	0.0	0.0
653583	450.0	766.0
28345	0.0	8.0
28346	0.0	4.0
28343	1.0	4.0
28344	2.0	0.0
100420287	0.0	0.0
100420295	0.0	0.0
100420293	2.0	0.0
28316	7.0	1.0
28317	89.0	18.0
28314	0.0	0.0
28315	4.0	10.0
28318	20.0	85.0
112703	168.0	439.0
28312	2.0	1.0
28313	6.0	6.0
101929602	3.0	4.0
653598	3.0	29.0
28327	0.0	0.0
28328	0.0	0.0
28326	0.0	0.0
90293	176.0	48.0
28329	0.0	0.0
28320	0.0	1.0
401898	0.0	0.0
112770	2824.0	2952.0
105377820	0.0	0.0
112755	85.0	156.0
112752	1266.0	806.0
28305	4.0	12.0
28306	12.0	17.0
28304	8.0	11.0
28309	7.0	3.0
28307	55.0	32.0
28301	5.0	31.0
28300	13.0	7.0
124739	486.0	37.0
112744	0.0	5.0
388403	1560.0	1164.0
388401	0.0	2.0
388407	78.0	4.0
376412	45.0	20.0
653509	1540720.0	960.0
90441	2189.0	1770.0
388551	5.0	1.0
388552	1484.0	1732.0
122011	1.0	0.0
148641	69.0	5.0
102216342	75.0	5.0
388550	4.0	6.0
102216341	0.0	0.0
653505	2.0	0.0
641518	6.0	44.0
641517	0.0	0.0
641515	0.0	2.0
388536	264.0	801.0
388533	11.0	20.0
388531	34.0	77.0
148645	17.0	188.0
388532	2.0	1.0
340595	1.0	0.0
340596	5.0	13.0
90427	1562.0	6503.0
340598	1.0	0.0
161635	2.0	22.0
340591	424.0	729.0
388574	2.0	3.0
388569	382.0	378.0
388566	501.0	598.0
388567	165.0	353.0
388564	187.0	110.0
124641	0.0	0.0
90459	1206.0	612.0
653519	199.0	352.0
388561	752.0	941.0
388559	40.0	29.0
124637	117.0	67.0
388558	786.0	805.0
388555	0.0	1.0
388553	3.0	3.0
701	56.0	3598.0
340571	0.0	0.0
705	1098.0	3462.0
706	10619.0	13893.0
340578	2.0	145.0
708	3068.0	7297.0
100505881	1944.0	271.0
90485	169.0	8.0
90488	2850.0	1006.0
220717	145.0	391.0
100529855	4.0	3.0
388595	0.0	1.0
653543	0.0	0.0
653544	0.0	0.0
653545	0.0	0.0
388591	343.0	275.0
90480	2566.0	3113.0
653548	0.0	0.0
28495	0.0	1.0
28496	0.0	0.0
28493	0.0	0.0
28494	0.0	0.0
122046	11.0	0.0
653550	0.0	0.0
28499	9.0	1.0
388588	236.0	29.0
710	51039.0	10860.0
28497	1.0	5.0
28498	0.0	1.0
653553	86.0	16.0
711	0.0	0.0
712	38865.0	7184.0
340562	0.0	5.0
713	37810.0	7639.0
714	18871.0	5220.0
641556	0.0	0.0
715	21235.0	8070.0
716	20190.0	6938.0
28491	0.0	0.0
717	13512.0	1398.0
28492	0.0	0.0
718	112178.0	7095.0
719	1295.0	239.0
28490	0.0	0.0
100505876	2513.0	2932.0
219731	25.0	10.0
100505877	0.0	0.0
100505875	19.0	92.0
122042	37.0	0.0
388585	10.0	1.0
388581	28.0	30.0
122038	0.0	0.0
388579	1.0	2.0
720	2251.0	259.0
721	1657.0	179.0
722	27196.0	288.0
724	1.0	0.0
725	113.0	5.0
726	1307.0	137.0
100505879	0.0	11.0
727	2783.0	1188.0
728	5540.0	421.0
729	914.0	1.0
340554	248.0	62.0
219743	1490.0	3372.0
339562	2.0	9.0
653566	32.0	55.0
653567	231.0	17.0
28479	127.0	322.0
339559	245.0	569.0
28473	65.0	263.0
28474	2176.0	5836.0
28471	19.0	87.0
340547	209.0	21.0
730	16244.0	261.0
28477	0.0	0.0
731	19.0	0.0
28478	23.0	53.0
732	573.0	0.0
28475	0.0	0.0
124685	0.0	1.0
733	36.0	40.0
28476	0.0	0.0
734	3358.0	2575.0
735	0.0	22.0
738	7161.0	10133.0
340544	15.0	20.0
219738	617.0	1256.0
28470	10.0	27.0
340542	714.0	54.0
219736	366.0	426.0
340543	7.0	20.0
136647	1271.0	2313.0
100505894	221.0	484.0
100505892	0.0	0.0
100505893	3.0	3.0
219752	0.0	0.0
7710	239.0	165.0
653557	2.0	1.0
100505890	0.0	0.0
7709	2015.0	2888.0
28484	0.0	0.0
28485	0.0	2.0
28482	0.0	1.0
740	5165.0	5099.0
28483	16.0	34.0
741	819.0	886.0
28488	0.0	1.0
28489	0.0	1.0
28486	0.0	0.0
744	36.0	183.0
28487	2.0	0.0
7701	1854.0	2840.0
745	11389.0	185.0
7700	356.0	440.0
746	3908.0	5085.0
747	777.0	49.0
7703	2517.0	2779.0
