id	71550bf2-086d-46ac-aee3-958bbac2d2ab	bc5be208-5934-40dd-81df-567599ea2a51
150465	4362.0	2108.0
392335	4.0	1.0
619518	21.0	20.0
619519	4.0	11.0
441783	5.0	3.0
392343	0.0	0.0
149420	736.0	1238.0
441775	3.0	14.0
619505	0.0	0.0
441771	0.0	0.0
441781	0.0	0.0
414189	92.0	880.0
9601	10732.0	33971.0
392311	1.0	0.0
9600	2942.0	11433.0
392310	0.0	1.0
392313	41.0	3.0
100526842	1.0	0.0
55300	1409.0	474.0
149428	409.0	430.0
414196	42.0	9.0
414194	1.0	2.0
55304	1716.0	2529.0
55303	12330.0	1731.0
55301	39.0	193.0
55308	2508.0	2576.0
414197	4.0	16.0
9612	15382.0	30032.0
9610	529.0	904.0
392322	0.0	0.0
9611	9911.0	9843.0
441795	0.0	0.0
55311	1471.0	2875.0
55315	781.0	872.0
55314	749.0	919.0
55313	2877.0	2084.0
125488	991.0	1193.0
55312	2055.0	2458.0
9605	556.0	1429.0
55319	767.0	1460.0
9603	1782.0	941.0
55317	984.0	1102.0
9604	3942.0	1866.0
55316	2121.0	1803.0
9609	1417.0	113.0
9607	6.0	0.0
100874087	0.0	0.0
9620	6272.0	7698.0
100874086	0.0	0.0
100874085	1.0	0.0
100874084	0.0	0.0
9623	1.0	0.0
392256	4.0	38.0
100874089	1.0	0.0
392255	41.0	12.0
9622	45.0	15.0
100874088	1.0	0.0
162387	36.0	386.0
100526820	17.0	7.0
402146	1.0	5.0
100874083	0.0	0.0
100874082	0.0	0.0
402143	1.0	13.0
100874081	0.0	0.0
100874080	2.0	46.0
414130	0.0	23.0
100526825	230.0	5.0
9616	3553.0	4442.0
9617	286.0	460.0
414135	0.0	0.0
9615	8.0	4465.0
414133	0.0	1.0
414134	0.0	6.0
9618	1662.0	13752.0
414131	5.0	1.0
9619	2399.0	5261.0
414132	1.0	1.0
9630	2174.0	342.0
9631	1805.0	15408.0
100874075	1.0	3.0
644482	0.0	0.0
100874074	9.0	8.0
100874073	0.0	0.0
392262	0.0	0.0
392265	0.0	2.0
9635	319.0	663.0
100874079	0.0	0.0
9632	4123.0	6700.0
100874078	1.0	2.0
392267	2.0	8.0
441736	15.0	6.0
9633	75.0	637.0
100874077	13.0	16.0
92292	2.0	0.0
92293	191.0	1.0
441733	22.0	54.0
100526831	0.0	2.0
100526830	0.0	6.0
402135	9.0	0.0
92291	956.0	365.0
402134	0.0	1.0
100874072	7.0	2.0
402133	0.0	0.0
100874071	10.0	0.0
100874070	1.0	1.0
595097	0.0	0.0
595098	0.0	0.0
595099	0.0	0.0
100526837	0.0	0.0
100526836	62.0	34.0
100526835	40.0	7.0
9627	403.0	220.0
414149	56.0	14.0
9628	159.0	8.0
9625	1678.0	4961.0
9626	0.0	0.0
9629	1.0	11.0
644495	0.0	1.0
9641	638.0	454.0
644496	0.0	1.0
9640	3586.0	5300.0
9645	10123.0	7080.0
404785	2.0	3.0
619499	0.0	0.0
9646	4637.0	3265.0
9643	11766.0	27255.0
9644	9927.0	7513.0
644498	0.0	1.0
402125	0.0	3.0
402123	0.0	0.0
644491	0.0	0.0
106480394	0.0	0.0
106480393	0.0	0.0
414152	26.0	7.0
106480396	1.0	0.0
106480395	0.0	0.0
106480398	0.0	0.0
106480397	0.0	0.0
402117	4.0	0.0
106480399	0.0	0.0
402116	1.0	0.0
9638	4290.0	546.0
9639	6358.0	1857.0
9636	3584.0	1396.0
414157	1.0	0.0
9637	3884.0	2484.0
106480390	0.0	0.0
106480392	0.0	0.0
414153	28.0	72.0
106480391	0.0	0.0
9652	5381.0	3985.0
100874098	0.0	0.0
404770	0.0	0.0
9653	2975.0	2759.0
100874097	0.0	10.0
9650	1210.0	5747.0
100874096	0.0	0.0
9651	116.0	113.0
100874095	0.0	0.0
9656	2931.0	2597.0
9657	1148.0	1424.0
392242	0.0	0.0
9654	959.0	5759.0
9655	2497.0	1940.0
100874090	6.0	1.0
402112	8.0	10.0
162394	14011.0	2369.0
100874094	16.0	6.0
100874093	0.0	1.0
100874092	4.0	4.0
100874091	7.0	95.0
9649	646.0	378.0
9647	8490.0	2753.0
9648	3275.0	2099.0
414169	10.0	4.0
9663	5467.0	2078.0
402183	0.0	3.0
7002	5.0	6.0
149371	1228.0	1288.0
7001	6768.0	5616.0
9662	774.0	526.0
9667	2633.0	4623.0
7004	2377.0	2848.0
392298	0.0	3.0
7003	6445.0	7398.0
9668	875.0	1129.0
7006	254.0	604.0
9665	8081.0	3395.0
7005	2054.0	5111.0
9666	1915.0	343.0
106480369	0.0	1.0
106480368	0.0	0.0
106479379	0.0	0.0
106479378	0.0	0.0
106479377	0.0	0.0
106479376	0.0	0.0
106479375	0.0	0.0
106479374	0.0	0.0
106479373	1.0	3.0
106480372	0.0	0.0
106479372	0.0	1.0
106480371	0.0	0.0
106479371	0.0	0.0
137392	1181.0	496.0
106479370	0.0	0.0
106480374	0.0	1.0
106480373	2.0	0.0
106480376	0.0	0.0
106480375	0.0	0.0
150356	202.0	44.0
106480378	0.0	0.0
106480377	0.0	0.0
9658	1355.0	1558.0
150353	2.0	11.0
9659	5737.0	2894.0
150350	9.0	26.0
106480370	0.0	0.0
7011	2634.0	4098.0
9674	11641.0	3610.0
9675	1666.0	2671.0
7010	22235.0	1331.0
7013	1762.0	2500.0
9672	11300.0	3888.0
9673	2372.0	2636.0
7012	2.0	1.0
9678	2745.0	2965.0
7015	1.0	75.0
7014	1940.0	1942.0
9679	3156.0	2279.0
619464	0.0	0.0
7016	2244.0	2788.0
9677	545.0	1019.0
106479369	0.0	0.0
106479368	4.0	9.0
106480379	0.0	1.0
106479367	0.0	0.0
162333	274.0	25.0
106479366	0.0	0.0
9670	2250.0	3501.0
106479365	1.0	0.0
9671	223.0	20.0
402176	12.0	0.0
106479364	0.0	0.0
402175	0.0	1.0
106479363	0.0	0.0
106479362	3.0	27.0
106480383	0.0	0.0
106479361	1.0	0.0
106480382	0.0	0.0
106479360	0.0	1.0
106480385	0.0	0.0
106480384	0.0	0.0
106480387	0.0	0.0
106480386	0.0	2.0
106480389	0.0	0.0
150368	1301.0	725.0
106480388	0.0	0.0
7008	2329.0	338.0
150365	375.0	138.0
7007	97.0	33.0
9669	9776.0	22004.0
7009	85648.0	120488.0
106480381	0.0	0.0
106480380	0.0	0.0
7022	302.0	1600.0
9685	5932.0	8592.0
7021	2.0	0.0
9686	3014.0	3504.0
343381	16.0	11.0
619452	0.0	0.0
9683	7124.0	2938.0
7024	2398.0	4157.0
402160	65.0	1.0
7023	437.0	1089.0
9684	1119.0	2962.0
9689	7321.0	29364.0
7026	9119.0	5083.0
441727	0.0	8.0
619455	7.0	0.0
7025	6205.0	1406.0
392275	4.0	47.0
9687	126.0	66.0
9688	2724.0	4063.0
7027	4265.0	8905.0
106480347	0.0	0.0
106480346	0.0	0.0
619457	0.0	0.0
106480349	0.0	0.0
106479399	0.0	0.0
106480348	0.0	0.0
9681	814.0	936.0
106479398	0.0	0.0
9682	3405.0	3224.0
106479397	0.0	0.0
7020	84.0	2778.0
106479396	6.0	0.0
106479395	0.0	10.0
106480350	36.0	12.0
106479394	0.0	0.0
106479393	1.0	1.0
106479392	0.0	0.0
106480352	0.0	0.0
106480351	0.0	0.0
106479391	0.0	0.0
106479390	0.0	1.0
106480354	0.0	0.0
106480353	0.0	0.0
106480356	0.0	0.0
150379	0.0	3.0
106480355	0.0	0.0
7019	2444.0	6274.0
7018	48.0	35.0
150372	1615.0	577.0
392281	0.0	1.0
9696	1677.0	1203.0
7033	927.0	9418.0
9697	5496.0	3586.0
7032	2.0	159.0
7035	26976.0	13937.0
9694	2591.0	5066.0
392285	0.0	5.0
9695	7050.0	7742.0
7037	8043.0	28046.0
7036	46.0	94.0
619445	14.0	66.0
9698	6846.0	8598.0
7039	718.0	1776.0
7038	72.0	105.0
9699	7.0	3.0
392288	0.0	0.0
619448	0.0	0.0
106480358	3.0	8.0
106480357	0.0	0.0
619449	0.0	1.0
106479389	0.0	0.0
106480359	0.0	0.0
106479388	1.0	3.0
9692	427.0	576.0
106479387	2.0	5.0
9693	4956.0	2292.0
106479386	0.0	0.0
9690	6033.0	10765.0
7031	8.0	8254.0
106479385	0.0	0.0
7030	6151.0	5613.0
402152	0.0	3.0
106479384	1.0	0.0
106480361	0.0	0.0
106479383	1.0	5.0
106480360	16.0	8.0
106479382	0.0	1.0
106480363	0.0	0.0
106479381	0.0	0.0
106480362	0.0	1.0
106479380	0.0	0.0
106480365	0.0	0.0
106480364	0.0	1.0
106480367	0.0	0.0
106480366	0.0	0.0
7029	3467.0	1221.0
150383	533.0	381.0
150384	31.0	15.0
392292	0.0	0.0
150381	117.0	344.0
7044	343.0	9.0
7043	1940.0	1326.0
7046	4721.0	5326.0
7045	8601.0	13868.0
7048	51607.0	9917.0
100874003	0.0	0.0
7047	6.0	6.0
106479339	0.0	0.0
100874002	18.0	6.0
100874001	1.0	25.0
103352539	52.0	31.0
106479338	0.0	1.0
7049	12790.0	1460.0
106479337	0.0	0.0
55281	4868.0	1469.0
106479336	0.0	0.0
106480325	0.0	0.0
55280	1769.0	3235.0
106480324	0.0	1.0
729648	127.0	18.0
106479335	0.0	0.0
100996438	0.0	0.0
106479334	0.0	0.0
106480327	0.0	0.0
106479333	0.0	0.0
106480326	0.0	0.0
55285	687.0	1129.0
7040	8549.0	4282.0
106479332	0.0	0.0
100996435	3.0	5.0
106480329	0.0	0.0
55284	2529.0	3628.0
106480328	11.0	0.0
106479331	0.0	1.0
55283	621.0	74.0
7042	2192.0	371.0
106479330	1.0	0.0
7041	4435.0	1573.0
55282	465.0	34.0
55289	575.0	90.0
55288	3609.0	3088.0
80243	4214.0	2105.0
55287	60.0	100.0
79258	232.0	52.0
106480330	0.0	0.0
55286	324.0	126.0
106480332	0.0	0.0
106480331	0.0	0.0
106480334	0.0	0.0
106480333	0.0	1.0
100874007	134.0	3.0
100874006	1.0	7.0
100874005	5.0	1.0
100874004	0.0	1.0
100874009	1.0	0.0
404718	0.0	0.0
100874008	15.0	85.0
729630	0.0	1.0
7054	14.0	100.0
7057	40939.0	49153.0
92211	40.0	7.0
7056	23582.0	14135.0
7059	1419.0	1530.0
106479329	0.0	0.0
7058	3242.0	16779.0
106479328	0.0	0.0
106479327	0.0	0.0
106479326	1.0	0.0
106480336	0.0	1.0
106479325	0.0	0.0
55291	5812.0	11224.0
106480335	0.0	2.0
106479324	0.0	0.0
55290	591.0	696.0
106480338	1.0	0.0
106479323	0.0	0.0
80228	2746.0	1172.0
106479322	0.0	0.0
106480337	0.0	0.0
7051	268.0	380.0
55296	565.0	265.0
106479321	0.0	0.0
55295	825.0	723.0
7050	3244.0	15187.0
106479320	0.0	0.0
106480339	0.0	0.0
55294	1389.0	1475.0
7053	100.0	681.0
55293	2141.0	1211.0
7052	139291.0	72941.0
729635	0.0	0.0
100996420	0.0	0.0
55299	1238.0	5872.0
80233	1613.0	2409.0
55298	1414.0	2301.0
80232	8061.0	8713.0
106480341	2.0	1.0
80231	416.0	122.0
55297	1709.0	2763.0
106480340	0.0	0.0
106480343	0.0	26.0
80237	44.0	74.0
106480342	0.0	0.0
106480345	0.0	0.0
80235	286.0	150.0
106480344	0.0	0.0
80230	3646.0	3983.0
7066	45.0	35.0
100874021	0.0	0.0
100874020	0.0	0.0
7068	2144.0	1211.0
729665	1.0	0.0
7067	8146.0	1541.0
92249	2057.0	2137.0
100874025	4.0	1.0
7069	5.0	6.0
100874024	0.0	0.0
100874023	0.0	0.0
100874022	0.0	0.0
106479359	0.0	0.0
106479358	0.0	0.0
106480303	0.0	2.0
106479357	4.0	55.0
106480302	0.0	0.0
7060	170.0	70.0
106480305	0.0	0.0
79272	0.0	0.0
106479356	3.0	10.0
106479355	0.0	0.0
106480304	0.0	0.0
7062	27.0	42.0
92241	4485.0	693.0
106479354	0.0	2.0
79274	0.0	0.0
729667	0.0	3.0
106480307	0.0	0.0
729666	3.0	24.0
106480306	0.0	0.0
79273	4.0	1.0
106479353	0.0	0.0
7064	1189.0	3798.0
106480309	0.0	1.0
106479352	0.0	0.0
106480308	0.0	0.0
106479351	2.0	0.0
729668	0.0	0.0
80267	4134.0	3211.0
106479350	0.0	0.0
80264	628.0	355.0
106480310	2.0	4.0
106480312	2.0	3.0
106480311	0.0	0.0
100874029	0.0	4.0
100874028	0.0	0.0
100874027	0.0	2.0
730647	2.0	1.0
343332	0.0	2.0
644403	0.0	0.0
80263	158.0	309.0
80262	908.0	1412.0
343338	1.0	0.0
7077	34649.0	15173.0
100874010	0.0	0.0
7076	23601.0	113559.0
92235	71.0	0.0
7079	189.0	153.0
7078	5149.0	638.0
100874014	16.0	4.0
100874013	1.0	0.0
729650	0.0	0.0
106479349	0.0	0.0
100874012	3.0	0.0
100874011	0.0	0.0
106479348	0.0	1.0
106479347	1.0	0.0
106480314	0.0	0.0
106480313	0.0	0.0
729659	0.0	7.0
106479346	1.0	2.0
7071	10665.0	8575.0
106480316	0.0	0.0
106479345	0.0	0.0
7070	2497.0	7788.0
106480315	0.0	0.0
106479344	0.0	0.0
7073	4048.0	6980.0
103352540	0.0	0.0
106480318	0.0	0.0
106479343	0.0	1.0
7072	2495.0	2621.0
106479342	0.0	1.0
106480317	0.0	0.0
7075	14548.0	3843.0
729658	19.0	0.0
106479341	0.0	0.0
7074	1264.0	317.0
106480319	0.0	4.0
106479340	0.0	0.0
80256	1481.0	1346.0
80255	3140.0	4160.0
79269	2471.0	2526.0
80254	1578.0	1343.0
106480321	0.0	0.0
106480320	0.0	0.0
80258	416.0	31.0
106480323	0.0	3.0
106480322	1.0	2.0
100874018	0.0	6.0
100874016	3.0	1.0
644414	0.0	0.0
100874015	0.0	0.0
343326	5.0	33.0
100874019	0.0	0.0
7088	2001.0	2958.0
100874043	51.0	28.0
7087	420.0	114.0
100874042	11.0	4.0
100874041	0.0	2.0
7089	4356.0	774.0
100874040	2.0	0.0
100874047	0.0	0.0
100874046	0.0	0.0
100874045	0.0	1.0
79290	1.0	0.0
404766	0.0	0.0
100874044	26.0	2.0
7080	4109.0	1345.0
79291	0.0	0.0
7082	18811.0	6497.0
79294	0.0	0.0
7084	3324.0	880.0
402100	1.0	0.0
79296	0.0	0.0
7083	726.0	6510.0
7086	16610.0	59315.0
79297	0.0	0.0
729602	1.0	4.0
104472714	0.0	1.0
104472715	2832.0	2659.0
79299	0.0	0.0
104472716	26.0	4.0
104472717	19.0	19.0
104472718	0.0	0.0
284532	0.0	0.0
644425	0.0	0.0
100874048	23.0	57.0
644429	0.0	0.0
7099	4726.0	725.0
100874032	28.0	291.0
7098	3466.0	378.0
100874031	3.0	0.0
100874030	1.0	1.0
92255	1884.0	695.0
644444	1.0	0.0
100874036	1.0	0.0
100874035	3.0	1.0
644442	0.0	0.0
100874034	2.0	2.0
92259	1243.0	1769.0
100874033	1.0	1.0
7091	2968.0	506.0
7090	3538.0	6234.0
7093	15.0	28.0
79283	0.0	0.0
7092	1774.0	322.0
79282	0.0	0.0
7095	18032.0	11539.0
7094	71741.0	27258.0
7097	3769.0	1113.0
7096	991.0	298.0
104472713	4.0	5.0
79289	0.0	0.0
284525	5.0	4.0
106480301	0.0	0.0
80279	2393.0	6172.0
106480300	0.0	0.0
80270	537.0	928.0
284521	0.0	1.0
100874039	2.0	0.0
644435	1.0	7.0
100874038	0.0	0.0
100874037	0.0	0.0
80274	2263.0	139.0
80273	1907.0	4689.0
80271	5882.0	5486.0
100874065	0.0	0.0
100874064	2.0	0.0
100874063	0.0	0.0
106479319	5.0	2.0
100874069	8.0	10.0
106479318	0.0	1.0
100874068	46.0	29.0
106479317	2.0	2.0
100874067	0.0	0.0
106479316	1.0	1.0
404744	0.0	21.0
100874066	1.0	0.0
106479315	0.0	0.0
729627	0.0	0.0
106479314	2.0	0.0
106479313	2.0	0.0
106479312	0.0	0.0
106479311	0.0	0.0
100874061	1.0	0.0
106479310	0.0	0.0
92285	646.0	932.0
100874060	19.0	69.0
92283	358.0	356.0
404734	244.0	253.0
644449	0.0	0.0
100874054	4.0	2.0
100874053	0.0	0.0
106479309	1.0	1.0
100874052	2.0	23.0
729610	0.0	0.0
100874051	0.0	2.0
106479308	0.0	0.0
100874058	229.0	262.0
106479307	0.0	0.0
100874057	0.0	0.0
106479306	0.0	0.0
644464	8.0	47.0
100874056	1.0	0.0
106479305	2.0	0.0
100874055	1.0	29.0
106479304	3.0	0.0
92270	197.0	145.0
106479303	2.0	0.0
106479302	0.0	2.0
106479301	0.0	0.0
729617	4.0	16.0
106479300	0.0	0.0
729611	1.0	2.0
80298	725.0	486.0
729608	0.0	2.0
644459	108.0	40.0
100874059	0.0	0.0
79412	9.0	23.0
79411	720.0	258.0
79414	1015.0	535.0
127933	9550.0	9563.0
79413	554.0	341.0
79415	3674.0	6009.0
284576	0.0	0.0
55449	1968.0	681.0
284573	0.0	1.0
140913	0.0	0.0
115948	438.0	36.0
55450	9920.0	766.0
152905	5.0	9.0
55454	2693.0	2213.0
79400	16.0	70.0
55451	5.0	11.0
115950	299.0	399.0
284565	743.0	468.0
92400	2561.0	1703.0
115939	2311.0	2663.0
55466	3152.0	463.0
284551	0.0	0.0
752014	0.0	0.0
55472	7.0	41.0
55471	577.0	1162.0
152926	3687.0	432.0
284546	0.0	0.0
284541	4.0	1.0
140947	0.0	0.0
92421	718.0	5013.0
729687	4.0	4.0
729686	0.0	1.0
729682	1.0	198.0
729689	2.0	3.0
548594	0.0	0.0
548593	0.0	7.0
55486	2611.0	4411.0
100996597	0.0	1.0
100996590	0.0	0.0
548599	0.0	2.0
548596	17.0	841.0
729678	1157.0	876.0
729677	4.0	4.0
79441	842.0	724.0
79443	8215.0	1707.0
79442	194.0	19.0
79444	17.0	27.0
79447	415.0	407.0
115992	1624.0	921.0
79446	901.0	477.0
100996582	0.0	0.0
100874102	0.0	1.0
100874101	1.0	0.0
100874100	3.0	2.0
79470	0.0	0.0
79473	0.0	0.0
79476	0.0	0.0
100996570	18.0	18.0
100996571	2.0	3.0
100874106	0.0	0.0
100874104	0.0	0.0
100874103	0.0	0.0
100874109	0.0	2.0
284593	8.0	0.0
100874108	0.0	0.0
100874107	1.0	1.0
140909	0.0	0.0
100996567	12.0	4.0
100996569	6.0	0.0
79465	85.0	72.0
100996564	0.0	0.0
79469	22.0	24.0
127943	64.0	106.0
92427	2.0	28.0
140901	2535.0	6788.0
140902	1.0	12.0
619434	0.0	1.0
619431	4.0	1.0
149345	1137.0	385.0
392428	5.0	17.0
137362	0.0	0.0
619418	0.0	0.0
125336	247.0	83.0
152992	792.0	747.0
9700	92.0	3585.0
9701	3254.0	3491.0
392451	9.0	19.0
392454	0.0	1.0
392459	0.0	1.0
9711	2448.0	2154.0
9712	2043.0	3691.0
392465	66.0	30.0
9710	5060.0	2344.0
441899	0.0	1.0
441898	1.0	0.0
441897	0.0	1.0
441896	1.0	15.0
441893	0.0	1.0
9704	736.0	5395.0
152940	3.0	1.0
9705	10.0	68.0
9702	2688.0	3071.0
9703	12312.0	17734.0
9708	20.0	31.0
9709	11315.0	4912.0
9706	2195.0	2860.0
9722	131.0	101.0
9723	1236.0	76.0
9720	46.0	59.0
9721	1016.0	174.0
392433	0.0	4.0
392437	50.0	398.0
55421	3100.0	5639.0
55425	1402.0	731.0
55423	86.0	306.0
55422	3408.0	2715.0
9715	220.0	91.0
9716	3919.0	4522.0
9719	3249.0	560.0
9717	43.0	23.0
9718	169.0	2896.0
9730	2704.0	2078.0
9733	3584.0	6256.0
9734	1444.0	104.0
9731	2861.0	3142.0
9732	8885.0	2602.0
55432	558.0	2321.0
100	464.0	1508.0
101	1582.0	1982.0
102	9042.0	8662.0
103	27926.0	24245.0
55435	1075.0	4025.0
104	9451.0	4047.0
105	229.0	103.0
107	468.0	301.0
9726	1544.0	1461.0
108	137.0	8.0
9727	3505.0	939.0
109	2447.0	5968.0
9724	2847.0	2009.0
55437	778.0	1246.0
9725	3579.0	4152.0
9728	12403.0	4569.0
9729	106.0	5.0
150280	0.0	0.0
392371	0.0	17.0
9741	28114.0	20613.0
644353	39.0	18.0
100286948	0.0	0.0
9744	1550.0	745.0
392375	0.0	0.0
9745	52.0	1.0
644357	0.0	0.0
392374	0.0	1.0
441869	950.0	389.0
9742	3187.0	902.0
392377	0.0	0.0
9743	1911.0	2451.0
392376	2.0	0.0
441864	0.0	1.0
106479299	0.0	0.0
106479298	0.0	0.0
149297	107.0	77.0
106479297	0.0	0.0
106479296	0.0	0.0
106480295	0.0	1.0
106479295	0.0	0.0
111	1478.0	141.0
106480294	0.0	0.0
106479294	0.0	0.0
112	3126.0	2643.0
106480297	1.0	3.0
106479293	0.0	0.0
113	1634.0	757.0
106479292	0.0	0.0
106480296	0.0	0.0
114	111.0	5.0
106479291	0.0	0.0
106480299	0.0	0.0
115	6209.0	1711.0
106480298	0.0	1.0
106479290	0.0	0.0
116	89.0	98.0
117	423.0	113.0
118	27822.0	10687.0
9737	1100.0	205.0
119	342.0	88.0
9738	1964.0	744.0
150275	282.0	164.0
9735	407.0	2516.0
9736	5711.0	6137.0
414254	2.0	8.0
106480291	0.0	1.0
150274	565.0	720.0
106480290	1.0	0.0
9739	2398.0	3361.0
106480293	0.0	0.0
106480292	0.0	0.0
9751	790.0	198.0
100874197	3.0	0.0
150291	11.0	10.0
9752	5.0	3.0
100874196	0.0	0.0
100874195	0.0	1.0
100286938	0.0	0.0
619383	18.0	71.0
9750	2676.0	406.0
150290	623.0	205.0
100874194	1.0	13.0
9755	1373.0	879.0
9753	511.0	231.0
100874199	0.0	0.0
9754	5353.0	941.0
100874198	0.0	2.0
392387	1.0	1.0
106479289	0.0	0.0
106479288	0.0	0.0
100874193	0.0	0.0
100874192	0.0	0.0
106479287	0.0	1.0
100874191	0.0	0.0
106479286	0.0	0.0
120	10550.0	4831.0
100874190	0.0	1.0
106479285	0.0	0.0
106479284	0.0	0.0
106479283	0.0	0.0
123	5171.0	10981.0
106707175	0.0	5.0
106479282	0.0	0.0
124	57.0	3.0
414260	11.0	2.0
106479281	1.0	0.0
125	57930.0	987.0
106479280	1.0	0.0
126	382.0	218.0
127	8.0	563.0
402249	0.0	0.0
128	12787.0	14985.0
9748	9856.0	9405.0
9749	9675.0	2168.0
9746	4846.0	6165.0
9747	2408.0	836.0
100286929	0.0	0.0
392391	0.0	0.0
392390	0.0	0.0
7101	1.0	6.0
9760	895.0	240.0
9761	9244.0	25150.0
619373	12.0	12.0
7100	1005.0	359.0
392350	2.0	6.0
9766	7866.0	5332.0
7103	1970.0	12246.0
644378	2.0	5.0
9767	1015.0	2169.0
7102	13894.0	2291.0
7105	3058.0	7390.0
9764	2161.0	1364.0
9765	3210.0	2097.0
7104	18.0	505.0
106480269	0.0	0.0
402246	0.0	3.0
441884	3.0	2.0
130	44.0	267.0
131	178.0	34.0
402240	0.0	0.0
132	2364.0	5160.0
441891	3.0	1.0
106480273	0.0	0.0
133	1195.0	4679.0
106480272	0.0	2.0
134	150.0	237.0
106480275	0.0	0.0
135	50.0	20.0
106480274	1.0	0.0
136	328.0	1954.0
106480277	3.0	18.0
137	17.0	8.0
106480276	0.0	0.0
106480279	1.0	0.0
106480278	0.0	0.0
9759	1392.0	2304.0
150297	1.0	0.0
9757	2680.0	8461.0
9758	28.0	8.0
100286918	0.0	0.0
106480271	0.0	0.0
106480270	0.0	0.0
7110	4439.0	4049.0
392360	0.0	7.0
9774	7803.0	8978.0
7112	6349.0	12488.0
9771	9606.0	2439.0
7111	1824.0	1293.0
9772	6254.0	5439.0
644384	0.0	2.0
9777	5774.0	10695.0
7114	148970.0	61044.0
9778	3768.0	1971.0
7113	5859.0	1034.0
9775	4136.0	17421.0
7116	3.0	7.0
9776	5055.0	7020.0
441878	2.0	1.0
7115	18.0	13.0
392368	8.0	1.0
402236	0.0	0.0
441873	0.0	0.0
9770	9575.0	1264.0
141	3133.0	692.0
441871	0.0	0.0
142	8504.0	13618.0
441870	0.0	0.0
143	6920.0	4518.0
106480284	0.0	0.0
144	1.0	1.0
106480283	1.0	0.0
162282	300.0	38.0
106480286	16.0	30.0
146	110.0	35.0
106480285	0.0	0.0
147	186.0	18.0
106480288	0.0	0.0
148	736.0	18.0
106480287	0.0	0.0
106480289	0.0	0.0
402226	0.0	3.0
7107	1013.0	619.0
7106	6689.0	2584.0
7109	1910.0	2461.0
9768	173.0	3168.0
7108	1176.0	1139.0
106480280	0.0	0.0
106480282	0.0	0.0
106480281	0.0	0.0
9784	11515.0	7221.0
9785	4390.0	4434.0
7120	0.0	0.0
644397	525.0	161.0
9782	226.0	257.0
7123	16460.0	745.0
9783	1256.0	434.0
7122	11880.0	6285.0
619351	8.0	243.0
7125	69.0	16.0
9788	4533.0	2374.0
9789	2473.0	5210.0
414208	15.0	50.0
7124	83.0	21.0
9786	1233.0	1052.0
7127	3215.0	3844.0
7126	9693.0	6744.0
9787	102.0	5128.0
221002	177.0	3951.0
106479259	0.0	0.0
106480248	0.0	0.0
106479258	0.0	0.0
106480247	0.0	0.0
106479257	0.0	2.0
106479256	0.0	0.0
106480249	0.0	0.0
9780	9150.0	11741.0
150	675.0	284.0
106479255	0.0	0.0
9781	2370.0	2350.0
106479254	0.0	0.0
151	251.0	9.0
152	430.0	29.0
106479253	7.0	10.0
644390	51.0	67.0
153	1935.0	49.0
106479252	0.0	0.0
154	2285.0	211.0
106480251	0.0	0.0
106479251	1.0	1.0
155	7.0	4.0
106479250	0.0	0.0
106480250	0.0	0.0
156	7616.0	19848.0
106480253	0.0	0.0
157	1810.0	709.0
106480252	0.0	0.0
106480255	0.0	2.0
158	3041.0	4412.0
159	3312.0	5581.0
106480254	1.0	8.0
106480257	5.0	5.0
106480256	0.0	0.0
7118	32.0	29.0
7117	147.0	98.0
9779	6657.0	3180.0
414212	7.0	2.0
414213	0.0	2.0
7132	13893.0	23534.0
9796	200.0	33.0
441818	1.0	3.0
7134	2988.0	150.0
9793	5285.0	15031.0
7133	11288.0	4753.0
9794	3706.0	4037.0
7136	86.0	57.0
7135	63.0	77.0
7138	34.0	165.0
9797	1607.0	2086.0
619343	0.0	2.0
7137	9.0	88.0
9798	9374.0	7862.0
414217	0.0	0.0
106479249	0.0	0.0
619344	0.0	0.0
106480259	0.0	0.0
106479248	1.0	18.0
619349	2.0	4.0
106480258	5.0	3.0
106479247	0.0	0.0
106479246	0.0	0.0
160	6851.0	13475.0
106479245	0.0	0.0
9791	5644.0	15106.0
161	7036.0	7086.0
106479244	0.0	0.0
162	7929.0	10645.0
9792	3173.0	1802.0
106479243	0.0	0.0
163	22148.0	19987.0
7130	402.0	555.0
106479242	6.0	0.0
9790	3102.0	8027.0
164	6904.0	6792.0
106479241	0.0	0.0
165	30253.0	23675.0
106480262	0.0	0.0
106479240	1.0	0.0
166	32220.0	22973.0
106480261	0.0	1.0
167	0.0	0.0
106480264	0.0	0.0
106480263	1.0	0.0
150248	225.0	15.0
106480266	0.0	0.0
106480265	0.0	0.0
106480268	0.0	0.0
106480267	0.0	0.0
150244	33.0	4.0
7128	19255.0	7368.0
414224	3.0	6.0
106480260	1.0	1.0
7143	1445.0	28.0
392392	0.0	0.0
7142	0.0	0.0
7145	101770.0	11298.0
441849	0.0	0.0
7146	5.0	5.0
392399	0.0	1.0
7148	15430.0	1078.0
414228	0.0	0.0
106480226	0.0	0.0
106480225	1.0	1.0
441843	0.0	0.0
106480228	0.0	0.0
106479279	0.0	1.0
106480227	0.0	0.0
106479278	0.0	1.0
172	269.0	753.0
106479277	0.0	0.0
173	0.0	1.0
106479276	0.0	0.0
106480229	1.0	0.0
174	5.0	44.0
7141	1.0	0.0
106479275	0.0	0.0
175	1091.0	990.0
7140	99.0	9.0
106479274	0.0	0.0
176	205.0	663.0
106479273	0.0	0.0
177	145304.0	3850.0
