id	fb6c4eb2-06bf-44ce-9b90-a669c793ae8b	bb8f37b8-3ebf-4b05-8cf3-214b2c0ef735
51199	2462.0	4573.0
51198	0.0	4.0
5489	0.0	0.0
89782	1026.0	728.0
100859925	0.0	0.0
100859924	0.0	0.0
100859926	0.0	0.0
28734	0.0	0.0
100507064	7.0	6.0
28735	0.0	0.0
28732	0.0	0.0
100507062	86.0	14.0
28733	0.0	0.0
28738	0.0	0.0
100507067	0.0	4.0
28739	0.0	0.0
28736	0.0	0.0
100507066	5.0	5.0
28737	0.0	0.0
28730	0.0	0.0
28731	0.0	0.0
144712	2.0	4.0
119764	0.0	0.0
119765	0.0	0.0
144715	31.0	19.0
286094	0.0	1.0
100859921	0.0	0.0
100859920	0.0	0.0
286097	449.0	105.0
144717	841.0	565.0
100507059	0.0	0.0
100507058	0.0	0.0
28745	0.0	0.0
119749	0.0	0.0
28746	0.0	0.0
724102	40.0	237.0
28743	0.0	0.0
724101	0.0	0.0
28744	0.0	0.0
100507050	22.0	4.0
28749	0.0	0.0
100507057	46.0	155.0
100507056	13.0	1228.0
100507055	26.0	3.0
28747	0.0	0.0
28748	0.0	0.0
119750	0.0	0.0
28741	0.0	0.0
28742	0.0	0.0
347549	0.0	0.0
100859930	1675.0	454.0
347541	0.0	0.0
347544	5.0	4.0
28718	0.0	0.0
28719	0.0	0.0
28712	0.0	0.0
100507086	3.0	14.0
28713	0.0	0.0
28710	0.0	0.0
28711	0.0	0.0
28716	0.0	0.0
28717	0.0	0.0
28714	0.0	0.0
28715	0.0	0.0
28729	0.0	0.0
28723	0.0	0.0
28724	0.0	0.0
28721	0.0	0.0
130106	8.0	1.0
28722	0.0	0.0
28727	0.0	0.0
28728	0.0	0.0
28725	0.0	0.0
28726	0.0	0.0
28720	0.0	0.0
144742	0.0	0.0
347527	0.0	3.0
100507027	1.0	3.0
286046	169.0	37.0
648630	7.0	80.0
117143	705.0	1203.0
117145	1217.0	909.0
117144	261.0	19.0
120787	0.0	0.0
492295	0.0	3.0
347517	43.0	13.0
347516	0.0	4.0
286053	918.0	1852.0
28709	0.0	0.0
28707	0.0	0.0
28708	0.0	0.0
28701	0.0	0.0
100131577	0.0	0.0
28702	0.0	0.0
28700	0.0	0.0
28705	0.0	0.0
28706	0.0	0.0
100507012	7.0	5.0
28703	0.0	0.0
28704	0.0	0.0
120775	0.0	2.0
120776	0.0	0.0
347509	0.0	0.0
286065	1.0	1.0
100131568	7.0	1.0
100131565	0.0	0.0
100131564	1189.0	567.0
100507040	4.0	1.0
132719	1.0	1.0
100507046	0.0	4.0
100507044	0.0	0.0
100507043	0.0	0.0
51100	8999.0	8218.0
51102	1016.0	1273.0
51101	1279.0	319.0
51104	921.0	1218.0
51103	1243.0	740.0
51106	544.0	1270.0
51105	2408.0	4810.0
51108	4487.0	8710.0
51107	13087.0	14517.0
286075	520.0	794.0
51109	6605.0	5791.0
286077	4516.0	17518.0
646000	0.0	0.0
132720	1567.0	186.0
132724	1.0	0.0
100131551	0.0	34.0
100131550	0.0	1.0
100507034	56.0	78.0
100507032	69.0	22.0
119774	2.0	2.0
119772	0.0	0.0
51111	4397.0	2534.0
51110	1461.0	1129.0
119775	0.0	0.0
51112	2747.0	1949.0
51115	2969.0	2267.0
51114	8278.0	4751.0
51117	2894.0	1528.0
51116	1685.0	2478.0
51119	8795.0	4552.0
51118	2076.0	3680.0
26151	1210.0	2451.0
26150	16.0	153.0
26153	171.0	27.0
26152	216.0	239.0
26155	2974.0	9843.0
26154	10.0	1536.0
26157	878.0	140.0
26156	9804.0	18666.0
130162	221.0	230.0
100534611	1.0	6.0
100534612	0.0	6.0
26164	1257.0	1627.0
117178	562.0	1819.0
117177	2105.0	2029.0
26166	43.0	59.0
105379197	5.0	0.0
26165	0.0	0.0
26168	1140.0	1847.0
26167	76.0	5.0
26160	1644.0	1507.0
100507003	0.0	2.0
100507008	13.0	0.0
26137	125.0	25.0
26136	7070.0	8912.0
28798	0.0	0.0
28799	15.0	39.0
26138	0.0	0.0
28792	0.0	0.0
28793	454.0	1770.0
28790	2.0	8.0
117166	71.0	50.0
26130	6021.0	3547.0
28791	29.0	164.0
26133	7155.0	12385.0
28796	494.0	5613.0
28797	353.0	1081.0
26135	13050.0	33412.0
28794	2.0	0.0
28795	3.0	37.0
26134	147.0	108.0
154150	0.0	108.0
129138	1187.0	938.0
26148	217.0	720.0
26147	773.0	2143.0
26149	187.0	96.0
117154	0.0	0.0
26140	1033.0	226.0
553820	0.0	1.0
117153	31.0	1.0
120796	0.0	0.0
117156	55795.0	8052.0
117155	295.0	291.0
117157	67.0	0.0
120793	0.0	0.0
26146	1056.0	2170.0
117159	0.0	0.0
26145	1255.0	807.0
130195	0.0	0.0
154141	473.0	1564.0
117151	3.0	2.0
26115	12001.0	3594.0
28778	135.0	1547.0
28779	2.0	7.0
28776	63.0	178.0
28777	0.0	0.0
26119	2664.0	3387.0
26118	20328.0	6797.0
28770	1.0	2.0
28771	0.0	0.0
28774	95.0	96.0
28775	175.0	314.0
28772	44.0	223.0
26112	11508.0	1200.0
28773	17.0	28.0
130120	0.0	0.0
28789	0.0	2.0
26128	1948.0	1887.0
28787	0.0	2.0
26127	3462.0	5938.0
132789	1148.0	591.0
28788	0.0	0.0
28781	15.0	155.0
201134	1465.0	227.0
28780	4.0	7.0
26122	2120.0	2160.0
28785	31.0	145.0
144766	1.0	0.0
26121	1974.0	1981.0
28786	0.0	30.0
28783	0.0	5.0
26123	3036.0	2550.0
28784	83.0	380.0
130132	288.0	87.0
28756	0.0	0.0
28757	0.0	0.0
28754	1.0	0.0
28755	525.0	67.0
100750326	2.0	0.0
28758	0.0	0.0
28759	0.0	0.0
28752	1.0	0.0
28753	0.0	0.0
28750	0.0	0.0
201140	0.0	0.0
28751	0.0	0.0
144776	0.0	0.0
28767	0.0	0.0
26103	0.0	0.0
28768	1.0	0.0
28765	1.0	0.0
28766	1.0	0.0
26108	1100.0	354.0
28769	0.0	0.0
28760	0.0	0.0
26100	5242.0	3784.0
28763	3.0	13.0
28764	0.0	0.0
28761	0.0	0.0
28762	0.0	0.0
117194	0.0	1.0
117196	0.0	0.0
117195	1.0	26.0
154089	0.0	0.0
100287238	0.0	0.0
201158	196.0	210.0
100287234	0.0	0.0
201164	224.0	984.0
201161	653.0	1064.0
201163	2417.0	2077.0
154091	590.0	76.0
154092	15.0	23.0
276719	0.0	0.0
100287229	0.0	6.0
100287227	48.0	22.0
100287226	1.0	0.0
201176	2721.0	1900.0
100287216	27.0	18.0
100287215	5.0	2.0
201181	76.0	275.0
129099	43.0	17.0
100287205	0.0	0.0
100287200	0.0	0.0
201191	62.0	30.0
130075	0.0	0.0
5510	4266.0	3860.0
166012	19.0	3.0
5509	991.0	2592.0
5500	21850.0	26104.0
5501	7760.0	12299.0
5502	21.0	6.0
5504	4200.0	4448.0
5506	0.0	0.0
5507	334.0	3.0
154043	678.0	3106.0
5520	3870.0	3901.0
5521	49.0	7.0
193629	19.0	2.0
5519	1905.0	2727.0
26298	6724.0	6811.0
26297	933.0	540.0
5511	2344.0	3836.0
5512	1.0	4.0
5514	8265.0	6987.0
5515	8153.0	6697.0
26290	9.0	0.0
5516	10173.0	5737.0
154075	35.0	3.0
26292	1371.0	1872.0
26291	1.0	9.0
5518	15425.0	15753.0
5530	6368.0	6013.0
5531	4015.0	7780.0
5532	3908.0	3457.0
5522	16.0	3289.0
5523	1478.0	604.0
5524	7018.0	8526.0
5525	11101.0	3347.0
5526	1193.0	414.0
5527	11936.0	9442.0
5528	2871.0	5013.0
154064	4.0	182.0
5529	3566.0	6076.0
286122	42.0	61.0
5540	2.0	3.0
5542	0.0	0.0
286128	395.0	461.0
51241	1713.0	1561.0
89858	299.0	66.0
89857	2772.0	318.0
51244	1594.0	616.0
51247	4643.0	2787.0
5533	1361.0	517.0
51246	12519.0	10192.0
5534	4714.0	5890.0
51249	1062.0	2184.0
5535	2.0	0.0
90835	23.0	16.0
89853	4257.0	1327.0
5536	3584.0	3661.0
51248	1298.0	2638.0
5537	7161.0	4667.0
5538	15541.0	17849.0
5539	0.0	0.0
28907	19.0	32.0
286133	465.0	36.0
28908	624.0	3403.0
28905	0.0	12.0
100131418	0.0	0.0
5550	2647.0	4081.0
28906	6.0	12.0
286135	0.0	0.0
5551	860.0	85.0
5552	13409.0	3467.0
100131415	0.0	0.0
5553	5.0	6.0
28909	0.0	0.0
5554	27.0	29.0
28900	2.0	2.0
28903	2.0	12.0
28904	20.0	81.0
28901	32.0	152.0
28902	3.0	3.0
51250	684.0	661.0
51252	17.0	213.0
51251	1396.0	2723.0
89849	2022.0	802.0
89848	759.0	525.0
51253	2844.0	8083.0
89846	1685.0	249.0
51256	543.0	2121.0
89845	1476.0	1768.0
51255	3302.0	3579.0
51258	3997.0	10870.0
5544	4.0	46.0
51257	2293.0	470.0
5545	0.0	1.0
5546	3381.0	4519.0
5547	4567.0	5332.0
51259	850.0	969.0
90826	843.0	506.0
5549	10213.0	166.0
286140	31.0	48.0
90827	0.0	0.0
286144	3478.0	1780.0
5562	5935.0	9887.0
286148	2383.0	2545.0
5563	334.0	126.0
90861	4954.0	22850.0
5564	5904.0	1189.0
90864	62.0	91.0
5565	1092.0	1945.0
51260	1372.0	1092.0
51263	1584.0	2865.0
100287296	1.0	0.0
51265	42.0	18.0
51264	2010.0	2785.0
51267	412.0	75.0
51266	155.0	3.0
5555	4.0	7.0
51268	88.0	583.0
89876	158.0	15.0
5557	245.0	1102.0
5558	463.0	1675.0
89874	29.0	32.0
90859	16.0	8.0
89872	31.0	3.0
286151	7.0	88.0
89870	0.0	5.0
5570	133.0	101.0
5571	3015.0	4015.0
5573	39063.0	20071.0
90850	1078.0	5085.0
5574	0.0	1.0
90853	945.0	142.0
5575	1277.0	702.0
5576	5338.0	3476.0
51270	0.0	0.0
100192378	0.0	0.0
51272	4928.0	2609.0
51271	4765.0	3546.0
51274	6278.0	7233.0
100287284	10.0	38.0
51276	295.0	183.0
89869	0.0	0.0
51275	1120.0	759.0
51278	5332.0	3037.0
51277	829.0	395.0
5566	5337.0	3567.0
89866	21.0	18.0
51279	5298.0	5756.0
5567	2060.0	305.0
90843	3036.0	1630.0
5568	1.0	0.0
5569	512.0	93.0
89891	2654.0	3093.0
5580	11330.0	2846.0
89890	751.0	1154.0
5581	4547.0	1418.0
5582	0.0	2.0
5583	4159.0	3926.0
5584	14304.0	4660.0
5585	7219.0	2224.0
5586	4630.0	6016.0
5587	882.0	245.0
100287279	0.0	0.0
51281	926.0	996.0
51280	2422.0	2241.0
51283	8037.0	6396.0
100287272	0.0	0.0
51282	1553.0	1946.0
51285	753.0	138.0
51284	371.0	18.0
51287	2053.0	2276.0
119722	0.0	1.0
51286	1.0	10.0
51289	0.0	0.0
100287270	0.0	0.0
5577	865.0	350.0
5578	2359.0	3419.0
5579	897.0	190.0
89894	1480.0	506.0
5591	8520.0	35371.0
5592	1159.0	256.0
90871	1846.0	1304.0
5593	1223.0	114.0
5594	14127.0	15778.0
347598	0.0	0.0
5595	4825.0	2984.0
5596	285.0	19.0
5597	2280.0	15470.0
90874	251.0	1315.0
5598	1226.0	1443.0
51290	2871.0	8744.0
51292	4416.0	3049.0
5590	5011.0	2485.0
51291	1964.0	710.0
100287266	0.0	1.0
51294	1645.0	240.0
100287261	0.0	0.0
51293	1228.0	2688.0
51296	7978.0	965.0
51295	2063.0	1867.0
51298	0.0	165.0
51297	6.0	43.0
51299	658.0	40.0
119710	456.0	153.0
5588	1292.0	153.0
5589	15070.0	22082.0
90865	1329.0	692.0
89887	234.0	367.0
89886	1.0	31.0
89885	2.0	5.0
89884	99.0	59.0
89883	0.0	0.0
89882	0.0	0.0
286101	1635.0	2984.0
286102	0.0	0.0
286103	7.0	11.0
347584	0.0	0.0
5599	2253.0	2418.0
347687	3.0	0.0
347686	0.0	0.0
132612	0.0	3.0
28855	0.0	0.0
28854	0.0	0.0
28859	0.0	0.0
28850	0.0	10.0
53822	12.0	1.0
53820	25.0	22.0
53826	2105.0	73.0
53827	8475.0	4495.0
345016	1.0	0.0
347673	0.0	0.0
53828	33.0	2.0
53829	722.0	47.0
347675	0.0	0.0
28866	1.0	5.0
100507173	15.0	12.0
26205	1220.0	1711.0
132625	12.0	0.0
28864	0.0	1.0
100507171	146.0	585.0
28865	2.0	9.0
26207	988.0	2523.0
100507178	49.0	89.0
26206	78.0	12.0
28869	0.0	1.0
100131493	0.0	0.0
28862	16.0	35.0
28863	1.0	2.0
28861	2.0	0.0
53833	46.0	1395.0
53834	1621.0	962.0
53831	10.0	54.0
53832	4022.0	952.0
53838	1332.0	2230.0
53836	12.0	2063.0
144608	117.0	108.0
28833	0.0	1.0
28834	60.0	255.0
28831	0.0	1.0
100750245	0.0	0.0
28832	1.0	5.0
100750246	4.0	7.0
100750247	6.0	26.0
100131481	0.0	0.0
53840	31.0	45.0
53841	7.0	11.0
28830	0.0	0.0
53842	0.0	0.0
100131478	1.0	2.0
28847	5.0	7.0
102060282	15.0	3.0
28819	0.0	1.0
28817	171.0	408.0
28818	0.0	5.0
100131469	0.0	0.0
28811	0.0	1.0
28812	0.0	3.0
28810	1.0	4.0
28815	1080.0	1783.0
28816	505.0	570.0
28813	1518.0	1508.0
100507143	0.0	0.0
28814	39.0	96.0
51201	6281.0	1088.0
119687	0.0	0.0
51200	0.0	275.0
51203	81.0	9452.0
51202	213.0	550.0
51205	1276.0	421.0
51204	948.0	1789.0
51207	0.0	56.0
51206	53.0	4.0
119682	0.0	0.0
51209	75.0	12.0
51208	69510.0	50.0
28828	0.0	0.0
100507135	15.0	1.0
28829	0.0	0.0
100131457	2.0	0.0
28822	182.0	1393.0
28823	190.0	2727.0
28820	206.0	666.0
100131454	37.0	36.0
28821	3.0	18.0
28826	10.0	31.0
28827	0.0	0.0
100131451	0.0	0.0
28824	1.0	0.0
28825	513.0	2162.0
119678	0.0	0.0
119679	0.0	0.0
89801	184.0	198.0
51214	0.0	0.0
51213	0.0	0.0
51218	1905.0	3482.0
286183	0.0	0.0
286184	0.0	0.0
286186	0.0	0.0
286187	9.0	2.0
286189	2011.0	191.0
648532	3.0	0.0
100507163	0.0	0.0
100131442	0.0	0.0
100131440	0.0	1.0
89839	140.0	908.0
89838	0.0	0.0
89837	0.0	0.0
100507170	0.0	0.0
51222	1317.0	1144.0
51225	1465.0	122.0
286190	36.0	9.0
89832	7.0	0.0
51224	0.0	0.0
51227	1843.0	376.0
51226	532.0	311.0
51228	5832.0	7139.0
347613	22.0	7.0
28808	0.0	0.0
28809	187.0	1067.0
28806	0.0	9.0
100131439	0.0	4.0
28807	0.0	0.0
100507157	0.0	0.0
100131434	171.0	38.0
28800	0.0	0.0
28801	0.0	6.0
28804	31.0	231.0
28805	0.0	0.0
28802	0.0	36.0
28803	121.0	396.0
51230	3367.0	8817.0
90809	2130.0	1746.0
51232	9662.0	8703.0
51231	2424.0	1550.0
51234	4414.0	7150.0
51233	17.0	10.0
89822	152.0	12.0
51236	824.0	2515.0
51237	134.0	538.0
51239	464.0	590.0
90806	2510.0	1753.0
100507102	70.0	62.0
129049	337.0	38.0
154007	839.0	1675.0
26279	21.0	16.0
203859	572.0	50.0
26272	695.0	743.0
26271	341.0	1774.0
26273	2993.0	2228.0
26276	1048.0	985.0
26275	1746.0	2211.0
26278	689.0	1984.0
26277	4176.0	3200.0
26270	965.0	1062.0
26285	0.0	0.0
26284	2523.0	3732.0
26287	16.0	177.0
26286	4422.0	5968.0
26289	10.0	6.0
26281	6.0	94.0
26280	0.0	9.0
100507127	2.0	38.0
100507125	0.0	1.0
129025	0.0	0.0
26258	4194.0	6266.0
26257	145.0	11.0
26259	1729.0	1085.0
26251	6.0	3.0
168667	385.0	10.0
26254	0.0	0.0
26253	1528.0	284.0
26256	47.0	234.0
144699	705.0	1044.0
26255	0.0	0.0
100507114	0.0	0.0
100507113	35.0	13.0
100507118	9.0	16.0
100507117	30.0	9.0
26269	1813.0	834.0
26268	5343.0	2100.0
201229	516.0	73.0
26261	15.0	24.0
119696	0.0	0.0
26260	3033.0	766.0
26263	1528.0	3259.0
119694	0.0	0.0
26262	2015.0	2341.0
201232	343.0	194.0
119695	0.0	0.0
26267	622.0	127.0
26266	158.0	256.0
119692	0.0	0.0
130074	7957.0	12042.0
129080	359.0	73.0
28899	0.0	0.0
26235	2018.0	2271.0
26238	21.0	2.0
28897	0.0	0.0
28898	0.0	6.0
100750225	27.0	43.0
26239	1.0	0.0
28891	1.0	0.0
28892	0.0	14.0
26230	267.0	311.0
201243	0.0	1.0
28890	0.0	0.0
26232	504.0	2123.0
28895	0.0	2.0
26231	219.0	49.0
28896	3.0	1.0
26234	10047.0	3610.0
28893	2.0	29.0
26233	708.0	1401.0
28894	0.0	5.0
144638	7.0	9.0
132660	881.0	897.0
26247	0.0	0.0
26246	0.0	0.0
26249	267.0	67.0
26248	0.0	0.0
100510707	0.0	0.0
201255	482.0	900.0
26240	485.0	587.0
201254	1401.0	3067.0
26242	0.0	0.0
26245	0.0	0.0
252839	5430.0	4180.0
132671	759.0	150.0
130013	21.0	1.0
28877	0.0	2.0
28878	12.0	178.0
28875	3.0	52.0
28876	8.0	91.0
201259	2.0	1.0
28879	0.0	0.0
26219	0.0	0.0
492311	1484.0	383.0
168620	25.0	22.0
28870	4.0	6.0
201266	1957.0	3586.0
28873	0.0	1.0
28874	16.0	330.0
26212	1.0	2.0
28871	0.0	0.0
26211	0.0	0.0
28872	0.0	0.0
130026	279.0	116.0
26225	5652.0	6116.0
28888	0.0	1.0
26224	5539.0	2604.0
28889	0.0	0.0
26227	925.0	5158.0
28886	0.0	0.0
26226	22.0	107.0
28887	0.0	0.0
26229	1503.0	1732.0
26228	70.0	21.0
28880	0.0	0.0
28881	0.0	0.0
28884	0.0	0.0
26220	17.0	105.0
28885	2.0	6.0
26223	0.0	0.0
28882	14.0	645.0
28883	0.0	62.0
492307	0.0	3.0
492303	33.0	158.0
105369550	6.0	1.0
100287114	0.0	0.0
100509927	0.0	0.0
100287102	0.0	1.0
203477	0.0	8.0
5607	1425.0	1396.0
5608	121.0	98.0
5609	2013.0	2056.0
5600	259.0	1568.0
5601	3831.0	1894.0
5602	732.0	178.0
5603	9848.0	10371.0
5604	4495.0	6440.0
5605	6956.0	7418.0
5606	3968.0	6320.0
5620	0.0	0.0
5618	97.0	195.0
5619	0.0	0.0
5610	6006.0	10304.0
5611	9137.0	4497.0
5612	2526.0	2617.0
5613	1338.0	3343.0
5616	846.0	1062.0
5617	0.0	0.0
105370578	2.0	12.0
5630	13.0	242.0
5631	2229.0	5000.0
166379	353.0	117.0
166378	733.0	988.0
5629	97.0	789.0
100133941	2085.0	8471.0
5621	7280.0	38951.0
5623	282.0	125.0
5624	4.0	244.0
5625	1899.0	534.0
5626	0.0	0.0
5627	7268.0	475.0
5628	3.0	0.0
5641	11009.0	6597.0
5634	2211.0	9701.0
5635	1707.0	3996.0
100133957	17.0	25.0
5636	1753.0	2828.0
5638	704.0	199.0
5639	774.0	401.0
5650	49.0	23.0
5651	0.0	2.0
5652	12714.0	8655.0
5653	4.0	267.0
5644	0.0	157.0
5645	1.0	843.0
5646	4.0	6.0
5648	249.0	207.0
5649	85.0	89.0
100131309	0.0	0.0
5660	153270.0	81209.0
5662	160.0	54.0
5663	6773.0	5660.0
5664	1643.0	322.0
3002	162.0	67.0
347281	0.0	0.0
100131302	0.0	0.0
3001	150.0	24.0
3000	297.0	27.0
51360	1962.0	1924.0
51362	1683.0	2264.0
51361	2534.0	5186.0
51364	110.0	39.0
100287191	3.0	1.0
51363	2327.0	2113.0
51366	5492.0	10354.0
89978	570.0	1287.0
100287193	0.0	1.0
51365	550.0	45.0
51368	3121.0	1570.0
5654	2528.0	2745.0
5655	764.0	132.0
51367	1293.0	753.0
90956	1707.0	1530.0
5657	7.0	0.0
90957	1404.0	2274.0
89970	2591.0	2594.0
5670	0.0	0.0
5671	0.0	0.0
5672	1.0	83.0
347273	67.0	16.0
5673	0.0	14.0
90952	6557.0	760.0
5675	0.0	0.0
347275	0.0	0.0
3013	3.0	24.0
3012	4.0	97.0
3010	0.0	0.0
51371	4298.0	3963.0
3009	0.0	41.0
100287183	0.0	0.0
3008	3.0	63.0
51373	565.0	640.0
3007	0.0	74.0
51372	4474.0	3253.0
51375	948.0	2875.0
3006	1167.0	1410.0
51374	6600.0	8197.0
3005	9973.0	24291.0
51377	2070.0	3749.0
3004	71.0	2.0
3003	81.0	3.0
51379	1738.0	2377.0
51378	741.0	29.0
5669	0.0	0.0
5680	0.0	0.0
5681	2989.0	1566.0
5682	3564.0	5081.0
5683	1159.0	1062.0
5684	5334.0	7708.0
5685	6048.0	13060.0
347265	41.0	81.0
5686	4300.0	7934.0
3024	0.0	6.0
3021	43108.0	78973.0
3020	1836.0	1857.0
100287177	0.0	0.0
51380	1130.0	413.0
100287178	0.0	0.0
51382	4701.0	3232.0
100287173	0.0	0.0
51384	6.0	724.0
3018	0.0	0.0
51386	13636.0	10977.0
3017	194.0	763.0
51385	1367.0	445.0
51388	1349.0	3276.0
3015	6301.0	9588.0
100287171	200.0	192.0
3014	795.0	3282.0
5676	0.0	0.0
51389	2896.0	2985.0
5678	0.0	7.0
5690	6391.0	12082.0
5691	4905.0	8325.0
5692	8702.0	13004.0
5693	4306.0	8272.0
347252	24.0	12.0
5694	5011.0	7825.0
5695	5494.0	7649.0
5696	3399.0	3985.0
5697	3.0	6.0
3035	2776.0	2249.0
3034	207.0	125.0
3033	3460.0	2163.0
3032	7310.0	9160.0
3031	3.0	2.0
3030	15128.0	15661.0
51390	1893.0	3330.0
51393	5954.0	858.0
3029	3276.0	1644.0
3028	3001.0	3282.0
51397	1638.0	738.0
3026	169.0	99.0
51399	2743.0	1527.0
51398	7578.0	3756.0
5687	1829.0	3205.0
5688	8530.0	16743.0
5689	7647.0	6621.0
129401	559.0	1355.0
347240	51.0	404.0
129402	0.0	0.0
3046	3.0	0.0
3045	2.0	0.0
3044	0.0	0.0
3043	2653.0	127.0
3042	2.0	0.0
3040	837.0	43.0
374900	426.0	473.0
3039	40.0	1.0
3038	4734.0	13691.0
3037	209.0	1485.0
374907	904.0	145.0
3036	0.0	113.0
5698	1699.0	2691.0
5699	1306.0	422.0
90990	272.0	844.0
90993	5660.0	648.0
3055	5563.0	473.0
3054	6274.0	7696.0
3053	1196.0	1855.0
100287144	0.0	0.0
3052	1191.0	1828.0
3051	0.0	0.0
3050	5.0	1.0
100287140	0.0	0.0
3049	0.0	3.0
3048	0.0	1.0
3047	0.0	0.0
90987	654.0	1531.0
3060	0.0	0.0
374920	233.0	571.0
3068	12806.0	47553.0
3067	204.0	101.0
374928	422.0	274.0
3066	4048.0	12774.0
3065	5338.0	14263.0
3064	11320.0	4232.0
3062	8.0	0.0
3061	14.0	9.0
3059	6907.0	8452.0
3071	7149.0	298.0
3070	108.0	1877.0
3078	1.0	0.0
3077	848.0	1908.0
100287128	26.0	14.0
3075	4102.0	10713.0
3074	12669.0	4732.0
3073	6844.0	6366.0
374918	1.0	4148.0
3069	30664.0	67070.0
3082	407.0	198.0
3081	202.0	12.0
3080	0.0	0.0
53938	1184.0	1238.0
28976	2706.0	2855.0
28977	3963.0	5674.0
28974	3789.0	3051.0
100131388	1.0	1.0
3087	611.0	327.0
28978	968.0	3942.0
3084	212.0	3628.0
3083	3.0	52.0
28972	5517.0	3965.0
53940	0.0	0.0
28973	4694.0	7127.0
28970	3552.0	898.0
28971	1121.0	695.0
53944	1735.0	2975.0
53942	2.0	2.0
53947	585.0	4116.0
3093	5327.0	6399.0
3092	6686.0	2495.0
3091	8038.0	51193.0
3090	238.0	211.0
28987	1507.0	3920.0
28988	9173.0	5381.0
132989	266.0	258.0
100131378	10.0	3.0
3099	12156.0	12080.0
28985	1424.0	2441.0
3098	8999.0	12177.0
28986	1598.0	187.0
3097	1601.0	3856.0
100507299	73.0	28.0
3096	1483.0	2797.0
100131374	0.0	0.0
28989	572.0	1148.0
100507297	250.0	195.0
3094	9750.0	9301.0
337986	0.0	0.0
100131370	0.0	0.0
28983	33.0	524.0
28984	19301.0	2046.0
28981	635.0	784.0
374819	132.0	69.0
26322	0.0	0.0
28982	1028.0	2667.0
129303	2243.0	453.0
100131369	30.0	4.0
28954	39.0	17.0
28955	238.0	302.0
28952	1730.0	1062.0
100131366	0.0	0.0
65944	0.0	0.0
337979	0.0	0.0
28958	2962.0	2122.0
337978	0.0	1.0
28959	1756.0	794.0
337977	0.0	0.0
28956	2170.0	1670.0
337976	0.0	0.0
28957	608.0	1158.0
337975	0.0	0.0
337985	0.0	0.0
337984	0.0	0.0
337983	0.0	0.0
337982	0.0	0.0
28950	0.0	0.0
337981	0.0	0.0
28951	1632.0	2382.0
337980	0.0	0.0
51300	3459.0	4186.0
51302	453.0	67.0
89910	4696.0	2835.0
51301	316.0	40.0
51304	10802.0	4581.0
51303	864.0	847.0
51306	2197.0	598.0
51305	1.0	12.0
51308	27.0	34.0
51307	2865.0	1661.0
51309	1084.0	380.0
130340	489.0	2635.0
100131358	2.0	2.0
28965	35.0	0.0
28966	1917.0	284.0
26301	1401.0	121.0
337969	0.0	0.0
28964	3459.0	8573.0
337968	0.0	0.0
28969	4271.0	10105.0
337967	0.0	0.0
337966	0.0	0.0
337965	0.0	0.0
28968	212.0	24.0
337964	0.0	0.0
26307	0.0	0.0
337974	0.0	0.0
144983	279.0	155.0
337973	0.0	0.0
337972	0.0	0.0
360200	25.0	36.0
337971	0.0	0.0
337970	0.0	0.0
28962	4215.0	2545.0
51311	1699.0	45.0
51310	631.0	189.0
28960	911.0	1084.0
51313	1976.0	1995.0
51312	3658.0	1869.0
51315	3186.0	915.0
51314	8.0	7.0
51317	2685.0	2454.0
360205	0.0	15.0
51316	4421.0	64.0
51319	1073.0	2404.0
360203	0.0	0.0
51318	1390.0	2909.0
374864	5.0	7.0
28938	85.0	821.0
100507267	2.0	0.0
28939	0.0	0.0
374860	0.0	0.0
28932	0.0	0.0
337959	0.0	0.0
100507261	0.0	0.0
28933	1.0	10.0
28930	35.0	124.0
28931	0.0	0.0
374868	2076.0	611.0
100507266	85.0	65.0
28936	0.0	0.0
28937	163.0	523.0
28934	0.0	0.0
28935	39.0	469.0
337963	0.0	0.0
337960	0.0	0.0
51320	1525.0	3283.0
51322	9627.0	14304.0
53981	3936.0	7664.0
51321	3046.0	5515.0
51324	9651.0	9296.0
89932	917.0	625.0
51326	63.0	56.0
51327	0.0	0.0
51329	64.0	35.0
28949	0.0	0.0
100507257	14.0	4.0
132946	7.0	28.0
100507251	0.0	0.0
28943	53.0	372.0
65975	486.0	72.0
28941	305.0	418.0
65977	1754.0	2125.0
28942	7.0	75.0
28947	0.0	0.0
132949	1005.0	851.0
65979	3392.0	4739.0
28948	0.0	0.0
100507254	0.0	14.0
28946	1.0	4.0
89927	598.0	169.0
144920	0.0	0.0
51330	1239.0	9568.0
28940	13.0	77.0
51333	89.0	254.0
51332	71.0	569.0
51335	2291.0	3507.0
51334	129.0	184.0
51337	1278.0	2039.0
360227	3.0	1.0
51339	139.0	103.0
51338	3352.0	222.0
360226	6.0	0.0
28918	0.0	0.0
28919	10.0	113.0
374887	85.0	106.0
65981	1414.0	1610.0
28916	0.0	0.0
65980	2203.0	2897.0
28917	0.0	0.0
374882	4276.0	2243.0
65983	1227.0	1682.0
100131328	2.0	0.0
65982	1601.0	1660.0
100131327	0.0	0.0
65985	2272.0	1409.0
65987	1177.0	383.0
28910	0.0	0.0
65986	2408.0	1960.0
28911	0.0	0.0
65989	55.0	2201.0
132954	0.0	0.0
65988	860.0	591.0
100131320	1.0	3.0
28914	377.0	4530.0
28915	18.0	91.0
28912	869.0	3914.0
28913	134.0	1867.0
51340	2303.0	3923.0
