id	ba92f745-0592-4aca-9924-533486427c1b	e8572c09-d77c-456c-9a8a-7f5351502a01
131	0.0	8.0
402240	0.0	0.0
132	2337.0	2607.0
441891	2.0	0.0
106480273	0.0	0.0
133	1901.0	4407.0
106480272	0.0	1.0
134	406.0	222.0
106480275	0.0	0.0
135	27.0	21.0
106480274	0.0	8.0
136	405.0	275.0
106480277	3.0	16.0
137	16.0	25.0
106480276	0.0	0.0
106480279	6.0	0.0
106480278	0.0	0.0
9759	2158.0	792.0
150297	1.0	0.0
9757	3952.0	7133.0
9758	89.0	1.0
100286918	0.0	15.0
106480271	0.0	0.0
106480270	0.0	0.0
7110	3634.0	1805.0
392360	0.0	0.0
9774	8393.0	4374.0
7112	4891.0	4888.0
9771	18930.0	2954.0
7111	1090.0	35.0
9772	8179.0	3964.0
644384	0.0	0.0
9777	8538.0	8496.0
7114	145554.0	83960.0
9778	4445.0	1501.0
7113	13747.0	3850.0
9775	4416.0	4611.0
7116	6.0	2.0
9776	6896.0	4186.0
441878	0.0	0.0
7115	9.0	3.0
392368	13.0	2.0
402236	0.0	0.0
441873	0.0	0.0
9770	17086.0	1451.0
141	4092.0	848.0
441871	0.0	0.0
142	9950.0	10903.0
441870	0.0	0.0
143	10631.0	2090.0
106480284	0.0	0.0
144	2.0	0.0
106480283	0.0	0.0
162282	31.0	0.0
106480286	25.0	191.0
146	347.0	7.0
106480285	0.0	2.0
147	477.0	5.0
106480288	0.0	0.0
148	186.0	0.0
106480287	0.0	0.0
106480289	0.0	0.0
402226	1.0	1.0
7107	2187.0	3280.0
7106	9282.0	2973.0
7109	3015.0	1627.0
9768	203.0	479.0
7108	1467.0	865.0
106480280	3.0	0.0
106480282	0.0	0.0
106480281	1.0	0.0
9784	10321.0	8559.0
9785	6575.0	3092.0
7120	0.0	0.0
644397	499.0	115.0
9782	274.0	166.0
7123	3847.0	182.0
9783	1280.0	615.0
7122	25214.0	1089.0
619351	0.0	1.0
7125	56.0	9.0
9788	6856.0	4680.0
9789	2312.0	2202.0
414208	29.0	19.0
7124	82.0	133.0
9786	1436.0	798.0
7127	4369.0	5806.0
7126	12122.0	4089.0
9787	319.0	2290.0
221002	165.0	84.0
106479259	0.0	0.0
106480248	2.0	0.0
106479258	0.0	0.0
106480247	0.0	0.0
106479257	0.0	1.0
106479256	1.0	0.0
106480249	2.0	1.0
9780	22084.0	10977.0
150	416.0	104.0
106479255	0.0	0.0
9781	3948.0	1473.0
106479254	0.0	0.0
151	68.0	15.0
152	209.0	27.0
106479253	3.0	14.0
644390	26.0	22.0
153	467.0	3.0
106479252	0.0	0.0
154	2474.0	588.0
106480251	0.0	0.0
106479251	2.0	0.0
155	16.0	10.0
106479250	0.0	1.0
106480250	0.0	0.0
156	10084.0	6400.0
106480253	0.0	15.0
157	3188.0	1288.0
106480252	0.0	0.0
106480255	0.0	0.0
158	3472.0	3295.0
159	3064.0	2687.0
106480254	1.0	0.0
106480257	7.0	1.0
106480256	0.0	1.0
7118	33.0	33.0
7117	131.0	62.0
9779	7770.0	2221.0
414212	8.0	2.0
414213	1.0	0.0
7132	11326.0	15336.0
9796	81.0	28.0
441818	5.0	2.0
7134	3995.0	35.0
9793	6681.0	5976.0
7133	8846.0	4319.0
9794	5034.0	2341.0
7136	146.0	82.0
7135	152.0	268.0
7138	500.0	1857.0
9797	2191.0	1585.0
619343	3.0	4.0
7137	29.0	305.0
9798	9575.0	4973.0
414217	0.0	0.0
106479249	0.0	0.0
619344	0.0	0.0
106480259	0.0	0.0
106479248	0.0	9.0
619349	2.0	3.0
106480258	1.0	1.0
106479247	0.0	0.0
106479246	0.0	0.0
160	8506.0	9115.0
106479245	0.0	0.0
9791	6232.0	5524.0
161	10765.0	4976.0
106479244	0.0	0.0
162	14198.0	13179.0
9792	3579.0	7451.0
106479243	0.0	0.0
163	29835.0	5160.0
7130	300.0	668.0
106479242	1.0	1.0
9790	3489.0	2412.0
164	8352.0	4467.0
106479241	0.0	0.0
165	94414.0	61905.0
106480262	0.0	0.0
106479240	0.0	0.0
166	30530.0	14973.0
106480261	1.0	4.0
167	0.0	0.0
106480264	0.0	0.0
106480263	0.0	1.0
150248	23.0	9.0
106480266	0.0	0.0
106480265	1.0	0.0
106480268	0.0	0.0
106480267	0.0	0.0
150244	107.0	9.0
7128	13169.0	9529.0
414224	4.0	5.0
106480260	1.0	1.0
7143	30.0	13.0
392392	0.0	2.0
7142	0.0	0.0
7145	136691.0	8459.0
441849	0.0	0.0
7146	3.0	0.0
392399	0.0	0.0
7148	30583.0	216.0
414228	0.0	0.0
106480226	0.0	0.0
106480225	0.0	0.0
441843	1.0	0.0
106480228	0.0	0.0
106479279	0.0	0.0
106480227	0.0	1.0
106479278	0.0	0.0
172	484.0	524.0
106479277	0.0	1.0
173	0.0	0.0
106479276	0.0	0.0
106480229	0.0	0.0
174	0.0	7.0
7141	0.0	0.0
106479275	0.0	0.0
175	1409.0	700.0
7140	8.0	22.0
106479274	0.0	1.0
176	316.0	222.0
106479273	0.0	0.0
177	135014.0	288.0
137290	0.0	0.0
106479272	0.0	0.0
178	2317.0	1491.0
106480231	0.0	0.0
106479271	1.0	0.0
106479270	0.0	0.0
106480230	3.0	1.0
106480233	0.0	0.0
106480232	0.0	0.0
106480235	2.0	3.0
106480234	5.0	0.0
414236	27.0	92.0
7139	259.0	1558.0
414235	353.0	35.0
414230	0.0	0.0
7153	2384.0	5888.0
149281	0.0	16.0
7156	2016.0	1544.0
7155	11346.0	5781.0
7158	3863.0	3180.0
7157	5002.0	3743.0
343495	2.0	1.0
162239	718.0	238.0
7159	4789.0	3996.0
106480237	0.0	0.0
106479269	9.0	8.0
106480236	0.0	0.0
181	218.0	18.0
106480239	0.0	0.0
106479268	0.0	0.0
182	7237.0	12549.0
106479267	0.0	0.0
106480238	0.0	1.0
183	327.0	46.0
7150	6926.0	5060.0
221017	1.0	3.0
106479266	0.0	0.0
106479265	0.0	0.0
185	532.0	85.0
106479264	0.0	0.0
186	2709.0	7.0
402273	0.0	0.0
106479263	2.0	0.0
7151	0.0	0.0
187	4743.0	370.0
106479262	0.0	0.0
106480240	2.0	1.0
106479261	0.0	0.0
189	0.0	0.0
106479260	0.0	0.0
106480242	0.0	2.0
106480241	0.0	0.0
104797537	1.0	0.0
106480244	0.0	0.0
104797536	2.0	2.0
106480243	0.0	0.0
106480246	0.0	0.0
104797538	4.0	510.0
106480245	0.0	0.0
414245	2.0	2.0
414246	0.0	0.0
414241	2.0	2.0
7165	9578.0	12578.0
92344	458.0	723.0
100874120	1.0	2.0
7164	1099.0	5406.0
92345	705.0	334.0
7167	20121.0	65733.0
92342	264.0	292.0
729764	0.0	0.0
7166	18.0	10.0
7169	9644.0	14514.0
100874124	1.0	2.0
106479219	0.0	0.0
7168	12599.0	14073.0
100874123	0.0	0.0
106479218	0.0	0.0
92346	1.0	6.0
729760	1.0	1.0
100874122	0.0	0.0
106479217	0.0	0.0
106479216	0.0	0.0
100874121	0.0	0.0
190	1.0	0.0
106480204	0.0	0.0
106479215	2.0	0.0
191	7969.0	9411.0
106479214	0.0	0.0
729769	1.0	2.0
106480203	0.0	0.0
106480206	0.0	0.0
106479213	0.0	1.0
257000	841.0	1308.0
79370	44.0	17.0
106479212	0.0	0.0
106480205	0.0	0.0
7161	108.0	553.0
106480208	0.0	0.0
92340	1046.0	64.0
106479211	0.0	0.0
106479210	0.0	0.0
106480207	1.0	0.0
7163	3948.0	4941.0
196	13860.0	8634.0
197	0.0	0.0
7162	1360.0	4562.0
729767	0.0	2.0
106480209	0.0	0.0
284618	142.0	275.0
199	3043.0	2093.0
646929	0.0	0.0
284615	76.0	61.0
106480211	0.0	0.0
284613	1939.0	1458.0
106480210	1.0	0.0
284612	375.0	43.0
106480213	1.0	0.0
284611	1708.0	1963.0
106480212	0.0	1.0
100874128	0.0	0.0
343477	4.0	7.0
100874127	1.0	0.0
730747	6.0	0.0
100874126	0.0	0.0
100874129	1.0	1.0
7175	12191.0	8301.0
7178	227220.0	96939.0
7177	6166.0	2506.0
106479209	0.0	0.0
646942	1.0	1.0
100874113	23.0	84.0
106479208	0.0	0.0
106479207	0.0	0.0
100874112	1.0	0.0
7179	0.0	0.0
343472	0.0	0.0
106479206	0.0	0.0
100874111	13.0	27.0
92335	607.0	383.0
106479205	0.0	0.0
100874110	10.0	5.0
221035	5017.0	3376.0
106479204	0.0	0.0
106480215	0.0	0.0
729759	0.0	0.0
106480214	0.0	0.0
106479203	0.0	0.0
7170	29337.0	23142.0
221037	7577.0	2387.0
106479202	0.0	3.0
106480217	0.0	0.0
80349	2597.0	3405.0
106480216	0.0	0.0
106479201	0.0	0.0
7172	1712.0	2623.0
106479200	2.0	2.0
106480219	0.0	0.0
7171	58076.0	68025.0
106480218	0.0	0.0
79364	2465.0	2993.0
7174	3356.0	2909.0
7173	38.0	1.0
79363	366.0	340.0
729756	8.0	4.0
79366	357.0	107.0
100996541	18.0	71.0
79365	3101.0	1173.0
79368	16.0	137.0
106480220	0.0	0.0
80352	242.0	97.0
106480222	0.0	0.0
79369	17.0	613.0
106480221	0.0	0.0
221044	0.0	0.0
106480224	0.0	0.0
106480223	0.0	0.0
100874117	0.0	0.0
100874116	0.0	0.0
100874115	0.0	1.0
100874114	6.0	3.0
80351	6427.0	5016.0
80350	192.0	73.0
100874119	1.0	0.0
646936	0.0	0.0
100874118	5.0	1.0
7187	2918.0	3645.0
7186	984.0	1405.0
7189	1345.0	406.0
729786	0.0	0.0
7188	700.0	754.0
100874146	47.0	17.0
100874145	0.0	0.0
100874144	0.0	0.0
106479239	0.0	0.0
92369	148.0	26.0
100874143	0.0	0.0
106479238	0.0	0.0
106479237	0.0	4.0
100996538	1.0	0.0
106479236	0.0	0.0
7181	1214.0	1177.0
106479235	0.0	3.0
7180	2.0	1.0
100996539	29.0	14.0
106479234	0.0	0.0
106479233	0.0	0.0
7182	4103.0	1679.0
106479232	0.0	1.0
7185	893.0	1192.0
106479231	1.0	1.0
7184	59887.0	74761.0
729789	0.0	4.0
106479230	0.0	2.0
221074	6.0	1.0
80380	883.0	260.0
100874147	0.0	0.0
80381	9449.0	6141.0
646960	0.0	0.0
100874131	10.0	0.0
100874130	0.0	0.0
92359	1478.0	670.0
100874135	0.0	0.0
100874134	0.0	0.0
106479229	0.0	1.0
343450	787.0	22.0
646962	367.0	31.0
106479228	0.0	0.0
106479227	0.0	0.0
100874132	0.0	1.0
106479226	0.0	0.0
7190	15.0	38.0
106479225	3.0	2.0
100286996	0.0	0.0
106479224	0.0	0.0
106479223	0.0	0.0
106479222	0.0	0.0
106479221	0.0	0.0
106479220	0.0	0.0
729779	9.0	0.0
221060	10.0	13.0
221061	2373.0	706.0
100996520	0.0	0.0
106480200	0.0	0.0
106480202	0.0	0.0
106480201	0.0	0.0
100874139	0.0	1.0
100874138	0.0	0.0
646956	0.0	2.0
414201	0.0	0.0
100874137	0.0	0.0
100874136	0.0	0.0
730755	1.0	113.0
414200	1.0	1.0
100874163	0.0	0.0
100874161	0.0	0.0
100874168	0.0	0.0
100874167	0.0	0.0
257044	48.0	18.0
729727	2.0	4.0
100874160	0.0	1.0
402220	2.0	1.0
100996511	37.0	223.0
729723	45.0	18.0
221092	4785.0	3044.0
284656	46.0	19.0
402216	1.0	1.0
102725045	0.0	1.0
284654	565.0	39.0
100874169	0.0	0.0
221091	149.0	80.0
646982	40.0	22.0
100874153	0.0	0.0
646981	0.0	1.0
100874152	0.0	0.0
100286979	1.0	0.0
100874151	0.0	0.0
100874150	0.0	0.0
115908	1897.0	8726.0
100874157	0.0	1.0
100874156	0.0	25.0
100874155	0.0	6.0
100874154	0.0	2.0
221079	3252.0	3078.0
92370	864.0	682.0
100286971	0.0	0.0
221078	327.0	500.0
100996501	1.0	2.0
100996500	0.0	0.0
284649	35.0	13.0
729708	77.0	155.0
100874159	0.0	0.0
644315	74.0	69.0
100874158	11.0	8.0
646993	7.0	15.0
100874186	0.0	0.0
100874185	0.0	2.0
100874184	0.0	0.0
100874183	0.0	0.0
100286965	0.0	0.0
100286964	0.0	0.0
646996	0.0	0.0
100874189	0.0	0.0
100874188	53.0	15.0
644333	0.0	0.0
100874187	1.0	1.0
729747	12.0	109.0
100874182	0.0	0.0
100874180	0.0	0.0
257019	1113.0	81.0
644325	5.0	0.0
343413	215.0	85.0
92399	1837.0	1080.0
100874175	0.0	0.0
100874174	1.0	0.0
100874173	12.0	3.0
100874172	2.0	0.0
100874179	0.0	0.0
100286954	0.0	0.0
100874178	1.0	0.0
100874176	0.0	0.0
343409	0.0	0.0
343406	0.0	0.0
644338	3.0	4.0
103911	1.0	1.0
103910	32711.0	29216.0
350297	0.0	0.0
79530	0.0	0.0
79533	0.0	0.0
55561	3282.0	1163.0
79532	0.0	0.0
55568	13491.0	5043.0
55567	23.0	155.0
79534	0.0	0.0
79537	0.0	0.0
55565	305.0	152.0
651452	3.0	1.0
79538	1.0	0.0
158572	139.0	46.0
55571	2174.0	2384.0
171523	176.0	46.0
55573	14183.0	13987.0
55572	827.0	1586.0
79521	0.0	0.0
55578	2888.0	1418.0
79523	0.0	0.0
55577	4056.0	9199.0
79526	0.0	0.0
55576	493.0	140.0
79525	0.0	0.0
79528	0.0	0.0
100037417	45.0	97.0
79529	0.0	0.0
92521	2322.0	1265.0
374286	10.0	41.0
122592	0.0	0.0
55582	226.0	166.0
79550	0.0	0.0
55586	0.0	24.0
55585	6911.0	6695.0
55584	1.0	17.0
55589	1251.0	872.0
171559	6.0	6.0
55588	5176.0	3025.0
171558	139.0	66.0
374291	2341.0	2288.0
55593	5540.0	4650.0
205428	2630.0	4672.0
55592	383.0	111.0
55591	4741.0	4208.0
79540	0.0	0.0
55596	1440.0	1840.0
79541	0.0	0.0
79544	0.0	0.0
79546	0.0	0.0
55599	456.0	315.0
171546	4517.0	2124.0
79547	0.0	0.0
92507	4.0	1.0
79549	0.0	0.0
158586	1190.0	283.0
158584	262.0	399.0
158521	0.0	1.0
134553	4068.0	2389.0
79571	2150.0	1947.0
79570	18.0	93.0
146540	623.0	543.0
79573	1167.0	1261.0
79572	4336.0	10648.0
79575	1012.0	1132.0
79574	6.0	1.0
79577	3380.0	1830.0
79576	1360.0	1730.0
158511	1.0	137.0
146542	523.0	625.0
79568	671.0	401.0
79567	15621.0	3788.0
146547	131.0	163.0
92565	58.0	208.0
79591	3464.0	2692.0
79590	2390.0	2354.0
146562	43.0	65.0
79595	3033.0	1569.0
79594	3606.0	2292.0
146556	17519.0	55.0
100302652	4.0	5.0
79596	472.0	538.0
79598	784.0	719.0
92552	0.0	0.0
92558	292.0	829.0
79582	392.0	359.0
79581	2431.0	6067.0
79583	611.0	178.0
79586	6498.0	19662.0
100302640	30.0	21.0
79585	909.0	1630.0
79587	2470.0	3496.0
79589	2170.0	42.0
340895	186.0	25.0
102723346	3.0	1.0
100289137	18.0	18.0
100289133	0.0	6.0
340888	0.0	15.0
100289131	0.0	0.0
100170229	25.0	102.0
339894	0.0	4.0
339896	23.0	3.0
339897	0.0	1.0
100302666	76.0	5.0
100289124	1.0	0.0
102723332	2.0	0.0
100652796	2.0	0.0
339881	3.0	5.0
339883	19.0	38.0
102723320	3.0	50.0
339879	72.0	60.0
55502	198.0	271.0
100302692	197.0	128.0
55501	2358.0	2098.0
100302691	1.0	30.0
55500	2745.0	2497.0
55506	838.0	382.0
55505	4038.0	6709.0
55504	3275.0	527.0
55503	138.0	44.0
55509	206.0	156.0
55508	1449.0	1638.0
55507	160.0	202.0
9810	6255.0	4794.0
9811	7142.0	4024.0
102723318	0.0	0.0
100302689	0.0	0.0
102723314	0.0	2.0
100289102	2.0	1.0
55512	345.0	112.0
55511	0.0	3.0
55510	84.0	22.0
9804	12490.0	19927.0
55515	10.0	12.0
9801	1747.0	1658.0
9802	23489.0	14847.0
9807	6466.0	2390.0
9808	4.0	2.0
9805	4900.0	6299.0
9806	61955.0	2061.0
9821	4747.0	3295.0
9820	4710.0	5094.0
55520	541.0	202.0
55521	143.0	28.0
9814	918.0	554.0
9815	3430.0	1973.0
55527	251.0	254.0
9812	5881.0	1707.0
55526	2193.0	3087.0
9813	29156.0	7647.0
9818	3773.0	1680.0
9819	3316.0	5550.0
9816	774.0	1066.0
9817	4937.0	5469.0
55529	757.0	196.0
9832	703.0	147.0
9833	276.0	1081.0
9830	4283.0	1807.0
9831	1648.0	1832.0
339855	25.0	12.0
55531	86.0	17.0
339845	0.0	0.0
55530	1.0	0.0
202	6008.0	10426.0
203	2069.0	244.0
55534	3148.0	1295.0
204	6820.0	7442.0
171568	5724.0	3514.0
205	177.0	2079.0
55532	0.0	13.0
9825	1307.0	1231.0
55539	2.0	1.0
206	0.0	15.0
9826	6654.0	3660.0
207	14703.0	10847.0
208	7263.0	8659.0
9823	1674.0	684.0
55536	1933.0	1015.0
9824	665.0	2282.0
9829	608.0	74.0
100652759	0.0	0.0
9827	7920.0	1871.0
9828	14652.0	4177.0
171560	0.0	0.0
9840	561.0	171.0
9843	3661.0	1571.0
9844	7618.0	1106.0
9841	877.0	833.0
9842	5464.0	1877.0
100652781	1.0	3.0
339843	1.0	0.0
339834	100.0	25.0
210	6872.0	2292.0
211	7007.0	2760.0
55540	750.0	75.0
212	182.0	6.0
213	4.0	3.0
79513	0.0	0.0
214	19405.0	17550.0
55545	4.0	0.0
79512	0.0	0.0
215	1706.0	3187.0
55544	2043.0	2285.0
79515	0.0	0.0
216	15246.0	17031.0
79514	0.0	0.0
217	24844.0	3363.0
9836	636.0	592.0
9837	269.0	974.0
218	919.0	137.0
219	1304.0	3978.0
9834	71.0	844.0
79518	0.0	0.0
254428	6412.0	2963.0
254427	963.0	379.0
9839	13029.0	3137.0
9851	1066.0	689.0
9854	1926.0	1229.0
9855	2419.0	1931.0
9852	3045.0	958.0
9853	4446.0	1584.0
352905	0.0	0.0
100652770	19.0	37.0
55553	632.0	20.0
220	848.0	4759.0
221	8992.0	1155.0
55552	263.0	305.0
222	59.0	1263.0
223	7179.0	3249.0
171586	1278.0	1170.0
340811	2.0	0.0
224	14690.0	2036.0
100652772	1120.0	378.0
55556	2105.0	2394.0
225	72.0	50.0
79501	0.0	0.0
339829	124.0	59.0
226	45620.0	97636.0
79504	0.0	0.0
55554	0.0	2.0
9847	2461.0	2833.0
228	0.0	1.0
229	27.0	0.0
9848	595.0	332.0
55559	97.0	344.0
79508	0.0	0.0
9846	13282.0	3536.0
55558	3739.0	16447.0
352909	25.0	95.0
254439	0.0	1.0
9849	1471.0	655.0
9861	3173.0	2644.0
9862	5752.0	3808.0
7200	5.0	1.0
9860	1250.0	1688.0
9865	1061.0	534.0
9866	1076.0	568.0
7201	0.0	0.0
7204	11082.0	8351.0
9863	996.0	251.0
7203	11244.0	15151.0
101927477	0.0	0.0
339942	183.0	156.0
230	1005.0	1668.0
231	6646.0	8862.0
100133330	2.0	2.0
100289099	0.0	0.0
100289095	0.0	0.0
236	1.0	1.0
238	48.0	48.0
239	89.0	75.0
9858	3228.0	432.0
9859	2879.0	1201.0
100289092	14.0	88.0
9856	177.0	12.0
9857	3919.0	2811.0
100652846	14.0	8.0
9873	5057.0	2891.0
9870	3498.0	3206.0
9871	5238.0	4238.0
9877	8247.0	6802.0
9874	3779.0	1433.0
101927487	0.0	0.0
9875	3195.0	2765.0
101927489	0.0	0.0
240	13027.0	3008.0
241	10075.0	3340.0
242	1.0	52.0
100652831	0.0	5.0
243	0.0	0.0
100289087	0.0	0.0
245	45.0	161.0
246	28.0	14.0
339926	0.0	0.0
247	5372.0	561.0
248	0.0	0.0
249	21171.0	1463.0
339929	243.0	116.0
9869	3195.0	2583.0
7205	3949.0	4119.0
9867	14217.0	4302.0
9868	4055.0	6904.0
7220	311.0	129.0
9883	3647.0	2421.0
9884	39.0	21.0
7222	191.0	12.0
9881	6038.0	1514.0
9882	5440.0	1588.0
7221	45.0	36.0
7224	2.0	0.0
9887	6572.0	7543.0
7223	302.0	37.0
9885	3170.0	3210.0
7226	809.0	1297.0
101927498	1.0	7.0
9886	2649.0	1299.0
7225	5782.0	254.0
250	207.0	1.0
9880	773.0	922.0
251	36.0	1.0
340900	1.0	0.0
100652865	16.0	21.0
257	1.0	0.0
258	0.0	1.0
259	51.0	1.0
7216	716.0	490.0
9878	6515.0	4671.0
9879	5010.0	4023.0
9894	1653.0	2836.0
9895	3524.0	2041.0
9892	5.0	2.0
9898	12554.0	12555.0
9899	434.0	263.0
9896	2937.0	1436.0
9897	4973.0	4201.0
100422407	0.0	0.0
9890	496.0	70.0
9891	9415.0	3487.0
262	5027.0	5975.0
263	1.0	0.0
100652853	80.0	41.0
265	1.0	0.0
266	0.0	0.0
267	9281.0	5716.0
100652856	0.0	0.0
268	16.0	145.0
269	46.0	10.0
339906	1.0	1.0
7227	1252.0	2081.0
9889	2056.0	1642.0
100652857	0.0	0.0
100422411	8.0	0.0
7248	3288.0	1428.0
7247	5887.0	2874.0
101927433	0.0	0.0
270	46.0	58.0
271	2592.0	3289.0
100289059	1.0	0.0
272	656.0	1369.0
273	135.0	65.0
274	3811.0	784.0
275	371.0	423.0
276	0.0	0.0
277	0.0	0.0
278	0.0	0.0
100652801	0.0	0.0
279	0.0	0.0
100289051	0.0	0.0
7253	7.0	77.0
7252	7.0	0.0
7257	2048.0	1143.0
7259	8249.0	2476.0
7258	0.0	0.0
280	172.0	73.0
281	0.0	0.0
101927449	1.0	1.0
283	957.0	349.0
7251	4481.0	2409.0
284	5690.0	126.0
285	17291.0	464.0
286	40.0	57.0
287	1641.0	358.0
288	5346.0	1479.0
102723378	0.0	0.0
7249	8017.0	6876.0
7264	5202.0	5110.0
7263	2853.0	2412.0
7266	4071.0	3244.0
7265	3221.0	1820.0
7268	128.0	173.0
7267	12304.0	9569.0
100422437	1.0	2.0
290	5254.0	2731.0
101927455	1.0	0.0
291	2580.0	932.0
292	18221.0	22728.0
101927457	0.0	3.0
7260	1544.0	1503.0
293	38281.0	17613.0
352852	4.0	1.0
101927459	0.0	0.0
7262	266.0	892.0
100289034	2.0	1.0
100652824	4.0	5.0
100422431	0.0	3.0
7275	938.0	295.0
7274	22.0	0.0
7277	3906.0	6447.0
100422445	0.0	0.0
7276	3.0	5.0
7278	0.0	0.0
101927465	0.0	0.0
376818	0.0	0.0
100289028	0.0	0.0
7270	1177.0	589.0
100289027	0.0	0.0
7273	1318.0	529.0
7272	204.0	1406.0
102723356	8.0	449.0
7286	1900.0	2388.0
376844	0.0	0.0
100529257	42.0	13.0
7288	20.0	37.0
7287	4.0	18.0
7289	2186.0	3527.0
134510	1892.0	1086.0
79490	0.0	0.0
7280	612.0	3005.0
79492	0.0	0.0
79491	0.0	0.0
100529251	40.0	16.0
79494	0.0	0.0
7284	10708.0	11863.0
7283	2327.0	2282.0
79498	0.0	0.0
122525	271.0	159.0
79499	0.0	1.0
100422450	1.0	0.0
100422452	0.0	0.0
7297	5434.0	5968.0
7296	10311.0	3696.0
7299	0.0	1.0
134526	0.0	2.0
7298	1099.0	700.0
100422469	0.0	0.0
7291	24.0	501.0
100529261	5.0	2.0
7290	1240.0	1012.0
100529262	1.0	0.0
7293	1001.0	284.0
79483	0.0	0.0
7292	226.0	449.0
100529264	4.0	3.0
79482	0.0	0.0
7295	4666.0	7953.0
352887	80.0	6.0
7294	77.0	63.0
79488	0.0	0.0
388818	0.0	0.0
100292680	31.0	20.0
388815	320.0	195.0
158506	1.0	0.0
100529239	1.0	8.0
92483	16.0	13.0
352896	0.0	0.0
92482	656.0	452.0
122509	447.0	703.0
388849	82.0	7.0
134548	7.0	4.0
101927423	18.0	38.0
101927422	1.0	0.0
100529240	2.0	0.0
134549	995.0	544.0
100529241	1.0	2.0
388830	1.0	0.0
408050	592.0	421.0
100422486	13.0	6.0
100529215	21.0	37.0
100529211	34.0	66.0
100422496	0.0	0.0
122553	1887.0	1293.0
100133307	0.0	0.0
100133308	0.0	0.0
100133309	2.0	3.0
100133310	0.0	1.0
100133311	39.0	119.0
388886	434.0	310.0
100133314	1.0	0.0
134505	13.0	6.0
100133321	1.0	1.0
100529209	29.0	17.0
65003	1732.0	1297.0
65005	1844.0	2113.0
65008	749.0	583.0
171419	0.0	0.0
65009	1065.0	295.0
55681	3171.0	2846.0
55680	925.0	621.0
79650	4081.0	4983.0
79652	4778.0	987.0
79651	4203.0	4475.0
146456	32.0	11.0
55684	6902.0	4799.0
55683	4488.0	2977.0
79654	5056.0	4806.0
79656	279.0	67.0
55689	3867.0	4850.0
171416	0.0	0.0
79658	1839.0	647.0
55687	833.0	2277.0
79657	1183.0	2109.0
55686	983.0	1512.0
374395	3008.0	2286.0
79659	1678.0	462.0
374393	279.0	357.0
65010	592.0	1454.0
374378	10965.0	2000.0
65012	8.0	27.0
92610	1028.0	679.0
122481	264.0	6.0
65018	3705.0	2127.0
55692	1181.0	2120.0
55691	3384.0	739.0
55690	11695.0	8057.0
79641	1832.0	1439.0
55696	3821.0	1885.0
55695	1053.0	1404.0
79640	1842.0	1260.0
79643	1982.0	1415.0
79642	1140.0	647.0
55693	94.0	99.0
79645	32.0	79.0
55699	7419.0	7597.0
79644	1639.0	2950.0
55698	1105.0	892.0
79647	3903.0	4134.0
55697	5510.0	3652.0
79646	4910.0	1939.0
79649	1634.0	325.0
374383	225.0	35.0
79648	1839.0	1077.0
92609	2784.0	2990.0
134490	0.0	0.0
134492	1118.0	740.0
100302738	0.0	0.0
100302737	0.0	0.0
100302736	15.0	18.0
146481	0.0	0.0
79670	2453.0	1587.0
79672	2543.0	3336.0
79671	2601.0	3779.0
79674	8584.0	24.0
79673	1079.0	749.0
79676	102.0	239.0
79675	753.0	714.0
79677	1815.0	2347.0
79679	8.0	895.0
158471	1220.0	184.0
349391	0.0	0.0
79661	663.0	428.0
79660	4617.0	6346.0
79663	728.0	685.0
171424	2.0	1.0
171423	247.0	178.0
79665	3453.0	1442.0
171422	0.0	0.0
79664	2071.0	2329.0
171421	0.0	0.0
79667	71.0	36.0
79666	1720.0	912.0
171427	36.0	35.0
79669	613.0	874.0
171425	293.0	234.0
79668	2227.0	699.0
171420	0.0	0.0
158401	12.0	82.0
92667	569.0	600.0
158405	1376.0	365.0
349386	0.0	0.0
79690	1618.0	1342.0
79692	257.0	220.0
79691	1564.0	1448.0
79694	1415.0	835.0
79693	1076.0	1641.0
79696	224.0	94.0
100302751	5.0	27.0
79695	2035.0	136.0
79698	2.0	2.0
205564	1909.0	4651.0
79697	630.0	644.0
79699	4474.0	1577.0
92659	185.0	200.0
65055	489.0	83.0
65057	1213.0	869.0
65056	5699.0	5237.0
65059	1802.0	110.0
349372	0.0	0.0
100302743	2.0	1.0
79680	2695.0	1515.0
79683	1576.0	242.0
100302742	0.0	0.0
79682	312.0	1164.0
100302741	0.0	0.0
79685	4210.0	1047.0
79684	443.0	319.0
100216001	90.0	75.0
79689	13788.0	1708.0
146429	2262.0	59.0
65065	2168.0	390.0
92689	5503.0	6449.0
90025	171.0	322.0
158427	1066.0	431.0
408263	2.0	0.0
92682	52.0	39.0
146434	988.0	244.0
146433	516.0	290.0
146439	553.0	1307.0
90019	176.0	160.0
65062	1205.0	1549.0
158431	227.0	111.0
65061	228.0	66.0
90011	4.0	2.0
92675	1953.0	2206.0
65078	346.0	775.0
134466	102.0	34.0
90007	11144.0	4636.0
65072	87.0	95.0
100289019	132.0	460.0
100289017	0.0	0.0
100133172	10.0	1.0
55601	3328.0	686.0
55600	67.0	15.0
55605	763.0	2841.0
55604	3357.0	2453.0
55603	2024.0	2411.0
55602	1147.0	663.0
55609	297.0	240.0
55608	3722.0	2380.0
55607	1889.0	24.0
254528	0.0	19.0
349334	1.0	0.0
9910	4503.0	1458.0
100133180	7.0	8.0
641924	3.0	1.0
9908	11333.0	4029.0
9909	4649.0	4902.0
