id	29b6e624-9539-4abc-b80f-b5c7b65948fc	57dd7a80-e226-4e21-accb-cc944923100e
4571	2298.0	2466.0
4572	0.0	0.0
4573	0.0	0.0
4574	0.0	0.0
4575	0.0	1.0
100288287	0.0	0.0
100288283	0.0	3.0
4565	1.0	0.0
4566	0.0	0.0
4567	29.0	12.0
4568	0.0	0.0
253559	31.0	2.0
4569	5.0	1.0
253558	669.0	3565.0
4580	572.0	2057.0
4581	111.0	355.0
4582	81649.0	4598.0
4583	10.0	4.0
4584	127.0	106.0
4585	850.0	603.0
4586	7.0	130.0
4576	16.0	1.0
4577	2.0	0.0
4578	0.0	0.0
4579	29.0	16.0
4591	1270.0	4403.0
4593	118.0	0.0
4594	2458.0	7199.0
4595	393.0	1456.0
4597	4470.0	6696.0
100288264	0.0	0.0
4588	3.0	19.0
4589	1.0	0.0
100288252	3.0	16.0
4598	1530.0	2244.0
4599	4733.0	2647.0
100288248	0.0	0.0
650560	0.0	1.0
348327	108.0	911.0
100288235	0.0	1.0
100288227	0.0	0.0
253582	1.0	11.0
100288222	0.0	1.0
64834	6328.0	22877.0
64838	233.0	520.0
64837	1549.0	5582.0
100132487	0.0	0.0
64841	1351.0	4096.0
64840	519.0	591.0
64843	10.0	170.0
64844	4259.0	10031.0
64847	2364.0	4821.0
64849	361.0	598.0
64848	1598.0	1988.0
64839	2073.0	1785.0
64850	0.0	14.0
64852	504.0	1346.0
64854	903.0	1951.0
64853	1738.0	4282.0
64856	7906.0	4616.0
64855	35249.0	23303.0
64858	781.0	1410.0
64857	2542.0	2924.0
64859	2420.0	1491.0
387911	3.0	11.0
387914	571.0	4955.0
100144494	1.0	0.0
64860	510.0	1835.0
64863	531.0	1747.0
133619	4025.0	6538.0
64864	1053.0	4472.0
64866	1575.0	13103.0
133615	0.0	0.0
100506172	0.0	0.0
387933	10.0	56.0
100533794	0.0	0.0
387934	5.0	11.0
100533790	4.0	63.0
100506169	15.0	10.0
64881	32.0	3.0
375940	0.0	0.0
399939	0.0	0.0
100506161	22.0	171.0
100506164	3.0	9.0
399937	0.0	0.0
387921	2250.0	2607.0
100288198	50.0	139.0
100288195	0.0	0.0
387923	189.0	249.0
387924	0.0	2.0
64895	928.0	2556.0
100506195	0.0	0.0
64897	967.0	1681.0
399909	4185.0	9482.0
100288185	0.0	2.0
100288179	0.0	1.0
121601	12.0	50.0
100288173	0.0	0.0
100506190	5643.0	6307.0
399965	7.0	31.0
399967	1.0	4.0
101060111	0.0	0.0
100506134	0.0	5.0
100533754	0.0	1.0
157638	5360.0	5174.0
399968	0.0	1.0
169611	1583.0	2590.0
145645	0.0	0.0
100132402	1.0	1.0
100132403	5.0	7.0
100132406	79.0	86.0
387978	0.0	12.0
100506126	1.0	2.0
399972	67.0	538.0
157627	0.0	0.0
399979	6379.0	11513.0
121665	3098.0	6591.0
100132415	5.0	27.0
100132417	43.0	64.0
133688	0.0	0.0
399942	20.0	132.0
100506157	28.0	30.0
100533731	0.0	0.0
133686	1329.0	2934.0
157657	143.0	315.0
399940	0.0	0.0
170627	0.0	0.0
170626	7.0	0.0
399947	0.0	82.0
399949	5.0	70.0
399948	814.0	86.0
100132420	0.0	0.0
100132421	0.0	0.0
170622	2835.0	3850.0
133690	3.0	54.0
131034	8.0	15.0
399950	0.0	4.0
101060105	4.0	1.0
387990	10.0	8.0
100506144	499.0	465.0
399959	35.0	27.0
121643	3.0	15.0
121642	476.0	1515.0
100132439	0.0	2.0
542767	26.0	167.0
100533713	0.0	0.0
100533714	0.0	0.0
100533717	0.0	0.0
100533718	0.0	0.0
100462954	0.0	0.0
100132441	1.0	10.0
100462957	0.0	0.0
100533725	0.0	4.0
100533721	0.0	0.0
101060160	1.0	1.0
64801	985.0	1598.0
64800	99.0	96.0
64802	427.0	830.0
64805	156.0	46.0
100132450	0.0	1.0
100144435	0.0	0.0
100506115	2553.0	472.0
399988	4.0	13.0
100506119	363.0	142.0
64816	3.0	7.0
64806	1.0	0.0
100132463	3.0	0.0
100132464	0.0	0.0
145624	2.0	2.0
100132467	1.0	2.0
101060146	17.0	4.0
101060144	1.0	0.0
100506108	0.0	6.0
100132476	0.0	1.0
100132479	0.0	0.0
649489	0.0	0.0
650474	0.0	10.0
101060192	0.0	0.0
101060195	277.0	431.0
4606	171.0	25.0
4607	10.0	8.0
4608	122.0	10.0
4609	7633.0	13522.0
4600	1177.0	1949.0
4601	2177.0	2945.0
4602	76.0	6675.0
4603	201.0	1184.0
4604	5.0	87.0
4605	734.0	23273.0
202018	4048.0	2854.0
4617	0.0	0.0
170555	0.0	0.0
4618	0.0	1.0
170554	0.0	0.0
4619	14.0	1.0
170552	0.0	0.0
170559	5.0	36.0
202020	73.0	91.0
170556	1.0	1.0
4610	221.0	2779.0
4611	0.0	0.0
4613	7.0	525.0
170550	0.0	3.0
4615	5954.0	4023.0
4616	27329.0	2948.0
100506311	50.0	266.0
101060176	0.0	1.0
101060171	2.0	0.0
4628	18588.0	7753.0
4629	13131.0	4193.0
170589	2.0	3.0
4620	19.0	0.0
4621	36.0	136.0
4622	0.0	0.0
4624	0.0	0.0
4625	0.0	3.0
4626	1.0	0.0
4627	112599.0	109417.0
432369	24.0	54.0
100506301	84.0	1.0
101060189	0.0	2.0
100506305	9.0	16.0
4640	38.0	13.0
4641	22849.0	13844.0
170575	988.0	427.0
4632	2.0	1.0
4633	2.0	14.0
4634	130.0	33.0
4635	20.0	14.0
170572	61.0	1.0
4636	389.0	647.0
4637	46387.0	69259.0
4638	13965.0	6253.0
157556	2.0	32.0
133584	117.0	626.0
4650	7277.0	11966.0
4651	8762.0	37903.0
170529	0.0	2.0
170527	0.0	8.0
170526	0.0	5.0
202051	68.0	145.0
170524	0.0	0.0
145567	1431.0	2422.0
202052	579.0	542.0
170523	0.0	0.0
4642	11756.0	14821.0
4643	2747.0	8061.0
253639	151.0	434.0
4644	3139.0	3216.0
4645	4036.0	18661.0
4646	7400.0	10752.0
4647	687.0	877.0
253635	693.0	1725.0
4648	132.0	67.0
4649	3742.0	2999.0
4660	6001.0	2436.0
4661	4.0	479.0
2001	2312.0	160.0
2000	3278.0	3053.0
170517	1.0	4.0
170516	1.0	17.0
145581	80.0	66.0
169522	5.0	2.0
170511	0.0	1.0
170510	0.0	0.0
170514	2.0	14.0
170513	0.0	0.0
4653	81.0	2.0
4654	0.0	1.0
4656	0.0	0.0
4659	3309.0	8330.0
4670	10817.0	26822.0
4671	137.0	154.0
4673	20525.0	57580.0
4674	222.0	211.0
2012	38881.0	12969.0
2011	3654.0	7346.0
2010	3037.0	9363.0
2009	1418.0	2762.0
170542	0.0	0.0
2006	6269.0	4579.0
170541	4.0	3.0
2005	2943.0	4496.0
170548	0.0	7.0
2004	4092.0	4387.0
170547	1.0	2.0
2003	0.0	0.0
2002	1695.0	4357.0
4664	2843.0	9180.0
4665	5846.0	1309.0
4666	27052.0	54807.0
4668	5040.0	4671.0
170540	0.0	0.0
4669	3660.0	3489.0
157567	1057.0	1645.0
4680	37873.0	322833.0
4681	6454.0	1446.0
4682	1204.0	1460.0
4683	3438.0	6355.0
4684	157.0	5511.0
4685	751.0	252.0
2023	93942.0	158248.0
2022	19507.0	11649.0
2021	164.0	403.0
170539	2.0	6.0
2020	1.0	27.0
170533	0.0	4.0
2019	0.0	10.0
2018	2.0	9.0
2017	9907.0	21324.0
2016	1.0	3.0
170537	1.0	7.0
2015	224.0	83.0
170536	1.0	5.0
2014	4331.0	4213.0
170535	0.0	0.0
2013	72288.0	28806.0
4675	95.0	217.0
100134934	6.0	8.0
157570	186.0	1442.0
4676	5756.0	11436.0
4677	6911.0	25193.0
4678	3701.0	16792.0
100134938	0.0	2.0
157574	45.0	296.0
4690	1441.0	2802.0
4691	29324.0	108627.0
4692	1541.0	970.0
4693	4.0	57.0
4694	2495.0	12073.0
4695	2009.0	3279.0
4696	1486.0	3972.0
2034	67445.0	10052.0
2033	7348.0	8555.0
2030	5194.0	10495.0
100288165	29.0	91.0
2029	8795.0	18274.0
2028	1291.0	1301.0
2027	85.0	464.0
2026	1665.0	4395.0
2025	0.0	0.0
4686	1917.0	14152.0
4688	6141.0	6180.0
4689	1841.0	1027.0
348487	2.0	33.0
2045	18.0	10706.0
2044	5.0	46.0
2043	1577.0	9370.0
2042	194.0	2297.0
2041	651.0	1303.0
2040	33650.0	10422.0
2039	3451.0	5398.0
2038	5.0	9.0
2037	4949.0	8191.0
2036	3645.0	4817.0
2035	3959.0	9651.0
4697	6541.0	20020.0
4698	2525.0	5251.0
735301	44.0	211.0
4699	0.0	0.0
2056	1.0	4.0
2055	1714.0	1426.0
2054	1058.0	1757.0
2053	1487.0	365.0
100288149	0.0	2.0
2052	16462.0	22546.0
2051	751.0	127.0
2050	4888.0	12220.0
100288142	54.0	129.0
253650	11.0	104.0
2049	702.0	2705.0
2048	529.0	1531.0
2047	42.0	122.0
2046	0.0	2.0
2067	2625.0	5380.0
2066	821.0	103.0
2065	9044.0	7217.0
2064	8930.0	7462.0
2063	1425.0	4230.0
2060	5848.0	8773.0
253665	1.0	13.0
100288130	0.0	0.0
2059	7287.0	25861.0
2058	7025.0	30579.0
2057	478.0	399.0
2070	172.0	4084.0
649446	384.0	1188.0
2078	2021.0	1130.0
2077	2607.0	5207.0
2074	610.0	1044.0
2073	1083.0	950.0
2072	535.0	997.0
100288122	7.0	0.0
2071	2011.0	8107.0
2069	57.0	52.0
2068	1221.0	4393.0
2081	4855.0	2322.0
649458	0.0	0.0
2086	2542.0	1258.0
105751187	0.0	1.0
100288111	0.0	0.0
2079	2986.0	10225.0
170591	19.0	21.0
2091	5053.0	23472.0
2099	424.0	457.0
2098	5035.0	5544.0
100653515	6.0	9.0
64951	309.0	1202.0
64949	1238.0	6823.0
64960	2664.0	5760.0
64963	973.0	2848.0
64965	979.0	3589.0
64968	1410.0	1953.0
64969	2268.0	5374.0
100132372	1.0	3.0
64975	907.0	2512.0
64976	1377.0	3991.0
64979	620.0	2437.0
100132380	0.0	4.0
64978	187.0	584.0
100132382	1.0	0.0
100132386	0.0	0.0
64981	1403.0	4507.0
64983	1440.0	2482.0
100132396	0.0	0.0
100132399	0.0	0.0
100616668	13.0	24.0
287015	0.0	1.0
100506299	12.0	54.0
121512	2268.0	1538.0
100288083	2.0	10.0
101060200	113.0	517.0
100288077	1.0	14.0
100288072	1.0	12.0
121504	30.0	75.0
121506	2136.0	148.0
101060233	0.0	0.0
121551	95.0	2743.0
100506246	0.0	0.0
133558	6.0	0.0
100506244	0.0	0.0
157506	4334.0	7082.0
100506243	30.0	31.0
121549	1.0	1.0
101060211	0.0	0.0
100533851	3.0	0.0
170506	2875.0	9338.0
100506275	0.0	0.0
170504	0.0	1.0
170503	0.0	3.0
100132308	0.0	1.0
121536	1661.0	2896.0
101060226	2.0	20.0
64900	467.0	763.0
64902	0.0	1.0
64901	247.0	414.0
145553	97.0	171.0
100132311	0.0	0.0
157530	10.0	25.0
100506211	117.0	355.0
100506215	81.0	156.0
121599	1.0	6.0
100132321	0.0	0.0
100132322	0.0	0.0
100533844	0.0	0.0
100506205	0.0	16.0
101060280	0.0	3.0
64922	49.0	8.0
64921	1653.0	1787.0
64924	2991.0	5977.0
100533849	0.0	0.0
64926	907.0	531.0
64925	1227.0	1759.0
64919	434.0	182.0
100132332	0.0	0.0
133522	459.0	299.0
100506233	133.0	809.0
104644205	0.0	0.0
100506237	411.0	3.0
4705	4196.0	11878.0
64928	5817.0	6903.0
4706	1580.0	6364.0
64927	926.0	1491.0
100132341	353.0	1000.0
4707	1573.0	5245.0
4708	3060.0	11209.0
4709	1060.0	4902.0
100132346	0.0	2.0
145501	1.0	60.0
145508	230.0	705.0
4700	1978.0	3902.0
4701	91.0	366.0
4702	1446.0	4278.0
4703	76.0	486.0
4704	1648.0	5777.0
101060264	21.0	46.0
100506229	8.0	1.0
64940	151.0	456.0
64943	2018.0	12370.0
64946	253.0	2878.0
204777	0.0	108.0
4716	2350.0	7699.0
4717	1360.0	2287.0
100132352	234.0	815.0
4718	1573.0	3283.0
4719	4839.0	14787.0
100132355	0.0	0.0
100132358	0.0	5.0
4710	2446.0	13530.0
4711	3159.0	6021.0
4712	1184.0	2768.0
4713	2273.0	8327.0
4714	1467.0	2479.0
4715	4310.0	14791.0
100506412	0.0	95.0
407039	0.0	1.0
407036	1.0	0.0
407037	0.0	0.0
100506413	2.0	3.0
407030	0.0	0.0
407031	0.0	0.0
407034	0.0	0.0
407035	0.0	1.0
407032	3.0	0.0
407033	0.0	0.0
4728	3101.0	7287.0
4729	448.0	1034.0
4720	5022.0	10036.0
4722	2416.0	6668.0
4723	5917.0	11801.0
4724	1255.0	2304.0
4725	4080.0	30504.0
4726	1378.0	6920.0
407027	0.0	0.0
407028	0.0	0.0
407025	0.0	0.0
407026	0.0	0.0
407029	0.0	0.0
407020	0.0	0.0
407023	0.0	0.0
407024	0.0	0.0
407021	0.0	0.0
407022	0.0	0.0
4738	3232.0	6463.0
4739	25857.0	8223.0
100506409	0.0	3.0
4730	54.0	137.0
4731	2130.0	3259.0
4733	2342.0	5649.0
4734	971.0	1170.0
4735	24649.0	59649.0
4736	24166.0	43467.0
407016	0.0	1.0
407017	0.0	1.0
100506433	4.0	1.0
407014	0.0	11.0
407015	0.0	1.0
4750	972.0	1103.0
407018	8.0	2.0
100506436	31.0	134.0
4751	162.0	5199.0
407019	0.0	1.0
407013	4.0	1.0
407010	6.0	4.0
407011	1.0	0.0
192217	11.0	19.0
4741	8.0	196.0
4744	54.0	281.0
4745	7.0	9712.0
4747	56.0	12133.0
407006	5.0	0.0
407003	0.0	0.0
100506421	1.0	0.0
650368	85.0	105.0
407004	0.0	0.0
407009	0.0	0.0
4760	0.0	1.0
4761	3.0	4.0
407007	0.0	0.0
100506424	0.0	0.0
4762	0.0	0.0
407008	0.0	0.0
2100	30.0	37.0
649395	0.0	5.0
348180	599.0	1941.0
407001	0.0	0.0
407002	0.0	2.0
407000	0.0	0.0
4752	297.0	1107.0
4753	411.0	821.0
100506428	141.0	182.0
4756	4782.0	9530.0
4758	6617.0	6912.0
4759	0.0	0.0
4771	2923.0	4247.0
4772	3934.0	1332.0
4773	3919.0	662.0
348174	1.0	12.0
2110	1130.0	927.0
2108	3650.0	11155.0
2107	12443.0	12509.0
2104	156.0	53.0
2103	3.0	10.0
2101	2215.0	3927.0
4763	4244.0	12805.0
4764	0.0	0.0
4768	0.0	0.0
2109	3332.0	6617.0
4780	11698.0	21666.0
4781	5153.0	1786.0
4782	13427.0	7382.0
4783	4038.0	6319.0
4784	11672.0	5766.0
2122	5629.0	859.0
2121	1765.0	1731.0
2120	2933.0	4643.0
143282	52.0	91.0
2119	6717.0	17741.0
2118	373.0	14987.0
100303743	1.0	0.0
2117	2922.0	3655.0
2116	46.0	199.0
100303745	0.0	0.0
2115	7508.0	2762.0
2114	21110.0	11309.0
167227	1865.0	2054.0
2113	13981.0	7419.0
143279	497.0	540.0
4774	3001.0	2209.0
4775	2946.0	4277.0
4776	1291.0	2137.0
4778	248.0	310.0
4779	18752.0	36917.0
4790	7088.0	3776.0
348158	4.0	0.0
4791	4585.0	3732.0
4792	29651.0	3795.0
4793	1144.0	2458.0
348156	19.0	58.0
4794	1227.0	1503.0
4795	927.0	1834.0
407052	0.0	0.0
2132	4952.0	9542.0
407053	0.0	0.0
2131	3859.0	5546.0
407050	0.0	1.0
2130	10190.0	19757.0
407051	0.0	0.0
407056	0.0	0.0
407054	0.0	0.0
407055	0.0	0.0
2128	0.0	6.0
2125	6573.0	2653.0
2124	2364.0	1361.0
2123	1125.0	897.0
255919	778.0	1219.0
407049	0.0	0.0
407047	0.0	0.0
407048	0.0	0.0
407041	0.0	0.0
407042	0.0	1.0
407040	1.0	2.0
2140	1732.0	3246.0
407045	0.0	0.0
407046	0.0	0.0
407043	0.0	0.0
407044	0.0	0.0
2139	94.0	2769.0
2138	3.0	41.0
2137	2973.0	8031.0
2135	631.0	2128.0
2134	39.0	20.0
4796	430.0	2771.0
100303728	49.0	149.0
4798	1460.0	5295.0
4799	2993.0	3464.0
255928	0.0	43.0
255926	0.0	1.0
2155	16.0	15.0
2153	102.0	726.0
2152	10799.0	1736.0
2151	13.0	5670.0
2150	646.0	944.0
253314	1.0	0.0
2149	2574.0	11213.0
100288042	0.0	0.0
2147	5.0	6.0
2146	307.0	4723.0
2145	1794.0	2921.0
348120	0.0	0.0
2166	1037.0	872.0
2165	1.0	1.0
100288038	3.0	11.0
2162	14424.0	6193.0
2161	19.0	191.0
2160	744.0	0.0
100288035	0.0	1.0
2159	755.0	87.0
2158	1.0	1.0
2157	4823.0	1165.0
652959	1.0	3.0
348110	3595.0	5463.0
2177	621.0	3961.0
2176	682.0	4717.0
2175	288.0	2967.0
2173	10.0	6.0
2172	13.0	1773.0
2171	2906.0	1999.0
2170	1383.0	333.0
338799	105.0	486.0
100288022	0.0	0.0
100303755	174.0	708.0
2169	3.0	0.0
2168	4.0	7.0
2167	4669.0	60.0
2180	21460.0	8967.0
2188	514.0	1619.0
2187	19.0	318.0
2186	3822.0	6822.0
2185	6255.0	1605.0
2184	2924.0	2050.0
338785	38.0	6.0
2182	27459.0	8019.0
2181	5762.0	23889.0
100288013	0.0	0.0
2178	398.0	979.0
255967	1852.0	7536.0
2191	507.0	4841.0
649324	0.0	0.0
2199	4141.0	11111.0
652972	4.0	8.0
100288008	0.0	0.0
2197	14474.0	27813.0
2196	20.0	90.0
338773	2564.0	3045.0
652974	0.0	0.0
2195	6055.0	26336.0
652975	0.0	0.0
2194	58007.0	53311.0
2193	2830.0	11484.0
2192	29778.0	14721.0
104355140	0.0	0.0
652978	0.0	2.0
104355141	0.0	2.0
104355143	0.0	1.0
104355145	1.0	0.0
104355146	1.0	0.0
104355147	0.0	0.0
652980	0.0	0.0
2189	606.0	2243.0
104355148	5.0	5.0
104355149	0.0	0.0
121916	0.0	0.0
652968	83.0	55.0
652969	0.0	3.0
652960	0.0	7.0
649330	0.0	0.0
652961	0.0	2.0
338761	0.0	23.0
652963	0.0	3.0
652965	0.0	0.0
652966	0.0	0.0
338758	84.0	57.0
104355133	0.0	1.0
104355135	0.0	0.0
104355136	6.0	6.0
104355137	0.0	0.0
104355138	0.0	2.0
104355139	2.0	5.0
121906	0.0	0.0
192286	2545.0	2850.0
652995	5.0	105.0
338751	0.0	0.0
338755	2.0	2.0
101290508	0.0	0.0
652985	0.0	1.0
101290506	31.0	266.0
101290504	1.0	3.0
101290503	0.0	0.0
104355150	0.0	1.0
101290502	0.0	1.0
104355151	0.0	0.0
104355152	0.0	0.0
338739	2.0	10.0
652991	0.0	0.0
101290501	1.0	5.0
101290500	0.0	1.0
100132247	34.0	60.0
121838	8.0	12.0
100132251	0.0	0.0
145814	3.0	2.0
100132264	0.0	0.0
100132268	0.0	2.0
145820	48.0	59.0
157807	4.0	12.0
338821	0.0	0.0
100132273	41.0	62.0
338811	50.0	39.0
338817	26.0	66.0
145837	28.0	10.0
375719	0.0	90.0
100132288	54.0	118.0
100132289	0.0	1.0
338809	4.0	21.0
101060321	0.0	0.0
100132291	1.0	1.0
375704	36.0	16.0
100132295	0.0	0.0
50484	3947.0	3718.0
50486	3735.0	501.0
50485	1449.0	3703.0
50488	6654.0	7701.0
50487	506.0	45.0
50489	52.0	10.0
387712	16.0	30.0
387718	0.0	3.0
387715	0.0	1.0
652904	0.0	4.0
101060301	0.0	0.0
387700	219.0	26.0
387707	4.0	3.0
387703	0.0	7.0
107063611	0.0	1.0
100506377	0.0	15.0
100506376	1.0	19.0
107063612	0.0	0.0
101060351	0.0	1.0
375759	3.0	25.0
399726	59.0	187.0
101928969	533.0	11.0
375757	782.0	2343.0
387733	2.0	3.0
100533990	57.0	27.0
375743	2113.0	3731.0
100506365	925.0	2830.0
101928971	0.0	0.0
157869	654.0	553.0
143241	0.0	11.0
375748	811.0	2228.0
169841	65.0	369.0
387723	99.0	43.0
375775	989.0	307.0
100506392	85.0	232.0
399708	0.0	0.0
100506390	0.0	4.0
399706	0.0	0.0
101928989	0.0	0.0
100506394	153.0	33.0
143244	191.0	944.0
387755	44.0	40.0
387751	507.0	255.0
100533970	50.0	56.0
387758	1621.0	781.0
101928991	0.0	1.0
100506380	382.0	1724.0
100506385	32.0	98.0
101928999	0.0	0.0
399717	0.0	2.0
387745	3.0	17.0
170850	41.0	293.0
387742	0.0	0.0
387747	0.0	5.0
387748	0.0	0.0
100506334	79.0	185.0
100533955	6.0	16.0
100533952	2.0	10.0
100506330	71.0	47.0
101928922	0.0	0.0
4804	120.0	734.0
387778	1.0	1.0
4807	12.0	14.0
4808	69.0	0.0
100132201	3.0	14.0
4809	5980.0	16378.0
387775	3.0	0.0
100134869	37.0	222.0
4800	1881.0	4076.0
4801	1770.0	2608.0
4802	2644.0	8609.0
4803	35.0	554.0
133874	10.0	8.0
399774	0.0	2.0
100506328	13.0	53.0
100506325	66.0	174.0
101928931	39.0	104.0
4815	1533.0	244.0
4817	1315.0	2266.0
4818	1005.0	521.0
387763	10513.0	563.0
145853	268.0	467.0
375791	23.0	58.0
145858	0.0	1.0
375790	13741.0	10515.0
4810	154.0	824.0
4811	6013.0	18608.0
4814	4194.0	11742.0
373159	0.0	0.0
100506356	0.0	0.0
101060376	6.0	38.0
399746	0.0	0.0
373156	6616.0	8079.0
157855	0.0	28.0
170825	0.0	0.0
101928941	28.0	0.0
399748	17.0	51.0
4826	79.0	38.0
4828	502.0	374.0
4829	3.0	7.0
169834	52.0	514.0
145864	594.0	3725.0
4820	1705.0	2882.0
4821	0.0	0.0
4824	401.0	403.0
4825	2.0	213.0
100506343	6.0	15.0
157848	0.0	1.0
4837	27739.0	6894.0
4838	5.0	133.0
145873	9.0	50.0
4839	1791.0	6038.0
387787	50.0	359.0
100132234	3.0	3.0
4830	1144.0	14269.0
4831	2628.0	16364.0
4832	966.0	1278.0
4833	2372.0	16578.0
4835	1362.0	2503.0
4836	6951.0	14497.0
650236	0.0	0.0
102467146	40.0	23.0
4850	1383.0	2662.0
4848	2766.0	6017.0
4849	2177.0	7546.0
143187	1032.0	2039.0
4841	16676.0	108994.0
4842	273.0	13.0
4843	297.0	343.0
155185	66.0	51.0
155184	0.0	3.0
4846	632.0	727.0
192111	1993.0	8937.0
4860	3513.0	6535.0
4861	68.0	101.0
167153	2178.0	3372.0
192127	0.0	0.0
100421090	0.0	2.0
192128	1.0	1.0
4851	4023.0	3605.0
4852	3.0	160.0
4853	12914.0	10832.0
4854	8138.0	29437.0
100506527	0.0	0.0
100421096	3.0	14.0
4855	2704.0	1529.0
100421097	6.0	7.0
4856	216.0	5923.0
4857	91.0	1147.0
4858	685.0	261.0
100506555	6.0	14.0
4871	0.0	0.0
2210	126.0	127.0
649264	0.0	3.0
2207	7711.0	5639.0
2206	460.0	50.0
2205	312.0	18.0
101928904	0.0	1.0
2204	79.0	60.0
2203	12837.0	1993.0
2202	16098.0	4403.0
2201	57.0	6201.0
2200	8296.0	35068.0
4862	505.0	2279.0
4863	993.0	2488.0
4864	6941.0	9291.0
4867	282.0	922.0
2209	813.0	802.0
4868	9.0	3.0
2208	133.0	23.0
4869	21601.0	45437.0
100506542	16.0	3.0
4880	4.0	6.0
4881	4889.0	458.0
4882	821.0	1094.0
4883	1946.0	1176.0
2220	2.0	1.0
101928913	36.0	263.0
100506540	36.0	60.0
2218	849.0	5451.0
2217	19427.0	9811.0
2216	0.0	0.0
2215	199.0	362.0
2214	12468.0	14245.0
2213	881.0	1243.0
2212	8379.0	7139.0
4874	1.0	4.0
4875	15.0	42.0
4878	2.0	3.0
4879	0.0	1.0
2219	1435.0	519.0
4891	5973.0	8708.0
4892	10.0	36.0
4893	3921.0	11167.0
2232	724.0	700.0
2231	4.0	5.0
2230	1942.0	1448.0
649288	0.0	0.0
2229	1.0	4.0
2228	0.0	3.0
2227	0.0	0.0
204474	0.0	0.0
2224	8546.0	19595.0
2222	12571.0	37824.0
4884	658.0	1230.0
4885	39.0	210.0
4886	166.0	8.0
4887	0.0	2.0
4888	1.0	0.0
4889	20.0	0.0
131177	89.0	368.0
2243	10656.0	321.0
2242	2124.0	1232.0
2241	1459.0	1965.0
649299	0.0	1.0
143162	1.0	14.0
2239	8207.0	28735.0
2237	1312.0	8283.0
2236	0.0	0.0
2235	1451.0	11543.0
4897	348.0	7643.0
4898	7086.0	30718.0
4899	905.0	2409.0
131185	0.0	5.0
2254	37.0	931.0
2253	3.0	18.0
2252	2150.0	720.0
2251	0.0	0.0
2250	1.0	130.0
2249	4.0	14368.0
2248	3.0	7122.0
2247	1161.0	523.0
2246	189.0	632.0
2245	592.0	2196.0
2244	36.0	91.0
100506516	11.0	111.0
2264	5414.0	344.0
348262	3508.0	7103.0
2263	2946.0	214.0
2262	93.0	109.0
2261	1377.0	383.0
2260	4966.0	91173.0
169792	1909.0	497.0
613227	0.0	0.0
2259	180.0	830.0
2258	195.0	270.0
167127	4.0	50.0
2257	56.0	492.0
2256	3.0	56.0
2255	161.0	31.0
100506506	0.0	1.0
348254	1.0	3.0
2275	968.0	2249.0
2274	954.0	2998.0
2273	16408.0	2352.0
2272	355.0	225.0
2271	2835.0	8832.0
100132086	0.0	0.0
253430	876.0	894.0
2268	3615.0	1157.0
2267	172.0	9.0
2266	19895.0	2404.0
348249	0.0	4.0
2287	1260.0	4278.0
2286	2600.0	5737.0
2284	0.0	0.0
2283	0.0	0.0
2281	411.0	1050.0
2280	11348.0	27117.0
2277	7146.0	38.0
2290	0.0	305.0
348235	1295.0	3695.0
2298	15.0	10.0
2297	4.0	358.0
2296	359.0	1197.0
2295	579.0	2221.0
2294	1366.0	605.0
2289	7044.0	4497.0
2288	3315.0	18757.0
2299	0.0	6.0
338879	0.0	11.0
338870	1.0	14.0
652873	0.0	2.0
253461	7749.0	7887.0
338872	7.0	7.0
192134	12.0	2.0
104054213	6.0	3.0
338862	0.0	0.0
338864	0.0	0.0
192146	6.0	40.0
100132121	0.0	0.0
100846978	19.0	22.0
100132124	0.0	0.0
100132132	0.0	0.0
100846993	0.0	1.0
100846994	0.0	0.0
100846991	0.0	0.0
100846992	0.0	0.0
100846998	0.0	0.0
100846995	0.0	0.0
100846996	0.0	0.0
100132142	1.0	1.0
100846999	0.0	0.0
338949	0.0	0.0
100132153	0.0	11.0
100132159	2.0	328.0
107063536	0.0	0.0
107063538	0.0	0.0
107063537	0.0	0.0
107063539	0.0	8.0
399804	40.0	11.0
399806	7.0	0.0
100132163	5.0	7.0
100132166	0.0	0.0
100132169	0.0	4.0
387815	0.0	0.0
107063540	0.0	0.0
107063543	0.0	0.0
107063544	0.0	0.0
399818	511.0	1143.0
399814	0.0	0.0
100132173	0.0	0.0
338917	1.0	1.0
387804	13.0	161.0
375850	0.0	0.0
387837	4.0	8.0
387836	0.0	0.0
100132195	0.0	0.0
121727	0.0	0.0
157753	5.0	14.0
133789	3.0	0.0
101928840	0.0	0.0
100421008	0.0	0.0
100506492	4.0	0.0
613210	0.0	0.0
613211	0.0	0.0
613212	0.0	0.0
100506495	78.0	186.0
101928846	18.0	3.0
387856	34.0	112.0
387853	0.0	0.0
613209	0.0	0.0
121793	2.0	14.0
145767	57.0	120.0
100073347	1.0	0.0
399857	0.0	0.0
100421018	0.0	0.0
145781	67.0	69.0
613204	1.0	3.0
387845	7.0	39.0
145773	64.0	1009.0
170712	0.0	0.0
387841	148.0	185.0
100134713	32.0	70.0
387849	11.0	12.0
157773	72.0	85.0
399823	3.0	160.0
131149	0.0	0.0
157777	35.0	100.0
399829	3.0	2.0
101928869	0.0	0.0
399827	0.0	0.0
4904	21871.0	205092.0
4905	2629.0	8372.0
4907	633.0	2538.0
4908	15.0	258.0
4909	124.0	9.0
145788	31.0	149.0
4900	10423.0	178.0
4901	111.0	84.0
