id	cde3831b-6eaf-4404-8357-f700f77f94e3	b918773c-1920-42aa-8493-22344ea5ac49
100874362	58.0	240.0
9587	1069.0	1460.0
100874361	0.0	0.0
9584	8206.0	5928.0
100874360	0.0	0.0
729522	23.0	1.0
9585	501.0	1134.0
92106	662.0	1010.0
100874366	0.0	171.0
644511	16.0	4.0
100874365	0.0	31.0
9588	14921.0	16316.0
92104	833.0	1252.0
100874364	1.0	133.0
106479459	4.0	1.0
9589	4626.0	5930.0
92105	1295.0	685.0
106479458	0.0	0.0
100874363	7.0	119.0
55160	2781.0	1468.0
729528	0.0	0.0
106479457	0.0	0.0
106480446	0.0	1.0
402422	1.0	1.0
106480445	0.0	0.0
106479456	0.0	0.0
80119	49.0	302.0
106480448	0.0	0.0
106479455	0.0	0.0
402420	7.0	12.0
106479454	0.0	1.0
106480447	0.0	0.0
55164	1162.0	1185.0
9582	95.0	1849.0
257240	2.0	19.0
729524	0.0	0.0
106479453	0.0	0.0
55163	1306.0	2253.0
9583	2935.0	2402.0
106479452	0.0	0.0
106480449	0.0	0.0
79133	485.0	834.0
9580	4583.0	2391.0
106479451	0.0	0.0
595135	37.0	8.0
79132	1799.0	717.0
55161	3956.0	3848.0
9581	3625.0	2594.0
106479450	0.0	0.0
55168	939.0	1399.0
80124	2200.0	2834.0
79135	571.0	769.0
55167	2237.0	9251.0
79134	1485.0	2208.0
55166	305.0	306.0
79137	6857.0	10123.0
80122	664.0	0.0
106480451	0.0	0.0
644509	0.0	0.0
55165	166.0	3962.0
106480450	0.0	0.0
79136	8.0	1.0
79139	5644.0	10741.0
80128	45.0	176.0
106480453	1.0	0.0
80127	1230.0	515.0
221294	3415.0	1829.0
402415	173.0	12.0
106480452	0.0	0.0
106480455	0.0	0.0
80125	412.0	0.0
257236	695.0	155.0
106480454	0.0	0.0
100874369	3.0	0.0
100874368	0.0	0.0
644502	0.0	1.0
100874367	7.0	12.0
9597	0.0	9.0
100874351	1.0	287.0
100874350	30.0	7.0
9595	2169.0	240.0
9596	0.0	0.0
100874355	1.0	0.0
100874354	0.0	1.0
106479449	0.0	0.0
100874353	7.0	6.0
106479448	0.0	0.0
100874352	1.0	0.0
106479447	0.0	0.0
55171	665.0	3073.0
106480457	0.0	0.0
106479446	0.0	0.0
9590	7048.0	1246.0
55170	1059.0	1189.0
106480456	0.0	0.0
106479445	0.0	0.0
80108	152.0	71.0
106480459	0.0	0.0
106479444	0.0	0.0
106480458	0.0	0.0
106479443	0.0	0.0
55175	167.0	219.0
106479442	0.0	0.0
55174	3213.0	1569.0
106479441	0.0	0.0
55173	2103.0	3564.0
729515	1145.0	1199.0
106479440	0.0	0.0
9592	10704.0	3160.0
55172	845.0	1064.0
55179	843.0	3572.0
106480460	0.0	0.0
55178	663.0	549.0
402408	1.0	0.0
55177	6159.0	1639.0
80111	167.0	6.0
106480462	0.0	0.0
55176	220.0	599.0
80110	767.0	282.0
106480461	1.0	0.0
80117	1.0	18.0
106480464	0.0	0.0
106480463	2.0	10.0
80115	33.0	899.0
106480466	2.0	0.0
80114	1475.0	973.0
106480465	0.0	0.0
100874359	0.0	0.0
100874358	0.0	3.0
100874356	0.0	0.0
644517	0.0	4.0
100874384	0.0	0.0
100874383	0.0	0.0
100874382	0.0	0.0
100874381	139.0	121.0
100874388	2.0	1.0
92129	2.0	12.0
100874387	0.0	0.0
92126	777.0	818.0
729540	2.0	0.0
100874386	1.0	0.0
100874385	0.0	0.0
55182	3912.0	4257.0
106480424	0.0	0.0
106479479	0.0	0.0
55181	1202.0	1737.0
106480423	0.0	0.0
106479478	0.0	0.0
55180	663.0	635.0
106480426	0.0	0.0
103352670	0.0	1.0
106479477	1.0	0.0
106480425	0.0	0.0
106479476	0.0	0.0
79153	260.0	49.0
55186	4060.0	18068.0
106480428	0.0	0.0
100874380	0.0	0.0
106479475	0.0	0.0
79152	347.0	27.0
106480427	1.0	0.0
106479474	2.0	0.0
55184	415.0	232.0
79155	2426.0	3088.0
106479473	0.0	0.0
55183	3176.0	4425.0
106480429	236.0	259.0
106479472	5.0	2.0
79154	370.0	2149.0
79157	1715.0	2739.0
80146	5802.0	3343.0
106479471	0.0	0.0
80145	2509.0	3560.0
79156	944.0	1076.0
284837	159.0	660.0
106479470	0.0	0.0
55188	911.0	804.0
80144	5551.0	3966.0
284836	0.0	7.0
79159	209.0	302.0
55187	9294.0	3430.0
80143	1900.0	2021.0
79158	7624.0	5077.0
257218	868.0	752.0
284835	30.0	8.0
106480431	1.0	4.0
80149	1219.0	575.0
106480430	3.0	0.0
80148	4520.0	4175.0
106480433	0.0	0.0
106480432	24.0	19.0
644524	0.0	0.0
100874389	0.0	0.0
80142	1973.0	2919.0
100874373	1.0	0.0
644540	0.0	0.0
729530	12.0	95.0
100874372	0.0	0.0
729533	16.0	44.0
100874371	0.0	0.0
100874370	0.0	0.0
100874377	0.0	0.0
341032	10.0	0.0
100874375	0.0	1.0
100874374	2.0	0.0
106479469	0.0	0.0
55193	4720.0	2597.0
106480435	0.0	0.0
106479468	7.0	4.0
55192	954.0	480.0
106479467	3.0	0.0
106480434	0.0	0.0
79140	244.0	275.0
55191	2719.0	4469.0
106480437	0.0	0.0
106479466	0.0	1.0
80129	2653.0	49.0
55190	58.0	664.0
106480436	0.0	0.0
106479465	0.0	0.0
79142	1978.0	1879.0
55197	3221.0	3654.0
729535	6.0	5.0
106480439	0.0	0.0
106479464	0.0	0.0
55196	4605.0	2062.0
106480438	0.0	0.0
106479463	0.0	0.0
55195	6.0	1.0
79144	11936.0	12541.0
106479462	0.0	1.0
79143	3927.0	5371.0
55194	771.0	904.0
729536	1.0	2.0
106479461	0.0	0.0
80135	1805.0	1285.0
284827	1.0	0.0
106479460	1.0	0.0
79145	1687.0	2471.0
80133	313.0	3.0
55199	266.0	412.0
106480440	0.0	0.0
79148	3484.0	110.0
55198	2696.0	5311.0
79147	1402.0	975.0
80139	1475.0	5238.0
106480442	5.0	9.0
79149	272.0	181.0
106480441	0.0	1.0
284821	38.0	19.0
106480444	0.0	0.0
106480443	0.0	3.0
100874379	0.0	0.0
644534	0.0	0.0
100874378	0.0	0.0
80131	66.0	85.0
644538	669.0	491.0
150082	275.0	174.0
107178919	0.0	0.0
107178918	0.0	0.0
106480409	1.0	0.0
149095	20.0	71.0
106479419	0.0	0.0
106479418	0.0	0.0
106479417	2.0	6.0
106479416	0.0	1.0
106479415	6.0	7.0
106479414	0.0	0.0
79171	4106.0	10511.0
106479413	1.0	3.0
106480402	0.0	0.0
79170	4077.0	16.0
106480401	0.0	0.0
106479412	0.0	0.0
79173	78.0	265.0
106480404	0.0	0.0
106479411	0.0	0.0
79172	482.0	933.0
106480403	0.0	0.0
106479410	0.0	0.0
79175	558.0	958.0
106480406	0.0	0.0
79174	2261.0	4047.0
106480405	0.0	0.0
79177	660.0	619.0
92140	8538.0	17581.0
106480408	0.0	0.0
79176	807.0	739.0
106480407	0.0	0.0
80168	13.0	1.0
80167	591.0	321.0
79178	472.0	367.0
341019	261.0	16.0
162073	5219.0	3520.0
106480411	0.0	0.0
80169	2158.0	936.0
106480410	0.0	0.0
644548	3.0	0.0
80164	149.0	161.0
80162	1417.0	786.0
80161	66.0	46.0
150094	893.0	530.0
106479409	0.0	0.0
106479408	0.0	0.0
106479407	0.0	2.0
100874399	2.0	0.0
106479406	0.0	1.0
644566	0.0	8.0
100874398	0.0	0.0
106479405	0.0	0.0
100874397	0.0	0.0
106479404	0.0	0.0
100874396	0.0	3.0
106479403	0.0	1.0
106480413	0.0	0.0
106479402	0.0	1.0
106480412	0.0	0.0
106479401	0.0	0.0
100996746	0.0	0.0
106480415	0.0	1.0
106479400	0.0	0.0
79161	2933.0	1967.0
106480414	0.0	0.0
106480417	0.0	0.0
100874390	0.0	0.0
106480416	0.0	0.0
79166	1.0	0.0
106480419	0.0	0.0
79165	738.0	279.0
106480418	2.0	0.0
80157	416.0	6.0
79168	323.0	47.0
79167	0.0	0.0
80155	2346.0	3291.0
79169	748.0	1705.0
80154	188.0	223.0
284889	37.0	54.0
106480420	0.0	0.0
106480422	0.0	0.0
106480421	0.0	4.0
80153	1859.0	852.0
80152	1041.0	807.0
150084	21.0	8.0
80150	1204.0	250.0
729500	19.0	5.0
644576	0.0	0.0
106479439	0.0	0.0
106479438	0.0	1.0
79191	4386.0	471.0
106479437	0.0	1.0
79190	564.0	535.0
106479436	0.0	0.0
106479435	1.0	0.0
79192	303.0	2652.0
729505	0.0	2.0
106479434	2.0	2.0
106479433	0.0	0.0
100996738	0.0	1.0
106479432	0.0	0.0
106479431	1.0	0.0
729501	0.0	1.0
106479430	0.0	0.0
92162	512.0	61.0
80185	613.0	311.0
80184	1357.0	1449.0
80183	441.0	107.0
106479429	0.0	0.0
106479428	0.0	2.0
644588	3.0	3.0
106479427	0.0	0.0
79180	6649.0	5381.0
106479426	0.0	0.0
106479425	0.0	0.0
106479424	0.0	0.0
106479423	0.0	0.0
79184	1334.0	1337.0
106479422	0.0	0.0
79183	1076.0	1508.0
106479421	0.0	0.0
595100	0.0	0.0
106479420	2.0	1.0
92154	2060.0	2100.0
595101	23.0	19.0
79188	10222.0	10337.0
79187	6.0	102.0
80179	1150.0	4859.0
80178	54.0	535.0
100418905	0.0	0.0
80177	2655.0	135.0
402429	6.0	0.0
80176	2374.0	15506.0
162083	0.0	1.0
100418902	2.0	2.0
106480400	0.0	0.0
402424	0.0	1.0
343641	0.0	0.0
644578	0.0	0.0
80174	310.0	851.0
80173	921.0	570.0
113419	6190.0	9474.0
55322	1505.0	8077.0
55321	352.0	1128.0
55320	1710.0	1029.0
55326	1422.0	1415.0
55325	1535.0	1574.0
284459	1715.0	4036.0
55324	3159.0	12236.0
55323	618.0	2654.0
55329	563.0	249.0
55328	503.0	519.0
55327	1864.0	1738.0
284451	21.0	4.0
345930	920.0	47.0
729597	30.0	16.0
113402	2324.0	2228.0
729595	13.0	9.0
55333	4300.0	1097.0
55332	14991.0	3103.0
55331	3296.0	1666.0
55330	643.0	638.0
55337	1689.0	966.0
55336	322.0	172.0
55335	142.0	82.0
55334	5839.0	4636.0
55339	4332.0	3511.0
284443	795.0	152.0
137406	0.0	0.0
333932	0.0	0.0
55340	434.0	13.0
55344	1296.0	2103.0
55343	2881.0	2793.0
79310	0.0	0.0
55342	1551.0	1562.0
79313	0.0	0.0
55341	2511.0	12068.0
284439	1195.0	714.0
79312	0.0	0.0
80304	544.0	892.0
79315	2.0	10.0
80303	882.0	101.0
55347	1576.0	1628.0
79314	0.0	0.0
100996492	834.0	5.0
55346	693.0	553.0
79317	0.0	0.0
55345	159.0	208.0
79316	0.0	0.0
80301	5974.0	1724.0
284434	1280.0	81.0
284433	0.0	0.0
79318	0.0	0.0
55349	1053.0	989.0
100996490	1.0	172.0
333929	210.0	43.0
548637	2.0	2.0
333926	44.0	521.0
55351	309.0	3215.0
55350	198.0	1.0
100137047	10.0	33.0
55355	68.0	801.0
79300	0.0	0.0
100996485	48.0	83.0
55353	8132.0	74701.0
79302	0.0	0.0
55352	1898.0	3654.0
284428	0.0	0.0
100137049	15.0	2.0
79301	0.0	0.0
55359	143.0	143.0
284427	5.0	3.0
55357	7178.0	4230.0
79306	0.0	0.0
55356	592.0	493.0
284424	1.0	0.0
79308	0.0	0.0
548645	558.0	649.0
284422	3.0	54.0
548644	129.0	189.0
79309	0.0	0.0
729564	14.0	13.0
729566	2.0	0.0
729565	7.0	2.0
113457	10.0	6.0
92304	37645.0	385.0
92305	4045.0	3772.0
729561	26.0	14.0
80319	271.0	103.0
80318	275.0	246.0
80317	528.0	260.0
80316	0.0	0.0
55362	8321.0	10362.0
55361	2799.0	3143.0
79331	0.0	0.0
55366	1202.0	10773.0
55365	3372.0	9886.0
80321	1061.0	3412.0
55364	2910.0	3785.0
80320	665.0	775.0
55363	19.0	1.0
79334	0.0	0.0
80326	288.0	293.0
80325	2736.0	1406.0
79336	0.0	0.0
80324	705.0	1797.0
79339	7.0	0.0
80323	1549.0	298.0
55367	525.0	606.0
284498	3.0	2.0
113444	2040.0	1975.0
80308	1457.0	3219.0
80307	57.0	92.0
80306	3808.0	2866.0
80305	1892.0	4977.0
55370	416.0	244.0
80309	53.0	0.0
80311	683.0	1002.0
79322	0.0	0.0
80310	1299.0	138.0
79321	0.0	0.0
79324	0.0	0.0
100996466	0.0	0.0
55374	523.0	1252.0
79323	3.0	2.0
80315	4334.0	1228.0
80314	2468.0	1412.0
55379	6951.0	19897.0
80313	756.0	483.0
80312	144.0	422.0
113452	2416.0	4833.0
113451	256.0	310.0
284486	93.0	146.0
284485	169.0	3.0
729587	2.0	0.0
729582	21.0	523.0
729583	1.0	1.0
55380	1.0	0.0
80339	61.0	40.0
55384	645.0	487.0
55388	69.0	756.0
80344	5859.0	3716.0
80343	8.0	0.0
80342	628.0	99.0
80341	18.0	0.0
80347	3564.0	6005.0
80346	1366.0	2727.0
80345	282.0	107.0
729574	0.0	0.0
92312	180.0	2042.0
80329	171.0	259.0
80328	164.0	624.0
80327	1.0	4.0
79342	0.0	0.0
80333	103.0	99.0
80332	331.0	262.0
80331	8034.0	7361.0
79346	0.0	0.0
80336	314.0	703.0
80335	8960.0	6910.0
284467	4.0	10.0
162427	5279.0	7689.0
619555	0.0	0.0
619552	0.0	0.0
619553	0.0	0.0
619556	0.0	0.0
162417	437.0	827.0
392302	21.0	12.0
125476	1136.0	1351.0
392301	0.0	2.0
149465	1466.0	78.0
149466	936.0	401.0
149461	16.0	1.0
392305	5.0	0.0
392308	0.0	0.0
392307	10.0	1.0
392309	1.0	0.0
149478	257.0	87.0
149473	579.0	855.0
137492	2107.0	1276.0
402193	0.0	1.0
402191	0.0	3.0
149483	1287.0	14.0
150468	93.0	557.0
150465	3274.0	4469.0
392335	3.0	9.0
619518	31.0	14.0
619519	1.0	9.0
441783	2.0	7.0
392343	0.0	0.0
149420	918.0	585.0
441775	3.0	1.0
619505	0.0	0.0
441771	0.0	1.0
441781	0.0	0.0
414189	286.0	140.0
9601	12077.0	60414.0
392311	1.0	0.0
9600	3254.0	4206.0
392310	2.0	0.0
392313	13.0	1.0
100526842	0.0	0.0
55300	1520.0	1504.0
149428	522.0	63.0
414196	34.0	10.0
414194	1.0	6.0
55304	2044.0	100.0
55303	5532.0	386.0
55301	40.0	0.0
55308	2584.0	2115.0
414197	10.0	13.0
9612	19890.0	21529.0
9610	444.0	1001.0
392322	0.0	0.0
9611	9895.0	7080.0
441795	0.0	0.0
55311	2184.0	740.0
55315	1255.0	911.0
55314	946.0	671.0
55313	2438.0	412.0
125488	841.0	2541.0
55312	1677.0	964.0
9605	902.0	606.0
55319	893.0	1411.0
9603	1208.0	2151.0
55317	1005.0	1748.0
9604	3290.0	4655.0
55316	2058.0	2485.0
9609	1800.0	2602.0
9607	30.0	2.0
100874087	0.0	0.0
9620	11346.0	13652.0
100874086	0.0	0.0
100874085	0.0	0.0
100874084	0.0	0.0
9623	0.0	0.0
392256	6.0	7.0
100874089	0.0	0.0
392255	84.0	20.0
9622	6.0	12.0
100874088	0.0	0.0
162387	138.0	32.0
100526820	25.0	10.0
402146	1.0	5.0
100874083	0.0	0.0
100874082	0.0	0.0
402143	6.0	7.0
100874081	1.0	0.0
100874080	0.0	6.0
414130	2.0	2.0
100526825	26.0	0.0
9616	3111.0	20410.0
9617	358.0	442.0
414135	0.0	0.0
9615	12.0	397.0
414133	0.0	0.0
414134	0.0	0.0
9618	2431.0	4633.0
414131	0.0	0.0
9619	7925.0	3430.0
414132	1.0	0.0
9630	998.0	15.0
9631	1611.0	9430.0
100874075	0.0	2.0
644482	0.0	0.0
100874074	9.0	24.0
100874073	0.0	0.0
392262	0.0	0.0
392265	0.0	0.0
9635	312.0	3989.0
100874079	0.0	0.0
9632	3898.0	3905.0
100874078	1.0	1.0
392267	0.0	3.0
441736	29.0	6.0
9633	81.0	1245.0
100874077	9.0	49.0
92292	2.0	11.0
92293	384.0	1.0
441733	60.0	29.0
100526831	1.0	0.0
100526830	3.0	0.0
402135	5.0	1.0
92291	1741.0	2.0
402134	0.0	0.0
100874072	11.0	6.0
402133	0.0	0.0
100874071	4.0	8.0
100874070	0.0	3.0
595097	0.0	0.0
595098	0.0	0.0
595099	0.0	0.0
100526837	0.0	0.0
100526836	96.0	4.0
100526835	24.0	17.0
9627	742.0	4910.0
414149	52.0	10.0
9628	234.0	41.0
9625	2069.0	410.0
9626	0.0	0.0
9629	3.0	1.0
644495	0.0	0.0
9641	585.0	778.0
644496	0.0	0.0
9640	4369.0	5011.0
9645	11886.0	3187.0
404785	0.0	2.0
619499	0.0	0.0
9646	4677.0	2991.0
9643	10301.0	9616.0
9644	8254.0	12842.0
644498	6.0	2.0
402125	1.0	3.0
402123	0.0	0.0
644491	0.0	0.0
106480394	0.0	0.0
106480393	1.0	0.0
414152	33.0	6.0
106480396	0.0	0.0
106480395	0.0	0.0
106480398	0.0	0.0
106480397	2.0	8.0
402117	0.0	0.0
106480399	0.0	0.0
402116	0.0	1.0
9638	2966.0	1210.0
9639	5631.0	745.0
9636	1895.0	2042.0
414157	0.0	3.0
9637	3625.0	2129.0
106480390	0.0	0.0
106480392	0.0	0.0
414153	20.0	50.0
106480391	0.0	0.0
9652	5504.0	3434.0
100874098	0.0	0.0
404770	0.0	0.0
9653	2862.0	2449.0
100874097	8.0	10.0
9650	1107.0	3814.0
100874096	1.0	0.0
9651	218.0	2513.0
100874095	0.0	0.0
9656	2734.0	4093.0
9657	1343.0	2349.0
392242	0.0	0.0
9654	1214.0	1395.0
9655	2392.0	1805.0
100874090	5.0	1.0
402112	0.0	3.0
162394	9005.0	4317.0
100874094	5.0	17.0
100874093	1.0	2.0
100874092	3.0	6.0
100874091	6.0	181.0
9649	1023.0	334.0
9647	7478.0	3872.0
9648	3889.0	2247.0
414169	4.0	13.0
9663	6052.0	2990.0
402183	0.0	0.0
7002	9.0	36.0
149371	1695.0	1077.0
7001	6580.0	18458.0
9662	628.0	350.0
9667	3134.0	2846.0
7004	1170.0	1611.0
392298	0.0	0.0
7003	7155.0	2909.0
9668	724.0	226.0
7006	386.0	45.0
9665	7025.0	3172.0
7005	2530.0	5042.0
9666	2082.0	683.0
106480369	1.0	0.0
106480368	0.0	0.0
106479379	0.0	0.0
106479378	0.0	0.0
106479377	0.0	0.0
106479376	0.0	0.0
106479375	0.0	0.0
106479374	0.0	0.0
106479373	0.0	0.0
106480372	0.0	0.0
106479372	0.0	0.0
106480371	0.0	0.0
106479371	1.0	0.0
137392	983.0	2906.0
106479370	0.0	9.0
106480374	0.0	0.0
106480373	0.0	4.0
106480376	0.0	0.0
106480375	0.0	0.0
150356	289.0	589.0
106480378	0.0	0.0
106480377	0.0	0.0
9658	1985.0	1920.0
150353	3.0	9.0
9659	5618.0	3209.0
150350	4.0	46.0
106480370	0.0	0.0
7011	2899.0	1142.0
9674	6229.0	1687.0
9675	1412.0	1638.0
7010	6052.0	106.0
7013	1537.0	3004.0
9672	10440.0	6755.0
9673	2364.0	2148.0
7012	0.0	3.0
9678	2448.0	5492.0
7015	0.0	30.0
7014	1816.0	2128.0
9679	4341.0	9066.0
619464	0.0	0.0
7016	1965.0	2343.0
9677	612.0	791.0
106479369	0.0	0.0
106479368	1.0	0.0
106480379	0.0	0.0
106479367	0.0	0.0
162333	315.0	70.0
106479366	0.0	0.0
9670	2668.0	4858.0
106479365	0.0	1.0
9671	128.0	441.0
402176	4.0	9.0
106479364	0.0	0.0
402175	2.0	0.0
106479363	0.0	0.0
106479362	2.0	3.0
106480383	0.0	0.0
106479361	0.0	0.0
106480382	0.0	0.0
106479360	0.0	1.0
106480385	0.0	0.0
106480384	0.0	0.0
106480387	0.0	0.0
106480386	0.0	0.0
106480389	0.0	0.0
150368	1359.0	2388.0
106480388	0.0	0.0
7008	7457.0	4612.0
150365	455.0	160.0
7007	97.0	177.0
9669	10747.0	11781.0
7009	69455.0	47839.0
106480381	0.0	0.0
106480380	0.0	0.0
7022	530.0	1113.0
9685	6360.0	7357.0
7021	3.0	4.0
9686	2417.0	3301.0
343381	14.0	43.0
619452	0.0	0.0
9683	6770.0	4327.0
7024	2660.0	3505.0
402160	85.0	3.0
7023	557.0	1648.0
9684	1554.0	3237.0
9689	6357.0	7372.0
7026	8162.0	1854.0
441727	4.0	1.0
619455	3.0	0.0
7025	6238.0	645.0
392275	8.0	164.0
9687	200.0	892.0
9688	2675.0	2571.0
7027	4092.0	17034.0
106480347	0.0	0.0
106480346	0.0	0.0
619457	0.0	0.0
106480349	0.0	0.0
106479399	1.0	0.0
106480348	0.0	0.0
9681	915.0	1228.0
106479398	0.0	0.0
9682	4209.0	5715.0
106479397	2.0	1.0
7020	160.0	2020.0
106479396	8.0	1.0
106479395	0.0	0.0
106480350	63.0	157.0
106479394	0.0	0.0
106479393	0.0	0.0
106479392	0.0	0.0
106480352	0.0	1.0
106480351	0.0	0.0
106479391	0.0	0.0
106479390	0.0	0.0
106480354	0.0	0.0
106480353	0.0	0.0
106480356	0.0	0.0
150379	0.0	18.0
106480355	0.0	0.0
7019	2164.0	2854.0
7018	85.0	94.0
150372	1996.0	465.0
392281	1.0	2.0
9696	2421.0	3854.0
7033	1994.0	9.0
9697	4656.0	9431.0
7032	1.0	0.0
7035	19391.0	781.0
9694	2715.0	2111.0
392285	0.0	2.0
9695	8893.0	6425.0
7037	13879.0	92328.0
7036	20.0	896.0
619445	33.0	16.0
9698	7083.0	5356.0
7039	1202.0	1300.0
7038	98.0	3466.0
9699	12.0	963.0
392288	0.0	0.0
619448	0.0	1.0
106480358	1.0	0.0
106480357	0.0	1.0
619449	0.0	0.0
106479389	0.0	1.0
106480359	0.0	0.0
106479388	0.0	0.0
9692	342.0	269.0
106479387	1.0	0.0
9693	5511.0	1022.0
106479386	0.0	0.0
9690	5739.0	17622.0
7031	2.0	2.0
106479385	0.0	0.0
7030	5414.0	5478.0
402152	3.0	1.0
106479384	1.0	3.0
106480361	0.0	0.0
106479383	0.0	0.0
106480360	14.0	10.0
106479382	1.0	0.0
106480363	0.0	1.0
106479381	0.0	0.0
106480362	0.0	0.0
106479380	0.0	0.0
106480365	0.0	0.0
106480364	0.0	0.0
106480367	0.0	0.0
106480366	0.0	0.0
7029	3221.0	24334.0
150383	490.0	698.0
150384	15.0	147.0
392292	0.0	0.0
150381	249.0	598.0
7044	303.0	29.0
7043	3653.0	2166.0
7046	4169.0	3628.0
7045	10134.0	98947.0
7048	41993.0	4232.0
100874003	0.0	0.0
7047	4.0	45.0
106479339	0.0	0.0
100874002	17.0	36.0
100874001	4.0	31.0
103352539	105.0	121.0
106479338	0.0	0.0
7049	5549.0	330.0
106479337	0.0	0.0
55281	3288.0	2108.0
106479336	0.0	0.0
106480325	0.0	0.0
55280	1529.0	1952.0
106480324	0.0	0.0
729648	228.0	54.0
106479335	0.0	0.0
100996438	0.0	0.0
106479334	0.0	0.0
106480327	0.0	0.0
106479333	0.0	0.0
106480326	0.0	0.0
55285	655.0	668.0
7040	7946.0	9723.0
106479332	0.0	1.0
100996435	3.0	16.0
106480329	0.0	0.0
55284	2307.0	3656.0
106480328	7.0	11.0
106479331	0.0	0.0
55283	632.0	1309.0
7042	3205.0	437.0
106479330	0.0	0.0
7041	3662.0	1864.0
55282	880.0	10.0
55289	1192.0	34.0
55288	3064.0	3375.0
80243	2577.0	225.0
55287	81.0	874.0
79258	83.0	86.0
106480330	0.0	0.0
55286	450.0	95.0
106480332	0.0	1.0
106480331	0.0	0.0
106480334	0.0	3.0
106480333	0.0	0.0
100874007	219.0	42.0
100874006	0.0	0.0
100874005	6.0	35.0
100874004	0.0	0.0
100874009	1.0	0.0
404718	0.0	0.0
100874008	34.0	49.0
729630	0.0	0.0
7054	7.0	0.0
7057	18424.0	37804.0
92211	171.0	12755.0
7056	12160.0	3739.0
7059	1466.0	1702.0
106479329	0.0	0.0
7058	6054.0	12302.0
106479328	0.0	0.0
106479327	0.0	0.0
106479326	0.0	0.0
106480336	0.0	0.0
106479325	0.0	0.0
55291	6057.0	6076.0
106480335	6.0	2.0
106479324	0.0	0.0
55290	494.0	249.0
106480338	0.0	2.0
106479323	1.0	0.0
80228	3601.0	9272.0
106479322	0.0	0.0
106480337	0.0	0.0
7051	979.0	561.0
55296	461.0	228.0
106479321	0.0	0.0
55295	919.0	824.0
7050	3523.0	4518.0
106479320	0.0	0.0
106480339	0.0	0.0
55294	1510.0	1115.0
7053	44.0	8.0
55293	1688.0	1162.0
7052	83956.0	2393.0
729635	0.0	0.0
100996420	0.0	0.0
55299	1161.0	5729.0
80233	2190.0	1912.0
55298	1415.0	2110.0
80232	8024.0	12245.0
106480341	0.0	0.0
80231	311.0	46.0
55297	1676.0	2621.0
106480340	0.0	0.0
106480343	0.0	1.0
80237	40.0	41.0
106480342	0.0	0.0
106480345	0.0	0.0
80235	314.0	1629.0
106480344	0.0	0.0
80230	3994.0	3225.0
7066	23.0	897.0
100874021	0.0	0.0
100874020	0.0	0.0
7068	1290.0	515.0
729665	3.0	1.0
7067	6184.0	4087.0
92249	1532.0	793.0
100874025	2.0	2.0
7069	5.0	0.0
100874024	0.0	10.0
100874023	0.0	0.0
100874022	0.0	0.0
106479359	0.0	0.0
106479358	0.0	0.0
106480303	2.0	1.0
106479357	9.0	0.0
106480302	0.0	0.0
7060	2792.0	374.0
106480305	0.0	0.0
79272	0.0	2.0
106479356	4.0	2.0
106479355	2.0	0.0
106480304	0.0	0.0
7062	89.0	110.0
92241	3886.0	276.0
106479354	0.0	0.0
79274	0.0	0.0
729667	0.0	1.0
106480307	0.0	0.0
729666	3.0	5.0
106480306	0.0	0.0
79273	7.0	0.0
106479353	1.0	5.0
7064	1301.0	2399.0
106480309	0.0	0.0
106479352	0.0	0.0
106480308	0.0	0.0
106479351	0.0	0.0
729668	0.0	0.0
80267	3641.0	2921.0
106479350	0.0	0.0
80264	711.0	458.0
106480310	1.0	0.0
106480312	1.0	2.0
106480311	0.0	0.0
100874029	1.0	2.0
100874028	0.0	0.0
100874027	0.0	0.0
730647	0.0	0.0
343332	1.0	0.0
644403	0.0	0.0
80263	196.0	568.0
80262	1139.0	1121.0
343338	0.0	0.0
7077	44030.0	14675.0
100874010	0.0	0.0
7076	20238.0	14727.0
92235	149.0	4.0
7079	63.0	6.0
7078	3072.0	276.0
100874014	160.0	6.0
100874013	3.0	1.0
729650	0.0	1.0
106479349	0.0	0.0
100874012	2.0	0.0
100874011	0.0	0.0
106479348	0.0	0.0
106479347	1.0	2.0
106480314	0.0	0.0
106480313	1.0	1.0
729659	2.0	2.0
106479346	5.0	0.0
7071	5771.0	7582.0
106480316	0.0	0.0
106479345	0.0	0.0
7070	7450.0	7605.0
106480315	0.0	0.0
106479344	0.0	0.0
7073	3761.0	5608.0
103352540	1.0	0.0
106480318	0.0	0.0
106479343	1.0	0.0
7072	3017.0	1691.0
106479342	0.0	0.0
106480317	0.0	0.0
7075	8008.0	512.0
729658	25.0	0.0
106479341	0.0	0.0
7074	1607.0	299.0
106480319	0.0	0.0
106479340	2.0	0.0
80256	2362.0	909.0
80255	2676.0	2822.0
79269	2149.0	3030.0
80254	1602.0	6598.0
106480321	0.0	0.0
106480320	0.0	0.0
80258	653.0	136.0
106480323	0.0	0.0
106480322	3.0	2.0
100874018	2.0	1.0
100874016	25.0	10.0
644414	0.0	0.0
100874015	0.0	0.0
343326	3.0	0.0
100874019	1.0	13.0
7088	2093.0	728.0
100874043	57.0	313.0
7087	780.0	285.0
100874042	5.0	19.0
100874041	0.0	0.0
7089	4038.0	3487.0
100874040	0.0	0.0
100874047	0.0	0.0
100874046	0.0	0.0
100874045	0.0	0.0
79290	14.0	59.0
404766	0.0	0.0
100874044	45.0	2.0
7080	7623.0	6.0
79291	0.0	0.0
7082	14965.0	3932.0
