id	a75a9fcd-cc1d-4ef6-a213-dd468217ad5b	a092dfa4-5455-4c0d-9eb5-f3363fd680e8
131076	267.0	1672.0
4563	0.0	0.0
4564	0.0	0.0
4555	0.0	0.0
4556	1.0	0.0
4558	4.0	1.0
157695	1248.0	871.0
157693	10.0	27.0
4570	0.0	0.0
348378	26.0	31.0
4571	1535.0	1342.0
4572	0.0	0.0
4573	0.0	0.0
4574	0.0	0.0
4575	0.0	0.0
100288287	0.0	0.0
100288283	2.0	4.0
4565	0.0	0.0
4566	0.0	0.0
4567	8.0	18.0
4568	0.0	0.0
253559	229.0	19.0
4569	1.0	1.0
253558	970.0	3582.0
4580	455.0	1172.0
4581	86.0	150.0
4582	36411.0	3148.0
4583	0.0	28.0
4584	103.0	32.0
4585	595.0	1847.0
4586	4.0	33.0
4576	3.0	3.0
4577	1.0	0.0
4578	0.0	0.0
4579	11.0	7.0
4591	1426.0	3911.0
4593	129.0	9.0
4594	2502.0	3579.0
4595	351.0	381.0
4597	917.0	1223.0
100288264	0.0	0.0
4588	0.0	1.0
4589	0.0	7.0
100288252	6.0	7.0
4598	968.0	2189.0
4599	4640.0	2975.0
100288248	1.0	0.0
650560	0.0	0.0
348327	144.0	632.0
100288235	0.0	1.0
100288227	0.0	0.0
253582	1.0	0.0
100288222	0.0	0.0
64834	5246.0	4908.0
64838	84.0	242.0
64837	846.0	2241.0
100132487	0.0	0.0
64841	846.0	3263.0
64840	520.0	1319.0
64843	10.0	24.0
64844	5162.0	7486.0
64847	1408.0	1371.0
64849	133.0	151.0
64848	1713.0	917.0
64839	2223.0	1156.0
64850	1.0	0.0
64852	271.0	259.0
64854	910.0	2599.0
64853	2168.0	2487.0
64856	1858.0	5238.0
64855	18074.0	23661.0
64858	744.0	892.0
64857	1032.0	1576.0
64859	828.0	1476.0
387911	2.0	0.0
387914	1152.0	636.0
100144494	0.0	0.0
64860	586.0	751.0
64863	654.0	1281.0
133619	4447.0	5456.0
64864	1481.0	1924.0
64866	2569.0	12983.0
133615	0.0	0.0
100506172	0.0	1.0
387933	8.0	24.0
100533794	0.0	0.0
387934	20.0	178.0
100533790	2.0	7.0
100506169	8.0	1.0
64881	50.0	3.0
375940	0.0	0.0
399939	0.0	0.0
100506161	35.0	57.0
100506164	7.0	0.0
399937	0.0	0.0
387921	1993.0	1110.0
100288198	108.0	157.0
100288195	0.0	0.0
387923	109.0	47.0
387924	1.0	4.0
64895	1306.0	1703.0
100506195	0.0	1.0
64897	791.0	1321.0
399909	2797.0	4954.0
100288185	1.0	0.0
100288179	1.0	4.0
121601	23.0	166.0
100288173	0.0	0.0
100506190	2936.0	1416.0
399965	2.0	9.0
399967	1.0	2.0
101060111	0.0	0.0
100506134	0.0	0.0
100533754	0.0	0.0
157638	2941.0	2817.0
399968	0.0	1.0
169611	5709.0	16586.0
145645	0.0	0.0
100132402	2.0	0.0
100132403	8.0	6.0
100132406	73.0	40.0
387978	1.0	0.0
100506126	1.0	0.0
399972	108.0	152.0
157627	0.0	0.0
399979	4325.0	7495.0
121665	3773.0	7163.0
100132415	3.0	3.0
100132417	20.0	4.0
133688	1.0	33.0
399942	22.0	84.0
100506157	72.0	36.0
100533731	0.0	0.0
133686	1345.0	4944.0
157657	242.0	238.0
399940	0.0	0.0
170627	0.0	0.0
170626	5.0	1.0
399947	9.0	169.0
399949	135.0	26.0
399948	1299.0	342.0
100132420	0.0	0.0
100132421	0.0	0.0
170622	2658.0	2353.0
133690	98.0	5.0
131034	52.0	2.0
399950	1.0	8.0
101060105	2.0	2.0
387990	13.0	7.0
100506144	586.0	273.0
399959	32.0	19.0
121643	3.0	1.0
121642	245.0	925.0
100132439	0.0	0.0
542767	19.0	9.0
100533713	0.0	0.0
100533714	0.0	0.0
100533717	0.0	0.0
100533718	0.0	0.0
100462954	2.0	0.0
100132441	3.0	0.0
100462957	0.0	0.0
100533725	2.0	0.0
100533721	0.0	0.0
101060160	1.0	0.0
64801	990.0	1227.0
64800	174.0	38.0
64802	507.0	1008.0
64805	172.0	5.0
100132450	1.0	0.0
100144435	0.0	0.0
100506115	2050.0	408.0
399988	4.0	17.0
100506119	116.0	954.0
64816	2.0	1.0
64806	1.0	0.0
100132463	6.0	3.0
100132464	0.0	0.0
145624	3.0	0.0
100132467	0.0	2.0
101060146	27.0	3.0
101060144	0.0	0.0
100506108	0.0	1.0
100132476	0.0	0.0
100132479	0.0	0.0
649489	0.0	0.0
650474	0.0	1.0
101060192	0.0	0.0
101060195	279.0	149.0
4606	30.0	5.0
4607	4.0	2.0
4608	4.0	1.0
4609	2169.0	12714.0
4600	1077.0	641.0
4601	3394.0	4570.0
4602	326.0	129.0
4603	234.0	284.0
4604	8.0	1.0
4605	103.0	11656.0
202018	3662.0	1331.0
4617	0.0	0.0
170555	1.0	0.0
4618	0.0	1.0
170554	0.0	0.0
4619	15.0	2.0
170552	0.0	1.0
170559	8.0	17.0
202020	67.0	20.0
170556	1.0	2.0
4610	582.0	408.0
4611	0.0	0.0
4613	9.0	47.0
170550	0.0	2.0
4615	6816.0	3688.0
4616	4230.0	1664.0
100506311	110.0	169.0
101060176	0.0	0.0
101060171	2.0	1.0
4628	24049.0	6742.0
4629	12344.0	1159.0
170589	2.0	1.0
4620	56.0	1.0
4621	46.0	38.0
4622	1.0	3.0
4624	0.0	0.0
4625	0.0	0.0
4626	1.0	1.0
4627	68535.0	67983.0
432369	6.0	9.0
100506301	43.0	8.0
101060189	0.0	0.0
100506305	15.0	1595.0
4640	38.0	4.0
4641	26788.0	9912.0
170575	1914.0	114.0
4632	1.0	0.0
4633	0.0	4.0
4634	32.0	17.0
4635	14.0	6.0
170572	110.0	3.0
4636	213.0	109.0
4637	41069.0	44095.0
4638	14004.0	9180.0
157556	12.0	2.0
133584	191.0	396.0
4650	4982.0	5061.0
4651	5628.0	23824.0
170529	0.0	1.0
170527	0.0	0.0
170526	1.0	0.0
202051	65.0	143.0
170524	0.0	0.0
145567	1379.0	1688.0
202052	903.0	468.0
170523	0.0	0.0
4642	7559.0	14162.0
4643	2109.0	4990.0
253639	222.0	86.0
4644	2920.0	3845.0
4645	4629.0	708.0
4646	6693.0	6170.0
4647	317.0	396.0
253635	1114.0	1236.0
4648	268.0	14.0
4649	4458.0	1419.0
4660	6202.0	1633.0
4661	14.0	5.0
2001	713.0	2017.0
2000	3137.0	4245.0
170517	2.0	0.0
170516	4.0	17.0
145581	106.0	25.0
169522	0.0	0.0
170511	0.0	1.0
170510	0.0	0.0
170514	3.0	2.0
170513	0.0	0.0
4653	482.0	8.0
4654	0.0	0.0
4656	1.0	0.0
4659	5053.0	6312.0
4670	6892.0	13627.0
4671	78.0	70.0
4673	18286.0	27015.0
4674	211.0	380.0
2012	12297.0	22495.0
2011	2643.0	5017.0
2010	2179.0	3766.0
2009	2075.0	908.0
170542	0.0	0.0
2006	4909.0	3966.0
170541	11.0	2.0
2005	3711.0	6766.0
170548	0.0	1.0
2004	5909.0	6379.0
170547	0.0	0.0
2003	0.0	0.0
2002	1278.0	3250.0
4664	2351.0	8054.0
4665	1315.0	1404.0
4666	22647.0	35139.0
4668	3830.0	3250.0
170540	0.0	0.0
4669	2064.0	2048.0
157567	1785.0	2972.0
4680	40595.0	5562.0
4681	3465.0	3463.0
4682	881.0	880.0
4683	4001.0	7620.0
4684	494.0	1646.0
4685	658.0	268.0
2023	34340.0	443325.0
2022	19365.0	7225.0
2021	133.0	163.0
170539	2.0	6.0
2020	0.0	0.0
170533	1.0	9.0
2019	0.0	119.0
2018	0.0	24.0
2017	7647.0	10945.0
2016	0.0	23.0
170537	3.0	3.0
2015	950.0	305.0
170536	6.0	4.0
2014	3818.0	2646.0
170535	0.0	0.0
2013	141318.0	10839.0
4675	130.0	209.0
100134934	4.0	7.0
157570	44.0	730.0
4676	5325.0	5846.0
4677	6660.0	9458.0
4678	3371.0	4405.0
100134938	0.0	2.0
157574	34.0	48.0
4690	2645.0	8551.0
4691	18472.0	47587.0
4692	1530.0	619.0
4693	7.0	82.0
4694	2673.0	3064.0
4695	1809.0	1467.0
4696	1469.0	1347.0
2034	176756.0	24021.0
2033	7457.0	6852.0
2030	4392.0	2672.0
100288165	67.0	16.0
2029	8704.0	10070.0
2028	1145.0	764.0
2027	111.0	20.0
2026	2262.0	6486.0
2025	0.0	0.0
4686	1790.0	4512.0
4688	6279.0	3628.0
4689	1447.0	273.0
348487	0.0	33.0
2045	127.0	5726.0
2044	4.0	16.0
2043	1247.0	2254.0
2042	492.0	442.0
2041	684.0	737.0
2040	32840.0	12581.0
2039	3038.0	914.0
2038	11.0	2.0
2037	6848.0	4682.0
2036	3381.0	3869.0
2035	3417.0	1615.0
4697	6693.0	9403.0
4698	3996.0	2071.0
735301	61.0	140.0
4699	0.0	0.0
2056	0.0	2.0
2055	956.0	989.0
2054	1636.0	671.0
2053	894.0	243.0
100288149	0.0	1.0
2052	18224.0	13830.0
2051	798.0	203.0
2050	3057.0	6211.0
100288142	80.0	97.0
253650	31.0	28.0
2049	872.0	7083.0
2048	255.0	7448.0
2047	34.0	577.0
2046	0.0	2.0
2067	1850.0	2929.0
2066	611.0	14.0
2065	9099.0	2468.0
2064	9016.0	4165.0
2063	1229.0	1152.0
2060	6737.0	3371.0
253665	1.0	2.0
100288130	0.0	0.0
2059	5520.0	2090.0
2058	5767.0	16871.0
2057	619.0	218.0
2070	569.0	930.0
649446	233.0	98.0
2078	3947.0	930.0
2077	1013.0	1866.0
2074	786.0	1219.0
2073	1553.0	1042.0
2072	655.0	1209.0
100288122	32.0	0.0
2071	2312.0	3267.0
2069	88.0	715.0
2068	788.0	1450.0
2081	2775.0	1480.0
649458	0.0	0.0
2086	708.0	373.0
105751187	1.0	0.0
100288111	0.0	1.0
2079	3279.0	7782.0
170591	24.0	4.0
2091	2730.0	9098.0
2099	378.0	346.0
2098	4967.0	4808.0
100653515	8.0	1.0
64951	174.0	359.0
64949	651.0	685.0
64960	1903.0	2685.0
64963	821.0	2095.0
64965	1030.0	2288.0
64968	1386.0	4065.0
64969	1845.0	2437.0
100132372	2.0	0.0
64975	516.0	349.0
64976	1093.0	2620.0
64979	495.0	2382.0
100132380	0.0	1.0
64978	122.0	175.0
100132382	0.0	0.0
100132386	0.0	1.0
64981	1188.0	2094.0
64983	1097.0	1580.0
100132396	0.0	0.0
100132399	0.0	0.0
100616668	22.0	4.0
287015	0.0	0.0
100506299	20.0	9.0
121512	2901.0	1329.0
100288083	0.0	1.0
101060200	197.0	209.0
100288077	2.0	200.0
100288072	6.0	1.0
121504	47.0	81.0
121506	679.0	48.0
101060233	0.0	0.0
121551	129.0	2529.0
100506246	0.0	0.0
133558	7.0	0.0
100506244	0.0	0.0
157506	1309.0	8067.0
100506243	35.0	10.0
121549	1.0	1.0
101060211	0.0	0.0
100533851	2.0	0.0
170506	3211.0	8024.0
100506275	0.0	0.0
170504	0.0	0.0
170503	2.0	0.0
100132308	0.0	0.0
121536	2448.0	7643.0
101060226	365.0	126.0
64900	537.0	625.0
64902	0.0	1.0
64901	409.0	166.0
145553	77.0	158.0
100132311	0.0	0.0
157530	21.0	24.0
100506211	128.0	259.0
100506215	116.0	45.0
121599	2.0	4.0
100132321	0.0	0.0
100132322	1.0	0.0
100533844	0.0	0.0
100506205	0.0	1.0
101060280	1.0	0.0
64922	26.0	5.0
64921	2079.0	752.0
64924	3280.0	2828.0
100533849	0.0	0.0
64926	934.0	244.0
64925	951.0	783.0
64919	680.0	2940.0
100132332	0.0	0.0
133522	497.0	741.0
100506233	250.0	844.0
104644205	0.0	0.0
100506237	225.0	0.0
4705	3075.0	3269.0
64928	3519.0	3024.0
4706	1332.0	3223.0
64927	895.0	1216.0
100132341	695.0	146.0
4707	1428.0	1570.0
4708	2326.0	2210.0
4709	1155.0	3644.0
100132346	0.0	0.0
145501	0.0	458.0
145508	243.0	627.0
4700	2788.0	2984.0
4701	111.0	98.0
4702	1225.0	1858.0
4703	228.0	855.0
4704	1457.0	4240.0
101060264	13.0	6.0
100506229	6.0	2.0
64940	413.0	414.0
64943	1179.0	3311.0
64946	174.0	284.0
204777	0.0	1.0
4716	1863.0	3781.0
4717	1456.0	2611.0
100132352	385.0	172.0
4718	1700.0	3113.0
4719	4559.0	4526.0
100132355	0.0	1.0
100132358	0.0	0.0
4710	2927.0	6807.0
4711	3367.0	7517.0
4712	1413.0	1887.0
4713	1694.0	2215.0
4714	1101.0	1643.0
4715	3750.0	17226.0
100506412	0.0	19.0
407039	0.0	0.0
407036	0.0	0.0
407037	0.0	1.0
100506413	2.0	0.0
407030	0.0	0.0
407031	0.0	0.0
407034	0.0	0.0
407035	0.0	0.0
407032	4.0	1.0
407033	0.0	0.0
4728	1852.0	4544.0
4729	458.0	660.0
4720	3344.0	5090.0
4722	2083.0	3342.0
4723	2546.0	4474.0
4724	1578.0	1595.0
4725	3255.0	5152.0
4726	946.0	2971.0
407027	0.0	0.0
407028	0.0	0.0
407025	0.0	0.0
407026	0.0	0.0
407029	0.0	0.0
407020	0.0	0.0
407023	0.0	0.0
407024	0.0	0.0
407021	0.0	0.0
407022	0.0	0.0
4738	2803.0	5173.0
4739	20389.0	1796.0
100506409	0.0	2.0
4730	43.0	66.0
4731	1923.0	2880.0
4733	1932.0	3486.0
4734	1336.0	1501.0
4735	24509.0	20978.0
4736	20327.0	29670.0
407016	0.0	0.0
407017	1.0	2.0
100506433	5.0	11.0
407014	2.0	0.0
407015	0.0	0.0
4750	1066.0	1079.0
407018	1.0	1.0
100506436	48.0	48.0
4751	40.0	2401.0
407019	1.0	0.0
407013	2.0	0.0
407010	3.0	2.0
407011	1.0	0.0
192217	7.0	32.0
4741	4.0	3.0
4744	55.0	17.0
4745	16.0	33.0
4747	22.0	362.0
407006	1.0	0.0
407003	0.0	1.0
100506421	0.0	0.0
650368	61.0	11.0
407004	0.0	0.0
407009	0.0	0.0
4760	2.0	0.0
4761	4.0	2.0
407007	1.0	0.0
100506424	0.0	0.0
4762	0.0	1.0
407008	0.0	0.0
2100	37.0	43.0
649395	3.0	4.0
348180	284.0	668.0
407001	0.0	0.0
407002	0.0	3.0
407000	0.0	0.0
4752	549.0	202.0
4753	464.0	6809.0
100506428	185.0	185.0
4756	5604.0	2567.0
4758	3607.0	10624.0
4759	0.0	5.0
4771	1884.0	1897.0
4772	1583.0	1189.0
4773	2482.0	647.0
348174	4.0	14.0
2110	970.0	1335.0
2108	3115.0	5119.0
2107	10995.0	10930.0
2104	81.0	18.0
2103	7.0	3.0
2101	896.0	1253.0
4763	4180.0	8578.0
4764	0.0	0.0
4768	0.0	0.0
2109	1247.0	1264.0
4780	8677.0	16258.0
4781	8480.0	2686.0
4782	11026.0	6906.0
4783	2588.0	5754.0
4784	10887.0	5089.0
2122	5321.0	3699.0
2121	1976.0	2082.0
2120	2443.0	5515.0
143282	46.0	26.0
2119	8187.0	2282.0
2118	191.0	558.0
100303743	1.0	0.0
2117	3065.0	3685.0
2116	36.0	91.0
100303745	2.0	0.0
2115	5886.0	1218.0
2114	22702.0	27908.0
167227	2037.0	1763.0
2113	18474.0	8436.0
143279	681.0	444.0
4774	3748.0	2500.0
4775	3351.0	2943.0
4776	649.0	593.0
4778	323.0	50.0
4779	15574.0	33642.0
4790	5119.0	8928.0
348158	9.0	2.0
4791	2061.0	2648.0
4792	21910.0	9976.0
4793	578.0	808.0
348156	127.0	29.0
4794	872.0	1045.0
4795	319.0	557.0
407052	0.0	0.0
2132	4816.0	15102.0
407053	0.0	0.0
2131	4000.0	18634.0
407050	1.0	0.0
2130	6862.0	6511.0
407051	0.0	0.0
407056	0.0	0.0
407054	0.0	1.0
407055	0.0	0.0
2128	0.0	7.0
2125	2536.0	2340.0
2124	4191.0	817.0
2123	1400.0	560.0
255919	971.0	789.0
407049	0.0	0.0
407047	0.0	0.0
407048	0.0	0.0
407041	2.0	0.0
407042	5.0	1.0
407040	1.0	3.0
2140	2003.0	4448.0
407045	0.0	0.0
407046	0.0	0.0
407043	0.0	0.0
407044	0.0	0.0
2139	168.0	6366.0
2138	36.0	499.0
2137	2381.0	5042.0
2135	956.0	831.0
2134	14.0	10.0
4796	158.0	1227.0
100303728	67.0	41.0
4798	1811.0	3198.0
4799	3203.0	2165.0
255928	0.0	327.0
255926	1.0	0.0
2155	1.0	6.0
2153	137.0	240.0
2152	5206.0	4723.0
2151	29.0	130.0
2150	657.0	1263.0
253314	0.0	0.0
2149	3922.0	3519.0
100288042	0.0	0.0
2147	1.0	0.0
2146	199.0	1035.0
2145	3055.0	844.0
348120	0.0	0.0
2166	975.0	140.0
2165	0.0	0.0
100288038	2.0	4.0
2162	5391.0	4869.0
2161	34.0	286.0
2160	526.0	18.0
100288035	0.0	0.0
2159	554.0	52.0
2158	1.0	0.0
2157	6543.0	599.0
652959	3.0	6.0
348110	3183.0	2047.0
2177	281.0	1589.0
2176	670.0	1019.0
2175	229.0	709.0
2173	0.0	3.0
2172	65.0	296.0
2171	3325.0	44707.0
2170	300.0	163.0
338799	186.0	69.0
100288022	0.0	0.0
100303755	198.0	197.0
2169	0.0	0.0
2168	0.0	0.0
2167	5375.0	4681.0
2180	10275.0	7570.0
2188	612.0	1409.0
2187	21.0	273.0
2186	4683.0	5645.0
2185	4166.0	2291.0
2184	998.0	684.0
338785	9.0	52.0
2182	8648.0	8766.0
2181	5474.0	5341.0
100288013	0.0	0.0
2178	371.0	1867.0
255967	2677.0	1552.0
2191	267.0	5267.0
649324	0.0	0.0
2199	2704.0	9170.0
652972	7.0	4.0
100288008	0.0	0.0
2197	12151.0	14394.0
2196	19.0	25386.0
338773	2171.0	1452.0
652974	0.0	0.0
2195	3730.0	74986.0
652975	0.0	0.0
2194	14661.0	11515.0
2193	1516.0	4835.0
2192	21972.0	32875.0
104355140	1.0	0.0
652978	2.0	3.0
104355141	0.0	0.0
104355143	1.0	0.0
104355145	0.0	0.0
104355146	0.0	0.0
104355147	0.0	0.0
652980	0.0	0.0
2189	328.0	1086.0
104355148	1.0	6.0
104355149	0.0	0.0
121916	0.0	0.0
652968	119.0	68.0
652969	0.0	0.0
652960	6.0	6.0
649330	0.0	0.0
652961	1.0	0.0
338761	0.0	15.0
652963	2.0	2.0
652965	0.0	0.0
652966	0.0	0.0
338758	138.0	80.0
104355133	0.0	0.0
104355135	1.0	0.0
104355136	0.0	1.0
104355137	0.0	0.0
104355138	0.0	0.0
104355139	3.0	7.0
121906	1.0	0.0
192286	2123.0	2184.0
652995	4.0	125.0
338751	0.0	0.0
338755	0.0	1.0
101290508	0.0	0.0
652985	0.0	2.0
101290506	27.0	46.0
101290504	0.0	0.0
101290503	2.0	0.0
104355150	1.0	0.0
101290502	1.0	2.0
104355151	0.0	0.0
104355152	1.0	1.0
338739	4.0	14.0
652991	0.0	0.0
101290501	1.0	5.0
101290500	0.0	1.0
100132247	99.0	26.0
121838	22.0	0.0
100132251	0.0	0.0
145814	0.0	7.0
100132264	0.0	0.0
100132268	0.0	1.0
145820	65.0	32.0
157807	9.0	8.0
338821	0.0	2.0
100132273	43.0	62.0
338811	142.0	26.0
338817	11.0	12.0
145837	22.0	2.0
375719	0.0	0.0
100132288	71.0	69.0
100132289	1.0	1.0
338809	5.0	9.0
101060321	0.0	0.0
100132291	2.0	2.0
375704	49.0	3.0
100132295	0.0	0.0
50484	4505.0	6104.0
50486	566.0	1130.0
50485	1416.0	1727.0
50488	5951.0	5568.0
50487	230.0	186.0
50489	60.0	102.0
387712	34.0	10.0
387718	0.0	29.0
387715	1.0	0.0
652904	1.0	0.0
101060301	0.0	0.0
387700	499.0	11.0
387707	7.0	0.0
387703	3.0	4.0
107063611	0.0	0.0
100506377	0.0	11.0
100506376	7.0	1.0
107063612	0.0	0.0
101060351	0.0	0.0
375759	2.0	5.0
399726	93.0	194.0
101928969	771.0	311.0
375757	535.0	1111.0
387733	0.0	0.0
100533990	9.0	3.0
375743	2651.0	2450.0
100506365	1578.0	2360.0
101928971	0.0	0.0
157869	1491.0	264.0
143241	7.0	0.0
375748	1133.0	1255.0
169841	111.0	81.0
387723	77.0	34.0
375775	479.0	36.0
100506392	70.0	112.0
399708	0.0	0.0
100506390	0.0	0.0
399706	0.0	0.0
101928989	0.0	3.0
100506394	166.0	81.0
143244	35.0	101.0
387755	57.0	4.0
387751	1434.0	189.0
100533970	37.0	17.0
387758	3342.0	2395.0
101928991	0.0	1.0
100506380	325.0	542.0
100506385	27.0	487.0
101928999	0.0	0.0
399717	1.0	1.0
387745	8.0	8.0
170850	49.0	219.0
387742	0.0	0.0
387747	0.0	0.0
387748	1.0	0.0
100506334	227.0	1249.0
100533955	2.0	3.0
100533952	4.0	7.0
100506330	38.0	47.0
101928922	0.0	0.0
4804	54.0	1962.0
387778	0.0	3.0
4807	2.0	9.0
4808	9.0	192.0
100132201	0.0	3.0
4809	4875.0	5621.0
387775	8.0	1.0
100134869	38.0	86.0
4800	1398.0	3766.0
4801	3057.0	2351.0
4802	2834.0	2421.0
4803	34.0	90.0
133874	18.0	6.0
399774	0.0	1.0
100506328	8.0	46.0
100506325	59.0	91.0
101928931	24.0	1.0
4815	1770.0	440.0
4817	1224.0	1363.0
4818	2891.0	363.0
387763	2134.0	638.0
145853	344.0	140.0
375791	23.0	52.0
145858	0.0	1.0
375790	7764.0	28451.0
4810	143.0	890.0
4811	4024.0	16220.0
4814	3027.0	3766.0
373159	0.0	0.0
100506356	0.0	0.0
101060376	9.0	4.0
399746	0.0	0.0
373156	6512.0	2322.0
157855	0.0	19.0
170825	0.0	0.0
101928941	2.0	16.0
399748	22.0	26.0
4826	27.0	25.0
4828	159.0	2538.0
4829	7.0	3.0
169834	57.0	74.0
145864	353.0	1691.0
4820	3081.0	1117.0
4821	0.0	0.0
4824	213.0	867.0
4825	1.0	44.0
100506343	12.0	6.0
157848	1.0	0.0
4837	4258.0	6805.0
4838	5.0	11.0
145873	10.0	20.0
4839	825.0	6098.0
387787	59.0	90.0
100132234	3.0	17.0
4830	367.0	3886.0
4831	1037.0	6186.0
4832	857.0	936.0
4833	1070.0	3118.0
4835	1155.0	1737.0
4836	5963.0	8631.0
650236	0.0	0.0
102467146	43.0	33.0
4850	1502.0	1313.0
4848	3175.0	4921.0
4849	1803.0	3852.0
143187	886.0	2343.0
4841	11807.0	21972.0
4842	849.0	819.0
4843	174.0	39.0
155185	209.0	76.0
155184	2.0	1.0
4846	713.0	544.0
192111	1304.0	7629.0
4860	2024.0	7399.0
4861	26.0	43.0
167153	2701.0	2738.0
192127	0.0	0.0
100421090	0.0	1.0
192128	0.0	0.0
4851	4318.0	3998.0
4852	0.0	1.0
4853	11451.0	11650.0
4854	4852.0	13232.0
100506527	0.0	1.0
100421096	1.0	2.0
4855	4399.0	1036.0
100421097	3.0	1.0
4856	540.0	2052.0
4857	123.0	79.0
4858	894.0	163.0
100506555	11.0	11.0
4871	0.0	0.0
2210	136.0	23.0
649264	1.0	0.0
2207	6761.0	2129.0
2206	572.0	175.0
2205	405.0	36.0
101928904	0.0	1.0
2204	81.0	69.0
2203	12492.0	1099.0
2202	22232.0	13020.0
2201	69.0	2915.0
2200	4963.0	32585.0
4862	583.0	3771.0
4863	1560.0	3173.0
4864	4759.0	7591.0
4867	468.0	371.0
2209	713.0	203.0
4868	1.0	1.0
2208	17.0	5.0
4869	14870.0	39090.0
100506542	40.0	0.0
4880	0.0	4.0
4881	4138.0	410.0
4882	991.0	557.0
4883	5352.0	3884.0
2220	2.0	0.0
101928913	19.0	77.0
100506540	24.0	26.0
2218	847.0	2874.0
2217	10147.0	3479.0
2216	0.0	0.0
2215	178.0	257.0
2214	16188.0	4834.0
2213	780.0	512.0
2212	6747.0	6664.0
4874	2.0	4.0
4875	10.0	23.0
4878	5.0	0.0
4879	0.0	0.0
2219	1967.0	225.0
4891	4010.0	3675.0
4892	5.0	3.0
4893	3643.0	9680.0
2232	257.0	828.0
2231	3.0	6.0
2230	1954.0	2491.0
649288	0.0	0.0
2229	0.0	0.0
2228	1.0	0.0
2227	0.0	0.0
204474	0.0	0.0
2224	4255.0	6236.0
2222	8490.0	9828.0
4884	46.0	297.0
4885	13.0	353.0
4886	280.0	43.0
4887	0.0	0.0
4888	45.0	0.0
4889	8.0	0.0
131177	131.0	133.0
2243	84.0	7.0
2242	1370.0	427.0
2241	1683.0	1818.0
649299	0.0	3.0
143162	13.0	0.0
2239	5618.0	5228.0
2237	528.0	4025.0
2236	0.0	0.0
2235	1450.0	1487.0
4897	321.0	2108.0
4898	6238.0	10566.0
4899	1117.0	942.0
131185	0.0	5.0
2254	119.0	26.0
2253	2.0	1.0
2252	1631.0	565.0
2251	0.0	0.0
2250	0.0	67.0
2249	0.0	0.0
2248	2.0	1.0
2247	1541.0	349.0
2246	331.0	440.0
2245	520.0	1507.0
2244	0.0	2.0
100506516	28.0	15.0
2264	4752.0	430.0
348262	1973.0	2835.0
2263	3381.0	2785.0
2262	251.0	0.0
2261	1180.0	6912.0
2260	5173.0	5120.0
169792	1121.0	1240.0
613227	1.0	0.0
2259	295.0	105.0
2258	223.0	719.0
167127	7.0	78.0
2257	78.0	607.0
2256	8.0	208.0
2255	231.0	37.0
100506506	0.0	0.0
348254	2.0	2.0
2275	535.0	1049.0
2274	368.0	6228.0
2273	27668.0	1268.0
2272	210.0	74.0
2271	2126.0	4757.0
100132086	0.0	0.0
253430	907.0	3081.0
2268	4004.0	661.0
2267	8.0	5.0
2266	515.0	8.0
348249	6.0	0.0
2287	1445.0	3434.0
2286	870.0	1793.0
2284	0.0	0.0
2283	0.0	0.0
2281	461.0	223.0
2280	13528.0	3702.0
2277	4154.0	9.0
2290	0.0	1.0
348235	1608.0	2666.0
2298	6.0	5.0
2297	4.0	48.0
2296	598.0	2883.0
2295	1114.0	1197.0
2294	3659.0	159.0
2289	4132.0	6036.0
2288	2478.0	18129.0
2299	9.0	5.0
338879	3.0	4.0
338870	2.0	5.0
652873	0.0	0.0
253461	7401.0	7552.0
338872	4.0	1.0
192134	5.0	20.0
104054213	4.0	3.0
338862	0.0	0.0
338864	0.0	0.0
192146	20.0	11.0
100132121	0.0	0.0
100846978	37.0	16.0
100132124	0.0	0.0
100132132	0.0	0.0
100846993	0.0	0.0
100846994	0.0	0.0
100846991	0.0	0.0
100846992	0.0	0.0
100846998	0.0	0.0
100846995	0.0	0.0
100846996	0.0	0.0
100132142	2.0	1.0
100846999	0.0	0.0
338949	0.0	0.0
100132153	0.0	0.0
100132159	2.0	125.0
107063536	0.0	0.0
107063538	0.0	0.0
107063537	0.0	0.0
107063539	0.0	2.0
399804	14.0	7.0
399806	11.0	2.0
100132163	4.0	0.0
100132166	0.0	0.0
100132169	0.0	1.0
387815	0.0	2.0
107063540	0.0	0.0
107063543	0.0	0.0
107063544	0.0	0.0
399818	510.0	730.0
399814	0.0	0.0
100132173	0.0	0.0
338917	1.0	0.0
387804	16.0	103.0
375850	0.0	0.0
387837	10.0	1.0
387836	0.0	5.0
100132195	0.0	0.0
121727	0.0	0.0
157753	4.0	29.0
133789	3.0	1.0
101928840	0.0	0.0
100421008	0.0	0.0
100506492	0.0	0.0
613210	0.0	0.0
613211	0.0	1.0
613212	0.0	3.0
100506495	193.0	78.0
101928846	8.0	3.0
387856	33.0	78.0
387853	0.0	0.0
613209	0.0	0.0
121793	4.0	11.0
145767	74.0	111.0
100073347	1.0	0.0
399857	0.0	0.0
100421018	1.0	1.0
145781	165.0	40.0
613204	0.0	0.0
387845	27.0	31.0
145773	51.0	81.0
170712	0.0	0.0
387841	43.0	55.0
100134713	34.0	53.0
387849	26.0	28.0
157773	59.0	11.0
399823	4.0	1.0
131149	0.0	0.0
157777	46.0	150.0
399829	2.0	0.0
101928869	0.0	0.0
399827	0.0	0.0
4904	16633.0	31260.0
4905	2016.0	4005.0
4907	1202.0	2655.0
