id	80dfa38c-5905-4a58-bb0c-246dccc2bbc7	f69a97ec-c6c0-4450-83f1-3280f31ad447
106481336	0.0	0.0
106481337	0.0	0.0
106481341	0.0	0.0
106481342	15.0	6.0
106481340	0.0	0.0
85458	2209.0	389.0
106481345	0.0	0.0
85459	374.0	558.0
106481346	0.0	0.0
85456	28358.0	61017.0
442910	0.0	0.0
106481343	0.0	0.0
85457	2235.0	2211.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	67.0	445.0
442913	0.0	0.0
85452	24.0	8.0
442914	0.0	0.0
50	7967.0	6294.0
85453	1827.0	227.0
442915	0.0	0.0
85450	16498.0	14970.0
51	6899.0	6424.0
442916	0.0	0.0
85451	2171.0	2044.0
52	4142.0	4070.0
442917	0.0	0.0
53	5307.0	21244.0
442918	1.0	0.0
54	40185.0	13583.0
442919	0.0	0.0
55	736.0	921.0
442909	5.0	0.0
56	6.0	10.0
58	13.0	8.0
59	12967.0	4544.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	21.0	12.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	214.0	128.0
106481350	0.0	0.0
106481351	2.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	2.0	2.0
106481354	0.0	0.0
85446	359.0	20.0
442900	0.0	0.0
106481355	0.0	0.0
85443	48.0	65.0
442901	1.0	0.0
85444	951.0	563.0
442902	0.0	0.0
60	579699.0	1073709.0
85441	7776.0	18080.0
442903	9.0	4.0
85442	1614.0	349.0
442904	0.0	0.0
442905	0.0	0.0
62	34.0	54.0
85440	2341.0	4068.0
442907	9.0	2.0
442908	0.0	0.0
66	0.0	1.0
67	15.0	25.0
68	10.0	11.0
344595	313.0	335.0
69	3.0	23.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	2.0	2.0
106481315	1.0	0.0
106481318	0.0	0.0
106481319	1.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	326.0	95.0
106481321	0.0	0.0
85479	518.0	5.0
106481322	0.0	0.0
85476	3672.0	4779.0
85477	801.0	822.0
70	3.0	2.0
85474	21.0	58.0
71	267152.0	375290.0
72	1259.0	358.0
73	25.0	13.0
74	1.0	4.0
75	30.0	26.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	5459.0	7685.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	6.0	1.0
85465	2619.0	5820.0
81	68546.0	63332.0
85463	2948.0	3306.0
82	7.0	1.0
85464	4497.0	2298.0
83	3.0	1.0
85461	8641.0	3678.0
85462	6706.0	5738.0
86	1838.0	5021.0
87	26496.0	69256.0
85460	1149.0	166.0
88	434.0	4.0
89	12.0	39.0
728675	0.0	0.0
106481301	1.0	0.0
106481302	0.0	0.0
90	3630.0	4891.0
106481300	0.0	0.0
91	9472.0	10632.0
92	972.0	615.0
93	552.0	1170.0
94	21947.0	2101.0
95	161.0	553.0
97	235.0	264.0
98	601.0	337.0
344561	0.0	0.0
728661	2155.0	1755.0
728664	0.0	0.0
106481305	1.0	0.0
261734	1768.0	1586.0
106481306	0.0	0.0
106481303	1.0	0.0
106481304	0.0	0.0
728666	32.0	49.0
106481309	29.0	2.0
246119	8.0	2.0
106481307	0.0	0.0
261735	3.0	0.0
106481308	0.0	0.0
3804	7.0	0.0
3805	25.0	14.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	11.0	0.0
3809	14.0	1.0
246123	0.0	0.0
106481311	0.0	0.0
344558	1937.0	1389.0
3800	157.0	46.0
3801	7484.0	6828.0
3802	14.0	2.0
728695	0.0	0.0
285735	2.0	0.0
261726	2863.0	3451.0
728698	12.0	26.0
3814	30.0	1.0
3815	3910.0	270.0
3816	58.0	232.0
261729	1702.0	1154.0
3817	2.0	2.0
3818	45.0	1.0
222166	4851.0	1437.0
3811	19.0	4.0
3812	6.0	3.0
285740	0.0	0.0
285741	21.0	20.0
728689	15.0	20.0
3827	4.0	2.0
246100	0.0	0.0
3820	714.0	126.0
3821	25.0	10.0
3822	3.0	20.0
3823	0.0	3.0
3824	289.0	119.0
645402	0.0	0.0
403313	555.0	2511.0
403314	3.0	0.0
728637	0.0	0.0
728638	335.0	79.0
728633	0.0	0.0
728632	17.0	15.0
728635	12.0	3.0
3836	5049.0	5415.0
222183	63.0	120.0
3837	16157.0	24234.0
3838	4204.0	6922.0
3839	4858.0	6421.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	4376.0	4117.0
3832	177.0	3502.0
3833	350.0	2622.0
3834	43.0	4.0
3835	1283.0	3677.0
728620	0.0	0.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	248.0	52.0
3848	118.0	52430.0
3849	3.0	50.0
222171	45.0	12.0
728619	11.0	2.0
3840	11202.0	13521.0
3841	942.0	512.0
3842	7306.0	8437.0
3843	11385.0	14968.0
3844	0.0	0.0
3845	5612.0	4756.0
3846	4.0	8.0
645423	0.0	0.0
3860	173.0	5319.0
246126	1539.0	1114.0
728658	989.0	1467.0
728655	2.0	0.0
728657	1.0	0.0
728656	3.0	0.0
3858	818.0	2365.0
3859	1.0	5.0
246135	1.0	0.0
3850	1.0	30.0
3851	791.0	850.0
3852	270.0	1760899.0
645414	1.0	0.0
3853	216.0	1795705.0
3854	85.0	437384.0
3855	54992.0	22772.0
3856	90698.0	17055.0
3857	0.0	129.0
728640	1.0	5.0
645431	14.0	20.0
728642	261.0	285.0
728641	11.0	316.0
645434	5.0	0.0
645432	25.0	14.0
285704	812.0	505.0
728643	13.0	3.0
222194	1377.0	1057.0
285708	0.0	0.0
1204	0.0	0.0
1203	1505.0	872.0
1201	1848.0	813.0
1200	34774.0	26376.0
3861	152.0	795548.0
645426	23.0	4.0
645425	0.0	0.0
1209	12635.0	12067.0
3866	228.0	1802.0
1208	0.0	0.0
1207	3265.0	11785.0
3868	133.0	1143962.0
285311	0.0	0.0
3880	51394.0	305223.0
3881	2.0	156.0
285313	3854.0	6.0
100128537	861.0	53.0
3882	1.0	6.0
100128536	0.0	1.0
285314	2.0	8.0
285315	322.0	225.0
1215	43.0	3.0
100141515	7.0	18.0
1213	34434.0	49460.0
1212	6826.0	19642.0
1211	8085.0	9088.0
3872	474.0	1248250.0
3875	60169.0	29167.0
3876	22.0	12.0
3879	1.0	8.0
3890	0.0	13.0
3891	4.0	0.0
3892	192.0	35.0
100128525	3.0	8.0
285326	0.0	0.0
1230	4684.0	386.0
285329	8.0	10.0
440097	0.0	0.0
440093	43.0	38.0
3883	0.0	7.0
3884	0.0	3.0
3885	0.0	139.0
3886	0.0	1.0
100128521	0.0	2.0
3887	26.0	67.0
3888	0.0	1.0
100631239	0.0	0.0
3889	0.0	0.0
100128516	69.0	12.0
285331	613.0	436.0
100128512	0.0	0.0
285335	107.0	2.0
100128514	0.0	0.0
1241	720.0	19493.0
1240	1505.0	1478.0
1238	423.0	1001.0
1237	42.0	65.0
1236	988.0	253.0
1235	48.0	18.0
1234	1333.0	496.0
1233	958.0	178.0
1232	30.0	94.0
3895	17431.0	33496.0
100128511	17.0	19.0
100631247	1.0	1.0
3897	95.0	5880.0
100631248	0.0	1.0
3898	6674.0	69366.0
100631249	0.0	0.0
3899	2891.0	144.0
100128505	0.0	1.0
100631250	0.0	0.0
285343	1808.0	1579.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	175.0	92.0
100631254	3.0	2.0
100128503	1.0	0.0
285349	265.0	62.0
574501	1.0	1.0
574502	0.0	0.0
1244	32.0	29.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	1.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	1811.0	107.0
1263	9274.0	6576.0
1262	5.0	1.0
116966	261.0	187.0
100887755	0.0	0.0
1261	4.0	34.0
100887754	4.0	0.0
1260	0.0	0.0
116969	27.0	9.0
1259	10.0	87.0
1258	23.0	1254.0
440061	0.0	0.0
100887750	16.0	19.0
100887746	1.0	0.0
100887744	1.0	1.0
1272	1001.0	1917.0
1271	328.0	10.0
100887749	490.0	47.0
1270	42.0	41.0
100887748	0.0	0.0
440044	93.0	77.0
1269	10.0	5.0
440051	1.0	10.0
1268	2089.0	6.0
440050	1.0	2.0
1267	5460.0	10568.0
1266	24231.0	11909.0
100887740	0.0	0.0
1265	17404.0	20820.0
1286	5186.0	24.0
1285	5877.0	2.0
1284	77629.0	64845.0
1282	61058.0	70710.0
1281	36319.0	543596.0
1280	28.0	29.0
440078	114.0	36.0
440077	4.0	2.0
440087	73.0	4.0
1278	83617.0	604998.0
1277	38149.0	1212857.0
440081	50.0	137.0
116938	0.0	0.0
1297	6.0	1.0
116931	42.0	44.0
1296	1827.0	1608.0
1295	15434.0	2436.0
116933	2.0	1.0
1294	301.0	111700.0
1293	43633.0	169591.0
116935	26.0	31.0
1292	54334.0	190814.0
440068	6.0	101.0
1291	31846.0	149330.0
116937	15.0	4.0
440067	3.0	165.0
1290	7410.0	42794.0
440073	1217.0	34.0
440072	5.0	1.0
1289	9945.0	121922.0
1288	308.0	7074.0
1287	2639.0	9090.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	10687.0	2832.0
440021	0.0	0.0
442673	0.0	0.0
10018	2214.0	2993.0
126328	2221.0	2871.0
442676	1.0	0.0
126326	1141.0	267.0
1299	64.0	78.0
1298	716.0	93.0
10011	2733.0	2658.0
10010	3939.0	3059.0
10013	4924.0	2454.0
128989	2735.0	1506.0
10015	15309.0	24777.0
10014	8085.0	7088.0
10017	2.0	117.0
10016	4982.0	5778.0
10020	2844.0	2244.0
114335	0.0	0.0
114336	0.0	2.0
126321	4483.0	7102.0
10029	0.0	0.0
442668	0.0	0.0
10022	0.0	0.0
10021	9.0	0.0
10024	67.0	1592.0
128977	2062.0	796.0
103021165	0.0	0.0
10023	326.0	170.0
103021164	4.0	3.0
10026	2575.0	1566.0
10025	6105.0	4074.0
116986	796.0	539.0
116985	18236.0	34140.0
116988	8288.0	8412.0
116987	3478.0	2921.0
114327	840.0	320.0
440043	0.0	0.0
126308	7458.0	12764.0
440041	0.0	0.0
126306	20.0	36.0
151306	227.0	20.0
100128590	15.0	0.0
100128596	0.0	0.0
151300	1.0	0.0
100128595	0.0	0.0
100128589	3.0	0.0
440027	12.0	16.0
440026	4674.0	4397.0
440023	0.0	0.0
10008	763.0	340.0
10007	3179.0	3885.0
10009	2212.0	2366.0
116984	7028.0	3431.0
116983	2427.0	7039.0
151313	544.0	295.0
10000	5024.0	1964.0
128954	0.0	0.0
10002	22.0	6.0
10001	1004.0	1991.0
10004	562.0	154.0
10003	156.0	18.0
10006	6328.0	11590.0
10005	1165.0	1224.0
126370	0.0	0.0
285352	90.0	87.0
100128579	0.0	0.0
285359	105.0	50.0
126375	353.0	287.0
126374	2323.0	1094.0
153918	0.0	0.0
100128574	0.0	0.0
285362	3059.0	4998.0
285367	974.0	2396.0
285368	144.0	189.0
100128569	157.0	165.0
126364	2277.0	306.0
100128560	2.0	20.0
285370	0.0	2.0
285375	1.0	0.0
102682016	0.0	0.0
153932	3.0	2.0
344191	0.0	0.0
126353	2614.0	627.0
751071	119.0	197.0
442660	2.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	0.0	2.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	2.0	0.0
106481282	0.0	0.0
285381	3469.0	2700.0
106481283	0.0	0.0
285382	329.0	66.0
106481280	0.0	0.0
165918	2124.0	6181.0
106481281	2.0	3.0
165904	673.0	709.0
285386	735.0	211.0
138307	0.0	0.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	15.0	1.0
106481290	0.0	0.0
100128541	0.0	0.0
138311	1106.0	82.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	1.0	1.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	2.0	2.0
126299	1515.0	874.0
106481259	0.0	0.0
728716	2.0	0.0
126298	3118.0	3022.0
728710	1.0	0.0
126295	308.0	396.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	3.0	4.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	118.0	648.0
645318	0.0	0.0
645317	15.0	33.0
151242	116.0	7.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	24539.0	35196.0
100287908	0.0	0.0
645332	184.0	968.0
126282	1670.0	1736.0
100287902	1.0	9.0
163227	395.0	205.0
100287900	0.0	0.0
163223	22.0	0.0
106481275	1.0	0.0
106481276	2.0	0.0
106481273	1.0	0.0
106481274	0.0	2.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	12.0	0.0
106481278	0.0	0.0
645328	3.0	3.0
151254	27.0	127.0
645326	3.0	4.0
106481271	1.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	36.0	312.0
163259	769.0	5819.0
645345	135.0	355.0
200403	22.0	9.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	176.0	29.0
106481237	0.0	0.0
106481238	2.0	0.0
728737	1.0	0.0
728732	3.0	2.0
728734	0.0	0.0
126272	63.0	46.0
106481242	0.0	0.0
107133511	1.0	0.0
114294	4212.0	2552.0
106481243	0.0	0.0
107133513	0.0	4.0
106481240	0.0	0.0
106481241	1.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	1.0	0.0
114299	40.0	49.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	6.0	15.0
728723	34.0	8.0
106481253	0.0	0.0
107133522	2.0	4.0
106481254	0.0	1.0
107133524	0.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	23.0	16.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	2.0	2.0
645348	0.0	1.0
106481250	0.0	0.0
645369	27.0	48.0
645368	0.0	0.0
645367	1.0	0.0
106481217	0.0	0.0
200424	3373.0	7442.0
106481218	3.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	6.0	7.0
645360	0.0	0.0
106481219	0.0	0.0
106481220	2.0	0.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	435.0	665.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	1.0
106481236	7.0	2.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	3.0	1.0
645387	413.0	771.0
645382	0.0	0.0
645381	36.0	42.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	1.0	0.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	4.0	0.0
106481207	3.0	2.0
106481204	0.0	1.0
106481205	4.0	1.0
106481208	2.0	5.0
106481209	0.0	0.0
3902	285.0	363.0
3903	11834.0	1480.0
106481210	0.0	0.0
3904	12.0	10.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	7439.0	2039.0
106481211	0.0	0.0
3909	18009.0	44266.0
106481212	0.0	0.0
684959	0.0	0.0
151234	13.0	0.0
151230	885.0	59.0
728798	6.0	0.0
3913	38852.0	29697.0
3914	36262.0	122093.0
3915	22623.0	19933.0
3916	42397.0	34046.0
3918	23193.0	78005.0
3910	9816.0	6912.0
3911	16201.0	16613.0
3912	16166.0	19285.0
728782	14.0	11.0
728780	86.0	31.0
3924	11.0	17.0
3925	4576.0	13283.0
3927	27921.0	36293.0
3929	17.0	6.0
3920	16620.0	21544.0
3921	23588.0	79292.0
3923	0.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	42041.0	7164.0
3937	8170.0	1940.0
3938	8.0	0.0
3939	51186.0	402106.0
3930	3891.0	4412.0
100873179	0.0	0.0
3931	1145.0	481.0
3932	1011.0	610.0
3933	2.0	3.0
3934	3722.0	5326.0
100189512	0.0	0.0
105371027	1.0	0.0
100873166	0.0	0.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	0.0	1.0
100329109	0.0	0.0
100329108	1.0	4.0
3947	1.0	3.0
3948	2.0	2.0
3949	108873.0	33361.0
100873169	1.0	0.0
3940	0.0	3.0
100873168	0.0	0.0
3945	17042.0	25733.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	5.0	0.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	1.0
728758	1.0	3.0
100873192	0.0	1.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	330.0	57.0
3958	45690.0	20412.0
3959	75934.0	85748.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	453.0	104.0
574517	0.0	0.0
100631269	1.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	469.0	561.0
3952	2.0	3.0
3953	5499.0	360.0
3954	5673.0	5702.0
3955	3516.0	4771.0
3956	25504.0	46906.0
100873185	0.0	0.0
100873184	2.0	0.0
728741	4.0	1.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	1.0	0.0
728747	3.0	9.0
728746	0.0	0.0
728748	0.0	3.0
100873181	0.0	1.0
100873180	0.0	0.0
1305	1112.0	1299.0
1303	13091.0	30405.0
107133502	0.0	0.0
1302	108.0	91.0
1301	81.0	18211.0
1300	89.0	2469.0
3960	132.0	13.0
3963	1.0	930.0
3964	5546.0	6132.0
1308	214.0	182443.0
3965	10087.0	1755.0
1307	4385.0	17350.0
151295	66.0	17.0
1306	6223.0	3673.0
100189589	6.0	7.0
728774	2.0	1.0
728773	0.0	1.0
3980	1933.0	2200.0
100287932	3001.0	3868.0
3981	2660.0	810.0
728776	15.0	22.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	57847.0	31994.0
1315	10151.0	60536.0
1314	22972.0	27351.0
1312	13418.0	16398.0
1311	142.0	4.0
100329135	1.0	0.0
1310	1.0	7.0
574537	0.0	0.0
3972	5.0	22.0
3973	1.0	0.0
3975	0.0	6.0
3976	62112.0	663.0
3977	11714.0	290.0
1318	788.0	373.0
3978	1324.0	3326.0
1317	8767.0	3466.0
728763	13.0	1.0
3990	40.0	31.0
645313	7.0	22.0
3991	376.0	488.0
645312	0.0	1.0
3992	4954.0	6710.0
645311	1.0	0.0
728769	277.0	162.0
1330	0.0	0.0
1327	15498.0	17025.0
1326	5527.0	1743.0
1325	4.0	14.0
3982	1.0	2.0
3983	25472.0	30634.0
3984	3953.0	8556.0
3985	9826.0	12021.0
3987	10103.0	6562.0
3988	31806.0	4573.0
1329	4327.0	8490.0
116809	0.0	0.0
100128416	12.0	7.0
1340	7014.0	11378.0
1337	4953.0	8169.0
1336	0.0	0.0
1332	1.0	0.0
1331	0.0	0.0
3993	9488.0	9279.0
100128410	1.0	1.0
3995	4304.0	4243.0
100128412	0.0	0.0
3996	2080.0	7158.0
3998	10472.0	15033.0
1339	1.0	1.0
285440	3493.0	1009.0
285441	68.0	0.0
1352	889.0	1792.0
1351	7227.0	15612.0
1350	9845.0	11607.0
1349	3877.0	4687.0
1348	2.0	1.0
1347	4799.0	6108.0
1346	1137.0	249.0
1345	4256.0	4104.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	7.0	3.0
1363	6265.0	2761.0
1362	12911.0	15582.0
1361	2733.0	0.0
1360	10.0	2.0
1359	2984.0	144.0
1358	4.0	3.0
1357	6.0	0.0
1356	3188.0	178.0
1355	2341.0	3966.0
1353	1874.0	1542.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	1.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	176.0	51.0
285464	870.0	354.0
100873200	0.0	0.0
777774	0.0	0.0
1374	10011.0	6699.0
1373	141.0	714.0
1371	1007.0	1778.0
1370	3.0	7.0
1369	0.0	0.0
1368	16067.0	1923.0
100873209	0.0	0.0
1366	11432.0	4963.0
1365	1724.0	0.0
1364	17877.0	21245.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	4.0	9.0
100873201	0.0	0.0
100873208	1.0	0.0
100873207	0.0	0.0
100873206	10.0	2.0
100873205	0.0	1.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	1.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	3660.0	3922.0
116843	1082.0	698.0
1384	2754.0	1696.0
116842	47.0	14.0
1382	155.0	13101.0
116844	5975.0	2213.0
1381	0.0	62.0
1380	11.0	12.0
440176	1.0	1.0
440184	4.0	0.0
1379	11.0	3.0
1378	823.0	95.0
1376	1450.0	1995.0
1375	83.0	103.0
128821	0.0	1.0
100873237	0.0	0.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	1.0	0.0
102800310	7.0	9.0
100873239	2.0	0.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	3.0	12.0
100873220	0.0	0.0
128820	0.0	0.0
116832	120.0	94.0
1396	1465.0	138.0
1395	28.0	1.0
1394	8.0	1.0
1393	51.0	5.0
1392	0.0	1.0
285407	6.0	4.0
116835	2499.0	311.0
1390	6649.0	988.0
1389	6887.0	4580.0
1388	7621.0	12104.0
1387	10496.0	8786.0
116841	1668.0	2035.0
1386	3555.0	3137.0
116840	3825.0	3336.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	8.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	194.0	48.0
100873255	1.0	0.0
100873254	5.0	0.0
100873253	0.0	0.0
285412	2.0	6.0
100873252	0.0	0.0
100287898	20.0	2.0
100287895	0.0	0.0
285419	83.0	3.0
1399	9189.0	10796.0
1398	9999.0	9524.0
1397	22866.0	5205.0
100873259	2.0	0.0
100873258	2.0	2.0
100873257	7.0	1.0
100873256	0.0	0.0
100873240	6.0	4.0
100873244	4.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	306.0	641.0
285429	28.0	6.0
100287880	0.0	0.0
440193	3623.0	1601.0
100873248	0.0	0.0
100873247	2.0	0.0
100873246	0.0	0.0
100873245	4.0	1.0
100873249	0.0	0.0
128872	0.0	1.0
10130	11366.0	30755.0
153830	35151.0	23489.0
645280	2.0	0.0
440138	494.0	548.0
440132	2.0	1.0
440142	1.0	0.0
10139	3877.0	5895.0
126208	2626.0	2077.0
126206	0.0	1.0
126205	0.0	0.0
107133497	2.0	4.0
126204	0.0	0.0
107133499	0.0	0.0
128866	16560.0	19635.0
10131	2680.0	4763.0
10134	19489.0	28961.0
107133494	0.0	0.0
10133	9823.0	16446.0
128869	1464.0	2168.0
10136	0.0	0.0
10135	68151.0	15884.0
100128493	0.0	0.0
103021294	81.0	108.0
10138	1125.0	414.0
100128496	0.0	0.0
10137	8409.0	8576.0
128861	0.0	0.0
128862	0.0	0.0
10141	1.0	2.0
10140	3663.0	3754.0
128864	6.0	18.0
440125	0.0	0.0
440131	1.0	1.0
10143	0.0	0.0
128854	249.0	213.0
10142	5291.0	2203.0
10144	1651.0	749.0
10147	3037.0	2207.0
100128483	1.0	0.0
10146	16128.0	18453.0
128859	0.0	0.0
10149	332.0	18.0
10148	215.0	231.0
128853	110.0	22.0
440159	0.0	0.0
10117	77.0	0.0
440163	3.0	0.0
10110	39.0	12.0
10112	84.0	2511.0
10111	3367.0	4053.0
10114	18983.0	9179.0
10113	3660.0	4416.0
128848	0.0	0.0
10116	6607.0	8830.0
165829	21.0	31.0
100128469	7.0	5.0
153842	2.0	1.0
440145	726.0	1549.0
10129	7328.0	285.0
440153	0.0	0.0
10128	6397.0	9299.0
100033799	0.0	0.0
107133486	1.0	0.0
10121	14000.0	12037.0
100128465	0.0	0.0
10120	5726.0	5169.0
10123	7926.0	11033.0
138234	0.0	2.0
10125	3380.0	726.0
10124	2205.0	478.0
10127	3395.0	1897.0
10126	1687.0	1112.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	2.0	2.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	12.0	39.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	1.0	0.0
106481183	0.0	0.0
100128450	0.0	5.0
106481184	0.0	0.0
106481181	2.0	0.0
106481182	2.0	0.0
285489	507.0	157.0
100128448	0.0	0.0
126242	0.0	0.0
106481198	2.0	2.0
10107	5.0	3.0
10106	29183.0	36842.0
106481199	1.0	0.0
10109	30414.0	48346.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	1.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	2700.0	4286.0
10100	1018.0	104.0
10103	1122.0	1974.0
106481194	0.0	0.0
10102	1003.0	2238.0
106481195	0.0	0.0
10105	6706.0	49922.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	184.0	3.0
440119	213.0	64.0
126235	0.0	0.0
126231	75.0	73.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	176.0	409.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	53.0	142.0
106481167	1.0	1.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	1.0	0.0
440107	7.0	1.0
440104	1566.0	519.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	2.0	2.0
106481179	1.0	0.0
128876	0.0	844.0
100128420	59.0	4.0
100128423	0.0	0.0
128879	0.0	0.0
106481172	4.0	0.0
106481173	1.0	0.0
106481170	0.0	0.0
106481171	4.0	0.0
10090	2464.0	507.0
10093	10415.0	14968.0
10092	17934.0	13260.0
10095	21809.0	16518.0
645204	2.0	1.0
10094	14637.0	22328.0
645203	3.0	7.0
10097	26140.0	35631.0
10096	19401.0	28956.0
645201	0.0	0.0
163115	75.0	9.0
200504	4514.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	12.0	35.0
106481143	0.0	0.0
114194	0.0	0.0
138162	64.0	62.0
106481144	0.0	0.0
114195	50.0	2.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	14.0	4.0
106481145	3.0	1.0
151126	2933.0	35.0
106481146	0.0	0.0
10099	39978.0	9565.0
10098	903.0	6724.0
114190	0.0	0.0
106481140	0.0	1.0
114192	2.0	0.0
645212	441.0	248.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	14.0	2.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	1.0	0.0
114187	0.0	0.0
