id	652ecf99-1af9-41fc-b0a5-d3e5c07a7b5d	9813b5d6-2309-4e67-85c0-1fae01d9672d
79717	3952.0	2177.0
417	3.0	1.0
55745	2943.0	1968.0
79716	921.0	975.0
418	0.0	1.0
79719	3505.0	2953.0
419	25.0	6.0
79718	5567.0	15351.0
55749	2836.0	3209.0
102723555	3.0	2.0
220885	18.0	12.0
55751	1983.0	1775.0
55750	1386.0	2362.0
420	184.0	61.0
102723553	6.0	1.0
421	642.0	708.0
55755	2761.0	9875.0
340618	0.0	0.0
55754	21040.0	10808.0
55753	14.0	167.0
55752	10534.0	10110.0
79701	2147.0	2412.0
55759	922.0	1422.0
427	49885.0	25778.0
55758	1777.0	2114.0
79703	622.0	1139.0
205272	1.0	0.0
55757	1123.0	1229.0
79706	1320.0	1949.0
55756	928.0	1130.0
429	50.0	3.0
79705	2215.0	2280.0
79707	1496.0	1391.0
79709	9917.0	16547.0
256815	601.0	6.0
101927273	0.0	2.0
101927275	176.0	100.0
7402	12255.0	7411.0
7401	0.0	0.0
80714	205.0	177.0
101927279	131.0	21.0
653820	21.0	90.0
100133093	1.0	0.0
80712	0.0	0.0
102723547	0.0	7.0
55762	464.0	341.0
55761	5756.0	4596.0
430	16.0	73.0
55760	2336.0	2127.0
79731	1494.0	957.0
432	668.0	208.0
79730	618.0	88.0
340602	0.0	3.0
79733	22.0	302.0
433	162.0	49.0
55766	3883.0	1526.0
434	7.0	12.0
55765	520.0	1647.0
79735	3226.0	2716.0
435	3355.0	1496.0
55764	1445.0	2032.0
55763	2403.0	2185.0
79734	1012.0	1433.0
436	3.0	16.0
55769	1776.0	1013.0
79736	465.0	478.0
438	14.0	4.0
79739	926.0	416.0
55768	1802.0	1450.0
439	6523.0	4592.0
79738	761.0	660.0
340600	0.0	1.0
677804	0.0	0.0
677805	0.0	0.0
677802	4.0	8.0
80709	5724.0	5429.0
677803	0.0	0.0
7411	3691.0	3046.0
677800	5.0	5.0
7410	2439.0	2060.0
677801	0.0	3.0
101927289	8.0	13.0
7412	5669.0	3437.0
101927288	17.0	26.0
80704	441.0	60.0
102723538	0.0	0.0
80701	0.0	0.0
677808	3.0	1.0
677809	0.0	0.0
677806	1.0	0.0
80705	248.0	118.0
677807	3.0	4.0
55773	3682.0	2073.0
440	1071.0	3552.0
100652997	1.0	3.0
55771	179.0	1935.0
79720	11723.0	2683.0
443	391.0	40.0
55770	2033.0	2000.0
79722	16.0	24.0
444	15441.0	19681.0
55777	1225.0	912.0
55776	1199.0	960.0
445	7097.0	3430.0
55775	706.0	1015.0
79724	1375.0	2309.0
79723	393.0	551.0
447	2.0	11.0
79726	1668.0	1768.0
7404	1623.0	1146.0
7403	1744.0	1601.0
79725	271.0	230.0
449	1.0	0.0
79728	506.0	931.0
55779	560.0	220.0
55778	370.0	344.0
79727	6.0	0.0
7405	2784.0	2207.0
7408	16588.0	6295.0
7407	3750.0	7804.0
79729	304.0	599.0
7409	1938.0	2329.0
101927295	0.0	0.0
7422	17981.0	6802.0
100422711	0.0	0.0
7421	2962.0	3326.0
100422712	37.0	17.0
7424	1391.0	373.0
7423	5894.0	6207.0
80737	735.0	286.0
80736	5520.0	1007.0
100422716	0.0	0.0
65109	640.0	1109.0
65108	2811.0	6735.0
55780	1256.0	828.0
80739	125.0	46.0
450	0.0	0.0
55784	1979.0	771.0
79751	1382.0	1523.0
80740	27.0	330.0
451	0.0	0.0
79750	138.0	106.0
55783	1918.0	1077.0
79753	1640.0	1069.0
55781	1752.0	1043.0
79752	3591.0	1776.0
454	3.0	0.0
79755	243.0	1892.0
55788	8375.0	3187.0
455	2.0	4.0
55787	2372.0	1327.0
79754	2105.0	2153.0
55786	316.0	131.0
80742	579.0	907.0
55785	1332.0	2491.0
80741	229.0	100.0
92715	1020.0	1107.0
7415	19575.0	27169.0
79759	231.0	419.0
7414	11506.0	12251.0
79758	1121.0	479.0
7417	4882.0	4241.0
55789	37.0	485.0
92714	3385.0	2424.0
7416	10030.0	10408.0
7419	6143.0	7982.0
7418	0.0	0.0
65110	1556.0	1748.0
7431	149943.0	77463.0
7430	131614.0	19085.0
7433	10275.0	603.0
7432	11.0	0.0
7434	20.0	3.0
80726	889.0	131.0
65117	4636.0	3340.0
80725	197.0	315.0
80724	986.0	1383.0
80723	623.0	285.0
102723518	0.0	0.0
55791	639.0	543.0
55790	1252.0	1219.0
80728	372.0	416.0
460	32.0	24.0
102723513	4.0	1.0
80727	3908.0	15840.0
462	14.0	7.0
55795	2431.0	2061.0
79740	434.0	17.0
463	2187.0	2741.0
55794	1178.0	1072.0
55793	1533.0	1191.0
79742	2109.0	662.0
102723510	16.0	16.0
79744	354.0	383.0
466	2558.0	1431.0
55799	185.0	386.0
467	23917.0	9967.0
55798	1390.0	1254.0
468	37322.0	17077.0
79746	1727.0	439.0
80731	27.0	230.0
55796	1305.0	1499.0
79745	4999.0	4022.0
469	0.0	0.0
79748	1.0	1.0
79747	182.0	6.0
7425	8.0	1.0
7428	1900.0	2660.0
92703	2896.0	2815.0
7429	5.0	230.0
7442	3.0	11.0
7441	0.0	3.0
7444	2288.0	1573.0
7443	757.0	905.0
101927233	37.0	34.0
254251	649.0	470.0
471	2453.0	4531.0
472	2242.0	2709.0
473	7301.0	7009.0
103689844	0.0	0.0
474	0.0	0.0
103689843	0.0	0.0
475	2526.0	2586.0
103689846	0.0	0.0
476	95752.0	45585.0
103689845	1.0	23.0
477	724.0	110.0
478	32.0	190.0
479	511.0	1084.0
100135756	0.0	0.0
7436	2022.0	1166.0
7439	1064.0	316.0
7451	58.0	36.0
7450	37436.0	17471.0
7453	23712.0	13759.0
7455	3.0	19.0
100147744	0.0	0.0
7454	2969.0	1984.0
100422624	0.0	1.0
101927242	1.0	0.0
100147745	0.0	0.0
100422625	0.0	0.0
100147746	1.0	1.0
7456	6645.0	8479.0
100147747	0.0	1.0
100147749	0.0	0.0
101927249	1.0	1.0
254263	74.0	79.0
480	1.0	21.0
481	21238.0	12990.0
482	304.0	146.0
483	16955.0	14281.0
484	5.0	2.0
100133100	0.0	0.0
485	4.0	2.0
486	65.0	80.0
487	40.0	84.0
488	17163.0	24627.0
100133103	0.0	0.0
489	4850.0	3863.0
7448	124.0	27.0
7447	129.0	1416.0
7462	5105.0	1344.0
100147751	1.0	1.0
7461	1643.0	3558.0
100147752	10.0	2.0
7464	3094.0	3765.0
100147754	0.0	0.0
7466	9163.0	3783.0
100147755	0.0	1.0
7465	4788.0	2515.0
100422635	0.0	0.0
100147756	0.0	0.0
7468	2605.0	4939.0
100147757	0.0	0.0
100422636	0.0	0.0
100147758	0.0	0.0
256892	0.0	0.0
101927258	7.0	5.0
100147759	0.0	0.0
490	11022.0	7773.0
491	17.0	117.0
492	5.0	11.0
493	17808.0	8165.0
495	0.0	130.0
254225	1371.0	1239.0
496	3.0	1.0
254228	417.0	661.0
498	26047.0	27815.0
7458	16292.0	17433.0
100147750	7.0	9.0
7473	120.0	350.0
100147762	0.0	0.0
7472	1191.0	1531.0
100422642	0.0	0.0
7475	7.0	15.0
134701	1.0	1.0
7474	1481.0	9850.0
100422644	0.0	0.0
7477	1989.0	2152.0
100147766	0.0	1.0
101927265	0.0	0.0
7476	672.0	318.0
100147767	0.0	0.0
7479	6.0	17.0
100147768	0.0	0.0
7478	1.0	1.0
100147769	0.0	0.0
254240	0.0	3.0
7471	2.0	12.0
100133121	0.0	0.0
100133122	0.0	0.0
100133123	0.0	0.0
7469	1308.0	2466.0
100147760	0.0	0.0
100147761	0.0	0.0
7484	2.0	8.0
7483	1162.0	454.0
7486	726.0	854.0
7485	2106.0	876.0
100422656	7.0	3.0
100422657	0.0	0.0
100422658	0.0	0.0
254295	2391.0	597.0
7480	31.0	72.0
100419004	0.0	0.0
7482	1000.0	386.0
100419006	0.0	0.0
7481	197.0	4387.0
100419005	0.0	0.0
100133139	1.0	1.0
100147770	0.0	0.0
100147771	0.0	0.0
7495	0.0	6.0
7494	0.0	0.0
100422666	7.0	5.0
7499	37.0	60.0
7498	29.0	183.0
7490	24.0	214.0
100420005	0.0	131.0
100420003	1.0	1.0
100422674	0.0	0.0
100419023	0.0	1.0
254272	0.0	0.0
100419029	0.0	0.0
101927215	14.0	9.0
101927217	20.0	10.0
100419028	20.0	8.0
101927219	0.0	0.0
55700	15942.0	8638.0
254268	16.0	8.0
55704	4280.0	5016.0
55703	694.0	762.0
122706	1.0	0.0
55702	1618.0	1462.0
55701	3674.0	3522.0
55707	9574.0	5230.0
55706	1019.0	2312.0
122704	1853.0	1265.0
55705	4182.0	7334.0
100420012	1.0	0.0
100422686	0.0	0.0
55709	925.0	814.0
101927221	502.0	237.0
101927220	0.0	4.0
100419031	19.0	23.0
101927222	0.0	0.0
101927224	0.0	7.0
100133161	40.0	69.0
100133162	0.0	1.0
100133163	0.0	0.0
100419038	3.0	0.0
100133168	1.0	1.0
55711	1484.0	468.0
55715	2746.0	1865.0
55714	230.0	1060.0
55713	263.0	182.0
100420028	14.0	9.0
102723590	0.0	0.0
55719	1234.0	1506.0
55718	2184.0	2125.0
55717	4117.0	3128.0
55716	2358.0	1580.0
100420033	14.0	35.0
100420030	1.0	1.0
100419040	0.0	0.0
100419042	5.0	9.0
677798	0.0	0.0
158724	0.0	0.0
677799	6.0	6.0
100419041	3.0	1.0
120103	2057.0	833.0
65080	1419.0	1353.0
65082	934.0	984.0
100422690	0.0	1.0
100422691	26.0	21.0
122769	676.0	468.0
65084	1444.0	994.0
65083	3959.0	5763.0
100420044	0.0	0.0
100420043	1.0	0.0
100419054	0.0	0.0
100420042	0.0	0.0
100419056	8.0	13.0
92691	30.0	72.0
100420049	0.0	0.0
65095	1290.0	2749.0
65094	666.0	1101.0
100420047	0.0	0.0
100420046	2.0	1.0
100420055	0.0	0.0
132112	4.0	3.0
100419068	0.0	0.0
158747	1550.0	1006.0
100420051	4.0	8.0
100419062	2.0	4.0
677778	15.0	27.0
677779	0.0	0.0
677776	1.0	0.0
677777	16.0	10.0
90060	1038.0	1225.0
146760	518.0	157.0
100419069	0.0	0.0
146754	601.0	167.0
122742	0.0	0.0
122740	0.0	0.0
100419070	10.0	3.0
677784	0.0	0.0
677781	0.0	0.0
100420058	0.0	0.0
388605	19.0	106.0
122748	0.0	0.0
677780	1.0	0.0
100420063	3.0	6.0
100419075	16.0	12.0
100419074	1.0	0.0
90050	330.0	26.0
144110	330.0	1066.0
146771	3.0	16.0
144100	1375.0	1086.0
144106	44.0	16.0
677796	16.0	21.0
677797	1.0	5.0
144108	3484.0	2180.0
677794	1.0	1.0
677795	0.0	0.0
677792	0.0	0.0
677793	6.0	6.0
677790	0.0	0.0
100420075	0.0	0.0
100420072	0.0	0.0
100505483	150.0	168.0
120146	0.0	0.0
100505477	1.0	4.0
100419098	0.0	0.0
100505474	0.0	3.0
100505475	4.0	2.0
100419095	0.0	0.0
100420080	3.0	0.0
90070	0.0	0.0
90075	80.0	249.0
134728	376.0	224.0
388610	825.0	83.0
388611	340.0	36.0
146705	574.0	870.0
388650	450.0	1151.0
122786	1028.0	3756.0
120126	0.0	0.0
388646	6.0	5.0
146713	9.0	17.0
146712	286.0	358.0
388649	3.0	2.0
349075	176.0	114.0
100505494	264.0	318.0
100505495	2912.0	195.0
120114	446.0	86.0
388633	1045.0	50.0
146723	1.0	0.0
388630	149.0	180.0
146722	3295.0	1263.0
122773	287.0	103.0
219902	570.0	302.0
65244	1171.0	2222.0
100505683	27.0	39.0
65243	62.0	116.0
90204	543.0	966.0
100505687	309.0	640.0
90203	1725.0	1106.0
65249	1248.0	1971.0
102723626	1.0	5.0
79890	4970.0	4575.0
100505681	109.0	86.0
79892	8621.0	4575.0
79891	347.0	411.0
120071	277.0	3503.0
79894	4587.0	2976.0
79893	5918.0	6261.0
79896	233.0	359.0
79895	364.0	348.0
388789	2544.0	1217.0
79898	510.0	229.0
120065	0.0	0.0
120066	1.0	0.0
79897	294.0	449.0
28299	1505.0	10607.0
79899	921.0	1309.0
92856	3395.0	3172.0
219931	927.0	1190.0
100505678	82.0	128.0
100505679	2.0	4.0
100505676	20.0	3.0
220906	1099.0	1477.0
65258	2788.0	1490.0
80868	59.0	29.0
168002	18.0	173.0
653737	39.0	25.0
79883	86.0	1267.0
79882	3156.0	2198.0
79885	1193.0	654.0
79884	805.0	588.0
79887	13246.0	4010.0
79886	1247.0	1093.0
79888	52878.0	9533.0
219927	1694.0	1325.0
65251	832.0	341.0
65250	993.0	1650.0
65264	9088.0	8800.0
65263	726.0	1112.0
65266	63.0	25.0
65265	4054.0	3356.0
65268	245.0	3076.0
65267	44.0	56.0
90226	11.0	69.0
102723605	1.0	0.0
220930	136.0	394.0
641776	0.0	0.0
219938	5.0	1.0
65260	1355.0	1320.0
100505696	918.0	518.0
219954	0.0	0.0
349158	0.0	0.0
219952	0.0	0.0
349152	197.0	23.0
653753	0.0	0.0
100505692	212.0	8.0
653758	69.0	81.0
388799	23.0	22.0
80896	1596.0	4998.0
388795	11.0	14.0
80895	2230.0	1296.0
388796	2129.0	2967.0
220929	1343.0	915.0
132014	1799.0	726.0
349149	19.0	7.0
100505641	16109.0	7993.0
219965	0.0	0.0
219960	0.0	0.0
653789	5.0	1.0
653794	1.0	1.0
677763	2.0	5.0
100505648	176.0	168.0
219958	0.0	0.0
219957	0.0	0.0
219956	0.0	0.0
90231	3854.0	4784.0
349136	69.0	182.0
90233	299.0	464.0
677769	0.0	0.0
677767	9.0	6.0
219972	7197.0	7405.0
677768	32.0	10.0
677765	1.0	1.0
219970	5.0	340.0
100505633	37.0	261.0
677766	0.0	0.0
205327	1550.0	1150.0
146664	91.0	340.0
653781	1.0	3.0
653784	786.0	1625.0
677774	0.0	0.0
677775	17.0	2.0
100505636	207.0	97.0
677772	4.0	4.0
677773	0.0	0.0
677770	0.0	0.0
677771	0.0	0.0
219968	0.0	0.0
219988	5445.0	4569.0
100505663	0.0	2.0
408029	0.0	0.0
220979	225.0	97.0
219986	0.0	0.0
90268	2032.0	3697.0
219983	0.0	0.0
219982	0.0	0.0
219981	0.0	0.0
220972	2650.0	2810.0
220974	0.0	0.0
28231	4679.0	182.0
28232	4621.0	4663.0
28234	0.0	293.0
158674	6.0	4.0
340784	0.0	5.0
220965	310.0	169.0
349114	157.0	465.0
219995	5157.0	156.0
146691	6290.0	2781.0
219990	0.0	0.0
339799	250.0	168.0
220963	157.0	426.0
501	2837.0	1381.0
651144	1.0	0.0
90249	29.0	63.0
504	1.0	1.0
506	35259.0	37670.0
100505659	2.0	0.0
507	0.0	1.0
509	10660.0	5836.0
101927195	0.0	0.0
168090	532.0	22.0
100505601	9.0	5.0
101978785	17.0	1.0
339781	1.0	2.0
594840	0.0	0.0
594842	112.0	21.0
220992	83.0	98.0
339788	1.0	0.0
339789	4.0	12.0
339779	0.0	0.0
79810	287.0	618.0
55843	1895.0	1031.0
55841	6561.0	3233.0
79812	4588.0	1439.0
513	3127.0	3378.0
79811	4721.0	4737.0
55840	281.0	319.0
79814	19.0	67.0
55847	951.0	788.0
514	17735.0	9990.0
55846	1241.0	1515.0
515	12110.0	5444.0
79813	2890.0	4962.0
79816	186.0	64.0
516	2740.0	4107.0
55845	13033.0	6435.0
79815	1866.0	1403.0
517	13837.0	12370.0
55844	2847.0	1483.0
518	12938.0	8497.0
79818	803.0	589.0
79817	2676.0	1229.0
256949	2039.0	208.0
55848	1189.0	1204.0
79819	706.0	55.0
220988	14991.0	18206.0
594837	22.0	12.0
594838	27.0	9.0
594839	106.0	24.0
220980	26.0	12.0
339778	42.0	48.0
55850	1557.0	1355.0
339768	13.0	60.0
520	2.0	2.0
55854	6652.0	3330.0
521	4983.0	2553.0
522	5306.0	3158.0
55853	10.0	7.0
523	6851.0	6228.0
55852	5639.0	4409.0
79801	108.0	551.0
79800	446.0	297.0
55851	3135.0	1766.0
525	64.0	166.0
55858	13487.0	4619.0
79803	1577.0	1374.0
55857	898.0	837.0
79802	8.0	8.0
526	17727.0	12421.0
55856	1853.0	1448.0
79805	156.0	270.0
527	5952.0	5490.0
528	4069.0	4779.0
55855	7.0	9.0
79804	6.0	0.0
529	13554.0	7602.0
79807	520.0	569.0
79809	1076.0	869.0
256957	5.0	18.0
55859	159.0	18.0
100505624	7.0	38.0
100505621	2.0	9.0
7500	0.0	1.0
339761	28.0	98.0
80818	641.0	1750.0
80817	1274.0	594.0
80816	51.0	109.0
339766	8.0	72.0
55861	279.0	177.0
55860	5239.0	2149.0
79830	437.0	572.0
105377240	0.0	0.0
340745	0.0	2.0
79832	1174.0	2368.0
80821	1904.0	1474.0
533	20025.0	7986.0
80820	991.0	2465.0
79831	221.0	269.0
102723680	0.0	0.0
55863	3528.0	1260.0
79834	6005.0	3320.0
534	37.0	44.0
535	7309.0	6421.0
55862	6416.0	2467.0
79833	437.0	664.0
340749	1.0	2.0
105377243	0.0	0.0
55869	939.0	830.0
79836	2213.0	135.0
537	19717.0	19452.0
79838	6018.0	757.0
538	1456.0	1296.0
55867	0.0	18.0
79837	4003.0	4240.0
539	7039.0	3056.0
79839	957.0	446.0
594855	0.0	0.0
7512	68.0	126.0
594857	0.0	0.0
7511	3412.0	3963.0
339751	49.0	11.0
55872	39.0	663.0
256933	0.0	0.0
540	367.0	318.0
55871	791.0	604.0
55870	3835.0	4084.0
541	4.0	3.0
542	1.0	0.0
55876	586.0	652.0
543	0.0	0.0
79820	239.0	40.0
544	0.0	0.0
79823	291.0	323.0
545	1161.0	2259.0
546	3258.0	3732.0
79822	349.0	1181.0
79825	1675.0	196.0
547	29.0	899.0
7503	5.0	0.0
100505616	55.0	146.0
55879	1.0	273.0
549	1005.0	607.0
79827	1535.0	2985.0
7504	235.0	311.0
79829	987.0	1510.0
7507	1018.0	1096.0
79828	685.0	1067.0
641700	1265.0	113.0
7508	2490.0	2377.0
100505619	0.0	0.0
101927150	13.0	104.0
653707	0.0	0.0
101927152	2.0	2.0
101927155	43.0	63.0
7520	18804.0	16935.0
92822	1369.0	1075.0
80835	16.0	40.0
101927158	1.0	8.0
80834	0.0	1.0
80833	3855.0	2207.0
339742	0.0	0.0
653702	338.0	320.0
339745	3071.0	1461.0
550	8516.0	9122.0
79850	2292.0	2192.0
551	0.0	2.0
339736	1.0	0.0
79852	219.0	164.0
552	193.0	115.0
256987	4305.0	4977.0
553	3.0	1.0
554	59.0	12.0
79854	45.0	46.0
79853	1.0	1.0
55885	6708.0	1092.0
79856	842.0	307.0
55884	8669.0	5883.0
100652885	0.0	4.0
7514	4564.0	13399.0
79858	839.0	230.0
558	12286.0	7546.0
92815	128.0	93.0
7516	20.0	820.0
55889	1.0	0.0
7515	1883.0	2644.0
55888	52.0	105.0
7518	544.0	422.0
7517	729.0	814.0
7532	23747.0	22713.0
100422821	1.0	0.0
7531	47443.0	27590.0
7534	68297.0	67806.0
100422823	0.0	0.0
7533	16534.0	9226.0
101927167	409.0	200.0
100422824	1.0	0.0
65217	319.0	14.0
80824	8523.0	3124.0
100422826	0.0	0.0
340719	65.0	55.0
80823	162.0	373.0
100422827	0.0	0.0
100422828	0.0	0.0
55890	5715.0	1934.0
80829	6507.0	5344.0
100422829	0.0	0.0
144097	1104.0	2510.0
55894	0.0	0.0
55893	4236.0	2249.0
55892	2198.0	2479.0
563	2362.0	304.0
79841	198.0	92.0
55891	1.0	1.0
79840	42.0	34.0
80832	1303.0	991.0
79843	181.0	92.0
55898	4221.0	5956.0
80831	1.0	4.0
55897	27.0	86.0
566	44.0	25.0
79842	115.0	280.0
79845	4233.0	936.0
567	561400.0	274034.0
80830	6199.0	5716.0
79844	129.0	150.0
79847	1452.0	922.0
7525	6240.0	4253.0
79846	565.0	120.0
79849	21.0	1.0
79848	1464.0	841.0
7526	36.0	23.0
7529	26454.0	21424.0
7528	7455.0	5945.0
101927171	12.0	68.0
92806	335.0	279.0
65220	4785.0	4600.0
92840	327.0	221.0
7541	763.0	1047.0
100422830	0.0	0.0
100422831	0.0	0.0
7543	2386.0	2930.0
7542	410.0	708.0
101927176	2.0	0.0
100422833	0.0	0.0
7545	4.0	179.0
100422834	0.0	0.0
7544	1404.0	409.0
100422835	1.0	0.0
102723647	17.0	6.0
653720	11.0	3.0
100422837	0.0	0.0
80856	2336.0	3010.0
100422838	0.0	0.0
100422839	0.0	0.0
102723644	0.0	0.0
570	11.0	1946.0
79870	694.0	482.0
571	7941.0	4709.0
572	2728.0	2538.0
79872	2116.0	2660.0
573	8836.0	4588.0
79871	815.0	931.0
79874	1138.0	1482.0
102723641	45.0	8.0
575	124.0	96.0
79873	259.0	463.0
79876	1687.0	2773.0
576	93.0	431.0
340706	412.0	270.0
577	228.0	87.0
79875	2365.0	1243.0
80864	62.0	37.0
578	2311.0	1666.0
80863	93.0	75.0
579	1.0	41.0
79877	1280.0	2917.0
80862	151.0	189.0
7536	21196.0	13901.0
79879	115.0	280.0
7535	463.0	984.0
7538	147435.0	21639.0
7539	113.0	153.0
7552	162.0	383.0
101927186	1.0	0.0
100422841	1.0	1.0
7551	1849.0	2190.0
100422842	0.0	0.0
100422843	0.0	0.0
7554	555.0	611.0
7553	1220.0	1448.0
100422844	0.0	0.0
100422845	0.0	0.0
7556	625.0	239.0
7555	41895.0	33249.0
100422846	2.0	1.0
100422847	0.0	0.0
100422848	0.0	0.0
100422849	0.0	0.0
580	331.0	667.0
581	3624.0	4111.0
582	111.0	122.0
583	2094.0	1637.0
79861	10.0	3.0
79863	864.0	907.0
585	1807.0	1033.0
100652899	0.0	0.0
586	4288.0	5036.0
79862	352.0	452.0
102723631	16.0	58.0
587	2387.0	2747.0
79865	408.0	40.0
80854	5412.0	4253.0
80853	3278.0	1584.0
79864	740.0	470.0
80852	50.0	144.0
79867	1503.0	1275.0
254312	3.0	1.0
79866	112.0	607.0
80851	1459.0	2936.0
79869	7081.0	6182.0
7547	0.0	8.0
7546	1.0	250.0
79868	2774.0	1259.0
7549	216.0	350.0
256979	2.0	9.0
101927193	3.0	3.0
7561	421.0	365.0
7562	493.0	261.0
7565	274.0	254.0
101927111	40.0	30.0
7564	510.0	836.0
7567	200.0	127.0
7566	348.0	776.0
101927112	1.0	0.0
101927117	8.0	12.0
590	615.0	357.0
339822	9.0	5.0
593	298.0	370.0
594	1178.0	709.0
595	10478.0	4066.0
596	916.0	1064.0
597	7353.0	1049.0
598	16842.0	7494.0
599	4185.0	2286.0
7559	1925.0	2252.0
7572	6819.0	4345.0
7571	66.0	64.0
7574	1600.0	1052.0
101929780	41.0	49.0
7576	721.0	554.0
7577	0.0	0.0
101927126	3.0	7.0
101927125	2.0	30.0
101927129	0.0	0.0
7570	2206.0	1073.0
339804	128.0	205.0
7569	289.0	487.0
7568	43.0	18.0
101978719	4.0	0.0
7582	1436.0	734.0
7584	1020.0	455.0
7587	901.0	1145.0
7586	1877.0	4776.0
7589	326.0	577.0
101927134	0.0	5.0
7581	2428.0	1529.0
7580	2892.0	1028.0
100652988	248.0	87.0
7579	63.0	145.0
7594	481.0	430.0
7593	1187.0	1327.0
7596	767.0	871.0
7597	650.0	718.0
101927149	0.0	0.0
7592	785.0	629.0
100652974	0.0	0.0
254359	1410.0	2039.0
100133005	69.0	52.0
101929730	30.0	13.0
101929736	8.0	23.0
55803	1348.0	1980.0
55802	3851.0	2034.0
55801	3.0	5.0
55800	117.0	67.0
55806	103.0	1193.0
100420113	0.0	0.0
55805	811.0	85.0
55809	535.0	1051.0
55808	1154.0	363.0
100652909	0.0	0.0
101929746	17.0	7.0
101929743	0.0	0.0
100133024	4.0	7.0
55810	2661.0	3067.0
55814	2218.0	1400.0
55813	3180.0	2749.0
55812	511.0	348.0
100652918	0.0	0.0
55811	18.0	384.0
55818	2719.0	5617.0
55816	63.0	143.0
55815	255.0	39.0
55819	11266.0	9119.0
254394	1271.0	1094.0
100419149	0.0	1.0
100133036	5.0	1.0
55821	2.0	0.0
101930749	0.0	0.0
100133037	0.0	0.0
100133038	7.0	5.0
55825	1089.0	492.0
101930745	0.0	0.0
55824	5134.0	1835.0
101930746	0.0	0.0
55823	3581.0	3374.0
101930747	0.0	0.0
55829	8480.0	3723.0
55827	5135.0	4187.0
101930744	0.0	0.0
100420143	0.0	2.0
101929760	9.0	21.0
101927102	3.0	4.0
101927101	1.0	0.0
101929768	81.0	21.0
101929765	5.0	2.0
100133040	0.0	0.0
100419158	2.0	0.0
101929769	5.0	10.0
100133044	0.0	2.0
55832	6414.0	7710.0
254398	0.0	0.0
55831	6850.0	3158.0
55830	2845.0	2658.0
55835	296.0	898.0
100652939	7571.0	4457.0
100420149	0.0	0.0
55833	2234.0	3854.0
55839	935.0	897.0
55837	3774.0	1646.0
90167	1.0	0.0
677679	0.0	0.0
90161	157.0	2385.0
134637	328.0	388.0
388701	196.0	4.0
100420159	47.0	7.0
100420158	0.0	1.0
388707	21.0	4.0
100420155	0.0	0.0
677681	1.0	2.0
100419178	0.0	1.0
43847	25.0	57.0
101929701	0.0	0.0
43849	12.0	36.0
28227	316.0	612.0
122631	0.0	0.0
90187	52.0	434.0
100419187	0.0	0.0
100419185	13.0	14.0
101929716	3.0	3.0
122622	358.0	385.0
388722	175.0	96.0
100420178	0.0	0.0
132001	267.0	395.0
388714	16.0	198.0
122618	312.0	361.0
388719	0.0	0.0
122616	889.0	505.0
100420190	0.0	0.0
100037280	35.0	11.0
388743	4075.0	504.0
768097	8.0	1.0
768096	48.0	20.0
90199	0.0	0.0
90193	13.0	5.0
90196	4490.0	2690.0
100505591	10.0	1.0
100505592	306.0	94.0
388730	68.0	109.0
768086	9.0	1.0
119032	4165.0	1242.0
122665	1.0	0.0
388762	0.0	0.0
122664	5.0	1.0
388761	0.0	0.0
104413892	0.0	1.0
104413890	0.0	0.0
104413891	27.0	9.0
388753	1002.0	1993.0
122651	0.0	0.0
119016	81.0	102.0
388759	10.0	15.0
90321	709.0	1202.0
90324	3597.0	4271.0
100270916	0.0	0.0
100270917	3.0	0.0
100270918	0.0	1.0
100270919	0.0	0.0
100270912	0.0	2.0
124790	56.0	113.0
100270913	0.0	0.0
100270914	0.0	1.0
100270915	0.0	0.0
388428	0.0	0.0
100270920	2.0	6.0
641638	3350.0	3345.0
401967	1.0	0.0
100270921	0.0	0.0
100270922	0.0	0.0
148753	0.0	8.0
148756	3.0	3.0
92979	1518.0	1472.0
90316	0.0	0.0
340485	108.0	299.0
134121	1201.0	67.0
90317	404.0	537.0
653619	0.0	0.0
161725	133.0	112.0
340481	3239.0	1166.0
100270909	0.0	0.0
92973	115.0	85.0
90313	1977.0	3129.0
100270905	0.0	0.0
124783	16.0	11.0
100270906	0.0	0.0
401960	0.0	0.0
100270907	0.0	0.0
100270908	0.0	0.0
146110	6.0	7.0
100270903	0.0	0.0
641649	863.0	390.0
124773	20.0	0.0
641648	0.0	0.0
388419	0.0	1.0
401959	1.0	4.0
158104	23.0	10.0
90342	42.0	25.0
161753	585.0	104.0
339483	387.0	258.0
653643	0.0	1.0
339487	1328.0	761.0
339488	80.0	62.0
653645	0.0	0.0
28396	322.0	2876.0
28394	1163.0	22678.0
401944	187.0	127.0
28395	300.0	6805.0
653650	11.0	11.0
90338	1416.0	1161.0
92999	2050.0	1282.0
641654	0.0	0.0
28392	734.0	32426.0
28393	43.0	285.0
28391	52.0	876.0
653639	3.0	4.0
90332	164.0	236.0
134145	602.0	334.0
161742	11376.0	3022.0
90333	1094.0	714.0
340460	1.0	0.0
134147	1103.0	933.0
339476	0.0	0.0
653635	75.0	65.0
339479	62.0	79.0
401934	235.0	54.0
124751	11.0	19.0
148789	539.0	1165.0
653641	0.0	0.0
90326	527.0	587.0
90362	348.0	708.0
100505761	1036.0	467.0
100505767	11.0	11.0
388474	42.0	23.0
148713	14.0	30.0
28374	0.0	0.0
28373	0.0	0.0
28378	8.0	42.0
388468	0.0	0.0
