id	ab23d90a-ed58-4aec-b9bc-ba14d833ae68	00068002-f4f0-4610-bfe6-67169c760d21
101929602	1.0	0.0
653598	1.0	1.0
28327	0.0	0.0
28328	0.0	0.0
28326	0.0	0.0
90293	205.0	855.0
28329	0.0	0.0
28320	0.0	0.0
401898	1.0	1.0
112770	2454.0	1368.0
105377820	0.0	0.0
112755	49.0	30.0
112752	917.0	676.0
28305	1.0	0.0
28306	2.0	0.0
28304	2.0	0.0
28309	0.0	0.0
28307	6.0	1.0
28301	1.0	0.0
28300	0.0	0.0
124739	381.0	97.0
112744	3.0	0.0
388403	2483.0	287.0
388401	2.0	3.0
388407	56.0	95.0
376412	12.0	0.0
653509	890054.0	432.0
90441	1210.0	903.0
388551	6.0	23.0
388552	702.0	1220.0
122011	1.0	1.0
148641	39.0	207.0
102216342	531.0	4.0
388550	2.0	2.0
102216341	0.0	0.0
653505	0.0	1.0
641518	6.0	5.0
641517	0.0	0.0
641515	0.0	6.0
388536	199.0	222.0
388533	3.0	494.0
388531	24.0	10.0
148645	6.0	9.0
388532	2.0	0.0
340595	1.0	0.0
340596	1.0	32.0
90427	1402.0	364.0
340598	1.0	1.0
161635	6.0	4.0
340591	368.0	307.0
388574	1.0	1.0
388569	180.0	161.0
388566	353.0	541.0
388567	150.0	321.0
388564	96.0	153.0
124641	0.0	0.0
90459	1764.0	868.0
653519	114.0	100.0
388561	568.0	725.0
388559	32.0	39.0
124637	151.0	63.0
388558	729.0	485.0
388555	0.0	7.0
388553	1.0	8.0
701	212.0	2399.0
340571	0.0	0.0
705	741.0	1776.0
706	10290.0	7006.0
340578	2.0	73.0
708	2331.0	2907.0
100505881	2015.0	26.0
90485	63.0	7.0
90488	2434.0	1581.0
220717	495.0	269.0
100529855	4.0	1.0
388595	5.0	3.0
653543	0.0	0.0
653544	0.0	0.0
653545	0.0	0.0
388591	345.0	102.0
90480	1225.0	2176.0
653548	0.0	0.0
28495	0.0	0.0
28496	0.0	0.0
28493	0.0	0.0
28494	2.0	0.0
122046	59.0	0.0
653550	0.0	0.0
28499	0.0	0.0
388588	93.0	23.0
710	36574.0	2000.0
28497	0.0	0.0
28498	0.0	0.0
653553	45.0	171.0
711	0.0	0.0
712	33481.0	1348.0
340562	0.0	1.0
713	42514.0	1637.0
714	27832.0	1401.0
641556	0.0	0.0
715	11198.0	4374.0
716	14354.0	3195.0
28491	0.0	0.0
717	10122.0	338.0
28492	0.0	0.0
718	59218.0	1170.0
719	2538.0	112.0
28490	0.0	0.0
100505876	2004.0	1830.0
219731	12.0	19.0
100505877	5.0	0.0
100505875	19.0	4.0
122042	122.0	0.0
388585	10.0	61.0
388581	37.0	316.0
122038	1.0	0.0
388579	1.0	0.0
720	1269.0	18.0
721	471.0	8.0
722	27233.0	10.0
724	0.0	0.0
725	127.0	0.0
726	1049.0	299.0
100505879	3.0	8.0
727	1910.0	447.0
728	6734.0	211.0
729	654.0	1.0
340554	170.0	6.0
219743	1072.0	1998.0
339562	1.0	0.0
653566	49.0	29.0
653567	508.0	10.0
28479	17.0	0.0
339559	206.0	147.0
28473	28.0	5.0
28474	507.0	30.0
28471	12.0	0.0
340547	32.0	33.0
730	7376.0	152.0
28477	0.0	0.0
731	12.0	0.0
28478	12.0	0.0
732	666.0	1.0
28475	0.0	0.0
124685	1.0	1.0
733	11.0	11.0
28476	0.0	0.0
734	2608.0	945.0
735	1.0	12.0
738	5027.0	2039.0
340544	26.0	14.0
219738	228.0	441.0
28470	1.0	0.0
340542	221.0	50.0
219736	267.0	24.0
340543	2.0	0.0
136647	1138.0	1600.0
100505894	203.0	35.0
100505892	0.0	0.0
100505893	3.0	3.0
219752	0.0	0.0
7710	465.0	53.0
653557	2.0	21.0
100505890	0.0	0.0
7709	1488.0	897.0
28484	0.0	0.0
28485	0.0	0.0
28482	0.0	0.0
740	3276.0	2522.0
28483	1.0	0.0
741	447.0	778.0
28488	0.0	0.0
28489	0.0	0.0
28486	0.0	0.0
744	14.0	3.0
28487	0.0	0.0
7701	1251.0	921.0
745	5484.0	254.0
7700	316.0	153.0
746	2457.0	2506.0
747	594.0	110.0
7703	1820.0	1673.0
7702	844.0	600.0
340533	93.0	14.0
7705	2801.0	5671.0
28480	0.0	0.0
7704	837.0	1.0
219749	976.0	396.0
28481	17.0	0.0
7707	2449.0	2265.0
7706	3679.0	2523.0
339541	249.0	4.0
100270879	1.0	0.0
171017	1314.0	1255.0
768215	0.0	0.0
340526	748.0	94.0
340527	217.0	49.0
100270887	2.0	0.0
146059	726.0	1079.0
768217	0.0	0.0
750	6.0	1.0
768216	0.0	1.0
768211	515.0	334.0
752	4687.0	646.0
753	1777.0	50.0
171019	0.0	1.0
754	21039.0	10088.0
768213	0.0	0.0
755	1276.0	848.0
340529	0.0	0.0
768212	0.0	0.0
100270885	0.0	0.0
7712	12.0	4.0
757	3673.0	1698.0
7711	150.0	110.0
758	5.0	36.0
100270880	0.0	0.0
100505845	1.0	2.0
759	70.0	3.0
7716	4180.0	2375.0
134082	0.0	0.0
134083	0.0	1.0
158055	14.0	14.0
7718	137.0	151.0
158056	240.0	80.0
158038	3.0	0.0
7730	2.0	6.0
100505832	4.0	2.0
7732	79.0	33.0
219771	5588.0	6208.0
219770	2.0	1.0
100270868	0.0	0.0
100270869	0.0	0.0
339535	17.0	1.0
340515	0.0	0.0
100270875	0.0	0.0
760	3926.0	195.0
256714	59.0	1.0
100270876	0.0	0.0
761	319.0	12.0
768206	84.0	123.0
762	1165.0	1.0
763	2.0	0.0
100270871	0.0	0.0
256710	21.0	5.0
100270872	0.0	2.0
764	1.0	0.0
765	0.0	3.0
100270873	5.0	4.0
766	2.0	0.0
100270874	2.0	0.0
767	521.0	7.0
768	13.0	1764.0
732275	0.0	39.0
100270870	2.0	1.0
100505835	0.0	2.0
7727	390.0	621.0
158046	13.0	1.0
7726	3517.0	3433.0
7728	529.0	289.0
100505839	29.0	70.0
7741	674.0	378.0
100505865	129.0	24.0
7743	1226.0	862.0
339521	0.0	0.0
100270857	0.0	0.0
339524	108.0	144.0
770	553.0	1383.0
100270864	0.0	0.0
771	831.0	6818.0
205147	1.0	2.0
773	55.0	25.0
100270867	0.0	0.0
774	8.0	340.0
340508	0.0	0.0
775	1218.0	92.0
776	641.0	5.0
777	5.0	4.0
778	144.0	19.0
100505869	15.0	6.0
779	29.0	0.0
7733	360.0	499.0
7738	425.0	572.0
7737	479.0	399.0
340501	0.0	0.0
7739	2100.0	2305.0
158078	3979.0	479.0
7750	3670.0	3338.0
7752	395.0	577.0
100505854	590.0	493.0
100505855	0.0	0.0
100505852	0.0	0.0
7754	726.0	121.0
7753	550.0	762.0
219793	0.0	0.0
219790	13120.0	369.0
122060	816.0	133.0
100270846	0.0	0.0
339512	188.0	1089.0
100270847	1.0	0.0
100270848	5.0	1.0
780	8945.0	29275.0
781	614.0	1286.0
100270853	2.0	1.0
782	762.0	261.0
339505	0.0	0.0
783	124.0	26.0
103689912	170.0	47.0
784	1563.0	1299.0
103689911	6.0	2.0
785	672.0	270.0
786	5.0	0.0
100270850	3.0	2.0
100270851	0.0	0.0
788	1452.0	119.0
100270852	2.0	1.0
7745	1990.0	1270.0
789	0.0	0.0
103689918	0.0	1.0
103689917	1.0	1.0
732253	0.0	0.0
158062	16.0	0.0
7746	685.0	257.0
171024	3161.0	185.0
7748	922.0	955.0
171023	4896.0	1962.0
103689913	0.0	0.0
171022	126.0	11.0
158067	260.0	19.0
103689915	1.0	2.0
7761	92.0	28.0
7760	918.0	1134.0
7763	13724.0	8063.0
5100	0.0	0.0
7762	57.0	202.0
5101	419.0	7.0
7764	2813.0	5529.0
100270839	5.0	1.0
339500	493.0	420.0
100270835	0.0	0.0
339501	0.0	2.0
100270836	0.0	0.0
790	2294.0	6191.0
100270837	2.0	0.0
100270838	0.0	0.0
793	37.0	6371.0
794	65.0	456.0
100270844	0.0	0.0
795	3.0	0.0
796	3.0	77.0
797	5.0	38.0
100270840	8.0	5.0
798	0.0	0.0
799	18.0	13.0
100270841	7.0	1.0
7756	7628.0	7314.0
7755	591.0	597.0
7757	24.0	0.0
101929580	34.0	21.0
158011	0.0	0.0
100505806	475.0	354.0
7770	509.0	499.0
101929581	2.0	1.0
7772	121.0	395.0
7771	220.0	170.0
5110	3155.0	2296.0
101929582	0.0	0.0
5111	2756.0	6873.0
7773	222.0	160.0
7776	851.0	942.0
7775	291.0	45.0
101929589	0.0	0.0
100419416	0.0	0.0
100270832	6.0	7.0
100270833	0.0	4.0
100270834	0.0	0.0
100420406	0.0	0.0
100420405	0.0	0.0
5104	4.0	5.0
7767	586.0	151.0
5105	0.0	2.0
7766	76.0	46.0
5106	2954.0	5029.0
7769	675.0	398.0
100420401	3.0	4.0
7768	233.0	152.0
5108	7294.0	3946.0
101929590	0.0	0.0
101929591	18.0	2.0
7781	24.0	521.0
7780	9.0	2.0
7783	6.0	0.0
7782	469.0	616.0
5121	2.0	0.0
5122	9.0	95.0
7784	235.0	551.0
5125	1674.0	554.0
7786	1011.0	169.0
90423	292.0	678.0
100419426	0.0	0.0
100419427	0.0	0.0
100419423	0.0	0.0
100270823	0.0	0.0
100420415	55.0	38.0
5116	1958.0	1280.0
100420414	2.0	2.0
100505826	10.0	9.0
90417	404.0	2349.0
5118	3810.0	624.0
90416	946.0	330.0
7779	2413.0	1000.0
100420412	0.0	0.0
5119	4530.0	2970.0
158035	9.0	0.0
100420410	0.0	0.0
7791	24552.0	7063.0
5130	3919.0	12663.0
5132	6.0	0.0
90411	7161.0	3288.0
5133	130.0	39.0
5134	1810.0	2232.0
90410	1138.0	645.0
7798	4260.0	1701.0
5136	406.0	19.0
146053	53.0	32.0
146050	1096.0	1186.0
146057	1139.0	639.0
103091864	27.0	2.0
103091863	0.0	0.0
5126	222.0	2.0
7789	236.0	199.0
5127	4040.0	7187.0
5128	3826.0	1327.0
100505812	375.0	59.0
5129	1966.0	323.0
90407	1888.0	4130.0
5140	1509.0	911.0
100422971	6.0	3.0
5141	2665.0	404.0
100422972	0.0	0.0
5142	1943.0	211.0
100422973	0.0	0.0
5143	726.0	38.0
100422974	0.0	0.0
5144	3272.0	1362.0
100422975	0.0	0.0
5145	138.0	6.0
5146	31.0	4.0
100422977	0.0	0.0
101929530	0.0	0.0
5147	931.0	241.0
100422978	0.0	0.0
100422979	2.0	0.0
101929539	48.0	0.0
100419324	2.0	0.0
254128	228.0	113.0
254122	30.0	14.0
5137	1060.0	12.0
7799	3348.0	1434.0
5138	2001.0	44.0
5139	644.0	77.0
100422970	1.0	0.0
5151	2274.0	165.0
100422982	0.0	0.0
5152	556.0	30.0
100422983	0.0	0.0
5153	1197.0	10.0
100422984	0.0	0.0
5154	4341.0	436.0
100422985	0.0	0.0
5155	10091.0	1023.0
100422986	10.0	0.0
5156	1925.0	467.0
100422987	0.0	0.0
5157	234.0	107.0
100422988	0.0	0.0
5158	453.0	15.0
100422989	2.0	0.0
100419337	0.0	0.0
101929548	1.0	0.0
5150	1720.0	966.0
100049076	6.0	0.0
5148	166.0	9.0
5149	1.0	0.0
100422980	0.0	0.0
100422981	1.0	0.0
5162	3245.0	1011.0
100422993	0.0	0.0
5163	739.0	1936.0
100422994	0.0	0.0
5164	1490.0	751.0
100422995	0.0	0.0
5165	486.0	600.0
100422996	0.0	0.0
5166	7665.0	79.0
100422997	4.0	0.0
5167	427.0	18.0
5168	25039.0	338.0
5169	148.0	10.0
101929559	17.0	1.0
101929557	1.0	0.0
5160	2396.0	2743.0
5161	0.0	0.0
256764	48.0	1837.0
254100	105.0	83.0
254102	4961.0	2810.0
5159	10960.0	1841.0
100422990	2.0	0.0
100422991	0.0	0.0
100422992	0.0	0.0
5173	1.0	0.0
100420341	73.0	53.0
5174	8.0	2.0
5175	68171.0	1244.0
5176	4495.0	4162.0
5178	333.0	7.0
5179	188.0	1.0
5170	2023.0	1151.0
5172	59.0	4.0
100420342	2.0	0.0
5184	5408.0	3398.0
5187	16325.0	1074.0
5188	756.0	294.0
5189	1336.0	936.0
254173	309.0	31.0
254170	1220.0	649.0
100420359	2.0	0.0
100420358	4.0	4.0
100420356	3.0	1.0
100420354	0.0	0.0
5195	1496.0	510.0
5196	29.0	0.0
5197	5.0	0.0
5198	1213.0	1394.0
5199	640.0	24.0
254187	5.0	66.0
5190	1037.0	699.0
5191	454.0	459.0
5192	870.0	491.0
5193	381.0	459.0
5194	2104.0	1787.0
100270790	0.0	0.0
100420368	0.0	0.0
100420364	0.0	0.0
100420374	0.0	0.0
100420373	0.0	0.0
768239	14.0	1.0
105375380	0.0	0.0
53400	0.0	1.0
53405	12266.0	24.0
100420377	0.0	0.0
53409	0.0	0.0
100420376	0.0	0.0
53407	1537.0	501.0
100419392	13.0	3.0
100419391	8.0	1.0
101929520	0.0	0.0
768219	0.0	0.0
768218	0.0	0.0
768222	1.0	0.0
254158	11.0	3.0
53410	0.0	0.0
768220	1.0	0.0
100420393	0.0	0.0
100420392	0.0	0.0
112609	91.0	1896.0
28457	74.0	4.0
28458	37.0	2.0
28452	38.0	2.0
28450	329.0	18.0
28455	100.0	4.0
28453	1.0	0.0
28454	73.0	6.0
90390	532.0	593.0
28468	474.0	42.0
653458	0.0	0.0
28469	1.0	0.0
101340251	8.0	0.0
101340250	0.0	0.0
101340252	1.0	2.0
28462	0.0	0.0
28463	2.0	2.0
28461	57.0	0.0
28466	28.0	1.0
28467	325.0	16.0
653464	623.0	106.0
28464	17.0	0.0
28465	282.0	8.0
653489	5.0	3.0
28438	0.0	0.0
28435	0.0	0.0
28439	491.0	36.0
653492	1.0	0.0
28430	1.0	0.0
28433	1.0	0.0
28434	333.0	16.0
28431	1.0	0.0
28432	9.0	0.0
28448	658.0	82.0
28449	53.0	6.0
28446	8.0	0.0
28447	0.0	1.0
28440	0.0	0.0
28441	3.0	0.0
653483	67.0	3.0
28444	344.0	39.0
28445	5.0	0.0
28442	1377.0	119.0
653486	0.0	0.0
28443	2.0	1.0
28415	11.0	2.0
28416	2.0	0.0
28413	2.0	0.0
28414	62.0	4.0
28419	0.0	0.0
28417	4.0	0.0
28418	0.0	0.0
124626	0.0	0.0
388503	2.0	0.0
28411	7.0	0.0
28412	140.0	17.0
28410	290.0	15.0
388507	331.0	23.0
653499	6.0	161.0
28426	66.0	1.0
28427	1.0	2.0
28424	304.0	40.0
28425	6.0	1.0
28428	6.0	1.0
28429	10.0	0.0
28422	0.0	0.0
28423	353.0	20.0
28420	98.0	9.0
28421	7.0	1.0
102723099	11.0	39.0
388524	0.0	1.0
124602	574.0	23.0
388523	6.0	0.0
112611	454.0	164.0
28405	3.0	0.0
28408	516.0	39.0
28409	211.0	45.0
112616	1798.0	411.0
28406	3.0	0.0
28407	0.0	2.0
388514	46.0	0.0
28400	98.0	4.0
388512	22.0	3.0
28401	37.0	4.0
134359	376.0	222.0
158326	283.0	190.0
339263	320.0	469.0
401730	0.0	1.0
146336	2.0	3.0
401725	1.0	1.0
401720	28.0	15.0
90557	287.0	142.0
90550	2321.0	1327.0
158314	17.0	9.0
106478999	0.0	0.0
106478998	0.0	2.0
106478997	0.0	0.0
106478996	0.0	0.0
106478995	0.0	0.0
106478994	0.0	0.0
391850	1.0	1.0
106478993	0.0	0.0
339256	0.0	0.0
106478992	0.0	0.0
339257	1.0	0.0
106478991	1.0	2.0
339258	1.0	1.0
106478990	1.0	0.0
800	24176.0	3349.0
801	37385.0	13124.0
802	0.0	0.0
342892	100.0	197.0
804	0.0	0.0
805	26539.0	14425.0
342898	3.0	0.0
342897	46.0	1094.0
806	70.0	14.0
401718	2.0	2.0
807	4.0	1.0
401717	10.0	4.0
808	11701.0	9461.0
158345	48.0	53.0
339240	1.0	0.0
90586	50.0	0.0
339241	1.0	23.0
90589	12.0	16.0
378884	35.0	2.0
339244	0.0	1.0
653404	0.0	0.0
90580	574.0	904.0
391825	0.0	0.0
391827	1.0	2.0
810	21.0	39847.0
811	40363.0	47906.0
340221	2.0	1.0
813	9994.0	6451.0
814	537.0	30.0
815	77.0	1.0
816	7.0	138.0
401708	1.0	0.0
817	2972.0	1196.0
818	2504.0	946.0
819	1733.0	722.0
90576	208.0	132.0
339230	944.0	1413.0
339231	808.0	503.0
339229	758.0	952.0
122335	0.0	0.0
124997	3140.0	1285.0
340217	0.0	0.0
124995	1841.0	1905.0
378881	0.0	0.0
820	45.0	3.0
821	37102.0	19653.0
822	12621.0	4285.0
823	12772.0	17725.0
824	28138.0	8314.0
825	368.0	5.0
826	21243.0	10883.0
827	294.0	3.0
134391	0.0	0.0
829	7693.0	405.0
106478969	0.0	0.0
106478968	0.0	1.0
106478967	9.0	1.0
106478966	0.0	2.0
106478965	1.0	2.0
161931	46.0	70.0
106478964	0.0	0.0
106478963	0.0	0.0
339221	14.0	4.0
106478962	8.0	6.0
653423	0.0	0.0
106478961	0.0	0.0
106478960	1.0	0.0
653427	3.0	0.0
340205	40.0	7.0
340206	26.0	12.0
388228	285.0	2138.0
830	10769.0	2553.0
831	15120.0	5786.0
832	11986.0	5212.0
833	2283.0	2077.0
834	3115.0	631.0
835	1718.0	2613.0
836	1510.0	1784.0
837	4900.0	964.0
838	109.0	9.0
342865	0.0	0.0
340204	0.0	0.0
839	606.0	415.0
90594	416.0	124.0
100505993	2.0	0.0
106478959	0.0	0.0
106478958	9.0	37.0
100505994	40.0	16.0
106478957	0.0	4.0
106478956	0.0	0.0
641451	3.0	1.0
106478955	0.0	0.0
106478954	4.0	1.0
106478953	0.0	0.0
100505996	0.0	307.0
106478952	0.0	0.0
339210	121.0	83.0
106478951	0.0	0.0
106478950	0.0	0.0
146310	0.0	4.0
90592	672.0	496.0
7809	8.0	2.0
840	2842.0	595.0
841	2263.0	1174.0
842	1017.0	209.0
843	2596.0	591.0
844	18.0	0.0
136991	2.0	0.0
845	156.0	10.0
342850	2.0	24.0
846	7.0	1.0
7802	2029.0	88.0
847	16184.0	1717.0
7804	933.0	1526.0
7803	11844.0	8002.0
7805	34841.0	1905.0
106478949	0.0	0.0
106478989	0.0	0.0
106478988	0.0	1.0
106478987	1.0	0.0
376267	1749.0	2767.0
106478986	0.0	0.0
106478985	7.0	2.0
106478984	0.0	0.0
388254	0.0	0.0
106478983	0.0	0.0
388255	9.0	0.0
106478982	3.0	1.0
339201	367.0	346.0
653447	670.0	856.0
106478981	0.0	0.0
106478980	0.0	0.0
28594	4.0	0.0
7818	3526.0	4523.0
28595	11.0	1.0
148979	15.0	13.0
28592	11.0	0.0
28593	1.0	0.0
28599	0.0	0.0
401744	0.0	1.0
28597	1.0	0.0
401742	0.0	0.0
641455	0.0	0.0
7813	2145.0	361.0
857	75010.0	695.0
641457	0.0	0.0
7812	29548.0	13335.0
858	20956.0	2495.0
641456	0.0	0.0
859	11.0	0.0
28591	0.0	0.0
106478979	0.0	0.0
106478978	2.0	0.0
106478977	4.0	2.0
106478976	2.0	0.0
106478975	1.0	0.0
106478974	0.0	0.0
106478973	19.0	4.0
106478972	2.0	2.0
653435	2.0	0.0
106478971	19.0	5.0
653436	2.0	0.0
106478970	0.0	0.0
653437	0.0	0.0
146330	239.0	604.0
146325	0.0	1.0
860	463.0	56.0
861	6802.0	4790.0
862	473.0	11.0
653440	365.0	197.0
863	557.0	284.0
653441	75.0	20.0
864	1461.0	830.0
865	3155.0	1854.0
866	13.0	0.0
867	3992.0	2016.0
868	1966.0	1110.0
869	5.0	0.0
134353	355.0	185.0
641467	52.0	15.0
7827	0.0	1.0
106478926	0.0	0.0
101929495	0.0	0.0
106478925	0.0	0.0
106478924	6.0	14.0
219402	1449.0	491.0
106478923	0.0	0.0
7840	1527.0	1566.0
106478922	0.0	0.0
100505964	1.0	0.0
106478921	1.0	0.0
106478920	1.0	3.0
7841	3451.0	3930.0
388276	0.0	0.0
388275	7.0	3.0
388272	457.0	285.0
871	12984.0	13846.0
873	2347.0	6992.0
874	179.0	484.0
875	35.0	61.0
7832	12473.0	1994.0
100505967	0.0	9.0
7837	17779.0	1428.0
106478919	0.0	0.0
106478918	0.0	0.0
106478917	2.0	0.0
106478916	0.0	0.0
106478915	0.0	0.0
106478914	0.0	0.0
106478913	4.0	0.0
106478912	0.0	0.0
7851	1784.0	236.0
106478911	0.0	0.0
100505953	0.0	0.0
7850	136.0	420.0
106478910	1.0	1.0
7852	7301.0	412.0
100270754	0.0	0.0
881	93.0	8.0
100270755	0.0	0.0
883	265.0	237.0
885	1.0	0.0
886	2.0	0.0
887	1.0	3.0
100270753	0.0	0.0
7844	1855.0	911.0
889	1730.0	1537.0
7846	19395.0	1104.0
106478909	0.0	0.0
219409	0.0	0.0
7849	659.0	93.0
220416	25.0	0.0
106478948	0.0	0.0
106478947	0.0	0.0
106478946	0.0	0.0
106478945	0.0	0.0
7862	1553.0	707.0
106478944	0.0	0.0
100174857	1.0	297.0
106478943	30.0	0.0
5201	3247.0	1431.0
106478942	5.0	0.0
5202	1460.0	2184.0
106478941	0.0	0.0
106478940	0.0	0.0
890	398.0	2331.0
891	537.0	3670.0
892	2821.0	3460.0
894	4305.0	13684.0
342808	0.0	0.0
895	1.0	0.0
896	10798.0	590.0
388289	9.0	1.0
897	0.0	0.0
898	107.0	524.0
899	321.0	1548.0
7855	2694.0	833.0
7857	127.0	203.0
171392	267.0	879.0
100505989	20.0	0.0
106478939	0.0	1.0
219417	0.0	0.0
106478938	0.0	0.0
219438	0.0	0.0
106478937	0.0	0.0
219437	0.0	0.0
106478936	0.0	0.0
7871	2893.0	1778.0
219436	0.0	0.0
106478935	0.0	0.0
106478934	0.0	0.0
100505970	18.0	5.0
5210	324.0	719.0
7873	2080.0	1817.0
100505975	5.0	12.0
106478933	0.0	0.0
5211	9845.0	7620.0
106478932	0.0	0.0
219432	0.0	0.0
5212	10.0	25.0
106478931	0.0	0.0
5213	2588.0	3059.0
219431	0.0	0.0
7874	5500.0	8683.0
106478930	0.0	0.0
388284	161.0	20.0
171389	24.0	25.0
100420508	0.0	0.0
100420505	57.0	34.0
105377595	22.0	3.0
5203	599.0	764.0
7866	2593.0	2239.0
100420503	1.0	1.0
5204	10312.0	4304.0
100420502	12.0	2.0
5205	4394.0	3635.0
100420501	2.0	1.0
7867	4556.0	1909.0
5207	12.0	6.0
7869	3854.0	488.0
5208	3409.0	1116.0
106478929	0.0	0.0
5209	8709.0	6340.0
219429	0.0	0.0
106478928	0.0	0.0
219428	0.0	0.0
106478927	0.0	0.0
219447	0.0	0.0
7881	871.0	49.0
7884	1883.0	2020.0
219445	0.0	4.0
5222	1.0	0.0
90523	5.0	15.0
5223	1705.0	2201.0
5224	0.0	0.0
90522	1677.0	1536.0
100419521	4.0	1.0
220433	20.0	19.0
146378	0.0	0.0
100420519	5.0	0.0
5214	3037.0	7124.0
158373	100.0	84.0
7879	16442.0	11593.0
5216	31508.0	14515.0
100420512	0.0	0.0
5217	1725.0	10525.0
5218	1604.0	70.0
158376	344.0	17.0
100505929	1.0	25.0
158358	2198.0	872.0
5230	20474.0	28487.0
220429	0.0	1.0
5232	0.0	0.0
5233	11.0	7.0
101929467	2.0	0.0
219453	0.0	0.0
100270709	0.0	0.0
146395	15.0	2.0
100505919	0.0	0.0
100420527	11.0	5.0
100420526	1.0	0.0
5225	7020.0	1.0
5226	10376.0	22555.0
100505911	60.0	43.0
5228	1323.0	1276.0
90507	1366.0	230.0
5229	1584.0	880.0
90506	967.0	39.0
5241	572.0	10.0
219469	0.0	0.0
101929471	0.0	0.0
5243	261.0	23.0
5244	40.0	5.0
101929478	0.0	0.0
5245	3812.0	4902.0
219464	0.0	0.0
5246	0.0	0.0
5236	5923.0	946.0
5238	2349.0	2450.0
5239	1269.0	8.0
100505945	4.0	6.0
158399	69.0	39.0
5250	16579.0	14663.0
101929484	8.0	78.0
5251	65.0	78.0
5252	3273.0	967.0
219479	0.0	0.0
5253	3979.0	3672.0
5255	379.0	1167.0
219477	0.0	0.0
5256	1698.0	1778.0
5257	5318.0	1696.0
220441	1239.0	959.0
100419558	1.0	1.0
100419554	0.0	0.0
90525	355.0	120.0
158383	8.0	8.0
100420546	7.0	5.0
90527	1629.0	948.0
158381	90.0	4.0
100505933	20.0	35.0
90529	801.0	772.0
5261	1266.0	1152.0
5264	1693.0	732.0
5265	96109.0	523.0
5266	83.0	20958.0
5267	0.0	1.0
219487	1.0	4.0
5268	62.0	14248.0
101929410	12.0	24.0
219484	0.0	0.0
219482	0.0	0.0
5260	72.0	26.0
5258	0.0	0.0
5259	1.0	0.0
5272	2273.0	297.0
5273	15.0	1.0
5274	233.0	129.0
28509	0.0	0.0
5275	39.0	22006.0
5276	66.0	0.0
5277	1763.0	689.0
101929423	48.0	2.0
5279	1260.0	920.0
28503	0.0	0.0
28504	0.0	0.0
28501	3.0	0.0
28502	0.0	0.0
219493	0.0	0.0
28507	0.0	0.0
28508	0.0	0.0
5270	623.0	578.0
28505	0.0	0.0
101929428	3.0	0.0
5271	1496.0	842.0
28506	0.0	0.0
256435	382.0	11.0
28500	1.0	0.0
5269	11122.0	243.0
105377617	0.0	0.0
5283	647.0	636.0
5284	39504.0	46.0
100420450	4.0	1.0
5286	4549.0	3040.0
5287	3943.0	1129.0
5288	1.0	83.0
5289	2207.0	656.0
101929437	0.0	0.0
5280	109.0	57.0
5281	481.0	433.0
5282	4.0	1.0
102723166	23.0	21.0
102723167	8.0	2.0
102723165	6.0	11.0
100420458	4.0	0.0
5294	1130.0	38.0
100420462	3.0	0.0
5295	3165.0	796.0
100419472	0.0	0.0
5296	38.0	79.0
5297	5825.0	1575.0
5298	4519.0	2201.0
100419471	0.0	0.0
5290	2131.0	2911.0
100419477	0.0	0.0
5291	2393.0	1652.0
5292	3742.0	1024.0
5293	2090.0	715.0
100420473	1.0	0.0
100101932	0.0	0.0
100101938	0.0	0.0
256472	2.0	10.0
256471	877.0	278.0
100419489	3.0	3.0
100101935	0.0	0.0
100270680	2.0	5.0
100420477	1.0	0.0
100420476	0.0	0.0
100420484	0.0	0.0
100270679	0.0	0.0
100270673	0.0	1.0
106614088	4.0	4.0
101929402	16.0	16.0
100270648	2.0	0.0
101929407	33.0	100.0
105375013	5.0	3.0
641365	0.0	0.0
641364	21.0	13.0
401696	0.0	0.0
28578	0.0	0.0
28579	0.0	0.0
401692	0.0	0.0
124944	117.0	58.0
28572	2.0	0.0
28573	1.0	0.0
28570	0.0	0.0
28571	0.0	0.0
28576	12.0	2.0
28577	4.0	0.0
653354	0.0	0.0
28574	1.0	0.0
401687	0.0	0.0
28575	2.0	0.0
641372	2.0	0.0
641371	320.0	114.0
112950	1613.0	759.0
641373	1.0	0.0
28589	35.0	10.0
28583	5.0	0.0
28584	2.0	1.0
28581	22.0	3.0
28582	4.0	0.0
28587	3.0	1.0
124930	299.0	1167.0
28588	0.0	0.0
28585	5.0	0.0
28586	7.0	0.0
28580	4.0	0.0
124935	5901.0	1428.0
124936	1291.0	501.0
378805	574.0	91.0
641380	0.0	0.0
112942	1603.0	656.0
378807	0.0	1.0
641382	0.0	0.0
641384	4.0	6.0
401675	0.0	0.0
28558	29.0	1.0
28559	351.0	25.0
28556	0.0	0.0
28557	11.0	1.0
148930	2.0	0.0
401667	0.0	0.0
28555	0.0	0.0
401666	0.0	0.0
28552	0.0	0.0
148932	2566.0	1016.0
401665	0.0	0.0
641379	3.0	0.0
124925	20.0	0.0
401664	0.0	0.0
28569	12.0	1.0
401663	0.0	0.0
112939	2955.0	8308.0
401662	0.0	0.0
28567	60.0	4.0
401661	0.0	0.0
28568	70.0	3.0
112937	33.0	152.0
112936	2824.0	2380.0
449645	2.0	0.0
28561	0.0	0.0
124912	2.0	1.0
653361	376.0	71.0
28560	5.0	0.0
28565	0.0	0.0
653363	0.0	0.0
653364	5.0	17.0
28566	4.0	0.0
28563	12.0	1.0
28564	12.0	0.0
