id	e6862c5b-459e-40b5-9213-5fd7e1448be1	bf48b226-c7ef-4fc7-bcb5-de5025763bdb
102578074	1.0	0.0
26065	7801.0	11241.0
26064	6946.0	5123.0
983	275.0	4013.0
984	1845.0	1525.0
146206	164.0	39.0
987	5318.0	4140.0
988	3447.0	7153.0
7942	1831.0	2556.0
989	10475.0	33511.0
26061	983.0	805.0
161829	17.0	2.0
100312798	2.0	0.0
26060	4642.0	3765.0
219525	1.0	0.0
5300	1900.0	1272.0
5301	0.0	0.0
339302	1.0	4.0
388394	0.0	1.0
990	90.0	4346.0
991	86.0	6203.0
100419609	0.0	0.0
342945	486.0	608.0
993	36.0	824.0
994	6700.0	16873.0
51001	767.0	1828.0
100419606	0.0	0.0
51000	1236.0	1636.0
995	15.0	1228.0
996	3687.0	8745.0
51003	332.0	413.0
100419608	7.0	6.0
997	1651.0	1893.0
51002	753.0	3736.0
388389	0.0	1.0
998	17227.0	18370.0
51005	727.0	501.0
999	15008.0	23803.0
51004	544.0	707.0
158293	2846.0	3271.0
51006	3657.0	5397.0
7955	45.0	13.0
51009	2237.0	3609.0
7957	639.0	669.0
51008	1196.0	3124.0
158297	8.0	1.0
219537	46.0	8.0
5310	5661.0	2293.0
5311	3549.0	969.0
101929387	20.0	0.0
388387	18.0	2.0
100419614	1.0	1.0
388381	1.0	0.0
51010	718.0	1208.0
100420608	0.0	0.0
342933	2.0	0.0
51012	3320.0	9252.0
51011	909.0	1848.0
51014	6654.0	10590.0
51013	1040.0	2139.0
51016	448.0	1018.0
7965	620.0	4693.0
51015	1901.0	2072.0
5303	604.0	966.0
51018	1561.0	2819.0
5304	28.0	0.0
5305	3004.0	1054.0
5306	7536.0	5599.0
5307	25.0	4143.0
51019	1307.0	1187.0
342931	0.0	0.0
5308	0.0	84.0
101929390	0.0	0.0
5309	2.0	2.0
219527	14.0	37.0
101929397	0.0	10.0
7980	401.0	308.0
5320	816.0	35.0
7982	4830.0	1657.0
5321	661.0	384.0
5322	345.0	61.0
7984	1008.0	1650.0
219541	488.0	1227.0
51021	3150.0	7299.0
51020	2471.0	3548.0
51023	707.0	1506.0
51022	275.0	674.0
51025	448.0	516.0
342926	941.0	1361.0
51024	4592.0	2807.0
7976	572.0	620.0
5313	0.0	3.0
51027	523.0	1169.0
100420613	0.0	0.0
51026	2317.0	4295.0
5314	49.0	14.0
7975	2594.0	1832.0
100420612	4.0	8.0
5315	38832.0	258444.0
51029	5336.0	6324.0
7978	504.0	620.0
51028	4833.0	4310.0
5316	1244.0	1442.0
5317	961.0	144651.0
5318	277.0	1664.0
7979	2591.0	6825.0
219539	205.0	21.0
5319	2099.0	2.0
219557	0.0	0.0
7991	1937.0	3387.0
5330	3841.0	229.0
7994	6206.0	2186.0
5331	3271.0	3400.0
5332	1064.0	16.0
7993	644.0	544.0
5333	1489.0	362.0
5334	869.0	113.0
51030	1586.0	1923.0
51032	46.0	1.0
51031	3120.0	5649.0
342918	4.0	10.0
100420627	1.0	3.0
51035	5143.0	4951.0
5324	677.0	361.0
5325	3150.0	734.0
5326	2441.0	2417.0
5327	3620.0	14951.0
7988	1051.0	833.0
100420621	3.0	0.0
5328	1913.0	67795.0
5329	3327.0	6093.0
158248	224.0	6.0
5340	1.0	0.0
5341	4151.0	1024.0
5342	4.0	6.0
5343	9.0	4.0
101929335	150.0	2.0
5345	288.0	325.0
63027	3387.0	7592.0
342909	191.0	328.0
342908	159.0	243.0
51043	4130.0	4019.0
51042	78.0	160.0
342900	0.0	2.0
100419649	0.0	0.0
51046	0.0	0.0
5335	4964.0	5945.0
90634	2360.0	416.0
134285	21.0	841.0
5336	2704.0	574.0
5337	992.0	3734.0
90637	779.0	2763.0
100420633	0.0	1.0
5338	2407.0	5687.0
5339	28917.0	121890.0
90639	376.0	1465.0
5350	745.0	62.0
5351	6577.0	9406.0
5352	1914.0	18889.0
219578	0.0	0.0
100419650	0.0	0.0
134288	0.0	0.0
63035	1477.0	1014.0
5354	22.0	0.0
5355	6697.0	18736.0
63036	6.0	0.0
5356	2795.0	5304.0
90632	7.0	1.0
101929344	0.0	0.0
161882	245.0	518.0
51050	60.0	603.0
51052	1.0	0.0
643906	1.0	0.0
51054	309.0	300.0
643904	4.0	83.0
51053	410.0	3367.0
643905	0.0	0.0
51056	9184.0	5798.0
51058	630.0	620.0
51057	302.0	326.0
643909	0.0	0.0
5346	25.0	5.0
90624	1172.0	2117.0
51059	5.0	1.0
5347	141.0	2795.0
5348	294.0	5.0
5349	6984.0	36132.0
90625	23.0	9.0
90627	3606.0	279.0
5360	6408.0	4018.0
5361	8150.0	21099.0
5362	9725.0	5877.0
101929351	27.0	22.0
5364	6753.0	3528.0
5365	186.0	4013.0
5366	211.0	1655.0
90665	26.0	3.0
5367	0.0	1.0
51061	7656.0	4229.0
51060	4175.0	5324.0
51063	2035.0	289.0
51062	684.0	309.0
146279	3.0	2.0
51065	2779.0	2332.0
643915	0.0	0.0
51067	641.0	1527.0
51066	62.0	14.0
51069	1121.0	3806.0
51068	2505.0	7302.0
5357	3266.0	2111.0
5358	11229.0	20390.0
100420656	0.0	0.0
5359	4799.0	12627.0
643911	1010.0	399.0
100420650	0.0	4.0
5371	5738.0	14644.0
100420660	0.0	2.0
5372	4733.0	1890.0
5373	581.0	1670.0
158257	14.0	13.0
732448	1.0	6.0
5375	1.0	0.0
5376	11820.0	1031.0
90655	0.0	0.0
5378	899.0	902.0
219595	0.0	0.0
101929369	0.0	0.0
51070	1891.0	4374.0
51072	189.0	310.0
51071	2208.0	3817.0
5370	0.0	0.0
51074	1415.0	845.0
51073	1598.0	2407.0
51076	922.0	877.0
51075	4384.0	10523.0
51078	2792.0	3533.0
51077	2554.0	5737.0
51079	995.0	1047.0
5368	21.0	25.0
5369	0.0	0.0
100420665	2.0	2.0
171222	11.0	7.0
171221	1.0	2.0
90649	761.0	70.0
171220	489.0	115.0
5382	95.0	57.0
5383	20.0	19.0
100419560	2.0	0.0
28619	10.0	2.0
5387	157.0	105.0
28613	0.0	0.0
28614	7.0	2.0
220594	0.0	0.0
28611	12.0	1.0
28612	1.0	0.0
28617	7.0	1.0
5380	0.0	0.0
28616	9.0	12.0
28610	0.0	0.0
5379	251.0	627.0
100420558	0.0	0.0
100420557	8.0	3.0
100420555	4.0	1.0
100420552	0.0	0.0
5393	1395.0	2086.0
5394	3727.0	3348.0
5395	486.0	2127.0
5396	2582.0	1505.0
101929302	29.0	18.0
28624	0.0	0.0
28625	1.0	0.0
28622	4.0	0.0
28623	0.0	0.0
28628	1.0	0.0
28629	1.0	0.0
28626	2.0	2.0
28627	2.0	0.0
28620	8.0	2.0
28621	0.0	0.0
100420568	0.0	0.0
100420567	1.0	1.0
101929310	0.0	0.0
100420574	0.0	0.0
28608	0.0	0.0
28609	13.0	3.0
100419595	4.0	0.0
28602	15.0	5.0
28603	3.0	2.0
101929328	3.0	1.0
28600	0.0	0.0
28601	3.0	3.0
28606	13.0	1.0
101929329	0.0	1.0
100419599	0.0	0.0
256536	4.0	192.0
100420589	0.0	0.0
100420588	0.0	2.0
53615	3815.0	4209.0
53616	548.0	64.0
100420591	0.0	0.0
100420590	0.0	1.0
112802	0.0	3.0
256586	978.0	1407.0
171177	55.0	7729.0
171169	31.0	34.0
53632	12.0	1.0
53630	10.0	2.0
53635	5143.0	7726.0
53637	258.0	1928.0
112840	898.0	1845.0
26038	42.0	10.0
26037	4697.0	5126.0
653226	14.0	26.0
28699	0.0	0.0
26039	1352.0	1658.0
112849	431.0	507.0
112846	11.0	34.0
26030	1573.0	9452.0
28693	1.0	0.0
28694	0.0	0.0
26032	296.0	48.0
28691	5.0	2.0
26031	2113.0	5662.0
28692	11.0	1.0
26034	259.0	51.0
28697	0.0	0.0
26033	11.0	8.0
28698	0.0	0.0
653232	165.0	164.0
100312803	0.0	0.0
26036	2848.0	4074.0
100312806	0.0	0.0
28695	1.0	0.0
26035	2591.0	2598.0
28696	1.0	0.0
653234	19.0	7.0
643898	0.0	0.0
100312801	2.0	6.0
28690	3.0	7.0
26049	58.0	247.0
26048	985.0	1016.0
653214	780.0	5254.0
100312819	0.0	0.0
26040	1647.0	2044.0
26043	3466.0	7384.0
26045	42.0	10.0
653220	0.0	0.0
26047	38.0	65.0
100312817	0.0	0.0
26046	2379.0	2933.0
100312816	0.0	0.0
124817	94.0	57.0
148808	1321.0	55.0
378925	21.0	1.0
28679	0.0	0.0
26015	1813.0	3002.0
653247	0.0	1.0
26018	8135.0	1091.0
28677	4.0	4.0
26017	4403.0	3761.0
28678	0.0	0.0
26019	2562.0	1780.0
124801	462.0	1111.0
28671	15.0	7.0
28672	16.0	6.0
26010	5520.0	6250.0
28670	11.0	2.0
26012	1425.0	1352.0
28675	0.0	0.0
26011	264.0	1215.0
28676	4.0	1.0
28673	21.0	6.0
148811	115.0	8.0
26013	455.0	326.0
28674	7.0	1.0
124808	1246.0	3103.0
148818	0.0	0.0
112812	81.0	93.0
26027	360.0	1373.0
653236	25.0	4.0
28688	3.0	1.0
28689	10.0	3.0
653238	67.0	53.0
112817	98.0	61.0
148823	509.0	4.0
28682	12.0	4.0
28683	21.0	4.0
148824	5.0	1.0
28680	7.0	3.0
653240	0.0	0.0
26020	19043.0	10466.0
28681	2.0	1.0
28686	0.0	0.0
26022	3635.0	1110.0
28684	10.0	5.0
26025	278.0	58.0
26024	366.0	293.0
28685	6.0	1.0
378948	0.0	0.0
378949	0.0	0.0
112885	9.0	0.0
28657	6.0	2.0
653268	15.0	0.0
653269	0.0	5.0
28658	1.0	1.0
28655	4.0	2.0
28656	1.0	0.0
28659	4.0	2.0
28650	0.0	0.0
653275	0.0	0.0
28653	10.0	6.0
28654	0.0	0.0
28651	0.0	0.0
28652	2.0	2.0
100312849	3.0	11.0
102157402	855.0	1779.0
102157400	6.0	0.0
378938	16749.0	16098.0
641298	27.0	29.0
26005	1910.0	2088.0
28668	0.0	0.0
28669	8.0	1.0
26007	1675.0	2615.0
28666	6.0	8.0
653259	1.0	1.0
28667	2.0	3.0
26009	1978.0	3577.0
28660	2.0	1.0
124857	23.0	2.0
28661	8.0	0.0
26001	6437.0	7642.0
28664	10.0	4.0
26000	3426.0	6493.0
28665	1.0	0.0
26003	5412.0	6854.0
28662	7.0	3.0
26002	2687.0	366.0
28663	5.0	2.0
100312850	17.0	14.0
340390	70.0	24.0
340393	1.0	5.0
28639	63.0	13.0
112869	1347.0	1593.0
28638	809.0	317.0
100312829	1.0	0.0
100312826	26.0	12.0
124842	11.0	6.0
100312825	1.0	0.0
100312828	45.0	5.0
100312827	0.0	0.0
100312821	0.0	0.0
100312824	0.0	0.0
340385	686.0	1195.0
100312823	0.0	0.0
339390	26.0	5.0
339396	0.0	0.0
28646	12.0	0.0
378950	0.0	0.0
28647	3.0	1.0
339398	16.0	4.0
378951	0.0	0.0
28644	1.0	2.0
378952	0.0	0.0
378953	0.0	0.0
28645	0.0	0.0
378955	0.0	0.0
112858	1152.0	1673.0
28648	2.0	0.0
378956	1.0	0.0
28649	0.0	0.0
653282	0.0	0.0
28642	33.0	1.0
100312837	0.0	0.0
28643	0.0	0.0
100312836	0.0	0.0
653288	0.0	0.0
28640	12.0	4.0
28641	2.0	0.0
100312838	0.0	0.0
100312833	0.0	0.0
100312832	0.0	0.0
100312835	0.0	0.0
100312830	9.0	0.0
646096	0.0	0.0
90799	1730.0	2096.0
100287345	0.0	0.0
87171	10.0	12.0
87178	1869.0	3527.0
100287327	0.0	0.0
100287325	2.0	0.0
100287314	10.0	93.0
26191	815.0	114.0
26190	6458.0	4901.0
100287302	0.0	0.0
26173	6554.0	18819.0
26175	729.0	1217.0
154197	10.0	6.0
5411	4675.0	7375.0
5409	58.0	1.0
26184	0.0	2.0
26188	0.0	0.0
26189	0.0	0.0
5406	0.0	0.0
5407	0.0	0.0
5408	0.0	0.0
286002	5.0	13.0
5420	13053.0	3073.0
286006	107.0	60.0
100131546	8.0	0.0
646016	0.0	0.0
5422	1037.0	2857.0
51122	2877.0	4898.0
51121	474.0	2518.0
51124	3179.0	4189.0
51123	3180.0	8156.0
5412	9466.0	1731.0
51126	2433.0	12192.0
51125	3585.0	2565.0
5413	560.0	813.0
5414	1449.0	346.0
51128	4226.0	7794.0
51127	74.0	70.0
51129	443.0	2329.0
646024	4.0	45.0
646023	34.0	5.0
100131539	6.0	5.0
5430	17821.0	14585.0
5431	5261.0	6728.0
286016	13.0	27.0
5432	5693.0	2469.0
100131535	1.0	3.0
5433	1939.0	3591.0
105369729	0.0	0.0
51131	2234.0	1103.0
51130	202.0	235.0
51133	3022.0	3127.0
51132	3350.0	4046.0
51135	1654.0	1377.0
51134	533.0	613.0
5423	780.0	926.0
90701	2961.0	3766.0
5424	1412.0	3073.0
51136	1063.0	849.0
5425	3063.0	23799.0
51138	1982.0	3272.0
5426	1696.0	3204.0
646019	3.0	8.0
5427	95.0	678.0
5428	3724.0	1807.0
5429	1245.0	1358.0
100131528	0.0	0.0
5440	2392.0	3880.0
5441	4894.0	6237.0
5442	2242.0	2137.0
5443	23.0	11.0
5444	49.0	1.0
51142	5862.0	30077.0
51141	2744.0	1683.0
51144	6964.0	7875.0
51143	2664.0	2012.0
51146	27.0	0.0
89758	0.0	0.0
5434	6404.0	4540.0
51148	1291.0	1418.0
5435	23.0	0.0
51147	1944.0	1247.0
5436	2008.0	5350.0
90736	763.0	871.0
51149	1493.0	574.0
5437	1638.0	5879.0
5438	816.0	2306.0
5439	1251.0	2062.0
90737	0.0	0.0
5450	347.0	621.0
5451	2174.0	1963.0
5452	766.0	1162.0
5453	6.0	140.0
5454	2.0	3.0
646049	3.0	2.0
5455	0.0	0.0
51151	0.0	2.0
51150	7450.0	6141.0
51155	2650.0	8913.0
51154	1248.0	4180.0
51157	905.0	782.0
51156	19.0	22.0
5445	7604.0	2212.0
5446	1593.0	89.0
5447	11326.0	3866.0
5449	18.0	0.0
286042	250.0	94.0
347487	0.0	0.0
5460	66.0	101.0
5462	44.0	17.0
5463	1164.0	77.0
5464	8477.0	11360.0
5465	2034.0	2626.0
51160	5518.0	6032.0
100287399	0.0	0.0
646052	0.0	0.0
51162	7933.0	875.0
51161	426.0	190.0
51164	5449.0	7207.0
51163	1419.0	3214.0
51166	622.0	181.0
51168	142.0	22.0
51167	1646.0	2297.0
5456	2.0	0.0
89778	13.0	2.0
5457	2.0	101.0
89777	0.0	1.0
5458	0.0	0.0
5459	1.0	4.0
120824	0.0	0.0
5470	1.0	1.0
5471	406.0	1746.0
347475	24.0	0.0
5473	1050.0	11.0
5475	28.0	14.0
5476	11915.0	8673.0
100507097	6.0	0.0
100507096	0.0	0.0
51171	689.0	60.0
100287388	0.0	0.0
100507099	1.0	0.0
51170	11111.0	943.0
100507098	298.0	5.0
51172	1087.0	1361.0
51175	1133.0	699.0
51174	559.0	1330.0
51177	3223.0	940.0
51176	199.0	272.0
51179	1.0	1.0
5467	3044.0	12082.0
5468	3259.0	226.0
89766	14.0	1.0
5469	3233.0	4495.0
89765	1177.0	19.0
347468	0.0	0.0
89761	1.0	1.0
5481	1316.0	2902.0
89792	0.0	0.0
90780	3270.0	5257.0
89790	774.0	172.0
5483	17.0	132.0
646077	0.0	0.0
5485	3.0	29.0
5486	2.0	10.0
5487	4.0	10.0
5488	5.0	18.0
646070	0.0	0.0
51182	1139.0	1332.0
646074	0.0	0.0
5480	1855.0	6666.0
51181	2897.0	1804.0
51184	1404.0	1472.0
51186	3330.0	3275.0
51185	3037.0	1573.0
100287372	21.0	9.0
51188	698.0	841.0
51187	5112.0	11314.0
5478	12374.0	99026.0
5479	9197.0	27806.0
89797	5386.0	1401.0
89796	2931.0	8545.0
89795	418.0	75.0
89781	2470.0	2307.0
347454	142.0	20.0
5493	17845.0	34131.0
89780	691.0	172.0
5494	4898.0	4393.0
5495	3337.0	3047.0
5496	5594.0	15635.0
5498	980.0	824.0
5499	7943.0	13980.0
646080	126.0	28.0
100287369	2.0	3.0
51191	1451.0	1452.0
646087	0.0	0.0
100287364	0.0	0.0
646086	1.0	4.0
51193	2028.0	4771.0
100287366	0.0	0.0
646085	1.0	0.0
51192	362.0	318.0
5491	21.0	85.0
51195	428.0	2931.0
51194	1472.0	3525.0
100287362	4.0	1.0
51196	2674.0	359.0
51199	3160.0	5208.0
51198	0.0	4.0
5489	0.0	6.0
89782	808.0	2161.0
100859925	0.0	0.0
100859924	0.0	0.0
100859926	0.0	0.0
28734	0.0	0.0
100507064	6.0	1.0
28735	0.0	0.0
28732	0.0	0.0
100507062	59.0	9.0
28733	0.0	0.0
28738	1.0	1.0
100507067	3.0	0.0
28739	0.0	0.0
28736	0.0	0.0
100507066	4.0	1.0
28737	0.0	0.0
28730	0.0	0.0
28731	0.0	0.0
144712	4.0	10.0
119764	0.0	0.0
119765	0.0	0.0
144715	49.0	32.0
286094	0.0	0.0
100859921	0.0	5.0
100859920	0.0	0.0
286097	440.0	159.0
144717	1310.0	618.0
100507059	2.0	0.0
100507058	0.0	4.0
28745	0.0	0.0
119749	0.0	0.0
28746	0.0	0.0
724102	45.0	111.0
28743	0.0	0.0
724101	0.0	0.0
28744	0.0	0.0
100507050	13.0	243.0
28749	0.0	0.0
100507057	57.0	122.0
100507056	5.0	2.0
100507055	53.0	3.0
28747	0.0	0.0
28748	1.0	0.0
119750	0.0	0.0
28741	0.0	0.0
28742	1.0	0.0
347549	0.0	0.0
100859930	1840.0	1870.0
347541	0.0	0.0
347544	3.0	9.0
28718	0.0	0.0
28719	0.0	0.0
28712	0.0	0.0
100507086	15.0	93.0
28713	0.0	0.0
28710	0.0	0.0
28711	0.0	0.0
28716	2.0	0.0
28717	0.0	3.0
28714	0.0	0.0
28715	0.0	0.0
28729	1.0	0.0
28723	0.0	0.0
28724	1.0	1.0
28721	0.0	0.0
130106	9.0	0.0
28722	0.0	0.0
28727	0.0	0.0
28728	0.0	0.0
28725	0.0	0.0
28726	0.0	0.0
28720	0.0	0.0
144742	0.0	0.0
347527	0.0	20.0
100507027	4.0	0.0
286046	82.0	106.0
648630	42.0	38.0
117143	800.0	1248.0
117145	1006.0	868.0
117144	165.0	50.0
120787	1.0	0.0
492295	0.0	0.0
347517	45.0	13.0
347516	1.0	0.0
286053	724.0	2337.0
28709	0.0	1.0
28707	0.0	0.0
28708	0.0	0.0
28701	0.0	0.0
100131577	0.0	0.0
28702	0.0	0.0
28700	0.0	0.0
28705	0.0	0.0
28706	1.0	0.0
100507012	5.0	0.0
28703	0.0	1.0
28704	0.0	0.0
120775	0.0	0.0
120776	0.0	0.0
347509	1.0	1.0
286065	0.0	1.0
100131568	3.0	2.0
100131565	1.0	0.0
100131564	1011.0	299.0
100507040	2.0	1.0
132719	0.0	0.0
100507046	8.0	5.0
100507044	0.0	0.0
100507043	0.0	0.0
51100	9820.0	6588.0
51102	711.0	1038.0
51101	1552.0	563.0
51104	1125.0	845.0
51103	702.0	906.0
51106	416.0	604.0
51105	2721.0	3519.0
51108	3834.0	8246.0
51107	11268.0	19145.0
286075	797.0	822.0
51109	4866.0	4538.0
286077	3097.0	20844.0
646000	0.0	0.0
132720	1851.0	1038.0
132724	0.0	0.0
100131551	4.0	25.0
100131550	1.0	0.0
100507034	41.0	24.0
100507032	52.0	57.0
119774	0.0	0.0
119772	0.0	0.0
51111	4167.0	4029.0
51110	1044.0	489.0
119775	1.0	0.0
51112	2250.0	2937.0
51115	2561.0	2055.0
51114	3965.0	6199.0
51117	2226.0	2764.0
51116	1570.0	2830.0
51119	7547.0	3067.0
51118	1514.0	3188.0
26151	1267.0	1957.0
26150	102.0	293.0
26153	788.0	1131.0
26152	252.0	300.0
26155	4010.0	6433.0
26154	13.0	4609.0
26157	1264.0	493.0
26156	7550.0	21558.0
130162	224.0	151.0
100534611	1.0	28.0
100534612	4.0	4.0
26164	1255.0	1640.0
117178	580.0	1855.0
117177	2414.0	1006.0
26166	328.0	1.0
105379197	0.0	1.0
26165	0.0	0.0
26168	1291.0	1887.0
26167	206.0	9.0
26160	2371.0	1651.0
100507003	0.0	11.0
100507008	8.0	0.0
26137	117.0	60.0
26136	7802.0	7120.0
28798	0.0	3.0
28799	14.0	22.0
26138	1.0	0.0
28792	0.0	0.0
28793	1887.0	11519.0
28790	2.0	11.0
117166	152.0	91.0
26130	4997.0	3648.0
28791	2321.0	1980.0
26133	6733.0	7547.0
28796	437.0	846.0
28797	1405.0	2455.0
26135	13267.0	25454.0
28794	0.0	0.0
28795	0.0	3.0
26134	154.0	114.0
154150	0.0	0.0
129138	1299.0	1306.0
26148	188.0	536.0
26147	1399.0	3965.0
26149	212.0	259.0
117154	2.0	0.0
26140	1589.0	149.0
553820	5.0	2.0
117153	11.0	0.0
120796	1.0	0.0
117156	36479.0	2045.0
117155	173.0	190.0
117157	193.0	7.0
120793	0.0	0.0
26146	1893.0	1204.0
117159	0.0	0.0
26145	1409.0	1721.0
130195	1.0	0.0
154141	696.0	479.0
117151	4.0	4.0
26115	6476.0	10802.0
28778	679.0	1981.0
28779	0.0	0.0
28776	149.0	126.0
28777	0.0	0.0
26119	3164.0	3187.0
26118	17803.0	5395.0
28770	2.0	1.0
28771	0.0	0.0
28774	504.0	915.0
28775	142.0	76.0
28772	153.0	20.0
26112	9446.0	974.0
28773	227.0	79.0
130120	0.0	1.0
28789	0.0	0.0
26128	1727.0	2330.0
28787	3.0	0.0
26127	3342.0	2599.0
132789	1224.0	1295.0
28788	0.0	3.0
28781	454.0	103.0
201134	1503.0	938.0
28780	10.0	1.0
26122	2378.0	1759.0
28785	263.0	557.0
144766	0.0	0.0
26121	2299.0	3937.0
28786	11.0	8.0
28783	12.0	7.0
26123	3041.0	3265.0
28784	1064.0	1361.0
130132	444.0	78.0
28756	1.0	18.0
28757	1.0	0.0
28754	1.0	0.0
28755	997.0	405.0
100750326	0.0	0.0
28758	0.0	0.0
28759	0.0	0.0
28752	0.0	0.0
28753	0.0	0.0
28750	0.0	0.0
201140	0.0	0.0
28751	3.0	0.0
144776	0.0	0.0
28767	0.0	0.0
26103	0.0	0.0
28768	0.0	0.0
28765	0.0	0.0
28766	0.0	8.0
26108	1005.0	581.0
28769	0.0	0.0
28760	0.0	0.0
26100	4855.0	11529.0
28763	8.0	3.0
28764	0.0	0.0
28761	0.0	0.0
28762	0.0	0.0
117194	3.0	8.0
117196	0.0	4.0
117195	3.0	673.0
154089	0.0	0.0
100287238	0.0	0.0
201158	202.0	144.0
100287234	0.0	0.0
201164	299.0	280.0
201161	491.0	79.0
201163	3120.0	1497.0
154091	577.0	151.0
154092	6.0	98.0
276719	0.0	0.0
100287229	7.0	1.0
100287227	51.0	68.0
100287226	1.0	0.0
201176	4139.0	3205.0
100287216	45.0	26.0
100287215	8.0	5.0
201181	96.0	154.0
129099	24.0	0.0
100287205	0.0	0.0
100287200	0.0	0.0
201191	216.0	110.0
130075	0.0	1.0
5510	3507.0	5152.0
166012	24.0	15.0
5509	915.0	868.0
5500	15386.0	31054.0
5501	6986.0	7887.0
5502	31.0	2.0
5504	3407.0	6787.0
5506	0.0	0.0
5507	1227.0	307.0
154043	818.0	602.0
5520	3301.0	3431.0
5521	86.0	179.0
193629	13.0	5.0
5519	1615.0	3282.0
26298	3345.0	3844.0
26297	910.0	815.0
5511	2300.0	2511.0
5512	2.0	1.0
5514	5132.0	4027.0
5515	7095.0	19114.0
26290	16.0	2.0
5516	8542.0	3454.0
154075	196.0	13.0
26292	1344.0	2064.0
26291	0.0	24.0
5518	12340.0	22771.0
5530	6179.0	6680.0
5531	3748.0	9279.0
5532	3558.0	3309.0
5522	13.0	20151.0
5523	1526.0	3308.0
5524	8446.0	8966.0
5525	11521.0	4852.0
5526	2100.0	1469.0
5527	9950.0	12231.0
5528	2855.0	4787.0
154064	0.0	107.0
5529	3794.0	7035.0
286122	68.0	13.0
5540	1.0	4.0
5542	0.0	0.0
286128	386.0	1179.0
51241	1188.0	2009.0
89858	692.0	306.0
89857	1990.0	141.0
51244	1150.0	1093.0
51247	4069.0	5792.0
5533	1189.0	391.0
51246	11892.0	12373.0
5534	3815.0	6627.0
51249	1057.0	1650.0
5535	9.0	0.0
90835	54.0	34.0
89853	5438.0	377.0
5536	2806.0	4792.0
51248	1172.0	3178.0
5537	5981.0	6319.0
5538	13478.0	9581.0
5539	1.0	2.0
28907	223.0	357.0
286133	2611.0	8.0
28908	1654.0	4253.0
28905	3.0	15.0
100131418	0.0	0.0
5550	2451.0	3784.0
28906	53.0	393.0
286135	0.0	0.0
5551	3053.0	327.0
5552	15748.0	2539.0
100131415	0.0	0.0
5553	13.0	0.0
28909	0.0	0.0
5554	5.0	8.0
28900	16.0	21.0
28903	16.0	9.0
28904	23.0	19.0
28901	29.0	39.0
28902	15.0	12.0
51250	657.0	1249.0
51252	22.0	34.0
51251	1537.0	4193.0
89849	2997.0	796.0
89848	1072.0	707.0
51253	2204.0	5888.0
89846	2188.0	456.0
51256	313.0	1996.0
89845	2036.0	1613.0
51255	2210.0	5047.0
51258	2770.0	8145.0
5544	0.0	7.0
51257	2584.0	970.0
5545	0.0	0.0
5546	3133.0	7539.0
5547	6298.0	4410.0
51259	686.0	1166.0
90826	673.0	652.0
5549	19013.0	352.0
286140	190.0	304.0
90827	0.0	0.0
286144	2779.0	1971.0
5562	5939.0	4523.0
286148	2925.0	4970.0
5563	319.0	297.0
90861	4647.0	24679.0
5564	4199.0	1339.0
90864	134.0	93.0
5565	1362.0	1931.0
51260	1316.0	1495.0
51263	1299.0	2964.0
100287296	0.0	2.0
51265	35.0	62.0
51264	1400.0	3673.0
51267	582.0	34.0
51266	94.0	1.0
5555	3.0	2.0
51268	140.0	28.0
89876	496.0	14.0
5557	410.0	1277.0
5558	353.0	2301.0
89874	28.0	17.0
90859	6.0	28.0
89872	27.0	10.0
286151	9.0	81.0
89870	0.0	30.0
5570	113.0	195.0
5571	2652.0	2847.0
5573	29980.0	18787.0
90850	1412.0	4134.0
5574	2.0	1.0
90853	804.0	348.0
5575	1222.0	5644.0
5576	5237.0	4772.0
51270	0.0	6.0
100192378	0.0	0.0
51272	5144.0	5590.0
51271	5043.0	6060.0
51274	6973.0	5865.0
100287284	7.0	0.0
51276	356.0	290.0
89869	0.0	0.0
51275	862.0	1115.0
51278	2912.0	7690.0
51277	676.0	325.0
5566	5472.0	5083.0
89866	13.0	4.0
51279	4585.0	2214.0
5567	2581.0	2652.0
90843	2789.0	2919.0
5568	0.0	0.0
5569	890.0	389.0
89891	2719.0	3052.0
5580	7047.0	1910.0
89890	843.0	777.0
5581	2606.0	1138.0
5582	6.0	7.0
5583	4051.0	3364.0
5584	4865.0	5774.0
5585	9526.0	1780.0
5586	4384.0	4186.0
5587	1526.0	74.0
100287279	0.0	0.0
51281	1055.0	359.0
51280	4036.0	1425.0
51283	5191.0	6426.0
100287272	2.0	0.0
51282	1234.0	1921.0
51285	2714.0	175.0
51284	974.0	46.0
51287	1503.0	3505.0
119722	0.0	0.0
51286	6.0	2.0
51289	0.0	1.0
100287270	0.0	0.0
5577	1169.0	122.0
5578	2470.0	782.0
5579	1852.0	221.0
89894	1107.0	879.0
5591	7640.0	12353.0
5592	1892.0	221.0
90871	1473.0	1620.0
5593	725.0	51.0
5594	11343.0	8510.0
347598	0.0	0.0
5595	5364.0	4282.0
5596	620.0	5.0
5597	2149.0	11266.0
90874	446.0	554.0
5598	1509.0	1665.0
51290	2202.0	5583.0
51292	3662.0	5024.0
5590	4109.0	1776.0
51291	2121.0	816.0
100287266	3.0	3.0
51294	3755.0	626.0
100287261	0.0	0.0
51293	1548.0	1411.0
51296	6386.0	1035.0
51295	1765.0	1494.0
51298	7.0	18.0
51297	94.0	0.0
51299	2387.0	62.0
119710	439.0	896.0
5588	867.0	222.0
5589	14961.0	17326.0
90865	7637.0	199.0
89887	335.0	515.0
