id	cfb70595-7191-40cc-802d-dad9cb578b1a	bd587a68-76f5-44f2-ac6b-f87523560f60
100312806	0.0	0.0
28695	0.0	0.0
26035	2089.0	1908.0
28696	0.0	0.0
653234	8.0	6.0
643898	0.0	0.0
100312801	4.0	0.0
28690	5.0	4.0
26049	58.0	221.0
26048	845.0	936.0
653214	1326.0	1324.0
100312819	0.0	0.0
26040	1488.0	2378.0
26043	3622.0	5580.0
26045	66.0	162.0
653220	0.0	0.0
26047	301.0	3259.0
100312817	0.0	0.0
26046	2141.0	1411.0
100312816	0.0	0.0
124817	47.0	88.0
148808	1398.0	1089.0
378925	5.0	1.0
28679	0.0	0.0
26015	1566.0	2395.0
653247	0.0	0.0
26018	4670.0	4565.0
28677	11.0	3.0
26017	4461.0	6434.0
28678	0.0	0.0
26019	2893.0	2709.0
124801	403.0	883.0
28671	29.0	9.0
28672	31.0	6.0
26010	6754.0	6389.0
28670	18.0	2.0
26012	2113.0	1956.0
28675	0.0	0.0
26011	507.0	4267.0
28676	5.0	9.0
28673	29.0	14.0
148811	38.0	5.0
26013	417.0	378.0
28674	16.0	6.0
124808	1292.0	1842.0
148818	0.0	0.0
112812	75.0	116.0
26027	252.0	554.0
653236	24.0	21.0
28688	6.0	2.0
28689	7.0	1.0
653238	24.0	2.0
112817	124.0	147.0
148823	177.0	24.0
28682	12.0	9.0
28683	23.0	8.0
148824	4.0	0.0
28680	20.0	11.0
653240	0.0	0.0
26020	17882.0	9159.0
28681	3.0	2.0
28686	0.0	0.0
26022	9157.0	3468.0
28684	9.0	4.0
26025	797.0	35.0
26024	263.0	527.0
28685	2.0	5.0
378948	0.0	0.0
378949	0.0	0.0
112885	3.0	2.0
28657	9.0	3.0
653268	55.0	106.0
653269	3.0	3.0
28658	11.0	1.0
28655	16.0	4.0
28656	3.0	2.0
28659	21.0	1.0
28650	0.0	0.0
653275	1.0	0.0
28653	43.0	2.0
28654	2.0	0.0
28651	0.0	0.0
28652	5.0	3.0
100312849	4.0	5.0
102157402	881.0	1053.0
102157400	0.0	2.0
378938	24814.0	8873.0
641298	29.0	13.0
26005	1858.0	1278.0
28668	0.0	0.0
28669	8.0	5.0
26007	1626.0	1404.0
28666	28.0	2.0
653259	13.0	10.0
28667	7.0	0.0
26009	2466.0	3696.0
28660	10.0	0.0
124857	24.0	0.0
28661	9.0	6.0
26001	5763.0	4815.0
28664	23.0	0.0
26000	3315.0	3310.0
28665	5.0	0.0
26003	5014.0	9999.0
28662	19.0	14.0
26002	3696.0	1207.0
28663	8.0	0.0
100312850	18.0	23.0
340390	46.0	74.0
340393	2.0	2.0
28639	47.0	17.0
112869	985.0	952.0
28638	994.0	628.0
100312829	6.0	3.0
100312826	30.0	11.0
124842	32.0	5.0
100312825	1.0	0.0
100312828	36.0	11.0
100312827	0.0	0.0
100312821	0.0	0.0
100312824	0.0	0.0
340385	689.0	700.0
100312823	0.0	0.0
339390	30.0	9.0
339396	0.0	0.0
28646	23.0	1.0
378950	0.0	0.0
28647	7.0	2.0
339398	26.0	2.0
378951	1.0	0.0
28644	2.0	2.0
378952	0.0	0.0
378953	0.0	0.0
28645	0.0	0.0
378955	0.0	0.0
112858	1041.0	956.0
28648	1.0	0.0
378956	0.0	0.0
28649	0.0	0.0
653282	0.0	0.0
28642	31.0	3.0
100312837	0.0	0.0
28643	0.0	0.0
100312836	0.0	0.0
653288	0.0	0.0
28640	28.0	6.0
28641	2.0	0.0
100312838	0.0	0.0
100312833	0.0	0.0
100312832	0.0	0.0
100312835	0.0	0.0
100312830	10.0	0.0
646096	0.0	0.0
90799	1501.0	1545.0
100287345	0.0	0.0
87171	15.0	14.0
87178	1371.0	3552.0
100287327	0.0	0.0
100287325	2.0	3.0
100287314	10.0	6.0
26191	959.0	122.0
26190	7090.0	2889.0
100287302	0.0	0.0
26173	5146.0	7929.0
26175	947.0	776.0
154197	5.0	5.0
5411	4278.0	7779.0
5409	13.0	10.0
26184	0.0	0.0
26188	1.0	0.0
26189	0.0	0.0
5406	0.0	0.0
5407	3.0	0.0
5408	3.0	0.0
286002	57.0	11.0
5420	18193.0	1370.0
286006	47.0	93.0
100131546	10.0	0.0
646016	0.0	0.0
5422	1022.0	2085.0
51122	2928.0	4895.0
51121	508.0	889.0
51124	2585.0	5983.0
51123	3293.0	4360.0
5412	7508.0	3168.0
51126	2675.0	3954.0
51125	3728.0	2436.0
5413	514.0	4803.0
5414	1350.0	99.0
51128	3195.0	1758.0
51127	131.0	1140.0
51129	472.0	6723.0
646024	4.0	84.0
646023	43.0	33.0
100131539	5.0	5.0
5430	14951.0	29204.0
5431	5389.0	9840.0
286016	20.0	40.0
5432	4204.0	4533.0
100131535	8.0	5.0
5433	1849.0	4650.0
105369729	0.0	0.0
51131	2070.0	1363.0
51130	188.0	276.0
51133	4032.0	4509.0
51132	3382.0	6495.0
51135	1653.0	2395.0
51134	508.0	787.0
5423	822.0	1099.0
90701	2245.0	3025.0
5424	1141.0	2534.0
51136	1074.0	226.0
5425	2264.0	6676.0
51138	2197.0	2700.0
5426	1669.0	4645.0
646019	1.0	4.0
5427	102.0	340.0
5428	3027.0	3162.0
5429	1344.0	1065.0
100131528	0.0	0.0
5440	2132.0	3333.0
5441	4787.0	3332.0
5442	1393.0	3071.0
5443	18.0	96.0
5444	21.0	5.0
51142	6229.0	10916.0
51141	2491.0	2738.0
51144	6797.0	3417.0
51143	2305.0	1592.0
51146	21.0	2.0
89758	0.0	0.0
5434	5821.0	12690.0
51148	2131.0	3771.0
5435	8.0	7.0
51147	2318.0	1525.0
5436	2477.0	2393.0
90736	685.0	867.0
51149	1082.0	515.0
5437	1427.0	5025.0
5438	745.0	1832.0
5439	1131.0	2035.0
90737	6.0	1.0
5450	221.0	2227.0
5451	2192.0	3205.0
5452	715.0	2044.0
5453	6.0	112.0
5454	8.0	7.0
646049	1.0	1.0
5455	1.0	0.0
51151	3.0	55.0
51150	6585.0	7618.0
51155	2983.0	6776.0
51154	1207.0	4353.0
51157	887.0	1076.0
51156	34.0	78.0
5445	6296.0	3446.0
5446	476.0	149.0
5447	6239.0	3771.0
5449	8.0	4.0
286042	172.0	195.0
347487	0.0	0.0
5460	65.0	489.0
5462	54.0	11696.0
5463	917.0	327.0
5464	7558.0	6354.0
5465	1933.0	2245.0
51160	4960.0	4479.0
100287399	0.0	0.0
646052	0.0	0.0
51162	4046.0	507.0
51161	494.0	144.0
51164	5201.0	2470.0
51163	1433.0	1567.0
51166	448.0	194.0
51168	188.0	88.0
51167	2088.0	1295.0
5456	3.0	0.0
89778	0.0	0.0
5457	1.0	93.0
89777	0.0	526.0
5458	0.0	0.0
5459	1.0	5.0
120824	0.0	0.0
5470	1.0	1.0
5471	492.0	2547.0
347475	17.0	5.0
5473	520.0	0.0
5475	20.0	45.0
5476	12179.0	4666.0
100507097	3.0	1.0
100507096	0.0	0.0
51171	680.0	151.0
100287388	1.0	0.0
100507099	4.0	3.0
51170	8453.0	3226.0
100507098	206.0	5.0
51172	1138.0	965.0
51175	894.0	1037.0
51174	373.0	1012.0
51177	2659.0	2700.0
51176	315.0	1395.0
51179	1.0	0.0
5467	2970.0	4300.0
5468	3707.0	160.0
89766	6.0	14.0
5469	2843.0	2275.0
89765	57.0	36.0
347468	0.0	0.0
89761	1.0	3.0
5481	1649.0	2527.0
89792	5.0	7.0
90780	2829.0	4346.0
89790	514.0	214.0
5483	26.0	38.0
646077	0.0	0.0
5485	2.0	9.0
5486	2.0	40.0
5487	2.0	3.0
5488	5.0	7.0
646070	0.0	1.0
51182	990.0	1450.0
646074	0.0	0.0
5480	2694.0	1701.0
51181	1391.0	1567.0
51184	1119.0	1956.0
51186	4217.0	5681.0
51185	3113.0	1152.0
100287372	4.0	36.0
51188	624.0	862.0
51187	4126.0	6253.0
5478	15631.0	24490.0
5479	10242.0	10825.0
89797	6168.0	4214.0
89796	2749.0	1509.0
89795	493.0	142.0
89781	2575.0	6617.0
347454	136.0	20.0
5493	8181.0	3238.0
89780	446.0	142.0
5494	4651.0	4901.0
5495	3025.0	4097.0
5496	4499.0	10817.0
5498	988.0	522.0
5499	7919.0	5993.0
646080	193.0	87.0
100287369	5.0	3.0
51191	886.0	94.0
646087	0.0	1.0
100287364	0.0	0.0
646086	18.0	28.0
51193	1695.0	6879.0
100287366	0.0	0.0
646085	3.0	0.0
51192	408.0	245.0
5491	8.0	27.0
51195	373.0	2049.0
51194	1287.0	1476.0
100287362	1.0	0.0
51196	3107.0	1158.0
51199	3976.0	2891.0
51198	0.0	0.0
5489	1.0	0.0
89782	821.0	690.0
100859925	0.0	0.0
100859924	0.0	0.0
100859926	0.0	0.0
28734	0.0	0.0
100507064	45.0	8.0
28735	0.0	0.0
28732	0.0	0.0
100507062	68.0	23.0
28733	0.0	0.0
28738	0.0	1.0
100507067	1.0	2.0
28739	0.0	0.0
28736	0.0	0.0
100507066	6.0	8.0
28737	2.0	0.0
28730	0.0	0.0
28731	0.0	0.0
144712	3.0	8.0
119764	0.0	0.0
119765	0.0	0.0
144715	48.0	32.0
286094	0.0	0.0
100859921	0.0	0.0
100859920	0.0	0.0
286097	393.0	152.0
144717	965.0	542.0
100507059	1.0	0.0
100507058	0.0	0.0
28745	1.0	0.0
119749	0.0	0.0
28746	0.0	0.0
724102	38.0	168.0
28743	1.0	0.0
724101	0.0	0.0
28744	0.0	0.0
100507050	56.0	46.0
28749	3.0	0.0
100507057	65.0	333.0
100507056	2.0	4.0
100507055	18.0	1.0
28747	0.0	0.0
28748	1.0	2.0
119750	0.0	0.0
28741	0.0	0.0
28742	1.0	1.0
347549	0.0	5.0
100859930	2075.0	997.0
347541	0.0	0.0
347544	6.0	22.0
28718	2.0	1.0
28719	2.0	1.0
28712	1.0	0.0
100507086	7.0	6.0
28713	0.0	0.0
28710	1.0	0.0
28711	0.0	0.0
28716	2.0	0.0
28717	0.0	1.0
28714	0.0	0.0
28715	0.0	0.0
28729	1.0	0.0
28723	0.0	0.0
28724	0.0	5.0
28721	0.0	0.0
130106	5.0	0.0
28722	0.0	0.0
28727	0.0	0.0
28728	0.0	0.0
28725	0.0	0.0
28726	1.0	0.0
28720	0.0	0.0
144742	0.0	0.0
347527	3.0	48.0
100507027	0.0	1.0
286046	101.0	112.0
648630	9.0	49.0
117143	729.0	1106.0
117145	1146.0	823.0
117144	129.0	16.0
120787	0.0	0.0
492295	1.0	1.0
347517	39.0	7.0
347516	3.0	1.0
286053	942.0	999.0
28709	0.0	0.0
28707	0.0	0.0
28708	0.0	0.0
28701	0.0	0.0
100131577	0.0	0.0
28702	0.0	0.0
28700	0.0	0.0
28705	0.0	0.0
28706	0.0	2.0
100507012	1.0	0.0
28703	0.0	0.0
28704	0.0	0.0
120775	0.0	0.0
120776	0.0	0.0
347509	0.0	4.0
286065	0.0	3.0
100131568	0.0	2.0
100131565	0.0	1.0
100131564	944.0	435.0
100507040	10.0	3.0
132719	0.0	0.0
100507046	10.0	8.0
100507044	0.0	0.0
100507043	0.0	0.0
51100	13788.0	5745.0
51102	814.0	1769.0
51101	1422.0	533.0
51104	939.0	1745.0
51103	886.0	788.0
51106	391.0	652.0
51105	2339.0	3738.0
51108	4944.0	5864.0
51107	11458.0	15910.0
286075	486.0	953.0
51109	4391.0	5695.0
286077	2898.0	7301.0
646000	0.0	0.0
132720	1500.0	223.0
132724	0.0	0.0
100131551	16.0	37.0
100131550	0.0	0.0
100507034	46.0	36.0
100507032	88.0	63.0
119774	1.0	0.0
119772	0.0	0.0
51111	3770.0	1969.0
51110	1061.0	991.0
119775	2.0	0.0
51112	2197.0	2622.0
51115	3003.0	2059.0
51114	3200.0	3388.0
51117	2320.0	1659.0
51116	1564.0	3436.0
51119	5473.0	2203.0
51118	1429.0	2311.0
26151	1096.0	1554.0
26150	33.0	159.0
26153	419.0	24.0
26152	199.0	204.0
26155	2007.0	6985.0
26154	22.0	2821.0
26157	1754.0	137.0
26156	7792.0	16690.0
130162	239.0	369.0
100534611	4.0	3.0
100534612	1.0	20.0
26164	1122.0	1210.0
117178	1470.0	1674.0
117177	1501.0	1027.0
26166	147.0	5.0
105379197	1.0	0.0
26165	0.0	0.0
26168	968.0	1820.0
26167	325.0	17.0
26160	2140.0	1895.0
100507003	0.0	10.0
100507008	10.0	0.0
26137	104.0	69.0
26136	4768.0	4934.0
28798	0.0	0.0
28799	5.0	305.0
26138	2.0	0.0
28792	0.0	0.0
28793	698.0	21568.0
28790	5.0	11.0
117166	28.0	16.0
26130	4670.0	2882.0
28791	37.0	47.0
26133	6809.0	6328.0
28796	1517.0	24072.0
28797	317.0	17208.0
26135	12456.0	29438.0
28794	0.0	2.0
28795	2.0	3.0
26134	116.0	105.0
154150	0.0	1.0
129138	890.0	2060.0
26148	249.0	329.0
26147	1561.0	1099.0
26149	227.0	139.0
117154	5.0	40.0
26140	1710.0	693.0
553820	7.0	4.0
117153	11.0	0.0
120796	0.0	0.0
117156	6975.0	474.0
117155	237.0	159.0
117157	103.0	1.0
120793	0.0	0.0
26146	1274.0	1435.0
117159	0.0	0.0
26145	1034.0	2020.0
130195	1.0	0.0
154141	676.0	1649.0
117151	6.0	183.0
26115	5561.0	2680.0
28778	271.0	1759.0
28779	1.0	11.0
28776	240.0	41146.0
28777	0.0	71.0
26119	2938.0	3372.0
26118	18063.0	11536.0
28770	0.0	0.0
28771	0.0	0.0
28774	381.0	663.0
28775	97.0	355.0
28772	50.0	55.0
26112	6926.0	852.0
28773	2.0	4.0
130120	167.0	0.0
28789	0.0	1.0
26128	1705.0	678.0
28787	1.0	2.0
26127	2967.0	2499.0
132789	1382.0	962.0
28788	0.0	0.0
28781	279.0	728.0
201134	1572.0	352.0
28780	11.0	19.0
26122	2203.0	2314.0
28785	125.0	174.0
144766	1.0	88.0
26121	1697.0	4547.0
28786	3.0	6.0
28783	20.0	33.0
26123	3265.0	1526.0
28784	193.0	7241.0
130132	360.0	181.0
28756	1.0	2.0
28757	0.0	0.0
28754	1.0	1.0
28755	1997.0	990.0
100750326	1.0	0.0
28758	0.0	5.0
28759	0.0	0.0
28752	2.0	0.0
28753	0.0	1.0
28750	3.0	0.0
201140	1.0	0.0
28751	0.0	1.0
144776	0.0	0.0
28767	0.0	0.0
26103	0.0	0.0
28768	0.0	0.0
28765	1.0	0.0
28766	0.0	6.0
26108	948.0	620.0
28769	0.0	1.0
28760	0.0	0.0
26100	4621.0	4947.0
28763	1.0	18.0
28764	0.0	0.0
28761	0.0	2.0
28762	0.0	0.0
117194	1.0	0.0
117196	0.0	0.0
117195	1.0	4.0
154089	0.0	0.0
100287238	0.0	0.0
201158	143.0	140.0
100287234	0.0	0.0
201164	179.0	659.0
201161	528.0	375.0
201163	3005.0	1689.0
154091	509.0	911.0
154092	20.0	91.0
276719	0.0	0.0
100287229	3.0	7.0
100287227	30.0	62.0
100287226	0.0	0.0
201176	2716.0	1622.0
100287216	28.0	9.0
100287215	8.0	10.0
201181	58.0	252.0
129099	18.0	293.0
100287205	0.0	0.0
100287200	0.0	0.0
201191	171.0	94.0
130075	2.0	0.0
5510	3228.0	4324.0
166012	41.0	6.0
5509	843.0	748.0
5500	17431.0	26380.0
5501	9268.0	15383.0
5502	12.0	2.0
5504	3186.0	5092.0
5506	1.0	0.0
5507	1815.0	232.0
154043	877.0	4530.0
5520	3371.0	3889.0
5521	786.0	144.0
193629	39.0	2.0
5519	1749.0	1534.0
26298	1924.0	5924.0
26297	960.0	852.0
5511	2111.0	2988.0
5512	1.0	4.0
5514	3252.0	5003.0
5515	6868.0	7073.0
26290	28.0	102.0
5516	7090.0	3183.0
154075	189.0	17.0
26292	1171.0	1718.0
26291	0.0	1.0
5518	13300.0	23845.0
5530	5021.0	4568.0
5531	3297.0	5097.0
5532	4142.0	2059.0
5522	35.0	137.0
5523	1283.0	2282.0
5524	7904.0	5990.0
5525	9517.0	3460.0
5526	1380.0	614.0
5527	9517.0	9675.0
5528	3250.0	4913.0
154064	3.0	1179.0
5529	3486.0	4474.0
286122	87.0	32.0
5540	12.0	0.0
5542	0.0	2.0
286128	507.0	591.0
51241	1189.0	2032.0
89858	550.0	137.0
89857	2273.0	432.0
51244	1354.0	979.0
51247	3799.0	2552.0
5533	1317.0	558.0
51246	11619.0	9847.0
5534	3550.0	4901.0
51249	1186.0	3256.0
5535	5.0	1.0
90835	37.0	9.0
89853	4067.0	683.0
5536	2313.0	5339.0
51248	1443.0	1851.0
5537	5351.0	3064.0
5538	17423.0	11862.0
5539	1.0	0.0
28907	20.0	53.0
286133	1436.0	7.0
28908	1081.0	28672.0
28905	0.0	1.0
100131418	0.0	2.0
5550	2356.0	4997.0
28906	2.0	34.0
286135	0.0	0.0
5551	1428.0	256.0
5552	12834.0	2469.0
100131415	0.0	0.0
5553	5.0	1.0
28909	0.0	0.0
5554	22.0	28.0
28900	0.0	25.0
28903	4.0	39.0
28904	16.0	39.0
28901	341.0	282.0
28902	5.0	8.0
51250	756.0	901.0
51252	16.0	58.0
51251	1726.0	1408.0
89849	1878.0	570.0
89848	1031.0	858.0
51253	2788.0	5756.0
89846	1890.0	986.0
51256	510.0	1526.0
89845	1615.0	4644.0
51255	2897.0	3691.0
51258	3292.0	7286.0
5544	1.0	47.0
51257	2332.0	795.0
5545	2.0	0.0
5546	2986.0	6172.0
5547	8573.0	3412.0
51259	511.0	888.0
90826	750.0	932.0
5549	14755.0	890.0
286140	230.0	417.0
90827	0.0	0.0
286144	3319.0	1349.0
5562	5168.0	5108.0
286148	2483.0	3263.0
5563	424.0	629.0
90861	4054.0	12914.0
5564	3454.0	3577.0
90864	67.0	54.0
5565	1894.0	2335.0
51260	1482.0	1510.0
51263	1470.0	3908.0
100287296	0.0	1.0
51265	45.0	41.0
51264	1626.0	2127.0
51267	474.0	57.0
51266	50.0	2.0
5555	3.0	8.0
51268	155.0	27.0
89876	206.0	171.0
5557	494.0	446.0
5558	501.0	1093.0
89874	55.0	204.0
90859	11.0	12.0
89872	11.0	40.0
286151	19.0	47.0
89870	0.0	257.0
5570	53.0	202.0
5571	3019.0	2722.0
5573	24493.0	10931.0
90850	1234.0	2544.0
5574	1.0	0.0
90853	1087.0	301.0
5575	1338.0	1146.0
5576	4408.0	1861.0
51270	2.0	0.0
100192378	0.0	12.0
51272	4076.0	2805.0
51271	4094.0	2665.0
51274	6975.0	4947.0
100287284	2.0	3.0
51276	295.0	278.0
89869	1.0	0.0
51275	824.0	1406.0
51278	2662.0	2475.0
51277	588.0	344.0
5566	5873.0	4073.0
89866	13.0	21.0
51279	7323.0	3145.0
5567	3598.0	2541.0
90843	3172.0	3682.0
5568	1.0	0.0
5569	1497.0	539.0
89891	2123.0	1444.0
5580	5312.0	2755.0
89890	862.0	2531.0
5581	2325.0	770.0
5582	4.0	18.0
5583	3434.0	3658.0
5584	8066.0	35255.0
5585	8995.0	3419.0
5586	4519.0	4531.0
5587	1640.0	1520.0
100287279	1.0	1.0
51281	701.0	877.0
51280	7527.0	2552.0
51283	4422.0	4100.0
100287272	2.0	0.0
51282	1350.0	939.0
51285	1672.0	283.0
51284	1287.0	89.0
51287	1421.0	1682.0
119722	3.0	0.0
51286	2.0	3.0
51289	0.0	0.0
100287270	0.0	0.0
5577	827.0	208.0
5578	2546.0	1537.0
5579	2002.0	366.0
89894	937.0	381.0
5591	8829.0	15591.0
5592	1712.0	305.0
90871	1841.0	1278.0
5593	819.0	595.0
5594	10870.0	16653.0
347598	0.0	0.0
5595	5816.0	2288.0
5596	778.0	562.0
5597	2194.0	3743.0
90874	763.0	913.0
5598	1294.0	1219.0
51290	2617.0	4386.0
51292	3495.0	3345.0
5590	2759.0	1419.0
51291	2174.0	846.0
100287266	2.0	13.0
51294	3928.0	538.0
100287261	0.0	0.0
51293	1036.0	3066.0
51296	8562.0	798.0
51295	1741.0	3049.0
51298	0.0	12.0
51297	1.0	3.0
51299	1406.0	8219.0
119710	557.0	293.0
5588	661.0	206.0
5589	12278.0	22048.0
90865	6682.0	262.0
89887	251.0	390.0
89886	24.0	15.0
89885	14.0	19.0
89884	120.0	109.0
89883	0.0	0.0
89882	0.0	0.0
286101	2025.0	1182.0
286102	0.0	0.0
286103	16.0	27.0
347584	0.0	0.0
5599	1764.0	1615.0
347687	2.0	2.0
347686	0.0	0.0
132612	2.0	0.0
28855	0.0	1.0
28854	1.0	0.0
28859	1.0	0.0
28850	1.0	16.0
53822	12.0	3.0
53820	18.0	24.0
53826	3039.0	449.0
53827	6995.0	3584.0
345016	0.0	5.0
347673	0.0	3.0
53828	31.0	2.0
53829	960.0	90.0
347675	2.0	0.0
28866	4.0	4.0
100507173	21.0	46.0
26205	1003.0	1650.0
132625	11.0	0.0
28864	0.0	1.0
100507171	156.0	41.0
28865	5.0	59.0
26207	1430.0	754.0
100507178	57.0	94.0
26206	100.0	7.0
28869	0.0	0.0
100131493	0.0	0.0
28862	44.0	81.0
28863	2.0	7.0
28861	5.0	4.0
53833	52.0	686.0
53834	1580.0	1310.0
53831	73.0	117.0
53832	563.0	767.0
53838	1755.0	1404.0
53836	5.0	7223.0
144608	118.0	113.0
28833	4.0	17.0
28834	86.0	272.0
28831	0.0	4.0
100750245	0.0	0.0
28832	3.0	20.0
100750246	5.0	7.0
100750247	14.0	45.0
100131481	2.0	1.0
53840	93.0	12.0
53841	7.0	12.0
28830	0.0	0.0
53842	0.0	0.0
100131478	5.0	10.0
28847	26.0	11.0
102060282	22.0	3.0
28819	0.0	3.0
28817	415.0	4120.0
28818	1.0	11.0
100131469	0.0	0.0
28811	2.0	3.0
28812	3.0	13.0
28810	3.0	14.0
28815	1101.0	4212.0
28816	607.0	15664.0
28813	2077.0	4618.0
100507143	0.0	0.0
28814	40.0	216.0
51201	4056.0	1111.0
119687	0.0	0.0
51200	10162.0	99.0
51203	653.0	2929.0
51202	145.0	220.0
51205	904.0	852.0
51204	845.0	1153.0
51207	1.0	4.0
51206	24.0	7.0
119682	0.0	0.0
51209	106.0	27.0
51208	35713.0	42.0
28828	0.0	0.0
100507135	18.0	16.0
28829	0.0	0.0
100131457	1.0	4.0
28822	363.0	5303.0
28823	1571.0	1673.0
28820	550.0	11531.0
100131454	14.0	16.0
28821	18.0	31.0
28826	56.0	311.0
28827	0.0	0.0
100131451	3.0	0.0
28824	23.0	57.0
28825	864.0	9142.0
119678	0.0	0.0
119679	0.0	0.0
89801	180.0	98.0
51214	3.0	4.0
51213	0.0	0.0
51218	1494.0	3299.0
286183	12.0	3.0
286184	0.0	9.0
286186	0.0	0.0
286187	9.0	4.0
286189	1002.0	2.0
648532	0.0	0.0
100507163	0.0	0.0
100131442	0.0	0.0
100131440	4.0	1.0
89839	156.0	915.0
89838	1.0	0.0
89837	0.0	0.0
100507170	0.0	0.0
51222	1471.0	2379.0
51225	1218.0	367.0
286190	19.0	31.0
89832	21.0	0.0
51224	0.0	4.0
51227	1117.0	595.0
51226	1431.0	1514.0
51228	3835.0	13112.0
347613	55.0	45.0
28808	0.0	0.0
28809	261.0	4662.0
28806	0.0	2.0
100131439	13.0	0.0
28807	0.0	0.0
100507157	1.0	1.0
100131434	153.0	61.0
28800	0.0	0.0
28801	4.0	4.0
28804	221.0	1304.0
28805	0.0	0.0
28802	12.0	15.0
28803	641.0	11115.0
51230	3295.0	2223.0
90809	1531.0	1659.0
51232	15091.0	7933.0
51231	2198.0	2130.0
51234	3246.0	3799.0
51233	23.0	33.0
89822	180.0	19.0
51236	1079.0	1608.0
51237	411.0	5391.0
51239	392.0	965.0
90806	1957.0	1800.0
100507102	5.0	4.0
129049	402.0	9.0
154007	1037.0	1438.0
26279	671.0	81.0
203859	794.0	5.0
26272	617.0	836.0
26271	402.0	1329.0
26273	3105.0	1765.0
26276	977.0	1076.0
26275	1360.0	1763.0
26278	956.0	1461.0
26277	3620.0	2502.0
26270	856.0	564.0
26285	0.0	0.0
26284	2210.0	4407.0
26287	18.0	41.0
26286	3135.0	7855.0
26289	18.0	8.0
26281	10.0	0.0
26280	11.0	16.0
100507127	132.0	28.0
100507125	2.0	3.0
129025	0.0	71.0
26258	4071.0	4539.0
26257	42.0	82.0
26259	1259.0	2155.0
26251	0.0	0.0
168667	430.0	105.0
26254	2.0	0.0
26253	593.0	204.0
26256	75.0	258.0
144699	566.0	563.0
26255	4.0	3.0
100507114	0.0	0.0
100507113	53.0	31.0
100507118	7.0	9.0
100507117	28.0	50.0
26269	1606.0	1730.0
26268	4181.0	3241.0
201229	581.0	271.0
26261	38.0	33.0
119696	0.0	0.0
26260	3238.0	1449.0
26263	1389.0	1546.0
119694	0.0	0.0
26262	2331.0	2786.0
201232	305.0	447.0
119695	0.0	0.0
26267	418.0	384.0
26266	125.0	95.0
119692	0.0	0.0
130074	8614.0	11473.0
129080	470.0	2728.0
28899	1.0	0.0
26235	2168.0	2489.0
26238	81.0	5.0
28897	0.0	0.0
28898	1.0	7.0
100750225	19.0	377.0
26239	0.0	0.0
28891	1.0	17.0
28892	2.0	16.0
26230	412.0	798.0
201243	2.0	3.0
28890	0.0	0.0
26232	684.0	74.0
28895	0.0	4.0
26231	224.0	81.0
28896	2.0	3.0
26234	8970.0	6891.0
28893	6.0	23.0
26233	686.0	835.0
28894	0.0	0.0
144638	7.0	13.0
132660	1070.0	1241.0
26247	1.0	0.0
26246	1.0	0.0
26249	606.0	225.0
26248	1.0	5.0
100510707	0.0	0.0
201255	633.0	623.0
26240	492.0	559.0
201254	1078.0	1635.0
26242	0.0	0.0
26245	0.0	0.0
252839	5355.0	10186.0
132671	1054.0	250.0
130013	8.0	9.0
28877	1.0	11.0
28878	485.0	57.0
28875	16.0	27.0
28876	19.0	319.0
201259	2.0	2.0
28879	1.0	0.0
26219	1.0	2.0
492311	1883.0	340.0
168620	12.0	38.0
28870	0.0	2.0
201266	1540.0	2958.0
28873	0.0	0.0
28874	74.0	66.0
26212	2.0	130.0
28871	0.0	0.0
26211	0.0	0.0
28872	0.0	0.0
130026	472.0	204.0
26225	4182.0	7336.0
28888	3.0	2.0
26224	5139.0	3531.0
28889	0.0	0.0
26227	3136.0	12971.0
28886	2.0	0.0
26226	31.0	142.0
28887	0.0	0.0
26229	1348.0	1765.0
26228	83.0	38.0
28880	0.0	1.0
28881	2.0	38.0
28884	0.0	1.0
26220	119.0	1335.0
28885	10.0	5.0
26223	9.0	0.0
28882	1313.0	40673.0
28883	0.0	2.0
492307	0.0	1.0
492303	28.0	66.0
105369550	5.0	2.0
100287114	0.0	0.0
100509927	0.0	0.0
100287102	0.0	0.0
203477	0.0	11.0
5607	1449.0	1495.0
5608	247.0	760.0
5609	1883.0	2683.0
5600	858.0	512.0
5601	3176.0	1133.0
5602	665.0	279.0
5603	5051.0	9087.0
5604	3830.0	3083.0
5605	4691.0	8108.0
5606	2859.0	3530.0
5620	0.0	0.0
5618	318.0	888.0
5619	0.0	0.0
5610	6350.0	4698.0
5611	7917.0	4855.0
5612	2443.0	1794.0
5613	1405.0	6513.0
5616	1652.0	122.0
5617	3.0	1.0
105370578	0.0	2.0
5630	54.0	1.0
5631	1987.0	3355.0
166379	575.0	385.0
166378	675.0	1019.0
5629	378.0	413.0
100133941	4484.0	7716.0
5621	11042.0	19036.0
5623	223.0	261.0
5624	13.0	32.0
5625	651.0	2019.0
5626	1.0	4.0
5627	9913.0	1594.0
5628	2.0	7.0
5641	17732.0	6362.0
5634	2296.0	6919.0
5635	2279.0	2443.0
100133957	18.0	11.0
5636	1312.0	2061.0
5638	1063.0	404.0
5639	271.0	526.0
5650	2522.0	4.0
5651	0.0	1.0
5652	5662.0	2595.0
5653	36.0	0.0
5644	0.0	58.0
5645	0.0	360.0
5646	3.0	2.0
5648	1128.0	27.0
5649	311.0	68.0
100131309	0.0	0.0
5660	206186.0	52688.0
5662	291.0	251.0
5663	6636.0	5450.0
5664	1826.0	774.0
