id	153cb1b1-774c-4e65-b209-6a462b68cfc5	5d187a95-6b3d-42dc-a5c8-cf1758243c46
5574	1.0	0.0
90853	294.0	185.0
5575	2124.0	906.0
5576	4824.0	4108.0
51270	0.0	0.0
100192378	0.0	786.0
51272	6149.0	3823.0
51271	4912.0	8651.0
51274	6064.0	8618.0
100287284	5.0	6.0
51276	374.0	1032.0
89869	0.0	2.0
51275	939.0	2062.0
51278	3378.0	7618.0
51277	589.0	797.0
5566	7493.0	7125.0
89866	14.0	64.0
51279	6082.0	2974.0
5567	3479.0	3732.0
90843	2654.0	2912.0
5568	0.0	0.0
5569	738.0	1872.0
89891	2657.0	5555.0
5580	8157.0	7049.0
89890	522.0	1843.0
5581	1716.0	3831.0
5582	2.0	3.0
5583	5136.0	8197.0
5584	2769.0	11761.0
5585	12319.0	9993.0
5586	2830.0	4948.0
5587	1174.0	1283.0
100287279	0.0	0.0
51281	878.0	1447.0
51280	4760.0	3397.0
51283	5488.0	7042.0
100287272	3.0	13.0
51282	2121.0	2946.0
51285	1756.0	423.0
51284	1162.0	247.0
51287	1740.0	4265.0
119722	1.0	0.0
51286	6.0	5.0
51289	3.0	4.0
100287270	0.0	0.0
5577	1160.0	626.0
5578	2491.0	1603.0
5579	3888.0	453.0
89894	932.0	1360.0
5591	8933.0	59904.0
5592	1163.0	1062.0
90871	1619.0	4546.0
5593	929.0	505.0
5594	11540.0	28372.0
347598	0.0	0.0
5595	6270.0	8355.0
5596	316.0	608.0
5597	1941.0	11635.0
90874	352.0	997.0
5598	1744.0	1978.0
51290	2153.0	2807.0
51292	3988.0	6318.0
5590	3543.0	2077.0
51291	3408.0	2165.0
100287266	0.0	0.0
51294	1489.0	966.0
100287261	0.0	1.0
51293	2038.0	2975.0
51296	12088.0	2483.0
51295	2025.0	3075.0
51298	2.0	290.0
51297	2.0	0.0
51299	1616.0	232.0
119710	396.0	626.0
5588	1275.0	484.0
5589	20861.0	31904.0
90865	4804.0	1144.0
89887	642.0	921.0
89886	7.0	28.0
89885	7.0	14.0
89884	39.0	537.0
89883	0.0	0.0
89882	0.0	2.0
286101	1262.0	4106.0
286102	0.0	0.0
286103	6.0	106.0
347584	0.0	2.0
5599	1868.0	4159.0
347687	1.0	2.0
347686	0.0	0.0
132612	0.0	1.0
28855	0.0	0.0
28854	26.0	1.0
28859	1.0	1.0
28850	59.0	1.0
53822	59.0	47.0
53820	4.0	1124.0
53826	3960.0	4631.0
53827	14542.0	9256.0
345016	0.0	0.0
347673	0.0	7.0
53828	23.0	4.0
53829	930.0	140.0
347675	0.0	1.0
28866	32.0	9.0
100507173	27.0	311.0
26205	1521.0	4625.0
132625	10.0	38.0
28864	18.0	1.0
100507171	138.0	479.0
28865	302.0	18.0
26207	2494.0	777.0
100507178	65.0	325.0
26206	82.0	278.0
28869	13.0	14.0
100131493	0.0	0.0
28862	1606.0	270.0
28863	46.0	6.0
28861	26.0	1.0
53833	69.0	474.0
53834	2255.0	1180.0
53831	44.0	101.0
53832	666.0	1127.0
53838	2573.0	3295.0
53836	38.0	4744.0
144608	61.0	127.0
28833	7.0	3.0
28834	421.0	284.0
28831	18.0	3.0
100750245	0.0	0.0
28832	42.0	11.0
100750246	5.0	30.0
100750247	6.0	47.0
100131481	0.0	0.0
53840	43.0	45.0
53841	12.0	66.0
28830	0.0	0.0
53842	0.0	0.0
100131478	1.0	2.0
28847	123.0	31.0
102060282	19.0	20.0
28819	13.0	2.0
28817	4834.0	1384.0
28818	49.0	15.0
100131469	0.0	0.0
28811	32.0	35.0
28812	116.0	10.0
28810	108.0	52.0
28815	22600.0	4420.0
28816	37027.0	4580.0
28813	28579.0	3289.0
100507143	0.0	0.0
28814	1082.0	1904.0
51201	3210.0	3594.0
119687	0.0	0.0
51200	487.0	544.0
51203	316.0	17769.0
51202	162.0	258.0
51205	880.0	1693.0
51204	911.0	1877.0
51207	2.0	126.0
51206	22.0	18.0
119682	0.0	0.0
51209	88.0	255.0
51208	35000.0	124.0
28828	3.0	0.0
100507135	13.0	22.0
28829	0.0	0.0
100131457	6.0	0.0
28822	10075.0	1291.0
28823	9514.0	2232.0
28820	19775.0	3132.0
100131454	19.0	196.0
28821	194.0	76.0
28826	1087.0	213.0
28827	2.0	0.0
100131451	1.0	1.0
28824	1004.0	263.0
28825	34139.0	7230.0
119678	0.0	12.0
119679	0.0	1.0
89801	332.0	242.0
51214	13.0	21.0
51213	0.0	0.0
51218	2069.0	4936.0
286183	2.0	3.0
286184	0.0	14.0
286186	0.0	1.0
286187	5.0	7.0
286189	1070.0	15.0
648532	0.0	0.0
100507163	0.0	0.0
100131442	0.0	1.0
100131440	2.0	7.0
89839	244.0	1854.0
89838	0.0	4.0
89837	3.0	12.0
100507170	0.0	0.0
51222	3164.0	5211.0
51225	3197.0	483.0
286190	21.0	27.0
89832	45.0	131.0
51224	0.0	5.0
51227	831.0	1117.0
51226	1114.0	764.0
51228	5351.0	8094.0
347613	17.0	7.0
28808	1.0	0.0
28809	13390.0	1997.0
28806	12.0	1.0
100131439	2.0	0.0
28807	1.0	0.0
100507157	0.0	0.0
100131434	89.0	225.0
28800	3.0	0.0
28801	17.0	4.0
28804	4834.0	1214.0
28805	1.0	0.0
28802	270.0	27.0
28803	28725.0	2056.0
51230	3317.0	7819.0
90809	2173.0	4414.0
51232	10322.0	7209.0
51231	2389.0	5658.0
51234	4010.0	6274.0
51233	17.0	17.0
89822	178.0	65.0
51236	1443.0	5009.0
51237	8069.0	1068.0
51239	580.0	1739.0
90806	1535.0	2948.0
100507102	1.0	5.0
129049	371.0	359.0
154007	659.0	944.0
26279	1498.0	40.0
203859	610.0	663.0
26272	620.0	1605.0
26271	398.0	2307.0
26273	2380.0	4107.0
26276	1021.0	2268.0
26275	961.0	4471.0
26278	1010.0	1215.0
26277	4216.0	6414.0
26270	1112.0	498.0
26285	0.0	0.0
26284	2632.0	8345.0
26287	12.0	92.0
26286	3965.0	4468.0
26289	27.0	117.0
26281	12.0	4.0
26280	0.0	42.0
100507127	15.0	10.0
100507125	3.0	7.0
129025	1.0	354.0
26258	3971.0	6136.0
26257	11.0	7.0
26259	1247.0	1986.0
26251	11.0	40.0
168667	452.0	545.0
26254	0.0	0.0
26253	468.0	108.0
26256	130.0	612.0
144699	939.0	863.0
26255	0.0	3.0
100507114	0.0	0.0
100507113	23.0	113.0
100507118	7.0	79.0
100507117	11.0	13.0
26269	1172.0	1252.0
26268	3863.0	3955.0
201229	675.0	526.0
26261	50.0	49.0
119696	0.0	0.0
26260	2772.0	1169.0
26263	1120.0	4516.0
119694	0.0	0.0
26262	2762.0	6397.0
201232	413.0	267.0
119695	0.0	0.0
26267	600.0	862.0
26266	136.0	617.0
119692	0.0	0.0
130074	10140.0	18847.0
129080	950.0	765.0
28899	6.0	1.0
26235	1452.0	1821.0
26238	53.0	18.0
28897	1.0	0.0
28898	60.0	5.0
100750225	26.0	403.0
26239	0.0	0.0
28891	441.0	46.0
28892	342.0	19.0
26230	308.0	578.0
201243	2.0	0.0
28890	1.0	0.0
26232	1252.0	138.0
28895	6.0	0.0
26231	224.0	159.0
28896	76.0	10.0
26234	8784.0	5077.0
28893	312.0	18.0
26233	960.0	5169.0
28894	184.0	0.0
144638	8.0	11.0
132660	901.0	2280.0
26247	2.0	0.0
26246	0.0	0.0
26249	761.0	520.0
26248	0.0	0.0
100510707	0.0	21.0
201255	920.0	1455.0
26240	822.0	2732.0
201254	1488.0	1812.0
26242	0.0	0.0
26245	0.0	0.0
252839	6058.0	7449.0
132671	972.0	418.0
130013	8.0	38.0
28877	29.0	8.0
28878	166.0	307.0
28875	448.0	233.0
28876	645.0	126.0
201259	0.0	0.0
28879	0.0	0.0
26219	1.0	0.0
492311	1035.0	501.0
168620	168.0	50.0
28870	466.0	235.0
201266	1926.0	4138.0
28873	2.0	5.0
28874	805.0	372.0
26212	0.0	102.0
28871	0.0	0.0
26211	0.0	0.0
28872	1.0	1.0
130026	238.0	405.0
26225	3323.0	4683.0
28888	0.0	1.0
26224	4057.0	5158.0
28889	0.0	0.0
26227	2000.0	18495.0
28886	1.0	0.0
26226	38.0	228.0
28887	0.0	1.0
26229	2349.0	3265.0
26228	406.0	18.0
28880	2.0	0.0
28881	142.0	30.0
28884	14.0	1.0
26220	86.0	59.0
28885	50.0	10.0
26223	0.0	0.0
28882	1422.0	187.0
28883	58.0	3.0
492307	2.0	61.0
492303	27.0	291.0
105369550	2.0	9.0
100287114	0.0	2.0
100509927	0.0	0.0
100287102	0.0	0.0
203477	0.0	20.0
5607	1419.0	2165.0
5608	344.0	1180.0
5609	2226.0	6408.0
5600	1023.0	380.0
5601	3615.0	6006.0
5602	588.0	658.0
5603	7047.0	11142.0
5604	4965.0	7634.0
5605	7765.0	6700.0
5606	5256.0	2650.0
5620	0.0	0.0
5618	175.0	278.0
5619	0.0	0.0
5610	4089.0	11805.0
5611	9476.0	7882.0
5612	2996.0	9404.0
5613	1456.0	5457.0
5616	779.0	3602.0
5617	4.0	0.0
105370578	1.0	0.0
5630	7.0	88.0
5631	2529.0	3739.0
166379	249.0	202.0
166378	597.0	1595.0
5629	352.0	816.0
100133941	13453.0	20366.0
5621	11549.0	6976.0
5623	240.0	132.0
5624	27.0	132.0
5625	3523.0	847.0
5626	0.0	1.0
5627	6443.0	4107.0
5628	0.0	0.0
5641	23359.0	13340.0
5634	2023.0	9050.0
5635	2182.0	4915.0
100133957	12.0	42.0
5636	1511.0	3344.0
5638	712.0	518.0
5639	541.0	893.0
5650	733.0	49.0
5651	0.0	264.0
5652	12705.0	4349.0
5653	13.0	72.0
5644	5.0	6.0
5645	47.0	38.0
5646	10.0	11.0
5648	877.0	159.0
5649	836.0	771.0
100131309	0.0	0.0
5660	297018.0	136379.0
5662	313.0	586.0
5663	5867.0	8783.0
5664	1933.0	964.0
3002	495.0	449.0
347281	0.0	0.0
100131302	0.0	0.0
3001	1198.0	440.0
3000	141.0	53.0
51360	1535.0	2362.0
51362	1394.0	2413.0
51361	1061.0	5380.0
51364	101.0	61.0
100287191	0.0	0.0
51363	4659.0	4225.0
51366	5488.0	23512.0
89978	345.0	1227.0
100287193	1.0	10.0
51365	424.0	245.0
51368	4358.0	2471.0
5654	8968.0	9114.0
5655	1382.0	80.0
51367	1053.0	1596.0
90956	2366.0	2781.0
5657	12.0	2.0
90957	1407.0	5257.0
89970	1843.0	5398.0
5670	0.0	3.0
5671	0.0	5.0
5672	0.0	19.0
347273	21.0	76.0
5673	0.0	265.0
90952	7847.0	1469.0
5675	0.0	2.0
347275	1.0	0.0
3013	2.0	62.0
3012	4.0	134.0
3010	1.0	6.0
51371	4025.0	6459.0
3009	0.0	60.0
100287183	0.0	0.0
3008	1.0	66.0
51373	444.0	883.0
3007	3.0	66.0
51372	3448.0	3097.0
51375	842.0	1202.0
3006	646.0	5931.0
51374	7268.0	8473.0
3005	10562.0	73424.0
51377	1571.0	4365.0
3004	499.0	31.0
3003	1185.0	78.0
51379	1799.0	3318.0
51378	454.0	74.0
5669	0.0	3.0
5680	0.0	2.0
5681	3533.0	5814.0
5682	2992.0	3597.0
5683	869.0	1191.0
5684	4157.0	8700.0
5685	4958.0	10618.0
347265	59.0	223.0
5686	3929.0	5284.0
3024	0.0	2.0
3021	44266.0	81751.0
3020	2203.0	6097.0
100287177	0.0	0.0
51380	613.0	2356.0
100287178	0.0	0.0
51382	3083.0	4737.0
100287173	0.0	0.0
51384	34.0	6.0
3018	0.0	0.0
51386	14376.0	31992.0
3017	152.0	1248.0
51385	1368.0	4241.0
51388	1195.0	3966.0
3015	6173.0	30790.0
100287171	447.0	1249.0
3014	1241.0	7344.0
5676	0.0	0.0
51389	2388.0	1559.0
5678	0.0	20.0
5690	6373.0	11471.0
5691	5082.0	7948.0
5692	9236.0	24033.0
5693	4454.0	9552.0
347252	40.0	422.0
5694	5337.0	6468.0
5695	5591.0	7757.0
5696	5218.0	6322.0
5697	11.0	4.0
3035	3521.0	8516.0
3034	105.0	1426.0
3033	2593.0	11034.0
3032	6600.0	12219.0
3031	2.0	33.0
3030	16158.0	29641.0
51390	2046.0	2181.0
51393	6537.0	1013.0
3029	2847.0	1517.0
3028	3171.0	4873.0
51397	1249.0	2706.0
3026	2077.0	35.0
51399	2110.0	3723.0
51398	6362.0	5021.0
5687	1468.0	3447.0
5688	8598.0	13639.0
5689	7744.0	9152.0
129401	512.0	2228.0
347240	82.0	2357.0
129402	0.0	1.0
3046	20.0	211.0
3045	36.0	3.0
3044	0.0	0.0
3043	62542.0	6275.0
3042	14.0	2.0
3040	9409.0	783.0
374900	421.0	1466.0
3039	159.0	10.0
3038	3117.0	1362.0
3037	1461.0	346.0
374907	1503.0	244.0
3036	4789.0	52.0
5698	3264.0	2931.0
5699	2603.0	1792.0
90990	360.0	3256.0
90993	5326.0	930.0
3055	10513.0	5224.0
3054	7890.0	30407.0
3053	3368.0	10.0
100287144	1.0	0.0
3052	1020.0	1763.0
3051	0.0	0.0
3050	1.0	1.0
100287140	0.0	0.0
3049	6.0	2.0
3048	17.0	8.0
3047	0.0	0.0
90987	668.0	2058.0
3060	0.0	0.0
374920	706.0	2049.0
3068	12920.0	62342.0
3067	691.0	92.0
374928	357.0	852.0
3066	3566.0	14365.0
3065	6240.0	17011.0
3064	9255.0	14305.0
3062	6.0	0.0
3061	12.0	17.0
3059	11877.0	2321.0
3071	11670.0	1769.0
3070	302.0	5031.0
3078	11.0	20.0
3077	1176.0	769.0
100287128	955.0	98.0
3075	10018.0	2180.0
3074	12022.0	5686.0
3073	9579.0	5093.0
374918	25.0	136.0
3069	43137.0	63583.0
3082	2804.0	676.0
3081	151.0	52.0
3080	0.0	0.0
53938	700.0	1873.0
28976	2624.0	8621.0
28977	2402.0	4440.0
28974	3809.0	3807.0
100131388	1.0	3.0
3087	724.0	209.0
28978	945.0	2329.0
3084	347.0	630.0
3083	3.0	26.0
28972	6006.0	4503.0
53940	0.0	0.0
28973	4123.0	6612.0
28970	1622.0	2654.0
28971	993.0	1073.0
53944	1454.0	3331.0
53942	6.0	66.0
53947	2562.0	1407.0
3093	4374.0	5213.0
3092	8202.0	3570.0
3091	11140.0	38443.0
3090	2100.0	368.0
28987	2287.0	7257.0
28988	13253.0	12710.0
132989	206.0	445.0
100131378	29.0	8.0
3099	8623.0	12235.0
28985	1215.0	1837.0
3098	10609.0	23844.0
28986	2352.0	1516.0
3097	3962.0	5502.0
100507299	32.0	50.0
3096	2873.0	2803.0
100131374	0.0	0.0
28989	816.0	1109.0
100507297	195.0	1273.0
3094	8454.0	15880.0
337986	0.0	0.0
100131370	0.0	0.0
28983	7.0	155.0
28984	6594.0	2452.0
28981	623.0	1682.0
374819	153.0	269.0
26322	0.0	0.0
28982	668.0	2789.0
129303	1875.0	725.0
100131369	29.0	93.0
28954	465.0	42.0
28955	594.0	524.0
28952	2033.0	2553.0
100131366	6.0	235.0
65944	0.0	2.0
337979	0.0	0.0
28958	2735.0	3212.0
337978	0.0	3.0
28959	10310.0	3373.0
337977	0.0	0.0
28956	2246.0	4837.0
337976	0.0	4.0
28957	554.0	1185.0
337975	0.0	0.0
337985	0.0	0.0
337984	0.0	0.0
337983	0.0	2.0
337982	0.0	3.0
28950	0.0	0.0
337981	0.0	0.0
28951	2663.0	1766.0
337980	0.0	0.0
51300	3062.0	8083.0
51302	413.0	439.0
89910	3675.0	6938.0
51301	397.0	76.0
51304	8634.0	4708.0
51303	3824.0	1890.0
51306	2895.0	5239.0
51305	7.0	179.0
51308	102.0	701.0
51307	3489.0	11246.0
51309	1332.0	980.0
130340	341.0	536.0
100131358	1.0	3.0
28965	155.0	205.0
28966	1263.0	979.0
26301	1030.0	252.0
337969	0.0	3.0
28964	4793.0	14178.0
337968	0.0	2.0
28969	2593.0	9769.0
337967	0.0	1.0
337966	0.0	0.0
337965	0.0	1.0
28968	191.0	487.0
337964	0.0	0.0
26307	0.0	0.0
337974	0.0	0.0
144983	307.0	962.0
337973	0.0	0.0
337972	0.0	112.0
360200	27.0	83.0
337971	0.0	5.0
337970	0.0	14.0
28962	3438.0	2109.0
51311	2891.0	213.0
51310	1853.0	2266.0
28960	1082.0	4589.0
51313	4730.0	3374.0
51312	2817.0	5018.0
51315	1843.0	911.0
51314	24.0	42.0
51317	3616.0	5079.0
360205	0.0	0.0
51316	1450.0	78.0
51319	1096.0	5680.0
360203	0.0	0.0
51318	1311.0	3831.0
374864	157.0	7.0
28938	3235.0	942.0
100507267	1.0	0.0
28939	291.0	49.0
374860	0.0	4.0
28932	0.0	0.0
337959	0.0	0.0
100507261	1.0	0.0
28933	143.0	48.0
28930	340.0	50.0
28931	9.0	1.0
374868	2285.0	4576.0
100507266	95.0	226.0
28936	0.0	0.0
28937	1859.0	292.0
28934	1.0	2.0
28935	2734.0	306.0
337963	0.0	0.0
337960	0.0	0.0
51320	2256.0	9304.0
51322	9434.0	13155.0
53981	3797.0	12083.0
51321	2852.0	5345.0
51324	7000.0	8243.0
89932	2965.0	2609.0
51326	32.0	92.0
51327	17.0	1.0
51329	92.0	190.0
28949	0.0	0.0
100507257	9.0	9.0
132946	14.0	78.0
100507251	0.0	1.0
28943	2347.0	418.0
65975	328.0	66.0
28941	2827.0	775.0
65977	1481.0	1764.0
28942	1679.0	244.0
28947	0.0	0.0
132949	760.0	1523.0
65979	3109.0	7305.0
28948	0.0	0.0
100507254	27.0	1.0
28946	31.0	6.0
89927	1984.0	354.0
144920	0.0	0.0
51330	1142.0	965.0
28940	269.0	36.0
51333	125.0	259.0
51332	127.0	1112.0
51335	2186.0	4016.0
51334	94.0	86.0
51337	2343.0	7964.0
360227	2.0	10.0
51339	478.0	595.0
51338	4458.0	750.0
360226	4.0	506.0
28918	0.0	0.0
28919	277.0	167.0
374887	72.0	568.0
65981	1177.0	1771.0
28916	10.0	5.0
65980	2216.0	8569.0
28917	0.0	0.0
374882	4766.0	461.0
65983	1090.0	2830.0
100131328	0.0	1.0
65982	1794.0	352.0
100131327	0.0	0.0
65985	2536.0	32401.0
65987	992.0	668.0
28910	1.0	0.0
65986	1544.0	4470.0
28911	0.0	0.0
65989	63.0	364.0
132954	0.0	3.0
65988	794.0	1129.0
100131320	11.0	181.0
28914	48366.0	9484.0
28915	356.0	100.0
28912	31905.0	9017.0
28913	14737.0	2857.0
51340	1679.0	7390.0
100287098	14.0	49.0
89958	106.0	2702.0
51341	3148.0	1571.0
100287091	0.0	0.0
100507290	1470.0	2562.0
51343	2756.0	6927.0
89953	1887.0	2622.0
51348	210.0	72.0
51347	4290.0	1772.0
90933	2331.0	4892.0
100302090	0.0	8.0
65990	486.0	208.0
374875	333.0	1844.0
28929	11.0	2.0
65992	4903.0	5023.0
28927	0.0	0.0
65991	4701.0	5343.0
28928	0.0	1.0
65993	2553.0	4528.0
374872	115.0	48.0
65996	2091.0	2017.0
65998	1444.0	1747.0
28921	130.0	9.0
65997	132.0	1158.0
28922	82.0	13.0
65999	673.0	1098.0
28920	3430.0	946.0
374879	117.0	1149.0
28925	0.0	0.0
28926	56.0	2.0
374877	12.0	300.0
28923	178.0	106.0
100507274	0.0	0.0
28924	0.0	0.0
100287084	0.0	2.0
51351	1442.0	6113.0
100287087	4.0	15.0
51350	0.0	57.0
51352	105.0	145.0
100287083	0.0	0.0
89944	1035.0	4400.0
100287082	1.0	8.0
89941	3103.0	3675.0
130399	111.0	3012.0
166348	63.0	1001.0
374897	18.0	16.0
100507217	3359.0	3378.0
166336	1789.0	5245.0
374899	228.0	1321.0
203510	0.0	17.0
541611	0.0	1.0
154386	5.0	66.0
100507246	1462.0	2201.0
100507249	0.0	1.0
100507240	2.0	11.0
101937451	2.0	1.0
100507244	87.0	35.0
100507242	7.0	0.0
100133991	149.0	130.0
100509894	13.0	30.0
203522	552.0	1707.0
203523	248.0	291.0
130355	310.0	598.0
26353	6048.0	977.0
26355	2161.0	6763.0
26354	2905.0	8636.0
53904	4.0	1946.0
53905	13165.0	7762.0
130367	2559.0	482.0
154313	3.0	1.0
203547	2601.0	3462.0
53918	1358.0	3085.0
53919	55.0	24.0
100507203	2.0	1.0
53916	1225.0	751.0
53917	401.0	1058.0
100507206	7.0	9.0
28998	1025.0	3747.0
26335	0.0	0.0
28999	1885.0	734.0
28996	6069.0	44829.0
26339	0.0	0.0
26338	0.0	0.0
28990	507.0	1674.0
28991	1521.0	2882.0
203562	3.0	1.0
26330	1.0	2.0
28992	704.0	1236.0
26333	0.0	0.0
100169989	5.0	2.0
100509857	2.0	1.0
203569	1.0	6.0
100131393	0.0	0.0
100131390	0.0	1583.0
168975	1.0	27.0
26341	0.0	0.0
26343	2.0	6.0
100289644	0.0	0.0
100289643	0.0	1.0
100289640	0.0	1.0
5706	2497.0	7406.0
5707	5689.0	11824.0
5708	12054.0	64899.0
5709	7297.0	15225.0
5700	962.0	2656.0
5701	4371.0	8387.0
5702	5655.0	9371.0
5704	4040.0	10689.0
5705	7697.0	13812.0
100507401	4.0	32.0
100507404	1.0	1.0
100289635	687.0	1015.0
5717	4375.0	14955.0
5718	2923.0	4684.0
5719	6630.0	7958.0
5710	6688.0	19498.0
5711	2433.0	2960.0
5713	3291.0	10692.0
5714	7497.0	27336.0
5715	1316.0	1471.0
5716	2235.0	3912.0
5730	35916.0	2549.0
5728	7697.0	8032.0
5729	126.0	27.0
5720	12087.0	15106.0
5721	6738.0	9910.0
5723	477.0	968.0
105370683	6.0	15.0
5724	6971.0	1263.0
5725	13196.0	40590.0
5726	0.0	8.0
5727	2363.0	2722.0
154288	0.0	0.0
100289619	0.0	0.0
5740	9932.0	997.0
5741	0.0	0.0
5739	606.0	158.0
5731	64.0	44.0
5732	730.0	317.0
5733	509.0	102.0
5734	3823.0	641.0
5736	1.0	21.0
5737	782.0	31.0
5738	6399.0	15347.0
102060414	19.0	1.0
100289607	0.0	0.0
100289605	0.0	0.0
5742	3986.0	1622.0
5743	1699.0	1672.0
5744	179.0	424.0
5745	402.0	64.0
5746	14.0	171.0
5747	6101.0	19686.0
5760	6.0	26.0
5761	38.0	98.0
5763	16765.0	19837.0
3101	4027.0	452.0
5753	667.0	309.0
5754	11243.0	22529.0
5756	2125.0	3059.0
5757	37957.0	97115.0
5758	2.0	21.0
5759	43.0	92.0
5770	9045.0	8533.0
5771	2773.0	4068.0
5774	2418.0	4259.0
3112	1344.0	144.0
3111	13102.0	1346.0
3110	20.0	25.0
3109	12388.0	1944.0
3108	22766.0	2625.0
3107	113708.0	47253.0
3106	171075.0	61452.0
3105	83372.0	51606.0
3104	1136.0	2501.0
5764	497.0	2408.0
5767	14.0	31.0
5768	44551.0	20446.0
5769	12.0	8.0
648315	0.0	0.0
5780	4357.0	3369.0
5781	7887.0	13560.0
5782	6824.0	6484.0
5783	9346.0	19533.0
5784	4231.0	8912.0
3123	148580.0	14205.0
3122	250378.0	25512.0
3121	0.0	0.0
3120	5353.0	662.0
51481	0.0	18.0
51480	0.0	1.0
3119	68790.0	6729.0
3118	15420.0	1478.0
3117	55105.0	5600.0
3116	66.0	264.0
3115	74517.0	7349.0
3113	96468.0	13167.0
5775	1874.0	1726.0
5777	12705.0	5023.0
5778	1358.0	29563.0
103164619	0.0	1.0
5790	0.0	0.0
5791	4012.0	2477.0
5792	18752.0	163055.0
5793	4072.0	1675.0
5794	76.0	703.0
5795	5459.0	1354.0
5796	6294.0	20485.0
3134	7859.0	3622.0
3133	111195.0	36431.0
3132	49.0	12.0
3131	5133.0	1163.0
100287067	0.0	0.0
51490	1893.0	3605.0
100287063	0.0	1.0
51491	786.0	2613.0
51493	5082.0	14653.0
3128	13993.0	1172.0
51496	2268.0	9480.0
3127	30627.0	3073.0
51495	6876.0	12336.0
445815	24.0	43.0
51497	3476.0	11724.0
5786	6966.0	15373.0
5787	6735.0	2226.0
51499	1310.0	2945.0
5788	14133.0	2405.0
5789	769.0	665.0
3145	1126.0	4287.0
3142	1338.0	291.0
3141	1448.0	5511.0
3140	5447.0	8543.0
100287055	0.0	0.0
3139	1350.0	680.0
3138	233.0	239.0
3137	650.0	345.0
3136	3748.0	1682.0
3135	573.0	298.0
5797	8009.0	2742.0
5798	7.0	99.0
5799	2384.0	110.0
347376	1.0	3.0
3156	4474.0	7092.0
3155	2984.0	2515.0
100287045	4.0	14.0
3152	0.0	1.0
3151	11487.0	38645.0
3150	6016.0	21406.0
3149	1104.0	9106.0
3148	3489.0	26938.0
3146	13427.0	34348.0
347365	1.0	4.0
648359	1.0	2.0
347363	0.0	0.0
3167	0.0	185.0
3166	0.0	2.0
100302119	0.0	0.0
3164	51965.0	2577.0
100302118	0.0	1.0
3163	3429.0	1345.0
100302117	0.0	0.0
3162	7694.0	3422.0
100302116	0.0	0.0
3161	114.0	5851.0
100302115	0.0	0.0
100302114	0.0	0.0
100302113	0.0	0.0
100302112	1.0	2.0
100302111	0.0	0.0
3159	4233.0	69239.0
3158	130.0	1.0
3157	6201.0	16666.0
347359	0.0	0.0
3170	1455.0	8.0
120939	195.0	96.0
3178	37049.0	73938.0
3177	1720.0	3480.0
100287026	0.0	0.0
3176	3897.0	1389.0
100287029	2.0	11.0
3175	1.0	9.0
3174	21.0	245.0
3172	29.0	12.0
3171	37.0	906.0
100289682	0.0	1.0
3169	867.0	5475.0
120935	2.0	14.0
3181	35165.0	107958.0
347344	297.0	888.0
3189	6564.0	17423.0
3188	6890.0	7332.0
3187	16220.0	57003.0
100289678	872.0	2556.0
3186	1.0	0.0
3185	12276.0	38234.0
100302139	0.0	1.0
3184	11128.0	28546.0
100302138	0.0	0.0
3183	18223.0	48277.0
100302137	0.0	0.0
100287013	5.0	29.0
3182	5738.0	23086.0
100302136	0.0	0.0
100302135	2.0	1.0
100302134	0.0	0.0
100302133	0.0	0.0
100302132	0.0	0.0
100302130	0.0	0.0
3192	23591.0	77869.0
347333	0.0	1.0
3191	10329.0	36837.0
3190	31016.0	78063.0
3199	100.0	522.0
3198	51.0	537.0
100302129	0.0	0.0
100289667	0.0	2.0
3196	10.0	90.0
100302128	1.0	5.0
3195	2.0	151.0
100302127	0.0	0.0
100302126	0.0	0.0
100289662	2.0	4.0
100302125	1.0	9.0
100289663	0.0	0.0
100302124	0.0	0.0
100302123	0.0	0.0
100302122	2.0	0.0
100302121	4.0	3.0
347442	0.0	129.0
132851	7.0	13.0
100131268	0.0	0.0
374946	42.0	122.0
100302159	0.0	0.0
100302158	0.0	0.0
100302157	0.0	0.0
100131261	33.0	39.0
100302156	0.0	0.0
120863	46.0	126.0
100302155	0.0	0.0
100302153	0.0	0.0
144832	2.0	79.0
100302152	1.0	1.0
100302150	0.0	0.0
51400	2418.0	16166.0
51406	2522.0	2472.0
51409	1555.0	2046.0
132864	1383.0	1105.0
100302149	1.0	5.0
100302148	0.0	0.0
100302146	0.0	1.0
100131250	0.0	1.0
100302145	0.0	0.0
100302144	0.0	0.0
100302143	0.0	0.0
100302141	0.0	0.0
100302140	0.0	0.0
51412	1.0	2.0
144847	1.0	32.0
51411	2318.0	445.0
541578	854.0	1380.0
374969	704.0	1430.0
100131244	0.0	12.0
100302179	1.0	0.0
100302178	0.0	0.0
100302177	0.0	2.0
100302175	0.0	0.0
100302174	2.0	8.0
51421	8642.0	6251.0
100302172	0.0	0.0
51422	2231.0	3855.0
51427	501.0	1380.0
51426	1427.0	1476.0
51429	4746.0	2941.0
51428	3905.0	11067.0
347411	0.0	0.0
541565	584.0	558.0
132884	558.0	1152.0
100131236	0.0	0.0
100131234	2.0	1.0
100131230	4.0	7.0
374955	3.0	227.0
100302169	0.0	0.0
100302168	0.0	0.0
100302167	0.0	0.0
100302165	0.0	0.0
51430	2893.0	11623.0
100302164	0.0	0.0
100302163	0.0	0.0
100302161	0.0	0.0
51434	2348.0	23025.0
100302160	0.0	0.0
51433	6446.0	13727.0
