id	edafd326-8c3c-4ae5-8617-e1592db868eb	f2b50fcc-e5ec-4328-a932-2c06476760cf
641365	1.0	0.0
641364	3.0	6.0
401696	0.0	0.0
28578	0.0	0.0
28579	0.0	0.0
401692	0.0	0.0
124944	100.0	123.0
28572	12.0	0.0
28573	17.0	0.0
28570	1.0	0.0
28571	2.0	0.0
28576	8.0	1.0
28577	8.0	0.0
653354	0.0	0.0
28574	12.0	1.0
401687	0.0	0.0
28575	1.0	0.0
641372	5.0	0.0
641371	113.0	129.0
112950	1969.0	2562.0
641373	1.0	0.0
28589	32.0	0.0
28583	31.0	4.0
28584	4.0	0.0
28581	6.0	0.0
28582	2.0	0.0
28587	1.0	0.0
124930	226.0	540.0
28588	0.0	0.0
28585	1.0	0.0
28586	10.0	1.0
28580	1.0	0.0
124935	5722.0	1253.0
124936	1731.0	1343.0
378805	676.0	396.0
641380	0.0	0.0
112942	3335.0	1785.0
378807	0.0	3.0
641382	0.0	0.0
641384	0.0	6.0
401675	0.0	0.0
28558	58.0	6.0
28559	524.0	34.0
28556	0.0	0.0
28557	9.0	1.0
148930	17.0	1.0
401667	0.0	0.0
28555	0.0	0.0
401666	0.0	0.0
28552	0.0	0.0
148932	3147.0	1785.0
401665	0.0	0.0
641379	1.0	1.0
124925	21.0	6.0
401664	0.0	0.0
28569	28.0	0.0
401663	0.0	0.0
112939	4267.0	5640.0
401662	0.0	0.0
28567	126.0	5.0
401661	0.0	0.0
28568	76.0	3.0
112937	97.0	16.0
112936	4057.0	3453.0
449645	3.0	0.0
28561	0.0	0.0
124912	4.0	1.0
653361	734.0	31.0
28560	15.0	1.0
28565	1.0	0.0
653363	0.0	0.0
653364	6.0	20.0
28566	3.0	1.0
28563	5.0	0.0
28564	9.0	0.0
378828	0.0	0.0
378825	26.0	10.0
391804	0.0	2.0
124989	177.0	272.0
391803	0.0	0.0
340286	9.0	0.0
653390	182.0	20.0
339290	2782.0	4194.0
339291	0.0	0.0
378818	0.0	1.0
378819	0.0	0.0
378810	0.0	0.0
391811	1.0	34.0
653381	85.0	27.0
124975	1285.0	2074.0
124976	2382.0	448.0
391819	0.0	1.0
124974	2.0	5.0
340277	731.0	225.0
340274	8.0	16.0
340273	15.0	8.0
339287	4994.0	4958.0
28514	946.0	750.0
28512	640.0	486.0
28513	366.0	293.0
28518	10.0	0.0
28519	0.0	0.0
28516	7.0	0.0
28517	2.0	0.0
28510	0.0	0.0
28511	2444.0	2628.0
124961	1525.0	444.0
340267	1362.0	473.0
340260	0.0	0.0
112970	527.0	485.0
28525	0.0	0.0
28526	165.0	8.0
28523	0.0	0.0
378832	6.0	0.0
28524	0.0	0.0
28521	0.0	0.0
28522	0.0	0.0
28520	2.0	0.0
900	4056.0	3406.0
901	2430.0	2591.0
340252	601.0	411.0
902	1829.0	986.0
904	2489.0	2329.0
905	3134.0	2744.0
908	8187.0	14281.0
909	112.0	95.0
340371	3031.0	4590.0
136895	425.0	304.0
51081	3205.0	4732.0
51083	3.0	646.0
51082	4166.0	6924.0
51085	251.0	458.0
51084	2456.0	676.0
51087	35.0	833.0
51086	11.0	0.0
146212	22.0	29.0
51088	2805.0	3810.0
910	176.0	0.0
90678	1726.0	1226.0
911	615.0	3.0
912	332.0	59.0
913	378.0	9.0
914	2024.0	59.0
915	728.0	33.0
916	2675.0	117.0
917	591.0	11.0
919	1137.0	35.0
90673	746.0	378.0
51090	3969.0	1012.0
51092	9186.0	3811.0
51091	930.0	562.0
51094	11521.0	8867.0
51093	1950.0	1190.0
51096	2033.0	2959.0
51095	851.0	867.0
146225	62.0	29.0
51098	2712.0	1408.0
340359	32.0	184.0
51097	3418.0	5268.0
146223	7455.0	1525.0
51099	1914.0	872.0
920	18943.0	544.0
146227	146.0	380.0
921	1109.0	24.0
90668	86.0	117.0
922	98.0	0.0
923	1623.0	511.0
340351	326.0	127.0
924	620.0	63.0
643941	0.0	0.0
925	1052.0	70.0
926	154.0	19.0
927	3.0	2.0
928	30339.0	45420.0
100312775	15.0	8.0
929	6869.0	956.0
158228	285.0	83.0
339366	135.0	694.0
26095	48.0	431.0
401825	1.0	0.0
26098	1166.0	1419.0
340348	827.0	301.0
26097	5128.0	4928.0
388324	340.0	91.0
26099	9195.0	10089.0
388325	1752.0	10.0
930	51.0	43.0
148898	165.0	344.0
931	127.0	13.0
388323	69.0	42.0
932	3.0	1.0
933	1071.0	177.0
643954	1.0	0.0
26090	3958.0	6991.0
134265	3509.0	721.0
26092	7259.0	3631.0
936	0.0	4.0
26091	2453.0	2377.0
158234	799.0	378.0
26094	776.0	628.0
643955	0.0	0.0
938	1.0	5.0
26093	2094.0	1979.0
939	383.0	26.0
401827	49.0	8.0
90693	702.0	482.0
158219	2217.0	1334.0
134266	1366.0	1463.0
643971	0.0	0.0
940	278.0	16.0
941	245.0	7.0
124872	36.0	34.0
942	2352.0	212.0
943	126.0	234.0
342994	1.0	4.0
944	701.0	8.0
643965	0.0	63.0
945	1260.0	19.0
946	227.0	10.0
7903	2137.0	270.0
947	14748.0	892.0
158222	85.0	174.0
948	9298.0	1227.0
949	2872.0	3493.0
7905	14391.0	7904.0
136853	67.0	1357.0
401895	0.0	0.0
339344	226.0	410.0
339345	0.0	0.0
653308	131.0	97.0
26074	1650.0	35.0
7918	1235.0	1701.0
26073	4657.0	6292.0
7917	17625.0	24241.0
7919	6187.0	7118.0
950	25125.0	15399.0
951	5120.0	195.0
952	6085.0	86.0
388344	213.0	542.0
953	4870.0	801.0
954	91.0	1258.0
643976	0.0	0.0
955	3585.0	5871.0
641311	2.0	0.0
956	645.0	122.0
957	1805.0	1530.0
958	3163.0	2125.0
959	420.0	3.0
7913	7364.0	16924.0
7916	19774.0	31339.0
7915	2299.0	2157.0
26071	1906.0	5876.0
388341	267.0	159.0
26085	91.0	4771.0
388339	13.0	56.0
26084	5645.0	403.0
342979	485.0	81.0
960	38734.0	28472.0
26086	1668.0	1590.0
342977	36.0	31.0
388335	1064.0	106.0
961	18137.0	12408.0
26088	4662.0	3594.0
962	1688.0	78.0
388336	112.0	12.0
963	10767.0	429.0
388333	9.0	0.0
965	1147.0	1233.0
966	42338.0	15965.0
7920	467.0	581.0
643987	0.0	0.0
967	46490.0	38042.0
7923	1016.0	1468.0
7922	8762.0	26382.0
968	196.0	21.0
969	1032.0	170.0
26080	0.0	5.0
643988	422.0	7576.0
26083	8.0	2.0
161835	194.0	8.0
134218	3677.0	9640.0
100312782	0.0	0.0
7941	1313.0	92.0
7940	2884.0	105.0
26059	54.0	17.0
339324	1255.0	3441.0
339327	404.0	303.0
26052	746.0	37.0
26051	5732.0	46.0
339318	739.0	896.0
340307	0.0	0.0
26054	6026.0	3470.0
970	40.0	255.0
971	459.0	68.0
26053	4771.0	1373.0
972	452954.0	5282.0
26056	3277.0	3026.0
973	609.0	44.0
974	256.0	14.0
26058	5755.0	4414.0
975	60205.0	30238.0
26057	7585.0	5445.0
653333	18.0	10.0
976	25066.0	857.0
7932	1.0	2.0
100312789	0.0	0.0
977	27005.0	34947.0
100312788	0.0	0.0
978	169.0	357.0
643996	3.0	0.0
7936	4462.0	6987.0
100312785	0.0	0.0
26050	111.0	261.0
100312787	0.0	0.0
641339	266.0	262.0
161823	496.0	214.0
100312792	0.0	0.0
100312794	1.0	2.0
100312790	0.0	0.0
148870	1.0	2.0
388364	2.0	0.0
388363	96.0	272.0
653316	92.0	3.0
653319	998.0	1127.0
148867	2398.0	2043.0
26063	458.0	727.0
122258	0.0	0.0
26062	0.0	0.0
102578074	0.0	0.0
26065	8392.0	14545.0
26064	6605.0	6977.0
983	473.0	5774.0
984	2125.0	7123.0
146206	379.0	98.0
987	8447.0	3624.0
988	3954.0	3864.0
7942	2327.0	1932.0
989	12822.0	8975.0
26061	1624.0	988.0
161829	1.0	28.0
100312798	1.0	0.0
26060	3998.0	2957.0
219525	0.0	0.0
5300	2776.0	2682.0
5301	0.0	0.0
339302	0.0	0.0
388394	14.0	1.0
990	107.0	1340.0
991	168.0	5093.0
100419609	0.0	0.0
342945	414.0	575.0
993	69.0	909.0
994	2592.0	28156.0
51001	875.0	1461.0
100419606	0.0	0.0
51000	1634.0	2551.0
995	16.0	697.0
996	4018.0	2893.0
51003	432.0	478.0
100419608	7.0	15.0
997	1827.0	3606.0
51002	883.0	2846.0
388389	0.0	1.0
998	20859.0	22337.0
51005	884.0	350.0
999	17969.0	19205.0
51004	612.0	589.0
158293	3279.0	2123.0
51006	4009.0	4590.0
7955	36.0	62.0
51009	2250.0	3858.0
7957	659.0	302.0
51008	1956.0	3763.0
158297	18.0	5.0
219537	28.0	16.0
5310	6792.0	2544.0
5311	4947.0	1259.0
101929387	52.0	2.0
388387	11.0	0.0
100419614	0.0	1.0
388381	2.0	13.0
51010	828.0	1467.0
100420608	0.0	0.0
342933	2.0	1.0
51012	4094.0	4356.0
51011	882.0	914.0
51014	6116.0	9348.0
51013	1219.0	3220.0
51016	462.0	938.0
7965	840.0	1510.0
51015	1676.0	532.0
5303	798.0	777.0
51018	1551.0	926.0
5304	158.0	7.0
5305	5211.0	659.0
5306	9054.0	4354.0
5307	471.0	2049.0
51019	1494.0	1130.0
342931	5.0	0.0
5308	0.0	549.0
101929390	0.0	0.0
5309	16.0	12.0
219527	26.0	16.0
101929397	0.0	4.0
7980	954.0	242.0
5320	541.0	211.0
7982	3493.0	1052.0
5321	766.0	1177.0
5322	544.0	29.0
7984	956.0	1244.0
219541	623.0	1005.0
51021	3255.0	4792.0
51020	2739.0	1513.0
51023	811.0	813.0
51022	274.0	587.0
51025	470.0	172.0
342926	560.0	11.0
51024	5771.0	3703.0
7976	671.0	2548.0
5313	2.0	0.0
51027	486.0	1134.0
100420613	0.0	0.0
51026	2643.0	4835.0
5314	46.0	385.0
7975	4117.0	2322.0
100420612	3.0	6.0
5315	48857.0	123760.0
51029	5743.0	3029.0
7978	489.0	743.0
51028	4994.0	4986.0
5316	1324.0	973.0
5317	1660.0	9477.0
5318	3378.0	3547.0
7979	3384.0	7993.0
219539	177.0	73.0
5319	936.0	1.0
219557	0.0	0.0
7991	4375.0	57005.0
5330	5524.0	249.0
7994	7666.0	5097.0
5331	2014.0	3909.0
5332	2322.0	73.0
7993	650.0	520.0
5333	1700.0	1557.0
5334	728.0	41.0
51030	1600.0	1833.0
51032	46.0	19.0
51031	4082.0	2947.0
342918	4.0	32.0
100420627	6.0	1.0
51035	5526.0	6537.0
5324	535.0	81.0
5325	2481.0	1710.0
5326	3832.0	29264.0
5327	5521.0	22975.0
7988	931.0	1240.0
100420621	6.0	2.0
5328	1326.0	30873.0
5329	2876.0	10386.0
158248	1251.0	20.0
5340	15.0	0.0
5341	3437.0	428.0
5342	1.0	0.0
5343	13.0	2.0
101929335	437.0	1.0
5345	1361.0	470.0
63027	5464.0	5714.0
342909	161.0	202.0
342908	64.0	65.0
51043	4098.0	3675.0
51042	121.0	285.0
342900	0.0	0.0
100419649	0.0	0.0
51046	8.0	1.0
5335	6116.0	3389.0
90634	1615.0	454.0
134285	20.0	337.0
5336	2663.0	565.0
5337	1856.0	11071.0
90637	998.0	1442.0
100420633	0.0	0.0
5338	2512.0	3023.0
5339	35524.0	77343.0
90639	1094.0	1778.0
5350	963.0	18.0
5351	7241.0	42998.0
5352	1971.0	4321.0
219578	0.0	0.0
100419650	1.0	0.0
134288	0.0	0.0
63035	741.0	3067.0
5354	122.0	2.0
5355	5694.0	57019.0
63036	2.0	4.0
5356	3401.0	2451.0
90632	3.0	5.0
101929344	0.0	0.0
161882	247.0	579.0
51050	136.0	203.0
51052	0.0	0.0
643906	0.0	0.0
51054	233.0	389.0
643904	2.0	17.0
51053	607.0	3117.0
643905	0.0	0.0
51056	10302.0	5843.0
51058	630.0	545.0
51057	685.0	360.0
643909	0.0	0.0
5346	25.0	9.0
90624	1471.0	563.0
51059	20.0	0.0
5347	204.0	3270.0
5348	395.0	140.0
5349	8586.0	70200.0
90625	13.0	6.0
90627	4899.0	270.0
5360	6712.0	20233.0
5361	8679.0	17146.0
5362	10618.0	4838.0
101929351	71.0	120.0
5364	8513.0	10816.0
5365	155.0	783.0
5366	194.0	2623.0
90665	77.0	55.0
5367	3.0	4.0
51061	9076.0	3136.0
51060	5176.0	8986.0
51063	1445.0	334.0
51062	732.0	537.0
146279	8.0	9.0
51065	4482.0	2347.0
643915	0.0	0.0
51067	791.0	1774.0
51066	22.0	22.0
51069	1149.0	2415.0
51068	2495.0	2576.0
5357	2914.0	509.0
5358	9785.0	18650.0
100420656	0.0	0.0
5359	3843.0	7408.0
643911	1048.0	1049.0
100420650	3.0	20.0
5371	7198.0	11917.0
100420660	2.0	1.0
5372	3255.0	2479.0
5373	820.0	580.0
158257	11.0	5.0
732448	1.0	1.0
5375	7.0	1.0
5376	12141.0	771.0
90655	0.0	0.0
5378	952.0	883.0
219595	0.0	1.0
101929369	2.0	1.0
51070	2229.0	3576.0
51072	136.0	352.0
51071	2280.0	4257.0
5370	0.0	2.0
51074	1836.0	533.0
51073	1784.0	2597.0
51076	1144.0	1436.0
51075	4747.0	6124.0
51078	2653.0	5796.0
51077	3387.0	2975.0
51079	1358.0	1400.0
5368	64.0	1.0
5369	0.0	0.0
100420665	1.0	1.0
171222	14.0	26.0
171221	1.0	2.0
90649	567.0	29.0
171220	356.0	298.0
5382	143.0	112.0
5383	18.0	22.0
100419560	6.0	0.0
28619	29.0	1.0
5387	168.0	142.0
28613	0.0	0.0
28614	88.0	2.0
220594	2.0	0.0
28611	36.0	1.0
28612	0.0	0.0
28617	9.0	0.0
5380	0.0	3.0
28616	4.0	0.0
28610	5.0	0.0
5379	369.0	442.0
100420558	0.0	2.0
100420557	6.0	6.0
100420555	2.0	0.0
100420552	2.0	0.0
5393	1434.0	1168.0
5394	4552.0	5594.0
5395	591.0	626.0
5396	2191.0	1473.0
101929302	110.0	11.0
28624	0.0	0.0
28625	0.0	0.0
28622	8.0	0.0
28623	0.0	0.0
28628	2.0	0.0
28629	5.0	0.0
28626	5.0	0.0
28627	6.0	0.0
28620	13.0	0.0
28621	0.0	0.0
100420568	0.0	0.0
100420567	0.0	1.0
101929310	0.0	0.0
100420574	0.0	1.0
28608	0.0	0.0
28609	23.0	0.0
100419595	1.0	1.0
28602	65.0	2.0
28603	3.0	2.0
101929328	6.0	0.0
28600	0.0	0.0
28601	22.0	0.0
28606	20.0	0.0
101929329	1.0	1.0
100419599	0.0	0.0
256536	8.0	8.0
100420589	0.0	0.0
100420588	0.0	0.0
53615	3501.0	2550.0
53616	494.0	70.0
100420591	0.0	0.0
100420590	0.0	0.0
112802	0.0	2.0
256586	1030.0	342.0
171177	488.0	4524.0
171169	38.0	3.0
53632	11.0	2.0
53630	27.0	5.0
53635	5676.0	9875.0
53637	259.0	6567.0
112840	720.0	684.0
26038	70.0	86.0
26037	6575.0	1810.0
653226	5.0	11.0
28699	0.0	0.0
26039	1070.0	1616.0
112849	555.0	262.0
112846	7.0	8.0
26030	1722.0	3672.0
28693	2.0	0.0
28694	0.0	0.0
26032	645.0	322.0
28691	10.0	0.0
26031	4003.0	2208.0
28692	20.0	0.0
26034	716.0	27.0
28697	0.0	0.0
26033	13.0	30.0
28698	0.0	0.0
653232	111.0	136.0
100312803	4.0	19.0
26036	2640.0	2177.0
100312806	0.0	0.0
28695	0.0	0.0
26035	2431.0	1924.0
28696	0.0	0.0
653234	13.0	8.0
643898	0.0	0.0
100312801	6.0	0.0
28690	23.0	1.0
26049	231.0	249.0
26048	1011.0	648.0
653214	1154.0	1900.0
100312819	0.0	0.0
26040	2939.0	201.0
26043	3297.0	3270.0
26045	199.0	11.0
653220	1.0	0.0
26047	65.0	1892.0
100312817	0.0	0.0
26046	1989.0	1594.0
100312816	0.0	0.0
124817	493.0	140.0
148808	1050.0	503.0
378925	16.0	1.0
28679	0.0	0.0
26015	1755.0	2791.0
653247	1.0	0.0
26018	11212.0	5229.0
28677	10.0	0.0
26017	4644.0	4713.0
28678	0.0	0.0
26019	3002.0	3384.0
124801	483.0	375.0
28671	21.0	0.0
28672	10.0	0.0
26010	7440.0	6333.0
28670	15.0	0.0
26012	1907.0	1952.0
28675	0.0	0.0
26011	896.0	233.0
28676	3.0	0.0
28673	22.0	0.0
148811	70.0	1.0
26013	587.0	336.0
28674	15.0	1.0
124808	1413.0	1359.0
148818	0.0	0.0
112812	80.0	124.0
26027	360.0	1617.0
653236	43.0	20.0
28688	23.0	1.0
28689	14.0	0.0
653238	20.0	2.0
112817	125.0	62.0
148823	102.0	6.0
28682	7.0	0.0
28683	26.0	1.0
148824	21.0	0.0
28680	35.0	1.0
653240	0.0	1.0
26020	19895.0	13638.0
28681	14.0	1.0
28686	0.0	0.0
26022	5701.0	1140.0
28684	13.0	1.0
26025	456.0	50.0
26024	409.0	303.0
28685	8.0	1.0
378948	0.0	0.0
378949	0.0	0.0
112885	17.0	45.0
28657	17.0	1.0
653268	88.0	107.0
653269	4.0	6.0
28658	14.0	0.0
28655	10.0	0.0
28656	6.0	1.0
28659	12.0	0.0
28650	0.0	0.0
653275	0.0	0.0
28653	13.0	0.0
28654	0.0	0.0
28651	0.0	0.0
28652	3.0	0.0
100312849	2.0	0.0
102157402	949.0	662.0
102157400	2.0	1.0
378938	14088.0	8222.0
641298	41.0	25.0
26005	3324.0	2189.0
28668	0.0	0.0
28669	4.0	0.0
26007	2795.0	3591.0
28666	39.0	0.0
653259	6.0	2.0
28667	17.0	0.0
26009	2089.0	1444.0
28660	46.0	1.0
124857	23.0	2.0
28661	19.0	0.0
26001	6219.0	6094.0
28664	20.0	0.0
26000	3656.0	5258.0
28665	2.0	0.0
26003	6405.0	8848.0
28662	28.0	0.0
26002	4357.0	118.0
28663	12.0	0.0
100312850	18.0	47.0
340390	71.0	144.0
340393	2.0	52.0
28639	65.0	3.0
112869	968.0	867.0
28638	1644.0	86.0
100312829	0.0	3.0
100312826	28.0	32.0
124842	39.0	4.0
100312825	2.0	2.0
100312828	46.0	7.0
100312827	0.0	0.0
100312821	0.0	0.0
100312824	0.0	0.0
340385	736.0	959.0
100312823	0.0	0.0
339390	17.0	7.0
339396	0.0	1.0
28646	29.0	1.0
378950	0.0	0.0
28647	6.0	0.0
339398	27.0	2.0
378951	0.0	0.0
28644	2.0	0.0
378952	0.0	0.0
378953	1.0	0.0
28645	0.0	0.0
378955	0.0	14.0
112858	1545.0	1351.0
28648	2.0	0.0
378956	0.0	0.0
28649	1.0	0.0
653282	0.0	0.0
28642	5.0	0.0
100312837	0.0	0.0
28643	0.0	0.0
100312836	0.0	0.0
653288	0.0	0.0
28640	26.0	0.0
28641	1.0	0.0
100312838	0.0	0.0
100312833	0.0	0.0
100312832	0.0	0.0
100312835	0.0	0.0
100312830	3.0	0.0
646096	0.0	0.0
90799	1657.0	2608.0
100287345	0.0	0.0
87171	9.0	14.0
87178	1926.0	2796.0
100287327	0.0	0.0
100287325	3.0	0.0
100287314	5.0	83.0
26191	960.0	39.0
26190	7240.0	2747.0
100287302	0.0	0.0
26173	6655.0	9387.0
26175	720.0	671.0
154197	79.0	1528.0
5411	5425.0	4225.0
5409	172.0	68.0
26184	0.0	1.0
26188	0.0	1.0
26189	0.0	0.0
5406	0.0	0.0
5407	1.0	0.0
5408	0.0	0.0
286002	14.0	1.0
5420	10436.0	3561.0
286006	80.0	112.0
100131546	2.0	4.0
646016	0.0	0.0
5422	1110.0	1775.0
51122	2565.0	2319.0
51121	802.0	1424.0
51124	2717.0	1558.0
51123	3718.0	7035.0
5412	9638.0	2519.0
51126	3218.0	4131.0
51125	3259.0	5680.0
5413	2160.0	6287.0
5414	2200.0	292.0
51128	4438.0	2375.0
51127	132.0	536.0
51129	821.0	8051.0
646024	3.0	19.0
646023	29.0	20.0
100131539	10.0	1.0
5430	18853.0	15393.0
5431	6744.0	5811.0
286016	32.0	97.0
5432	4919.0	3770.0
100131535	1.0	0.0
5433	2037.0	3009.0
105369729	0.0	0.0
51131	2514.0	1352.0
51130	138.0	255.0
51133	4261.0	1250.0
51132	4869.0	2670.0
51135	1591.0	1836.0
51134	1095.0	364.0
5423	827.0	2655.0
90701	2909.0	1052.0
5424	1138.0	2719.0
51136	998.0	1192.0
5425	4094.0	7084.0
51138	2555.0	1954.0
5426	1532.0	3518.0
646019	6.0	13.0
5427	105.0	519.0
5428	4037.0	6220.0
5429	1153.0	1450.0
100131528	0.0	0.0
5440	2329.0	6646.0
5441	5288.0	5696.0
5442	2138.0	1988.0
5443	59.0	96.0
5444	56.0	3.0
51142	7715.0	14636.0
51141	2518.0	1295.0
51144	9441.0	4930.0
51143	3098.0	2139.0
51146	23.0	0.0
89758	1.0	1.0
5434	7507.0	8917.0
51148	2251.0	15433.0
5435	22.0	27.0
51147	1530.0	2372.0
5436	2288.0	4680.0
90736	1270.0	1166.0
51149	1526.0	780.0
5437	1644.0	3565.0
5438	1267.0	2170.0
5439	1462.0	1905.0
90737	7.0	8.0
5450	1862.0	65.0
5451	2053.0	1673.0
5452	565.0	874.0
5453	35.0	165.0
5454	3.0	1.0
646049	1.0	0.0
5455	2.0	0.0
51151	9.0	17.0
51150	9062.0	35241.0
51155	3259.0	6822.0
51154	1727.0	5453.0
51157	1257.0	986.0
51156	87.0	15.0
5445	7847.0	6349.0
5446	1445.0	528.0
5447	11754.0	7603.0
5449	12.0	6.0
286042	273.0	155.0
347487	0.0	0.0
5460	325.0	37.0
5462	46.0	113.0
5463	997.0	394.0
5464	7127.0	8403.0
5465	2116.0	1213.0
51160	6304.0	11592.0
100287399	0.0	0.0
646052	0.0	0.0
51162	5024.0	905.0
51161	621.0	126.0
51164	5453.0	5063.0
51163	1161.0	1154.0
51166	581.0	154.0
51168	247.0	130.0
51167	1804.0	1089.0
5456	0.0	0.0
89778	1642.0	9.0
5457	5.0	141.0
89777	1.0	246.0
5458	0.0	2.0
5459	6.0	3.0
120824	0.0	0.0
5470	1.0	1.0
5471	466.0	734.0
347475	256.0	28.0
5473	134.0	11.0
5475	11.0	10.0
5476	11363.0	17509.0
100507097	0.0	0.0
100507096	0.0	0.0
51171	804.0	75.0
100287388	0.0	0.0
100507099	1.0	1.0
51170	6816.0	870.0
100507098	267.0	2.0
51172	1053.0	1031.0
51175	1051.0	616.0
51174	484.0	1114.0
51177	3666.0	1636.0
51176	785.0	260.0
51179	8.0	0.0
5467	3581.0	5535.0
5468	2886.0	24.0
89766	80.0	3.0
5469	3832.0	1864.0
89765	8812.0	169.0
347468	0.0	2.0
89761	0.0	0.0
5481	1852.0	1776.0
89792	1.0	1.0
90780	2771.0	3106.0
89790	945.0	66.0
5483	19.0	33.0
646077	0.0	0.0
5485	0.0	1.0
5486	1.0	11.0
5487	0.0	0.0
5488	2.0	7.0
646070	0.0	0.0
51182	1416.0	1513.0
646074	0.0	0.0
5480	2295.0	4773.0
51181	2226.0	1443.0
51184	1362.0	1248.0
51186	2609.0	7448.0
51185	2967.0	2314.0
100287372	96.0	3.0
51188	794.0	873.0
51187	4624.0	4609.0
5478	15699.0	26847.0
5479	10589.0	17618.0
89797	5417.0	2485.0
89796	2951.0	1775.0
89795	560.0	16.0
89781	2716.0	2950.0
347454	144.0	15.0
5493	11652.0	12588.0
89780	979.0	630.0
5494	4178.0	2612.0
5495	4202.0	3570.0
5496	6268.0	10230.0
5498	1960.0	501.0
5499	8256.0	18427.0
646080	159.0	75.0
100287369	0.0	1.0
51191	921.0	1961.0
646087	0.0	0.0
100287364	0.0	0.0
646086	0.0	0.0
51193	1833.0	2158.0
100287366	0.0	1.0
646085	1.0	0.0
51192	501.0	421.0
5491	3.0	5.0
51195	767.0	3486.0
51194	2328.0	1437.0
100287362	3.0	5.0
51196	3725.0	456.0
51199	4829.0	2833.0
51198	0.0	13.0
5489	0.0	1.0
89782	1555.0	577.0
100859925	0.0	0.0
100859924	0.0	0.0
100859926	0.0	0.0
28734	1.0	0.0
100507064	37.0	5.0
28735	0.0	0.0
28732	0.0	0.0
100507062	109.0	18.0
28733	1.0	0.0
28738	0.0	0.0
100507067	0.0	2.0
28739	3.0	0.0
28736	0.0	0.0
100507066	5.0	3.0
28737	2.0	0.0
28730	2.0	0.0
28731	0.0	0.0
144712	1.0	13.0
119764	0.0	0.0
119765	0.0	0.0
144715	88.0	102.0
286094	0.0	0.0
100859921	0.0	1.0
100859920	0.0	0.0
286097	343.0	12.0
144717	1438.0	626.0
100507059	1.0	0.0
100507058	0.0	0.0
28745	0.0	0.0
119749	0.0	0.0
28746	1.0	0.0
724102	77.0	211.0
28743	2.0	0.0
724101	0.0	0.0
28744	1.0	0.0
100507050	66.0	66.0
28749	1.0	0.0
100507057	77.0	248.0
100507056	0.0	26.0
100507055	37.0	0.0
28747	1.0	0.0
28748	4.0	0.0
119750	0.0	0.0
28741	0.0	0.0
28742	2.0	0.0
347549	0.0	0.0
100859930	2168.0	1059.0
347541	0.0	0.0
347544	3.0	1.0
28718	0.0	0.0
28719	2.0	0.0
28712	0.0	0.0
100507086	28.0	32.0
28713	0.0	0.0
28710	0.0	2.0
28711	0.0	0.0
28716	1.0	0.0
28717	0.0	0.0
28714	1.0	0.0
28715	0.0	0.0
28729	0.0	0.0
28723	0.0	0.0
28724	0.0	0.0
28721	0.0	0.0
130106	19.0	1.0
28722	0.0	0.0
28727	0.0	0.0
28728	0.0	0.0
28725	0.0	0.0
28726	0.0	0.0
28720	0.0	0.0
144742	0.0	0.0
347527	0.0	17.0
100507027	42.0	5.0
286046	103.0	75.0
648630	53.0	37.0
117143	818.0	780.0
117145	1064.0	676.0
117144	159.0	18.0
120787	0.0	0.0
492295	1.0	0.0
347517	35.0	9.0
347516	1.0	1.0
286053	890.0	1819.0
28709	0.0	0.0
28707	0.0	0.0
28708	0.0	0.0
28701	0.0	0.0
100131577	1.0	0.0
28702	0.0	0.0
28700	0.0	0.0
28705	0.0	0.0
28706	0.0	0.0
100507012	13.0	1.0
28703	0.0	0.0
28704	0.0	0.0
120775	0.0	0.0
120776	0.0	0.0
347509	0.0	8.0
286065	2.0	0.0
100131568	0.0	3.0
100131565	0.0	0.0
100131564	1167.0	526.0
100507040	3.0	1.0
132719	0.0	1.0
100507046	7.0	3.0
100507044	0.0	0.0
100507043	1.0	0.0
51100	11215.0	6544.0
51102	935.0	1718.0
51101	1932.0	950.0
51104	1256.0	1272.0
51103	817.0	917.0
51106	465.0	421.0
51105	2821.0	4098.0
51108	4908.0	5634.0
51107	12364.0	15263.0
286075	667.0	2446.0
51109	4350.0	3768.0
286077	3609.0	24739.0
646000	0.0	0.0
132720	1380.0	1423.0
132724	0.0	1.0
100131551	0.0	43.0
100131550	0.0	0.0
100507034	43.0	23.0
100507032	71.0	104.0
119774	1.0	0.0
119772	0.0	0.0
51111	4002.0	4278.0
51110	1078.0	1600.0
119775	0.0	0.0
51112	2914.0	1784.0
51115	3059.0	3236.0
51114	6128.0	5836.0
51117	3837.0	3566.0
51116	1742.0	2358.0
51119	8474.0	3077.0
51118	1740.0	1973.0
26151	1432.0	2271.0
26150	766.0	265.0
26153	539.0	321.0
26152	333.0	136.0
26155	3928.0	9417.0
26154	58.0	4787.0
26157	1113.0	71.0
26156	7990.0	8165.0
130162	454.0	216.0
100534611	4.0	1.0
100534612	3.0	22.0
26164	1452.0	1379.0
117178	973.0	2034.0
117177	2528.0	1909.0
26166	2343.0	49.0
105379197	0.0	0.0
26165	0.0	0.0
26168	1152.0	1100.0
26167	361.0	719.0
26160	7121.0	1459.0
100507003	1.0	51.0
100507008	28.0	0.0
26137	138.0	72.0
26136	8071.0	6418.0
28798	3.0	0.0
28799	24.0	2.0
26138	1.0	0.0
28792	0.0	0.0
28793	2425.0	160.0
28790	18.0	0.0
117166	108.0	23.0
26130	6150.0	2855.0
28791	503.0	10.0
26133	6584.0	8722.0
28796	2971.0	89.0
