id	95aa5fa8-2945-4ffa-a38f-ee4a6326babb	3a238e45-6725-42d4-9ccb-378c0a198080
414134	0.0	1.0
9618	4657.0	8753.0
414131	0.0	1.0
9619	3916.0	2670.0
414132	3.0	2.0
9630	659.0	137.0
9631	1466.0	9550.0
100874075	3.0	3.0
644482	0.0	0.0
100874074	8.0	9.0
100874073	0.0	0.0
392262	0.0	7.0
392265	0.0	0.0
9635	108.0	17.0
100874079	2.0	0.0
9632	2948.0	7001.0
100874078	2.0	0.0
392267	2.0	4.0
441736	7.0	3.0
9633	64.0	1284.0
100874077	49.0	21.0
92292	7.0	3.0
92293	91.0	1.0
441733	6.0	13.0
100526831	0.0	0.0
100526830	2.0	7.0
402135	2.0	1.0
92291	729.0	160.0
402134	0.0	2.0
100874072	2.0	5.0
402133	0.0	0.0
100874071	0.0	2.0
100874070	0.0	1.0
595097	0.0	0.0
595098	0.0	0.0
595099	0.0	0.0
100526837	0.0	0.0
100526836	24.0	7.0
100526835	31.0	56.0
9627	288.0	77.0
414149	23.0	8.0
9628	31.0	2.0
9625	886.0	137.0
9626	0.0	0.0
9629	5.0	15.0
644495	0.0	0.0
9641	1232.0	2433.0
644496	0.0	0.0
9640	1970.0	4091.0
9645	11745.0	16307.0
404785	0.0	4.0
619499	0.0	0.0
9646	3397.0	4825.0
9643	13348.0	9986.0
9644	6971.0	13612.0
644498	2.0	2.0
402125	0.0	2.0
402123	0.0	0.0
644491	0.0	1.0
106480394	0.0	0.0
106480393	0.0	0.0
414152	22.0	2.0
106480396	0.0	1.0
106480395	0.0	0.0
106480398	0.0	0.0
106480397	0.0	0.0
402117	0.0	5.0
106480399	0.0	0.0
402116	0.0	0.0
9638	2505.0	355.0
9639	1809.0	2221.0
9636	2988.0	6596.0
414157	1.0	0.0
9637	3802.0	4601.0
106480390	0.0	0.0
106480392	0.0	0.0
414153	11.0	32.0
106480391	0.0	0.0
9652	4273.0	6240.0
100874098	0.0	0.0
404770	0.0	0.0
9653	2847.0	4098.0
100874097	7.0	11.0
9650	1400.0	5549.0
100874096	0.0	0.0
9651	266.0	1082.0
100874095	0.0	0.0
9656	1546.0	8797.0
9657	866.0	1281.0
392242	0.0	0.0
9654	1556.0	2437.0
9655	1787.0	2234.0
100874090	5.0	1.0
402112	3.0	1.0
162394	5322.0	12217.0
100874094	9.0	14.0
100874093	0.0	2.0
100874092	2.0	2.0
100874091	35.0	82.0
9649	691.0	375.0
9647	3555.0	5058.0
9648	2265.0	3725.0
414169	3.0	2.0
9663	4949.0	4139.0
402183	1.0	1.0
7002	13.0	4.0
149371	1050.0	1791.0
7001	8563.0	7408.0
9662	531.0	2190.0
9667	1988.0	4080.0
7004	983.0	2214.0
392298	0.0	1.0
7003	3158.0	8482.0
9668	682.0	882.0
7006	465.0	435.0
9665	3023.0	6530.0
7005	1814.0	3108.0
9666	1234.0	1473.0
106480369	0.0	0.0
106480368	0.0	0.0
106479379	0.0	0.0
106479378	0.0	0.0
106479377	0.0	0.0
106479376	0.0	0.0
106479375	0.0	0.0
106479374	0.0	1.0
106479373	1.0	2.0
106480372	0.0	0.0
106479372	0.0	0.0
106480371	0.0	0.0
106479371	0.0	0.0
137392	1280.0	850.0
106479370	0.0	0.0
106480374	0.0	0.0
106480373	2.0	1.0
106480376	0.0	0.0
106480375	0.0	0.0
150356	222.0	80.0
106480378	0.0	0.0
106480377	0.0	0.0
9658	1405.0	618.0
150353	1.0	9.0
9659	4802.0	6147.0
150350	17.0	218.0
106480370	0.0	7.0
7011	2648.0	3871.0
9674	5320.0	3605.0
9675	1272.0	5140.0
7010	2627.0	250.0
7013	1270.0	2592.0
9672	12634.0	14340.0
9673	2444.0	2551.0
7012	2.0	0.0
9678	1798.0	4040.0
7015	1.0	29.0
7014	1436.0	2983.0
9679	2001.0	2254.0
619464	0.0	0.0
7016	1945.0	3113.0
9677	561.0	720.0
106479369	1.0	0.0
106479368	2.0	6.0
106480379	1.0	1.0
106479367	0.0	0.0
162333	69.0	7.0
106479366	0.0	0.0
9670	2304.0	3253.0
106479365	1.0	4.0
9671	35.0	22.0
402176	11.0	2.0
106479364	0.0	0.0
402175	1.0	1.0
106479363	0.0	0.0
106479362	4.0	32.0
106480383	0.0	0.0
106479361	0.0	0.0
106480382	0.0	1.0
106479360	0.0	1.0
106480385	0.0	0.0
106480384	0.0	0.0
106480387	0.0	0.0
106480386	0.0	1.0
106480389	0.0	0.0
150368	1635.0	1630.0
106480388	0.0	0.0
7008	2476.0	3102.0
150365	547.0	450.0
7007	59.0	36.0
9669	6869.0	18013.0
7009	68585.0	59479.0
106480381	0.0	0.0
106480380	0.0	0.0
7022	295.0	737.0
9685	6402.0	5661.0
7021	1.0	1.0
9686	2120.0	5511.0
343381	21.0	22.0
619452	0.0	0.0
9683	4397.0	5961.0
7024	2078.0	3244.0
402160	18.0	2.0
7023	306.0	1700.0
9684	1140.0	4475.0
9689	9250.0	13900.0
7026	3005.0	4353.0
441727	0.0	2.0
619455	2.0	3.0
7025	3121.0	2186.0
392275	13.0	16.0
9687	153.0	252.0
9688	2612.0	5246.0
7027	3861.0	8581.0
106480347	0.0	0.0
106480346	0.0	0.0
619457	0.0	0.0
106480349	0.0	0.0
106479399	0.0	0.0
106480348	0.0	0.0
9681	682.0	1527.0
106479398	0.0	0.0
9682	3046.0	3283.0
106479397	1.0	7.0
7020	61.0	4012.0
106479396	18.0	5.0
106479395	0.0	0.0
106480350	20.0	29.0
106479394	0.0	0.0
106479393	0.0	0.0
106479392	0.0	0.0
106480352	0.0	0.0
106480351	0.0	0.0
106479391	0.0	0.0
106479390	0.0	0.0
106480354	0.0	0.0
106480353	0.0	0.0
106480356	1.0	0.0
150379	0.0	1.0
106480355	0.0	0.0
7019	2245.0	5403.0
7018	78.0	20.0
150372	2876.0	2197.0
392281	28.0	32.0
9696	957.0	2167.0
7033	845.0	123.0
9697	2327.0	4287.0
7032	0.0	0.0
7035	16649.0	8213.0
9694	3114.0	5736.0
392285	2.0	0.0
9695	12070.0	12274.0
7037	5478.0	7270.0
7036	59.0	73.0
619445	29.0	25.0
9698	4378.0	10044.0
7039	1100.0	6450.0
7038	41.0	84.0
9699	3.0	357.0
392288	0.0	0.0
619448	1.0	1.0
106480358	0.0	2.0
106480357	0.0	0.0
619449	0.0	1.0
106479389	0.0	0.0
106480359	0.0	1.0
106479388	0.0	0.0
9692	376.0	421.0
106479387	2.0	4.0
9693	2521.0	2315.0
106479386	0.0	0.0
9690	5356.0	10994.0
7031	10.0	0.0
106479385	0.0	0.0
7030	5406.0	5460.0
402152	0.0	1.0
106479384	2.0	1.0
106480361	0.0	0.0
106479383	3.0	1.0
106480360	15.0	18.0
106479382	0.0	0.0
106480363	1.0	1.0
106479381	0.0	0.0
106480362	0.0	0.0
106479380	0.0	0.0
106480365	0.0	0.0
106480364	0.0	1.0
106480367	0.0	0.0
106480366	0.0	0.0
7029	2080.0	1523.0
150383	547.0	839.0
150384	28.0	48.0
392292	0.0	0.0
150381	207.0	421.0
7044	59.0	0.0
7043	3130.0	2716.0
7046	3871.0	4896.0
7045	56464.0	78049.0
7048	24273.0	15454.0
100874003	1.0	0.0
7047	11.0	47.0
106479339	0.0	0.0
100874002	17.0	55.0
100874001	7.0	27.0
103352539	101.0	112.0
106479338	0.0	0.0
7049	2320.0	246.0
106479337	0.0	1.0
55281	2946.0	3256.0
106479336	0.0	0.0
106480325	0.0	0.0
55280	2605.0	1794.0
106480324	0.0	1.0
729648	51.0	12.0
106479335	0.0	0.0
100996438	0.0	0.0
106479334	0.0	0.0
106480327	0.0	0.0
106479333	0.0	0.0
106480326	0.0	0.0
55285	546.0	606.0
7040	6443.0	13056.0
106479332	0.0	0.0
100996435	8.0	5.0
106480329	0.0	0.0
55284	2748.0	4682.0
106480328	7.0	5.0
106479331	0.0	0.0
55283	582.0	253.0
7042	675.0	1412.0
106479330	4.0	1.0
7041	2135.0	2845.0
55282	538.0	13.0
55289	576.0	301.0
55288	3363.0	3995.0
80243	807.0	481.0
55287	39.0	28.0
79258	111.0	33.0
106480330	0.0	0.0
55286	625.0	342.0
106480332	0.0	1.0
106480331	0.0	0.0
106480334	8.0	7.0
106480333	1.0	0.0
100874007	68.0	13.0
100874006	1.0	7.0
100874005	2.0	2.0
100874004	1.0	0.0
100874009	0.0	0.0
404718	1.0	0.0
100874008	22.0	40.0
729630	1.0	0.0
7054	4.0	23.0
7057	41593.0	31915.0
92211	68.0	35.0
7056	10618.0	3484.0
7059	2605.0	2982.0
106479329	0.0	0.0
7058	8604.0	31026.0
106479328	0.0	0.0
106479327	0.0	0.0
106479326	0.0	0.0
106480336	1.0	0.0
106479325	0.0	0.0
55291	5407.0	8918.0
106480335	1.0	0.0
106479324	0.0	0.0
55290	432.0	453.0
106480338	0.0	6.0
106479323	0.0	1.0
80228	2339.0	5848.0
106479322	0.0	0.0
106480337	0.0	0.0
7051	446.0	62.0
55296	391.0	537.0
106479321	0.0	0.0
55295	589.0	1003.0
7050	4109.0	3990.0
106479320	2.0	0.0
106480339	1.0	0.0
55294	1137.0	1273.0
7053	21.0	133.0
55293	1844.0	2027.0
7052	44765.0	108936.0
729635	0.0	0.0
100996420	0.0	0.0
55299	1395.0	6145.0
80233	2131.0	4851.0
55298	1411.0	2132.0
80232	8528.0	11530.0
106480341	1.0	0.0
80231	635.0	289.0
55297	1563.0	2023.0
106480340	0.0	0.0
106480343	2.0	0.0
80237	68.0	126.0
106480342	0.0	0.0
106480345	0.0	0.0
80235	344.0	98.0
106480344	0.0	0.0
80230	3079.0	3577.0
7066	21.0	11.0
100874021	0.0	0.0
100874020	0.0	0.0
7068	642.0	497.0
729665	1.0	0.0
7067	2627.0	2433.0
92249	1041.0	1132.0
100874025	0.0	0.0
7069	4.0	1.0
100874024	0.0	0.0
100874023	1.0	0.0
100874022	0.0	0.0
106479359	0.0	0.0
106479358	0.0	0.0
106480303	4.0	3.0
106479357	10.0	19.0
106480302	0.0	0.0
7060	485.0	44.0
106480305	0.0	0.0
79272	0.0	0.0
106479356	3.0	3.0
106479355	1.0	0.0
106480304	0.0	0.0
7062	36.0	49.0
92241	2416.0	1339.0
106479354	0.0	0.0
79274	0.0	0.0
729667	0.0	1.0
106480307	0.0	0.0
729666	9.0	32.0
106480306	0.0	0.0
79273	0.0	1.0
106479353	1.0	1.0
7064	1462.0	3583.0
106480309	2.0	0.0
106479352	0.0	0.0
106480308	0.0	0.0
106479351	1.0	3.0
729668	0.0	9.0
80267	2853.0	3586.0
106479350	0.0	1.0
80264	515.0	807.0
106480310	2.0	3.0
106480312	3.0	1.0
106480311	0.0	0.0
100874029	0.0	4.0
100874028	3.0	1.0
100874027	0.0	1.0
730647	0.0	0.0
343332	0.0	1.0
644403	0.0	0.0
80263	149.0	231.0
80262	1060.0	1959.0
343338	1.0	0.0
7077	24442.0	29073.0
100874010	1.0	0.0
7076	78840.0	54200.0
92235	14.0	0.0
7079	262.0	9.0
7078	1087.0	2158.0
100874014	28.0	1.0
100874013	1.0	0.0
729650	0.0	0.0
106479349	0.0	0.0
100874012	0.0	0.0
100874011	0.0	0.0
106479348	0.0	0.0
106479347	2.0	2.0
106480314	0.0	0.0
106480313	0.0	1.0
729659	1.0	1.0
106479346	9.0	2.0
7071	9217.0	9087.0
106480316	0.0	1.0
106479345	0.0	0.0
7070	7145.0	10752.0
106480315	0.0	1.0
106479344	0.0	0.0
7073	4632.0	5698.0
103352540	0.0	0.0
106480318	0.0	0.0
106479343	3.0	1.0
7072	4583.0	4558.0
106479342	0.0	0.0
106480317	0.0	0.0
7075	4633.0	1907.0
729658	42.0	0.0
106479341	0.0	0.0
7074	909.0	1733.0
106480319	2.0	0.0
106479340	0.0	0.0
80256	2172.0	3440.0
80255	3507.0	6965.0
79269	2099.0	5260.0
80254	1242.0	1497.0
106480321	0.0	0.0
106480320	0.0	0.0
80258	166.0	14.0
106480323	1.0	5.0
106480322	2.0	6.0
100874018	2.0	7.0
100874016	14.0	0.0
644414	0.0	0.0
100874015	0.0	0.0
343326	6.0	16.0
100874019	1.0	3.0
7088	1247.0	5020.0
100874043	81.0	27.0
7087	508.0	1099.0
100874042	6.0	7.0
100874041	0.0	7.0
7089	2517.0	3403.0
100874040	0.0	1.0
100874047	0.0	0.0
100874046	3.0	0.0
100874045	0.0	0.0
79290	7.0	5.0
404766	1.0	0.0
100874044	17.0	0.0
7080	8067.0	9019.0
79291	0.0	0.0
7082	6332.0	10241.0
79294	0.0	0.0
7084	2696.0	2927.0
402100	0.0	1.0
79296	0.0	0.0
7083	2117.0	9573.0
7086	32463.0	65394.0
79297	0.0	0.0
729602	2.0	1.0
104472714	2.0	5.0
104472715	1586.0	4448.0
79299	0.0	0.0
104472716	11.0	3.0
104472717	10.0	1.0
104472718	0.0	0.0
284532	0.0	0.0
644425	0.0	0.0
100874048	65.0	54.0
644429	0.0	0.0
7099	5877.0	2370.0
100874032	44.0	136.0
7098	1925.0	434.0
100874031	2.0	1.0
100874030	2.0	6.0
92255	1181.0	2437.0
644444	0.0	0.0
100874036	0.0	0.0
100874035	0.0	0.0
644442	0.0	0.0
100874034	3.0	0.0
92259	1566.0	668.0
100874033	0.0	1.0
7091	1504.0	1292.0
7090	3392.0	6966.0
7093	16.0	35.0
79283	0.0	0.0
7092	315.0	63.0
79282	0.0	0.0
7095	11816.0	9938.0
7094	23543.0	64275.0
7097	3616.0	3512.0
7096	1655.0	1489.0
104472713	7.0	12.0
79289	0.0	1.0
284525	20.0	2.0
106480301	0.0	0.0
80279	4898.0	6640.0
106480300	0.0	1.0
80270	1095.0	2057.0
284521	1.0	0.0
100874039	3.0	3.0
644435	1.0	33.0
100874038	0.0	0.0
100874037	0.0	0.0
80274	774.0	53.0
80273	2000.0	5337.0
80271	5915.0	4151.0
100874065	0.0	0.0
100874064	0.0	1.0
100874063	2.0	0.0
106479319	8.0	27.0
100874069	8.0	6.0
106479318	0.0	0.0
100874068	26.0	8.0
106479317	1.0	4.0
100874067	0.0	0.0
106479316	0.0	0.0
404744	0.0	7.0
100874066	0.0	0.0
106479315	0.0	0.0
729627	0.0	0.0
106479314	0.0	0.0
106479313	0.0	0.0
106479312	0.0	0.0
106479311	0.0	0.0
100874061	0.0	0.0
106479310	0.0	0.0
92285	461.0	1197.0
100874060	24.0	53.0
92283	264.0	285.0
404734	242.0	196.0
644449	0.0	1.0
100874054	2.0	10.0
100874053	0.0	0.0
106479309	0.0	3.0
100874052	0.0	1.0
729610	0.0	0.0
100874051	0.0	0.0
106479308	0.0	0.0
100874058	223.0	481.0
106479307	0.0	2.0
100874057	0.0	0.0
106479306	1.0	2.0
644464	9.0	6.0
100874056	6.0	1.0
106479305	0.0	0.0
100874055	6.0	1.0
106479304	1.0	1.0
92270	147.0	361.0
106479303	0.0	0.0
106479302	0.0	0.0
106479301	0.0	0.0
729617	7.0	11.0
106479300	0.0	0.0
729611	0.0	0.0
80298	630.0	247.0
729608	0.0	0.0
644459	13.0	12.0
100874059	0.0	0.0
79412	17.0	220.0
79411	1122.0	697.0
79414	691.0	2097.0
127933	7095.0	10732.0
79413	1353.0	581.0
79415	5537.0	6093.0
284576	7.0	16.0
55449	1298.0	995.0
284573	0.0	1.0
140913	0.0	0.0
115948	114.0	58.0
55450	2392.0	3308.0
152905	3.0	3.0
55454	2770.0	3692.0
79400	20.0	76.0
55451	6.0	11.0
115950	241.0	359.0
284565	689.0	1798.0
92400	2242.0	2460.0
115939	1909.0	4278.0
55466	1522.0	560.0
284551	2.0	25.0
752014	0.0	0.0
55472	6.0	55.0
55471	868.0	920.0
152926	1539.0	1925.0
284546	0.0	0.0
284541	6.0	2.0
140947	0.0	0.0
92421	529.0	2000.0
729687	1.0	2.0
729686	0.0	0.0
729682	0.0	2.0
729689	1.0	0.0
548594	0.0	0.0
548593	0.0	4.0
55486	3913.0	3035.0
100996597	0.0	0.0
100996590	0.0	0.0
548599	0.0	0.0
548596	39.0	0.0
729678	1333.0	1057.0
729677	5.0	1.0
79441	812.0	1857.0
79443	3442.0	8363.0
79442	152.0	29.0
79444	132.0	305.0
79447	282.0	476.0
115992	2501.0	2404.0
79446	580.0	781.0
100996582	0.0	0.0
100874102	0.0	0.0
100874101	2.0	2.0
100874100	1.0	14.0
79470	0.0	0.0
79473	0.0	0.0
79476	0.0	0.0
100996570	27.0	9.0
100996571	4.0	13.0
100874106	0.0	0.0
100874104	0.0	0.0
100874103	0.0	0.0
100874109	0.0	0.0
284593	0.0	0.0
100874108	1.0	1.0
100874107	0.0	2.0
140909	0.0	0.0
100996567	4.0	11.0
100996569	4.0	1.0
79465	91.0	111.0
100996564	0.0	0.0
79469	19.0	20.0
127943	63.0	324.0
92427	6.0	9.0
140901	2026.0	7481.0
140902	9.0	1.0
619434	1.0	2.0
619431	2.0	2.0
149345	1270.0	470.0
392428	1.0	10.0
137362	2.0	0.0
619418	0.0	0.0
125336	70.0	34.0
152992	579.0	1332.0
9700	318.0	3034.0
9701	3919.0	5376.0
392451	0.0	0.0
392454	0.0	0.0
392459	0.0	0.0
9711	1787.0	4085.0
9712	1434.0	2178.0
392465	132.0	12.0
9710	2132.0	3363.0
441899	0.0	0.0
441898	1.0	0.0
441897	0.0	0.0
441896	1.0	2.0
441893	0.0	0.0
9704	944.0	2410.0
152940	4.0	2.0
9705	50.0	62.0
9702	2460.0	4115.0
9703	10000.0	25489.0
9708	10.0	16.0
9709	10638.0	8242.0
9706	1853.0	634.0
9722	63.0	172.0
9723	223.0	178.0
9720	4.0	7.0
9721	1349.0	89.0
392433	0.0	0.0
392437	268.0	60.0
55421	2344.0	3459.0
55425	1575.0	1429.0
55423	185.0	365.0
55422	4691.0	1486.0
9715	123.0	76.0
9716	2661.0	4031.0
9719	1357.0	452.0
9717	35.0	9.0
9718	517.0	709.0
9730	1522.0	4154.0
9733	2256.0	4011.0
9734	302.0	1722.0
9731	1818.0	2661.0
9732	3655.0	7212.0
55432	675.0	1547.0
100	996.0	872.0
101	2176.0	23747.0
102	8309.0	9639.0
103	16908.0	39117.0
55435	1215.0	1438.0
104	2113.0	1732.0
105	38.0	2.0
107	89.0	97.0
9726	953.0	2529.0
108	43.0	14.0
9727	2462.0	3058.0
109	1771.0	3698.0
9724	1794.0	1197.0
55437	1064.0	700.0
9725	2967.0	9038.0
9728	7055.0	3199.0
9729	61.0	8.0
150280	10.0	52.0
392371	3.0	13.0
9741	26425.0	12462.0
644353	43.0	40.0
100286948	0.0	0.0
9744	1572.0	1713.0
392375	0.0	0.0
9745	17.0	0.0
644357	0.0	1.0
392374	0.0	0.0
441869	2027.0	1273.0
9742	1557.0	1691.0
392377	0.0	0.0
9743	1026.0	5897.0
392376	0.0	0.0
441864	1.0	4.0
106479299	0.0	0.0
106479298	0.0	0.0
149297	59.0	85.0
106479297	1.0	0.0
106479296	0.0	0.0
106480295	0.0	0.0
106479295	0.0	0.0
111	289.0	51.0
106480294	1.0	0.0
106479294	0.0	0.0
112	2503.0	794.0
106480297	4.0	3.0
106479293	0.0	0.0
113	1576.0	3240.0
106479292	0.0	0.0
106480296	0.0	0.0
114	33.0	713.0
106479291	0.0	0.0
106480299	0.0	0.0
115	2885.0	1021.0
106480298	2.0	0.0
106479290	0.0	0.0
116	387.0	34.0
117	178.0	91.0
118	14496.0	28923.0
9737	345.0	225.0
119	212.0	211.0
9738	1594.0	1579.0
150275	190.0	425.0
9735	652.0	2867.0
9736	2713.0	6800.0
414254	1.0	1.0
106480291	0.0	0.0
150274	945.0	992.0
106480290	1.0	0.0
9739	1533.0	4615.0
106480293	0.0	0.0
106480292	0.0	0.0
9751	337.0	190.0
100874197	0.0	0.0
150291	17.0	6.0
9752	5.0	6.0
100874196	1.0	0.0
100874195	0.0	0.0
100286938	1.0	0.0
619383	41.0	22.0
9750	1451.0	662.0
150290	651.0	488.0
100874194	6.0	149.0
9755	957.0	1765.0
9753	312.0	861.0
100874199	0.0	1.0
9754	2273.0	1169.0
100874198	2.0	0.0
392387	8.0	4.0
106479289	0.0	0.0
106479288	0.0	0.0
100874193	0.0	3.0
100874192	0.0	0.0
106479287	0.0	1.0
100874191	0.0	1.0
106479286	0.0	0.0
120	5179.0	5590.0
100874190	1.0	4.0
106479285	0.0	0.0
106479284	0.0	0.0
106479283	0.0	0.0
123	9836.0	20485.0
106707175	1.0	4.0
106479282	0.0	0.0
124	21.0	1.0
414260	5.0	4.0
106479281	1.0	0.0
125	24422.0	26.0
106479280	1.0	0.0
126	289.0	4.0
127	19.0	0.0
402249	0.0	0.0
128	10356.0	5983.0
9748	4422.0	9509.0
9749	3395.0	2286.0
9746	5450.0	7669.0
9747	896.0	2651.0
100286929	0.0	0.0
392391	0.0	0.0
392390	0.0	0.0
7101	2.0	0.0
9760	825.0	672.0
9761	10976.0	10403.0
619373	27.0	7.0
7100	1149.0	285.0
392350	0.0	1.0
9766	8390.0	12673.0
7103	1523.0	114.0
644378	3.0	2.0
9767	630.0	840.0
7102	3367.0	333.0
7105	1744.0	3296.0
9764	1699.0	1491.0
9765	3543.0	3417.0
7104	97.0	6.0
106480269	0.0	0.0
402246	0.0	0.0
441884	2.0	1.0
130	16.0	7.0
131	13.0	0.0
402240	0.0	0.0
132	4374.0	5540.0
441891	0.0	0.0
106480273	0.0	0.0
133	2103.0	5990.0
106480272	0.0	0.0
134	207.0	1288.0
106480275	0.0	0.0
135	29.0	37.0
106480274	3.0	10.0
136	383.0	1390.0
106480277	3.0	2.0
137	4.0	10.0
106480276	2.0	0.0
106480279	1.0	0.0
106480278	0.0	0.0
9759	1066.0	1482.0
150297	1.0	0.0
9757	2309.0	6532.0
9758	4.0	1.0
100286918	0.0	0.0
106480271	0.0	0.0
106480270	0.0	0.0
7110	3483.0	4158.0
392360	0.0	0.0
9774	5706.0	6968.0
7112	4411.0	7782.0
9771	3453.0	2471.0
7111	352.0	29.0
9772	4608.0	7009.0
644384	0.0	1.0
9777	4103.0	12926.0
7114	217872.0	90914.0
9778	2968.0	4118.0
7113	5378.0	4567.0
9775	5413.0	8729.0
7116	15.0	6.0
9776	4725.0	5708.0
441878	0.0	0.0
7115	10.0	3.0
392368	2.0	0.0
402236	0.0	0.0
441873	0.0	0.0
9770	7256.0	2750.0
141	2445.0	924.0
441871	0.0	0.0
142	6889.0	18643.0
441870	0.0	0.0
143	5981.0	9682.0
106480284	0.0	0.0
144	1.0	1.0
106480283	0.0	0.0
162282	59.0	10.0
106480286	9.0	87.0
146	50.0	13.0
106480285	0.0	0.0
147	68.0	303.0
106480288	0.0	0.0
148	165.0	1.0
106480287	0.0	0.0
106480289	0.0	0.0
402226	0.0	8.0
7107	3560.0	1726.0
7106	10142.0	7178.0
7109	1499.0	3102.0
9768	756.0	1342.0
7108	2613.0	2314.0
106480280	0.0	0.0
106480282	0.0	0.0
106480281	0.0	0.0
9784	11961.0	8570.0
9785	2666.0	7378.0
7120	0.0	0.0
644397	172.0	370.0
9782	127.0	317.0
7123	5310.0	41.0
9783	635.0	676.0
7122	6471.0	868.0
619351	4.0	3.0
7125	58.0	23.0
9788	3112.0	1857.0
9789	2713.0	2958.0
414208	26.0	53.0
7124	98.0	80.0
9786	919.0	2068.0
7127	14669.0	7108.0
7126	7221.0	6160.0
9787	517.0	4222.0
221002	120.0	139.0
106479259	0.0	0.0
106480248	0.0	0.0
106479258	0.0	0.0
106480247	0.0	0.0
106479257	0.0	0.0
106479256	0.0	0.0
106480249	0.0	0.0
9780	6480.0	22911.0
150	654.0	39.0
106479255	0.0	0.0
9781	900.0	2009.0
106479254	0.0	0.0
151	12.0	6.0
152	80.0	13.0
106479253	12.0	15.0
644390	36.0	24.0
153	540.0	69.0
106479252	0.0	0.0
154	1281.0	212.0
106480251	0.0	0.0
106479251	0.0	0.0
155	52.0	32.0
106479250	1.0	0.0
106480250	0.0	0.0
156	7071.0	17671.0
106480253	0.0	0.0
157	3093.0	2461.0
106480252	0.0	0.0
106480255	0.0	0.0
158	4296.0	5840.0
159	3269.0	5034.0
106480254	1.0	1.0
106480257	14.0	6.0
106480256	0.0	0.0
7118	156.0	49.0
7117	235.0	87.0
9779	3602.0	7843.0
414212	15.0	20.0
414213	3.0	1.0
7132	14434.0	19848.0
9796	96.0	104.0
441818	1.0	3.0
7134	2316.0	164.0
9793	3321.0	10419.0
7133	8812.0	7931.0
9794	2305.0	3812.0
7136	174.0	66.0
7135	40.0	27.0
7138	26.0	5180.0
9797	1276.0	2147.0
619343	5.0	0.0
7137	9.0	193.0
9798	7722.0	10470.0
414217	0.0	0.0
106479249	0.0	0.0
619344	0.0	1.0
106480259	0.0	0.0
106479248	0.0	3.0
619349	1.0	3.0
106480258	0.0	1.0
106479247	0.0	0.0
106479246	0.0	0.0
160	6169.0	11872.0
106479245	0.0	0.0
9791	5037.0	17007.0
161	7891.0	6863.0
106479244	0.0	0.0
162	12469.0	18433.0
9792	2062.0	4719.0
106479243	0.0	0.0
163	13907.0	70776.0
7130	699.0	694.0
106479242	0.0	0.0
9790	2152.0	5772.0
164	6339.0	9178.0
106479241	0.0	0.0
165	14913.0	49568.0
106480262	0.0	0.0
106479240	0.0	0.0
166	23677.0	28997.0
106480261	2.0	1.0
167	0.0	0.0
106480264	0.0	0.0
106480263	0.0	0.0
150248	135.0	13.0
106480266	0.0	0.0
106480265	0.0	0.0
106480268	0.0	0.0
106480267	0.0	0.0
150244	27.0	44.0
7128	7090.0	5759.0
414224	10.0	6.0
106480260	1.0	1.0
7143	59.0	11.0
392392	0.0	1.0
7142	0.0	0.0
7145	21812.0	15113.0
441849	0.0	0.0
7146	33.0	1.0
392399	0.0	0.0
7148	4687.0	370.0
414228	0.0	0.0
106480226	0.0	1.0
106480225	4.0	0.0
441843	0.0	0.0
106480228	0.0	0.0
106479279	0.0	0.0
106480227	0.0	0.0
106479278	0.0	0.0
172	673.0	1030.0
106479277	0.0	5.0
173	0.0	0.0
106479276	0.0	0.0
106480229	0.0	0.0
174	5.0	2.0
7141	0.0	0.0
106479275	0.0	0.0
175	1974.0	1057.0
7140	78.0	51.0
106479274	0.0	0.0
176	91.0	66.0
106479273	0.0	0.0
177	33335.0	334.0
137290	0.0	0.0
106479272	0.0	0.0
178	1651.0	2953.0
106480231	0.0	0.0
106479271	1.0	0.0
106479270	2.0	0.0
106480230	3.0	1.0
106480233	0.0	0.0
106480232	0.0	0.0
106480235	0.0	4.0
106480234	1.0	2.0
414236	53.0	248.0
7139	162.0	37.0
414235	25.0	10.0
414230	0.0	0.0
7153	2285.0	17934.0
149281	0.0	2.0
7156	1230.0	2220.0
7155	6593.0	8970.0
7158	1863.0	3278.0
7157	2863.0	5986.0
343495	0.0	2.0
162239	613.0	1137.0
7159	3004.0	5216.0
106480237	0.0	0.0
106479269	9.0	12.0
106480236	0.0	0.0
181	97.0	19.0
106480239	0.0	0.0
106479268	0.0	0.0
182	2358.0	14035.0
106479267	1.0	0.0
106480238	0.0	0.0
183	88.0	342.0
7150	6670.0	17899.0
221017	1.0	0.0
106479266	0.0	1.0
106479265	0.0	0.0
185	507.0	32.0
106479264	0.0	0.0
186	3973.0	1.0
402273	0.0	0.0
106479263	2.0	0.0
7151	0.0	0.0
187	2257.0	926.0
106479262	0.0	0.0
106480240	2.0	1.0
106479261	0.0	0.0
189	0.0	1.0
106479260	1.0	0.0
106480242	0.0	0.0
106480241	0.0	0.0
104797537	0.0	0.0
106480244	0.0	0.0
104797536	0.0	2.0
106480243	0.0	0.0
106480246	0.0	0.0
104797538	3.0	3.0
106480245	0.0	0.0
414245	9.0	7.0
414246	0.0	0.0
414241	12.0	1.0
7165	11605.0	20169.0
92344	729.0	989.0
100874120	0.0	2.0
7164	1425.0	936.0
92345	498.0	855.0
7167	28703.0	59610.0
92342	335.0	655.0
729764	0.0	0.0
7166	19.0	39.0
