id	045e2535-012c-4cec-b386-9d6f62b91829	085bdf94-a24f-4511-8d3f-d0c91f7e6947
100129032	3.0	4.0
100130017	0.0	11.0
100130015	94.0	22.0
100130014	16.0	4.0
131601	6009.0	2216.0
100129023	0.0	0.0
100130009	11.0	9.0
128025	13.0	4.0
64641	314.0	23.0
100130006	3.0	0.0
100616530	7.0	1.0
64645	9618.0	4743.0
116039	192.0	435.0
100130003	133.0	265.0
100130002	1.0	0.0
64648	0.0	0.0
131616	1660.0	553.0
100129013	2.0	0.0
100129008	0.0	0.0
64651	128699.0	2261.0
100129007	0.0	0.0
100129009	3.0	4.0
116028	459.0	2257.0
204801	5.0	2.0
100129004	6.0	0.0
100129005	0.0	0.0
64663	0.0	2.0
128077	6834.0	1289.0
167681	255.0	71.0
100132641	0.0	0.0
100132645	4.0	0.0
116092	2968.0	2216.0
116093	0.0	4.0
128061	760.0	855.0
100132656	0.0	0.0
116085	1.0	0.0
204851	16226.0	2194.0
116071	3650.0	287.0
167691	1189.0	281.0
116064	4891.0	3118.0
100132672	1.0	0.0
100132673	1.0	1.0
116068	4706.0	1021.0
100132677	2.0	4.0
100130099	0.0	0.0
100130097	31.0	0.0
143662	1523.0	204.0
100132681	0.0	0.0
100132683	0.0	2.0
100130090	3.0	0.0
100130086	1.0	0.0
100129094	23.0	7.0
143678	22.0	1.0
100132699	0.0	0.0
100130079	0.0	1.0
100130074	11.0	2.0
143684	1502.0	644.0
100129086	4.0	1.0
100129080	0.0	0.0
143689	264.0	25.0
143686	6130.0	8331.0
153020	7533.0	939.0
100130067	4.0	0.0
100130064	0.0	0.0
100129075	125.0	267.0
100130060	0.0	0.0
202243	1280.0	323.0
100129074	4.0	0.0
647060	0.0	0.0
100288323	0.0	0.0
100462877	0.0	0.0
100462876	0.0	0.0
253832	10780.0	4011.0
100462879	0.0	0.0
100462878	0.0	0.0
100462871	0.0	0.0
100462870	0.0	0.0
100462873	0.0	0.0
100462872	0.0	0.0
100462875	0.0	0.0
100462874	0.0	0.0
100288319	29.0	0.0
647076	27.0	27.0
100462880	43.0	9.0
100462881	0.0	0.0
100462886	0.0	0.0
100288307	2.0	0.0
647085	0.0	0.0
100653396	0.0	0.0
647087	4269.0	7934.0
647081	3.0	2.0
100462857	1.0	0.0
100462851	0.0	0.0
100462850	2.0	0.0
100616398	1.0	0.0
100616399	0.0	0.0
100616396	0.0	0.0
100616397	0.0	0.0
100616394	0.0	0.0
647099	294.0	106.0
100616395	0.0	0.0
100616392	0.0	0.0
100616393	0.0	0.0
647094	0.0	2.0
100616390	1.0	0.0
100616391	0.0	0.0
100462866	5.0	0.0
100462865	0.0	0.0
100462868	0.0	0.0
100462867	0.0	0.0
100462869	0.0	0.0
253827	12157.0	874.0
202299	29.0	12.0
104355426	207.0	32.0
107075092	0.0	0.0
107075094	0.0	0.0
107075096	0.0	0.0
107075097	3.0	0.0
107075098	0.0	0.0
107075099	0.0	0.0
100498859	14.0	3.0
4430	44518.0	10185.0
100132501	217.0	76.0
100132504	0.0	0.0
100132506	0.0	0.0
100132509	0.0	0.0
4440	396.0	379.0
346085	8.0	14.0
100132510	8.0	1.0
4435	118.0	25.0
4436	2269.0	2361.0
4437	1548.0	603.0
4438	26.0	9.0
4439	182.0	42.0
253868	80.0	0.0
64793	1136.0	1172.0
100616347	0.0	0.0
64792	2024.0	1363.0
100616348	2.0	0.0
64795	8281.0	4432.0
64794	1989.0	1356.0
100616346	0.0	0.0
100616343	6.0	0.0
100616344	0.0	0.0
64799	157.0	214.0
100616341	1.0	0.0
64798	711.0	218.0
100616342	0.0	0.0
100616340	0.0	0.0
103456507	0.0	0.0
100616338	0.0	0.0
100616339	0.0	0.0
650623	392.0	25.0
103625683	2.0	0.0
100616336	0.0	0.0
103625684	0.0	0.0
100616337	0.0	0.0
103625681	12.0	5.0
100616334	0.0	0.0
100616335	0.0	0.0
100616332	0.0	0.0
100616333	0.0	0.0
100616330	0.0	0.0
100616331	0.0	0.0
100288397	0.0	0.0
100628315	385.0	57.0
100616327	0.0	1.0
100616328	0.0	0.0
650655	120.0	19.0
100616325	0.0	0.0
100616326	0.0	0.0
100616323	33.0	3.0
100616321	1.0	0.0
100616322	1.0	0.0
647000	4.0	4.0
100628307	0.0	0.0
100288380	8.0	0.0
86123	115.0	276.0
100616329	0.0	0.0
4481	12091.0	1420.0
100616317	4.0	0.0
4482	2123.0	352.0
100616314	0.0	0.0
100616315	0.0	0.0
647012	0.0	0.0
100616312	0.0	0.0
4485	383.0	46.0
647013	1.0	0.0
100616313	0.0	0.0
4486	3156.0	456.0
100616310	0.0	0.0
4487	1008.0	123.0
100616311	1.0	0.0
100288378	0.0	0.0
4477	1.0	268.0
4478	186079.0	53280.0
4479	60.0	10.0
647009	100.0	70.0
100616318	64.0	7.0
100616319	0.0	0.0
4493	23409.0	519.0
4494	905.0	370.0
4495	1586.0	204.0
100616389	1.0	0.0
647024	4522.0	2529.0
4496	17.0	28.0
100616387	0.0	0.0
4498	441.0	1.0
100616388	0.0	0.0
100616385	0.0	0.0
100616386	0.0	0.0
100616383	0.0	0.0
100616384	0.0	0.0
100616381	0.0	0.0
100616382	0.0	0.0
100303453	3.0	0.0
4490	0.0	0.0
100616380	2.0	0.0
4488	230.0	138.0
4489	985.0	4.0
100616378	0.0	0.0
100616379	2.0	0.0
100616376	0.0	0.0
100616377	0.0	0.0
647030	49.0	39.0
100616374	10.0	2.0
100616375	0.0	0.0
647033	11.0	5.0
100616373	0.0	0.0
100616370	0.0	0.0
100616371	0.0	0.0
650669	555.0	35.0
4499	5735.0	28.0
103611090	0.0	0.0
100616369	0.0	0.0
100616367	0.0	0.0
100616368	0.0	0.0
647047	5.0	2.0
100616365	0.0	0.0
100616363	0.0	0.0
100616364	0.0	0.0
647042	113.0	26.0
100288346	10.0	0.0
100616361	0.0	0.0
647044	0.0	0.0
100616362	0.0	0.0
100616360	2.0	0.0
100288343	3.0	0.0
118611	1.0	5.0
346007	113.0	39.0
100616358	0.0	0.0
100616359	4.0	1.0
100616356	0.0	0.0
100616354	1.0	0.0
100288339	0.0	0.0
100288337	2.0	0.0
100616352	1.0	0.0
100616353	0.0	0.0
100616350	3.0	0.0
100616351	0.0	0.0
100288332	23.0	3.0
647051	0.0	3.0
100288330	0.0	1.0
100303491	60.0	4.0
64711	40.0	23.0
64710	38449.0	17376.0
64714	52.0	6.0
64708	3619.0	2652.0
143501	0.0	0.0
143502	0.0	0.0
143506	0.0	0.0
143503	7.0	34.0
348761	1.0	5.0
100506084	164.0	39.0
64726	4.0	1.0
64725	8.0	0.0
64718	2232.0	829.0
100144597	0.0	0.0
100144596	0.0	0.0
131540	13.0	6.0
348751	175.0	233.0
131544	3815.0	1095.0
64735	0.0	0.0
103283057	1.0	0.0
100533695	71.0	3.0
64744	7662.0	2295.0
64743	14418.0	1684.0
64746	9079.0	5945.0
64745	2895.0	937.0
64748	4861.0	977.0
64747	9969.0	9438.0
348738	9.0	21.0
100616426	1.0	0.0
100616427	2.0	0.0
100506058	2.0	0.0
100616424	0.0	0.0
100616425	2.0	0.0
100533675	0.0	0.0
100616422	9.0	0.0
64750	9791.0	1709.0
100616423	0.0	0.0
100533676	7.0	0.0
64753	189.0	91.0
100616420	2.0	0.0
100616421	0.0	0.0
64755	6170.0	2535.0
64754	900.0	407.0
64757	2887.0	888.0
100506050	0.0	0.0
64756	5037.0	4810.0
64759	53158.0	2981.0
100506054	365.0	101.0
100533671	1.0	0.0
100533672	0.0	0.0
100533674	0.0	0.0
100616428	0.0	0.0
100616429	3.0	0.0
100506049	0.0	0.0
100616415	0.0	0.0
100616416	1.0	0.0
64760	7315.0	1755.0
100616413	0.0	0.0
100616414	1.0	0.0
100506046	134.0	36.0
64762	3486.0	1264.0
64761	11148.0	2639.0
64764	17285.0	3134.0
64763	2893.0	942.0
100616410	0.0	0.0
64766	2873.0	1582.0
64768	758.0	1482.0
64769	6779.0	3513.0
100533682	4.0	0.0
100616417	7.0	2.0
100616404	0.0	0.0
100533658	0.0	0.0
100616405	0.0	0.0
64771	29509.0	8933.0
100616402	0.0	0.0
64770	3648.0	906.0
100616403	0.0	0.0
64773	4001.0	1146.0
100616400	0.0	0.0
64772	2988.0	407.0
100616401	3.0	0.0
64777	6599.0	1123.0
64776	1333.0	490.0
64779	1330.0	207.0
64778	11429.0	10436.0
100506080	21.0	9.0
88745	3811.0	3061.0
100616408	0.0	0.0
100616409	0.0	0.0
100616407	0.0	0.0
64780	9492.0	1049.0
100533668	0.0	0.0
64782	5789.0	2137.0
64781	8211.0	2756.0
100506068	26.0	3.0
64784	13116.0	2421.0
100533664	15.0	1.0
64783	1895.0	586.0
100533665	0.0	0.0
64786	7384.0	3617.0
100533666	0.0	0.0
64785	453.0	1580.0
64788	3456.0	783.0
64787	19593.0	4607.0
100506061	0.0	0.0
64789	728.0	390.0
100506060	82.0	16.0
100288298	0.0	0.0
100533661	0.0	0.0
100533662	1.0	1.0
100506013	3.0	8.0
100506012	113.0	21.0
167555	104.0	34.0
100132520	3.0	0.0
100132526	12.0	1.0
100132529	7.0	2.0
100533646	11.0	1.0
100506003	0.0	0.0
100533642	97.0	25.0
100506007	47.0	5.0
100506001	83.0	2.0
100506000	7.0	1.0
204962	9.0	636.0
100462800	2.0	1.0
100132534	3.0	0.0
100132537	4.0	0.0
100506035	7.0	0.0
202309	151.0	51.0
100506039	0.0	0.0
100506033	1559.0	607.0
100533619	4.0	0.0
100132541	3.0	0.0
100533624	0.0	0.0
100506025	10.0	7.0
100506020	27.0	1.0
131566	9699.0	3982.0
100462829	0.0	1.0
100462833	0.0	0.0
202333	546.0	92.0
100462832	0.0	0.0
100132562	4.0	4.0
100132565	0.0	0.0
100462838	0.0	0.0
100462830	0.0	0.0
131572	1.0	0.0
131578	111.0	1637.0
100462843	4.0	0.0
131583	3254.0	538.0
100462809	0.0	0.0
143570	619.0	120.0
100132580	6.0	5.0
100462811	4.0	1.0
100462810	3.0	0.0
100462813	11.0	3.0
100462812	0.0	0.0
100132591	0.0	1.0
100462821	0.0	0.0
100132594	88.0	0.0
100462824	0.0	0.0
100132597	0.0	0.0
100462826	1.0	0.0
100132598	0.0	0.0
100462820	0.0	0.0
170685	26.0	22.0
170689	2176.0	197.0
170688	0.0	0.0
100462990	0.0	0.0
155061	3459.0	2256.0
131096	67.0	63.0
155066	4930.0	1324.0
170680	30.0	2.0
100533800	3.0	2.0
169693	118.0	1.0
170679	592.0	33.0
100036567	0.0	0.0
155051	15.0	5.0
100036564	0.0	0.0
100036563	0.0	0.0
100036566	0.0	0.0
100036565	0.0	0.0
155054	354.0	92.0
143098	6772.0	2100.0
4507	3461.0	2120.0
4508	353299.0	67775.0
4509	27762.0	4197.0
100462977	17.0	6.0
4500	523.0	58.0
4501	16478.0	11091.0
4502	81188.0	8661.0
4503	193.0	34.0
4504	8.0	7.0
4520	4481.0	1520.0
4519	668715.0	68293.0
170690	73.0	220.0
4511	35.0	13.0
4512	1336723.0	312528.0
100462981	1.0	1.0
4513	474081.0	108272.0
4514	477845.0	143566.0
100462983	7.0	2.0
4515	194.0	31.0
170692	26.0	10.0
100462985	4.0	1.0
170691	572.0	54.0
253512	2312.0	350.0
4521	885.0	1437.0
4522	4882.0	4705.0
157680	4819.0	1816.0
4523	5.0	8.0
4524	10951.0	680.0
4528	2418.0	2913.0
155006	66.0	14.0
4540	795473.0	46564.0
4541	230330.0	26564.0
157667	4.0	4.0
4542	5504.0	790.0
4534	3613.0	838.0
4535	575432.0	41635.0
4536	468468.0	43735.0
4537	99514.0	18462.0
4538	1019447.0	177188.0
4539	71088.0	7361.0
157697	2684.0	996.0
4550	623736.0	220406.0
155038	11825.0	361.0
4552	5333.0	2032.0
4553	0.0	0.0
4543	4.0	1.0
4544	1.0	0.0
4547	64.0	50.0
100036575	1.0	7.0
4548	8922.0	1747.0
100036574	0.0	0.0
4549	99520.0	35389.0
131076	585.0	1127.0
4563	1.0	0.0
4564	2.0	0.0
4555	0.0	0.0
4556	3.0	1.0
4558	25.0	1.0
157695	3283.0	1479.0
157693	30.0	17.0
4570	1.0	0.0
348378	83.0	17.0
4571	4046.0	1288.0
4572	0.0	0.0
4573	0.0	0.0
4574	0.0	0.0
4575	0.0	0.0
100288287	0.0	0.0
100288283	1.0	0.0
4565	1.0	0.0
4566	0.0	0.0
4567	53.0	2.0
4568	0.0	0.0
253559	12.0	9.0
4569	3.0	0.0
253558	2203.0	1128.0
4580	1592.0	1521.0
4581	246.0	212.0
4582	104277.0	8488.0
4583	3.0	22.0
4584	473.0	36.0
4585	3031.0	5727.0
4586	23.0	11.0
4576	55.0	8.0
4577	0.0	0.0
4578	0.0	0.0
4579	59.0	21.0
4591	3399.0	2454.0
4593	187.0	8.0
4594	4559.0	2973.0
4595	1315.0	829.0
4597	6314.0	1199.0
100288264	0.0	0.0
4588	310.0	3.0
4589	0.0	0.0
100288252	12.0	11.0
4598	3355.0	1804.0
4599	58432.0	7576.0
100288248	0.0	0.0
650560	0.0	0.0
348327	316.0	234.0
100288235	0.0	1.0
100288227	0.0	0.0
253582	1.0	1.0
100288222	0.0	0.0
64834	13231.0	5935.0
64838	616.0	226.0
64837	4596.0	3312.0
100132487	0.0	0.0
64841	1706.0	2314.0
64840	1404.0	394.0
64843	18.0	27.0
64844	10248.0	9317.0
64847	6336.0	2572.0
64849	322.0	40.0
64848	3956.0	1716.0
64839	3666.0	910.0
64850	1.0	0.0
64852	1372.0	562.0
64854	2168.0	1726.0
64853	3484.0	1394.0
64856	15895.0	2433.0
64855	95742.0	42841.0
64858	1558.0	514.0
64857	13017.0	976.0
64859	3999.0	1627.0
387911	11.0	1.0
387914	2543.0	7682.0
100144494	7.0	0.0
64860	1577.0	778.0
64863	1252.0	805.0
133619	7553.0	3852.0
64864	3697.0	1692.0
64866	5027.0	9563.0
133615	0.0	0.0
100506172	1.0	0.0
387933	23.0	13.0
100533794	0.0	0.0
387934	5.0	20.0
100533790	0.0	1.0
100506169	170.0	3.0
64881	40.0	8.0
375940	1.0	0.0
399939	0.0	0.0
100506161	54.0	105.0
100506164	8.0	0.0
399937	1.0	0.0
387921	3496.0	1247.0
100288198	209.0	138.0
100288195	2.0	0.0
387923	432.0	28.0
387924	3.0	0.0
64895	1906.0	2927.0
100506195	14.0	0.0
64897	2191.0	1051.0
399909	11060.0	5573.0
100288185	0.0	1.0
100288179	3.0	0.0
121601	125.0	8.0
100288173	0.0	0.0
100506190	19685.0	4091.0
399965	13.0	3.0
399967	2.0	0.0
101060111	0.0	0.0
100506134	5.0	0.0
100533754	2.0	0.0
157638	10597.0	1835.0
399968	0.0	0.0
169611	3508.0	2541.0
145645	1.0	0.0
100132402	0.0	0.0
100132403	5.0	11.0
100132406	333.0	53.0
387978	0.0	0.0
100506126	0.0	0.0
399972	222.0	121.0
157627	0.0	0.0
399979	12416.0	3030.0
121665	10787.0	5696.0
100132415	16.0	7.0
100132417	69.0	15.0
133688	2.0	0.0
399942	80.0	40.0
100506157	80.0	17.0
100533731	0.0	0.0
133686	2691.0	1702.0
157657	546.0	165.0
399940	0.0	0.0
170627	0.0	0.0
170626	4.0	0.0
399947	4.0	134.0
399949	174.0	17.0
399948	4171.0	1019.0
100132420	0.0	0.0
100132421	0.0	0.0
170622	5023.0	1780.0
133690	108.0	4.0
131034	24.0	20.0
399950	4.0	1.0
101060105	39.0	0.0
387990	19.0	4.0
100506144	1172.0	321.0
399959	106.0	3.0
121643	14.0	0.0
121642	906.0	688.0
100132439	0.0	0.0
542767	45.0	8.0
100533713	0.0	0.0
100533714	0.0	0.0
100533717	1.0	0.0
100533718	1.0	0.0
100462954	55.0	50.0
100132441	2.0	0.0
100462957	1.0	0.0
100533725	9.0	0.0
100533721	0.0	0.0
101060160	4.0	0.0
64801	2037.0	671.0
64800	470.0	99.0
64802	802.0	263.0
64805	204.0	18.0
100132450	13.0	0.0
100144435	0.0	0.0
100506115	2836.0	335.0
399988	21.0	8.0
100506119	272.0	438.0
64816	10.0	2.0
64806	3.0	0.0
100132463	10.0	1.0
100132464	0.0	0.0
145624	30.0	0.0
100132467	1.0	0.0
101060146	38.0	37.0
101060144	12.0	0.0
100506108	1.0	1.0
100132476	0.0	0.0
100132479	0.0	0.0
649489	0.0	0.0
650474	1.0	0.0
101060192	0.0	0.0
101060195	558.0	131.0
4606	39.0	85.0
4607	41.0	4.0
4608	54.0	62.0
4609	41292.0	15132.0
4600	24688.0	1074.0
4601	6099.0	2432.0
4602	250.0	211.0
4603	256.0	167.0
4604	3.0	2.0
4605	430.0	6406.0
202018	8538.0	1496.0
4617	0.0	0.0
170555	0.0	1.0
4618	1.0	2.0
170554	0.0	0.0
4619	85.0	3.0
170552	0.0	5.0
170559	14.0	16.0
202020	101.0	41.0
170556	5.0	0.0
4610	1012.0	877.0
4611	0.0	0.0
4613	50.0	39.0
170550	0.0	0.0
4615	15030.0	3479.0
4616	57913.0	2313.0
100506311	538.0	171.0
101060176	0.0	0.0
101060171	1.0	1.0
4628	43951.0	5209.0
4629	69478.0	14383.0
170589	14.0	4.0
4620	258.0	0.0
4621	295.0	31.0
4622	16.0	0.0
4624	0.0	0.0
4625	5.0	1.0
4626	1.0	2.0
4627	322708.0	79487.0
432369	40.0	26.0
100506301	89.0	1.0
101060189	0.0	0.0
100506305	12.0	443.0
4640	72.0	7.0
4641	67135.0	10580.0
170575	5022.0	147.0
4632	6.0	0.0
4633	0.0	7.0
4634	149.0	6.0
4635	59.0	14.0
170572	559.0	0.0
4636	1320.0	514.0
4637	101290.0	32103.0
4638	35070.0	16149.0
157556	7.0	0.0
133584	839.0	144.0
4650	16672.0	3867.0
4651	20703.0	8541.0
170529	1.0	2.0
170527	0.0	1.0
170526	13.0	1.0
202051	256.0	128.0
170524	0.0	0.0
145567	4292.0	1171.0
202052	3416.0	289.0
170523	0.0	0.0
4642	20750.0	5687.0
4643	7051.0	4133.0
253639	670.0	50.0
4644	4129.0	6394.0
4645	12013.0	1580.0
4646	13839.0	5081.0
4647	352.0	253.0
253635	1277.0	847.0
4648	1808.0	13.0
4649	9942.0	1506.0
4660	19523.0	839.0
4661	47.0	0.0
2001	1835.0	228.0
2000	8001.0	3466.0
170517	3.0	0.0
170516	22.0	16.0
145581	233.0	16.0
169522	14.0	0.0
170511	9.0	0.0
170510	0.0	0.0
170514	1.0	1.0
170513	1.0	0.0
4653	237.0	5.0
4654	0.0	1.0
4656	3.0	0.0
4659	9182.0	5041.0
4670	31191.0	15038.0
4671	96.0	30.0
4673	32233.0	20381.0
4674	306.0	345.0
2012	82934.0	22806.0
2011	9601.0	4910.0
2010	8508.0	3569.0
2009	6871.0	774.0
170542	0.0	0.0
2006	36492.0	638.0
170541	34.0	1.0
2005	8008.0	3278.0
170548	11.0	1.0
2004	14515.0	4016.0
170547	0.0	0.0
2003	1.0	0.0
2002	4838.0	1672.0
4664	5045.0	6677.0
4665	7793.0	3301.0
4666	48399.0	36759.0
4668	8185.0	2908.0
170540	0.0	0.0
4669	7285.0	3313.0
157567	2721.0	723.0
4680	42099.0	11723.0
4681	27976.0	1996.0
4682	2733.0	877.0
4683	6877.0	3174.0
4684	1766.0	33.0
4685	553.0	177.0
2023	105738.0	117322.0
2022	107996.0	3259.0
2021	591.0	445.0
170539	7.0	6.0
2020	8.0	139.0
170533	2.0	4.0
2019	2.0	753.0
2018	0.0	1.0
2017	30344.0	4921.0
2016	7.0	52.0
170537	2.0	0.0
2015	1338.0	42.0
170536	2.0	3.0
2014	10743.0	1329.0
170535	0.0	0.0
2013	279354.0	12840.0
4675	321.0	60.0
100134934	31.0	1.0
157570	56.0	982.0
4676	12208.0	10026.0
4677	11243.0	9687.0
4678	9367.0	5600.0
100134938	68.0	49.0
157574	144.0	97.0
4690	3350.0	4621.0
4691	55173.0	51893.0
4692	5076.0	405.0
4693	11.0	25.0
4694	5379.0	3795.0
4695	4089.0	1461.0
4696	3505.0	1001.0
2034	452870.0	5163.0
2033	20895.0	4567.0
2030	11191.0	3416.0
100288165	257.0	6.0
2029	24679.0	12937.0
2028	396.0	321.0
2027	404.0	82.0
2026	6542.0	2491.0
2025	0.0	0.0
4686	3114.0	5612.0
4688	8208.0	1402.0
4689	1947.0	475.0
348487	4.0	75.0
2045	417.0	756.0
2044	23.0	111.0
2043	4033.0	1342.0
2042	2100.0	80.0
2041	1695.0	2354.0
2040	115805.0	21397.0
2039	7615.0	2796.0
2038	24.0	0.0
2037	16982.0	2391.0
2036	13508.0	4350.0
2035	6308.0	1153.0
4697	12040.0	6206.0
4698	5304.0	2996.0
735301	181.0	39.0
4699	0.0	0.0
2056	9.0	4.0
2055	4214.0	1040.0
2054	3541.0	642.0
2053	2984.0	448.0
100288149	1.0	0.0
2052	49946.0	15270.0
2051	1525.0	1444.0
2050	23240.0	7637.0
100288142	170.0	53.0
253650	79.0	194.0
2049	1891.0	6938.0
2048	1049.0	809.0
2047	122.0	36.0
2046	7.0	0.0
2067	6282.0	3063.0
2066	1613.0	61.0
2065	21306.0	3684.0
2064	32767.0	7049.0
2063	5388.0	1582.0
2060	11965.0	3475.0
253665	2.0	3.0
100288130	0.0	0.0
2059	12500.0	10327.0
2058	10972.0	10880.0
2057	2365.0	159.0
2070	962.0	382.0
649446	796.0	289.0
2078	14005.0	307.0
2077	10279.0	4277.0
2074	1235.0	719.0
2073	2629.0	623.0
2072	1179.0	884.0
100288122	31.0	0.0
2071	6644.0	3077.0
2069	3352.0	95.0
2068	2839.0	1059.0
2081	9518.0	1293.0
649458	2.0	0.0
2086	1528.0	444.0
105751187	7.0	1.0
100288111	0.0	0.0
2079	6594.0	5491.0
170591	10.0	5.0
2091	8155.0	10144.0
2099	648.0	60.0
2098	9265.0	3709.0
100653515	36.0	0.0
64951	761.0	458.0
64949	3228.0	3268.0
64960	4471.0	4949.0
64963	2133.0	1286.0
64965	2193.0	1701.0
64968	3092.0	1792.0
64969	4568.0	2599.0
100132372	2.0	1.0
64975	2506.0	1850.0
64976	2311.0	2117.0
64979	1158.0	2167.0
100132380	0.0	1.0
64978	803.0	229.0
100132382	0.0	0.0
100132386	1.0	0.0
64981	3742.0	2053.0
64983	2896.0	1661.0
100132396	0.0	0.0
100132399	0.0	0.0
100616668	51.0	5.0
287015	0.0	0.0
100506299	65.0	7.0
121512	5142.0	709.0
100288083	8.0	2.0
101060200	801.0	176.0
100288077	8.0	16.0
100288072	47.0	2.0
121504	108.0	56.0
121506	1245.0	212.0
101060233	0.0	0.0
121551	149.0	2531.0
100506246	0.0	0.0
133558	8.0	0.0
100506244	3.0	0.0
157506	5496.0	5616.0
100506243	43.0	1.0
121549	0.0	2.0
101060211	0.0	0.0
100533851	11.0	0.0
170506	6944.0	9209.0
100506275	0.0	0.0
170504	6.0	0.0
170503	4.0	0.0
100132308	0.0	0.0
121536	3938.0	4258.0
101060226	1346.0	171.0
64900	2269.0	480.0
64902	2.0	0.0
64901	1017.0	31.0
145553	208.0	48.0
100132311	1.0	0.0
157530	19.0	16.0
100506211	414.0	672.0
100506215	307.0	30.0
121599	1.0	4.0
100132321	0.0	0.0
100132322	3.0	0.0
100533844	0.0	14.0
100506205	1.0	0.0
101060280	0.0	0.0
64922	33.0	21.0
64921	5138.0	988.0
64924	5646.0	2482.0
100533849	0.0	0.0
64926	2095.0	278.0
64925	3236.0	927.0
64919	402.0	999.0
100132332	0.0	0.0
133522	2416.0	737.0
100506233	711.0	112.0
104644205	0.0	0.0
100506237	977.0	44.0
4705	9130.0	6360.0
64928	9522.0	3556.0
4706	3579.0	3323.0
64927	2246.0	872.0
100132341	4169.0	179.0
4707	2733.0	1562.0
4708	5350.0	3081.0
4709	2052.0	2198.0
100132346	0.0	0.0
145501	4.0	34.0
145508	447.0	348.0
4700	4593.0	3183.0
4701	217.0	144.0
4702	2929.0	3809.0
4703	130.0	178.0
4704	3553.0	3358.0
101060264	50.0	27.0
100506229	8.0	0.0
64940	787.0	437.0
64943	6152.0	3587.0
64946	354.0	788.0
204777	7.0	3.0
4716	6054.0	3026.0
4717	3555.0	1326.0
100132352	814.0	150.0
4718	2873.0	1251.0
4719	11404.0	8149.0
100132355	0.0	0.0
100132358	5.0	0.0
4710	6806.0	5379.0
4711	4927.0	10939.0
4712	2781.0	3387.0
4713	5281.0	3625.0
4714	2751.0	1078.0
4715	9013.0	8281.0
100506412	1.0	5.0
407039	5.0	0.0
407036	2.0	0.0
407037	29.0	1.0
100506413	24.0	1.0
407030	0.0	0.0
407031	1.0	0.0
407034	0.0	0.0
407035	0.0	1.0
407032	46.0	0.0
407033	0.0	0.0
4728	6623.0	3686.0
4729	840.0	458.0
4720	10217.0	9071.0
4722	5022.0	2671.0
4723	12586.0	7523.0
4724	3259.0	1512.0
4725	10670.0	8143.0
4726	3752.0	4316.0
407027	0.0	0.0
407028	2.0	0.0
407025	0.0	0.0
407026	0.0	0.0
407029	1.0	0.0
407020	1.0	0.0
407023	0.0	0.0
407024	0.0	0.0
407021	1.0	0.0
407022	0.0	0.0
4738	6092.0	3437.0
4739	121349.0	6662.0
100506409	0.0	0.0
4730	111.0	62.0
4731	5455.0	2039.0
4733	4172.0	4300.0
4734	3347.0	1015.0
4735	45967.0	25615.0
4736	51731.0	28908.0
407016	12.0	0.0
407017	4.0	0.0
100506433	5.0	79.0
407014	21.0	4.0
407015	3.0	0.0
4750	1769.0	594.0
407018	134.0	4.0
100506436	137.0	32.0
4751	69.0	1406.0
407019	109.0	2.0
407013	33.0	1.0
407010	276.0	7.0
407011	56.0	2.0
192217	126.0	1.0
4741	95.0	39.0
4744	75.0	19.0
4745	41.0	300.0
4747	84.0	8928.0
407006	164.0	1.0
407003	5.0	0.0
100506421	0.0	0.0
650368	130.0	17.0
407004	0.0	0.0
407009	0.0	0.0
4760	0.0	0.0
4761	13.0	42.0
407007	26.0	1.0
100506424	1.0	0.0
4762	0.0	0.0
407008	0.0	0.0
2100	425.0	32.0
649395	2.0	2.0
348180	1526.0	575.0
407001	0.0	1.0
407002	7.0	0.0
407000	0.0	0.0
4752	1323.0	212.0
4753	852.0	7256.0
100506428	627.0	175.0
4756	16424.0	5437.0
4758	10766.0	3969.0
4759	0.0	0.0
4771	7944.0	2156.0
4772	7666.0	1011.0
4773	3841.0	260.0
348174	26.0	1.0
2110	2042.0	711.0
2108	6118.0	5794.0
2107	28640.0	9100.0
2104	211.0	41.0
2103	28.0	0.0
2101	5823.0	2771.0
4763	9632.0	4859.0
4764	0.0	0.0
4768	0.0	0.0
2109	6529.0	5937.0
4780	27790.0	22944.0
4781	17447.0	3624.0
4782	35949.0	4943.0
4783	21175.0	4807.0
4784	44321.0	3309.0
2122	12116.0	1980.0
2121	7515.0	566.0
2120	6331.0	2630.0
143282	259.0	53.0
2119	19093.0	5398.0
2118	442.0	3846.0
100303743	0.0	0.0
2117	10797.0	5412.0
2116	92.0	54.0
100303745	3.0	1.0
2115	8910.0	3440.0
2114	76018.0	9435.0
167227	3049.0	812.0
2113	39555.0	3023.0
143279	1307.0	300.0
4774	9233.0	1328.0
4775	7979.0	1612.0
4776	5341.0	462.0
4778	265.0	36.0
4779	52946.0	33060.0
4790	12135.0	3237.0
348158	10.0	0.0
4791	15170.0	1756.0
4792	137882.0	8988.0
4793	4482.0	1146.0
348156	194.0	11.0
4794	3261.0	858.0
4795	2865.0	1157.0
407052	0.0	0.0
2132	11356.0	3565.0
407053	0.0	0.0
2131	13119.0	7317.0
407050	9.0	2.0
2130	32565.0	13848.0
407051	0.0	0.0
407056	2.0	0.0
407054	0.0	0.0
407055	0.0	0.0
2128	1.0	0.0
2125	15316.0	5728.0
2124	3461.0	832.0
2123	1114.0	404.0
255919	1357.0	694.0
407049	0.0	0.0
407047	0.0	0.0
407048	0.0	0.0
407041	4.0	0.0
