id	cf655a50-5d76-4625-a3d1-12643de2c2b3	88cf0020-b8b7-4d6e-a5e9-313ee7dcf479
9798	8859.0	8395.0
414217	0.0	0.0
106479249	0.0	0.0
619344	0.0	1.0
106480259	0.0	0.0
106479248	0.0	0.0
619349	2.0	7.0
106480258	0.0	0.0
106479247	0.0	0.0
106479246	0.0	0.0
160	3101.0	4899.0
106479245	0.0	0.0
9791	4692.0	17572.0
161	5364.0	4222.0
106479244	1.0	1.0
162	5837.0	10233.0
9792	3530.0	6822.0
106479243	0.0	0.0
163	19959.0	10113.0
7130	221.0	1353.0
106479242	0.0	0.0
9790	2638.0	4237.0
164	7211.0	8202.0
106479241	0.0	0.0
165	12934.0	20062.0
106480262	0.0	0.0
106479240	0.0	0.0
166	18720.0	11098.0
106480261	0.0	1.0
167	0.0	0.0
106480264	0.0	0.0
106480263	0.0	0.0
150248	21.0	9.0
106480266	0.0	0.0
106480265	0.0	0.0
106480268	0.0	0.0
106480267	1.0	0.0
150244	60.0	80.0
7128	9073.0	6433.0
414224	32.0	36.0
106480260	0.0	0.0
7143	325.0	16.0
392392	0.0	0.0
7142	0.0	0.0
7145	66217.0	11355.0
441849	0.0	0.0
7146	1.0	0.0
392399	0.0	0.0
7148	8702.0	253.0
414228	0.0	0.0
106480226	0.0	0.0
106480225	4.0	0.0
441843	0.0	0.0
106480228	0.0	0.0
106479279	0.0	0.0
106480227	0.0	0.0
106479278	0.0	0.0
172	267.0	527.0
106479277	0.0	0.0
173	0.0	0.0
106479276	0.0	0.0
106480229	0.0	1.0
174	4.0	101.0
7141	0.0	0.0
106479275	0.0	0.0
175	1339.0	1624.0
7140	22.0	9.0
106479274	0.0	0.0
176	64.0	73.0
106479273	0.0	0.0
177	142233.0	331.0
137290	0.0	0.0
106479272	0.0	0.0
178	2227.0	5791.0
106480231	0.0	1.0
106479271	1.0	0.0
106479270	0.0	0.0
106480230	6.0	1.0
106480233	0.0	0.0
106480232	0.0	0.0
106480235	1.0	1.0
106480234	0.0	2.0
414236	20.0	192.0
7139	245.0	273.0
414235	32.0	4.0
414230	5.0	0.0
7153	135.0	6986.0
149281	0.0	31.0
7156	902.0	1144.0
7155	8792.0	7994.0
7158	1819.0	3422.0
7157	3242.0	4467.0
343495	1.0	2.0
162239	677.0	477.0
7159	4177.0	4218.0
106480237	0.0	0.0
106479269	5.0	1.0
106480236	0.0	0.0
181	105.0	3.0
106480239	0.0	0.0
106479268	0.0	0.0
182	6744.0	31774.0
106479267	0.0	0.0
106480238	0.0	0.0
183	301.0	63.0
7150	6643.0	8320.0
221017	3.0	1.0
106479266	0.0	0.0
106479265	2.0	0.0
185	803.0	22.0
106479264	0.0	2.0
186	575.0	27.0
402273	0.0	0.0
106479263	0.0	0.0
7151	0.0	0.0
187	1257.0	640.0
106479262	0.0	0.0
106480240	0.0	2.0
106479261	0.0	0.0
189	0.0	0.0
106479260	0.0	0.0
106480242	0.0	0.0
106480241	0.0	0.0
104797537	0.0	0.0
106480244	0.0	0.0
104797536	1.0	1.0
106480243	0.0	0.0
106480246	0.0	0.0
104797538	1.0	331.0
106480245	0.0	1.0
414245	0.0	3.0
414246	0.0	0.0
414241	4.0	0.0
7165	5989.0	10157.0
92344	538.0	1118.0
100874120	0.0	0.0
7164	995.0	6523.0
92345	670.0	578.0
7167	14335.0	42791.0
92342	436.0	455.0
729764	0.0	0.0
7166	8.0	17.0
7169	6216.0	3818.0
100874124	1.0	0.0
106479219	0.0	0.0
7168	7508.0	11403.0
100874123	0.0	0.0
106479218	0.0	0.0
92346	0.0	0.0
729760	0.0	0.0
100874122	0.0	0.0
106479217	1.0	1.0
106479216	0.0	0.0
100874121	0.0	0.0
190	0.0	331.0
106480204	0.0	2.0
106479215	0.0	0.0
191	4219.0	10754.0
106479214	0.0	0.0
729769	0.0	0.0
106480203	0.0	0.0
106480206	0.0	0.0
106479213	0.0	0.0
257000	553.0	1412.0
79370	62.0	26.0
106479212	0.0	0.0
106480205	0.0	1.0
7161	80.0	274.0
106480208	3.0	0.0
92340	271.0	53.0
106479211	0.0	0.0
106479210	0.0	0.0
106480207	2.0	1.0
7163	4849.0	6398.0
196	19412.0	24350.0
197	1.0	27.0
7162	732.0	7363.0
729767	0.0	0.0
106480209	0.0	0.0
284618	65.0	252.0
199	3292.0	1257.0
646929	0.0	0.0
284615	54.0	54.0
106480211	0.0	2.0
284613	1011.0	1366.0
106480210	5.0	0.0
284612	125.0	33.0
106480213	0.0	0.0
284611	1576.0	1232.0
106480212	0.0	0.0
100874128	0.0	0.0
343477	11.0	21.0
100874127	6.0	0.0
730747	19.0	7.0
100874126	0.0	0.0
100874129	0.0	0.0
7175	6483.0	11295.0
7178	227231.0	109507.0
7177	4569.0	348.0
106479209	1.0	1.0
646942	1.0	3.0
100874113	7.0	129.0
106479208	0.0	0.0
106479207	0.0	0.0
100874112	3.0	2.0
7179	0.0	0.0
343472	0.0	0.0
106479206	0.0	0.0
100874111	6.0	95.0
92335	280.0	414.0
106479205	0.0	0.0
100874110	2.0	0.0
221035	6062.0	8475.0
106479204	0.0	0.0
106480215	0.0	0.0
729759	0.0	0.0
106480214	0.0	1.0
106479203	0.0	3.0
7170	25641.0	31387.0
221037	3978.0	4241.0
106479202	0.0	0.0
106480217	0.0	0.0
80349	2340.0	2429.0
106480216	0.0	0.0
106479201	0.0	0.0
7172	1486.0	1026.0
106479200	0.0	1.0
106480219	0.0	0.0
7171	41888.0	46891.0
106480218	0.0	2.0
79364	1440.0	2921.0
7174	2536.0	2763.0
7173	3.0	13.0
79363	157.0	100.0
729756	12.0	0.0
79366	312.0	95.0
100996541	8.0	48.0
79365	1931.0	2270.0
79368	9.0	130.0
106480220	0.0	0.0
80352	274.0	340.0
106480222	0.0	0.0
79369	26.0	136.0
106480221	0.0	0.0
221044	0.0	0.0
106480224	0.0	0.0
106480223	0.0	0.0
100874117	0.0	0.0
100874116	0.0	0.0
100874115	0.0	3.0
100874114	25.0	6.0
80351	5334.0	6866.0
80350	195.0	92.0
100874119	0.0	0.0
646936	0.0	0.0
100874118	3.0	1.0
7187	1457.0	3264.0
7186	672.0	1270.0
7189	1304.0	1059.0
729786	0.0	0.0
7188	520.0	888.0
100874146	53.0	14.0
100874145	0.0	0.0
100874144	0.0	0.0
106479239	0.0	0.0
92369	71.0	32.0
100874143	0.0	0.0
106479238	0.0	0.0
106479237	0.0	0.0
100996538	0.0	0.0
106479236	0.0	0.0
7181	1291.0	566.0
106479235	1.0	1.0
7180	72.0	1.0
100996539	19.0	2.0
106479234	0.0	0.0
106479233	0.0	0.0
7182	2314.0	2841.0
106479232	0.0	2.0
7185	422.0	1255.0
106479231	0.0	0.0
7184	34084.0	60759.0
729789	7.0	2.0
106479230	0.0	2.0
221074	6.0	1.0
80380	614.0	293.0
100874147	0.0	0.0
80381	3167.0	11492.0
646960	0.0	0.0
100874131	3.0	5.0
100874130	0.0	0.0
92359	1100.0	631.0
100874135	0.0	0.0
100874134	3.0	0.0
106479229	0.0	0.0
343450	470.0	60.0
646962	463.0	12.0
106479228	0.0	0.0
106479227	0.0	0.0
100874132	0.0	0.0
106479226	0.0	0.0
7190	29.0	43.0
106479225	1.0	0.0
100286996	0.0	0.0
106479224	0.0	0.0
106479223	0.0	0.0
106479222	0.0	0.0
106479221	0.0	0.0
106479220	0.0	0.0
729779	0.0	6.0
221060	6.0	5.0
221061	1570.0	507.0
100996520	0.0	0.0
106480200	0.0	0.0
106480202	0.0	0.0
106480201	0.0	0.0
100874139	0.0	0.0
100874138	0.0	0.0
646956	1.0	4.0
414201	0.0	0.0
100874137	0.0	0.0
100874136	0.0	0.0
730755	0.0	1.0
414200	3.0	7.0
100874163	1.0	0.0
100874161	0.0	0.0
100874168	0.0	0.0
100874167	0.0	0.0
257044	27.0	45.0
729727	2.0	5.0
100874160	0.0	0.0
402220	0.0	0.0
100996511	16.0	74.0
729723	52.0	66.0
221092	3840.0	4187.0
284656	28.0	42.0
402216	3.0	8.0
102725045	0.0	5.0
284654	340.0	24.0
100874169	3.0	0.0
221091	159.0	60.0
646982	8.0	5.0
100874153	0.0	0.0
646981	3.0	4.0
100874152	0.0	0.0
100286979	3.0	1.0
100874151	0.0	3.0
100874150	0.0	0.0
115908	186.0	5573.0
100874157	0.0	0.0
100874156	0.0	4.0
100874155	1.0	10.0
100874154	0.0	1.0
221079	3816.0	4324.0
92370	622.0	1440.0
100286971	0.0	0.0
221078	361.0	487.0
100996501	0.0	1.0
100996500	0.0	0.0
284649	4.0	35.0
729708	33.0	158.0
100874159	0.0	0.0
644315	38.0	68.0
100874158	8.0	2.0
646993	6.0	11.0
100874186	0.0	0.0
100874185	0.0	0.0
100874184	0.0	0.0
100874183	0.0	0.0
100286965	0.0	0.0
100286964	0.0	0.0
646996	0.0	0.0
100874189	0.0	0.0
100874188	13.0	10.0
644333	0.0	0.0
100874187	0.0	1.0
729747	6.0	2.0
100874182	0.0	0.0
100874180	0.0	0.0
257019	1318.0	130.0
644325	0.0	0.0
343413	412.0	39.0
92399	1097.0	2376.0
100874175	0.0	0.0
100874174	0.0	1.0
100874173	10.0	0.0
100874172	0.0	0.0
100874179	1.0	0.0
100286954	0.0	0.0
100874178	0.0	1.0
100874176	0.0	0.0
343409	0.0	0.0
343406	0.0	0.0
644338	10.0	3.0
103911	7.0	10.0
103910	36506.0	20680.0
350297	0.0	0.0
79530	0.0	0.0
79533	0.0	0.0
55561	1505.0	1196.0
79532	0.0	0.0
55568	4287.0	3624.0
55567	67.0	118.0
79534	0.0	0.0
79537	0.0	0.0
55565	143.0	143.0
651452	0.0	0.0
79538	0.0	0.0
158572	147.0	74.0
55571	2404.0	3665.0
171523	158.0	39.0
55573	13198.0	19580.0
55572	656.0	1068.0
79521	0.0	0.0
55578	1920.0	1950.0
79523	0.0	0.0
55577	2370.0	2945.0
79526	0.0	0.0
55576	44.0	29.0
79525	0.0	0.0
79528	0.0	0.0
100037417	50.0	87.0
79529	0.0	0.0
92521	1559.0	1655.0
374286	1.0	82.0
122592	0.0	0.0
55582	202.0	188.0
79550	0.0	0.0
55586	4.0	2.0
55585	5314.0	8670.0
55584	1.0	33.0
55589	671.0	941.0
171559	0.0	9.0
55588	3305.0	3050.0
171558	62.0	9.0
374291	1436.0	1662.0
55593	3959.0	3991.0
205428	3504.0	6522.0
55592	111.0	99.0
55591	4287.0	3272.0
79540	0.0	12.0
55596	1346.0	1471.0
79541	1.0	0.0
79544	0.0	0.0
79546	0.0	0.0
55599	423.0	641.0
171546	6203.0	4645.0
79547	0.0	0.0
92507	15.0	10.0
79549	0.0	0.0
158586	1076.0	1213.0
158584	469.0	364.0
158521	0.0	0.0
134553	6244.0	4438.0
79571	1947.0	2586.0
79570	1.0	67.0
146540	295.0	504.0
79573	582.0	1392.0
79572	5304.0	27878.0
79575	686.0	510.0
79574	1.0	2.0
79577	3741.0	5517.0
79576	1385.0	1111.0
158511	7.0	479.0
146542	489.0	367.0
79568	804.0	721.0
79567	9029.0	4515.0
146547	122.0	131.0
92565	137.0	221.0
79591	2334.0	2168.0
79590	1827.0	4080.0
146562	51.0	38.0
79595	1717.0	2239.0
79594	2658.0	1566.0
146556	11454.0	1483.0
100302652	1.0	6.0
79596	684.0	774.0
79598	700.0	1647.0
92552	0.0	0.0
92558	133.0	2404.0
79582	716.0	620.0
79581	1408.0	4026.0
79583	748.0	614.0
79586	2967.0	8022.0
100302640	26.0	51.0
79585	694.0	404.0
79587	1665.0	1775.0
79589	2910.0	4595.0
340895	106.0	35.0
102723346	8.0	0.0
100289137	5.0	31.0
100289133	4.0	6.0
340888	1.0	325.0
100289131	0.0	0.0
100170229	7.0	44.0
339894	0.0	10.0
339896	23.0	1.0
339897	0.0	2.0
100302666	5.0	3.0
100289124	0.0	0.0
102723332	1.0	0.0
100652796	0.0	0.0
339881	2.0	2.0
339883	5.0	8.0
102723320	6.0	60.0
339879	11.0	7.0
55502	139.0	198.0
100302692	145.0	120.0
55501	1555.0	1074.0
100302691	0.0	20.0
55500	4736.0	2957.0
55506	500.0	1975.0
55505	4171.0	3989.0
55504	3666.0	822.0
55503	30.0	108.0
55509	232.0	86.0
55508	1214.0	1464.0
55507	38.0	314.0
9810	1938.0	3453.0
9811	2135.0	2373.0
102723318	0.0	0.0
100302689	0.0	0.0
102723314	0.0	0.0
100289102	5.0	1.0
55512	601.0	112.0
55511	0.0	1.0
55510	116.0	166.0
9804	12851.0	28893.0
55515	7.0	5.0
9801	1713.0	2708.0
9802	28549.0	20562.0
9807	4269.0	2681.0
9808	4.0	0.0
9805	3317.0	6619.0
9806	35623.0	1441.0
9821	4550.0	7094.0
9820	1737.0	2681.0
55520	502.0	405.0
55521	184.0	54.0
9814	662.0	1210.0
9815	1770.0	1357.0
55527	105.0	134.0
9812	4137.0	2036.0
55526	1223.0	1452.0
9813	15047.0	13724.0
9818	4872.0	4887.0
9819	2930.0	4065.0
9816	561.0	2021.0
9817	3068.0	8909.0
55529	919.0	650.0
9832	272.0	2771.0
9833	16.0	900.0
9830	1693.0	2048.0
9831	1295.0	3796.0
339855	21.0	38.0
55531	61.0	18.0
339845	0.0	0.0
55530	3.0	0.0
202	3242.0	4388.0
203	2470.0	369.0
55534	1137.0	697.0
204	5905.0	7206.0
171568	1747.0	2692.0
205	194.0	5593.0
55532	3.0	16.0
9825	1068.0	1346.0
55539	3.0	0.0
206	2.0	31.0
9826	3410.0	6190.0
207	7744.0	7194.0
208	3518.0	5606.0
9823	1870.0	1503.0
55536	1449.0	1420.0
9824	145.0	2520.0
9829	506.0	868.0
100652759	0.0	0.0
9827	2513.0	2314.0
9828	6524.0	2008.0
171560	7.0	21.0
9840	678.0	126.0
9843	1930.0	1165.0
9844	3863.0	1366.0
9841	933.0	1240.0
9842	2794.0	2537.0
100652781	1.0	2.0
339843	2.0	11.0
339834	18.0	18.0
210	3408.0	2530.0
211	5899.0	3095.0
55540	337.0	158.0
212	595.0	3.0
213	0.0	8.0
79513	0.0	0.0
214	20915.0	10208.0
55545	13.0	0.0
79512	0.0	0.0
215	723.0	908.0
55544	1222.0	2761.0
79515	0.0	0.0
216	14037.0	11552.0
79514	0.0	0.0
217	20705.0	5908.0
9836	727.0	1180.0
9837	38.0	1047.0
218	257.0	16785.0
219	1269.0	2291.0
9834	38.0	99.0
79518	0.0	0.0
254428	3544.0	5034.0
254427	739.0	1117.0
9839	8807.0	3042.0
9851	808.0	938.0
9854	1321.0	880.0
9855	1850.0	3342.0
9852	2665.0	1772.0
9853	2384.0	1168.0
352905	0.0	0.0
100652770	12.0	52.0
55553	337.0	252.0
220	500.0	3961.0
221	10932.0	529.0
55552	266.0	176.0
222	127.0	6503.0
223	6622.0	5114.0
171586	894.0	5048.0
340811	0.0	1.0
224	11513.0	10466.0
100652772	1194.0	824.0
55556	858.0	805.0
225	105.0	73.0
79501	0.0	0.0
339829	154.0	211.0
226	31762.0	94792.0
79504	0.0	0.0
55554	0.0	0.0
9847	2417.0	1981.0
228	6.0	14.0
229	14.0	26.0
9848	658.0	1478.0
55559	67.0	67.0
79508	0.0	0.0
9846	4518.0	950.0
55558	1311.0	3052.0
352909	49.0	6.0
254439	0.0	0.0
9849	1208.0	1119.0
9861	3098.0	2890.0
9862	3552.0	3453.0
7200	1.0	0.0
9860	909.0	842.0
9865	566.0	223.0
9866	341.0	629.0
7201	0.0	1.0
7204	3962.0	8807.0
9863	1122.0	808.0
7203	7291.0	22435.0
101927477	0.0	3.0
339942	64.0	127.0
230	1506.0	3988.0
231	4488.0	14208.0
100133330	0.0	0.0
100289099	0.0	0.0
100289095	0.0	2.0
236	0.0	3.0
238	24.0	43.0
239	80.0	644.0
9858	1404.0	1556.0
9859	1698.0	2503.0
100289092	3.0	22.0
9856	267.0	852.0
9857	2243.0	5931.0
100652846	6.0	1.0
9873	4840.0	2503.0
9870	2338.0	2708.0
9871	3648.0	8602.0
9877	5711.0	13265.0
9874	2596.0	8244.0
101927487	0.0	1.0
9875	1592.0	4977.0
101927489	1.0	4.0
240	3201.0	1382.0
241	6127.0	1373.0
242	4.0	555.0
100652831	0.0	4.0
243	0.0	1.0
100289087	0.0	0.0
245	19.0	206.0
246	280.0	10.0
339926	0.0	0.0
247	3016.0	1389.0
248	0.0	0.0
249	16749.0	2925.0
339929	166.0	451.0
9869	1832.0	2593.0
7205	1832.0	2480.0
9867	15835.0	7452.0
9868	3807.0	7706.0
7220	396.0	372.0
9883	1396.0	4438.0
9884	16.0	23.0
7222	105.0	32.0
9881	3029.0	1407.0
9882	1948.0	3457.0
7221	10.0	2.0
7224	0.0	0.0
9887	4752.0	12006.0
7223	123.0	195.0
9885	2502.0	3803.0
7226	156.0	619.0
101927498	1.0	10.0
9886	2107.0	883.0
7225	4683.0	486.0
250	282.0	3.0
9880	639.0	1354.0
251	66.0	4.0
340900	0.0	0.0
100652865	22.0	16.0
257	0.0	1.0
258	0.0	3.0
259	58.0	3.0
7216	156.0	443.0
9878	5328.0	3950.0
9879	2993.0	4811.0
9894	793.0	1179.0
9895	1600.0	1407.0
9892	4.0	188.0
9898	7030.0	13815.0
9899	185.0	246.0
9896	1877.0	990.0
9897	3100.0	3878.0
100422407	0.0	0.0
9890	549.0	214.0
9891	2416.0	2610.0
262	5214.0	6974.0
263	1.0	0.0
100652853	50.0	19.0
265	0.0	0.0
266	0.0	1.0
267	6828.0	9838.0
100652856	0.0	0.0
268	2.0	16.0
269	50.0	4.0
339906	0.0	0.0
7227	601.0	1812.0
9889	962.0	3546.0
100652857	0.0	0.0
100422411	6.0	5.0
7248	2100.0	2266.0
7247	5394.0	5442.0
101927433	0.0	0.0
270	33.0	39.0
271	1151.0	2517.0
100289059	1.0	0.0
272	616.0	2002.0
273	53.0	77.0
274	1632.0	1689.0
275	172.0	98.0
276	4.0	2.0
277	1.0	2.0
278	0.0	0.0
100652801	0.0	0.0
279	0.0	0.0
100289051	0.0	0.0
7253	2.0	38.0
7252	8.0	3.0
7257	2826.0	3943.0
7259	8885.0	6103.0
7258	0.0	0.0
280	98.0	96.0
281	0.0	0.0
101927449	0.0	0.0
283	1366.0	182.0
7251	5129.0	3959.0
284	6139.0	247.0
285	730.0	1642.0
286	67.0	79.0
287	1701.0	458.0
288	3648.0	4819.0
102723378	0.0	0.0
7249	3368.0	3948.0
7264	1585.0	3036.0
7263	2595.0	2598.0
7266	3235.0	4503.0
7265	3376.0	2126.0
7268	150.0	372.0
7267	6370.0	12682.0
100422437	0.0	0.0
290	1455.0	1296.0
101927455	2.0	0.0
291	3130.0	1246.0
292	14483.0	23796.0
101927457	0.0	0.0
7260	1029.0	2338.0
293	17215.0	20957.0
352852	1.0	1.0
101927459	0.0	0.0
7262	302.0	1386.0
100289034	1.0	1.0
100652824	13.0	4.0
100422431	0.0	0.0
7275	467.0	1047.0
7274	83.0	13.0
7277	3286.0	10058.0
100422445	0.0	0.0
7276	6.0	0.0
7278	0.0	0.0
101927465	2.0	0.0
376818	0.0	0.0
100289028	0.0	0.0
7270	837.0	1178.0
100289027	0.0	0.0
7273	396.0	430.0
7272	19.0	852.0
102723356	3.0	27.0
7286	2046.0	5017.0
376844	0.0	0.0
100529257	21.0	10.0
7288	8.0	3.0
7287	0.0	5.0
7289	1713.0	2035.0
134510	2523.0	2519.0
79490	0.0	0.0
7280	465.0	741.0
79492	0.0	0.0
79491	0.0	0.0
100529251	7.0	15.0
79494	0.0	0.0
7284	7175.0	9883.0
7283	1256.0	2926.0
79498	0.0	0.0
122525	415.0	158.0
79499	0.0	0.0
100422450	0.0	0.0
100422452	0.0	0.0
7297	2314.0	3311.0
7296	9528.0	33022.0
7299	0.0	4.0
134526	0.0	0.0
7298	165.0	706.0
100422469	0.0	0.0
7291	10.0	301.0
100529261	1.0	0.0
7290	726.0	1352.0
100529262	0.0	0.0
7293	151.0	145.0
79483	0.0	0.0
7292	144.0	300.0
100529264	0.0	1.0
79482	0.0	0.0
7295	7549.0	26047.0
352887	36.0	164.0
7294	184.0	46.0
79488	0.0	0.0
388818	0.0	0.0
100292680	1.0	200.0
388815	255.0	55.0
158506	0.0	0.0
100529239	0.0	1.0
92483	1.0	12.0
352896	2.0	7.0
92482	686.0	528.0
122509	534.0	430.0
388849	5.0	5.0
134548	20.0	21.0
101927423	5.0	13.0
101927422	3.0	0.0
100529240	1.0	1.0
134549	694.0	408.0
100529241	0.0	2.0
388830	1.0	0.0
408050	216.0	406.0
100422486	7.0	3.0
100529215	23.0	5.0
100529211	16.0	56.0
100422496	0.0	0.0
122553	2096.0	1309.0
100133307	0.0	0.0
100133308	0.0	1.0
100133309	8.0	7.0
100133310	0.0	0.0
100133311	44.0	45.0
388886	347.0	665.0
100133314	1.0	0.0
134505	12.0	3.0
100133321	0.0	0.0
100529209	47.0	25.0
65003	1622.0	1679.0
65005	1632.0	2612.0
65008	1084.0	674.0
171419	0.0	1.0
65009	3044.0	6093.0
55681	3518.0	5133.0
55680	1211.0	1674.0
79650	2369.0	5023.0
79652	4202.0	606.0
79651	1124.0	4899.0
146456	108.0	33.0
55684	2337.0	5420.0
55683	3968.0	3893.0
79654	2320.0	2721.0
79656	222.0	72.0
55689	1896.0	16482.0
171416	0.0	0.0
79658	1009.0	622.0
55687	282.0	1150.0
79657	1603.0	2948.0
55686	1030.0	3539.0
374395	2884.0	1390.0
79659	923.0	1072.0
374393	35.0	618.0
65010	191.0	749.0
374378	4823.0	2996.0
65012	0.0	14.0
92610	1404.0	1674.0
122481	516.0	168.0
65018	1952.0	922.0
55692	587.0	815.0
55691	1283.0	482.0
55690	6147.0	6548.0
79641	762.0	1366.0
55696	3945.0	2455.0
55695	739.0	1178.0
79640	540.0	1068.0
79643	1110.0	896.0
79642	957.0	5158.0
55693	90.0	87.0
79645	258.0	137.0
55699	6283.0	15337.0
79644	1277.0	1750.0
55698	601.0	36.0
79647	4331.0	5947.0
55697	2560.0	3239.0
79646	4721.0	6710.0
79649	789.0	1105.0
374383	91.0	351.0
79648	1396.0	1146.0
92609	1981.0	2835.0
134490	0.0	0.0
134492	1474.0	1136.0
100302738	0.0	0.0
100302737	0.0	0.0
100302736	16.0	60.0
146481	0.0	0.0
79670	1735.0	4368.0
79672	1812.0	1886.0
79671	1147.0	1814.0
79674	6935.0	132.0
79673	699.0	185.0
79676	27.0	113.0
79675	737.0	1259.0
79677	1203.0	3482.0
79679	22.0	538.0
158471	936.0	366.0
349391	0.0	1.0
79661	234.0	259.0
79660	3302.0	2033.0
79663	540.0	998.0
171424	7.0	0.0
171423	313.0	415.0
79665	3470.0	3920.0
171422	0.0	0.0
79664	2482.0	3459.0
171421	0.0	1.0
79667	67.0	74.0
79666	3063.0	1624.0
171427	17.0	4.0
79669	636.0	1046.0
171425	400.0	384.0
79668	1909.0	1038.0
171420	0.0	0.0
158401	17.0	125.0
92667	659.0	2059.0
158405	761.0	726.0
349386	0.0	0.0
79690	432.0	1341.0
79692	389.0	290.0
79691	1347.0	2631.0
79694	1733.0	2197.0
79693	1118.0	1786.0
79696	246.0	67.0
100302751	2.0	6.0
79695	1144.0	616.0
79698	3.0	14.0
205564	1734.0	10401.0
79697	539.0	601.0
79699	3375.0	2773.0
92659	151.0	454.0
65055	526.0	220.0
65057	769.0	1174.0
65056	5971.0	4593.0
65059	489.0	521.0
349372	0.0	0.0
100302743	1.0	2.0
79680	1569.0	4317.0
79683	1317.0	365.0
100302742	0.0	0.0
79682	126.0	798.0
100302741	0.0	0.0
79685	3369.0	2743.0
79684	503.0	352.0
100216001	5.0	31.0
79689	6838.0	1543.0
146429	2615.0	500.0
65065	1370.0	1024.0
92689	4006.0	9484.0
90025	183.0	115.0
158427	684.0	693.0
408263	2.0	1.0
92682	87.0	62.0
146434	852.0	561.0
146433	276.0	160.0
146439	170.0	421.0
90019	131.0	46.0
65062	1060.0	2337.0
158431	141.0	218.0
65061	188.0	38.0
90011	33.0	2.0
92675	1851.0	2727.0
65078	248.0	1226.0
134466	73.0	12.0
90007	11225.0	7899.0
65072	25.0	31.0
100289019	47.0	671.0
100289017	0.0	0.0
100133172	9.0	12.0
55601	4139.0	1152.0
55600	203.0	18.0
55605	964.0	5128.0
55604	2309.0	977.0
55603	4148.0	1306.0
55602	1672.0	1093.0
55609	280.0	615.0
55608	2230.0	2827.0
55607	1679.0	283.0
254528	0.0	8.0
349334	0.0	0.0
9910	5282.0	4078.0
100133180	3.0	7.0
641924	0.0	0.0
9908	11800.0	13506.0
9909	1871.0	2586.0
55612	397.0	15640.0
55611	4431.0	5406.0
55610	1485.0	1421.0
254531	1407.0	2878.0
9902	6566.0	14079.0
55616	2660.0	965.0
171482	0.0	0.0
9903	2330.0	4325.0
55615	276.0	989.0
55614	1569.0	4435.0
9900	299.0	515.0
55613	57.0	23.0
340990	2.0	2.0
9901	221.0	467.0
9906	36.0	49.0
55619	928.0	761.0
9907	1002.0	1732.0
9904	1012.0	3755.0
171484	0.0	0.0
55617	656.0	909.0
9905	1728.0	1024.0
641922	0.0	0.0
171483	0.0	0.0
9920	760.0	275.0
9921	9557.0	9962.0
100133190	382.0	236.0
102723449	0.0	0.0
100133193	0.0	0.0
9919	7307.0	10601.0
55623	3830.0	3174.0
55622	985.0	1440.0
55621	781.0	1528.0
55620	825.0	2386.0
9913	1803.0	2398.0
55627	1922.0	3836.0
340980	0.0	0.0
9914	1833.0	533.0
55626	2036.0	2106.0
9911	575.0	1032.0
55625	5813.0	4224.0
9912	4158.0	403.0
55624	3977.0	6244.0
9917	5502.0	11094.0
9918	2535.0	8255.0
9915	1545.0	1511.0
55629	6882.0	1904.0
55628	868.0	1165.0
9931	3273.0	3921.0
55630	809.0	1137.0
301	28306.0	36268.0
55634	718.0	539.0
55633	1046.0	1612.0
302	72294.0	85502.0
55632	820.0	1441.0
303	36.0	45.0
55631	1225.0	1291.0
304	600.0	843.0
9924	1295.0	1790.0
55638	792.0	90.0
305	16.0	11.0
306	15522.0	1928.0
9925	1332.0	1627.0
340970	0.0	0.0
9922	5281.0	3427.0
55636	1108.0	2246.0
307	14132.0	6347.0
55635	18.0	1182.0
308	25849.0	28179.0
9923	1530.0	1324.0
9928	10.0	1570.0
309	14919.0	5114.0
9929	5115.0	7122.0
9926	3453.0	6418.0
9927	8182.0	7847.0
9942	92.0	262.0
9943	3134.0	3906.0
266553	0.0	22.0
101927396	0.0	0.0
9940	71.0	63.0
101927399	0.0	0.0
9941	362.0	264.0
339983	8.0	131.0
102723423	0.0	0.0
102723426	0.0	9.0
339977	8.0	15.0
55640	1300.0	369.0
310	9521.0	12732.0
311	21239.0	12157.0
312	14.0	9.0
79612	737.0	767.0
55644	1344.0	694.0
79611	1710.0	290.0
313	629.0	391.0
314	126.0	58.0
55643	3512.0	4885.0
79613	947.0	919.0
494197	0.0	0.0
79616	1127.0	440.0
316	1033.0	284.0
9935	3303.0	4212.0
317	1223.0	726.0
9936	2981.0	494.0
9933	1322.0	1763.0
55647	1916.0	587.0
79618	1017.0	666.0
318	796.0	599.0
55646	918.0	1594.0
9934	1177.0	137.0
319	0.0	1.0
9939	4971.0	7177.0
9937	831.0	959.0
9938	2916.0	825.0
9950	3051.0	3398.0
9953	309.0	593.0
9951	5.0	2.0
339970	6.0	29.0
339976	5.0	57.0
55652	3478.0	2681.0
320	244.0	992.0
55651	1580.0	1828.0
339967	6.0	350.0
321	263.0	1904.0
55650	1321.0	813.0
322	2976.0	665.0
323	5826.0	3731.0
55656	1255.0	2427.0
55655	210.0	177.0
324	3404.0	2446.0
79600	1382.0	995.0
494188	0.0	2.0
79603	2521.0	3637.0
325	0.0	0.0
55654	7614.0	9519.0
79602	6531.0	10478.0
55653	502.0	1154.0
326	2.0	0.0
327	3815.0	3482.0
79605	365.0	464.0
9946	1326.0	766.0
55659	296.0	244.0
328	4243.0	5038.0
