id	dde579e0-d792-456b-a66b-f7ec72969680	856b6c07-2b53-4a35-9722-fd9925793778
106480336	0.0	0.0
106479325	0.0	0.0
55291	3224.0	6454.0
106480335	0.0	0.0
106479324	0.0	0.0
55290	234.0	434.0
106480338	1.0	2.0
106479323	0.0	1.0
80228	1838.0	4411.0
106479322	0.0	0.0
106480337	0.0	0.0
7051	164.0	185.0
55296	237.0	248.0
106479321	0.0	0.0
55295	453.0	888.0
7050	3474.0	4040.0
106479320	0.0	0.0
106480339	0.0	0.0
55294	980.0	1151.0
7053	31.0	44.0
55293	997.0	1516.0
7052	33352.0	38439.0
729635	0.0	0.0
100996420	0.0	0.0
55299	707.0	3347.0
80233	1232.0	2257.0
55298	783.0	1616.0
80232	4810.0	7683.0
106480341	0.0	2.0
80231	633.0	171.0
55297	959.0	1901.0
106480340	0.0	0.0
106480343	1.0	2.0
80237	26.0	52.0
106480342	0.0	0.0
106480345	0.0	0.0
80235	251.0	570.0
106480344	0.0	0.0
80230	1746.0	1914.0
7066	11.0	15.0
100874021	0.0	0.0
100874020	0.0	0.0
7068	607.0	450.0
729665	2.0	1.0
7067	2387.0	3207.0
92249	936.0	799.0
100874025	3.0	4.0
7069	6.0	1.0
100874024	0.0	0.0
100874023	2.0	1.0
100874022	0.0	0.0
106479359	0.0	0.0
106479358	0.0	0.0
106480303	0.0	0.0
106479357	37.0	29.0
106480302	0.0	0.0
7060	210.0	139.0
106480305	0.0	0.0
79272	0.0	4.0
106479356	2.0	0.0
106479355	0.0	0.0
106480304	0.0	0.0
7062	44.0	2071.0
92241	1994.0	756.0
106479354	2.0	0.0
79274	0.0	0.0
729667	1.0	1.0
106480307	0.0	0.0
729666	0.0	20.0
106480306	0.0	0.0
79273	17.0	1.0
106479353	2.0	1.0
7064	771.0	4141.0
106480309	0.0	2.0
106479352	0.0	0.0
106480308	1.0	0.0
106479351	2.0	0.0
729668	0.0	0.0
80267	1711.0	2767.0
106479350	0.0	0.0
80264	514.0	662.0
106480310	1.0	1.0
106480312	3.0	5.0
106480311	0.0	0.0
100874029	0.0	2.0
100874028	0.0	0.0
100874027	3.0	2.0
730647	1.0	1.0
343332	0.0	0.0
644403	0.0	0.0
80263	118.0	329.0
80262	557.0	2489.0
343338	0.0	0.0
7077	13251.0	11257.0
100874010	0.0	0.0
7076	9052.0	9149.0
92235	27.0	4.0
7079	63.0	11.0
7078	950.0	825.0
100874014	13.0	15.0
100874013	0.0	1.0
729650	0.0	0.0
106479349	1.0	0.0
100874012	2.0	0.0
100874011	0.0	0.0
106479348	0.0	0.0
106479347	0.0	0.0
106480314	1.0	0.0
106480313	1.0	0.0
729659	1.0	4.0
106479346	2.0	5.0
7071	3403.0	7594.0
106480316	0.0	0.0
106479345	0.0	0.0
7070	2097.0	10874.0
106480315	0.0	0.0
106479344	0.0	0.0
7073	2825.0	3264.0
103352540	5.0	0.0
106480318	0.0	0.0
106479343	0.0	1.0
7072	2742.0	3551.0
106479342	0.0	1.0
106480317	0.0	0.0
7075	2251.0	2016.0
729658	10.0	6.0
106479341	0.0	0.0
7074	694.0	2910.0
106480319	1.0	0.0
106479340	1.0	0.0
80256	1151.0	2681.0
80255	2263.0	1798.0
79269	1220.0	3717.0
80254	867.0	1192.0
106480321	0.0	0.0
106480320	0.0	0.0
80258	139.0	62.0
106480323	0.0	0.0
106480322	5.0	8.0
100874018	4.0	3.0
100874016	16.0	2.0
644414	0.0	0.0
100874015	0.0	0.0
343326	2.0	0.0
100874019	0.0	2.0
7088	893.0	1226.0
100874043	18.0	130.0
7087	516.0	2728.0
100874042	8.0	4.0
100874041	1.0	0.0
7089	1642.0	913.0
100874040	0.0	0.0
100874047	0.0	0.0
100874046	0.0	0.0
100874045	0.0	0.0
79290	20.0	5.0
404766	0.0	0.0
100874044	9.0	2.0
7080	4900.0	2377.0
79291	0.0	0.0
7082	4228.0	3379.0
79294	0.0	0.0
7084	1675.0	2078.0
402100	1.0	1.0
79296	0.0	0.0
7083	582.0	3911.0
7086	12917.0	17537.0
79297	0.0	0.0
729602	1.0	1.0
104472714	0.0	0.0
104472715	1456.0	1467.0
79299	0.0	0.0
104472716	7.0	4.0
104472717	3.0	22.0
104472718	0.0	0.0
284532	0.0	0.0
644425	2.0	0.0
100874048	40.0	135.0
644429	0.0	0.0
7099	2125.0	1540.0
100874032	17.0	54.0
7098	940.0	633.0
100874031	1.0	0.0
100874030	2.0	0.0
92255	874.0	1151.0
644444	0.0	0.0
100874036	0.0	5.0
100874035	1.0	1.0
644442	0.0	0.0
100874034	2.0	3.0
92259	888.0	540.0
100874033	0.0	0.0
7091	1226.0	6758.0
7090	2447.0	3778.0
7093	16.0	11.0
79283	0.0	0.0
7092	372.0	111.0
79282	0.0	0.0
7095	7045.0	5913.0
7094	15347.0	33515.0
7097	3845.0	2132.0
7096	868.0	828.0
104472713	15.0	0.0
79289	0.0	0.0
284525	22.0	3.0
106480301	0.0	0.0
80279	2782.0	4559.0
106480300	0.0	0.0
80270	611.0	643.0
284521	2.0	0.0
100874039	2.0	5.0
644435	5.0	4.0
100874038	0.0	0.0
100874037	0.0	0.0
80274	1724.0	552.0
80273	1031.0	2292.0
80271	1798.0	2311.0
100874065	0.0	0.0
100874064	0.0	0.0
100874063	0.0	0.0
106479319	10.0	5.0
100874069	13.0	11.0
106479318	0.0	1.0
100874068	25.0	15.0
106479317	6.0	3.0
100874067	0.0	0.0
106479316	1.0	0.0
404744	0.0	5.0
100874066	0.0	0.0
106479315	0.0	1.0
729627	0.0	0.0
106479314	0.0	0.0
106479313	1.0	0.0
106479312	0.0	0.0
106479311	0.0	0.0
100874061	0.0	0.0
106479310	0.0	0.0
92285	351.0	417.0
100874060	26.0	29.0
92283	242.0	103.0
404734	160.0	133.0
644449	0.0	0.0
100874054	5.0	5.0
100874053	0.0	0.0
106479309	2.0	6.0
100874052	0.0	2.0
729610	1.0	0.0
100874051	0.0	0.0
106479308	1.0	0.0
100874058	154.0	185.0
106479307	0.0	0.0
100874057	0.0	0.0
106479306	0.0	1.0
644464	10.0	15.0
100874056	1.0	1.0
106479305	0.0	0.0
100874055	11.0	0.0
106479304	0.0	0.0
92270	169.0	137.0
106479303	0.0	0.0
106479302	1.0	3.0
106479301	0.0	0.0
729617	11.0	7.0
106479300	0.0	0.0
729611	2.0	1.0
80298	455.0	404.0
729608	1.0	3.0
644459	35.0	21.0
100874059	0.0	0.0
79412	10.0	456.0
79411	455.0	305.0
79414	334.0	610.0
127933	4201.0	7328.0
79413	296.0	795.0
79415	3265.0	4412.0
284576	2.0	8.0
55449	1107.0	1150.0
284573	1.0	1.0
140913	0.0	0.0
115948	101.0	60.0
55450	1948.0	2548.0
152905	3.0	8.0
55454	1761.0	2569.0
79400	10.0	28.0
55451	12.0	9.0
115950	182.0	257.0
284565	568.0	847.0
92400	1399.0	2929.0
115939	1108.0	2299.0
55466	1018.0	1618.0
284551	1.0	1.0
752014	0.0	0.0
55472	14.0	56.0
55471	511.0	582.0
152926	1603.0	614.0
284546	0.0	0.0
284541	5.0	1.0
140947	1.0	0.0
92421	534.0	218.0
729687	0.0	0.0
729686	1.0	0.0
729682	2.0	62.0
729689	7.0	0.0
548594	0.0	0.0
548593	0.0	1.0
55486	1652.0	2233.0
100996597	0.0	0.0
100996590	0.0	0.0
548599	1.0	0.0
548596	20.0	214.0
729678	803.0	525.0
729677	0.0	17.0
79441	511.0	930.0
79443	2452.0	3057.0
79442	160.0	102.0
79444	163.0	163.0
79447	219.0	317.0
115992	1747.0	1237.0
79446	410.0	595.0
100996582	1.0	0.0
100874102	0.0	0.0
100874101	0.0	6.0
100874100	0.0	0.0
79470	0.0	0.0
79473	0.0	0.0
79476	0.0	0.0
100996570	7.0	3.0
100996571	1.0	0.0
100874106	0.0	0.0
100874104	0.0	0.0
100874103	0.0	0.0
100874109	0.0	2.0
284593	2.0	0.0
100874108	0.0	0.0
100874107	0.0	2.0
140909	0.0	0.0
100996567	10.0	0.0
100996569	1.0	2.0
79465	45.0	196.0
100996564	0.0	0.0
79469	27.0	80.0
127943	64.0	80.0
92427	6.0	15.0
140901	1223.0	7479.0
140902	2.0	38.0
619434	0.0	7.0
619431	4.0	2.0
149345	551.0	363.0
392428	4.0	14.0
137362	0.0	0.0
619418	0.0	0.0
125336	50.0	35.0
152992	458.0	583.0
9700	61.0	1892.0
9701	2547.0	4771.0
392451	0.0	1.0
392454	0.0	0.0
392459	0.0	0.0
9711	1515.0	3014.0
9712	1200.0	1392.0
392465	57.0	23.0
9710	1675.0	1275.0
441899	0.0	0.0
441898	0.0	0.0
441897	0.0	0.0
441896	0.0	2.0
441893	0.0	2.0
9704	715.0	1854.0
152940	1.0	0.0
9705	5.0	24.0
9702	1723.0	1041.0
9703	5329.0	9939.0
9708	5.0	13.0
9709	13655.0	4580.0
9706	1619.0	1233.0
9722	100.0	182.0
9723	204.0	195.0
9720	73.0	40.0
9721	845.0	527.0
392433	0.0	0.0
392437	107.0	76.0
55421	1784.0	2797.0
55425	950.0	749.0
55423	189.0	62.0
55422	5206.0	3544.0
9715	78.0	54.0
9716	1536.0	3585.0
9719	565.0	800.0
9717	26.0	27.0
9718	161.0	1260.0
9730	1226.0	2431.0
9733	1560.0	3072.0
9734	839.0	799.0
9731	1302.0	3687.0
9732	2163.0	2219.0
55432	367.0	756.0
100	408.0	477.0
101	1718.0	2054.0
102	4513.0	6451.0
103	10324.0	15687.0
55435	769.0	1275.0
104	1554.0	881.0
105	50.0	68.0
107	72.0	149.0
9726	888.0	1722.0
108	21.0	1832.0
9727	1631.0	3118.0
109	1268.0	4995.0
9724	1182.0	1059.0
55437	533.0	708.0
9725	2629.0	3160.0
9728	5001.0	3275.0
9729	72.0	33.0
150280	4.0	0.0
392371	0.0	0.0
9741	15141.0	11781.0
644353	39.0	14.0
100286948	0.0	0.0
9744	1861.0	894.0
392375	0.0	0.0
9745	8.0	5.0
644357	0.0	0.0
392374	0.0	0.0
441869	1284.0	636.0
9742	1383.0	1319.0
392377	0.0	0.0
9743	774.0	2386.0
392376	0.0	0.0
441864	1.0	1.0
106479299	0.0	0.0
106479298	0.0	0.0
149297	50.0	47.0
106479297	0.0	0.0
106479296	0.0	0.0
106480295	0.0	0.0
106479295	0.0	0.0
111	325.0	119.0
106480294	1.0	1.0
106479294	0.0	1.0
112	1911.0	2032.0
106480297	1.0	3.0
106479293	0.0	0.0
113	1443.0	3515.0
106479292	1.0	0.0
106480296	0.0	0.0
114	42.0	8.0
106479291	0.0	1.0
106480299	0.0	0.0
115	2435.0	3404.0
106480298	0.0	0.0
106479290	0.0	0.0
116	46.0	29.0
117	112.0	83.0
118	9537.0	14641.0
9737	406.0	231.0
119	207.0	319.0
9738	1030.0	1125.0
150275	150.0	261.0
9735	459.0	1726.0
9736	2373.0	4687.0
414254	0.0	4.0
106480291	1.0	0.0
150274	411.0	393.0
106480290	0.0	0.0
9739	1157.0	3007.0
106480293	0.0	0.0
106480292	0.0	0.0
9751	283.0	587.0
100874197	1.0	2.0
150291	4.0	17.0
9752	3.0	5.0
100874196	0.0	0.0
100874195	0.0	0.0
100286938	1.0	0.0
619383	6.0	6.0
9750	2160.0	389.0
150290	290.0	731.0
100874194	0.0	0.0
9755	519.0	1240.0
9753	247.0	294.0
100874199	0.0	2.0
9754	1199.0	1140.0
100874198	3.0	0.0
392387	2.0	2.0
106479289	0.0	0.0
106479288	0.0	1.0
100874193	0.0	0.0
100874192	0.0	0.0
106479287	1.0	1.0
100874191	0.0	2.0
106479286	0.0	0.0
120	3713.0	1922.0
100874190	3.0	2.0
106479285	0.0	0.0
106479284	0.0	0.0
106479283	0.0	0.0
123	2756.0	6724.0
106707175	1.0	4.0
106479282	0.0	1.0
124	15.0	12.0
414260	8.0	0.0
106479281	0.0	11.0
125	14699.0	2537.0
106479280	0.0	0.0
126	212.0	41.0
127	7.0	4.0
402249	0.0	1.0
128	6852.0	8470.0
9748	2844.0	6884.0
9749	2231.0	1496.0
9746	2827.0	3052.0
9747	509.0	1543.0
100286929	0.0	0.0
392391	0.0	1.0
392390	2.0	0.0
7101	0.0	32.0
9760	1001.0	389.0
9761	5445.0	11418.0
619373	7.0	15.0
7100	570.0	488.0
392350	2.0	2.0
9766	5587.0	8995.0
7103	497.0	164.0
644378	2.0	0.0
9767	531.0	1036.0
7102	2862.0	801.0
7105	1308.0	1475.0
9764	1331.0	1233.0
9765	1789.0	2114.0
7104	22.0	13.0
106480269	0.0	0.0
402246	0.0	0.0
441884	1.0	1.0
130	21.0	100.0
131	31.0	51.0
402240	0.0	0.0
132	1972.0	2796.0
441891	1.0	1.0
106480273	0.0	1.0
133	425.0	2360.0
106480272	0.0	1.0
134	236.0	131.0
106480275	0.0	0.0
135	34.0	24.0
106480274	15.0	1.0
136	246.0	475.0
106480277	8.0	4.0
137	4.0	7.0
106480276	0.0	0.0
106480279	1.0	0.0
106480278	0.0	0.0
9759	810.0	1628.0
150297	0.0	1.0
9757	2160.0	3238.0
9758	7.0	13.0
100286918	0.0	13.0
106480271	0.0	0.0
106480270	0.0	0.0
7110	2292.0	2443.0
392360	0.0	0.0
9774	3626.0	6619.0
7112	2590.0	3891.0
9771	2047.0	2350.0
7111	291.0	73.0
9772	2880.0	5122.0
644384	0.0	1.0
9777	2610.0	7217.0
7114	129165.0	114861.0
9778	1962.0	2223.0
7113	5045.0	3349.0
9775	2713.0	8512.0
7116	12.0	11.0
9776	2654.0	3828.0
441878	2.0	1.0
7115	12.0	24.0
392368	7.0	1.0
402236	0.0	0.0
441873	0.0	0.0
9770	3683.0	2141.0
141	1387.0	740.0
441871	0.0	0.0
142	3636.0	10352.0
441870	0.0	0.0
143	3594.0	2551.0
106480284	0.0	0.0
144	1.0	2.0
106480283	0.0	0.0
162282	78.0	24.0
106480286	15.0	55.0
146	40.0	494.0
106480285	1.0	1.0
147	43.0	27.0
106480288	0.0	0.0
148	65.0	44.0
106480287	0.0	0.0
106480289	0.0	0.0
402226	4.0	9.0
7107	1011.0	2493.0
7106	3784.0	2642.0
7109	1049.0	2033.0
9768	168.0	542.0
7108	1404.0	340.0
106480280	0.0	0.0
106480282	0.0	0.0
106480281	0.0	0.0
9784	6796.0	5614.0
9785	1746.0	8581.0
7120	0.0	0.0
644397	167.0	203.0
9782	179.0	209.0
7123	3987.0	682.0
9783	372.0	288.0
7122	3698.0	957.0
619351	1.0	18.0
7125	31.0	19.0
9788	1846.0	11270.0
9789	1661.0	1659.0
414208	21.0	35.0
7124	127.0	49.0
9786	511.0	873.0
7127	6594.0	6997.0
7126	3613.0	4715.0
9787	64.0	1165.0
221002	191.0	1393.0
106479259	0.0	0.0
106480248	0.0	0.0
106479258	0.0	0.0
106480247	0.0	0.0
106479257	0.0	0.0
106479256	0.0	0.0
106480249	0.0	4.0
9780	4143.0	9144.0
150	724.0	309.0
106479255	0.0	0.0
9781	701.0	3387.0
106479254	0.0	0.0
151	9.0	25.0
152	106.0	467.0
106479253	7.0	10.0
644390	24.0	52.0
153	623.0	154.0
106479252	0.0	0.0
154	1005.0	583.0
106480251	0.0	0.0
106479251	2.0	2.0
155	7.0	1.0
106479250	0.0	0.0
106480250	0.0	0.0
156	5761.0	12200.0
106480253	0.0	5.0
157	1673.0	2932.0
106480252	0.0	0.0
106480255	0.0	1.0
158	1905.0	4516.0
159	2255.0	5029.0
106480254	0.0	4.0
106480257	6.0	3.0
106480256	0.0	1.0
7118	79.0	93.0
7117	291.0	253.0
9779	2277.0	2698.0
414212	2.0	5.0
414213	0.0	0.0
7132	5410.0	6324.0
9796	60.0	58.0
441818	0.0	1.0
7134	2451.0	502.0
9793	1940.0	8841.0
7133	5031.0	4401.0
9794	1772.0	2884.0
7136	230.0	30.0
7135	54.0	219.0
7138	27.0	2510.0
9797	679.0	1153.0
619343	0.0	0.0
7137	11.0	143.0
9798	4765.0	8050.0
414217	0.0	0.0
106479249	0.0	0.0
619344	0.0	1.0
106480259	0.0	0.0
106479248	2.0	2.0
619349	0.0	1.0
106480258	1.0	0.0
106479247	0.0	0.0
106479246	0.0	0.0
160	3205.0	8119.0
106479245	0.0	0.0
9791	2936.0	7503.0
161	3654.0	5531.0
106479244	0.0	0.0
162	4915.0	12990.0
9792	1796.0	4150.0
106479243	0.0	0.0
163	7374.0	6966.0
7130	292.0	255.0
106479242	0.0	0.0
9790	1158.0	8135.0
164	3760.0	9362.0
106479241	0.0	0.0
165	6285.0	17713.0
106480262	0.0	0.0
106479240	0.0	0.0
166	15701.0	17326.0
106480261	0.0	2.0
167	0.0	0.0
106480264	0.0	0.0
106480263	0.0	0.0
150248	132.0	5.0
106480266	0.0	0.0
106480265	0.0	0.0
106480268	0.0	0.0
106480267	0.0	0.0
150244	41.0	187.0
7128	7764.0	3780.0
414224	11.0	10.0
106480260	0.0	0.0
7143	85.0	17.0
392392	0.0	0.0
7142	0.0	1.0
7145	20854.0	16418.0
441849	0.0	0.0
7146	4.0	2.0
392399	0.0	0.0
7148	3108.0	2094.0
414228	0.0	0.0
106480226	0.0	0.0
106480225	2.0	0.0
441843	1.0	0.0
106480228	0.0	0.0
106479279	0.0	1.0
106480227	0.0	1.0
106479278	0.0	0.0
172	459.0	692.0
106479277	1.0	0.0
173	1.0	0.0
106479276	0.0	0.0
106480229	0.0	0.0
174	0.0	1.0
7141	0.0	0.0
106479275	0.0	0.0
175	1114.0	2593.0
7140	106.0	14.0
106479274	1.0	0.0
176	56.0	83.0
106479273	0.0	0.0
177	37109.0	14683.0
137290	0.0	1.0
106479272	0.0	0.0
178	1650.0	2391.0
106480231	0.0	0.0
106479271	0.0	0.0
106479270	0.0	0.0
106480230	0.0	1.0
106480233	0.0	0.0
106480232	0.0	0.0
106480235	1.0	1.0
106480234	0.0	1.0
414236	30.0	423.0
7139	203.0	1048.0
414235	32.0	14.0
414230	3.0	0.0
7153	405.0	6651.0
149281	0.0	6.0
7156	753.0	1631.0
7155	3727.0	5197.0
7158	1272.0	2689.0
7157	1573.0	2927.0
343495	1.0	2.0
162239	413.0	359.0
7159	1731.0	2283.0
106480237	0.0	0.0
106479269	6.0	15.0
106480236	0.0	0.0
181	115.0	8.0
106480239	0.0	0.0
106479268	0.0	1.0
182	2874.0	92526.0
106479267	0.0	0.0
106480238	0.0	0.0
183	145.0	84.0
7150	3320.0	7812.0
221017	0.0	0.0
106479266	0.0	1.0
106479265	0.0	0.0
185	194.0	61.0
106479264	0.0	0.0
186	541.0	445.0
402273	1.0	0.0
106479263	0.0	1.0
7151	0.0	0.0
187	659.0	669.0
106479262	0.0	0.0
106480240	1.0	0.0
106479261	0.0	0.0
189	0.0	1.0
106479260	0.0	0.0
106480242	0.0	0.0
106480241	0.0	0.0
104797537	0.0	0.0
106480244	0.0	0.0
104797536	6.0	5.0
106480243	0.0	0.0
106480246	0.0	0.0
104797538	4.0	177.0
106480245	0.0	1.0
414245	15.0	8.0
414246	0.0	0.0
414241	7.0	1.0
7165	5016.0	15994.0
92344	527.0	475.0
100874120	0.0	2.0
7164	688.0	3309.0
92345	410.0	661.0
7167	10273.0	26387.0
92342	212.0	139.0
729764	0.0	0.0
7166	24.0	33.0
7169	6880.0	11733.0
100874124	2.0	0.0
106479219	0.0	0.0
7168	7755.0	11360.0
100874123	0.0	0.0
106479218	0.0	1.0
92346	1.0	0.0
729760	1.0	0.0
100874122	0.0	0.0
106479217	3.0	1.0
106479216	0.0	0.0
100874121	0.0	0.0
190	0.0	0.0
106480204	0.0	1.0
106479215	0.0	0.0
191	4631.0	16086.0
106479214	0.0	1.0
729769	0.0	0.0
106480203	0.0	0.0
106480206	0.0	0.0
106479213	0.0	0.0
257000	135.0	2288.0
79370	92.0	49.0
106479212	0.0	0.0
106480205	0.0	0.0
7161	181.0	1629.0
106480208	0.0	0.0
92340	418.0	109.0
106479211	0.0	0.0
106479210	0.0	0.0
106480207	1.0	0.0
7163	1875.0	3891.0
196	8412.0	7377.0
197	0.0	0.0
7162	451.0	4096.0
729767	0.0	0.0
106480209	0.0	0.0
284618	155.0	304.0
199	3037.0	1772.0
646929	1.0	0.0
284615	69.0	119.0
106480211	2.0	0.0
284613	730.0	1105.0
106480210	0.0	0.0
284612	108.0	57.0
106480213	0.0	2.0
284611	1063.0	1390.0
106480212	0.0	0.0
100874128	0.0	0.0
343477	3.0	7.0
100874127	1.0	1.0
730747	4.0	3.0
100874126	0.0	0.0
100874129	0.0	0.0
7175	3583.0	7812.0
7178	220274.0	105911.0
7177	1262.0	820.0
106479209	2.0	1.0
646942	0.0	0.0
100874113	29.0	103.0
106479208	0.0	0.0
106479207	0.0	0.0
100874112	1.0	0.0
7179	0.0	0.0
343472	0.0	2.0
106479206	0.0	0.0
100874111	13.0	92.0
92335	422.0	580.0
106479205	0.0	0.0
100874110	7.0	7.0
221035	2657.0	2061.0
106479204	0.0	0.0
106480215	0.0	0.0
729759	0.0	0.0
106480214	0.0	0.0
106479203	0.0	0.0
7170	12986.0	21650.0
221037	2784.0	2318.0
106479202	1.0	0.0
106480217	0.0	0.0
80349	1866.0	1907.0
106480216	0.0	0.0
106479201	0.0	0.0
7172	1432.0	1135.0
106479200	0.0	0.0
106480219	0.0	0.0
7171	23506.0	68041.0
106480218	0.0	0.0
79364	1148.0	2512.0
7174	1654.0	2104.0
7173	4.0	2.0
79363	186.0	210.0
729756	4.0	9.0
79366	259.0	90.0
100996541	23.0	46.0
79365	1391.0	2008.0
79368	430.0	26.0
106480220	0.0	0.0
80352	127.0	152.0
106480222	0.0	0.0
79369	19.0	222.0
106480221	0.0	0.0
221044	0.0	0.0
106480224	0.0	0.0
106480223	0.0	0.0
100874117	0.0	0.0
100874116	0.0	0.0
100874115	0.0	0.0
100874114	15.0	7.0
80351	3409.0	3908.0
80350	91.0	59.0
100874119	0.0	1.0
646936	0.0	0.0
100874118	2.0	4.0
7187	1473.0	7029.0
7186	621.0	899.0
7189	537.0	635.0
729786	0.0	0.0
7188	1173.0	831.0
100874146	14.0	12.0
100874145	0.0	0.0
100874144	0.0	0.0
106479239	0.0	0.0
92369	29.0	22.0
100874143	0.0	0.0
106479238	0.0	1.0
106479237	1.0	0.0
100996538	0.0	3.0
106479236	0.0	0.0
7181	859.0	891.0
106479235	0.0	1.0
7180	10.0	1.0
100996539	23.0	20.0
106479234	0.0	0.0
106479233	0.0	0.0
7182	1881.0	2939.0
106479232	0.0	0.0
7185	1087.0	891.0
106479231	0.0	0.0
7184	18477.0	35471.0
729789	3.0	10.0
106479230	1.0	4.0
221074	8.0	5.0
80380	501.0	514.0
100874147	0.0	0.0
80381	2269.0	7145.0
646960	0.0	0.0
100874131	4.0	0.0
100874130	0.0	0.0
92359	966.0	774.0
100874135	0.0	0.0
100874134	0.0	0.0
106479229	0.0	0.0
343450	286.0	110.0
646962	136.0	49.0
106479228	0.0	0.0
106479227	0.0	0.0
100874132	2.0	0.0
106479226	0.0	0.0
7190	11.0	11.0
106479225	1.0	1.0
100286996	1.0	0.0
106479224	0.0	0.0
106479223	0.0	0.0
106479222	0.0	0.0
106479221	1.0	0.0
106479220	0.0	0.0
729779	0.0	0.0
221060	12.0	28.0
221061	774.0	418.0
100996520	0.0	0.0
106480200	0.0	0.0
106480202	0.0	0.0
106480201	0.0	0.0
100874139	0.0	0.0
100874138	0.0	1.0
646956	1.0	1.0
414201	0.0	0.0
100874137	0.0	0.0
100874136	0.0	0.0
730755	0.0	0.0
414200	2.0	3.0
100874163	1.0	1.0
100874161	0.0	0.0
100874168	0.0	0.0
100874167	0.0	0.0
257044	52.0	43.0
729727	4.0	3.0
100874160	0.0	0.0
402220	0.0	3.0
100996511	79.0	201.0
729723	57.0	22.0
221092	1200.0	2851.0
284656	120.0	77.0
402216	0.0	2.0
102725045	0.0	0.0
284654	204.0	53.0
100874169	0.0	1.0
221091	224.0	43.0
646982	11.0	18.0
100874153	0.0	0.0
646981	0.0	3.0
100874152	0.0	0.0
100286979	3.0	2.0
100874151	0.0	0.0
100874150	0.0	0.0
115908	441.0	4146.0
100874157	0.0	0.0
100874156	0.0	0.0
100874155	1.0	501.0
100874154	0.0	1.0
221079	2422.0	2064.0
92370	387.0	314.0
100286971	0.0	0.0
221078	311.0	513.0
100996501	3.0	0.0
100996500	0.0	0.0
284649	19.0	32.0
729708	34.0	81.0
100874159	0.0	0.0
644315	58.0	79.0
100874158	9.0	2.0
646993	10.0	8.0
100874186	0.0	0.0
100874185	1.0	1.0
100874184	0.0	0.0
100874183	0.0	0.0
100286965	0.0	0.0
100286964	0.0	0.0
646996	0.0	0.0
100874189	0.0	0.0
100874188	28.0	16.0
644333	2.0	0.0
100874187	0.0	0.0
729747	7.0	40.0
100874182	0.0	0.0
100874180	0.0	0.0
257019	335.0	147.0
644325	0.0	4.0
343413	176.0	72.0
92399	879.0	2134.0
100874175	0.0	0.0
100874174	1.0	1.0
100874173	5.0	1.0
100874172	0.0	0.0
100874179	2.0	2.0
100286954	0.0	0.0
100874178	0.0	0.0
100874176	0.0	0.0
343409	0.0	0.0
343406	0.0	0.0
644338	2.0	3.0
103911	3.0	2.0
103910	21101.0	22157.0
350297	0.0	0.0
79530	0.0	0.0
79533	0.0	0.0
55561	1391.0	4186.0
79532	0.0	0.0
55568	3912.0	2740.0
55567	186.0	61.0
79534	0.0	0.0
79537	0.0	1.0
55565	183.0	218.0
651452	0.0	0.0
79538	0.0	0.0
158572	67.0	61.0
55571	1424.0	2083.0
171523	57.0	19.0
55573	5272.0	11877.0
55572	608.0	1532.0
79521	0.0	0.0
55578	1610.0	1737.0
79523	0.0	0.0
55577	2956.0	4594.0
79526	0.0	0.0
55576	51.0	80.0
79525	0.0	0.0
79528	0.0	0.0
100037417	30.0	93.0
79529	0.0	0.0
92521	953.0	648.0
374286	3.0	13.0
122592	0.0	0.0
55582	182.0	134.0
79550	0.0	0.0
55586	4.0	8.0
55585	2804.0	4951.0
55584	2.0	95.0
55589	672.0	1247.0
171559	6.0	12.0
55588	2770.0	2432.0
171558	87.0	32.0
374291	1567.0	2506.0
55593	2637.0	5209.0
205428	1160.0	1188.0
55592	512.0	323.0
55591	3099.0	3548.0
79540	0.0	0.0
55596	894.0	1215.0
79541	0.0	0.0
79544	0.0	0.0
79546	1.0	0.0
55599	560.0	635.0
171546	3325.0	3639.0
79547	0.0	0.0
92507	7.0	7.0
79549	0.0	0.0
158586	442.0	526.0
158584	305.0	162.0
158521	1.0	0.0
134553	2362.0	2264.0
79571	875.0	1969.0
79570	0.0	66.0
146540	227.0	524.0
79573	649.0	575.0
79572	3286.0	8780.0
79575	750.0	822.0
79574	1.0	1.0
79577	1737.0	2490.0
79576	882.0	1051.0
158511	1.0	0.0
146542	583.0	521.0
79568	410.0	498.0
79567	4573.0	8210.0
146547	159.0	100.0
92565	254.0	230.0
79591	1442.0	1813.0
79590	1360.0	2048.0
146562	151.0	33.0
79595	961.0	2244.0
79594	1398.0	1769.0
146556	12996.0	2283.0
100302652	4.0	0.0
79596	388.0	350.0
79598	440.0	825.0
92552	0.0	0.0
92558	469.0	1075.0
79582	464.0	392.0
79581	1280.0	5874.0
79583	820.0	339.0
79586	2731.0	8611.0
100302640	31.0	12.0
79585	701.0	830.0
79587	1534.0	3183.0
79589	951.0	2514.0
340895	239.0	65.0
102723346	9.0	1.0
100289137	16.0	70.0
100289133	0.0	2.0
340888	0.0	3.0
100289131	0.0	0.0
100170229	15.0	76.0
339894	4.0	2.0
339896	11.0	2.0
339897	0.0	0.0
100302666	5.0	10.0
100289124	0.0	2.0
102723332	1.0	0.0
100652796	1.0	0.0
339881	3.0	2.0
339883	20.0	21.0
102723320	2.0	30.0
339879	37.0	79.0
55502	147.0	272.0
100302692	131.0	112.0
55501	1325.0	912.0
100302691	2.0	25.0
55500	3248.0	3248.0
55506	566.0	742.0
55505	2918.0	3631.0
