id	c1edcfd5-32b1-40fd-b5e9-bbc4ab00625c	05997328-b037-4fe8-aa48-fd5a0fa4c235
860	319.0	1138.0
861	10324.0	5068.0
862	297.0	38.0
653440	193.0	335.0
863	1104.0	424.0
653441	42.0	50.0
864	2525.0	189.0
865	2366.0	2391.0
866	2.0	14.0
867	2161.0	2539.0
868	1957.0	2696.0
869	2.0	0.0
134353	210.0	313.0
641467	12.0	32.0
7827	0.0	0.0
106478926	0.0	0.0
101929495	0.0	1.0
106478925	0.0	0.0
106478924	17.0	12.0
219402	757.0	711.0
106478923	0.0	0.0
7840	1444.0	4844.0
106478922	0.0	1.0
100505964	0.0	0.0
106478921	0.0	1.0
106478920	1.0	0.0
7841	2111.0	6484.0
388276	0.0	0.0
388275	4.0	7.0
388272	380.0	384.0
871	7055.0	19295.0
873	1667.0	3924.0
874	250.0	143.0
875	12.0	1.0
7832	23176.0	6793.0
100505967	0.0	23.0
7837	3957.0	30380.0
106478919	0.0	1.0
106478918	0.0	0.0
106478917	1.0	0.0
106478916	0.0	0.0
106478915	0.0	1.0
106478914	0.0	0.0
106478913	1.0	0.0
106478912	0.0	0.0
7851	707.0	226.0
106478911	0.0	0.0
100505953	1.0	0.0
7850	650.0	208.0
106478910	0.0	0.0
7852	5021.0	938.0
100270754	0.0	0.0
881	89.0	1.0
100270755	0.0	2.0
883	171.0	284.0
885	63.0	0.0
886	0.0	1.0
887	4.0	0.0
100270753	0.0	0.0
7844	1927.0	1730.0
889	1357.0	2821.0
7846	18788.0	2427.0
106478909	0.0	0.0
219409	0.0	1.0
7849	84.0	23.0
220416	12.0	1.0
106478948	0.0	0.0
106478947	0.0	0.0
106478946	0.0	0.0
106478945	0.0	0.0
7862	1634.0	1169.0
106478944	0.0	0.0
100174857	0.0	65.0
106478943	36.0	8.0
5201	2467.0	1691.0
106478942	6.0	0.0
5202	1870.0	2432.0
106478941	0.0	0.0
106478940	0.0	0.0
890	39.0	3349.0
891	110.0	3253.0
892	2823.0	4545.0
894	3984.0	5553.0
342808	0.0	1.0
895	0.0	28.0
896	9084.0	1764.0
388289	2.0	2.0
897	0.0	1.0
898	45.0	1280.0
899	141.0	751.0
7855	2323.0	1182.0
7857	38.0	84.0
171392	162.0	541.0
100505989	15.0	1.0
106478939	1.0	2.0
219417	0.0	0.0
106478938	0.0	0.0
219438	0.0	0.0
106478937	0.0	0.0
219437	0.0	0.0
106478936	0.0	0.0
7871	2695.0	2330.0
219436	0.0	0.0
106478935	0.0	0.0
106478934	0.0	0.0
100505970	16.0	11.0
5210	355.0	709.0
7873	1183.0	1952.0
100505975	2.0	6.0
106478933	0.0	0.0
5211	5922.0	11559.0
106478932	0.0	0.0
219432	1.0	0.0
5212	16.0	162.0
106478931	0.0	0.0
5213	1934.0	2581.0
219431	0.0	0.0
7874	6842.0	4251.0
106478930	0.0	0.0
388284	82.0	16.0
171389	114.0	4.0
100420508	0.0	0.0
100420505	25.0	44.0
105377595	27.0	5.0
5203	381.0	1189.0
7866	2226.0	1310.0
100420503	2.0	0.0
5204	8125.0	6866.0
100420502	11.0	4.0
5205	2158.0	11902.0
100420501	0.0	2.0
7867	3095.0	1695.0
5207	7.0	24.0
7869	10046.0	181.0
5208	2142.0	1181.0
106478929	0.0	0.0
5209	28538.0	2859.0
219429	0.0	0.0
106478928	0.0	0.0
219428	0.0	0.0
106478927	0.0	0.0
219447	0.0	0.0
7881	375.0	48.0
7884	1348.0	3813.0
219445	0.0	6.0
5222	1.0	0.0
90523	2.0	6.0
5223	1353.0	2243.0
5224	0.0	0.0
90522	839.0	1493.0
100419521	1.0	0.0
220433	8.0	18.0
146378	0.0	0.0
100420519	0.0	0.0
5214	3058.0	17088.0
158373	95.0	263.0
7879	13762.0	34387.0
5216	22706.0	33281.0
100420512	0.0	0.0
5217	1375.0	16202.0
5218	1711.0	1573.0
158376	200.0	21.0
100505929	0.0	2.0
158358	1697.0	5249.0
5230	15957.0	39935.0
220429	0.0	0.0
5232	0.0	0.0
5233	3.0	5.0
101929467	3.0	6.0
219453	0.0	0.0
100270709	0.0	0.0
146395	30.0	1.0
100505919	0.0	0.0
100420527	6.0	12.0
100420526	1.0	0.0
5225	7779.0	857.0
5226	5179.0	15435.0
100505911	23.0	46.0
5228	306.0	1383.0
90507	1264.0	955.0
5229	1273.0	806.0
90506	947.0	72.0
5241	350.0	20.0
219469	0.0	0.0
101929471	0.0	0.0
5243	382.0	14.0
5244	20.0	16.0
101929478	0.0	0.0
5245	2739.0	4717.0
219464	0.0	3.0
5246	0.0	0.0
5236	7107.0	2401.0
5238	2273.0	2795.0
5239	1523.0	17.0
100505945	2.0	5.0
158399	65.0	47.0
5250	12615.0	14717.0
101929484	2.0	5.0
5251	448.0	28.0
5252	5113.0	2262.0
219479	0.0	0.0
5253	4428.0	7431.0
5255	385.0	974.0
219477	0.0	0.0
5256	1165.0	3231.0
5257	3523.0	2047.0
220441	797.0	7333.0
100419558	0.0	0.0
100419554	0.0	0.0
90525	425.0	606.0
158383	5.0	11.0
100420546	1.0	6.0
90527	1688.0	2089.0
158381	216.0	15.0
100505933	16.0	16.0
90529	613.0	1362.0
5261	1551.0	1020.0
5264	925.0	1055.0
5265	47962.0	6955.0
5266	236.0	1576.0
5267	1.0	0.0
219487	0.0	19.0
5268	101.0	9761.0
101929410	6.0	9.0
219484	0.0	0.0
219482	0.0	0.0
5260	101.0	23.0
5258	0.0	0.0
5259	0.0	0.0
5272	11249.0	476.0
5273	10.0	824.0
5274	198.0	2019.0
28509	0.0	0.0
5275	18.0	16129.0
5276	54.0	37.0
5277	3228.0	1059.0
101929423	41.0	0.0
5279	745.0	1864.0
28503	0.0	1.0
28504	1.0	0.0
28501	0.0	0.0
28502	1.0	0.0
219493	0.0	0.0
28507	0.0	0.0
28508	0.0	0.0
5270	628.0	6618.0
28505	0.0	2.0
101929428	0.0	0.0
5271	4279.0	1607.0
28506	0.0	0.0
256435	415.0	32.0
28500	0.0	1.0
5269	6836.0	638.0
105377617	0.0	0.0
5283	513.0	645.0
5284	11358.0	6047.0
100420450	2.0	7.0
5286	4835.0	4249.0
5287	5276.0	1485.0
5288	41.0	460.0
5289	1453.0	2649.0
101929437	1.0	0.0
5280	99.0	110.0
5281	390.0	752.0
5282	1.0	11.0
102723166	11.0	8.0
102723167	3.0	4.0
102723165	21.0	0.0
100420458	7.0	4.0
5294	380.0	77.0
100420462	0.0	1.0
5295	3765.0	2818.0
100419472	2.0	1.0
5296	25.0	41.0
5297	4209.0	5158.0
5298	4844.0	6284.0
100419471	0.0	0.0
5290	1533.0	2566.0
100419477	0.0	0.0
5291	1240.0	6023.0
5292	14680.0	1048.0
5293	2084.0	1213.0
100420473	0.0	0.0
100101932	0.0	0.0
100101938	0.0	0.0
256472	19.0	1.0
256471	542.0	574.0
100419489	0.0	28.0
100101935	0.0	0.0
100270680	1.0	7.0
100420477	0.0	17.0
100420476	0.0	0.0
100420484	2.0	0.0
100270679	0.0	0.0
100270673	1.0	0.0
106614088	5.0	6.0
101929402	5.0	11.0
100270648	1.0	4.0
101929407	42.0	4.0
105375013	2.0	1.0
641365	0.0	1.0
641364	1.0	5.0
401696	0.0	0.0
28578	0.0	0.0
28579	0.0	0.0
401692	0.0	0.0
124944	80.0	110.0
28572	2.0	26.0
28573	2.0	0.0
28570	0.0	0.0
28571	0.0	1.0
28576	3.0	3.0
28577	0.0	0.0
653354	0.0	0.0
28574	1.0	0.0
401687	0.0	0.0
28575	1.0	0.0
641372	0.0	0.0
641371	90.0	57.0
112950	1304.0	1969.0
641373	0.0	0.0
28589	30.0	7.0
28583	7.0	1.0
28584	8.0	0.0
28581	4.0	0.0
28582	5.0	1.0
28587	2.0	1.0
124930	104.0	1204.0
28588	0.0	0.0
28585	0.0	0.0
28586	9.0	2.0
28580	0.0	0.0
124935	4444.0	1379.0
124936	655.0	558.0
378805	678.0	139.0
641380	0.0	0.0
112942	1624.0	1352.0
378807	2.0	1.0
641382	0.0	0.0
641384	4.0	5.0
401675	0.0	1.0
28558	19.0	3.0
28559	209.0	48.0
28556	0.0	0.0
28557	2.0	0.0
148930	4.0	0.0
401667	0.0	0.0
28555	0.0	0.0
401666	0.0	0.0
28552	0.0	0.0
148932	5155.0	1900.0
401665	0.0	0.0
641379	0.0	0.0
124925	24.0	5.0
401664	0.0	0.0
28569	3.0	0.0
401663	0.0	0.0
112939	2869.0	3676.0
401662	0.0	0.0
28567	27.0	16.0
401661	0.0	0.0
28568	18.0	1.0
112937	19.0	6.0
112936	1503.0	5138.0
449645	0.0	0.0
28561	0.0	0.0
124912	7.0	4.0
653361	522.0	39.0
28560	4.0	0.0
28565	0.0	0.0
653363	0.0	0.0
653364	7.0	38.0
28566	5.0	1.0
28563	5.0	1.0
28564	10.0	0.0
378828	0.0	0.0
378825	69.0	2.0
391804	0.0	0.0
124989	109.0	92.0
391803	0.0	0.0
340286	4.0	1.0
653390	83.0	9.0
339290	1729.0	3191.0
339291	1.0	0.0
378818	0.0	2.0
378819	0.0	0.0
378810	0.0	1.0
391811	0.0	24.0
653381	15.0	365.0
124975	900.0	713.0
124976	8549.0	305.0
391819	0.0	0.0
124974	1.0	3.0
340277	320.0	796.0
340274	2.0	0.0
340273	5.0	15.0
339287	3634.0	6271.0
28514	582.0	3462.0
28512	418.0	360.0
28513	240.0	201.0
28518	1.0	0.0
28519	1.0	0.0
28516	11.0	0.0
28517	0.0	0.0
28510	0.0	0.0
28511	1801.0	5757.0
124961	418.0	626.0
340267	120.0	1199.0
340260	0.0	0.0
112970	433.0	401.0
28525	0.0	0.0
28526	227.0	14.0
28523	0.0	0.0
378832	10.0	2.0
28524	0.0	0.0
28521	1.0	0.0
28522	0.0	0.0
28520	0.0	0.0
900	2632.0	1681.0
901	1611.0	2115.0
340252	204.0	1612.0
902	1495.0	653.0
904	2330.0	2743.0
905	1840.0	2964.0
908	5648.0	9953.0
909	22.0	42.0
340371	2575.0	1776.0
136895	251.0	266.0
51081	1902.0	4142.0
51083	7.0	10.0
51082	2486.0	5393.0
51085	326.0	31.0
51084	1105.0	488.0
51087	8.0	5.0
51086	4.0	3.0
146212	8.0	13.0
51088	2467.0	11073.0
910	5.0	8.0
90678	901.0	1191.0
911	180.0	16.0
912	129.0	30.0
913	33.0	12.0
914	874.0	248.0
915	270.0	43.0
916	1187.0	141.0
917	212.0	37.0
919	1017.0	58.0
90673	213.0	354.0
51090	3420.0	455.0
51092	3641.0	2131.0
51091	257.0	1333.0
51094	6628.0	10180.0
51093	880.0	1023.0
51096	1338.0	2836.0
51095	740.0	389.0
146225	267.0	16.0
51098	1162.0	2962.0
340359	5.0	17.0
51097	1359.0	2569.0
146223	3178.0	1074.0
51099	1524.0	529.0
920	6956.0	1164.0
146227	47.0	19.0
921	687.0	81.0
90668	32.0	111.0
922	64.0	5.0
923	689.0	149.0
340351	119.0	51.0
924	550.0	105.0
643941	0.0	0.0
925	1009.0	65.0
926	131.0	11.0
927	3.0	1.0
928	29101.0	100049.0
100312775	6.0	1.0
929	8664.0	1448.0
158228	55.0	157.0
339366	62.0	14.0
26095	32.0	19.0
401825	0.0	0.0
26098	526.0	665.0
340348	315.0	960.0
26097	3449.0	6224.0
388324	203.0	143.0
26099	6956.0	10468.0
388325	523.0	45.0
930	33.0	18.0
148898	22.0	87.0
931	112.0	27.0
388323	32.0	30.0
932	11.0	3.0
933	940.0	52.0
643954	2.0	1.0
26090	1620.0	2973.0
134265	1427.0	226.0
26092	5191.0	2247.0
936	0.0	0.0
26091	1494.0	1375.0
158234	325.0	385.0
26094	490.0	1141.0
643955	0.0	0.0
938	1.0	10.0
26093	2885.0	1136.0
939	126.0	82.0
401827	49.0	1.0
90693	494.0	1059.0
158219	1578.0	1094.0
134266	677.0	682.0
643971	0.0	5.0
940	171.0	46.0
941	145.0	35.0
124872	124.0	1440.0
942	1105.0	705.0
943	205.0	44.0
342994	1.0	0.0
944	380.0	25.0
643965	0.0	28.0
945	388.0	57.0
946	130.0	11.0
7903	1177.0	353.0
947	7016.0	848.0
158222	73.0	138.0
948	7544.0	3250.0
949	2014.0	1354.0
7905	8241.0	3839.0
136853	33.0	168.0
401895	0.0	0.0
339344	104.0	356.0
339345	0.0	0.0
653308	79.0	185.0
26074	234.0	6.0
7918	566.0	716.0
26073	3036.0	8499.0
7917	12131.0	19291.0
7919	4308.0	6598.0
950	14374.0	17033.0
951	2495.0	320.0
952	1503.0	182.0
388344	291.0	244.0
953	2400.0	918.0
954	25.0	52.0
643976	1.0	1.0
955	2388.0	4687.0
641311	8.0	1.0
956	249.0	606.0
957	711.0	1897.0
958	4031.0	947.0
959	82.0	17.0
7913	5371.0	11858.0
7916	15805.0	30167.0
7915	1118.0	1424.0
26071	1419.0	2572.0
388341	79.0	65.0
26085	186.0	5.0
388339	12.0	16.0
26084	4760.0	990.0
342979	730.0	48.0
960	37655.0	27567.0
26086	2408.0	1825.0
342977	30.0	3.0
388335	470.0	173.0
961	14148.0	4681.0
26088	2728.0	5653.0
962	1048.0	192.0
388336	27.0	2.0
963	6005.0	628.0
388333	2.0	0.0
965	1374.0	993.0
966	35512.0	10808.0
7920	299.0	441.0
643987	0.0	0.0
967	36991.0	19363.0
7923	592.0	356.0
7922	5234.0	8270.0
968	128.0	20.0
969	1295.0	155.0
26080	0.0	1.0
643988	160.0	270.0
26083	2.0	6.0
161835	62.0	16.0
134218	3013.0	3397.0
100312782	0.0	0.0
7941	162.0	179.0
7940	1420.0	137.0
26059	35.0	85.0
339324	906.0	1018.0
339327	102.0	80.0
26052	673.0	58.0
26051	1573.0	90.0
339318	503.0	174.0
340307	0.0	0.0
26054	4235.0	7505.0
970	98.0	10.0
971	114.0	83.0
26053	1667.0	8192.0
972	160515.0	24987.0
26056	3579.0	2272.0
973	365.0	233.0
974	160.0	43.0
26058	2421.0	5921.0
975	38784.0	20557.0
26057	5293.0	9599.0
653333	6.0	2.0
976	24310.0	995.0
7932	5.0	7.0
100312789	0.0	0.0
977	18078.0	12323.0
100312788	0.0	0.0
978	345.0	15.0
643996	0.0	0.0
7936	3002.0	4571.0
100312785	0.0	0.0
26050	22.0	536.0
100312787	0.0	0.0
641339	191.0	251.0
161823	227.0	562.0
100312792	0.0	1.0
100312794	1.0	6.0
100312790	0.0	0.0
148870	1.0	1.0
388364	0.0	0.0
388363	133.0	187.0
653316	36.0	11.0
653319	665.0	1003.0
148867	3524.0	2211.0
26063	352.0	712.0
122258	0.0	0.0
26062	0.0	0.0
102578074	0.0	0.0
26065	5036.0	4373.0
26064	4718.0	4407.0
983	120.0	8452.0
984	1536.0	1763.0
146206	115.0	22.0
987	3196.0	2896.0
988	2232.0	3044.0
7942	1544.0	539.0
989	8891.0	5199.0
26061	584.0	419.0
161829	5.0	7.0
100312798	0.0	0.0
26060	2606.0	4141.0
219525	1.0	0.0
5300	1524.0	1526.0
5301	0.0	0.0
339302	0.0	0.0
388394	1.0	1.0
990	86.0	2033.0
991	30.0	4109.0
100419609	0.0	0.0
342945	290.0	121.0
993	14.0	544.0
994	3489.0	7129.0
51001	517.0	1216.0
100419606	0.0	0.0
51000	620.0	1428.0
995	4.0	347.0
996	3386.0	4268.0
51003	194.0	387.0
100419608	2.0	3.0
997	1233.0	1386.0
51002	428.0	1186.0
388389	1.0	0.0
998	14963.0	18068.0
51005	400.0	706.0
999	14643.0	30831.0
51004	264.0	531.0
158293	2255.0	7188.0
51006	2088.0	6546.0
7955	23.0	89.0
51009	1457.0	2884.0
7957	419.0	356.0
51008	793.0	949.0
158297	4.0	1.0
219537	44.0	9.0
5310	4071.0	2714.0
5311	3010.0	1800.0
101929387	27.0	1.0
388387	27.0	0.0
100419614	0.0	0.0
388381	0.0	0.0
51010	478.0	710.0
100420608	0.0	0.0
342933	2.0	2.0
51012	3984.0	9004.0
51011	407.0	705.0
51014	4875.0	3892.0
51013	574.0	821.0
51016	216.0	582.0
7965	485.0	791.0
51015	1434.0	905.0
5303	437.0	759.0
51018	1591.0	1246.0
5304	19.0	9.0
5305	2496.0	2596.0
5306	6557.0	5405.0
5307	40.0	6935.0
51019	775.0	1162.0
342931	0.0	0.0
5308	3.0	20.0
101929390	0.0	0.0
5309	8.0	5.0
219527	11.0	11.0
101929397	0.0	7.0
7980	1846.0	118.0
5320	131.0	9.0
7982	2167.0	1088.0
5321	418.0	2102.0
5322	269.0	21.0
7984	995.0	1969.0
219541	458.0	792.0
51021	1842.0	2897.0
51020	1242.0	2785.0
51023	458.0	793.0
51022	172.0	345.0
51025	290.0	299.0
342926	475.0	1556.0
51024	3060.0	3066.0
7976	150.0	496.0
5313	0.0	0.0
51027	149.0	801.0
100420613	0.0	0.0
51026	2332.0	2704.0
5314	13.0	428.0
7975	9220.0	897.0
100420612	2.0	11.0
5315	28794.0	77591.0
51029	3077.0	4127.0
7978	210.0	890.0
51028	2672.0	2243.0
5316	1300.0	946.0
5317	674.0	103067.0
5318	192.0	1021.0
7979	1680.0	7566.0
219539	104.0	13.0
5319	279.0	9.0
219557	0.0	0.0
7991	1480.0	7495.0
5330	1403.0	244.0
7994	5321.0	5672.0
5331	1635.0	3475.0
5332	999.0	1170.0
7993	324.0	235.0
5333	1481.0	432.0
5334	619.0	114.0
51030	829.0	1786.0
51032	107.0	18.0
51031	1793.0	4845.0
342918	3.0	0.0
100420627	1.0	137.0
51035	3253.0	4608.0
5324	80.0	123.0
5325	1698.0	2516.0
5326	4592.0	3696.0
5327	4964.0	4199.0
7988	387.0	1035.0
100420621	0.0	2.0
5328	3035.0	10197.0
5329	17139.0	1378.0
158248	183.0	6.0
5340	16.0	4.0
5341	4253.0	504.0
5342	1.0	4.0
5343	2.0	6.0
101929335	837.0	2.0
5345	453.0	724.0
63027	3231.0	5318.0
342909	62.0	99.0
342908	49.0	25.0
51043	3711.0	3953.0
51042	198.0	215.0
342900	0.0	0.0
100419649	0.0	0.0
51046	0.0	1.0
5335	2213.0	11857.0
90634	996.0	309.0
134285	26.0	223.0
5336	2177.0	254.0
5337	389.0	8062.0
90637	853.0	429.0
100420633	0.0	0.0
5338	1554.0	3565.0
5339	27883.0	19918.0
90639	468.0	317.0
5350	687.0	19.0
5351	4112.0	24616.0
5352	2686.0	4689.0
219578	0.0	5.0
100419650	0.0	0.0
134288	0.0	1.0
63035	805.0	2448.0
5354	12.0	2.0
5355	4765.0	9530.0
63036	5.0	3.0
5356	2036.0	1643.0
90632	5.0	73.0
101929344	1.0	0.0
161882	193.0	75.0
51050	53.0	736.0
51052	0.0	0.0
643906	0.0	1.0
51054	149.0	97.0
643904	4.0	7.0
51053	151.0	1212.0
643905	0.0	0.0
51056	9714.0	6563.0
51058	166.0	657.0
51057	246.0	1935.0
643909	0.0	0.0
5346	22.0	51.0
90624	604.0	759.0
51059	3.0	1.0
5347	57.0	1668.0
5348	375.0	7.0
5349	5010.0	13433.0
90625	4.0	3.0
90627	3356.0	271.0
5360	4878.0	15545.0
5361	4778.0	16328.0
5362	8494.0	818.0
101929351	15.0	2.0
5364	4662.0	8182.0
5365	138.0	1549.0
5366	771.0	4130.0
90665	0.0	0.0
5367	3.0	7.0
51061	4452.0	1987.0
51060	2333.0	5197.0
51063	1023.0	203.0
51062	351.0	229.0
146279	3.0	6.0
51065	2288.0	1129.0
643915	0.0	0.0
51067	379.0	1077.0
51066	11.0	9.0
51069	567.0	1062.0
51068	2314.0	4129.0
5357	1291.0	2930.0
5358	8972.0	6163.0
100420656	0.0	0.0
5359	8094.0	5393.0
643911	378.0	919.0
100420650	0.0	8.0
5371	8801.0	4877.0
100420660	0.0	4.0
5372	952.0	2538.0
5373	693.0	683.0
158257	7.0	1.0
732448	1.0	4.0
5375	2.0	6.0
5376	13996.0	1183.0
90655	0.0	0.0
5378	400.0	1146.0
219595	0.0	10.0
101929369	0.0	1.0
51070	1424.0	1042.0
51072	129.0	323.0
51071	1349.0	2750.0
5370	0.0	0.0
51074	888.0	1111.0
51073	1147.0	1650.0
51076	516.0	404.0
51075	3247.0	4323.0
51078	1812.0	3677.0
51077	1750.0	3252.0
51079	752.0	815.0
5368	21.0	24.0
5369	0.0	0.0
100420665	1.0	2.0
171222	2.0	14.0
171221	0.0	4.0
90649	182.0	1106.0
171220	245.0	104.0
5382	89.0	125.0
5383	52.0	106.0
100419560	5.0	0.0
28619	14.0	4.0
5387	72.0	168.0
28613	0.0	0.0
28614	10.0	8.0
220594	1.0	1.0
28611	14.0	3.0
28612	0.0	0.0
28617	3.0	1.0
5380	1.0	4.0
28616	3.0	1.0
28610	3.0	0.0
5379	217.0	522.0
100420558	0.0	3.0
100420557	2.0	1.0
100420555	1.0	1.0
100420552	2.0	1.0
5393	930.0	1420.0
5394	2858.0	4833.0
5395	217.0	581.0
5396	1643.0	4549.0
101929302	40.0	8.0
28624	0.0	0.0
28625	2.0	0.0
28622	7.0	1.0
28623	0.0	0.0
28628	4.0	0.0
28629	9.0	0.0
28626	4.0	0.0
28627	8.0	0.0
28620	58.0	1.0
28621	0.0	0.0
100420568	0.0	0.0
100420567	3.0	4.0
101929310	0.0	0.0
100420574	0.0	4.0
28608	0.0	0.0
28609	17.0	1.0
100419595	3.0	4.0
28602	10.0	1.0
28603	0.0	0.0
101929328	1.0	0.0
28600	0.0	0.0
28601	7.0	4.0
28606	5.0	0.0
101929329	1.0	1.0
100419599	0.0	0.0
256536	0.0	0.0
100420589	0.0	0.0
100420588	1.0	0.0
53615	3379.0	3278.0
53616	370.0	889.0
100420591	0.0	0.0
100420590	0.0	0.0
112802	1.0	6.0
256586	599.0	210.0
171177	307.0	10468.0
171169	14.0	29.0
53632	5.0	1.0
53630	12.0	4.0
53635	3523.0	5368.0
53637	305.0	2632.0
112840	493.0	571.0
26038	36.0	13.0
26037	3389.0	3975.0
653226	6.0	8.0
28699	0.0	0.0
26039	612.0	3103.0
112849	242.0	376.0
112846	11.0	8.0
26030	835.0	2068.0
28693	1.0	3.0
28694	1.0	0.0
26032	140.0	10.0
28691	2.0	3.0
26031	1403.0	596.0
28692	2.0	1.0
26034	304.0	424.0
28697	0.0	0.0
26033	9.0	824.0
28698	0.0	0.0
653232	181.0	155.0
100312803	0.0	3.0
26036	2126.0	3031.0
100312806	0.0	0.0
28695	0.0	0.0
26035	822.0	2181.0
28696	0.0	0.0
653234	2.0	3.0
643898	0.0	0.0
100312801	0.0	2.0
28690	8.0	3.0
26049	85.0	216.0
26048	295.0	688.0
653214	521.0	609.0
100312819	0.0	0.0
26040	1331.0	976.0
26043	1628.0	6462.0
26045	29.0	10.0
653220	0.0	1.0
26047	65.0	3.0
100312817	0.0	0.0
26046	1293.0	1298.0
100312816	0.0	0.0
124817	62.0	48.0
148808	1259.0	359.0
378925	25.0	3.0
28679	0.0	0.0
26015	906.0	2755.0
653247	1.0	4.0
26018	4759.0	8443.0
28677	5.0	2.0
26017	2714.0	2769.0
28678	0.0	0.0
26019	1445.0	3875.0
124801	462.0	1097.0
28671	6.0	2.0
28672	11.0	3.0
26010	4594.0	7556.0
28670	2.0	0.0
26012	1412.0	2441.0
28675	0.0	0.0
26011	144.0	3816.0
28676	1.0	1.0
28673	4.0	0.0
148811	44.0	4.0
26013	173.0	690.0
28674	18.0	3.0
124808	731.0	1351.0
148818	0.0	0.0
112812	61.0	76.0
26027	96.0	160.0
653236	20.0	9.0
28688	0.0	1.0
28689	8.0	0.0
653238	18.0	10.0
112817	81.0	65.0
148823	144.0	4.0
28682	11.0	4.0
28683	4.0	3.0
148824	2.0	0.0
28680	6.0	0.0
653240	0.0	0.0
26020	15669.0	8213.0
28681	3.0	0.0
28686	0.0	0.0
26022	4066.0	3464.0
28684	6.0	1.0
26025	389.0	47.0
26024	231.0	551.0
28685	4.0	1.0
378948	0.0	0.0
378949	0.0	0.0
112885	4.0	1.0
28657	5.0	0.0
653268	23.0	10.0
653269	0.0	0.0
28658	0.0	1.0
28655	1.0	2.0
28656	0.0	0.0
28659	3.0	5.0
28650	0.0	0.0
653275	0.0	0.0
28653	6.0	0.0
28654	0.0	0.0
28651	0.0	0.0
28652	1.0	0.0
100312849	3.0	4.0
102157402	939.0	444.0
102157400	0.0	0.0
378938	10701.0	7664.0
641298	28.0	30.0
26005	1428.0	2840.0
28668	0.0	0.0
28669	2.0	0.0
26007	1134.0	3790.0
28666	8.0	1.0
653259	1.0	1.0
28667	5.0	0.0
26009	886.0	1553.0
28660	33.0	1.0
124857	33.0	2.0
28661	0.0	0.0
26001	3810.0	7039.0
28664	9.0	3.0
26000	2483.0	2231.0
28665	0.0	0.0
26003	4150.0	9192.0
28662	5.0	1.0
26002	1452.0	5747.0
28663	13.0	2.0
100312850	5.0	16.0
340390	31.0	70.0
340393	5.0	5.0
28639	25.0	3.0
112869	470.0	227.0
28638	815.0	143.0
100312829	1.0	1.0
100312826	14.0	41.0
124842	14.0	9.0
100312825	0.0	2.0
100312828	16.0	29.0
100312827	0.0	0.0
100312821	0.0	0.0
100312824	0.0	0.0
340385	254.0	835.0
100312823	0.0	0.0
339390	21.0	7.0
339396	0.0	4.0
28646	0.0	0.0
378950	0.0	0.0
28647	3.0	0.0
339398	9.0	1.0
378951	0.0	0.0
28644	0.0	0.0
378952	0.0	0.0
378953	0.0	0.0
28645	0.0	0.0
378955	0.0	0.0
112858	1132.0	1681.0
28648	0.0	0.0
378956	0.0	0.0
28649	0.0	0.0
653282	0.0	0.0
28642	5.0	1.0
100312837	0.0	0.0
28643	0.0	0.0
100312836	0.0	0.0
653288	0.0	0.0
28640	2.0	0.0
28641	0.0	0.0
100312838	0.0	0.0
100312833	0.0	0.0
100312832	0.0	0.0
100312835	0.0	0.0
100312830	1.0	0.0
646096	0.0	2.0
90799	1109.0	2332.0
100287345	0.0	0.0
87171	9.0	25.0
87178	1730.0	3197.0
100287327	0.0	0.0
100287325	8.0	2.0
100287314	8.0	10.0
26191	512.0	68.0
26190	3732.0	5161.0
100287302	0.0	0.0
26173	4672.0	4723.0
26175	323.0	473.0
154197	4.0	5.0
5411	4161.0	6672.0
5409	28.0	1.0
26184	0.0	0.0
26188	0.0	0.0
26189	0.0	0.0
5406	11.0	0.0
5407	0.0	0.0
5408	1.0	0.0
286002	8.0	51.0
5420	16886.0	1276.0
286006	80.0	30.0
100131546	5.0	9.0
646016	0.0	0.0
5422	661.0	1740.0
51122	1604.0	3942.0
51121	338.0	683.0
51124	1788.0	3111.0
51123	2529.0	4052.0
5412	7444.0	897.0
51126	1606.0	2132.0
51125	2525.0	4087.0
5413	862.0	2763.0
5414	1810.0	82.0
51128	3103.0	1795.0
51127	53.0	197.0
51129	19320.0	728.0
646024	2.0	38.0
646023	39.0	15.0
100131539	5.0	0.0
5430	15848.0	42379.0
5431	3113.0	9147.0
286016	8.0	55.0
5432	3022.0	2321.0
100131535	0.0	1.0
5433	1606.0	2940.0
105369729	0.0	0.0
51131	1698.0	839.0
51130	119.0	339.0
51133	2082.0	7079.0
51132	4816.0	3931.0
51135	997.0	1978.0
51134	450.0	758.0
5423	512.0	2752.0
90701	1289.0	1543.0
5424	738.0	1291.0
51136	510.0	430.0
5425	2230.0	3201.0
51138	1584.0	2728.0
5426	970.0	5066.0
646019	3.0	2.0
5427	43.0	424.0
5428	2486.0	3700.0
5429	487.0	756.0
100131528	0.0	0.0
5440	1577.0	2370.0
5441	2866.0	2467.0
5442	1101.0	1802.0
5443	14.0	229.0
5444	14.0	58.0
51142	5641.0	6593.0
51141	1653.0	1015.0
51144	5289.0	4430.0
51143	2195.0	1621.0
51146	0.0	0.0
89758	0.0	0.0
5434	4563.0	5613.0
51148	871.0	5706.0
5435	14.0	11.0
51147	582.0	2341.0
5436	1077.0	4165.0
90736	446.0	621.0
51149	676.0	398.0
5437	1264.0	4500.0
5438	601.0	603.0
5439	722.0	1862.0
90737	1.0	43.0
