id	1ea50a97-2adb-4252-aec8-2fe94d49b0a0	21454a1b-20e1-4a4d-99b6-8ee30b1c979d
339256	0.0	1.0
106478992	0.0	0.0
339257	0.0	0.0
106478991	5.0	2.0
339258	0.0	0.0
106478990	0.0	0.0
800	10902.0	16190.0
801	23830.0	35184.0
802	0.0	1.0
342892	79.0	117.0
804	1.0	0.0
805	27411.0	42475.0
342898	1.0	1.0
342897	42.0	139.0
806	43.0	56.0
401718	2.0	7.0
807	8.0	7.0
401717	8.0	15.0
808	11262.0	19500.0
158345	28.0	63.0
339240	0.0	1.0
90586	49.0	86.0
339241	1.0	0.0
90589	6.0	12.0
378884	73.0	114.0
339244	0.0	1.0
653404	0.0	0.0
90580	379.0	555.0
391825	0.0	0.0
391827	1.0	4.0
810	7.0	85.0
811	28822.0	41576.0
340221	1.0	0.0
813	5445.0	7919.0
814	252.0	332.0
815	82.0	89.0
816	12.0	19.0
401708	0.0	6.0
817	2464.0	3643.0
818	2744.0	3646.0
819	1349.0	2329.0
90576	191.0	284.0
339230	866.0	1360.0
339231	1115.0	1598.0
339229	744.0	1045.0
122335	0.0	0.0
124997	2813.0	4798.0
340217	0.0	0.0
124995	1549.0	2337.0
378881	0.0	0.0
820	108.0	813.0
821	22960.0	34894.0
822	13357.0	31675.0
823	10791.0	16336.0
824	27843.0	37354.0
825	293.0	384.0
826	18178.0	29941.0
827	83.0	135.0
134391	1.0	0.0
829	5722.0	9216.0
106478969	0.0	0.0
106478968	0.0	0.0
106478967	3.0	6.0
106478966	0.0	2.0
106478965	1.0	1.0
161931	7.0	5.0
106478964	0.0	0.0
106478963	0.0	1.0
339221	5.0	10.0
106478962	10.0	12.0
653423	0.0	1.0
106478961	0.0	0.0
106478960	0.0	0.0
653427	2.0	0.0
340205	61.0	80.0
340206	17.0	57.0
388228	423.0	431.0
830	6447.0	10145.0
831	11857.0	19639.0
832	9198.0	14967.0
833	1893.0	2917.0
834	2742.0	4660.0
835	1314.0	1863.0
836	1158.0	1834.0
837	4184.0	6809.0
838	83.0	170.0
342865	4.0	3.0
340204	0.0	0.0
839	542.0	812.0
90594	385.0	489.0
100505993	3.0	5.0
106478959	0.0	0.0
106478958	12.0	22.0
100505994	24.0	73.0
106478957	3.0	3.0
106478956	1.0	0.0
641451	0.0	0.0
106478955	0.0	0.0
106478954	3.0	4.0
106478953	0.0	0.0
100505996	0.0	3.0
106478952	0.0	0.0
339210	105.0	137.0
106478951	0.0	0.0
106478950	0.0	0.0
146310	6.0	2.0
90592	588.0	852.0
7809	3.0	2.0
840	1954.0	3192.0
841	1875.0	2974.0
842	1135.0	1928.0
843	1786.0	2548.0
844	31.0	77.0
136991	13.0	11.0
845	275.0	551.0
342850	1.0	4.0
846	13.0	36.0
7802	3067.0	5307.0
847	13753.0	20296.0
7804	396.0	616.0
7803	10996.0	16827.0
7805	31812.0	66432.0
106478949	0.0	0.0
106478989	0.0	0.0
106478988	0.0	0.0
106478987	1.0	1.0
376267	1317.0	1586.0
106478986	0.0	0.0
106478985	8.0	10.0
106478984	0.0	0.0
388254	2.0	5.0
106478983	0.0	1.0
388255	15.0	13.0
106478982	0.0	0.0
339201	398.0	560.0
653447	318.0	497.0
106478981	0.0	0.0
106478980	0.0	0.0
28594	1.0	10.0
7818	2745.0	4557.0
28595	5.0	10.0
148979	17.0	27.0
28592	14.0	12.0
28593	1.0	3.0
28599	0.0	1.0
401744	1.0	0.0
28597	0.0	2.0
401742	0.0	0.0
641455	0.0	0.0
7813	1507.0	2187.0
857	49709.0	55468.0
641457	3.0	7.0
7812	22395.0	34600.0
858	14314.0	16710.0
641456	3.0	5.0
859	21.0	60.0
28591	2.0	1.0
106478979	0.0	0.0
106478978	0.0	0.0
106478977	3.0	3.0
106478976	1.0	0.0
106478975	0.0	0.0
106478974	0.0	1.0
106478973	8.0	9.0
106478972	5.0	8.0
653435	0.0	0.0
106478971	6.0	10.0
653436	15.0	8.0
106478970	0.0	1.0
653437	0.0	1.0
146330	133.0	196.0
146325	0.0	1.0
860	302.0	554.0
861	5143.0	9241.0
862	587.0	760.0
653440	365.0	550.0
863	756.0	915.0
653441	64.0	105.0
864	2028.0	2384.0
865	1877.0	3272.0
866	61.0	143.0
867	2377.0	3810.0
868	1234.0	2027.0
869	3.0	6.0
134353	224.0	284.0
641467	47.0	68.0
7827	0.0	0.0
106478926	0.0	0.0
101929495	0.0	0.0
106478925	0.0	0.0
106478924	5.0	15.0
219402	1439.0	2326.0
106478923	0.0	0.0
7840	1207.0	2045.0
106478922	0.0	0.0
100505964	0.0	0.0
106478921	0.0	0.0
106478920	4.0	2.0
7841	3179.0	5086.0
388276	0.0	0.0
388275	3.0	4.0
388272	236.0	347.0
871	6152.0	9551.0
873	2287.0	3373.0
874	145.0	225.0
875	22.0	34.0
7832	18763.0	46327.0
100505967	0.0	0.0
7837	3071.0	3945.0
106478919	0.0	0.0
106478918	0.0	0.0
106478917	0.0	0.0
106478916	0.0	0.0
106478915	0.0	0.0
106478914	2.0	2.0
106478913	2.0	2.0
106478912	0.0	0.0
7851	957.0	1132.0
106478911	0.0	0.0
100505953	1.0	0.0
7850	73.0	108.0
106478910	0.0	0.0
7852	4385.0	8114.0
100270754	0.0	0.0
881	57.0	69.0
100270755	0.0	2.0
883	343.0	536.0
885	5.0	5.0
886	0.0	0.0
887	3.0	8.0
100270753	0.0	0.0
7844	1457.0	2370.0
889	1404.0	2114.0
7846	17546.0	34661.0
106478909	0.0	0.0
219409	0.0	0.0
7849	384.0	669.0
220416	73.0	152.0
106478948	0.0	0.0
106478947	0.0	0.0
106478946	0.0	0.0
106478945	0.0	0.0
7862	1166.0	1839.0
106478944	0.0	0.0
100174857	1.0	1.0
106478943	32.0	32.0
5201	2719.0	4190.0
106478942	3.0	7.0
5202	1394.0	2499.0
106478941	0.0	0.0
106478940	0.0	0.0
890	125.0	145.0
891	196.0	340.0
892	1736.0	2659.0
894	3141.0	4400.0
342808	1.0	1.0
895	0.0	0.0
896	8240.0	12873.0
388289	6.0	7.0
897	0.0	4.0
898	59.0	77.0
899	205.0	303.0
7855	1835.0	2277.0
7857	59.0	222.0
171392	281.0	416.0
100505989	48.0	114.0
106478939	3.0	2.0
219417	0.0	0.0
106478938	0.0	2.0
219438	0.0	0.0
106478937	0.0	0.0
219437	0.0	0.0
106478936	0.0	0.0
7871	2018.0	2943.0
219436	0.0	0.0
106478935	0.0	0.0
106478934	0.0	0.0
100505970	21.0	22.0
5210	562.0	944.0
7873	1667.0	2512.0
100505975	5.0	13.0
106478933	0.0	0.0
5211	6952.0	12366.0
106478932	0.0	0.0
219432	0.0	0.0
5212	25.0	33.0
106478931	0.0	0.0
5213	1979.0	2950.0
219431	0.0	0.0
7874	3936.0	6355.0
106478930	0.0	0.0
388284	203.0	356.0
171389	15.0	23.0
100420508	0.0	0.0
100420505	25.0	32.0
105377595	16.0	34.0
5203	481.0	769.0
7866	1609.0	2403.0
100420503	0.0	0.0
5204	12209.0	21147.0
100420502	5.0	7.0
5205	1751.0	2630.0
100420501	0.0	0.0
7867	4638.0	6371.0
5207	13.0	22.0
7869	5220.0	5857.0
5208	3068.0	3609.0
106478929	0.0	0.0
5209	6458.0	10982.0
219429	0.0	0.0
106478928	0.0	0.0
219428	0.0	0.0
106478927	0.0	0.0
219447	0.0	0.0
7881	336.0	1333.0
7884	1545.0	2452.0
219445	0.0	0.0
5222	0.0	4.0
90523	8.0	17.0
5223	1248.0	2000.0
5224	0.0	0.0
90522	1469.0	2313.0
100419521	2.0	1.0
220433	17.0	24.0
146378	0.0	0.0
100420519	0.0	1.0
5214	2274.0	3575.0
158373	148.0	275.0
7879	13978.0	21436.0
5216	30418.0	47569.0
100420512	0.0	0.0
5217	1779.0	3471.0
5218	1628.0	2351.0
158376	291.0	219.0
100505929	0.0	0.0
158358	1412.0	2057.0
5230	15724.0	25361.0
220429	0.0	1.0
5232	0.0	0.0
5233	10.0	12.0
101929467	4.0	2.0
219453	0.0	0.0
100270709	0.0	0.0
146395	3.0	16.0
100505919	0.0	0.0
100420527	1.0	9.0
100420526	1.0	0.0
5225	12755.0	14088.0
5226	7793.0	18213.0
100505911	31.0	50.0
5228	214.0	353.0
90507	1806.0	2868.0
5229	1130.0	1835.0
90506	2609.0	5094.0
5241	336.0	752.0
219469	0.0	0.0
101929471	0.0	0.0
5243	314.0	633.0
5244	26.0	37.0
101929478	0.0	0.0
5245	2934.0	4682.0
219464	0.0	0.0
5246	4.0	1.0
5236	5329.0	7790.0
5238	1380.0	2175.0
5239	1401.0	2104.0
100505945	2.0	0.0
158399	60.0	100.0
5250	12595.0	19263.0
101929484	5.0	1.0
5251	617.0	607.0
5252	3427.0	6013.0
219479	0.0	0.0
5253	3684.0	5309.0
5255	335.0	539.0
219477	0.0	0.0
5256	1455.0	2325.0
5257	3610.0	5209.0
220441	535.0	947.0
100419558	0.0	0.0
100419554	0.0	0.0
90525	262.0	433.0
158383	4.0	7.0
100420546	3.0	8.0
90527	1744.0	2548.0
158381	80.0	111.0
100505933	23.0	35.0
90529	864.0	1694.0
5261	1279.0	2224.0
5264	1208.0	2097.0
5265	70105.0	122242.0
5266	40.0	119.0
5267	0.0	1.0
219487	0.0	2.0
5268	56.0	414.0
101929410	7.0	10.0
219484	0.0	0.0
219482	0.0	0.0
5260	73.0	146.0
5258	0.0	0.0
5259	0.0	1.0
5272	1764.0	2479.0
5273	13.0	34.0
5274	268.0	413.0
28509	0.0	0.0
5275	7.0	77.0
5276	126.0	254.0
5277	2198.0	3390.0
101929423	40.0	55.0
5279	1044.0	1569.0
28503	0.0	1.0
28504	2.0	0.0
28501	2.0	2.0
28502	1.0	0.0
219493	0.0	0.0
28507	0.0	1.0
28508	0.0	0.0
5270	496.0	575.0
28505	1.0	1.0
101929428	1.0	2.0
5271	1029.0	1624.0
28506	0.0	0.0
256435	262.0	259.0
28500	3.0	2.0
5269	6925.0	11731.0
105377617	0.0	0.0
5283	574.0	781.0
5284	18393.0	32008.0
100420450	8.0	2.0
5286	3007.0	3916.0
5287	2745.0	3408.0
5288	8.0	31.0
5289	1668.0	2504.0
101929437	0.0	0.0
5280	76.0	108.0
5281	465.0	735.0
5282	4.0	5.0
102723166	19.0	20.0
102723167	0.0	3.0
102723165	37.0	38.0
100420458	4.0	7.0
5294	659.0	857.0
100420462	0.0	0.0
5295	3253.0	5160.0
100419472	0.0	1.0
5296	32.0	36.0
5297	4392.0	6789.0
5298	4113.0	6687.0
100419471	1.0	0.0
5290	1155.0	1858.0
100419477	0.0	0.0
5291	1689.0	2973.0
5292	2995.0	5995.0
5293	2448.0	3275.0
100420473	0.0	0.0
100101932	0.0	0.0
100101938	0.0	0.0
256472	10.0	8.0
256471	677.0	1032.0
100419489	3.0	1.0
100101935	0.0	0.0
100270680	2.0	8.0
100420477	1.0	0.0
100420476	0.0	0.0
100420484	4.0	5.0
100270679	0.0	0.0
100270673	0.0	1.0
106614088	7.0	16.0
101929402	20.0	33.0
100270648	0.0	0.0
101929407	25.0	56.0
105375013	2.0	12.0
641365	0.0	2.0
641364	3.0	2.0
401696	0.0	0.0
28578	0.0	0.0
28579	0.0	1.0
401692	0.0	0.0
124944	103.0	200.0
28572	2.0	6.0
28573	3.0	6.0
28570	1.0	0.0
28571	0.0	1.0
28576	12.0	24.0
28577	11.0	12.0
653354	0.0	13.0
28574	8.0	11.0
401687	0.0	0.0
28575	8.0	2.0
641372	0.0	4.0
641371	330.0	615.0
112950	1389.0	2127.0
641373	0.0	0.0
28589	24.0	42.0
28583	17.0	30.0
28584	2.0	10.0
28581	18.0	28.0
28582	5.0	6.0
28587	0.0	3.0
124930	223.0	286.0
28588	0.0	0.0
28585	0.0	2.0
28586	34.0	51.0
28580	1.0	2.0
124935	5189.0	9237.0
124936	895.0	1497.0
378805	361.0	630.0
641380	0.0	0.0
112942	2022.0	3226.0
378807	1.0	3.0
641382	0.0	0.0
641384	1.0	0.0
401675	0.0	0.0
28558	37.0	52.0
28559	631.0	860.0
28556	0.0	0.0
28557	17.0	24.0
148930	13.0	16.0
401667	0.0	0.0
28555	1.0	0.0
401666	0.0	0.0
28552	0.0	0.0
148932	1921.0	3083.0
401665	0.0	0.0
641379	2.0	1.0
124925	14.0	29.0
401664	0.0	0.0
28569	11.0	16.0
401663	0.0	0.0
112939	2545.0	3779.0
401662	0.0	0.0
28567	50.0	98.0
401661	0.0	0.0
28568	73.0	100.0
112937	54.0	99.0
112936	2653.0	4202.0
449645	0.0	1.0
28561	0.0	0.0
124912	7.0	10.0
653361	719.0	1516.0
28560	12.0	15.0
28565	0.0	0.0
653363	0.0	0.0
653364	6.0	13.0
28566	1.0	0.0
28563	4.0	11.0
28564	7.0	5.0
378828	0.0	0.0
378825	108.0	90.0
391804	1.0	2.0
124989	125.0	169.0
391803	0.0	0.0
340286	6.0	14.0
653390	130.0	322.0
339290	1530.0	2182.0
339291	0.0	0.0
378818	0.0	0.0
378819	0.0	0.0
378810	0.0	0.0
391811	1.0	0.0
653381	30.0	47.0
124975	976.0	1450.0
124976	3707.0	4146.0
391819	2.0	1.0
124974	1.0	2.0
340277	405.0	699.0
340274	1.0	0.0
340273	8.0	16.0
339287	4316.0	6685.0
28514	629.0	1408.0
28512	470.0	793.0
28513	67.0	95.0
28518	4.0	10.0
28519	0.0	1.0
28516	1.0	4.0
28517	0.0	1.0
28510	1.0	0.0
28511	1788.0	2788.0
124961	666.0	977.0
340267	298.0	711.0
340260	0.0	0.0
112970	323.0	477.0
28525	0.0	0.0
28526	365.0	262.0
28523	0.0	0.0
378832	1.0	1.0
28524	0.0	0.0
28521	2.0	1.0
28522	0.0	0.0
28520	3.0	1.0
900	2811.0	4897.0
901	1836.0	2925.0
340252	504.0	827.0
902	1052.0	1775.0
904	1589.0	2236.0
905	1537.0	2183.0
908	4114.0	6515.0
909	218.0	123.0
340371	2722.0	3586.0
136895	300.0	420.0
51081	2058.0	3317.0
51083	17.0	312.0
51082	2838.0	4884.0
51085	348.0	569.0
51084	1501.0	2550.0
51087	8.0	26.0
51086	6.0	16.0
146212	31.0	43.0
51088	1570.0	2271.0
910	39.0	67.0
90678	1160.0	2092.0
911	351.0	498.0
912	235.0	408.0
913	189.0	283.0
914	1202.0	1711.0
915	560.0	861.0
916	1414.0	2167.0
917	444.0	547.0
919	1815.0	1622.0
90673	519.0	653.0
51090	3072.0	3391.0
51092	4667.0	9029.0
51091	587.0	832.0
51094	6648.0	11142.0
51093	1269.0	2128.0
51096	1182.0	1968.0
51095	491.0	742.0
146225	54.0	89.0
51098	1255.0	2084.0
340359	31.0	59.0
51097	2212.0	4115.0
146223	3324.0	4630.0
51099	1377.0	2941.0
920	9685.0	17789.0
146227	85.0	149.0
921	781.0	1112.0
90668	84.0	87.0
922	226.0	327.0
923	1267.0	1964.0
340351	148.0	227.0
924	471.0	608.0
643941	0.0	0.0
925	1041.0	1678.0
926	214.0	353.0
927	6.0	8.0
928	25316.0	38672.0
100312775	4.0	6.0
929	7592.0	13897.0
158228	148.0	261.0
339366	43.0	53.0
26095	46.0	115.0
401825	2.0	0.0
26098	764.0	993.0
340348	443.0	766.0
26097	3189.0	4886.0
388324	267.0	334.0
26099	5047.0	8728.0
388325	1284.0	2326.0
930	120.0	50.0
148898	97.0	168.0
931	545.0	200.0
388323	45.0	101.0
932	9.0	15.0
933	624.0	1019.0
643954	1.0	1.0
26090	3033.0	5526.0
134265	2171.0	2478.0
26092	3559.0	5767.0
936	0.0	0.0
26091	1858.0	2959.0
158234	466.0	644.0
26094	487.0	740.0
643955	0.0	0.0
938	3.0	7.0
26093	1410.0	2216.0
939	381.0	397.0
401827	9.0	11.0
90693	380.0	617.0
158219	1567.0	3097.0
134266	826.0	907.0
643971	0.0	0.0
940	268.0	508.0
941	202.0	312.0
124872	18.0	79.0
942	1832.0	3233.0
943	154.0	177.0
342994	3.0	6.0
944	170.0	304.0
643965	2.0	2.0
945	867.0	1565.0
946	219.0	248.0
7903	1414.0	2111.0
947	5948.0	8062.0
158222	23.0	61.0
948	7739.0	10922.0
949	1371.0	3382.0
7905	8332.0	13021.0
136853	73.0	132.0
401895	0.0	0.0
339344	285.0	391.0
339345	0.0	1.0
653308	131.0	173.0
26074	355.0	800.0
7918	1008.0	1814.0
26073	3267.0	5004.0
7917	10490.0	17504.0
7919	5573.0	6835.0
950	11990.0	18540.0
951	3707.0	6032.0
952	1705.0	2550.0
388344	170.0	276.0
953	2449.0	3939.0
954	59.0	138.0
643976	0.0	1.0
955	5870.0	9240.0
641311	2.0	3.0
956	336.0	404.0
957	742.0	1032.0
958	2619.0	3644.0
959	135.0	216.0
7913	4418.0	6565.0
7916	10009.0	15614.0
7915	1084.0	1637.0
26071	1636.0	2509.0
388341	408.0	825.0
26085	77.0	180.0
388339	23.0	44.0
26084	4278.0	4611.0
342979	642.0	706.0
960	25507.0	38586.0
26086	1611.0	2690.0
342977	37.0	36.0
388335	376.0	720.0
961	12603.0	17045.0
26088	3490.0	6568.0
962	1367.0	2109.0
388336	24.0	58.0
963	7631.0	13439.0
388333	1.0	2.0
965	1151.0	1855.0
966	23820.0	36882.0
7920	452.0	724.0
643987	0.0	0.0
967	42197.0	65801.0
7923	814.0	1274.0
7922	6625.0	9708.0
968	251.0	777.0
969	2063.0	5244.0
26080	0.0	0.0
643988	441.0	669.0
26083	5.0	8.0
161835	46.0	117.0
134218	2079.0	3233.0
100312782	0.0	0.0
7941	248.0	1206.0
7940	2744.0	4670.0
26059	21.0	37.0
339324	672.0	984.0
339327	214.0	369.0
26052	539.0	693.0
26051	1670.0	1903.0
339318	509.0	696.0
340307	1.0	0.0
26054	3050.0	4870.0
970	68.0	102.0
971	232.0	717.0
26053	1731.0	2520.0
972	309397.0	615319.0
26056	1957.0	2702.0
973	918.0	547.0
974	281.0	293.0
26058	3305.0	4742.0
975	40853.0	75788.0
26057	4243.0	6133.0
653333	10.0	16.0
976	16276.0	25412.0
7932	0.0	1.0
100312789	0.0	1.0
977	21936.0	32591.0
100312788	0.0	0.0
978	137.0	248.0
643996	1.0	1.0
7936	2708.0	4544.0
100312785	0.0	0.0
26050	48.0	111.0
100312787	0.0	0.0
641339	114.0	175.0
161823	307.0	455.0
100312792	0.0	0.0
100312794	5.0	3.0
100312790	0.0	0.0
148870	1.0	3.0
388364	0.0	0.0
388363	145.0	171.0
653316	41.0	54.0
653319	1226.0	1505.0
148867	1388.0	2197.0
26063	362.0	574.0
122258	0.0	0.0
26062	2.0	1.0
102578074	0.0	0.0
26065	4927.0	7488.0
26064	3663.0	5352.0
983	293.0	371.0
984	1658.0	2395.0
146206	305.0	413.0
987	3231.0	5225.0
988	1902.0	2998.0
7942	1096.0	2168.0
989	7184.0	11298.0
26061	845.0	1279.0
161829	28.0	26.0
100312798	0.0	3.0
26060	2432.0	3477.0
219525	1.0	2.0
5300	2260.0	3355.0
5301	1.0	0.0
339302	2.0	1.0
388394	13.0	25.0
990	93.0	138.0
991	94.0	127.0
100419609	0.0	0.0
342945	252.0	321.0
993	40.0	44.0
994	5062.0	5366.0
51001	505.0	886.0
100419606	0.0	0.0
51000	924.0	1410.0
995	14.0	14.0
996	2176.0	3507.0
51003	287.0	418.0
100419608	1.0	4.0
997	1595.0	2564.0
51002	520.0	849.0
388389	0.0	0.0
998	11432.0	18353.0
51005	924.0	1757.0
999	7712.0	10993.0
51004	453.0	673.0
158293	1942.0	2866.0
51006	2855.0	4557.0
7955	19.0	42.0
51009	1470.0	2126.0
7957	343.0	543.0
51008	993.0	1522.0
158297	3.0	11.0
219537	41.0	72.0
5310	4529.0	7110.0
5311	2260.0	3954.0
101929387	13.0	26.0
388387	17.0	28.0
100419614	1.0	4.0
388381	0.0	4.0
51010	535.0	858.0
100420608	0.0	0.0
342933	5.0	0.0
51012	2001.0	3019.0
51011	764.0	1220.0
51014	2915.0	4593.0
51013	804.0	1204.0
51016	259.0	377.0
7965	460.0	644.0
51015	1000.0	1386.0
5303	602.0	1027.0
51018	692.0	1083.0
5304	336.0	564.0
5305	2515.0	3809.0
5306	5342.0	8193.0
5307	35.0	77.0
51019	1049.0	1588.0
342931	1.0	1.0
5308	1.0	0.0
101929390	0.0	1.0
5309	0.0	0.0
219527	48.0	48.0
101929397	0.0	0.0
7980	237.0	510.0
5320	399.0	248.0
7982	2112.0	3188.0
5321	420.0	759.0
5322	281.0	467.0
7984	733.0	1024.0
219541	475.0	743.0
51021	1991.0	3168.0
51020	1658.0	2956.0
51023	510.0	924.0
51022	242.0	363.0
51025	461.0	598.0
342926	484.0	613.0
51024	3888.0	5911.0
7976	284.0	442.0
5313	0.0	1.0
51027	388.0	682.0
100420613	0.0	0.0
51026	1586.0	2396.0
5314	38.0	43.0
7975	3856.0	6126.0
100420612	4.0	10.0
5315	34709.0	59572.0
51029	2782.0	3995.0
7978	258.0	409.0
51028	2728.0	3962.0
5316	815.0	1231.0
5317	634.0	896.0
5318	142.0	295.0
7979	2566.0	4133.0
219539	163.0	276.0
5319	657.0	874.0
219557	0.0	0.0
7991	1815.0	2783.0
5330	3670.0	7126.0
7994	3171.0	4175.0
5331	2205.0	3470.0
5332	706.0	1032.0
7993	396.0	634.0
5333	1253.0	1819.0
5334	410.0	641.0
51030	793.0	1315.0
51032	51.0	50.0
51031	2274.0	3796.0
342918	4.0	8.0
100420627	2.0	1.0
51035	4628.0	7924.0
5324	263.0	254.0
5325	1632.0	2334.0
5326	1536.0	2440.0
5327	1303.0	2347.0
7988	627.0	991.0
100420621	0.0	0.0
5328	1911.0	3594.0
5329	4379.0	11135.0
158248	620.0	1056.0
5340	34.0	88.0
5341	3969.0	8487.0
5342	2.0	2.0
5343	5.0	3.0
101929335	154.0	190.0
5345	644.0	892.0
63027	1846.0	3058.0
342909	90.0	160.0
342908	85.0	147.0
51043	2467.0	4139.0
51042	89.0	167.0
342900	0.0	0.0
100419649	0.0	0.0
51046	0.0	7.0
5335	4262.0	5154.0
90634	1411.0	2135.0
134285	15.0	47.0
5336	1988.0	2798.0
5337	706.0	1255.0
90637	633.0	888.0
100420633	0.0	0.0
5338	1871.0	3306.0
5339	20693.0	30245.0
90639	706.0	1021.0
5350	383.0	1220.0
5351	5075.0	8195.0
5352	1264.0	1843.0
219578	0.0	0.0
100419650	0.0	0.0
134288	0.0	0.0
63035	834.0	1184.0
5354	18.0	29.0
5355	3808.0	5428.0
63036	4.0	4.0
5356	1779.0	3004.0
90632	3.0	2.0
101929344	1.0	0.0
161882	279.0	349.0
51050	27.0	48.0
51052	5.0	10.0
643906	0.0	1.0
51054	205.0	245.0
643904	1.0	8.0
51053	351.0	468.0
643905	0.0	0.0
51056	7007.0	10493.0
51058	352.0	526.0
51057	265.0	414.0
643909	0.0	0.0
5346	20.0	48.0
90624	672.0	1088.0
51059	15.0	6.0
5347	171.0	198.0
5348	230.0	517.0
5349	6606.0	9047.0
90625	7.0	10.0
90627	1784.0	2321.0
5360	4263.0	9199.0
5361	7860.0	10049.0
5362	5867.0	7420.0
101929351	37.0	65.0
5364	6575.0	9892.0
5365	269.0	233.0
5366	411.0	937.0
90665	41.0	49.0
5367	2.0	0.0
51061	5927.0	8700.0
51060	2825.0	4904.0
51063	1553.0	2124.0
51062	451.0	843.0
146279	13.0	14.0
51065	3934.0	6353.0
643915	0.0	0.0
51067	494.0	783.0
51066	47.0	77.0
51069	1032.0	1574.0
51068	1547.0	2413.0
5357	1349.0	1880.0
5358	6167.0	8171.0
100420656	0.0	0.0
5359	2863.0	4740.0
643911	698.0	1143.0
100420650	2.0	1.0
5371	4146.0	6554.0
100420660	1.0	1.0
5372	2032.0	3384.0
5373	421.0	637.0
158257	1.0	6.0
732448	0.0	2.0
5375	0.0	1.0
5376	7587.0	12059.0
90655	0.0	0.0
5378	584.0	924.0
219595	0.0	0.0
101929369	0.0	0.0
51070	1871.0	2976.0
51072	115.0	156.0
51071	1348.0	2163.0
5370	0.0	0.0
51074	1349.0	2299.0
51073	1491.0	2503.0
51076	706.0	1075.0
51075	2821.0	4265.0
51078	1936.0	3400.0
51077	1817.0	2935.0
51079	1131.0	1785.0
5368	51.0	42.0
5369	0.0	0.0
100420665	1.0	0.0
171222	4.0	5.0
171221	2.0	0.0
90649	518.0	631.0
171220	389.0	440.0
5382	69.0	100.0
5383	23.0	36.0
100419560	1.0	2.0
28619	6.0	21.0
5387	104.0	106.0
28613	0.0	0.0
28614	26.0	32.0
220594	8.0	5.0
28611	21.0	21.0
28612	1.0	2.0
28617	12.0	43.0
5380	3.0	6.0
28616	22.0	34.0
28610	2.0	4.0
5379	215.0	297.0
100420558	0.0	0.0
100420557	3.0	1.0
100420555	1.0	0.0
100420552	0.0	1.0
5393	1090.0	1640.0
5394	2870.0	4149.0
5395	279.0	418.0
5396	1051.0	1925.0
101929302	40.0	79.0
28624	0.0	0.0
28625	3.0	3.0
28622	11.0	24.0
28623	0.0	0.0
28628	4.0	7.0
28629	20.0	14.0
28626	12.0	13.0
28627	6.0	9.0
28620	18.0	39.0
28621	0.0	1.0
100420568	0.0	0.0
100420567	0.0	1.0
101929310	0.0	0.0
100420574	0.0	0.0
28608	0.0	2.0
28609	8.0	11.0
100419595	0.0	0.0
28602	53.0	92.0
28603	6.0	7.0
101929328	1.0	8.0
28600	0.0	1.0
28601	14.0	20.0
28606	14.0	18.0
101929329	1.0	0.0
100419599	0.0	0.0
256536	10.0	6.0
100420589	0.0	0.0
100420588	0.0	0.0
53615	2958.0	4843.0
53616	233.0	377.0
100420591	0.0	0.0
100420590	0.0	0.0
112802	2.0	1.0
256586	725.0	1158.0
171177	250.0	958.0
171169	22.0	36.0
53632	4.0	16.0
53630	19.0	38.0
53635	4279.0	6771.0
53637	436.0	303.0
112840	422.0	662.0
26038	16.0	31.0
26037	2647.0	3824.0
653226	6.0	13.0
28699	0.0	0.0
26039	755.0	1241.0
112849	421.0	662.0
112846	7.0	7.0
26030	1219.0	1782.0
28693	2.0	4.0
28694	0.0	0.0
26032	173.0	399.0
28691	11.0	15.0
26031	1709.0	2673.0
28692	4.0	9.0
26034	209.0	351.0
28697	1.0	1.0
26033	6.0	11.0
28698	0.0	0.0
653232	100.0	192.0
100312803	1.0	1.0
26036	1611.0	2279.0
100312806	0.0	0.0
28695	0.0	0.0
26035	1416.0	2284.0
28696	0.0	0.0
653234	7.0	13.0
643898	0.0	0.0
100312801	6.0	21.0
28690	24.0	25.0
26049	76.0	87.0
26048	650.0	929.0
653214	830.0	1312.0
100312819	0.0	0.0
26040	957.0	1617.0
26043	2001.0	2955.0
26045	10.0	20.0
653220	0.0	1.0
26047	33.0	68.0
100312817	0.0	0.0
26046	1115.0	1724.0
100312816	0.0	0.0
124817	153.0	172.0
148808	945.0	1221.0
378925	10.0	18.0
28679	0.0	0.0
26015	1358.0	1989.0
653247	0.0	0.0
26018	4471.0	7450.0
28677	7.0	15.0
26017	3388.0	5122.0
28678	0.0	0.0
26019	1973.0	2836.0
124801	287.0	412.0
28671	20.0	20.0
28672	25.0	42.0
26010	3995.0	6817.0
28670	11.0	22.0
26012	1497.0	2185.0
28675	0.0	0.0
26011	275.0	536.0
28676	5.0	5.0
28673	11.0	25.0
148811	1.0	4.0
26013	375.0	543.0
28674	13.0	38.0
124808	722.0	1091.0
148818	0.0	0.0
112812	77.0	140.0
26027	157.0	231.0
653236	19.0	53.0
28688	6.0	6.0
28689	6.0	20.0
653238	43.0	77.0
112817	64.0	86.0
148823	190.0	323.0
28682	18.0	22.0
28683	7.0	11.0
148824	13.0	37.0
28680	12.0	21.0
653240	0.0	0.0
26020	13692.0	21638.0
28681	0.0	3.0
28686	0.0	0.0
26022	3571.0	5558.0
28684	7.0	14.0
26025	268.0	505.0
26024	255.0	419.0
28685	5.0	20.0
378948	0.0	0.0
378949	0.0	0.0
