id	cd961e28-af13-4780-a068-35ff5548a3d2	f043e7c7-a439-422a-9424-4000d943faa9
100287345	0.0	0.0
87171	8.0	6.0
87178	2475.0	2236.0
100287327	0.0	0.0
100287325	3.0	5.0
100287314	11.0	54.0
26191	1013.0	210.0
26190	10684.0	6678.0
100287302	0.0	0.0
26173	10793.0	9692.0
26175	985.0	894.0
154197	12.0	16.0
5411	4363.0	4394.0
5409	28.0	6.0
26184	0.0	0.0
26188	0.0	0.0
26189	0.0	0.0
5406	0.0	72.0
5407	0.0	3.0
5408	3.0	0.0
286002	18.0	25.0
5420	23252.0	5975.0
286006	47.0	22.0
100131546	4.0	2.0
646016	0.0	0.0
5422	1977.0	1530.0
51122	3642.0	3137.0
51121	977.0	846.0
51124	3351.0	3568.0
51123	3907.0	3610.0
5412	9522.0	3303.0
51126	3320.0	4992.0
51125	4020.0	3769.0
5413	1560.0	1662.0
5414	1909.0	466.0
51128	5859.0	2607.0
51127	56.0	150.0
51129	879.0	634.0
646024	8.0	71.0
646023	25.0	8.0
100131539	4.0	2.0
5430	30181.0	25343.0
5431	8595.0	5217.0
286016	26.0	56.0
5432	6950.0	4921.0
100131535	0.0	4.0
5433	2488.0	2859.0
105369729	0.0	0.0
51131	2025.0	1056.0
51130	211.0	193.0
51133	3960.0	3751.0
51132	6069.0	3608.0
51135	1816.0	2451.0
51134	695.0	619.0
5423	900.0	1389.0
90701	3569.0	1886.0
5424	2011.0	1944.0
51136	932.0	608.0
5425	5069.0	7154.0
51138	2962.0	1976.0
5426	2351.0	2496.0
646019	9.0	3.0
5427	170.0	428.0
5428	5218.0	4129.0
5429	1677.0	985.0
100131528	0.0	0.0
5440	2776.0	2511.0
5441	7344.0	5624.0
5442	2616.0	2391.0
5443	78.0	23.0
5444	19.0	7.0
51142	8648.0	10126.0
51141	3144.0	1370.0
51144	11127.0	6452.0
51143	3709.0	1942.0
51146	22.0	10.0
89758	0.0	0.0
5434	10095.0	8665.0
51148	4212.0	2056.0
5435	17.0	3.0
51147	2014.0	1870.0
5436	3141.0	3713.0
90736	973.0	775.0
51149	883.0	422.0
5437	1650.0	3241.0
5438	1053.0	1397.0
5439	1393.0	2086.0
90737	1.0	0.0
5450	1000.0	1579.0
5451	2560.0	1920.0
5452	572.0	332.0
5453	21.0	390.0
5454	2.0	9.0
646049	0.0	0.0
5455	0.0	1.0
51151	4.0	1.0
51150	12184.0	8503.0
51155	3805.0	7239.0
51154	2218.0	3090.0
51157	1179.0	1046.0
51156	3.0	10.0
5445	6958.0	5519.0
5446	1441.0	456.0
5447	18192.0	12324.0
5449	7.0	0.0
286042	144.0	209.0
347487	0.0	0.0
5460	84.0	87.0
5462	46.0	37.0
5463	1147.0	275.0
5464	10693.0	9157.0
5465	2690.0	3087.0
51160	6910.0	5807.0
100287399	0.0	0.0
646052	0.0	0.0
51162	5242.0	1898.0
51161	851.0	169.0
51164	6878.0	3574.0
51163	2270.0	1653.0
51166	515.0	205.0
51168	189.0	62.0
51167	2662.0	1811.0
5456	3.0	1.0
89778	7.0	1583.0
5457	5.0	1.0
89777	0.0	166.0
5458	1.0	0.0
5459	5.0	2.0
120824	0.0	0.0
5470	2.0	2.0
5471	663.0	692.0
347475	52.0	134.0
5473	940.0	54.0
5475	13.0	13.0
5476	18721.0	13882.0
100507097	0.0	0.0
100507096	0.0	0.0
51171	1048.0	398.0
100287388	0.0	0.0
100507099	6.0	2.0
51170	11454.0	2847.0
100507098	229.0	14.0
51172	1474.0	1163.0
51175	702.0	670.0
51174	443.0	516.0
51177	3351.0	1462.0
51176	541.0	282.0
51179	2.0	0.0
5467	5432.0	4905.0
5468	5605.0	820.0
89766	20.0	68.0
5469	5383.0	2589.0
89765	1999.0	2349.0
347468	0.0	0.0
89761	0.0	1.0
5481	2042.0	1259.0
89792	1.0	1.0
90780	4101.0	5301.0
89790	622.0	461.0
5483	20.0	22.0
646077	0.0	0.0
5485	1.0	2.0
5486	4.0	7.0
5487	0.0	1.0
5488	3.0	0.0
646070	0.0	0.0
51182	1482.0	1958.0
646074	0.0	0.0
5480	4461.0	2239.0
51181	2846.0	2700.0
51184	1750.0	1523.0
51186	3106.0	3400.0
51185	2990.0	1269.0
100287372	10.0	0.0
51188	606.0	560.0
51187	4711.0	5186.0
5478	21007.0	25136.0
5479	14027.0	12172.0
89797	7867.0	3626.0
89796	5309.0	5691.0
89795	976.0	215.0
89781	2398.0	2902.0
347454	274.0	63.0
5493	16155.0	25421.0
89780	995.0	491.0
5494	6386.0	4627.0
5495	3791.0	2679.0
5496	8851.0	7790.0
5498	844.0	1079.0
5499	13440.0	15468.0
646080	94.0	70.0
100287369	1.0	0.0
51191	1497.0	197.0
646087	0.0	0.0
100287364	0.0	0.0
646086	10.0	1.0
51193	2179.0	2098.0
100287366	0.0	1.0
646085	0.0	0.0
51192	577.0	375.0
5491	5.0	4.0
51195	483.0	9063.0
51194	2392.0	1352.0
100287362	8.0	2.0
51196	4167.0	2106.0
51199	6623.0	4408.0
51198	1.0	10.0
5489	0.0	0.0
89782	1049.0	1109.0
100859925	0.0	0.0
100859924	0.0	0.0
100859926	0.0	0.0
28734	0.0	0.0
100507064	5.0	3.0
28735	0.0	0.0
28732	1.0	0.0
100507062	48.0	13.0
28733	0.0	0.0
28738	1.0	0.0
100507067	0.0	1.0
28739	0.0	0.0
28736	1.0	0.0
100507066	0.0	2.0
28737	1.0	0.0
28730	0.0	0.0
28731	0.0	0.0
144712	2.0	4.0
119764	0.0	0.0
119765	0.0	0.0
144715	58.0	42.0
286094	1.0	0.0
100859921	0.0	0.0
100859920	0.0	0.0
286097	434.0	65.0
144717	1455.0	1098.0
100507059	3.0	0.0
100507058	1.0	0.0
28745	0.0	0.0
119749	0.0	0.0
28746	0.0	0.0
724102	45.0	122.0
28743	0.0	0.0
724101	0.0	0.0
28744	1.0	0.0
100507050	127.0	46.0
28749	0.0	0.0
100507057	36.0	164.0
100507056	5.0	1.0
100507055	26.0	15.0
28747	0.0	0.0
28748	0.0	0.0
119750	0.0	0.0
28741	1.0	0.0
28742	0.0	0.0
347549	0.0	0.0
100859930	2800.0	1454.0
347541	0.0	0.0
347544	0.0	1.0
28718	0.0	0.0
28719	0.0	0.0
28712	0.0	0.0
100507086	11.0	37.0
28713	0.0	0.0
28710	0.0	0.0
28711	0.0	0.0
28716	0.0	0.0
28717	1.0	2.0
28714	0.0	0.0
28715	0.0	0.0
28729	0.0	0.0
28723	0.0	0.0
28724	0.0	0.0
28721	0.0	0.0
130106	9.0	2.0
28722	0.0	0.0
28727	0.0	0.0
28728	0.0	0.0
28725	0.0	0.0
28726	0.0	0.0
28720	0.0	0.0
144742	0.0	1.0
347527	1.0	1.0
100507027	12.0	5.0
286046	101.0	126.0
648630	80.0	39.0
117143	981.0	904.0
117145	1138.0	1023.0
117144	176.0	41.0
120787	0.0	1.0
492295	0.0	1.0
347517	53.0	36.0
347516	0.0	1.0
286053	1088.0	1155.0
28709	0.0	0.0
28707	0.0	0.0
28708	0.0	0.0
28701	0.0	0.0
100131577	1.0	0.0
28702	0.0	0.0
28700	0.0	0.0
28705	0.0	0.0
28706	1.0	0.0
100507012	17.0	5.0
28703	0.0	0.0
28704	0.0	0.0
120775	0.0	0.0
120776	0.0	0.0
347509	1.0	0.0
286065	1.0	1.0
100131568	0.0	0.0
100131565	1.0	0.0
100131564	377.0	321.0
100507040	0.0	0.0
132719	0.0	0.0
100507046	3.0	3.0
100507044	0.0	0.0
100507043	0.0	0.0
51100	15221.0	10371.0
51102	1270.0	1464.0
51101	1305.0	754.0
51104	1371.0	2287.0
51103	1032.0	1166.0
51106	632.0	889.0
51105	3119.0	3765.0
51108	5976.0	5729.0
51107	17132.0	17277.0
286075	772.0	786.0
51109	6505.0	3844.0
286077	5527.0	14627.0
646000	0.0	0.0
132720	1698.0	358.0
132724	0.0	59.0
100131551	0.0	16.0
100131550	1.0	1.0
100507034	33.0	34.0
100507032	86.0	55.0
119774	2.0	1.0
119772	0.0	0.0
51111	4671.0	3810.0
51110	1404.0	950.0
119775	0.0	0.0
51112	3182.0	2489.0
51115	3371.0	2443.0
51114	7911.0	5186.0
51117	2730.0	3429.0
51116	1971.0	2712.0
51119	8668.0	5557.0
51118	2036.0	1847.0
26151	1526.0	1192.0
26150	202.0	420.0
26153	1549.0	263.0
26152	194.0	130.0
26155	5513.0	6677.0
26154	154.0	2933.0
26157	1710.0	676.0
26156	8973.0	8217.0
130162	209.0	264.0
100534611	0.0	3.0
100534612	2.0	0.0
26164	1721.0	1841.0
117178	1307.0	1090.0
117177	2251.0	1374.0
26166	647.0	250.0
105379197	7.0	1.0
26165	0.0	0.0
26168	1331.0	1157.0
26167	554.0	107.0
26160	3630.0	2490.0
100507003	0.0	0.0
100507008	18.0	5.0
26137	152.0	48.0
26136	9388.0	9090.0
28798	7.0	1.0
28799	28.0	10.0
26138	0.0	0.0
28792	0.0	0.0
28793	1872.0	59.0
28790	4.0	0.0
117166	56.0	72.0
26130	8041.0	4189.0
28791	140.0	25.0
26133	9672.0	6807.0
28796	1528.0	104.0
28797	6170.0	103.0
26135	19387.0	22309.0
28794	14.0	0.0
28795	0.0	0.0
26134	152.0	93.0
154150	0.0	0.0
129138	1673.0	1548.0
26148	555.0	494.0
26147	3049.0	1549.0
26149	231.0	370.0
117154	42.0	1.0
26140	710.0	520.0
553820	3.0	0.0
117153	18.0	1.0
120796	0.0	0.0
117156	28728.0	7046.0
117155	139.0	220.0
117157	49.0	25.0
120793	0.0	0.0
26146	2699.0	2078.0
117159	0.0	0.0
26145	1711.0	1686.0
130195	0.0	0.0
154141	1107.0	2069.0
117151	0.0	2.0
26115	10353.0	3215.0
28778	1245.0	43.0
28779	5.0	3.0
28776	262.0	5.0
28777	1.0	0.0
26119	4485.0	7632.0
26118	7852.0	5522.0
28770	1.0	0.0
28771	0.0	0.0
28774	129.0	6.0
28775	589.0	38.0
28772	323.0	13.0
26112	11628.0	2491.0
28773	53.0	13.0
130120	0.0	0.0
28789	1.0	0.0
26128	2373.0	1990.0
28787	3.0	0.0
26127	2678.0	1660.0
132789	1500.0	571.0
28788	0.0	0.0
28781	366.0	1.0
201134	1587.0	357.0
28780	8.0	0.0
26122	3291.0	2126.0
28785	212.0	0.0
144766	0.0	0.0
26121	3298.0	3409.0
28786	16.0	1.0
28783	23.0	0.0
26123	5406.0	2902.0
28784	722.0	33.0
130132	487.0	141.0
28756	1.0	0.0
28757	0.0	0.0
28754	0.0	0.0
28755	2521.0	609.0
100750326	0.0	1.0
28758	0.0	0.0
28759	0.0	0.0
28752	1.0	1.0
28753	0.0	0.0
28750	1.0	0.0
201140	0.0	0.0
28751	0.0	0.0
144776	0.0	0.0
28767	0.0	0.0
26103	0.0	0.0
28768	0.0	0.0
28765	1.0	0.0
28766	0.0	0.0
26108	1492.0	147.0
28769	1.0	0.0
28760	0.0	0.0
26100	5642.0	5938.0
28763	35.0	0.0
28764	0.0	0.0
28761	0.0	0.0
28762	0.0	0.0
117194	4.0	1.0
117196	0.0	0.0
117195	0.0	29.0
154089	0.0	0.0
100287238	0.0	0.0
201158	135.0	134.0
100287234	0.0	0.0
201164	356.0	270.0
201161	586.0	179.0
201163	3475.0	1761.0
154091	481.0	997.0
154092	123.0	51.0
276719	0.0	0.0
100287229	0.0	2.0
100287227	26.0	52.0
100287226	0.0	1.0
201176	4828.0	4952.0
100287216	135.0	37.0
100287215	7.0	4.0
201181	80.0	80.0
129099	49.0	27.0
100287205	0.0	0.0
100287200	0.0	0.0
201191	664.0	172.0
130075	1.0	0.0
5510	4992.0	4169.0
166012	41.0	29.0
5509	1215.0	1617.0
5500	19347.0	19296.0
5501	9465.0	8080.0
5502	87.0	16.0
5504	4652.0	5051.0
5506	3.0	0.0
5507	2538.0	251.0
154043	1719.0	3001.0
5520	4461.0	5876.0
5521	349.0	73.0
193629	79.0	15.0
5519	2238.0	2348.0
26298	5034.0	12519.0
26297	1136.0	770.0
5511	3244.0	2863.0
5512	1.0	0.0
5514	6030.0	7372.0
5515	9608.0	6476.0
26290	28.0	4.0
5516	10683.0	7370.0
154075	159.0	29.0
26292	1941.0	2286.0
26291	0.0	0.0
5518	22265.0	21199.0
5530	8243.0	4347.0
5531	5259.0	7766.0
5532	5319.0	2743.0
5522	70.0	495.0
5523	2051.0	2190.0
5524	14050.0	15057.0
5525	9572.0	6835.0
5526	2268.0	1772.0
5527	13911.0	11944.0
5528	4759.0	4096.0
154064	3.0	1318.0
5529	5381.0	4854.0
286122	105.0	119.0
5540	8.0	11.0
5542	0.0	0.0
286128	658.0	871.0
51241	1405.0	1560.0
89858	1321.0	248.0
89857	3308.0	982.0
51244	1517.0	817.0
51247	4887.0	2775.0
5533	1699.0	1290.0
51246	17308.0	11068.0
5534	4362.0	3387.0
51249	1447.0	1986.0
5535	7.0	0.0
90835	58.0	83.0
89853	4390.0	684.0
5536	4807.0	4186.0
51248	1970.0	2334.0
5537	7140.0	5127.0
5538	24640.0	9674.0
5539	0.0	0.0
28907	20.0	0.0
286133	6213.0	100.0
28908	3245.0	177.0
28905	7.0	0.0
100131418	0.0	0.0
5550	4693.0	4579.0
28906	46.0	5.0
286135	0.0	0.0
5551	3856.0	709.0
5552	17390.0	4536.0
100131415	0.0	0.0
5553	5.0	5.0
28909	0.0	0.0
5554	12.0	11.0
28900	5.0	1.0
28903	8.0	0.0
28904	40.0	4.0
28901	27.0	1.0
28902	27.0	2.0
51250	627.0	807.0
51252	38.0	14.0
51251	1468.0	1409.0
89849	1057.0	842.0
89848	1062.0	842.0
51253	3890.0	4930.0
89846	1954.0	1009.0
51256	707.0	1043.0
89845	2511.0	3190.0
51255	3518.0	3403.0
51258	3794.0	4754.0
5544	5.0	64.0
51257	4229.0	2967.0
5545	0.0	0.0
5546	4151.0	5510.0
5547	11138.0	4542.0
51259	854.0	1250.0
90826	1014.0	453.0
5549	21820.0	2892.0
286140	65.0	58.0
90827	0.0	0.0
286144	3585.0	2117.0
5562	6848.0	5840.0
286148	2805.0	2634.0
5563	673.0	96.0
90861	7091.0	15334.0
5564	4360.0	3366.0
90864	81.0	125.0
5565	2365.0	2205.0
51260	1857.0	1440.0
51263	1652.0	1257.0
100287296	0.0	0.0
51265	54.0	39.0
51264	2030.0	1856.0
51267	795.0	192.0
51266	48.0	5.0
5555	2.0	9.0
51268	227.0	301.0
89876	885.0	397.0
5557	484.0	462.0
5558	769.0	1349.0
89874	63.0	68.0
90859	8.0	3.0
89872	28.0	48.0
286151	23.0	34.0
89870	1.0	0.0
5570	241.0	200.0
5571	4158.0	3641.0
5573	35341.0	15296.0
90850	2485.0	3357.0
5574	0.0	0.0
90853	1718.0	377.0
5575	2772.0	1427.0
5576	8017.0	3454.0
51270	0.0	0.0
100192378	2.0	0.0
51272	6747.0	5270.0
51271	6509.0	3882.0
51274	7365.0	8655.0
100287284	6.0	6.0
51276	336.0	244.0
89869	0.0	1.0
51275	871.0	830.0
51278	3244.0	5059.0
51277	674.0	370.0
5566	10260.0	6817.0
89866	15.0	28.0
51279	7845.0	4974.0
5567	5710.0	983.0
90843	3541.0	2540.0
5568	1.0	0.0
5569	1853.0	687.0
89891	3771.0	3797.0
5580	9902.0	4587.0
89890	1246.0	856.0
5581	4957.0	1075.0
5582	3.0	9.0
5583	6183.0	4264.0
5584	4608.0	5133.0
5585	15409.0	4181.0
5586	5695.0	4507.0
5587	1470.0	219.0
100287279	0.0	1.0
51281	1533.0	1508.0
51280	5586.0	6192.0
51283	6093.0	4482.0
100287272	8.0	3.0
51282	1927.0	2204.0
51285	6023.0	787.0
51284	1667.0	338.0
51287	2126.0	2831.0
119722	1.0	0.0
51286	5.0	6.0
51289	5.0	1.0
100287270	0.0	0.0
5577	1408.0	434.0
5578	5097.0	779.0
5579	3306.0	508.0
89894	893.0	697.0
5591	19812.0	16304.0
5592	3433.0	335.0
90871	2549.0	1476.0
5593	654.0	235.0
5594	19259.0	12027.0
347598	0.0	0.0
5595	7458.0	4066.0
5596	992.0	93.0
5597	2943.0	6739.0
90874	828.0	680.0
5598	2062.0	1417.0
51290	3082.0	2871.0
51292	4727.0	4599.0
5590	5073.0	2331.0
51291	3974.0	1993.0
100287266	0.0	2.0
51294	6908.0	1478.0
100287261	0.0	0.0
51293	1682.0	1008.0
51296	10943.0	3576.0
51295	2203.0	2877.0
51298	11.0	17.0
51297	269.0	1450.0
51299	1778.0	310.0
119710	565.0	332.0
5588	1088.0	237.0
5589	19930.0	20293.0
90865	10078.0	3693.0
89887	483.0	673.0
89886	39.0	63.0
89885	27.0	9.0
89884	57.0	48.0
89883	0.0	0.0
89882	1.0	0.0
286101	2443.0	1711.0
286102	0.0	0.0
286103	13.0	11.0
347584	0.0	0.0
5599	2478.0	1833.0
347687	3.0	2.0
347686	0.0	0.0
132612	0.0	0.0
28855	0.0	0.0
28854	0.0	0.0
28859	0.0	0.0
28850	5.0	0.0
53822	16.0	3.0
53820	23.0	6.0
53826	6122.0	1010.0
53827	8451.0	5189.0
345016	0.0	0.0
347673	1.0	1.0
53828	60.0	13.0
53829	1404.0	452.0
347675	0.0	0.0
28866	6.0	0.0
100507173	7.0	21.0
26205	1734.0	2670.0
132625	12.0	0.0
28864	1.0	0.0
100507171	266.0	51.0
28865	7.0	3.0
26207	1955.0	1356.0
100507178	38.0	32.0
26206	272.0	183.0
28869	0.0	0.0
100131493	1.0	0.0
28862	74.0	6.0
28863	3.0	0.0
28861	5.0	0.0
53833	64.0	4467.0
53834	3579.0	1642.0
53831	99.0	52.0
53832	807.0	2559.0
53838	3331.0	2111.0
53836	262.0	5804.0
144608	127.0	96.0
28833	0.0	0.0
28834	157.0	5.0
28831	4.0	0.0
100750245	0.0	0.0
28832	11.0	0.0
100750246	6.0	3.0
100750247	12.0	17.0
100131481	0.0	0.0
53840	67.0	60.0
53841	12.0	18.0
28830	0.0	0.0
53842	0.0	0.0
100131478	2.0	0.0
28847	23.0	0.0
102060282	20.0	9.0
28819	0.0	0.0
28817	1363.0	88.0
28818	5.0	0.0
100131469	0.0	0.0
28811	11.0	0.0
28812	11.0	0.0
28810	47.0	2.0
28815	6298.0	203.0
28816	6695.0	113.0
28813	6529.0	142.0
100507143	0.0	1.0
28814	201.0	7.0
51201	5849.0	1223.0
119687	0.0	0.0
51200	19.0	144.0
51203	875.0	2772.0
51202	95.0	96.0
51205	921.0	1300.0
51204	1076.0	1073.0
51207	0.0	40.0
51206	56.0	31.0
119682	0.0	0.0
51209	244.0	35.0
51208	59969.0	4049.0
28828	0.0	0.0
100507135	9.0	7.0
28829	0.0	0.0
100131457	1.0	1.0
28822	871.0	17.0
28823	3348.0	62.0
28820	2089.0	106.0
100131454	22.0	12.0
28821	15.0	1.0
28826	97.0	1.0
28827	0.0	0.0
100131451	1.0	0.0
28824	3.0	0.0
28825	13467.0	155.0
119678	0.0	0.0
119679	0.0	0.0
89801	369.0	319.0
51214	3.0	3.0
51213	0.0	0.0
51218	2104.0	2266.0
286183	0.0	0.0
286184	0.0	0.0
286186	0.0	0.0
286187	74.0	56.0
286189	959.0	357.0
648532	0.0	0.0
100507163	0.0	0.0
100131442	0.0	0.0
100131440	0.0	1.0
89839	215.0	442.0
89838	3.0	0.0
89837	5.0	1.0
100507170	0.0	0.0
51222	3685.0	4378.0
51225	2452.0	856.0
286190	16.0	13.0
89832	39.0	7.0
51224	0.0	1.0
51227	1101.0	813.0
51226	1337.0	1242.0
51228	5543.0	12832.0
347613	0.0	0.0
28808	2.0	0.0
28809	818.0	30.0
28806	1.0	0.0
100131439	0.0	0.0
28807	0.0	0.0
100507157	0.0	0.0
100131434	57.0	74.0
28800	2.0	0.0
28801	3.0	0.0
28804	1487.0	68.0
28805	0.0	0.0
28802	33.0	2.0
28803	994.0	29.0
51230	5300.0	2978.0
90809	2435.0	2543.0
51232	21056.0	5633.0
51231	2569.0	3530.0
51234	4696.0	5381.0
51233	8.0	23.0
89822	355.0	128.0
51236	2026.0	1752.0
51237	1219.0	62.0
51239	495.0	601.0
90806	2120.0	1535.0
100507102	5.0	5.0
129049	883.0	180.0
154007	865.0	735.0
26279	298.0	34.0
203859	1119.0	144.0
26272	678.0	847.0
26271	509.0	677.0
26273	3346.0	3358.0
26276	1508.0	1189.0
26275	1532.0	1780.0
26278	2033.0	583.0
26277	5931.0	4328.0
26270	1649.0	1082.0
26285	0.0	17.0
26284	3023.0	2756.0
26287	16.0	32.0
26286	5748.0	4666.0
26289	60.0	8.0
26281	1.0	3.0
26280	3.0	2.0
100507127	11.0	98.0
100507125	2.0	2.0
129025	1.0	0.0
26258	5334.0	3720.0
26257	72.0	138.0
26259	2184.0	1412.0
26251	13.0	4.0
168667	1454.0	199.0
26254	0.0	0.0
26253	656.0	139.0
26256	61.0	120.0
144699	1413.0	805.0
26255	0.0	0.0
100507114	0.0	0.0
100507113	22.0	6.0
100507118	4.0	7.0
100507117	3.0	3.0
26269	2026.0	1252.0
26268	5506.0	3361.0
201229	692.0	273.0
26261	34.0	41.0
119696	0.0	0.0
26260	3870.0	2217.0
26263	1771.0	1574.0
119694	0.0	0.0
26262	4014.0	2694.0
201232	512.0	495.0
119695	0.0	0.0
26267	548.0	195.0
26266	115.0	66.0
119692	0.0	0.0
130074	13627.0	8346.0
129080	1454.0	436.0
28899	0.0	0.0
26235	2390.0	1795.0
26238	66.0	28.0
28897	1.0	0.0
28898	9.0	1.0
100750225	34.0	21.0
26239	0.0	0.0
28891	6.0	1.0
28892	197.0	3.0
26230	417.0	303.0
201243	0.0	0.0
28890	0.0	0.0
26232	819.0	823.0
28895	0.0	0.0
26231	197.0	222.0
28896	4.0	0.0
26234	12488.0	4526.0
28893	7.0	0.0
26233	873.0	1386.0
28894	0.0	0.0
144638	8.0	20.0
132660	1569.0	846.0
26247	0.0	0.0
26246	1.0	0.0
26249	671.0	500.0
26248	0.0	0.0
100510707	0.0	0.0
201255	1185.0	994.0
26240	1012.0	799.0
201254	1572.0	1186.0
26242	0.0	0.0
26245	0.0	0.0
252839	7341.0	4440.0
132671	3823.0	1683.0
130013	7.0	2.0
28877	0.0	0.0
28878	75.0	1.0
28875	59.0	1.0
28876	74.0	1.0
201259	1.0	1.0
28879	0.0	0.0
26219	0.0	0.0
492311	1878.0	382.0
168620	61.0	29.0
28870	14.0	7.0
201266	2652.0	2980.0
28873	0.0	0.0
28874	148.0	10.0
26212	0.0	11.0
28871	0.0	0.0
26211	0.0	0.0
28872	1.0	0.0
130026	483.0	243.0
26225	5402.0	2933.0
28888	0.0	0.0
26224	6390.0	2955.0
28889	0.0	0.0
26227	1627.0	4106.0
28886	0.0	0.0
26226	28.0	22.0
28887	0.0	0.0
26229	2107.0	1848.0
26228	128.0	30.0
28880	0.0	0.0
28881	0.0	0.0
28884	0.0	0.0
26220	67.0	125.0
28885	8.0	0.0
26223	2.0	0.0
28882	227.0	10.0
28883	3.0	0.0
492307	0.0	0.0
492303	36.0	188.0
105369550	0.0	4.0
100287114	0.0	0.0
100509927	0.0	0.0
100287102	0.0	0.0
203477	3.0	4.0
5607	1466.0	1538.0
5608	262.0	217.0
5609	2902.0	3269.0
5600	1140.0	1628.0
5601	5188.0	1812.0
5602	1343.0	938.0
5603	8165.0	11934.0
5604	7051.0	4279.0
5605	6803.0	6744.0
5606	6445.0	4241.0
5620	0.0	0.0
5618	401.0	30.0
5619	0.0	0.0
5610	8832.0	4544.0
5611	14408.0	4757.0
5612	3905.0	2423.0
5613	2056.0	4174.0
5616	691.0	208.0
5617	4.0	1.0
105370578	0.0	4.0
5630	68.0	49.0
5631	3544.0	2280.0
166379	669.0	286.0
166378	1004.0	480.0
5629	411.0	187.0
100133941	9495.0	22995.0
5621	15903.0	16036.0
5623	286.0	246.0
5624	35.0	45.0
5625	1866.0	1583.0
5626	0.0	0.0
5627	10466.0	3606.0
5628	1.0	1.0
5641	20560.0	11963.0
5634	3014.0	4581.0
5635	2945.0	2290.0
100133957	20.0	37.0
5636	1658.0	1490.0
5638	1316.0	362.0
5639	546.0	848.0
5650	856.0	624.0
5651	3.0	0.0
5652	8758.0	11147.0
5653	10.0	104.0
5644	0.0	101.0
5645	51.0	194.0
5646	16.0	49.0
5648	2598.0	367.0
5649	933.0	77.0
100131309	0.0	0.0
5660	264821.0	111358.0
5662	200.0	245.0
5663	9491.0	8371.0
5664	2607.0	1033.0
3002	823.0	256.0
347281	0.0	0.0
100131302	0.0	0.0
3001	682.0	223.0
3000	102.0	43.0
51360	2112.0	1335.0
51362	2192.0	1726.0
51361	1664.0	2616.0
51364	2503.0	1493.0
100287191	0.0	0.0
51363	4656.0	3606.0
51366	10883.0	7863.0
89978	534.0	670.0
100287193	3.0	0.0
51365	973.0	165.0
51368	4356.0	2573.0
5654	9080.0	4286.0
5655	2706.0	1871.0
51367	1239.0	1514.0
90956	2682.0	2060.0
5657	32.0	3.0
90957	2331.0	1860.0
89970	2715.0	3373.0
5670	0.0	0.0
5671	0.0	1.0
5672	0.0	249.0
347273	35.0	12.0
5673	0.0	10.0
90952	13330.0	3638.0
5675	0.0	2.0
347275	0.0	0.0
3013	3.0	30.0
3012	9.0	171.0
3010	0.0	1.0
51371	4699.0	4281.0
3009	1.0	14.0
100287183	1.0	0.0
3008	4.0	16.0
51373	656.0	716.0
3007	2.0	4.0
51372	3224.0	2488.0
51375	1582.0	1932.0
3006	1001.0	4086.0
51374	6301.0	5619.0
3005	10607.0	20111.0
51377	2462.0	1894.0
3004	279.0	87.0
3003	182.0	33.0
51379	2048.0	1011.0
51378	545.0	31.0
5669	0.0	0.0
5680	0.0	0.0
5681	4731.0	3706.0
5682	3801.0	4109.0
5683	965.0	1084.0
5684	4840.0	4717.0
5685	6890.0	7272.0
347265	123.0	129.0
5686	5418.0	5199.0
3024	1.0	0.0
3021	44792.0	33269.0
3020	2336.0	4207.0
100287177	1.0	2.0
51380	493.0	1269.0
100287178	0.0	0.0
51382	4996.0	4551.0
100287173	0.0	0.0
51384	8.0	40.0
3018	0.0	0.0
51386	16530.0	12940.0
3017	274.0	1965.0
51385	1583.0	774.0
51388	1679.0	2667.0
3015	8647.0	7125.0
100287171	305.0	361.0
3014	1282.0	3568.0
5676	0.0	0.0
51389	3522.0	1866.0
5678	1.0	7.0
5690	7952.0	7763.0
5691	5155.0	5524.0
5692	10157.0	12677.0
5693	5897.0	7640.0
347252	168.0	44.0
5694	6219.0	5462.0
5695	7396.0	6631.0
5696	7002.0	4213.0
5697	5.0	2.0
3035	4276.0	2527.0
3034	50.0	49.0
3033	4348.0	3962.0
3032	10120.0	9950.0
3031	0.0	1.0
3030	22968.0	10838.0
51390	2827.0	2327.0
51393	12364.0	1807.0
3029	3166.0	2219.0
3028	4072.0	4516.0
51397	1815.0	908.0
3026	979.0	224.0
51399	2442.0	1983.0
51398	6292.0	5854.0
5687	2061.0	1803.0
5688	10020.0	10906.0
5689	8072.0	10566.0
129401	826.0	895.0
347240	529.0	492.0
129402	0.0	0.0
3046	20.0	0.0
3045	2.0	1.0
3044	0.0	0.0
3043	5187.0	810.0
3042	2.0	0.0
3040	646.0	145.0
374900	636.0	334.0
3039	6.0	2.0
3038	3739.0	19020.0
3037	541.0	730.0
374907	1266.0	934.0
3036	13.0	5.0
5698	3493.0	1322.0
5699	2825.0	1956.0
90990	344.0	1070.0
90993	4839.0	2478.0
3055	13462.0	2969.0
3054	12883.0	9342.0
3053	2735.0	3174.0
100287144	0.0	0.0
3052	1628.0	1921.0
3051	0.0	0.0
3050	0.0	0.0
100287140	0.0	0.0
3049	1.0	1.0
3048	8.0	1.0
3047	1.0	0.0
90987	734.0	818.0
3060	1.0	0.0
374920	813.0	613.0
3068	17439.0	25497.0
3067	439.0	114.0
374928	480.0	293.0
3066	6115.0	6958.0
3065	7325.0	14613.0
