id	42646557-ce36-4faf-9340-ceb3fc0e969a	6976923e-a954-4ba0-9d1d-f97d7373ba48
100302742	0.0	0.0
79682	218.0	769.0
100302741	0.0	0.0
79685	4354.0	1619.0
79684	925.0	163.0
100216001	238.0	17.0
79689	7767.0	882.0
146429	1574.0	4.0
65065	1713.0	531.0
92689	4929.0	3696.0
90025	287.0	189.0
158427	845.0	682.0
408263	0.0	1.0
92682	71.0	33.0
146434	966.0	86.0
146433	355.0	119.0
146439	772.0	110.0
90019	966.0	30.0
65062	1444.0	996.0
158431	254.0	208.0
65061	124.0	37.0
90011	7.0	4.0
92675	1883.0	1961.0
65078	239.0	898.0
134466	155.0	11.0
90007	6528.0	5738.0
65072	65.0	9.0
100289019	513.0	377.0
100289017	0.0	0.0
100133172	11.0	6.0
55601	2960.0	975.0
55600	147.0	3.0
55605	1666.0	4599.0
55604	2508.0	938.0
55603	2759.0	671.0
55602	1570.0	959.0
55609	380.0	687.0
55608	7899.0	2428.0
55607	1406.0	18.0
254528	0.0	0.0
349334	1.0	0.0
9910	4991.0	3059.0
100133180	8.0	3.0
641924	0.0	0.0
9908	9339.0	5516.0
9909	4307.0	2173.0
55612	264.0	7685.0
55611	4880.0	3666.0
55610	1770.0	980.0
254531	1758.0	1612.0
9902	10901.0	1481.0
55616	2243.0	402.0
171482	0.0	0.0
9903	3080.0	3360.0
55615	403.0	797.0
55614	2075.0	1750.0
9900	421.0	547.0
55613	67.0	18.0
340990	1.0	2.0
9901	777.0	447.0
9906	213.0	41.0
55619	2402.0	994.0
9907	2358.0	1438.0
9904	1732.0	3627.0
171484	1.0	0.0
55617	922.0	595.0
9905	4784.0	589.0
641922	2.0	1.0
171483	1.0	0.0
9920	4654.0	130.0
9921	11719.0	6181.0
100133190	1351.0	191.0
102723449	0.0	0.0
100133193	0.0	0.0
9919	9194.0	6746.0
55623	4526.0	2176.0
55622	1313.0	1369.0
55621	1666.0	1137.0
55620	1194.0	2517.0
9913	3295.0	2032.0
55627	3475.0	3659.0
340980	0.0	0.0
9914	1383.0	129.0
55626	2736.0	1334.0
9911	608.0	488.0
55625	7572.0	1997.0
9912	3701.0	203.0
55624	4366.0	1795.0
9917	4397.0	7923.0
9918	3703.0	11231.0
9915	2188.0	1849.0
55629	4895.0	1569.0
55628	1225.0	682.0
9931	4828.0	3676.0
55630	654.0	838.0
301	27934.0	43310.0
55634	1177.0	460.0
55633	1366.0	1989.0
302	61885.0	76742.0
55632	1116.0	1807.0
303	36.0	26.0
55631	1139.0	453.0
304	618.0	1038.0
9924	3480.0	1800.0
55638	801.0	144.0
305	14.0	6.0
306	8878.0	291.0
9925	1538.0	1160.0
340970	0.0	0.0
9922	8508.0	1903.0
55636	3471.0	940.0
307	11308.0	3049.0
55635	100.0	808.0
308	31162.0	8471.0
9923	3516.0	1001.0
9928	107.0	1831.0
309	19030.0	1575.0
9929	5419.0	7776.0
9926	4657.0	6030.0
9927	8389.0	5363.0
9942	169.0	517.0
9943	3566.0	2489.0
266553	0.0	19.0
101927396	0.0	0.0
9940	1506.0	22.0
101927399	3.0	0.0
9941	749.0	173.0
339983	19.0	66.0
102723423	0.0	0.0
102723426	0.0	0.0
339977	84.0	8.0
55640	1536.0	269.0
310	8131.0	5075.0
311	18619.0	5552.0
312	82.0	2.0
79612	1267.0	1021.0
55644	2213.0	416.0
79611	2158.0	84.0
313	930.0	303.0
314	230.0	27.0
55643	5563.0	5086.0
79613	1239.0	725.0
494197	0.0	1.0
79616	1262.0	25.0
316	1195.0	151.0
9935	3392.0	3579.0
317	1785.0	769.0
9936	2910.0	186.0
9933	1359.0	1263.0
55647	1550.0	396.0
79618	1465.0	578.0
318	664.0	233.0
55646	748.0	549.0
9934	740.0	19.0
319	3.0	1.0
9939	5209.0	3968.0
9937	801.0	691.0
9938	5768.0	534.0
9950	3786.0	2621.0
9953	303.0	148.0
9951	2.0	0.0
339970	3.0	6.0
339976	5.0	0.0
55652	2884.0	3078.0
320	600.0	1085.0
55651	1888.0	1596.0
339967	0.0	190.0
321	580.0	900.0
55650	1030.0	682.0
322	3509.0	693.0
323	8648.0	921.0
55656	2226.0	2192.0
55655	59.0	9.0
324	4151.0	1883.0
79600	2509.0	1218.0
494188	1.0	0.0
79603	2716.0	870.0
325	0.0	0.0
55654	9166.0	8428.0
79602	6594.0	7763.0
55653	517.0	805.0
326	15.0	0.0
327	5113.0	2254.0
79605	361.0	2164.0
9946	1546.0	443.0
55659	292.0	252.0
328	6085.0	5146.0
9947	0.0	0.0
55658	1138.0	1347.0
329	4258.0	1687.0
79607	1571.0	315.0
9945	729.0	336.0
55657	1176.0	479.0
79609	533.0	343.0
79608	503.0	3.0
9948	20397.0	8677.0
9949	895.0	1513.0
9960	2869.0	1946.0
9961	15533.0	3784.0
7301	1025.0	1384.0
651302	88.0	28.0
7300	0.0	0.0
9965	0.0	22.0
9962	6251.0	2165.0
9963	164.0	13.0
7302	1.0	4.0
339965	77.0	13.0
330	2532.0	575.0
55663	522.0	387.0
79630	1188.0	244.0
331	5550.0	4318.0
55662	4844.0	2358.0
332	264.0	3205.0
79632	1274.0	64.0
55661	2828.0	3074.0
333	231.0	199.0
79631	1560.0	1349.0
55660	6106.0	10432.0
334	96708.0	26867.0
55667	4971.0	2005.0
79634	1236.0	1918.0
335	9.0	0.0
55666	8178.0	6981.0
79633	4500.0	440.0
55665	2383.0	1734.0
336	0.0	0.0
55664	1204.0	609.0
337	1.0	0.0
79635	396.0	184.0
340947	13.0	2.0
9957	350.0	426.0
338	17.0	9.0
339	0.0	12.0
79637	1264.0	997.0
9958	3906.0	2517.0
9955	41.0	27.0
55669	2893.0	4552.0
55668	2854.0	2282.0
9956	835.0	93.0
79639	771.0	165.0
641977	787.0	335.0
9971	26.0	1.0
9972	3741.0	4272.0
7310	8.0	0.0
9970	17.0	24.0
100422600	2.0	0.0
9975	5191.0	3065.0
9976	1725.0	398.0
7311	23001.0	17216.0
100422602	0.0	0.0
7314	36197.0	6749.0
9973	1384.0	432.0
100422603	12.0	18.0
100422605	1.0	0.0
100422608	0.0	0.0
55670	3621.0	4630.0
341	17105.0	2720.0
342	13.0	9.0
343	8.0	1.0
79621	2013.0	1209.0
55672	1178.0	330.0
55671	5190.0	3797.0
344	17.0	2.0
345	0.0	0.0
79623	168.0	2886.0
254552	187.0	417.0
79622	918.0	992.0
55677	3229.0	3210.0
346	0.0	0.0
55676	2382.0	3387.0
79625	16906.0	55.0
347	12480.0	149.0
348	29240.0	5410.0
79624	2615.0	625.0
7305	7564.0	1596.0
79627	5526.0	7842.0
9968	6036.0	3146.0
9969	5749.0	6236.0
79626	553.0	153.0
79629	1038.0	177.0
7307	84.0	4.0
9966	855.0	548.0
9967	10564.0	5707.0
55679	4410.0	237.0
7306	877.0	7.0
79628	206.0	89.0
254559	38.0	65.0
9982	53.0	12307.0
7321	1511.0	919.0
9980	1810.0	1078.0
7320	4557.0	3220.0
101927350	3.0	0.0
7323	16902.0	7885.0
9986	883.0	673.0
7322	4880.0	3537.0
9987	15640.0	6139.0
101927352	29.0	12.0
9984	1436.0	772.0
7325	1914.0	919.0
9985	824.0	111.0
7324	4430.0	2580.0
350	536.0	0.0
351	82112.0	30959.0
353	3415.0	2427.0
100133210	0.0	0.0
354	5.0	0.0
355	2234.0	693.0
100133212	0.0	0.0
356	99.0	43.0
357	1748.0	1540.0
358	58062.0	3124.0
359	0.0	0.0
7316	41000.0	38413.0
7315	29.0	5.0
7318	5987.0	567.0
9978	3497.0	3042.0
7317	20585.0	16886.0
7319	4651.0	3892.0
9993	9708.0	8425.0
101927360	0.0	0.0
9994	1533.0	2552.0
9991	8740.0	15513.0
7332	5520.0	6500.0
9992	18.0	9.0
9997	713.0	749.0
7334	4603.0	4185.0
101927364	37.0	0.0
7333	4.0	1.0
7336	2628.0	2758.0
9995	0.0	0.0
100422505	0.0	0.0
7335	653.0	532.0
494150	7.0	4.0
9990	4440.0	7525.0
360	12561.0	111.0
361	37979.0	11.0
362	620.0	10.0
363	4.0	3.0
100133220	3.0	0.0
364	186.0	0.0
366	2220.0	279.0
367	1107.0	136.0
368	2268.0	372.0
369	5865.0	2655.0
494143	99.0	265.0
7327	8106.0	1975.0
7326	3291.0	4018.0
7329	6039.0	3629.0
9988	4342.0	1554.0
9989	8568.0	5211.0
7328	9968.0	17655.0
7341	5109.0	8019.0
7343	8126.0	5068.0
7342	6482.0	3848.0
7345	204.0	483.0
100422514	0.0	0.0
7347	283.0	425.0
100422517	1.0	0.0
372	12506.0	6186.0
373	1110.0	551.0
374	377.0	349.0
375	29383.0	19097.0
377	13371.0	10300.0
100133234	1.0	1.0
378	12054.0	5834.0
379	262.0	523.0
100652740	5.0	4.0
7337	5238.0	7332.0
7339	3.0	0.0
100652748	365.0	155.0
101927380	3.0	9.0
100652749	0.0	0.0
7352	144.0	47.0
7351	7022.0	2277.0
101927381	3.0	1.0
7353	3550.0	5613.0
100422523	0.0	2.0
7356	74704.0	12.0
7355	1662.0	1667.0
7358	2874.0	10702.0
7357	4427.0	5629.0
100422527	0.0	0.0
380	1.0	0.0
381	6126.0	5840.0
382	8218.0	7095.0
7350	0.0	2.0
383	29.0	9.0
384	106.0	182.0
387	48734.0	15353.0
388	19149.0	4495.0
389	14909.0	7811.0
100652730	0.0	67.0
7349	29.0	2.0
7348	5.0	33953.0
100652736	18.0	12.0
100652739	3.0	0.0
101927390	0.0	0.0
7363	39.0	0.0
100422531	0.0	0.0
100422532	18.0	6.0
352954	1262.0	522.0
7365	0.0	0.0
100422533	4.0	2.0
352957	3.0	0.0
7364	24.0	0.0
7367	41.0	23.0
100422535	3.0	2.0
7366	5.0	1.0
100422536	9.0	0.0
7369	0.0	0.0
7368	238.0	1473.0
390	3181.0	7269.0
391	4288.0	2287.0
392	10470.0	4581.0
393	2147.0	370.0
394	7587.0	5288.0
100133251	0.0	0.0
395	1212.0	58.0
7360	6784.0	6744.0
396	14538.0	7931.0
397	21416.0	3989.0
494115	1726.0	2193.0
398	5.0	7.0
399	447.0	146.0
100133259	0.0	0.0
388906	16.0	85.0
388907	39.0	21.0
494119	1.0	0.0
494118	0.0	0.0
7374	1651.0	4982.0
352966	33.0	4.0
7373	6123.0	1759.0
352965	6.0	0.0
7376	4903.0	3547.0
7375	5454.0	2294.0
352967	0.0	0.0
100422545	0.0	0.0
7378	2414.0	1771.0
101927320	1.0	0.0
100422546	0.0	2.0
101929983	0.0	0.0
100422547	0.0	0.0
7379	15.0	2.0
101927324	0.0	3.0
101927323	22.0	4.0
352962	325.0	5.0
101927327	2.0	0.0
7372	1630.0	2362.0
352964	6.0	1.0
100133262	0.0	0.0
7371	2271.0	2559.0
352963	3.0	0.0
100133265	4.0	0.0
100133268	0.0	0.0
105377532	1.0	0.0
102723495	0.0	0.0
100422540	0.0	1.0
7385	8720.0	7413.0
7384	6581.0	5306.0
7386	2427.0	3002.0
7389	3619.0	907.0
376940	1268.0	754.0
7388	4034.0	3601.0
100422558	4.0	5.0
101927332	0.0	0.0
7381	6907.0	6063.0
102723489	242.0	109.0
7380	11.0	2.0
102723487	5.0	3.0
102723483	5.0	3.0
100422550	0.0	0.0
388925	0.0	2.0
7398	2838.0	2301.0
7399	8.0	36.0
7390	2256.0	838.0
101927347	1.0	0.0
7392	6169.0	3859.0
7391	3698.0	1445.0
100133285	0.0	0.0
102723475	107.0	1.0
388910	0.0	0.0
102723472	0.0	0.0
352999	10.0	1.0
352990	57.0	2.0
374308	2.0	0.0
122402	274.0	13.0
122409	4.0	0.0
388948	3.0	0.0
388946	0.0	0.0
100422588	0.0	3.0
100422589	0.0	0.0
92579	3160.0	2010.0
388931	21.0	28.0
388939	35.0	79.0
100422581	16.0	4.0
100422582	1.0	3.0
100422598	1.0	0.0
408187	3.0	0.0
388965	1.0	0.0
388962	460.0	1059.0
388963	662.0	109.0
388960	1.0	2.0
100422591	0.0	1.0
100422595	0.0	26.0
388969	2456.0	1715.0
92597	3508.0	1398.0
92595	405.0	344.0
134429	2251.0	1231.0
92591	54.0	39.0
388951	1.0	0.0
134430	2456.0	2108.0
100147811	2.0	0.0
100147812	0.0	0.0
100147813	0.0	0.0
100147814	0.0	0.0
101362076	99.0	11.0
100147815	0.0	0.0
100147816	0.0	0.0
100147817	0.0	0.0
100147821	0.0	0.0
100147822	0.0	0.0
100147824	0.0	0.0
100147825	0.0	0.0
350383	1.0	5.0
100147827	10.0	2.0
100147828	0.0	0.0
100147830	3.0	0.0
100147832	5.0	2.0
100147833	0.0	0.0
103724390	2.0	6.0
100147834	0.0	2.0
100147835	1.0	0.0
100147836	20.0	11.0
100147837	0.0	0.0
100505385	212.0	78.0
100505383	0.0	1.0
374354	3419.0	1791.0
374355	0.0	0.0
103724389	1.0	0.0
103724388	1.0	1.0
103724387	9.0	16.0
103724386	5.0	0.0
100133203	0.0	0.0
100133204	19.0	13.0
100133205	59.0	19.0
100133206	0.0	1.0
122416	872.0	696.0
65121	0.0	0.0
677837	9.0	5.0
677838	0.0	0.0
65123	6049.0	3098.0
677835	0.0	0.0
65122	0.0	0.0
677836	0.0	0.0
65125	20768.0	15364.0
677833	0.0	2.0
102723508	35.0	42.0
92745	2193.0	344.0
65124	1360.0	6402.0
677834	6.0	0.0
100505566	70.0	15.0
677831	0.0	0.0
677832	9.0	2.0
100505567	0.0	1.0
80759	125.0	111.0
80758	65.0	77.0
80757	88.0	40.0
144165	840.0	531.0
100505561	0.0	0.0
677839	4.0	13.0
79770	4873.0	1578.0
80762	9543.0	5123.0
79772	1979.0	230.0
80761	2148.0	63.0
80760	3548.0	115.0
388667	7.0	5.0
79774	314.0	730.0
79777	872.0	121.0
79776	53.0	450.0
80765	211.0	357.0
80764	1221.0	1490.0
80763	65.0	1.0
79778	3282.0	562.0
92737	335.0	25.0
677840	0.0	1.0
92736	0.0	28.0
158798	225.0	3.0
677848	0.0	0.0
677849	3.0	1.0
677846	1.0	1.0
677847	0.0	0.0
100505557	1.0	2.0
677844	0.0	0.0
677845	0.0	0.0
677842	0.0	0.0
677843	6.0	3.0
388662	38.0	10.0
80746	545.0	284.0
80745	696.0	702.0
653857	146.0	138.0
79760	619.0	450.0
79762	2533.0	783.0
79763	1798.0	1555.0
80755	249.0	196.0
79768	1720.0	1820.0
79767	1413.0	1273.0
677850	0.0	0.0
677815	1.0	1.0
677816	0.0	0.0
677813	3.0	0.0
677814	14.0	8.0
677811	2.0	2.0
90102	6078.0	5735.0
677812	0.0	0.0
677810	8.0	1.0
388695	418.0	467.0
80778	523.0	243.0
79791	2483.0	973.0
677819	2.0	1.0
100505583	0.0	0.0
677817	0.0	0.0
79792	4157.0	1090.0
677818	0.0	0.0
79794	9172.0	3015.0
79797	662.0	492.0
79796	551.0	244.0
80781	25466.0	2246.0
79799	1.0	1.0
79798	960.0	483.0
388685	186.0	71.0
119180	1.0	0.0
677826	6.0	2.0
219833	427.0	134.0
677827	3.0	1.0
100505576	167.0	17.0
100505573	726.0	280.0
677825	0.0	0.0
92755	63.0	39.0
677822	0.0	0.0
677823	3.0	5.0
677820	1.0	0.0
677821	0.0	0.0
144193	28.0	418.0
79780	2634.0	606.0
79782	53.0	0.0
144195	10.0	8.0
677828	1.0	0.0
79781	1084.0	22.0
677829	0.0	0.0
79784	11365.0	20040.0
79783	137.0	139.0
80772	1331.0	489.0
79786	4039.0	2152.0
79785	11.0	16.0
80777	4860.0	3166.0
79788	247.0	24.0
80776	493.0	121.0
388677	45.0	5.0
80775	300.0	690.0
80774	1203.0	425.0
79789	3109.0	655.0
92749	858.0	195.0
92747	5516.0	123.0
90121	2373.0	1436.0
219844	235.0	268.0
90120	2110.0	1537.0
158763	0.0	1.0
651249	13.0	3.0
220832	6.0	0.0
146779	0.0	2.0
677885	10.0	2.0
677882	1.0	1.0
677883	3.0	0.0
651250	718.0	470.0
132141	0.0	0.0
219855	1766.0	1184.0
219854	1131.0	500.0
90113	666.0	54.0
653895	4.0	1.0
80789	2043.0	1330.0
144132	996.0	290.0
144124	0.0	0.0
388698	2.0	8.0
388699	0.0	13.0
388697	8.0	45.0
100505518	0.0	0.0
80790	6453.0	10129.0
89122	2529.0	2206.0
158787	339.0	44.0
100505540	0.0	0.0
219865	7.0	0.0
100505547	1.0	2.0
132158	381.0	55.0
100505545	0.0	1.0
90141	436.0	273.0
132160	2900.0	641.0
90139	8443.0	4768.0
340665	9.0	3.0
219858	0.0	0.0
100505532	30.0	8.0
90134	9.0	0.0
219875	0.0	0.0
90133	377.0	545.0
92799	4370.0	2951.0
219874	2.0	0.0
651258	2.0	1.0
90135	3206.0	1537.0
219873	0.0	1.0
100505536	3.0	2.0
92797	567.0	380.0
219870	0.0	0.0
339674	1.0	14.0
339669	0.0	0.0
100505538	116.0	62.0
340654	11.0	33.0
219869	0.0	0.0
339665	278.0	530.0
100133053	0.0	0.0
55722	248.0	360.0
55721	253.0	131.0
55720	2118.0	2531.0
55726	1009.0	2128.0
55723	218.0	1562.0
55729	7518.0	5903.0
55728	1218.0	883.0
55727	3626.0	2289.0
105377108	0.0	0.0
219899	2679.0	695.0
220869	244.0	192.0
102723578	0.0	0.0
100133064	0.0	0.0
102723574	11.0	6.0
55733	636.0	730.0
400	5303.0	3896.0
641808	23.0	14.0
55732	313.0	767.0
401	0.0	0.0
55731	1996.0	954.0
402	3022.0	1175.0
403	2085.0	580.0
55737	8260.0	6515.0
205251	582.0	427.0
405	6304.0	2799.0
55735	2034.0	1072.0
406	985.0	626.0
55734	1080.0	3002.0
407	27.0	10.0
408	8520.0	383.0
409	6549.0	1231.0
55739	2784.0	1524.0
55738	4227.0	1589.0
327658	0.0	0.0
327657	40.0	3.0
327659	0.0	0.0
653808	1.0	0.0
100133074	2.0	0.0
55740	7938.0	10631.0
102723562	0.0	0.0
100133079	0.0	0.0
410	3685.0	2357.0
55744	2083.0	1974.0
411	2460.0	969.0
80700	5604.0	3643.0
79711	182.0	189.0
55743	2203.0	215.0
412	2453.0	743.0
79710	1834.0	2082.0
79713	87.0	48.0
55742	8452.0	3810.0
414	4543.0	2312.0
55741	2866.0	1233.0
79712	1472.0	1355.0
55748	12424.0	5841.0
415	503.0	22.0
100505506	15.0	13.0
416	3.0	3.0
79714	603.0	774.0
55746	3463.0	3769.0
79717	2685.0	1406.0
417	1.0	0.0
55745	2569.0	2127.0
79716	1017.0	357.0
418	0.0	0.0
79719	2364.0	3196.0
419	6.0	9.0
79718	8741.0	15949.0
55749	4412.0	3034.0
102723555	9.0	0.0
220885	10.0	7.0
55751	2496.0	1331.0
55750	1954.0	1492.0
420	358.0	83.0
102723553	0.0	1.0
421	2392.0	405.0
55755	3743.0	8068.0
340618	0.0	0.0
55754	21097.0	23284.0
55753	11.0	1077.0
55752	17227.0	5452.0
79701	1908.0	1061.0
55759	1296.0	1054.0
427	33419.0	6297.0
55758	3300.0	1838.0
79703	804.0	1022.0
205272	0.0	0.0
55757	1753.0	1465.0
79706	1351.0	631.0
55756	1397.0	476.0
429	2.0	1.0
79705	3090.0	1638.0
79707	2196.0	924.0
79709	10733.0	9317.0
256815	196.0	0.0
101927273	0.0	1.0
101927275	95.0	27.0
7402	19697.0	5154.0
7401	1.0	0.0
80714	150.0	16.0
101927279	73.0	15.0
653820	28.0	110.0
100133093	0.0	0.0
80712	0.0	0.0
102723547	0.0	0.0
55762	531.0	102.0
55761	5843.0	3419.0
430	72.0	119.0
55760	2967.0	1820.0
79731	970.0	953.0
432	498.0	44.0
79730	527.0	31.0
340602	7.0	0.0
79733	74.0	565.0
433	31.0	9.0
55766	2770.0	1364.0
434	3.0	4.0
55765	965.0	1515.0
79735	3987.0	1446.0
435	1863.0	563.0
55764	3121.0	972.0
55763	3176.0	1464.0
79734	1011.0	849.0
436	35.0	20.0
55769	3518.0	392.0
79736	328.0	381.0
438	8.0	1.0
79739	972.0	547.0
55768	2174.0	745.0
439	3894.0	2402.0
79738	1549.0	908.0
340600	0.0	0.0
677804	0.0	0.0
677805	0.0	0.0
677802	5.0	3.0
80709	4984.0	909.0
677803	0.0	1.0
7411	2196.0	2940.0
677800	8.0	1.0
7410	3105.0	1704.0
677801	2.0	1.0
101927289	31.0	14.0
7412	1508.0	2093.0
101927288	50.0	56.0
80704	1094.0	38.0
102723538	0.0	0.0
80701	1.0	0.0
677808	4.0	3.0
677809	0.0	0.0
677806	2.0	0.0
80705	558.0	100.0
677807	11.0	1.0
55773	2931.0	2303.0
440	985.0	2703.0
100652997	1.0	0.0
55771	343.0	1778.0
79720	3267.0	1864.0
443	429.0	10.0
55770	2727.0	1212.0
79722	24.0	2.0
444	13308.0	30964.0
55777	1255.0	770.0
55776	1093.0	1295.0
445	2580.0	4845.0
55775	746.0	751.0
79724	1778.0	1412.0
79723	356.0	451.0
447	11.0	11.0
79726	2603.0	1422.0
7404	1584.0	83.0
7403	1946.0	2411.0
79725	339.0	173.0
449	1.0	0.0
79728	802.0	878.0
55779	1567.0	151.0
55778	590.0	230.0
79727	0.0	0.0
7405	3323.0	1560.0
7408	8806.0	3623.0
7407	4093.0	2658.0
79729	343.0	156.0
7409	1596.0	447.0
101927295	0.0	0.0
7422	19288.0	11872.0
100422711	0.0	0.0
7421	1838.0	797.0
100422712	18.0	17.0
7424	316.0	133.0
7423	5256.0	2332.0
80737	637.0	108.0
80736	5839.0	24.0
100422716	0.0	0.0
65109	971.0	845.0
65108	12720.0	1548.0
55780	1289.0	348.0
80739	41.0	16.0
450	2.0	0.0
55784	2862.0	712.0
79751	1145.0	889.0
80740	7.0	781.0
451	0.0	0.0
79750	635.0	55.0
55783	2326.0	1183.0
79753	1140.0	500.0
55781	1260.0	498.0
79752	1920.0	1368.0
454	2.0	1.0
79755	489.0	4989.0
55788	5405.0	2886.0
455	2.0	3.0
55787	1185.0	1223.0
79754	1663.0	552.0
55786	535.0	19.0
80742	819.0	350.0
55785	3219.0	2965.0
80741	279.0	28.0
92715	1210.0	680.0
7415	20312.0	13734.0
79759	233.0	147.0
7414	14429.0	6062.0
79758	967.0	177.0
7417	2867.0	4544.0
55789	71.0	498.0
92714	2919.0	1269.0
7416	6871.0	11302.0
7419	4591.0	5094.0
7418	0.0	0.0
65110	2069.0	599.0
7431	170212.0	18840.0
7430	28071.0	10816.0
7433	505.0	291.0
7432	76.0	3.0
7434	30.0	4.0
80726	952.0	54.0
65117	4430.0	3311.0
80725	331.0	237.0
80724	1671.0	1031.0
80723	577.0	295.0
102723518	0.0	0.0
55791	626.0	1214.0
55790	6293.0	438.0
80728	648.0	267.0
460	34.0	7.0
102723513	4.0	2.0
80727	5606.0	5003.0
462	18.0	4.0
55795	2327.0	1325.0
79740	666.0	1.0
463	5129.0	2850.0
55794	694.0	628.0
55793	1828.0	615.0
79742	11568.0	267.0
102723510	19.0	4.0
79744	612.0	310.0
466	1763.0	1991.0
55799	139.0	452.0
467	3144.0	3244.0
55798	1157.0	1187.0
468	16428.0	18850.0
79746	1240.0	553.0
80731	85.0	96.0
55796	1906.0	741.0
79745	3277.0	7153.0
469	0.0	0.0
79748	0.0	0.0
79747	369.0	0.0
7425	4.0	10.0
7428	3200.0	1852.0
92703	1871.0	1907.0
7429	6.0	19.0
7442	11.0	4.0
7441	1.0	0.0
7444	1054.0	1848.0
7443	593.0	852.0
101927233	71.0	11.0
254251	971.0	369.0
471	2645.0	3719.0
472	4791.0	2016.0
473	12519.0	3527.0
103689844	0.0	0.0
474	1.0	0.0
103689843	0.0	0.0
475	1901.0	986.0
103689846	1.0	0.0
476	44258.0	65972.0
103689845	1.0	1.0
477	539.0	25.0
478	60.0	113.0
479	223.0	3010.0
100135756	0.0	0.0
7436	3281.0	2574.0
7439	408.0	99.0
7451	45.0	2.0
7450	244240.0	6100.0
7453	15460.0	10182.0
7455	1.0	10.0
100147744	0.0	0.0
7454	1606.0	356.0
100422624	0.0	0.0
101927242	0.0	0.0
100147745	0.0	0.0
100422625	0.0	0.0
100147746	2.0	1.0
7456	8991.0	1912.0
100147747	0.0	0.0
100147749	0.0	0.0
101927249	2.0	0.0
254263	65.0	53.0
480	7.0	4.0
481	9097.0	13731.0
482	490.0	51.0
483	6866.0	17995.0
484	4.0	3.0
100133100	0.0	0.0
485	6.0	3.0
486	53.0	3.0
487	42.0	23.0
488	20970.0	44586.0
100133103	0.0	0.0
489	3063.0	766.0
7448	50.0	10.0
7447	221.0	1823.0
7462	1361.0	366.0
100147751	1.0	0.0
7461	3612.0	1517.0
100147752	14.0	0.0
7464	2084.0	4127.0
100147754	0.0	0.0
7466	14401.0	990.0
100147755	0.0	0.0
7465	1513.0	4225.0
100422635	1.0	0.0
100147756	0.0	0.0
7468	3724.0	3875.0
100147757	0.0	0.0
100422636	0.0	0.0
100147758	0.0	1.0
256892	0.0	0.0
101927258	18.0	2.0
100147759	0.0	0.0
490	5298.0	12606.0
491	7.0	1.0
492	4.0	1.0
493	25751.0	12041.0
495	2.0	1.0
254225	1675.0	2326.0
496	3.0	0.0
254228	1415.0	225.0
498	22009.0	19105.0
7458	12278.0	10860.0
100147750	16.0	7.0
7473	214.0	659.0
100147762	0.0	0.0
7472	970.0	26.0
100422642	1.0	0.0
7475	1.0	5.0
134701	2.0	187.0
7474	6377.0	26342.0
100422644	0.0	0.0
7477	916.0	7176.0
100147766	1.0	2.0
101927265	0.0	0.0
7476	658.0	83.0
100147767	0.0	0.0
7479	5.0	3.0
100147768	0.0	2.0
7478	0.0	0.0
100147769	0.0	0.0
254240	0.0	12.0
7471	3.0	0.0
100133121	0.0	0.0
100133122	0.0	0.0
100133123	0.0	0.0
7469	1662.0	1274.0
100147760	0.0	0.0
100147761	0.0	0.0
7484	0.0	1.0
7483	996.0	778.0
7486	1093.0	1711.0
7485	2193.0	596.0
100422656	5.0	0.0
100422657	0.0	0.0
100422658	0.0	0.0
254295	1905.0	49.0
7480	14.0	38.0
100419004	0.0	0.0
7482	781.0	1945.0
100419006	0.0	0.0
7481	376.0	5483.0
100419005	0.0	0.0
100133139	2.0	0.0
100147770	0.0	0.0
100147771	0.0	0.0
7495	3.0	4.0
7494	0.0	0.0
100422666	18.0	9.0
7499	177.0	203.0
7498	55.0	600.0
7490	24.0	294.0
100420005	0.0	47.0
100420003	8.0	0.0
100422674	0.0	3.0
100419023	1.0	3.0
254272	1.0	3.0
100419029	0.0	0.0
101927215	40.0	3.0
101927217	25.0	12.0
100419028	27.0	38.0
101927219	0.0	0.0
55700	7503.0	2538.0
254268	19.0	0.0
55704	5185.0	2818.0
55703	958.0	691.0
122706	0.0	1.0
55702	1060.0	689.0
55701	5213.0	778.0
55707	6391.0	1558.0
55706	1508.0	1692.0
122704	1651.0	820.0
55705	6563.0	7147.0
100420012	0.0	0.0
100422686	0.0	0.0
55709	839.0	376.0
101927221	501.0	363.0
101927220	0.0	5.0
100419031	30.0	27.0
101927222	0.0	0.0
101927224	0.0	0.0
100133161	114.0	32.0
100133162	2.0	2.0
100133163	0.0	0.0
100419038	1.0	0.0
100133168	1.0	0.0
55711	1116.0	351.0
55715	6207.0	888.0
55714	212.0	155.0
55713	564.0	9.0
100420028	16.0	6.0
102723590	0.0	0.0
55719	3722.0	1377.0
55718	2034.0	1366.0
55717	4875.0	1785.0
55716	2271.0	538.0
100420033	19.0	0.0
100420030	0.0	0.0
100419040	0.0	0.0
100419042	6.0	2.0
677798	0.0	0.0
158724	0.0	2.0
677799	13.0	5.0
100419041	6.0	1.0
120103	1285.0	571.0
65080	1509.0	836.0
65082	1118.0	701.0
100422690	1.0	0.0
100422691	88.0	13.0
122769	340.0	409.0
65084	1376.0	620.0
65083	3083.0	1573.0
100420044	0.0	0.0
100420043	0.0	1.0
100419054	0.0	0.0
100420042	0.0	0.0
100419056	5.0	8.0
92691	53.0	17.0
100420049	0.0	0.0
65095	1551.0	1781.0
